bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
SB205,2023-RS,2023,Senator Rohl (prime),Senator Rohl (prime) and Representative Olson,reduce the penalty for unlawful possession of a cannabis product and provide exceptions.,Controlled Substances; Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24250
SB206,2023-RS,2023,Senator Duhamel (prime),Senators Duhamel (prime) and Diedrich and Representative Stevens,clarify good cause for the purpose of continuing an involuntary commitment hearing.,Mentally Ill Persons,http://sdlegislature.gov/Session/Bill/24308
SB207,2023-RS,2023,Senator Wheeler (prime),"Senators Wheeler (prime), Davis, Hoffman, Nesiba, Novstrup, Rohl, and Stalzer and Representatives Duba, Emery, Hansen, Jensen (Phil), Nelson, Perry, Stevens, and Wittman",provide a penalty for the expenditure of public funds to influence the outcome of an election.,Campaign Finance; Crimes; Elections,http://sdlegislature.gov/Session/Bill/24345
SB208,2023-RS,2023,Senator Wheeler (prime),"Senators Wheeler (prime), Davis, Nesiba, Novstrup, Rohl, Stalzer, and Tobin and Representatives Duba, Emery, Mulder, Nelson, Perry, Pourier, and Wittman",require financial institutions to report exploitation of an elder or an adult with a disability.,Banks and Banking; Reports; Trade Regulation,http://sdlegislature.gov/Session/Bill/24314
SB209,2023-RS,2023,Senator Maher (prime),Senator Maher (prime),authorize sports wagering in certain licensed alcoholic beverage retailer establishments.,Alcoholic Beverages; Gambling; Recreation and Sports,http://sdlegislature.gov/Session/Bill/24205
SB210,2023-RS,2023,The Joint Committee on Appropriations,The Joint Committee on Appropriations,"appropriate money for the ordinary expenses of the legislative, judicial, and executive departments of the state, the current expenses of state institutions, interest on the public debt, and for common schools.",,http://sdlegislature.gov/Session/Bill/24379
SC801,2023-RS,2023,Senator Zikmund (prime),"Senators Zikmund (prime), Bordeaux, Castleberry, Crabtree, Deibert, Frye-Mueller, Johnson, Kolbeck (Jack), Larson, Nesiba, Novstrup, Otten (Herman), Reed, Rohl, Schoenbeck, Schoenfish, Stalzer, and Wiik and Representatives Arlint, Aylward, Blare, Chase, Emery, Gross, Hansen, Koth, Krohmer, Kull, Lems, Lesmeister, Mills, Moore, Nelson, Olson, Perry, Pinnow, Pourier, Reimer, Reisch, Shorma, Stevens, Teunissen, Tordsen, and Venhuizen",Honoring the seventy-fifth anniversary of the Singing Legionnaires of American Legion Post 15 in Sioux Falls.,Senate Commemoration,http://sdlegislature.gov/Session/Bill/23819
SC802,2023-RS,2023,Senator Reed (prime),"Senators Reed (prime), Bolin, Breitling, Castleberry, Crabtree, Davis, Deibert, Diedrich, Duhamel, Hoffman, Hunhoff, Klumb, Kolbeck (Jack), Kolbeck (Steve), Larson, Maher, Mehlhaff, Nesiba, Novstrup, Otten (Herman), Pischke, Rohl, Schoenbeck, Schoenfish, Stalzer, Tobin, Wheeler, Wiik, and Zikmund and Representatives Reimer (prime), Arlint, Aylward, Bahmuller, Bartels, Blare, Callies, Chaffee, Chase, DeGroot, Derby, Deutsch, Drury, Duba, Emery, Fitzgerald, Gross, Hansen, Healy, Heermann, Jamison, Jensen (Kevin), Kassin, Koth, Krohmer, Kull, Lems, Massie, Mills, Moore, Mortenson, Mulder, Nelson, Odenbach, Olson, Otten (Ernie), Overweg, Perry, Peterson (Drew), Peterson (Sue), Pinnow, Rehfeldt, Reisch, Schaefbauer, Shorma, Stevens, Teunissen, Venhuizen, Weisgram, and Wittman",Celebrating the South Dakota State University Jackrabbit football team winning the NCAA Division I Football Championship Subdivision National Championship.,Senate Commemoration,http://sdlegislature.gov/Session/Bill/24064
SC803,2023-RS,2023,Senator Schoenfish (prime),"Senators Schoenfish (prime), Bolin, Bordeaux, Castleberry, Crabtree, Davis, Deibert, Diedrich, Duhamel, Johnson, Klumb, Kolbeck (Jack), Kolbeck (Steve), Larson, Maher, Nesiba, Novstrup, Otten (Herman), Reed, Rohl, Schoenbeck, Stalzer, Wheeler, Wiik, and Zikmund and Representatives Olson (prime), Aylward, Bartels, Blare, Callies, Chaffee, DeGroot, Deutsch, Duba, Emery, Fitzgerald, Gross, Healy, Heermann, Koth, Kull, Massie, Mills, Moore, Mortenson, Nelson, Otten (Ernie), Perry, Pinnow, Pourier, Reimer, Reisch, Stevens, Tordsen, Venhuizen, and Wittman","honoring the 2021-2022 Outstanding School Administrators of South Dakota: Dr. Steve Willard, Belle Fourche School Superintendent; Julie Marshall, Timber Lake Middle School Principal; Trista Olney, Douglas School Business Official; Chantal Ligtenberg, Meade Elementary School Principal; Collin Knudson, Tea Secondary School Principal; Brad Hartzler, Harrisburg Assistant High School Principal; Dr. Michelle Vande Weerd, Brookings Curriculum Leader; and Marie Ivers, Milbank Director of Special Education.",Senate Commemoration,http://sdlegislature.gov/Session/Bill/24003
SC804,2023-RS,2023,Senator Zikmund (prime),"Senators Zikmund (prime), Bolin, Bordeaux, Castleberry, Crabtree, Deibert, Diedrich, Duhamel, Hunhoff, Johnson, Kolbeck (Jack), Larson, Nesiba, Novstrup, Otten (Herman), Pischke, Reed, Rohl, Schoenbeck, Schoenfish, Stalzer, and Wiik and Representatives Derby (prime), Aylward, Bahmuller, Bartels, Blare, Duba, Duffy, Emery, Fitzgerald, Koth, Krull, Kull, Massie, Moore, Nelson, Olson, Perry, Pinnow, Pourier, Reisch, Stevens, Tordsen, and Venhuizen",Commending the Rapid City Sliders 15U baseball team for representing South Dakota at the Babe Ruth World Series.,Senate Commemoration,http://sdlegislature.gov/Session/Bill/23651
SC805,2023-RS,2023,Senator Otten (Herman) (prime),Senator Otten (Herman) (prime) and Representatives Otten (Ernie) (prime) and Aylward,Honoring the 2022 Tea Area High School girls soccer team for winning the Class A State Championship.,Senate Commemoration,http://sdlegislature.gov/Session/Bill/24287
SC806,2023-RS,2023,Senator Schoenfish (prime),"Senators Schoenfish (prime), Bolin, Bordeaux, Crabtree, Diedrich, Duhamel, Hunhoff, Nesiba, Novstrup, Otten (Herman), Reed, Schoenbeck, Stalzer, Wiik, and Zikmund and Representatives Peterson (Drew) (prime), Arlint, Auch, Bahmuller, Blare, Duba, Koth, Kull, May, Moore, Olson, Perry, Reisch, Shorma, Stevens, Tordsen, and Venhuizen",Celebrating and honoring Tabor's Czech Days annual festivities on the occasion of its seventy-fourth anniversary.,,http://sdlegislature.gov/Session/Bill/24095
SC807,2023-RS,2023,Senator Zikmund (prime),"Senators Zikmund (prime), Crabtree, Duhamel, Nesiba, Otten (Herman), Reed, Schoenbeck, Wheeler, and Wiik and Representatives Aylward (prime), Bartels, Callies, Duba, Kull, Olson, Perry, Pinnow, Reisch, and Venhuizen","Honoring Nyapal Chuol of Sioux Falls, South Dakota Girls State Governor, and Jason Lenning of Harrisburg, South Dakota Boys State Governor, and commending the South Dakota American Legion and Auxiliary for their sponsorship and coordination of the Girls State and Boys State programs.",,http://sdlegislature.gov/Session/Bill/24246
SC808,2023-RS,2023,Senator Wheeler (prime),"Senators Wheeler (prime), Kolbeck (Steve), Nesiba, Reed, and Wiik and Representatives Bartels, Callies, Duba, Perry, Venhuizen, and Wittman",Commending and honoring the Huron School Board on their selection as the Associated School Boards of South Dakota Outstanding School Board for 2022.,Senate Commemoration,http://sdlegislature.gov/Session/Bill/24251
SC809,2023-RS,2023,Senator Reed (prime),"Senators Reed (prime), Deibert, Duhamel, Nesiba, Schoenbeck, Stalzer, and Wiik and Representatives Reisch (prime), Bartels, Callies, Duba, Emery, Kull, May, Olson, Perry, Pinnow, Shorma, Stevens, and Venhuizen",Commending and honoring those members of the United States Armed Forces who have been stationed in South Korea on the seventieth anniversary of the armistice which ended the fighting.,Senate Commemoration,http://sdlegislature.gov/Session/Bill/24209
SC810,2023-RS,2023,Senator Nesiba (prime),"Senators Nesiba (prime), Bordeaux, and Larson",Celebrating the LGBTQ+ and Two Spirit community in South Dakota.,Senate Commemoration,http://sdlegislature.gov/Session/Bill/24356
SC811,2023-RS,2023,Senator Duhamel (prime),Senators Duhamel (prime) and Diedrich,Celebrating the life and accomplishments of Randy Stainbrook.,,http://sdlegislature.gov/Session/Bill/24341
SC812,2023-RS,2023,Senator Wiik (prime),Senator Wiik (prime) and Representative Sauder,To honor and celebrate the life of Cecil Richard Wiarda.,,http://sdlegislature.gov/Session/Bill/24363
SC813,2023-RS,2023,Senator Bolin (prime),"Senators Bolin (prime), Bordeaux, Deibert, Diedrich, Duhamel, Larson, Nesiba, Reed, and Stalzer and Representatives Bartels, Blare, Duba, Emery, Jensen (Kevin), Moore, Olson, Perry, Pinnow, Pourier, Schaefbauer, Stevens, Venhuizen, and Wittman",Honoring the 2022-2023 Canton C-Hawk girls wrestling team for its outstanding accomplishments.,,http://sdlegislature.gov/Session/Bill/24369
SC814,2023-RS,2023,Senator Bolin (prime),"Senators Bolin (prime), Bordeaux, Deibert, Diedrich, Duhamel, Larson, Nesiba, Reed, and Stalzer and Representatives Bartels, Blare, Duba, Emery, Jensen (Kevin), Moore, Olson, Perry, Pinnow, Pourier, Stevens, Venhuizen, and Wittman",Honoring the 2022-2023 Canton C-Hawk boys wrestling team for its outstanding accomplishments.,,http://sdlegislature.gov/Session/Bill/24368
SC815,2023-RS,2023,Senator Foster (prime),"Senators Foster (prime), Bordeaux, Duhamel, Larson, Mehlhaff, Nesiba, and Schoenfish and Representatives Bartels, Duba, Emery, Moore, Nelson, Perry, Pinnow, Pourier, Reisch, Stevens, and Wittman",Recognizing and honoring the twenty-fifth anniversary of the First Peoples Fund.,,http://sdlegislature.gov/Session/Bill/24371
SC816,2023-RS,2023,Senator Foster (prime),"Senators Foster (prime), Bordeaux, Deibert, Duhamel, Larson, Mehlhaff, Nesiba, Reed, Schoenbeck, Schoenfish, and Stalzer and Representatives Bartels, Duba, Emery, Kull, Moore, Olson, Perry, Pinnow, Pourier, Reisch, St. John, Stevens, Venhuizen, and Wittman","Recognizing and honoring Kevin Locke, a world-famous Hoop Dancer, player of the North American Indigenous flute, traditional storyteller, cultural ambassador, and educator.",,http://sdlegislature.gov/Session/Bill/24373
SCR601,2023-RS,2023,Senator Hoffman (prime),"Senators Hoffman (prime), Beal, Castleberry, Crabtree, Deibert, Duhamel, Frye-Mueller, Johnson, Klumb, Kolbeck (Jack), Kolbeck (Steve), Larson, Mehlhaff, Novstrup, Pischke, Rohl, Schoenbeck, Schoenfish, Stalzer, Wheeler, and Zikmund and Representatives Aylward (prime), Callies, and Perry",Encouraging the Executive Board of the Legislature to authorize and form an interim legislative committee on nuclear power in South Dakota.,Legislative Study; Public Utilities and Carriers; Senate Concurrent Resolution,http://sdlegislature.gov/Session/Bill/24138
SCR602,2023-RS,2023,Senator Bolin (prime),"Senators Bolin (prime), Castleberry, Crabtree, Davis, Deibert, Frye-Mueller, Hoffman, Hunhoff, Johnson, Klumb, Novstrup, Pischke, Rohl, Stalzer, Tobin, Wiik, and Zikmund and Representatives Deutsch (prime), Auch, Aylward, Fitzgerald, Hansen, Jensen (Kevin), Koth, Krohmer, Lems, Moore, Odenbach, Perry, Peterson (Sue), Reimer, Reisch, Shorma, Sjaarda, Soye, Tordsen, and Venhuizen",Affirming the Legislature's support of the United States Supreme Court decision of Dobbs v. Jackson Women's Health Organization.,Abortion; Senate Concurrent Resolution,http://sdlegislature.gov/Session/Bill/24038
SCR603,2023-RS,2023,Senator Bordeaux (prime),Senators Bordeaux (prime) and Larson,Supporting the acknowledgement of the Lake Traverse Reservation boundaries as provided in federal law.,Indian Tribes; Senate Concurrent Resolution,http://sdlegislature.gov/Session/Bill/24253
SCR604,2023-RS,2023,Senator Schoenbeck (prime),"Senators Schoenbeck (prime), Crabtree, Duhamel, Hoffman, Novstrup, Stalzer, Wheeler, and Zikmund and Representatives Cammack (prime), Bartels, Chaffee, Perry, and Reisch",Urging the United States Congress to re-introduce the Consumer and Fuel Retailer Choice Act.,Senate Concurrent Resolution,http://sdlegislature.gov/Session/Bill/24300
SCR605,2023-RS,2023,Senator Reed (prime),"Senators Reed (prime), Crabtree, Duhamel, Kolbeck (Steve), Larson, Nesiba, Schoenbeck, and Tobin and Representatives Rehfeldt (prime), Bartels, Deutsch, Duba, Emery, Healy, Heermann, Moore, Nelson, Olson, Perry, Peterson (Drew), Pourier, Reisch, Shorma, and Wittman","Encouraging the Executive Board of the Legislature to authorize and form a legislative task force to study the issues on, and to consider, develop, and report recommendations and propose legislation on, sustainable improvements to the affordability and availability of childcare in South Dakota.",Senate Concurrent Resolution,http://sdlegislature.gov/Session/Bill/24316
SJR501,2023-RS,2023,Senator Schoenbeck (prime),"Senators Schoenbeck (prime), Crabtree, Diedrich, Duhamel, Hunhoff, Johnson, Stalzer, and Zikmund and Representatives Mortenson (prime), Bartels, Blare, Callies, Chase, Deutsch, Koth, Kull, Massie, Otten (Ernie), Reisch, Schneider, Shorma, Tordsen, Venhuizen, and Weisgram","Proposing and submitting to the electors at the next general election an amendment to the Constitution of the State of South Dakota, providing for the retention elections of circuit court judges.",Constitutional Amendments; Courts and Judiciary; Senate Joint Resolution,http://sdlegislature.gov/Session/Bill/23886
