bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
HB1074,2024-RS,2024,Representative Weisgram (prime),"Representatives Weisgram (prime), Arlint, Aylward, Bartels, Blare, Chaffee, Drury, Duba, Emery, Jensen (Phil), Koth, Krull, Kull, Moore, Mortenson, Nelson, Perry, Pinnow, Schaefbauer, and Teunissen and Senators Tobin (prime), Beal, Davis, Deibert, Hunhoff, Mehlhaff, Reed, and Zikmund",expand eligibility to practice as a dental hygienist under the collaborative supervision of a dentist.,Health Care; Professions and Occupations; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/25002
HB1075,2024-RS,2024,Representative Massie (prime),"Representatives Massie (prime), Duba, Kull, Mortenson, Pinnow, Reimer, Reisch, Stevens, Teunissen, and Tordsen and Senators Duhamel (prime), Deibert, and Johnson",modify provisions pertaining to the deadlines for the filing of certain election related documents.,Absentee Voting; Elections,http://sdlegislature.gov/Session/Bill/24933
HB1076,2024-RS,2024,Representative Deutsch (prime),"Representatives Deutsch (prime), Bartels, Blare, Callies, Duba, Fitzgerald, Heermann, Jensen (Phil), Koth, Kull, Lesmeister, Moore, Mortenson, Mulder, Otten (Ernie), Perry, Peterson (Sue), Pinnow, Reimer, Reisch, Shorma, Stevens, Teunissen, Venhuizen, Wangsness, and Weisgram and Senators Mehlhaff (prime), Beal, Bolin, Crabtree, Hoffman, Novstrup, Stalzer, Walsh, Wiik, and Zikmund",require the consideration of the definition of antisemitism when investigating unfair or discriminatory practices.,Personal Rights and Obligations; Religion,http://sdlegislature.gov/Session/Bill/24760
HB1077,2024-RS,2024,Representative Blare (prime),"Representatives Blare (prime), Auch, Bartels, Chase, Deutsch, Drury, Gross, Koth, Kull, Mortenson, Otten (Ernie), Overweg, Perry, Pinnow, Reimer, Schneider, Teunissen, Wangsness, and Weisgram and Senators Klumb (prime), Bolin, Deibert, Mehlhaff, Novstrup, Rohl, Tobin, and Zikmund",provide for the disbursement of the catastrophic county poor relief fund to the participating counties in the event of the discontinuance of the fund.,Counties; Fund; Public Welfare and Assistance,http://sdlegislature.gov/Session/Bill/24644
HB1078,2024-RS,2024,Representative Blare (prime),"Representatives Blare (prime), Chase, Drury, Duba, Emery, Jensen (Phil), Moore, Mulder, Perry, Reimer, Shorma, and Teunissen and Senators Otten (Herman) (prime), Novstrup, Rohl, and Stalzer",allow compliance with seat belt laws to be considered in determining damages for injuries.,Evidence; Liability; Motor Vehicles,http://sdlegislature.gov/Session/Bill/25026
HB1079,2024-RS,2024,Representative Moore (prime),"Representatives Moore (prime), Aylward, Blare, Gross, Hansen, Jensen (Phil), Karr, Lems, May, Mills, Mulally, Odenbach, Overweg, Perry, Peterson (Sue), Randolph, Schaefbauer, Sjaarda, Soye, Teunissen, and Wangsness and Senators Novstrup (prime) and Rohl",require property owner permission or a siting permit prior to entry for an examination and survey.,Eminent Domain; Judicial Remedies; Pipelines; Public Utilities and Carriers,http://sdlegislature.gov/Session/Bill/24783
HB1080,2024-RS,2024,Representative Reimer (prime),Representative Reimer (prime),make an appropriation to improve visitation to and awareness of the South Dakota Hall of Fame.,Appropriation; Education; Grants; Tourism,http://sdlegislature.gov/Session/Bill/25056
HB1081,2024-RS,2024,Representative Heermann (prime),"Representatives Heermann (prime), Auch, Blare, Deutsch, Drury, Duba, Emery, Healy, Jensen (Phil), Moore, Mulder, Nelson, Perry, Peterson (Drew), Pourier, Rehfeldt, Shorma, St. John, Stevens, Tordsen, and Wittman and Senators Tobin (prime), Foster, Larson, and Reed",establish provisions related to the reimbursement of doula services through the state Medicaid program.,Health Care; Medicaid; Promulgation of Rules; Public Welfare and Assistance,http://sdlegislature.gov/Session/Bill/24516
HB1082,2024-RS,2024,Representative Pinnow (prime),"Representatives Pinnow (prime), Auch, Bahmuller, Blare, Chaffee, Duba, Jensen (Phil), Kassin, Ladner, Lems, Mulally, Nelson, Perry, Pourier, Reimer, Reisch, Teunissen, Tordsen, Wangsness, and Wittman and Senators Maher (prime), Foster, Johnson, and Zikmund","change the eligibility requirements, and the exempt value, of a property tax relief program for disabled veterans and surviving spouses.",Property Tax; Tax Exemptions and Refunds; Taxation; Veterans Affairs,http://sdlegislature.gov/Session/Bill/24415
HB1083,2024-RS,2024,The Committee on Judiciary,The Committee on Judiciary at the request of the Chief Justice,permit a person convicted of certain driving under the influence offenses to drive for certain purposes.,Crimes; Executive/Judiciary Request; Motor Vehicles,http://sdlegislature.gov/Session/Bill/24795
HB1084,2024-RS,2024,The Committee on Judiciary,The Committee on Judiciary at the request of the Chief Justice,repeal a provision related to habeas corpus proceedings.,Executive/Judiciary Request; Judicial Remedies,http://sdlegislature.gov/Session/Bill/24796
HB1085,2024-RS,2024,The Committee on Judiciary,The Committee on Judiciary at the request of the Chief Justice,specify the venue of appeal to circuit court for persons committed to a mental health facility.,Administrative Procedure; Executive/Judiciary Request; Mentally Ill Persons; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24797
HB1086,2024-RS,2024,The Committee on Judiciary,The Committee on Judiciary at the request of the Chief Justice,establish an enhanced penalty for probationers intentionally causing contact with bodily fluids or human waste with a Unified Judicial System employee.,Assault; Crimes; Executive/Judiciary Request; Penalty; Public Officers and Employees,http://sdlegislature.gov/Session/Bill/24798
HB1087,2024-RS,2024,The Committee on Judiciary,The Committee on Judiciary at the request of the Chief Justice,modify the definitions of a child in need of supervision and a delinquent child.,Executive/Judiciary Request; Juvenile Justice; Minors,http://sdlegislature.gov/Session/Bill/24799
HB1088,2024-RS,2024,The Committee on Judiciary,The Committee on Judiciary at the request of the Chief Justice,remove the option for a court services officer to prepare documentation in an adoption proceeding.,Adoption; Domestic Relations; Executive/Judiciary Request,http://sdlegislature.gov/Session/Bill/24800
HB1089,2024-RS,2024,Representative Fitzgerald (prime),"Representatives Fitzgerald (prime), Callies, Deutsch, Drury, Jensen (Kevin), Jensen (Phil), Moore, Perry, Pinnow, and Reimer and Senators Mehlhaff (prime), Deibert, Hoffman, Novstrup, and Stalzer",exclude certain crimes from presumptive probation.,Crimes; Firearms; Probation,http://sdlegislature.gov/Session/Bill/24485
HB1090,2024-RS,2024,Representative Chaffee (prime),"Representatives Chaffee (prime), Aylward, Bartels, Blare, Chase, Drury, Koth, Mills, Moore, Mulally, Odenbach, Perry, Pinnow, Randolph, Reimer, and Wangsness and Senators Stalzer (prime) and Deibert",revise provisions related to tax deeds and to declare an emergency.,Counties; Emergency Clause; Non-Ad Valorem Taxes; Property Tax; Taxation,http://sdlegislature.gov/Session/Bill/24877
HB1091,2024-RS,2024,Representative Arlint (prime),Representative Arlint (prime) and Senator Kolbeck (Steve),enact the Interstate Insurance Product Regulation Compact.,Compacts; Insurance,http://sdlegislature.gov/Session/Bill/24740
HB1092,2024-RS,2024,Representative Bartels (prime),"Representatives Bartels (prime), Blare, Callies, Deutsch, Duba, Emery, Koth, Kull, Nelson, Perry, Pinnow, Reimer, Stevens, and Teunissen and Senators Mehlhaff (prime), Bolin, Nesiba, Reed, Rohl, Schoenbeck, Stalzer, and Zikmund",revise provisions regarding the 911 emergency surcharge.,Counties; Emergency Management; Fees; Public Health and Safety; Sunset Clause; Telecommunications,http://sdlegislature.gov/Session/Bill/24647
HB1093,2024-RS,2024,Representative Overweg (prime),"Representatives Overweg (prime), Blare, Chaffee, Duba, Emery, Jensen (Kevin), Karr, Krohmer, Ladner, Moore, Perry, Pinnow, Pourier, Soye, Teunissen, and Wittman and Senators Kolbeck (Steve), Pischke, and Zikmund",make an appropriation to provide a grant for the construction of a facility to provide certain health facilities and services.,Appropriation; Grants; Health Care; Minors,http://sdlegislature.gov/Session/Bill/25039
HB1094,2024-RS,2024,Representative Jensen (Kevin) (prime),"Representatives Jensen (Kevin) (prime), Auch, Aylward, Callies, Jensen (Phil), Karr, Krohmer, Lems, May, Moore, Mulally, Mulder, Overweg, Perry, Peterson (Sue), Randolph, Schaefbauer, Shorma, Sjaarda, and Weisgram and Senators Bolin, Frye-Mueller, Novstrup, Pischke, Stalzer, Wiik, and Zikmund",prohibit a ban of combustion engines.,Counties; Motor Vehicles; Municipal Government,http://sdlegislature.gov/Session/Bill/24413
HB1095,2024-RS,2024,Representative Chase (prime),"Representatives Chase (prime), Bartels, Blare, Callies, and Teunissen and Senators Wheeler (prime) and Zikmund",establish provisions for the operation of automated motor vehicles.,Boards and Commissions; Commercial Trucking; Motor Vehicles; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/24662
HB1096,2024-RS,2024,Representative St. John (prime),"Representatives St. John (prime), Blare, Callies, Drury, Duba, Emery, Fitzgerald, Heermann, Jensen (Phil), Kull, Perry, Peterson (Sue), Pinnow, Pourier, Rehfeldt, Reimer, Reisch, Tordsen, and Wittman and Senators Reed (prime), Larson, Mehlhaff, and Otten (Herman)",provide that a temporary restraining order may extend beyond thirty days in certain circumstances involving stalking.,Crimes; Protection Order,http://sdlegislature.gov/Session/Bill/25080
HB1097,2024-RS,2024,Representative Otten (Ernie) (prime),Representatives Otten (Ernie) (prime) and Venhuizen and Senator Stalzer (prime),authorize transportation activities by air ambulance operators.,Emergency Medical Services; Health Care; Public Health and Safety,http://sdlegislature.gov/Session/Bill/25024
HB1098,2024-RS,2024,Representative Tordsen (prime),"Representatives Tordsen (prime), Blare, Deutsch, Duba, Emery, Healy, Koth, Krull, Kull, Lesmeister, Moore, Mulder, Nelson, Perry, Peterson (Drew), Pinnow, Pourier, Rehfeldt, St. John, Stevens, Teunissen, and Wittman and Senators Larson (prime), Foster, Nesiba, Rohl, and Zikmund",provide free birth certificates to persons experiencing homelessness.,Public Health and Safety; Vital Records,http://sdlegislature.gov/Session/Bill/24596
HB1099,2024-RS,2024,Representative Mulder (prime),"Representatives Mulder (prime), Aylward, Bartels, Blare, Callies, Cammack, Chaffee, DeGroot, Drury, Duba, Emery, Fitzgerald, Healy, Jensen (Phil), Koth, Krohmer, Krull, Ladner, Lesmeister, Moore, Mortenson, Mulally, Nelson, Otten (Ernie), Overweg, Perry, Peterson (Drew), Pinnow, Pourier, Randolph, Reimer, Reisch, Sauder, Stevens, Teunissen, Tordsen, Wangsness, and Wittman and Senators Davis (prime), Beal, Bordeaux, Crabtree, Klumb, Kolbeck (Steve), Larson, Maher, Mehlhaff, Nesiba, Schoenbeck, and Tobin",establish educational standards for the expanded practice of optometry.,Health Care; Professions and Occupations; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/24412
HB1100,2024-RS,2024,Representative Jamison (prime),"Representatives Jamison (prime), Mulder, Otten (Ernie), Venhuizen, and Wittman and Senators Kolbeck (Steve) (prime), Kolbeck (Jack), and Nesiba",modify certain requirements for eligibility to receive a gift of a museum collection from a county or municipality.,"Counties; Local Government Generally; Municipal Government; Public Property, Purchases and Contracts",http://sdlegislature.gov/Session/Bill/25068
HB1101,2024-RS,2024,Representative Shorma (prime),"Representatives Shorma (prime), Emery, Kull, Lesmeister, Moore, Nelson, Stevens, and Teunissen and Senators Stalzer and Zikmund",provide a special motor vehicle license plate for recipients of the Legion of Merit award.,Delayed Effective Date; License Plates; Motor Vehicles; Veterans Affairs,http://sdlegislature.gov/Session/Bill/24696
HB1102,2024-RS,2024,Representative Fitzgerald (prime),Representatives Fitzgerald (prime) and Chaffee and Senator Deibert (prime),provide an appropriation to construct a community center in the community of Whitewood.,Appropriation; Grants; Municipal Government; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/24725
HB1103,2024-RS,2024,Representative Fitzgerald (prime),Representative Fitzgerald (prime) and Senator Deibert (prime),provide an appropriation to construct a community center in the community of Lead.,Appropriation; Grants; Municipal Government; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/24726
