bill_id,session,session_year,action_date,action,order,vote_url
SB112,2023-RS,2023,2023-03-09,"Senate  Failed to concur, no committee appointed, Passed, YEAS 24, NAYS 0. S.J. 475",11,
SB113,2023-RS,2023,2023-01-25,First read in Senate and referred to Senate State Affairs S.J. 114,1,
SB113,2023-RS,2023,2023-02-15,Scheduled for hearing,2,
SB113,2023-RS,2023,2023-02-15,"Senate State Affairs  Do Pass, Passed, YEAS 9, NAYS 0.",3,
SB113,2023-RS,2023,2023-02-15,"Certified uncontested, placed on consent",4,
SB113,2023-RS,2023,2023-02-16,Remove from Consent Calendar S.J. 292,5,
SB113,2023-RS,2023,2023-02-21,"Senate  Do Pass, Passed, YEAS 30, NAYS 4. S.J. 309",6,
SB113,2023-RS,2023,2023-02-22,First read in House and referred to House State Affairs H.J. 348,7,
SB113,2023-RS,2023,2023-03-01,Scheduled for hearing,8,
SB113,2023-RS,2023,2023-03-01,"House State Affairs  Motion to amend, Passed Amendment 113A",9,
SB113,2023-RS,2023,2023-03-01,"House State Affairs  Motion to amend, Passed, YEAS 7, NAYS 6. Amendment 113D",10,
SB113,2023-RS,2023,2023-03-01,"House State Affairs  Do Pass Amended, Passed, YEAS 13, NAYS 0.",11,
SB113,2023-RS,2023,2023-03-01,"Certified uncontested, placed on consent",12,
SB113,2023-RS,2023,2023-03-06,Remove from Consent Calendar H.J. 473,13,
SB113,2023-RS,2023,2023-03-06,"House of Representatives  Do Pass Amended, Passed, YEAS 60, NAYS 9. H.J. 485",14,
SB113,2023-RS,2023,2023-03-07,House of Representatives Conference Committee appointments H.J. 506,15,
SB113,2023-RS,2023,2023-03-07,"Senate  Failed to concur, appoint Conference Committee, Passed S.J. 451",16,
SB113,2023-RS,2023,2023-03-09,"Conference Committee 113 A  Motion to amend, Passed, YEAS 6, NAYS 0. Amendment 113K",17,
SB113,2023-RS,2023,2023-03-09,"Senate  Conference Committee Report adopted, Passed, YEAS 22, NAYS 2. S.J. 477",18,
SB113,2023-RS,2023,2023-03-09,"House of Representatives  Conference Committee Report adopted, Passed, YEAS 65, NAYS 5. H.J. 528",19,
SB113,2023-RS,2023,2023-03-09,Signed by the Speaker H.J. 543,20,
SB113,2023-RS,2023,2023-03-09,Signed by the President S.J. 490,21,
SB113,2023-RS,2023,2023-03-09,"Delivered to the Governor on Thursday, March 09, 2023  S.J. 491",22,
SB113,2023-RS,2023,2023-03-27,"Signed by the Governor on Tuesday, March 21, 2023  S.J. 495",23,
SB114,2023-RS,2023,2023-01-25,First read in Senate and referred to Senate State Affairs S.J. 114,1,
SB114,2023-RS,2023,2023-02-15,Scheduled for hearing,2,
SB114,2023-RS,2023,2023-02-15,"Senate State Affairs  Do Pass, Passed, YEAS 9, NAYS 0.",3,
SB114,2023-RS,2023,2023-02-15,"Certified uncontested, placed on consent",4,
SB114,2023-RS,2023,2023-02-16,Remove from Consent Calendar S.J. 292,5,
SB114,2023-RS,2023,2023-02-21,"Senate  Tabled, Passed, YEAS 33, NAYS 1. S.J. 309",6,
SB115,2023-RS,2023,2023-01-25,First read in Senate and referred to Senate Judiciary S.J. 114,1,
SB115,2023-RS,2023,2023-02-16,Scheduled for hearing,2,
SB115,2023-RS,2023,2023-02-16,"Senate Judiciary  Do Pass, Passed, YEAS 5, NAYS 0.",3,
SB115,2023-RS,2023,2023-02-16,"Certified uncontested, placed on consent",4,
SB115,2023-RS,2023,2023-02-21,"Senate  Do Pass, Passed, YEAS 34, NAYS 0. S.J. 302",5,
SB115,2023-RS,2023,2023-02-22,First read in House and referred to House Judiciary H.J. 347,6,
SB115,2023-RS,2023,2023-02-27,Scheduled for hearing,7,
SB115,2023-RS,2023,2023-02-27,"House Judiciary  Do Pass, Passed, YEAS 12, NAYS 0.",8,
SB115,2023-RS,2023,2023-02-27,"Certified uncontested, placed on consent",9,
SB115,2023-RS,2023,2023-02-28,"House of Representatives  Do Pass, Passed, YEAS 66, NAYS 4. H.J. 401",10,
SB115,2023-RS,2023,2023-03-01,Signed by the President S.J. 397,11,
SB115,2023-RS,2023,2023-03-02,Signed by the Speaker H.J. 467,12,
SB115,2023-RS,2023,2023-03-06,"Delivered to the Governor on Friday, March 03, 2023  S.J. 422",13,
SB115,2023-RS,2023,2023-03-09,"Signed by the Governor on Thursday, March 09, 2023  S.J. 475",14,
SB116,2023-RS,2023,2023-01-25,First read in Senate and referred to Senate State Affairs S.J. 114,1,
SB116,2023-RS,2023,2023-02-01,Scheduled for hearing,2,
SB116,2023-RS,2023,2023-02-01,"Senate State Affairs  Motion to amend, Passed Amendment 116A",3,
SB116,2023-RS,2023,2023-02-01,"Senate State Affairs  Motion to amend, Passed Amendment 116B",4,
SB116,2023-RS,2023,2023-02-01,"Senate State Affairs  Do Pass Amended, Passed, YEAS 8, NAYS 0.",5,
SB116,2023-RS,2023,2023-02-03,"Senate  Deferred to another day, Passed S.J. 190",6,
SB116,2023-RS,2023,2023-02-06,"Senate  Motion to amend, Passed S.J. 202  Amendment 116C",7,
SB116,2023-RS,2023,2023-02-06,"Senate  Do Pass Amended, Passed, YEAS 32, NAYS 3. S.J. 203",8,
SB116,2023-RS,2023,2023-02-07,First read in House and referred to House State Affairs H.J. 248,9,
SB116,2023-RS,2023,2023-02-22,Scheduled for hearing,10,
SB116,2023-RS,2023,2023-02-22,"House State Affairs  Do Pass, Failed, YEAS 4, NAYS 7.",11,
SB116,2023-RS,2023,2023-02-22,"House State Affairs  Deferred to the 41st legislative day, Passed, YEAS 7, NAYS 4.",12,
SB117,2023-RS,2023,2023-01-25,First read in Senate and referred to Senate Commerce and Energy S.J. 112,1,
SB117,2023-RS,2023,2023-01-31,Scheduled for hearing,2,
SB117,2023-RS,2023,2023-01-31,"Senate Commerce and Energy  Do Pass, Passed, YEAS 5, NAYS 3.",3,
SB117,2023-RS,2023,2023-02-01,"Senate  Do Pass, Failed, YEAS 17, NAYS 18. S.J. 165",4,
SB117,2023-RS,2023,2023-02-01,Intent to reconsider S.J. 165,5,
SB117,2023-RS,2023,2023-02-02,"Senate  Reconsidered, Failed, YEAS 17, NAYS 18. S.J. 176",6,
SB118,2023-RS,2023,2023-01-25,First read in Senate and referred to Senate Education S.J. 113,1,
SB118,2023-RS,2023,2023-02-07,Scheduled for hearing,2,
SB118,2023-RS,2023,2023-02-07,"Senate Education  Do Pass, Passed, YEAS 7, NAYS 0.",3,
SB118,2023-RS,2023,2023-02-08,"Referred to Joint Committee on Appropriations, Passed S.J. 225",4,
SB118,2023-RS,2023,2023-02-16,"Referred to Senate Committee on Appropriations, Passed S.J. 291",5,
SB118,2023-RS,2023,2023-02-21,Scheduled for hearing,6,
SB118,2023-RS,2023,2023-02-21,"Senate Committee on Appropriations  Motion to amend, Passed Amendment 118A",7,
SB118,2023-RS,2023,2023-02-21,"Senate Committee on Appropriations  Motion to amend, Passed Amendment 118B",8,
SB118,2023-RS,2023,2023-02-21,"Senate Committee on Appropriations  Do Pass Amended, Passed, YEAS 6, NAYS 1.",9,
SB118,2023-RS,2023,2023-02-22,"Senate  Motion to amend, Passed S.J. 321  Amendment 118C",10,
SB118,2023-RS,2023,2023-02-22,"Senate  Do Pass Amended, Passed, YEAS 19, NAYS 15. S.J. 321",11,
SB118,2023-RS,2023,2023-02-23,First read in House and referred to House Education H.J. 360,12,
SB118,2023-RS,2023,2023-03-01,Scheduled for hearing,13,
SB118,2023-RS,2023,2023-03-01,"House Education  Do Pass, Passed, YEAS 8, NAYS 4.",14,
SB118,2023-RS,2023,2023-03-02,"House of Representatives  Deferred to another day, Passed H.J. 467",15,
SB118,2023-RS,2023,2023-03-06,"House of Representatives  Motion to amend, Passed H.J. 476  Amendment 118F",16,
SB118,2023-RS,2023,2023-03-06,"House of Representatives  Do Pass Amended, Passed, YEAS 46, NAYS 21. H.J. 476",17,
SB118,2023-RS,2023,2023-03-07,"Senate  Concurred in amendments, Passed, YEAS 21, NAYS 13. S.J. 451",18,
SB118,2023-RS,2023,2023-03-08,Signed by the President S.J. 458,19,
SB118,2023-RS,2023,2023-03-08,Signed by the Speaker H.J. 517,20,
SB118,2023-RS,2023,2023-03-08,"Delivered to the Governor on Wednesday, March 08, 2023  S.J. 467",21,
SB118,2023-RS,2023,2023-03-27,"Signed by the Governor on Thursday, March 23, 2023  S.J. 495",22,
SB119,2023-RS,2023,2023-01-25,First read in Senate and referred to Senate Education S.J. 113,1,
SB119,2023-RS,2023,2023-02-09,Scheduled for hearing,2,
SB119,2023-RS,2023,2023-02-09,"Senate Education  Deferred to the 41st legislative day, Passed, YEAS 4, NAYS 1.",3,
SB120,2023-RS,2023,2023-01-25,First read in Senate and referred to Senate Commerce and Energy S.J. 112,1,
SB120,2023-RS,2023,2023-02-07,Scheduled for hearing,2,
SB120,2023-RS,2023,2023-02-14,Scheduled for hearing,3,
SB120,2023-RS,2023,2023-02-14,"Senate Commerce and Energy  Motion to amend, Passed Amendment 120A",4,
SB120,2023-RS,2023,2023-02-14,"Senate Commerce and Energy  Do Pass Amended, Passed, YEAS 9, NAYS 0.",5,
SB120,2023-RS,2023,2023-02-16,"Senate  Do Pass Amended, Passed, YEAS 21, NAYS 12. S.J. 293",6,
SB120,2023-RS,2023,2023-02-21,First read in House and referred to House Commerce and Energy H.J. 335,7,
SB120,2023-RS,2023,2023-02-24,Scheduled for hearing,8,
SB120,2023-RS,2023,2023-02-24,"House Commerce and Energy  Motion to amend, Passed Amendment 120B",9,
SB120,2023-RS,2023,2023-02-24,"House Commerce and Energy  Do Pass Amended, Passed, YEAS 8, NAYS 4.",10,
SB120,2023-RS,2023,2023-02-28,"House of Representatives  Deferred to another day, Passed H.J. 416",11,
SB120,2023-RS,2023,2023-03-01,"House of Representatives  Motion to amend, Passed H.J. 430  Amendment 120E",12,
SB120,2023-RS,2023,2023-03-01,"House of Representatives  Do Pass Amended, Passed, YEAS 43, NAYS 25. H.J. 431",13,
SB120,2023-RS,2023,2023-03-06,"Senate  Concurred in amendments, Passed, YEAS 29, NAYS 6. S.J. 423",14,
SB120,2023-RS,2023,2023-03-07,Signed by the President S.J. 447,15,
SB120,2023-RS,2023,2023-03-07,Signed by the Speaker H.J. 506,16,
SB120,2023-RS,2023,2023-03-08,"Delivered to the Governor on Wednesday, March 08, 2023  S.J. 461",17,
SB120,2023-RS,2023,2023-03-27,"Signed by the Governor on Thursday, March 23, 2023  S.J. 495",18,
SB121,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 123,1,
SB121,2023-RS,2023,2023-02-02,Scheduled for hearing,2,
SB121,2023-RS,2023,2023-02-02,"Referred to Joint Committee on Appropriations, Passed, YEAS 5, NAYS 0.",3,
SB121,2023-RS,2023,2023-02-23,Scheduled for hearing,4,
SB121,2023-RS,2023,2023-02-23,"Joint Committee on Appropriations  Tabled, Passed, YEAS 12, NAYS 6.",5,
SB122,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Health and Human Services S.J. 123,1,
SB122,2023-RS,2023,2023-02-15,Scheduled for hearing,2,
SB122,2023-RS,2023,2023-02-15,"Senate Health and Human Services  Deferred to the 41st legislative day, Passed, YEAS 7, NAYS 0.",3,
SB123,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate State Affairs S.J. 124,1,
SB123,2023-RS,2023,2023-02-15,Scheduled for hearing,2,
SB123,2023-RS,2023,2023-02-15,"Senate State Affairs  Motion to amend, Passed Amendment 123B",3,
SB123,2023-RS,2023,2023-02-15,"Senate State Affairs  Deferred to the 41st legislative day, Passed, YEAS 9, NAYS 0.",4,
SB124,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate State Affairs S.J. 124,1,
SB124,2023-RS,2023,2023-02-15,Scheduled for hearing,2,
SB124,2023-RS,2023,2023-02-15,"Senate State Affairs  Motion to amend, Passed Amendment 124A",3,
SB124,2023-RS,2023,2023-02-15,"Senate State Affairs  Deferred to the 41st legislative day, Passed, YEAS 9, NAYS 0.",4,
SB125,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Health and Human Services S.J. 123,1,
SB125,2023-RS,2023,2023-02-15,Scheduled for hearing,2,
SB125,2023-RS,2023,2023-02-15,"Senate Health and Human Services  Deferred to the 41st legislative day, Passed, YEAS 7, NAYS 0.",3,
SB126,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 123,1,
SB126,2023-RS,2023,2023-02-07,Scheduled for hearing,2,
SB126,2023-RS,2023,2023-02-07,"Senate Agriculture and Natural Resources  Deferred to the 41st legislative day, Passed, YEAS 7, NAYS 0.",3,
SB127,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Military and Veterans Affairs S.J. 124,1,
SB127,2023-RS,2023,2023-02-01,Scheduled for hearing,2,
SB127,2023-RS,2023,2023-02-07,Scheduled for hearing,3,
SB127,2023-RS,2023,2023-02-07,"Senate Military and Veterans Affairs  Do Pass, Failed, YEAS 2, NAYS 3.",4,
SB127,2023-RS,2023,2023-02-07,"Senate Military and Veterans Affairs  Deferred to the 41st legislative day, Passed, YEAS 3, NAYS 2.",5,
SB128,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate State Affairs S.J. 124,1,
SB128,2023-RS,2023,2023-02-15,Scheduled for hearing,2,
SB128,2023-RS,2023,2023-02-15,"Senate State Affairs  Deferred to the 41st legislative day, Passed, YEAS 9, NAYS 0.",3,
SB129,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Education S.J. 123,1,
SB129,2023-RS,2023,2023-02-14,Scheduled for hearing,2,
SB129,2023-RS,2023,2023-02-14,"Senate Education  Do Pass, Passed, YEAS 5, NAYS 2.",3,
SB129,2023-RS,2023,2023-02-15,"Senate  Do Pass, Passed, YEAS 22, NAYS 12. S.J. 277",4,
SB129,2023-RS,2023,2023-02-16,First read in House and referred to House Education H.J. 315,5,
SB129,2023-RS,2023,2023-02-24,Scheduled for hearing,6,
SB129,2023-RS,2023,2023-02-24,"House Education  Do Pass, Passed, YEAS 12, NAYS 3.",7,
SB129,2023-RS,2023,2023-02-27,"House of Representatives  Deferred to another day, Passed H.J. 395",8,
SB129,2023-RS,2023,2023-02-28,"House of Representatives  Do Pass, Passed, YEAS 40, NAYS 30. H.J. 409",9,
SB129,2023-RS,2023,2023-03-01,Signed by the President S.J. 397,10,
SB129,2023-RS,2023,2023-03-02,Signed by the Speaker H.J. 467,11,
SB129,2023-RS,2023,2023-03-06,"Delivered to the Governor on Friday, March 03, 2023  S.J. 422",12,
SB129,2023-RS,2023,2023-03-09,Vetoed by the Governor  S.J. 474,13,
SB129,2023-RS,2023,2023-03-27,"Veto override, Failed, YEAS 20, NAYS 15. S.J. 496",14,
SB129,2023-RS,2023,2023-03-27,Delivered veto sustained to the Secretary of State S.J. 496,15,
SB130,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Health and Human Services S.J. 123,1,
SB130,2023-RS,2023,2023-02-06,Scheduled for hearing,2,
SB130,2023-RS,2023,2023-02-06,"Senate Health and Human Services  Deferred to the 41st legislative day, Passed, YEAS 6, NAYS 0.",3,
SB131,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Taxation S.J. 125,1,
SB131,2023-RS,2023,2023-02-03,Scheduled for hearing,2,
SB131,2023-RS,2023,2023-02-03,"Senate Taxation  Motion to amend, Passed Amendment 131A",3,
SB131,2023-RS,2023,2023-02-03,"Senate Taxation  Deferred to the 41st legislative day, Passed, YEAS 5, NAYS 1.",4,
SB132,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate State Affairs S.J. 124,1,
SB132,2023-RS,2023,2023-02-01,Scheduled for hearing,2,
SB132,2023-RS,2023,2023-02-01,"Senate State Affairs  Do Pass, Passed, YEAS 8, NAYS 1.",3,
SB132,2023-RS,2023,2023-02-02,"Senate  Do Pass, Passed, YEAS 32, NAYS 3. S.J. 180",4,
SB132,2023-RS,2023,2023-02-03,First read in House and referred to House State Affairs H.J. 223,5,
SB132,2023-RS,2023,2023-02-24,Scheduled for hearing,6,
SB132,2023-RS,2023,2023-02-24,"House State Affairs  Do Pass, Passed, YEAS 13, NAYS 0.",7,
SB132,2023-RS,2023,2023-02-27,"House of Representatives  Do Pass, Passed, YEAS 67, NAYS 2. H.J. 394",8,
SB132,2023-RS,2023,2023-02-28,Signed by the President S.J. 372,9,
SB132,2023-RS,2023,2023-03-01,Signed by the Speaker H.J. 446,10,
SB132,2023-RS,2023,2023-03-02,"Delivered to the Governor on Thursday, March 02, 2023  S.J. 409",11,
SB132,2023-RS,2023,2023-03-09,"Signed by the Governor on Wednesday, March 08, 2023  S.J. 472",12,
SB133,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Transportation S.J. 126,1,
SB133,2023-RS,2023,2023-02-03,Scheduled for hearing,2,
SB133,2023-RS,2023,2023-02-03,"Senate Transportation  Do Pass, Passed, YEAS 5, NAYS 1.",3,
SB133,2023-RS,2023,2023-02-06,"Senate  Do Pass, Failed, YEAS 12, NAYS 23. S.J. 201",4,
SB134,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Judiciary S.J. 124,1,
SB134,2023-RS,2023,2023-02-14,Scheduled for hearing,2,
SB134,2023-RS,2023,2023-02-14,"Senate Judiciary  Motion to amend, Passed Amendment 134D",3,
SB134,2023-RS,2023,2023-02-14,"Senate Judiciary  Do Pass Amended, Passed, YEAS 6, NAYS 0.",4,
SB134,2023-RS,2023,2023-02-14,"Certified uncontested, placed on consent",5,
SB134,2023-RS,2023,2023-02-16,"Senate  Do Pass Amended, Passed, YEAS 33, NAYS 0. S.J. 293",6,
SB134,2023-RS,2023,2023-02-21,First read in House and referred to House Health and Human Services H.J. 335,7,
SB134,2023-RS,2023,2023-03-02,Scheduled for hearing,8,
SB134,2023-RS,2023,2023-03-02,"House Health and Human Services  Motion to amend, Passed Amendment 134H",9,
SB134,2023-RS,2023,2023-03-02,"House Health and Human Services  Do Pass Amended, Passed, YEAS 8, NAYS 4.",10,
SB134,2023-RS,2023,2023-03-06,"House of Representatives  Do Pass Amended, Passed, YEAS 46, NAYS 23. H.J. 484",11,
SB134,2023-RS,2023,2023-03-07,"Senate  Failed to concur, appoint Conference Committee, Passed, YEAS 18, NAYS 16. S.J. 452",12,
SB134,2023-RS,2023,2023-03-07,Senate Conference Committee appointments S.J. 453,13,
SB134,2023-RS,2023,2023-03-08,House of Representatives Conference Committee appointments H.J. 508,14,
SB134,2023-RS,2023,2023-03-08,"Conference Committee 134 A  Motion to amend, Passed, YEAS 6, NAYS 0. Amendment 134M",15,
SB134,2023-RS,2023,2023-03-08,"Senate  Conference Committee Report adopted, Passed, YEAS 21, NAYS 12. S.J. 464",16,
SB134,2023-RS,2023,2023-03-08,"House of Representatives  Conference Committee report not adopted, appoint Conference Committee, Passed, YEAS 49, NAYS 20. H.J. 514",17,
SB134,2023-RS,2023,2023-03-08,Senate Conference Committee appointments S.J. 466,18,
SB134,2023-RS,2023,2023-03-08,"Conference Committee 134 B  Motion to amend, Passed, YEAS 4, NAYS 2. Amendment 134O",19,
SB134,2023-RS,2023,2023-03-09,"House of Representatives  Conference Committee Report adopted, Passed, YEAS 62, NAYS 5. H.J. 523",20,
SB134,2023-RS,2023,2023-03-09,"Senate  Conference Committee Report adopted, Passed, YEAS 28, NAYS 5. S.J. 479",21,
SB134,2023-RS,2023,2023-03-09,Signed by the President S.J. 490,22,
SB134,2023-RS,2023,2023-03-09,Signed by the Speaker H.J. 543,23,
SB134,2023-RS,2023,2023-03-09,"Delivered to the Governor on Thursday, March 09, 2023  S.J. 491",24,
SB134,2023-RS,2023,2023-03-27,"Signed by the Governor on Tuesday, March 14, 2023  S.J. 494",25,
SB135,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Transportation S.J. 126,1,
SB135,2023-RS,2023,2023-02-03,Scheduled for hearing,2,
SB135,2023-RS,2023,2023-02-08,Scheduled for hearing,3,
SB135,2023-RS,2023,2023-02-08,"Senate Transportation  Do Pass, Failed, YEAS 2, NAYS 4.",4,
SB135,2023-RS,2023,2023-02-08,"Senate Transportation  Deferred to the 41st legislative day, Passed, YEAS 4, NAYS 2.",5,
SB136,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Judiciary S.J. 124,1,
SB136,2023-RS,2023,2023-02-09,Scheduled for hearing,2,
SB136,2023-RS,2023,2023-02-09,"Senate Judiciary  Deferred to the 41st legislative day, Passed, YEAS 4, NAYS 3.",3,
SB137,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Judiciary S.J. 124,1,
SB137,2023-RS,2023,2023-02-09,Scheduled for hearing,2,
SB137,2023-RS,2023,2023-02-09,"Senate Judiciary  Deferred to the 41st legislative day, Passed, YEAS 5, NAYS 2.",3,
SB138,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Taxation S.J. 125,1,
SB138,2023-RS,2023,2023-02-03,Scheduled for hearing,2,
SB138,2023-RS,2023,2023-02-03,"Referred to Senate Committee on Appropriations, Passed, YEAS 4, NAYS 2.",3,
SB138,2023-RS,2023,2023-02-16,Scheduled for hearing,4,
SB138,2023-RS,2023,2023-02-16,"Senate Committee on Appropriations  Motion to amend, Passed Amendment 138B",5,
SB138,2023-RS,2023,2023-02-16,"Senate Committee on Appropriations  Do Pass, Failed, YEAS 1, NAYS 5.",6,
SB138,2023-RS,2023,2023-02-16,"Senate Committee on Appropriations  Deferred to the 41st legislative day, Passed, YEAS 5, NAYS 1.",7,
SB139,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate State Affairs S.J. 124,1,
SB139,2023-RS,2023,2023-02-08,Scheduled for hearing,2,
SB139,2023-RS,2023,2023-02-08,"Senate State Affairs  Motion to amend, Passed Amendment 139F",3,
SB139,2023-RS,2023,2023-02-08,"Senate State Affairs  Do Pass Amended, Passed, YEAS 9, NAYS 0.",4,
SB139,2023-RS,2023,2023-02-13,"Senate  Motion to amend, Passed S.J. 252  Amendment 139G",5,
SB139,2023-RS,2023,2023-02-13,"Senate  Do Pass Amended, Passed, YEAS 28, NAYS 6. S.J. 252",6,
SB139,2023-RS,2023,2023-02-14,First read in House and referred to House State Affairs H.J. 292,7,
SB139,2023-RS,2023,2023-02-24,Scheduled for hearing,8,
SB139,2023-RS,2023,2023-02-24,"House State Affairs  Do Pass, Passed, YEAS 11, NAYS 2.",9,
SB139,2023-RS,2023,2023-02-27,"House of Representatives  Deferred to another day, Passed H.J. 395",10,
SB139,2023-RS,2023,2023-02-28,"House of Representatives  Motion to amend, Passed H.J. 402  Amendment 139H",11,
SB139,2023-RS,2023,2023-02-28,"House of Representatives  Do Pass Amended, Passed, YEAS 68, NAYS 2. H.J. 402",12,
SB139,2023-RS,2023,2023-03-02,"Senate  Concurred in amendments, Passed, YEAS 29, NAYS 4. S.J. 410",13,
SB139,2023-RS,2023,2023-03-06,Signed by the President S.J. 430,14,
SB139,2023-RS,2023,2023-03-07,Signed by the Speaker H.J. 506,15,
SB139,2023-RS,2023,2023-03-08,"Delivered to the Governor on Wednesday, March 08, 2023  S.J. 461",16,
SB139,2023-RS,2023,2023-03-27,"Signed by the Governor on Tuesday, March 21, 2023  S.J. 495",17,
SB140,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate State Affairs S.J. 124,1,
SB140,2023-RS,2023,2023-02-03,Scheduled for hearing,2,
SB140,2023-RS,2023,2023-02-03,"Senate State Affairs  Motion to amend, Passed Amendment 140B",3,
SB140,2023-RS,2023,2023-02-03,"Senate State Affairs  Do Pass Amended, Passed, YEAS 6, NAYS 0.",4,
SB140,2023-RS,2023,2023-02-03,"Certified uncontested, placed on consent",5,
SB140,2023-RS,2023,2023-02-07,Remove from Consent Calendar S.J. 215,6,
SB140,2023-RS,2023,2023-02-08,"Senate  Motion to amend, Passed S.J. 228  Amendment 140D",7,
SB140,2023-RS,2023,2023-02-08,"Senate  Do Pass Amended, Passed, YEAS 35, NAYS 0. S.J. 229",8,
SB140,2023-RS,2023,2023-02-09,First read in House and referred to House State Affairs H.J. 274,9,
SB140,2023-RS,2023,2023-02-22,Scheduled for hearing,10,
SB140,2023-RS,2023,2023-02-22,"House State Affairs  Motion to amend, Passed Amendment 140F",11,
SB140,2023-RS,2023,2023-02-22,"House State Affairs  Do Pass Amended, Passed, YEAS 11, NAYS 0.",12,
SB140,2023-RS,2023,2023-02-22,"Certified uncontested, placed on consent",13,
SB140,2023-RS,2023,2023-02-24,Remove from Consent Calendar H.J. 374,14,
SB140,2023-RS,2023,2023-02-27,"House of Representatives  Motion to amend, Passed H.J. 392  Amendment 140H",15,
SB140,2023-RS,2023,2023-02-27,"House of Representatives  Do Pass Amended, Passed, YEAS 69, NAYS 0. H.J. 392",16,
SB140,2023-RS,2023,2023-03-01,"Senate  Concurred in amendments, Passed, YEAS 33, NAYS 0. S.J. 387",17,
SB140,2023-RS,2023,2023-03-02,Signed by the President S.J. 417,18,
SB140,2023-RS,2023,2023-03-06,Signed by the Speaker H.J. 489,19,
SB140,2023-RS,2023,2023-03-07,"Delivered to the Governor on Tuesday, March 07, 2023  S.J. 442",20,
SB140,2023-RS,2023,2023-03-27,"Signed by the Governor on Tuesday, March 21, 2023  S.J. 495",21,
SB141,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Health and Human Services S.J. 123,1,
SB141,2023-RS,2023,2023-02-03,Scheduled for hearing,2,
SB141,2023-RS,2023,2023-02-03,"Senate Health and Human Services  Motion to amend, Passed Amendment 141A",3,
SB141,2023-RS,2023,2023-02-03,"Senate Health and Human Services  Do Pass Amended, Passed, YEAS 6, NAYS 0.",4,
SB141,2023-RS,2023,2023-02-03,"Certified uncontested, placed on consent",5,
SB141,2023-RS,2023,2023-02-07,"Senate  Do Pass Amended, Passed, YEAS 35, NAYS 0. S.J. 215",6,
SB141,2023-RS,2023,2023-02-08,First Reading House H.J. 260,7,
SB141,2023-RS,2023,2023-02-09,Referred to House Health and Human Services H.J. 275,8,
SB141,2023-RS,2023,2023-03-02,Scheduled for hearing,9,
SB141,2023-RS,2023,2023-03-02,"House Health and Human Services  Do Pass, Passed, YEAS 13, NAYS 0.",10,
SB141,2023-RS,2023,2023-03-02,"Certified uncontested, placed on consent",11,
SB141,2023-RS,2023,2023-03-06,"House of Representatives  Do Pass Amended, Passed, YEAS 68, NAYS 0. H.J. 475",12,
SB141,2023-RS,2023,2023-03-07,Signed by the President S.J. 447,13,
SB141,2023-RS,2023,2023-03-07,Signed by the Speaker H.J. 506,14,
SB141,2023-RS,2023,2023-03-08,"Delivered to the Governor on Wednesday, March 08, 2023  S.J. 461",15,
SB141,2023-RS,2023,2023-03-27,"Signed by the Governor on Thursday, March 23, 2023  S.J. 495",16,
SB142,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 123,1,
SB142,2023-RS,2023,2023-02-07,Scheduled for hearing,2,
SB142,2023-RS,2023,2023-02-07,"Senate Agriculture and Natural Resources  Motion to amend, Passed Amendment 142A",3,
SB142,2023-RS,2023,2023-02-07,"Senate Agriculture and Natural Resources  Do Pass Amended, Passed, YEAS 4, NAYS 3.",4,
SB142,2023-RS,2023,2023-02-13,"Senate  Motion to amend, Passed S.J. 249  Amendment 142B",5,
SB142,2023-RS,2023,2023-02-13,"Senate  Do Pass Amended, Passed, YEAS 32, NAYS 2. S.J. 250",6,
SB142,2023-RS,2023,2023-02-14,First read in House and referred to House Agriculture and Natural Resources H.J. 292,7,
SB142,2023-RS,2023,2023-02-21,Scheduled for hearing,8,
SB142,2023-RS,2023,2023-02-21,"House Agriculture and Natural Resources  Motion to amend, Passed Amendment 142D",9,
SB142,2023-RS,2023,2023-02-21,"House Agriculture and Natural Resources  Deferred to the 41st legislative day, Passed, YEAS 12, NAYS 1.",10,
SB143,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 123,1,
