LD_num,paper_num,term,session,title,primary_sponsor,cosponsors,reference_comm,reference_date,status,chapter_num,bill_url,chamber_status_url
LD2173,SP0924,131,Second Regular Session,"Resolve, to Rename the Interstate 295 Interchange in the Town of Freeport the Matthew MacMillan Bridge",Senator Matthea DAUGHTRY of Cumberland,,Committee on Transportation,2024-01-23,"Emergency Finally Passed, Mar 14, 2024 Governor's Action: Emergency Signed, Mar 14, 2024","RESLV, Chapter 140",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2173,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091701
LD2174,SP0925,131,Second Regular Session,An Act to Protect Consumers from Predatory Medical Credit Card Providers,President Troy JACKSON of Aroostook,"Representative Poppy ARFORD of Brunswick, Senator Donna BAILEY of York, Senator Glenn CURRY of Waldo, Senator Craig HICKMAN of Kennebec, Senator Timothy NANGLE of Cumberland, Representative Anne PERRY of Calais, Senator Cameron RENY of Lincoln, Speaker Rachel TALBOT ROSS of Portland, Senator Michael TIPPING of Penobscot","Committee on Health Coverage, Insurance and Financial Services",2024-01-23,"Died Between Houses, Apr 15, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2174,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091702
LD2175,SP0926,131,Second Regular Session,An Act to Improve Access to Affordable Prescription Drugs in Underserved Areas,President Troy JACKSON of Aroostook,"Representative Poppy ARFORD of Brunswick, Senator Donna BAILEY of York, Senator Glenn CURRY of Waldo, Senator Craig HICKMAN of Kennebec, Senator Timothy NANGLE of Cumberland, Representative Anne PERRY of Calais, Senator Cameron RENY of Lincoln, Speaker Rachel TALBOT ROSS of Portland, Senator Michael TIPPING of Penobscot","Committee on Health Coverage, Insurance and Financial Services",2024-01-23,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2175,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091703
LD2176,SP0927,131,Second Regular Session,An Act to Ensure the Workers' Compensation Board's Allocations Are Properly Funded,,,Committee on Labor and Housing,2024-01-23,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2176,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091707
LD2177,HP1392,131,Second Regular Session,"Resolve, Regarding Legislative Review of Portions of Chapter 101: MaineCare Benefits Manual, Chapter III, Section 29: Allowances for Support Services for Adults with Intellectual Disabilities or Autism Spectrum Disorder, a Major Substantive Rule of the Department of Health and Human Services",,,Committee on Health and Human Services,2024-01-23,"Emergency Finally Passed, Mar 6, 2024 Governor's Action: Emergency Signed, Mar 6, 2024","RESLV, Chapter 133",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2177,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091715
LD2178,HP1393,131,Second Regular Session,"Resolve, Regarding Legislative Review of Chapter 20: Rules for the Licensure of Adult Use Cannabis Establishments, a Major Substantive Rule of the Department of Administrative and Financial Services, Office of Cannabis Policy",,,Committee on Veterans and Legal Affairs,2024-01-23,"Emergency Finally Passed, Apr 24, 2024 Governor's Action: Emergency Unsigned, Apr 24, 2024","RESLV, Chapter 179",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2178,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091727
LD2179,HP1394,131,Second Regular Session,"Resolve, Regarding Legislative Review of Portions of Chapter 64:  Maine School Facilities Program and School Revolving Renovation Fund, a Major Substantive Rule of the Department of Education and the Maine Municipal Bond Bank",,,Committee on Education and Cultural Affairs,2024-01-23,"Emergency Finally Passed, Mar 19, 2024 Governor's Action: Emergency Signed, Mar 19, 2024","RESLV, Chapter 144",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2179,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091729
LD2180,HP1395,131,Second Regular Session,"Resolve, Regarding Legislative Review of Portions of Chapter 101:  Maine Unified Special Education Regulation Birth to Age Twenty-Two, a Major Substantive Rule of the Department of Education",,,Committee on Education and Cultural Affairs,2024-01-23,"Emergency Finally Passed, Apr 22, 2024 Governor's Action: Emergency Signed, Apr 22, 2024","RESLV, Chapter 173",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2180,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091731
LD2181,HP1396,131,Second Regular Session,"Resolve, Regarding Legislative Review of Portions of Chapter 61: State Board of Education Rules for Major Capital School Construction Projects, a Major Substantive Rule of the Department of Education, State Board of Education",,,Committee on Education and Cultural Affairs,2024-01-23,"Emergency Finally Passed, Mar 14, 2024 Governor's Action: Emergency Signed, Mar 14, 2024","RESLV, Chapter 141",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2181,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091728
LD2182,HP1397,131,Second Regular Session,"Resolve, Regarding Legislative Review of Portions of Chapter 132: Learning Results: Parameters for Essential Instruction, a Major Substantive Rule of the Department of Education",,,Committee on Education and Cultural Affairs,2024-01-23,"Emergency Finally Passed, Apr 15, 2024 Governor's Action: Emergency Unsigned, Apr 15, 2024","RESLV, Chapter 167",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2182,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091730
LD2183,SP0928,131,Second Regular Session,"Resolve, to Correct the Designation of a Bridge in Canaan to Be Named After Staff Sergeant Richard Gerald Salsbury",Senator Bradlee FARRIN of Somerset,Representative Dean CRAY of Palmyra,Committee on Transportation,2024-01-23,"Emergency Finally Passed, Feb 29, 2024 Governor's Action: Emergency Signed, Feb 29, 2024","RESLV, Chapter 131",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2183,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091732
LD2184,HP1398,131,Second Regular Session,"Resolve, Regarding Legislative Review of Chapter 9: Rules Governing Administrative Civil Money Penalties for Labor Law Violations, a Major Substantive Rule of the Department of Labor, Bureau of Labor Standards",,,Committee on Labor and Housing,2024-01-23,"Finally Passed, Mar 25, 2024 Governor's Action: Signed, Mar 25, 2024","RESLV, Chapter 152",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2184,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091735
LD2185,HP1399,131,Second Regular Session,"Resolve, Regarding Legislative Review of Chapter 2:  Medical Use of Cannabis Program Rule, a Major Substantive Rule of the Department of Administrative and Financial Services, Office of Cannabis Policy",,,Committee on Veterans and Legal Affairs,2024-01-23,"Emergency Finally Passed, Apr 16, 2024 Governor's Action: Emergency Unsigned, Apr 16, 2024","RESLV, Chapter 168",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2185,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091741
LD2186,HP1400,131,Second Regular Session,"Resolve, Regarding Legislative Review of Chapter 30: Compliance Rules for Adult Use Cannabis Establishments, a Major Substantive Rule of the Department of Administrative and Financial Services, Office of Cannabis Policy",,,Committee on Veterans and Legal Affairs,2024-01-23,"Emergency Finally Passed, Apr 24, 2024 Governor's Action: Emergency Unsigned, Apr 24, 2024","RESLV, Chapter 180",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2186,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091736
LD2187,HP1401,131,Second Regular Session,"Resolve, Regarding Legislative Review of Chapter 10: Rules for the Administration of the Adult Use Cannabis Program, a Major Substantive Rule of the Department of Administrative and Financial Services, Office of Cannabis Policy",,,Committee on Veterans and Legal Affairs,2024-01-23,"Emergency Finally Passed, Apr 28, 2024 Governor's Action: Emergency Unsigned, Apr 28, 2024","RESLV, Chapter 183",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2187,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091738
LD2188,HP1402,131,Second Regular Session,"Resolve, Regarding Legislative Review of Chapter 26: Producer Margins, a Major Substantive Rule of the Maine Milk Commission",,,"Committee on Agriculture, Conservation and Forestry",2024-01-23,"Emergency Finally Passed, Apr 22, 2024 Governor's Action: Emergency Signed, Apr 22, 2024","RESLV, Chapter 174",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2188,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091739
LD2189,HP1403,131,Second Regular Session,"Resolve, Regarding Legislative Review of Portions of Chapter 41: Special Restrictions on Pesticide Use, a Major Substantive Rule of the Department of Agriculture, Conservation and Forestry, Board of Pesticides Control",,,"Committee on Agriculture, Conservation and Forestry",2024-01-23,"Finally Passed, Mar 25, 2024 Governor's Action: Signed, Mar 25, 2024","RESLV, Chapter 153",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2189,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091740
LD2190,HP1404,131,Second Regular Session,"An Act to Make Allocations from Maine Turnpike Authority Funds for the Maine Turnpike Authority for the Calendar Year Ending December 31, 2025",,,Committee on Transportation,2024-01-25,"Enacted, Mar 19, 2024 Governor's Action: Signed, Mar 19, 2024","ACTPS, Chapter 19",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2190,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091763
LD2191,SP0930,131,Second Regular Session,"An Act to Provide Relief to Small Businesses, Landowners and Logging Contractors Affected by Severe Weather-related Events",Senator Craig HICKMAN of Kennebec,"Representative Billy Bob FAULKINGHAM of Winter Harbor, Representative Rachel HENDERSON of Rumford, President Troy JACKSON of Aroostook, Senator Lisa KEIM of Oxford, Representative Karen MONTELL of Gardiner, Senator Marianne MOORE of Washington, Senator Cameron RENY of Lincoln, Representative Daniel SHAGOURY of Hallowell, Representative Bruce WHITE of Waterville","Committee on Innovation, Development, Economic Advancement and Business",2024-01-30,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2191,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091762
LD2192,HP1405,131,Second Regular Session,"Resolve, to Ensure That the Independent Commission to Investigate the Facts of the Tragedy in Lewiston Has Necessary Authority to Discharge Its Fact-finding Mission",Speaker Rachel TALBOT ROSS of Portland,"Representative Billy Bob FAULKINGHAM of Winter Harbor, President Troy JACKSON of Aroostook, Senator Harold STEWART of Aroostook",Committee on Judiciary,2024-01-25,"Emergency Finally Passed, Feb 13, 2024 Governor's Action: Emergency Signed, Feb 13, 2024","RESLV, Chapter 129",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2192,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091784
LD2193,SP0932,131,Second Regular Session,An Act to Improve Access to Affordable Wireless Communications by Allowing the Public Utilities Commission to Designate Eligible Telecommunications Carriers,Senator Matthew HARRINGTON of York,"Representative Steven FOSTER of Dexter, President Troy JACKSON of Aroostook, Senator Mark LAWRENCE of York, Senator Harold STEWART of Aroostook","Committee on Energy, Utilities and Technology",2024-01-30,"Enacted, Mar 25, 2024 Governor's Action: Signed, Mar 25, 2024","ACTPUB, Chapter 568",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2193,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091789
LD2194,SP0933,131,Second Regular Session,An Act to Clarify When a Wounded Game Animal May Be Dispatched by an Authorized Licensed Guide,Senator Harold STEWART of Aroostook,"Senator Russell BLACK of Franklin, Senator Jeffrey TIMBERLAKE of Androscoggin",Committee on Inland Fisheries and Wildlife,2024-01-30,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 5, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2194,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091790
LD2195,SP0934,131,Second Regular Session,An Act to Protect Businesses from Fraudulent or Predatory Financial Settlements by Allowing Those Businesses Opportunities to Remove Architectural Barriers in Noncompliance with the Maine Human Rights Act,Senator Matthea DAUGHTRY of Cumberland,"Senator Craig HICKMAN of Kennebec, Senator Lisa KEIM of Oxford, Senator Teresa PIERCE of Cumberland, Senator Matthew POULIOT of Kennebec",Committee on Judiciary,2024-01-30,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 5, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2195,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091815
LD2196,HP1407,131,Second Regular Session,"Resolve, to Authorize the Chief Justice of the Supreme Judicial Court to Arrange the Constitution of Maine to Incorporate Amendments Approved at the November 2023 Referendum",Speaker Rachel TALBOT ROSS of Portland,"Representative John ANDREWS of Paris, Senator Eric BRAKEY of Androscoggin, Representative Amy KUHN of Falmouth, Representative Adam LEE of Auburn, Representative Matthew MOONEN of Portland, Representative Stephen MORIARTY of Cumberland, Representative Jennifer POIRIER of Skowhegan, Representative Erin SHEEHAN of Biddeford",,,"Emergency Finally Passed, Feb 8, 2024 Governor's Action: Emergency Signed, Feb 8, 2024","RESLV, Chapter 127",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2196,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091818
LD2197,HP1408,131,Second Regular Session,An Act to Develop a Grant Program to Provide Career Exploration Opportunities to Youth in the Community,Speaker Rachel TALBOT ROSS of Portland,"Senator Anne CARNEY of Cumberland, Senator Benjamin CHIPMAN of Cumberland, Representative Benjamin COLLINGS of Portland, Representative W. CROCKETT of Portland, Representative Amy KUHN of Falmouth, Representative Matthew MOONEN of Portland, Senator Teresa PIERCE of Cumberland, Representative Charles SKOLD of Portland, Representative Samuel ZAGER of Portland",Committee on Health and Human Services,2024-02-06,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2197,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091830
LD2198,HP1409,131,Second Regular Session,An Act to Remove the Exemption from Sales and Use Tax for Automobiles Purchased for Use as Rentals,Speaker Rachel TALBOT ROSS of Portland,"Senator Benjamin CHIPMAN of Cumberland, Representative Tavis HASENFUS of Readfield, Representative Joseph PERRY of Bangor, Representative Maureen TERRY of Gorham",Committee on Taxation,2024-02-06,"Died Between Houses, Mar 28, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2198,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091831
LD2199,SP0935,131,Second Regular Session,An Act to Ensure Subsidy Reimbursements for Certain Child Care Providers,President Troy JACKSON of Aroostook,"Senator Joseph BALDACCI of Penobscot, Representative Margaret CRAVEN of Lewiston, Senator Matthea DAUGHTRY of Cumberland, Representative Anne GRAHAM of North Yarmouth, Senator Henry INGWERSEN of York, Senator Marianne MOORE of Washington, Speaker Rachel TALBOT ROSS of Portland, Senator Eloise VITELLI of Sagadahoc",Committee on Health and Human Services,2024-02-01,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2199,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091828
LD2200,SP0936,131,Second Regular Session,"Resolve, to Attract and Retain Behavioral Health Clinicians",Senator Harold STEWART of Aroostook,Senator Richard BENNETT of Oxford,Committee on Health and Human Services,2024-02-01,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 21, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2200,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091829
LD2201,SP0938,131,Second Regular Session,An Act Regarding the Placement of Portable Toilets,Senator James LIBBY of Cumberland,Representative Lucas LANIGAN of Sanford,Committee on State and Local Government,2024-02-01,"Enacted, Apr 10, 2024 Governor's Action: Unsigned, Apr 10, 2024","ACTPUB, Chapter 614",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2201,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091847
LD2202,SP0939,131,Second Regular Session,"Resolve, to Allow Ireland Farms, Inc. to Sue the State",Senator Harold STEWART of Aroostook,"Representative Donald ARDELL of Monticello, Representative Mark BABIN of Fort Fairfield, Representative Timothy GUERRETTE of Caribou, President Troy JACKSON of Aroostook, Representative Tracy QUINT of Hodgdon, Representative Gregory SWALLOW of Houlton, Representative Joseph UNDERWOOD of Presque Isle",Committee on Judiciary,2024-02-01,"Finally Passed, May 1, 2024 Governor's Action: Unsigned, May 1, 2024","RESLV, Chapter 184",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2202,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091848
LD2203,HP1411,131,Second Regular Session,An Act to Require Health Insurance Coverage for Federally Approved Nonprescription Oral Hormonal Contraceptives and Nonprescription Emergency Contraceptives,Representative Poppy ARFORD of Brunswick,"Senator Donna BAILEY of York, Representative Sally CLUCHEY of Bowdoinham, Senator Matthea DAUGHTRY of Cumberland, Representative Raegan LaROCHELLE of Augusta, Representative Nina MILLIKEN of Blue Hill, Representative Anne PERRY of Calais, Representative Suzanne SALISBURY of Westbrook, Speaker Rachel TALBOT ROSS of Portland, Senator Eloise VITELLI of Sagadahoc","Committee on Health Coverage, Insurance and Financial Services",2024-02-06,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2203,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091854
LD2204,HP1412,131,Second Regular Session,An Act to Combat Racketeering in Scheduled Drugs by Certain Organizations,Representative John ANDREWS of Paris,"Representative Donald ARDELL of Monticello, Representative Scott CYRWAY of Albion, Senator Matthew HARRINGTON of York, Representative Daniel NEWMAN of Belgrade, Representative Robert NUTTING of Oakland, Representative Chad PERKINS of Dover-Foxcroft, Representative Jennifer POIRIER of Skowhegan, Representative Michael SOBOLESKI of Phillips, Representative James WHITE of Guilford",Committee on Criminal Justice and Public Safety,2024-02-06,"Accepted Minority (ONTP) Report, Apr 10, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2204,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091866
LD2205,HP1413,131,Second Regular Session,"Resolve, to Direct the Governor's Energy Office to Conduct a Study Regarding the Future of Electric Transmission Infrastructure in the State",Representative Scott CYRWAY of Albion,"Senator Glenn CURRY of Waldo, Representative James DILL of Old Town, Senator Bradlee FARRIN of Somerset, Representative Steven FOSTER of Dexter, Representative Benjamin HYMES of Waldo, President Troy JACKSON of Aroostook, Representative Chad PERKINS of Dover-Foxcroft, Senator Harold STEWART of Aroostook, Speaker Rachel TALBOT ROSS of Portland","Committee on Energy, Utilities and Technology",2024-02-06,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2205,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091868
LD2206,SP0942,131,Second Regular Session,An Act Regarding Incentives for Heat Pumps and Other Weatherization Products and Services,President Troy JACKSON of Aroostook,,"Committee on Energy, Utilities and Technology",2024-02-08,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 5, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2206,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091917
LD2207,HP1414,131,Second Regular Session,An Act to Establish Municipal Cost Components for Unorganized Territory Services to Be Rendered in Fiscal Year 2024-25,,,Committee on Taxation,2024-02-13,"Emergency Enacted, Mar 28, 2024 Governor's Action: Emergency Signed, Mar 28, 2024","ACTPUB, Chapter 582",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2207,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091947
LD2208,HP1415,131,Second Regular Session,An Act Removing the Lobster Advisory Council from the State Government Evaluation Act Review Requirements,,,,,"Enacted, Feb 29, 2024 Governor's Action: Signed, Feb 29, 2024","ACTPUB, Chapter 511",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2208,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091958
LD2209,HP1416,131,Second Regular Session,An Act to Increase the Cap on Bonds Issued by the Maine State Housing Authority to Reflect Current Housing Production Needs in the State,,,Committee on Housing,2024-02-13,"Enacted, Mar 21, 2024 Governor's Action: Signed, Mar 21, 2024","ACTPUB, Chapter 559",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2209,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091981
LD2210,HP1417,131,Second Regular Session,An Act to Establish a Civil Rights Unit Within the Office of the Attorney General and Require Enhanced Ongoing Civil Rights Training for Civil Rights Officers,Speaker Rachel TALBOT ROSS of Portland,"Senator Donna BAILEY of York, Senator Anne CARNEY of Cumberland, Representative H. LANDRY of Farmington, Representative Adam LEE of Auburn, Representative Matthew MOONEN of Portland, Representative Kevin O'CONNELL of Brewer, Senator Margaret ROTUNDO of Androscoggin, Representative Melanie SACHS of Freeport, Representative Erin SHEEHAN of Biddeford",Committee on Judiciary,2024-02-15,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2210,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091997
LD2211,HP1418,131,Second Regular Session,An Act Regarding Quality of Care and the Board of Trustees at the Maine Veterans' Homes,Speaker Rachel TALBOT ROSS of Portland,"Senator Craig HICKMAN of Kennebec, President Troy JACKSON of Aroostook, Representative Marc MALON of Biddeford, Representative Laura SUPICA of Bangor, Representative Maureen TERRY of Gorham",Committee on Veterans and Legal Affairs,2024-02-15,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2211,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092021
LD2212,HP1419,131,Second Regular Session,"An Act to Strengthen Maine's Agriculture, Food System and Forest Products Infrastructure Investment",Speaker Rachel TALBOT ROSS of Portland,"Representative Jessica FAY of Raymond, Representative Timothy GUERRETTE of Caribou, Representative Randall HALL of Wilton, Senator Henry INGWERSEN of York, Representative Laurie OSHER of Orono, Representative William PLUECKER of Warren","Committee on Agriculture, Conservation and Forestry",2024-02-20,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2212,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092023
LD2213,SP0947,131,Second Regular Session,An Act to Support Nonprofit Organizations and Federally Recognized Indian Tribes by Authorizing the Operation of Electronic Lucky Seven or Similar Sealed Ticket Devices and Updating the High-stakes Beano Law,Senator Harold STEWART of Aroostook,"Representative David BOYER of Poland, Senator Matthea DAUGHTRY of Cumberland, Representative Billy Bob FAULKINGHAM of Winter Harbor, Senator Craig HICKMAN of Kennebec, President Troy JACKSON of Aroostook, Representative Laura SUPICA of Bangor, Representative Maureen TERRY of Gorham, Senator Jeffrey TIMBERLAKE of Androscoggin",Committee on Veterans and Legal Affairs,2024-02-15,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2213,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092022
LD2214,HP1420,131,Second Regular Session,"An Act to Make Supplemental Appropriations and Allocations for the Expenditures of State Government, General Fund and Other Funds and to Change Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Years Ending June 30, 2024 and June 30, 2025",Representative Melanie SACHS of Freeport,,Committee on Appropriations and Financial Affairs,2024-02-20,"Enacted, Apr 22, 2024 Governor's Action: Signed, Apr 22, 2024","ACTPUB, Chapter 643",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2214,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092028
LD2215,HP1421,131,Second Regular Session,An Act to Implement the Recommendations of the Right to Know Advisory Committee Regarding Public Records Exceptions,,,Committee on Judiciary,2024-02-20,"Enacted, Apr 16, 2024 Governor's Action: Signed, Apr 16, 2024","ACTPUB, Chapter 637",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2215,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092029
LD2216,HP1422,131,Second Regular Session,An Act to Amend the Start Date of the September Upland Game Season,,,,,"Enacted, Mar 6, 2024 Governor's Action: Signed, Mar 6, 2024","ACTPUB, Chapter 530",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2216,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092030
LD2217,SP0948,131,Second Regular Session,"Resolve, to Require the Department of Health and Human Services to Amend Its MaineCare Reimbursement Rules to Provide Reimbursement to Veterans' Facilities on a Per Resident Basis",President Troy JACKSON of Aroostook,"Senator Richard BENNETT of Oxford, Senator Stacy BRENNER of Cumberland, Senator Jill DUSON of Cumberland, Senator Bradlee FARRIN of Somerset, Senator Craig HICKMAN of Kennebec, Representative Benjamin HYMES of Waldo, Representative Marc MALON of Biddeford, Representative Laura SUPICA of Bangor, Speaker Rachel TALBOT ROSS of Portland",Committee on Veterans and Legal Affairs,2024-02-20,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2217,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092026
LD2218,HP1423,131,Second Regular Session,An Act to Remove the Age-related Statutory Prerequisite for Sealing Criminal History Record Information,,,Committee on Judiciary,2024-02-20,"Enacted, Apr 22, 2024 Governor's Action: Signed, Apr 22, 2024","ACTPUB, Chapter 666",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2218,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092051
LD2219,SP0949,131,Second Regular Session,An Act to Implement the Recommendations Regarding the Maine Commission on Public Defense Services,,,Committee on Judiciary,2024-02-20,"Enacted, Apr 16, 2024 Governor's Action: Signed, Apr 16, 2024","ACTPUB, Chapter 638",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2219,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092059
LD2220,SP0950,131,Second Regular Session,An Act to Prohibit Insurers from Using Credit Information as a Factor in Certain Insurance Practices,Senator Craig HICKMAN of Kennebec,"Senator Donna BAILEY of York, Senator Joseph BALDACCI of Penobscot, Senator Richard BENNETT of Oxford, President Troy JACKSON of Aroostook","Committee on Health Coverage, Insurance and Financial Services",2024-02-20,"Died Between Houses, Apr 11, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2220,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092060
