bill_id,LD_num,term,session,title,commem
SP0849,LD2021,2023_2024,RS2,An Act to Clarify the Laws Regarding Pharmaceutical Product Stewardship,0
SP0850,LD2022,2023_2024,RS2,An Act Updating References to the United States Internal Revenue Code of 1986 Contained in the Maine Revised Statutes,0
SP0851,LD2023,2023_2024,RS2,An Act to Make Technical Changes to Maine's Tax Laws,0
SP0852,LD2024,2023_2024,RS2,"Resolve, to Authorize the State Tax Assessor to Convey the Interest of the State in Certain Real Estate in the Unorganized Territory",0
SP0853,LD2025,2023_2024,RS2,An Act to Provide for Medical and Vessel Breakdown License Exceptions for Commercial Menhaden License Holders,0
SP0854,LD2026,2023_2024,RS2,An Act to Authorize Medical Waivers for Menhaden Fishing Licenses,0
SP0855,LD2027,2023_2024,RS2,"An Act Regarding the Property Tax Exemption, Business Equipment Tax Exemption and Business Equipment Tax Reimbursement for Facilities Storing Spent Nuclear Fuel and Radioactive Waste",0
SP0856,LD2028,2023_2024,RS2,An Act to Amend Certain State Tax Laws,0
SP0857,LD2029,2023_2024,RS2,An Act Regarding License Suspensions Carried out by the Commissioner of Marine Resources,0
SP0858,LD2030,2023_2024,RS2,An Act to Amend the Natural Resources Protection Act to Enhance the State's Ability to Respond to and Prepare for Significant Flood Events and Storm Surge,0
SP0859,LD2031,2023_2024,RS2,An Act to Make Changes to the State's Marine Resources Laws,0
SP0860,LD2032,2023_2024,RS2,An Act to Improve Maine's Labor Laws by Changing the Laws Governing Elections of Collective Bargaining Agents for Certain Public Employees,0
SP0861,LD2033,2023_2024,RS2,"Resolve, Authorizing the Director of the Bureau of Parks and Lands to Convey a Parcel of Land in the Town of Woodstock",0
SP0862,LD2034,2023_2024,RS2,An Act to Address Identified Gaps in the Laws Governing Erosion Control and the Natural Resources Protection Act,0
SP0863,LD2035,2023_2024,RS2,An Act Regarding Disclosure of Flood Risk by Sellers of Real Estate,0
SP0864,LD2036,2023_2024,RS2,An Act to Remove the Exemption for Certain Roadside Springs from Regulation as Public Water Systems in the Laws Regarding Water for Human Consumption,0
SP0865,LD2037,2023_2024,RS2,An Act to Align the Supplemental Nutrition Assistance Program with Federal Regulations,0
SP0866,LD2038,2023_2024,RS2,An Act to Amend the Law Regarding the Land for Maine's Future Board to Allow for Proxy Designees,0
SP0867,LD2039,2023_2024,RS2,An Act to Amend the Law Regarding the Board of the Finance Authority of Maine to Allow for the Addition of a Proxy Designee,0
HP1302,LD2040,2023_2024,RS2,An Act to Restore the Board of Dental Practice's Authority to Issue Letters of Guidance,0
HP1303,LD2041,2023_2024,RS2,"Resolve, to Review Traffic Fatalities Occurring While an Operator Was Under the Influence and Subsequent Prosecution with Respect to Those Occurrences",0
HP1304,LD2042,2023_2024,RS2,An Act to Update the Laws Governing Education in the Unorganized Territory,0
HP1305,LD2043,2023_2024,RS2,An Act to Add the State of Maine to the Compact for Licensing Physician Assistants,0
HP1306,LD2044,2023_2024,RS2,An Act to Update Air Quality Health Warnings,0
HP1307,LD2045,2023_2024,RS2,An Act to Establish Training and Certification Standards for Probation and Parole Officers,0
HP1308,LD2046,2023_2024,RS2,An Act Regarding the Placement of Certain Defendants Found Incompetent to Stand Trial,0
HP1309,LD2047,2023_2024,RS2,An Act to Increase the Expenditure Limit for Informal Bidding Processes and Update References to the Office of Procurement Services,0
HP1310,LD2048,2023_2024,RS2,An Act to Amend the Content of Notices Provided with Respect to Tax Liens on Certain Property,0
HP1311,LD2049,2023_2024,RS2,An Act to Increase Safety for Child Welfare Services Workers,0
HP1312,LD2050,2023_2024,RS2,An Act to Expand Accreditation Options for Laboratories That Conduct Blood-alcohol or Drug Testing,0
HP1313,LD2051,2023_2024,RS2,An Act Regarding the Duties of Bail Commissioners,0
HP1314,LD2052,2023_2024,RS2,An Act to Provide Additional Moose Hunting Opportunities for Maine Youth Experiencing Critical Illnesses,0
HP1315,LD2053,2023_2024,RS2,An Act to Exempt Buildings Used to Cultivate Crops from the Maine Uniform Building and Energy Code,0
HP1316,LD2054,2023_2024,RS2,An Act to Exclude Certain Operating Under the Influence Crimes from the Immunity Provisions That Are Triggered When Law Enforcement Is Called for a Suspected Overdose,0
HP1317,LD2055,2023_2024,RS2,An Act to Delay Implementation of Electronic Visit Verification for Hospice Providers Within the MaineCare Program,0
HP1318,LD2056,2023_2024,RS2,"Resolve, Designating Route 127 in Arrowsic the Private Merwin A. Delano, Jr. Memorial Highway",1
HP1319,LD2057,2023_2024,RS2,An Act to Require the State Board of Examiners of Psychologists and the Board of Examiners in Physical Therapy to Obtain Fingerprint-based Federal Bureau of Investigation Criminal Background Checks for Applicants for Licensure,0
HP1320,LD2058,2023_2024,RS2,An Act Regarding Compliance with Environmental Permit and License Application Requirements,0
HP1321,LD2059,2023_2024,RS2,An Act Regarding Processing of Applications Under the Natural Resources Protection Act to Ensure Consistency with Shoreland Zoning Laws,0
HP1322,LD2060,2023_2024,RS2,An Act to Amend Licensing Requirements for Landscape Architects,0
HP1323,LD2061,2023_2024,RS2,"Resolve, Authorizing the Director of the Bureau of Parks and Lands to Convey Peacock Beach State Park to the Town of Richmond",0
HP1324,LD2062,2023_2024,RS2,An Act to Amend the Laws Governing Real Estate Appraisers and Appraisal Management Companies,0
HP1325,LD2063,2023_2024,RS2,An Act to Clarify the Laws Governing Disclosure of Wood Processing Data,0
HP1326,LD2064,2023_2024,RS2,An Act to Amend the Laws Regarding Certain Advisory Councils and Boards Related to the Department of Marine Resources,0
HP1327,LD2065,2023_2024,RS2,An Act to Amend Maine's Aquaculture Leasing Laws,0
HP1328,LD2066,2023_2024,RS2,An Act to Clarify Liability Under the Uncontrolled Hazardous Substance Site Law and to Waive a Fee Regarding Voluntary Response Action Plans,0
HP1330,LD2067,2023_2024,RS2,An Act to Continue the Arrearage Management Program for Low-income Residential Electricity Customers,0
SP0869,LD2068,2023_2024,RS2,"Resolve, to Adopt Conceptual Elements of the 2023 Augusta State Facilities Master Plan",0
SP0870,LD2069,2023_2024,RS2,An Act to Amend the Ownership Disclosure Requirements for Applicants for Liquor Licenses and Certificates of Approval,0
SP0871,LD2070,2023_2024,RS2,An Act to Implement a Facility-based Monitoring System for Slot Machines,0
SP0872,LD2071,2023_2024,RS2,"Resolve, to Fill All Vacant and Expired Seats on the Emergency Medical Services' Board",0
SP0873,LD2072,2023_2024,RS2,An Act to Amend the Laws Governing Motor Vehicles,0
HP1332,LD2073,2023_2024,RS2,An Act to Amend the Application of the Law Requiring Motor Vehicle Liability Insurance Policies to Cover Towing and Storage Charges for Certain Vehicles,0
HP1333,LD2074,2023_2024,RS2,An Act to Prohibit Property and Casualty Insurance Companies from Denying Policyholders in the State Insurance on Their Residences in the State Because of a Loss Sustained to a Home in Another State,0
HP1334,LD2075,2023_2024,RS2,An Act to Protect Health Care Workers from HIV,0
HP1335,LD2076,2023_2024,RS2,An Act to Exempt from Excise Tax Vehicles of Active Duty Service Members Deployed Out-of-state,0
HP1336,LD2077,2023_2024,RS2,"Resolve, to Study the Role of Natural Gas in an Equitable Clean Energy Transition for Maine",0
HP1337,LD2078,2023_2024,RS2,An Act to Increase Participation by the Department of Health and Human Services Regarding Federal Benefits for Which Children in the Custody of the Department May Be Eligible,0
HP1338,LD2079,2023_2024,RS2,An Act to Strengthen Firefighters' Collective Bargaining Rights,0
HP1339,LD2080,2023_2024,RS2,An Act to Create a Universal Exclusion List for All Forms of Gambling in the State,0
HP1340,LD2081,2023_2024,RS2,An Act to Amend a Notice Provision Regarding Registration of Out-of-state Child Custody Determinations Under the Uniform Child Custody Jurisdiction and Enforcement Act,0
SP0875,LD2082,2023_2024,RS2,"Resolve, to Review the Timeliness of Contract Payments by the Department of Health and Human Services",0
SP0876,LD2083,2023_2024,RS2,"Resolve, Directing the Department of Health and Human Services to Establish a Stakeholder Group to Study Timely Access to Psychiatric Medication Management Services Across the State",0
SP0877,LD2084,2023_2024,RS2,An Act to Provide Funding for Essential Services for Victims of Crimes,0
SP0878,LD2085,2023_2024,RS2,An Act to Update Maine's Domestic Violence and Stalking Laws,0
SP0879,LD2086,2023_2024,RS2,An Act to Amend the Law Governing the Disposition of Forfeited Firearms,0
SP0880,LD2087,2023_2024,RS2,An Act to Protect Property Owners by Making Certain Changes to the Laws Governing the Use of Eminent Domain by Transmission and Distribution Utilities,0
SP0881,LD2088,2023_2024,RS2,An Act to Change the Number of Agency Liquor Stores Allowed in Certain Municipalities and to Convene a Stakeholder Group Regarding Licensing and Operations,0
SP0882,LD2089,2023_2024,RS2,An Act Regarding Drug Awareness Instruction in Secondary Schools,0
SP0883,LD2090,2023_2024,RS2,An Act to Modernize and Consolidate Certain Court Facilities,0
SP0884,LD2091,2023_2024,RS2,"An Act Regarding Businesses' and Consumers' Use of Returnable, Reusable and Refillable Containers for Food, Beverages and Nonfood Items",0
SP0885,LD2092,2023_2024,RS2,An Act Regarding Public Higher Education Funding in the State,0
SP0886,LD2093,2023_2024,RS2,An Act to Address Food Insecurity by Helping Maine Residents Access Locally Produced Food,0
SP0887,LD2094,2023_2024,RS2,"Resolve, to Require the Establishment of a Stakeholder Group to Examine and Improve the Recruitment, Retention and Wellness of Law Enforcement Officers",0
SP0888,LD2095,2023_2024,RS2,An Act to Require Reporting of Child Abuse and Neglect to Military Family Advocacy Programs,0
SP0889,LD2096,2023_2024,RS2,An Act to Ensure Access to Pain Management Services in Health Insurance Plans,0
SP0890,LD2097,2023_2024,RS2,"Resolve, to Establish a Pilot Project to Alleviate the Staffing Crisis in the Child Protective Services System",0
SP0891,LD2098,2023_2024,RS2,An Act Regarding Multiple Special Designating Plates for Certain Disabled Veterans,0
SP0892,LD2099,2023_2024,RS2,An Act to Make Changes to Certain Laws Governing Renewable Energy Projects,0
SP0893,LD2100,2023_2024,RS2,An Act to Require the Reporting of Alpha-gal Syndrome to the Maine Center for Disease Control and Prevention,0
SP0894,LD2101,2023_2024,RS2,An Act to Strengthen Shoreland Zoning Enforcement,0
SP0895,LD2102,2023_2024,RS2,An Act to Support Municipalities by Repealing the Law Limiting the Municipal Property Tax Levy,0
SP0896,LD2103,2023_2024,RS2,An Act to Protect Victims of Domestic Abuse and Violence by Amending the Law Regarding Proximity Restrictions in Final Protection from Abuse Orders,0
SP0897,LD2104,2023_2024,RS2,An Act to Amend the Charter of the Wiscasset Water District,0
SP0898,LD2105,2023_2024,RS2,"Resolve, to Protect and Enhance Access to Behavioral Health Services in Androscoggin County and Surrounding Communities",0
SP0899,LD2106,2023_2024,RS2,An Act to Strengthen the Historic Property Rehabilitation Tax Credit,0
SP0900,LD2107,2023_2024,RS2,An Act Regarding Department of Education Reliance on Criminal Background Checks Required by the Department of Health and Human Services,0
SP0901,LD2108,2023_2024,RS2,An Act to Amend Maine's Charitable Organization Gaming Laws,0
SP0902,LD2109,2023_2024,RS2,An Act to Fund Rural Patrol Services in Androscoggin County,0
SP0903,LD2110,2023_2024,RS2,An Act to Amend the Laws Governing Licensing of Payroll Processors,0
SP0904,LD2111,2023_2024,RS2,An Act Regarding the Timeline for Property Tax Abatement Based on Hardship or Poverty,0
SP0905,LD2112,2023_2024,RS2,An Act to Replace the Money Transmitters Act,0
SP0906,LD2113,2023_2024,RS2,An Act to Provide Relief to Federal or State Employees Affected by a Federal Government or State Government Shutdown,0
SP0907,LD2114,2023_2024,RS2,"Resolve, Directing the Superintendent of Insurance to Collect Data from Health Insurers Related to Prescription Drug Coverage of Generic Drugs and Biosimilars",0
SP0908,LD2115,2023_2024,RS2,An Act to Prohibit Unfair Practices Related to the Collection of Medical Debt,0
SP0909,LD2116,2023_2024,RS2,An Act to Require Flame-retardant Seats on New School Buses,0
SP0913,LD2117,2023_2024,RS2,An Act to Amend the Laws Regarding Sports Wagering Licensing,0
SP0914,LD2118,2023_2024,RS2,An Act to Provide Funding to the Maine School of Science and Mathematics,0
HP1343,LD2119,2023_2024,RS2,"Resolve, to Establish the Task Force to Study the Creation of a System to Allow for the Voluntary Waiver of Firearm Rights",0
HP1344,LD2120,2023_2024,RS2,An Act to Fund the Delivery of Educational Services to Children with Special Needs as Required by State and Federal Law in Special Purpose Private Preschools,0
HP1345,LD2121,2023_2024,RS2,An Act to Address Chronic Understaffing of State Government Positions,0
HP1346,LD2122,2023_2024,RS2,An Act to Create Parity in the Licensing of Emergency Medical Services Professionals and Other Health Care Professionals Who Enter Private Residences,0
HP1347,LD2123,2023_2024,RS2,An Act Regarding Licensure of Emergency Medical Services Persons,0
HP1348,LD2124,2023_2024,RS2,An Act to Clarify the Eligibility of an Off-track Betting Facility to Receive Funding,0
HP1349,LD2125,2023_2024,RS2,An Act to Establish the Alzheimer's Disease and Other Dementias Advisory Council Within the Department of Health and Human Services and to Require a State Plan to Address Alzheimer's Disease and Other Dementias,0
HP1350,LD2126,2023_2024,RS2,An Act Relating to Delegation of Nursing Activities and Tasks to Unlicensed Assistive Personnel by Registered Professional Nurses,0
HP1351,LD2127,2023_2024,RS2,An Act to Increase the Number of Commissioners on the Public Utilities Commission,0
HP1352,LD2128,2023_2024,RS2,An Act Regarding Nonemergency Transportation for MaineCare Members,0
HP1353,LD2129,2023_2024,RS2,An Act to Establish a Statewide Sexual Assault Forensic Examination Kit Tracking System and Conduct an Inventory of Existing Forensic Examination Kits in the Possession of Law Enforcement,0
HP1354,LD2130,2023_2024,RS2,An Act to Prohibit Unauthorized Paramilitary Training,0
HP1355,LD2131,2023_2024,RS2,An Act to Support Extended Learning Opportunities,0
HP1356,LD2132,2023_2024,RS2,An Act to Clarify the Right to Appeal Certain Public Utilities Commission Decisions,0
HP1357,LD2133,2023_2024,RS2,An Act to Expand the Use of Career and Technical Education Centers in the Development of the Electrician Workforce,0
HP1358,LD2134,2023_2024,RS2,An Act Regarding Responsibility for Activities Intended to Increase the Use of Refillable and Reusable Beverage Containers,0
HP1359,LD2135,2023_2024,RS2,"Resolve, Regarding the Operation and Future Capacity of State-owned Landfills",0
HP1360,LD2136,2023_2024,RS2,An Act to Provide Financial Support for Shelters for Unhoused Individuals and Establish a Stakeholder Group to Develop a 10-year Plan to Address the Root Causes of Homelessness,0
