bill_id,session,chamber,action_date,action,order,comm_order,vote
SCR0212,2024R1,H,2024-03-04,Public Hearing and Work Session held.,10,,
SCR0212,2024R1,H,2024-03-04,Recommendation: Be adopted.,11,,
SCR0212,2024R1,H,2024-03-05,Read. Carried by Evans. Adopted.,12,,"Ayes, 55; Excused, 5--Boshart Davis, Bynum, Cramer, Neron, Owens."
SCR0212,2024R1,S,2024-03-07,President signed.,13,,
SCR0212,2024R1,H,2024-03-07,Speaker signed.,14,,
SCR0212,2024R1,S,2024-03-08,Filed With Secretary of State.,15,,
SCR0213,2024R1,S,2024-02-27,SRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,1,
SCR0213,2024R1,H,2024-03-06,HRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,2,
SCR0213,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SCR0213,2024R1,S,2024-02-05,Referred to Rules.,2,,
SCR0213,2024R1,S,2024-02-27,Public Hearing and Work Session held.,3,,
SCR0213,2024R1,S,2024-02-29,Recommendation: Do adopt.,4,,
SCR0213,2024R1,S,2024-02-29,Second reading.,5,,
SCR0213,2024R1,S,2024-03-01,Carried over to 03-04 by unanimous consent.,6,,
SCR0213,2024R1,S,2024-03-04,Final reading.  Carried by Weber.  Adopted.,7,,"Ayes, 30."
SCR0213,2024R1,H,2024-03-04,First reading. Referred to Speaker's desk.,8,,
SCR0213,2024R1,H,2024-03-04,Referred to Rules.,9,,
SCR0213,2024R1,H,2024-03-06,Public Hearing and Work Session held.,10,,
SCR0213,2024R1,H,2024-03-06,Recommendation: Be adopted.,11,,
SCR0213,2024R1,H,2024-03-07,Read as Special Order of Business. Carried by Javadi. Adopted.,12,,"Ayes, 57; Excused, 2--Boshart Davis, Cramer; Excused for Business of the House, 1--Scharf."
SCR0213,2024R1,S,2024-03-12,President signed.,13,,
SCR0213,2024R1,H,2024-03-13,Speaker signed.,14,,
SCR0213,2024R1,S,2024-03-19,Filed With Secretary of State.,15,,
SCR0213,2024R1,H,2024-03-07,Rules suspended. Made a Special Order of Business immediately.,16,,
SB1501,2024R1,J,2024-03-06,JWMCC Committee ~ Public Hearing and Work Session: Heard and Reported Out,,1,
SB1501,2024R1,J,2024-03-06,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB1501,2024R1,S,2024-02-12,Introduction and first reading. Referred to President's desk.,1,,
SB1501,2024R1,S,2024-02-13,Referred to Ways and Means.,2,,
SB1501,2024R1,S,2024-02-15,Assigned to Subcommittee On Capital Construction.,3,,
SB1501,2024R1,S,2024-03-06,Returned to Full Committee.,4,,
SB1501,2024R1,S,2024-03-06,Public Hearing and Work Session held.,5,,
SB1501,2024R1,S,2024-03-06,Work Session held.,6,,
SB1501,2024R1,S,2024-03-07,Recommendation: Do pass with amendments.  (Printed A-Eng.),7,,
SB1501,2024R1,S,2024-03-07,Second reading.,8,,
SB1501,2024R1,S,2024-03-07,Rules suspended. Third reading.  Carried by Steiner.  Passed.,9,,"Ayes, 23; Nays, 5--Bonham, Boquist, Findley, Linthicum, Robinson; Excused, 2--Thatcher, Weber."
SB1501,2024R1,H,2024-03-07,First reading. Referred to Speaker's desk.,10,,
SB1501,2024R1,H,2024-03-07,Referred to Ways and Means.,11,,
SB1501,2024R1,H,2024-03-07,Recommendation: Do pass.,12,,
SB1501,2024R1,H,2024-03-07,Second reading.,13,,
SB1501,2024R1,H,2024-03-07,Rules suspended. Third reading. Carried by Sanchez. Passed.,14,,"Ayes, 49; Nays, 7--Cate, Goodwin, Hieb, Levy B, Osborne, Reschke, Yunker; Excused, 4--Boshart Davis, Cramer, Javadi, Ruiz."
SB1501,2024R1,S,2024-03-12,President signed.,15,,
SB1501,2024R1,H,2024-03-13,Speaker signed.,16,,
SB1501,2024R1,S,2024-04-17,Governor signed.,17,,
SB1501,2024R1,S,2024-04-18,"Chapter 107, 2024 Laws.",18,,
SB1501,2024R1,S,2024-04-18,"Effective date, April 17, 2024.",19,,
SB1502,2024R1,S,2024-02-13,SED Committee ~ Work Session: Heard and Reported Out with Amendments,,1,
SB1502,2024R1,S,2024-02-06,SED Committee ~ Public Hearing: Heard,,2,
SB1502,2024R1,H,2024-02-26,HED Committee ~ Public Hearing: Heard,,3,
SB1502,2024R1,H,2024-02-28,HED Committee ~ Work Session: Heard and Reported Out,,4,
SB1502,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1502,2024R1,S,2024-02-05,"Referred to Education, then Ways and Means.",2,,
SB1502,2024R1,S,2024-02-06,Public Hearing held.,3,,
SB1502,2024R1,S,2024-02-13,Work Session held.,4,,
SB1502,2024R1,S,2024-02-19,Recommendation: Do pass with amendments and subsequent referral to Ways and Means be rescinded. (Printed A-Eng.),5,,
SB1502,2024R1,S,2024-02-19,Subsequent referral rescinded by order of the President.,6,,
SB1502,2024R1,S,2024-02-20,Second reading.,7,,
SB1502,2024R1,S,2024-02-21,Third reading.  Carried by President Wagner.  Passed.,8,,"Ayes, 29; Nays, 1--Findley."
SB1502,2024R1,H,2024-02-22,First reading. Referred to Speaker's desk.,9,,
SB1502,2024R1,H,2024-02-22,Referred to Education.,10,,
SB1502,2024R1,H,2024-02-26,Public Hearing held.,11,,
SB1502,2024R1,H,2024-02-28,Work Session held.,12,,
SB1502,2024R1,H,2024-03-01,Recommendation: Do pass.,13,,
SB1502,2024R1,H,2024-03-04,Second reading.,14,,
SB1502,2024R1,H,2024-03-04,"Rules suspended. Third reading. Carried by McIntire, Ruiz. Passed.",15,,"Ayes, 55; Nays, 1--Cate; Excused, 3--Boshart Davis, Cramer, Javadi; Excused for Business of the House, 1--Scharf."
SB1502,2024R1,S,2024-03-06,President signed.,16,,
SB1502,2024R1,H,2024-03-06,Speaker signed.,17,,
SB1502,2024R1,S,2024-03-27,Governor signed.,18,,
SB1502,2024R1,S,2024-03-28,"Chapter 47, 2024 Laws.",19,,
SB1502,2024R1,S,2024-03-28,"Effective date, January 1, 2025.",20,,
SB1503,2024R1,S,2024-02-07,SJUD Committee ~ Public Hearing: Heard,,1,
SB1503,2024R1,S,2024-02-13,SJUD Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB1503,2024R1,J,2024-02-22,JWMPS Committee ~ Work Session: Heard and Reported Out,,3,
SB1503,2024R1,J,2024-02-28,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
SB1503,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1503,2024R1,S,2024-02-05,"Referred to Judiciary, then Ways and Means.",2,,
SB1503,2024R1,S,2024-02-07,Public Hearing held.,3,,
SB1503,2024R1,S,2024-02-13,Work Session held.,4,,
SB1503,2024R1,S,2024-02-16,Recommendation: Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.),5,,
SB1503,2024R1,S,2024-02-16,Referred to Ways and Means by prior reference.,6,,
SB1503,2024R1,S,2024-02-18,Assigned to Subcommittee On Public Safety.,7,,
SB1503,2024R1,S,2024-02-22,Returned to Full Committee.,8,,
SB1503,2024R1,S,2024-02-22,Work Session held.,9,,
SB1503,2024R1,S,2024-02-28,Work Session held.,10,,
SB1503,2024R1,S,2024-02-29,Recommendation: Do pass with amendments to the A-Eng. bill.  (Printed B-Eng.),11,,
SB1503,2024R1,S,2024-03-01,Second reading.,12,,
SB1503,2024R1,S,2024-03-04,Third reading.  Carried by President Wagner.  Passed.,13,,"Ayes, 19; Nays, 11--Bonham, Boquist, Findley, Girod, Hayden, Knopp, Linthicum, Robinson, Smith DB, Thatcher, Weber."
SB1503,2024R1,H,2024-03-04,First reading. Referred to Speaker's desk.,14,,
SB1503,2024R1,H,2024-03-04,Referred to Ways and Means.,15,,
SB1503,2024R1,H,2024-03-05,Recommendation: Do pass.,16,,
SB1503,2024R1,H,2024-03-05,Second reading.,17,,
SB1503,2024R1,H,2024-03-06,Third reading. Carried by Grayber. Passed.,18,,"Ayes, 35; Nays, 22--Boice, Breese-Iverson, Cate, Conrad, Diehl, Elmer, Goodwin, Helfrich, Hieb, Javadi, Levy B, Lewis, Mannix, McIntire, Osborne, Reschke, Scharf, Smith G, Stout, Wallan, Wright, Yunker; Excused, 3--Boshart Davis, Cramer, Owens."
SB1503,2024R1,S,2024-03-12,President signed.,19,,
SB1503,2024R1,H,2024-03-13,Speaker signed.,20,,
SB1503,2024R1,S,2024-04-04,Governor signed.,21,,
SB1503,2024R1,S,2024-04-11,"Chapter 91, 2024 Laws.",22,,
SB1503,2024R1,S,2024-04-11,"Effective date, June 6, 2024.",23,,
SB1506,2024R1,S,2024-02-07,SHC Committee ~ Public Hearing: Heard,,1,
SB1506,2024R1,S,2024-02-12,SHC Committee ~ Work Session: Not Heard,,2,
SB1506,2024R1,S,2024-02-14,SHC Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
SB1506,2024R1,H,2024-02-26,HBHHC Committee ~ Public Hearing and Work Session: Heard and Reported Out,,4,
SB1506,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1506,2024R1,S,2024-02-05,Referred to Health Care.,2,,
SB1506,2024R1,S,2024-02-07,Public Hearing held.,3,,
SB1506,2024R1,S,2024-02-14,Work Session held.,4,,
SB1506,2024R1,S,2024-02-16,Recommendation: Do pass with amendments.  (Printed A-Eng.),5,,
SB1506,2024R1,S,2024-02-19,Second reading.,6,,
SB1506,2024R1,S,2024-02-20,Third reading.  Carried by Gorsek.  Passed.,7,,"Ayes, 26; Nays, 4--Boquist, Linthicum, Robinson, Thatcher."
SB1506,2024R1,S,2024-02-20,Vote explanation(s) filed by Boquist.,8,,
SB1506,2024R1,H,2024-02-21,First reading. Referred to Speaker's desk.,9,,
SB1506,2024R1,H,2024-02-21,Referred to Behavioral Health and Health Care.,10,,
SB1506,2024R1,H,2024-02-26,Public Hearing and Work Session held.,11,,
SB1506,2024R1,H,2024-02-27,Recommendation: Do pass.,12,,
SB1506,2024R1,H,2024-02-27,Second reading.,13,,
SB1506,2024R1,H,2024-02-28,Third reading. Carried by Javadi. Passed.,14,,"Ayes, 51; Nays, 3--Cate, Reschke, Yunker; Excused, 5--Boshart Davis, Cramer, Hieb, Levy E, Nguyen D; Excused for Business of the House, 1--Conrad."
SB1506,2024R1,S,2024-03-01,President signed.,15,,
SB1506,2024R1,H,2024-03-04,Speaker signed.,16,,
SB1506,2024R1,S,2024-03-20,Governor signed.,17,,
SB1506,2024R1,S,2024-03-25,"Chapter 17, 2024 Laws.",18,,
SB1506,2024R1,S,2024-03-25,"Effective date, June 6, 2024.",19,,
SB1507,2024R1,S,2024-02-07,SHC Committee ~ Public Hearing: Heard,,1,
SB1507,2024R1,S,2024-02-12,SHC Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB1507,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1507,2024R1,S,2024-02-05,"Referred to Health Care, then Ways and Means.",2,,
SB1507,2024R1,S,2024-02-07,Public Hearing held.,3,,
SB1507,2024R1,S,2024-02-12,Work Session held.,4,,
SB1507,2024R1,S,2024-02-14,Recommendation: Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.),5,,
SB1507,2024R1,S,2024-02-14,Referred to Ways and Means by prior reference.,6,,
SB1507,2024R1,S,2024-03-07,In committee upon adjournment.,7,,
SB1508,2024R1,S,2024-02-07,SHC Committee ~ Public Hearing and Work Session: Heard and Reported Out with Amendments,,1,
SB1508,2024R1,H,2024-02-21,HBHHC Committee ~ Public Hearing and Work Session: Heard and Reported Out,,2,
SB1508,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1508,2024R1,S,2024-02-05,Referred to Health Care.,2,,
SB1508,2024R1,S,2024-02-07,Public Hearing and Work Session held.,3,,
SB1508,2024R1,S,2024-02-09,Recommendation: Do pass with amendments.  (Printed A-Eng.),4,,
SB1508,2024R1,S,2024-02-12,Second reading.,5,,
SB1508,2024R1,S,2024-02-13,Third reading.  Carried by Patterson.  Passed.,6,,"Ayes, 27; Nays, 3--Boquist, Linthicum, Robinson."
SB1508,2024R1,H,2024-02-14,First reading. Referred to Speaker's desk.,7,,
SB1508,2024R1,H,2024-02-14,Referred to Behavioral Health and Health Care.,8,,
SB1508,2024R1,H,2024-02-21,Public Hearing and Work Session held.,9,,
SB1508,2024R1,H,2024-02-22,Recommendation: Do pass.,10,,
SB1508,2024R1,H,2024-02-26,Second reading.,11,,
SB1508,2024R1,H,2024-02-27,"Third reading. Carried by Tran, Javadi. Passed.",12,,"Ayes, 53; Nays, 1--Reschke; Absent, 1--Scharf; Excused, 1--Boshart Davis; Excused for Business of the House, 4--Bowman, Helm, Owens, Speaker Rayfield."
SB1508,2024R1,S,2024-03-01,President signed.,13,,
SB1508,2024R1,H,2024-03-04,Speaker signed.,14,,
SB1508,2024R1,S,2024-03-20,Governor signed.,15,,
SB1508,2024R1,S,2024-03-25,"Chapter 18, 2024 Laws.",16,,
SB1508,2024R1,S,2024-03-25,"Effective date, January 1, 2025.",17,,
SB1509,2024R1,S,2024-02-08,SNR Committee ~ Public Hearing: Heard,,1,
SB1509,2024R1,S,2024-02-13,SNR Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB1509,2024R1,H,2024-02-27,HALNRW Committee ~ Public Hearing and Work Session: Heard and Reported Out,,3,
SB1509,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1509,2024R1,S,2024-02-05,"Referred to Natural Resources and Wildfire, then Ways and Means.",2,,
SB1509,2024R1,S,2024-02-08,Public Hearing held.,3,,
SB1509,2024R1,S,2024-02-13,Work Session held.,4,,
SB1509,2024R1,S,2024-02-16,Recommendation: Do pass with amendments and subsequent referral to Ways and Means be rescinded. (Printed A-Eng.),5,,
SB1509,2024R1,S,2024-02-16,Subsequent referral rescinded by order of the President.,6,,
SB1509,2024R1,S,2024-02-19,Second reading.,7,,
SB1509,2024R1,S,2024-02-20,Third reading.  Carried by Girod.  Passed.,8,,"Ayes, 29; Nays, 1--Bonham."
SB1509,2024R1,H,2024-02-21,First reading. Referred to Speaker's desk.,9,,
SB1509,2024R1,H,2024-02-21,"Referred to Agriculture, Land Use, Natural Resources, and Water.",10,,
SB1509,2024R1,H,2024-02-27,Public Hearing and Work Session held.,11,,
SB1509,2024R1,H,2024-02-28,Recommendation: Do pass.,12,,
SB1509,2024R1,H,2024-02-28,Second reading.,13,,
SB1509,2024R1,H,2024-02-29,"Rules suspended. Carried over to March 4, 2024 Calendar.",14,,
SB1509,2024R1,H,2024-03-04,Third reading. Carried by Helm. Passed.,15,,"Ayes, 53; Nays, 3--Chaichi, Hartman, Nelson; Excused, 2--Boshart Davis, Cramer; Excused for Business of the House, 2--Sanchez, Speaker Rayfield."
SB1509,2024R1,S,2024-03-06,President signed.,16,,
SB1509,2024R1,H,2024-03-06,Speaker signed.,17,,
SB1509,2024R1,S,2024-03-27,Governor signed.,18,,
SB1509,2024R1,S,2024-03-28,"Chapter 48, 2024 Laws.",19,,
SB1509,2024R1,S,2024-03-28,"Effective date, March 27, 2024.",20,,
SB1510,2024R1,S,2024-02-08,SNR Committee ~ Public Hearing: Heard,,1,
SB1510,2024R1,S,2024-02-13,SNR Committee ~ Work Session: Heard and Reported Out,,2,
SB1510,2024R1,H,2024-02-21,HCEE Committee ~ Public Hearing: Heard,,3,
SB1510,2024R1,H,2024-02-26,HCEE Committee ~ Work Session: Heard and Reported Out,,4,
SB1510,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1510,2024R1,S,2024-02-05,Referred to Natural Resources and Wildfire.,2,,
SB1510,2024R1,S,2024-02-08,Public Hearing held.,3,,
SB1510,2024R1,S,2024-02-13,Work Session held.,4,,
SB1510,2024R1,S,2024-02-14,Recommendation: Do pass.,5,,
SB1510,2024R1,S,2024-02-14,Second reading.,6,,
SB1510,2024R1,S,2024-02-15,Third reading.  Carried by Golden.  Passed.,7,,"Ayes, 23; Nays, 7--Bonham, Boquist, Findley, Knopp, Linthicum, Robinson, Thatcher."
SB1510,2024R1,H,2024-02-15,First reading. Referred to Speaker's desk.,8,,
SB1510,2024R1,H,2024-02-16,"Referred to Climate, Energy, and Environment.",9,,
SB1510,2024R1,H,2024-02-21,Public Hearing held.,10,,
SB1510,2024R1,H,2024-02-26,Work Session held.,11,,
SB1510,2024R1,H,2024-02-27,Recommendation: Do pass.,12,,
SB1510,2024R1,H,2024-02-27,Second reading.,13,,
SB1510,2024R1,H,2024-02-28,Third reading. Carried by Osborne. Passed.,14,,"Ayes, 52; Nays, 2--Cate, Reschke; Excused, 5--Boshart Davis, Cramer, Hieb, Levy E, Nguyen D; Excused for Business of the House, 1--Conrad."
SB1510,2024R1,S,2024-03-01,President signed.,15,,
SB1510,2024R1,H,2024-03-04,Speaker signed.,16,,
SB1510,2024R1,S,2024-03-12,Governor signed.,17,,
SB1510,2024R1,S,2024-03-19,"Chapter 7, 2024 Laws.",18,,
SB1510,2024R1,S,2024-03-19,"Effective date, March 12, 2024.",19,,
SB1511,2024R1,S,2024-02-08,SNR Committee ~ Public Hearing: Heard,,1,
SB1511,2024R1,S,2024-02-13,SNR Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB1511,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1511,2024R1,S,2024-02-05,"Referred to Natural Resources and Wildfire, then Ways and Means.",2,,
SB1511,2024R1,S,2024-02-08,Public Hearing held.,3,,
SB1511,2024R1,S,2024-02-13,Work Session held.,4,,
SB1511,2024R1,S,2024-02-15,Recommendation: Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.),5,,
SB1511,2024R1,S,2024-02-15,Referred to Ways and Means by prior reference.,6,,
SB1511,2024R1,S,2024-03-07,In committee upon adjournment.,7,,
SB1512,2024R1,J,2024-02-08,JCT Committee ~ Public Hearing: Heard,,1,
SB1512,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1512,2024R1,S,2024-02-05,"Referred to Transportation, then Ways and Means.",2,,
SB1512,2024R1,S,2024-02-08,Public Hearing held.,3,,
SB1512,2024R1,S,2024-03-07,In committee upon adjournment.,4,,
SB1513,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1513,2024R1,S,2024-02-05,"Referred to Labor and Business, then Ways and Means.",2,,
SB1513,2024R1,S,2024-03-07,In committee upon adjournment.,3,,
SB1514,2024R1,S,2024-02-05,SLB Committee ~ Informational Meeting: Heard,,1,
SB1514,2024R1,S,2024-02-07,SLB Committee ~ Public Hearing and Work Session: Heard and Reported Out,,2,
SB1514,2024R1,H,2024-02-21,HBL Committee ~ Public Hearing and Work Session: Heard and Reported Out,,3,
SB1514,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1514,2024R1,S,2024-02-05,"Referred to Labor and Business, then Ways and Means.",2,,
SB1514,2024R1,S,2024-02-05,Informational Meeting held.,3,,
SB1514,2024R1,S,2024-02-07,Public Hearing and Work Session held.,4,,
SB1514,2024R1,S,2024-02-13,Recommendation: Do pass and subsequent referral to Ways and Means be rescinded.,5,,
SB1514,2024R1,S,2024-02-13,Subsequent referral rescinded by order of the President.,6,,
SB1514,2024R1,S,2024-02-13,Second reading.,7,,
SB1514,2024R1,S,2024-02-14,Third reading.  Carried by Bonham.  Passed.,8,,"Ayes, 27; Excused, 3--Boquist, Hansell, Woods."
SB1514,2024R1,H,2024-02-14,First reading. Referred to Speaker's desk.,9,,
SB1514,2024R1,H,2024-02-14,Referred to Business and Labor.,10,,
SB1514,2024R1,H,2024-02-21,Public Hearing and Work Session held.,11,,
SB1514,2024R1,H,2024-02-22,Recommendation: Do pass.,12,,
SB1514,2024R1,H,2024-02-26,Second reading.,13,,
SB1514,2024R1,H,2024-02-27,Third reading. Carried by Grayber. Passed.,14,,"Ayes, 50; Nays, 3--Cate, Diehl, Yunker; Excused, 1--Boshart Davis; Excused for Business of the House, 6--Bowman, Helm, Javadi, Owens, Scharf, Speaker Rayfield."
SB1514,2024R1,S,2024-03-01,President signed.,15,,
SB1514,2024R1,H,2024-03-04,Speaker signed.,16,,
SB1514,2024R1,S,2024-03-20,Governor signed.,17,,
SB1514,2024R1,S,2024-03-25,"Chapter 19, 2024 Laws.",18,,
SB1514,2024R1,S,2024-03-25,"Effective date, March 20, 2024.",19,,
SB1515,2024R1,S,2024-02-05,SLB Committee ~ Informational Meeting: Heard,,1,
SB1515,2024R1,S,2024-02-07,SLB Committee ~ Public Hearing and Work Session: Heard and Reported Out with Amendments,,2,
SB1515,2024R1,H,2024-02-21,HBL Committee ~ Public Hearing and Work Session: Heard and Reported Out,,3,
SB1515,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1515,2024R1,S,2024-02-05,"Referred to Labor and Business, then Ways and Means.",2,,
SB1515,2024R1,S,2024-02-05,Informational Meeting held.,3,,
SB1515,2024R1,S,2024-02-07,Public Hearing and Work Session held.,4,,
SB1515,2024R1,S,2024-02-12,Recommendation: Do pass with amendments and subsequent referral to Ways and Means be rescinded. (Printed A-Eng.),5,,
SB1515,2024R1,S,2024-02-12,Subsequent referral rescinded by order of the President.,6,,
SB1515,2024R1,S,2024-02-13,Second reading.,7,,
SB1515,2024R1,S,2024-02-14,"Third reading.  Carried by Taylor, Bonham.  Passed.",8,,"Ayes, 25; Nays, 2--Linthicum, Robinson; Excused, 3--Boquist, Hansell, Woods."
SB1515,2024R1,H,2024-02-14,First reading. Referred to Speaker's desk.,9,,
SB1515,2024R1,H,2024-02-14,Referred to Business and Labor.,10,,
SB1515,2024R1,H,2024-02-21,Public Hearing and Work Session held.,11,,
SB1515,2024R1,H,2024-02-22,Recommendation: Do pass.,12,,
SB1515,2024R1,H,2024-02-26,Second reading.,13,,
SB1515,2024R1,H,2024-02-27,Third reading. Carried by Nosse. Passed.,14,,"Ayes, 48; Nays, 5--Chaichi, Diehl, Reschke, Stout, Yunker; Excused, 1--Boshart Davis; Excused for Business of the House, 6--Bowman, Helm, Javadi, Owens, Scharf, Speaker Rayfield."
