bill_id,session,chamber,action_date,action,order,comm_order,vote
SB0519,2023R1,S,2023-03-23,SJUD Committee ~ Work Session: Not Heard,,2,
SB0519,2023R1,S,2023-03-27,SJUD Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
SB0519,2023R1,H,2023-05-03,HJUD Committee ~ Public Hearing: Heard,,4,
SB0519,2023R1,H,2023-05-15,HJUD Committee ~ Work Session: Heard and Reported Out,,5,
SB0519,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0519,2023R1,S,2023-01-14,Referred to Judiciary.,2,,
SB0519,2023R1,S,2023-03-02,Public Hearing held.,3,,
SB0519,2023R1,S,2023-03-27,Work Session held.,4,,
SB0519,2023R1,S,2023-03-31,Recommendation: Do pass with amendments.  (Printed A-Eng.),5,,
SB0519,2023R1,S,2023-04-03,Second reading.,6,,
SB0519,2023R1,S,2023-04-04,Carried over to 04-05 by unanimous consent.,7,,
SB0519,2023R1,S,2023-04-05,Carried over to 04-06 by unanimous consent.,8,,
SB0519,2023R1,S,2023-04-06,Carried over to 04-10 by unanimous consent.,9,,
SB0519,2023R1,S,2023-04-10,Carried over to 04-11 by unanimous consent.,10,,
SB0519,2023R1,S,2023-04-11,Third reading.  Carried by Dembrow.  Passed.,11,,"Ayes, 28; Nays, 1--Hayden; Excused, 1--Gorsek."
SB0519,2023R1,H,2023-04-11,First reading. Referred to Speaker's desk.,12,,
SB0519,2023R1,H,2023-04-13,Referred to Judiciary.,13,,
SB0519,2023R1,H,2023-05-03,Public Hearing held.,14,,
SB0519,2023R1,H,2023-05-15,Work Session held.,15,,
SB0519,2023R1,H,2023-05-16,Recommendation: Do pass.,16,,
SB0519,2023R1,H,2023-05-17,Second reading.,17,,
SB0519,2023R1,H,2023-05-18,"Rules suspended. Carried over to May 22, 2023 Calendar.",18,,
SB0519,2023R1,H,2023-05-22,"Rules suspended. Carried over to May 23, 2023 Calendar.",19,,
SB0519,2023R1,H,2023-05-23,"Rules suspended. Carried over to May 24, 2023 Calendar.",20,,
SB0519,2023R1,H,2023-05-24,"Rules Suspended, taken from 05-24 Calendar and placed on Consent Calendar for 05-25.",21,,
SB0519,2023R1,H,2023-05-25,Read third time under Consent Calendar. Passed.,22,,"Ayes, 54; Excused, 6--Boshart Davis, Evans, Holvey, Javadi, Scharf, Sosa."
SB0519,2023R1,S,2023-05-31,President signed.,23,,
SB0519,2023R1,H,2023-06-01,Speaker signed.,24,,
SB0519,2023R1,S,2023-06-07,Governor signed.,25,,
SB0519,2023R1,S,2023-06-14,"Chapter 182, 2023 Laws.",26,,
SB0519,2023R1,S,2023-06-14,Effective on the 91st day following adjournment sine die.,27,,
SB0520,2023R1,S,2023-03-13,SHC Committee ~ Public Hearing: Heard,,1,
SB0520,2023R1,S,2023-03-29,SHC Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB0520,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0520,2023R1,S,2023-01-14,"Referred to Health Care, then Ways and Means.",2,,
SB0520,2023R1,S,2023-03-13,Public Hearing held.,3,,
SB0520,2023R1,S,2023-03-29,Work Session held.,4,,
SB0520,2023R1,S,2023-04-03,Recommendation: Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.),5,,
SB0520,2023R1,S,2023-04-03,Referred to Ways and Means by prior reference.,6,,
SB0520,2023R1,S,2023-06-25,In committee upon adjournment.,7,,
SB0521,2023R1,S,2023-01-31,SED Committee ~ Public Hearing: Heard,,1,
SB0521,2023R1,S,2023-02-09,SED Committee ~ Work Session: Heard and Reported Out,,2,
SB0521,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0521,2023R1,S,2023-01-11,Referred to Education.,2,,
SB0521,2023R1,S,2023-01-31,Public Hearing held.,3,,
SB0521,2023R1,S,2023-02-09,Work Session held.,4,,
SB0521,2023R1,S,2023-02-14,Recommendation: Do Pass and be referred to Ways and Means.,5,,
SB0521,2023R1,S,2023-02-14,Referred to Ways and Means by order of the President.,6,,
SB0521,2023R1,S,2023-06-25,In committee upon adjournment.,7,,
SB0522,2023R1,S,2023-02-21,SEE Committee ~ Public Hearing: Heard,,1,
SB0522,2023R1,S,2023-03-23,SEE Committee ~ Work Session: Heard,,2,
SB0522,2023R1,S,2023-03-30,SEE Committee ~ Work Session: Not Heard,,3,
SB0522,2023R1,S,2023-04-04,SEE Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
SB0522,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0522,2023R1,S,2023-01-14,Referred to Energy and Environment.,2,,
SB0522,2023R1,S,2023-02-21,Public Hearing held.,3,,
SB0522,2023R1,S,2023-03-23,Work Session held.,4,,
SB0522,2023R1,S,2023-04-04,Work Session held.,5,,
SB0522,2023R1,S,2023-04-12,Recommendation: Do pass with amendments and be referred to Ways and Means. (Printed A-Eng.),6,,
SB0522,2023R1,S,2023-04-12,Referred to Ways and Means by order of the President.,7,,
SB0522,2023R1,S,2023-06-25,In committee upon adjournment.,8,,
SB0523,2023R1,S,2023-03-02,SED Committee ~ Public Hearing: Heard,,1,
SB0523,2023R1,S,2023-03-23,SED Committee ~ Work Session: Not Heard,,2,
SB0523,2023R1,S,2023-03-28,SED Committee ~ Work Session: Not Heard,,3,
SB0523,2023R1,S,2023-03-30,SED Committee ~ Work Session: Not Heard,,4,
SB0523,2023R1,S,2023-04-04,SED Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
SB0523,2023R1,H,2023-04-25,HHED Committee ~ Public Hearing: Heard,,6,
SB0523,2023R1,H,2023-05-11,HHED Committee ~ Work Session: None,,7,
SB0523,2023R1,H,2023-05-16,HHED Committee ~ Work Session: Heard and Reported Out with Amendments,,8,
SB0523,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0523,2023R1,S,2023-01-11,Referred to Education.,2,,
SB0523,2023R1,S,2023-03-02,Public Hearing held.,3,,
SB0523,2023R1,S,2023-04-04,Work Session held.,4,,
SB0523,2023R1,S,2023-04-11,Recommendation: Do pass with amendments.  (Printed A-Eng.),5,,
SB0523,2023R1,S,2023-04-12,Second reading.,6,,
SB0523,2023R1,S,2023-04-13,Carried over to 04-17 by unanimous consent.,7,,
SB0523,2023R1,S,2023-04-17,"Third reading.  Carried by Dembrow, Girod.  Passed.",8,,"Ayes, 28; Excused, 2--Findley, Gorsek."
SB0523,2023R1,H,2023-04-18,First reading. Referred to Speaker's desk.,9,,
SB0523,2023R1,S,2023-04-17,Vote explanation(s) filed by Boquist.,10,,
SB0523,2023R1,H,2023-04-20,Referred to Higher Education.,11,,
SB0523,2023R1,H,2023-04-25,Public Hearing held.,12,,
SB0523,2023R1,H,2023-05-11,Work Session cancelled.,13,,
SB0523,2023R1,H,2023-05-16,Work Session held.,14,,
SB0523,2023R1,H,2023-05-18,Recommendation: Do pass with amendments and be printed B-Engrossed.,15,,
SB0523,2023R1,H,2023-05-22,Second reading.,16,,
SB0523,2023R1,H,2023-05-23,"Rules suspended. Carried over to May 24, 2023 Calendar.",17,,
SB0523,2023R1,H,2023-05-24,"Rules suspended, taken from 05-24 Calendar and placed on Consent Calendar for 05-25.",18,,
SB0523,2023R1,H,2023-05-25,Read third time under Consent Calendar. Passed.,19,,"Ayes, 54; Excused, 6--Boshart Davis, Evans, Holvey, Javadi, Scharf, Sosa."
SB0523,2023R1,S,2023-06-15,Senate concurred in House amendments and repassed bill.,20,,"Ayes, 22; Absent, 7--Bonham, Boquist, Hayden, Linthicum, Robinson, Thatcher, Weber; Excused, 1--Girod."
SB0523,2023R1,S,2023-06-15,Vote explanation(s) filed by Smith DB.,21,,
SB0523,2023R1,S,2023-06-20,President signed.,22,,
SB0523,2023R1,H,2023-06-20,Speaker signed.,23,,
SB0523,2023R1,S,2023-07-13,Governor signed.,24,,
SB0523,2023R1,S,2023-07-21,"Chapter 287, 2023 Laws.",25,,
SB0523,2023R1,S,2023-07-21,"Effective date, January 1, 2024.",26,,
SB0524,2023R1,S,2023-02-28,SJUD Committee ~ Public Hearing: Heard,,1,
SB0524,2023R1,S,2023-03-14,SJUD Committee ~ Work Session: Heard and Reported Out,,2,
SB0524,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0524,2023R1,S,2023-01-14,"Referred to Judiciary, then Ways and Means.",2,,
SB0524,2023R1,S,2023-02-28,Public Hearing held.,3,,
SB0524,2023R1,S,2023-03-14,Work Session held.,4,,
SB0524,2023R1,S,2023-06-25,At President's desk upon adjournment.,5,,
SB0525,2023R1,S,2023-03-23,SEE Committee ~ Public Hearing: Heard,,1,
SB0525,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0525,2023R1,S,2023-01-14,"Referred to Energy and Environment, then Ways and Means.",2,,
SB0525,2023R1,S,2023-03-23,Public Hearing held.,3,,
SB0525,2023R1,S,2023-06-25,In committee upon adjournment.,4,,
SB0526,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0526,2023R1,S,2023-01-11,"Referred to Natural Resources, then Ways and Means.",2,,
SB0526,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
SB0527,2023R1,S,2023-03-27,SJUD Committee ~ Public Hearing: Heard,,1,
SB0527,2023R1,S,2023-03-30,SJUD Committee ~ Work Session: Not Heard,,2,
SB0527,2023R1,S,2023-04-03,SJUD Committee ~ Work Session: Heard and Reported Out,,3,
SB0527,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0527,2023R1,S,2023-01-13,Referred to Judiciary.,2,,
SB0527,2023R1,S,2023-03-27,Public Hearing held.,3,,
SB0527,2023R1,S,2023-04-03,Work Session held.,4,,
SB0527,2023R1,S,2023-06-25,At President's desk upon adjournment.,5,,
SB0528,2023R1,S,2023-01-26,SJUD Committee ~ Public Hearing: Heard,,1,
SB0528,2023R1,S,2023-03-29,SJUD Committee ~ Public Hearing: Heard,,2,
SB0528,2023R1,S,2023-03-30,SJUD Committee ~ Work Session: Not Heard,,3,
SB0528,2023R1,S,2023-04-03,SJUD Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
SB0528,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0528,2023R1,S,2023-01-13,"Referred to Judiciary, then Ways and Means.",2,,
SB0528,2023R1,S,2023-01-26,Public Hearing held.,3,,
SB0528,2023R1,S,2023-03-29,Public Hearing held.,4,,
SB0528,2023R1,S,2023-04-03,Work Session held.,5,,
SB0528,2023R1,S,2023-04-19,"Recommendation: Do pass with amendments and refer to Ways and Means by prior reference. (Printed A-Eng).
",6,,
SB0528,2023R1,S,2023-04-19,Referred to Ways and Means by prior reference.,7,,
SB0528,2023R1,S,2023-04-19,"Minority Recommendation: Do pass with different amendments, (Printed A-Eng. Minority) and request referral be rescinded.",8,,
SB0528,2023R1,S,2023-06-25,In committee upon adjournment.,9,,
SB0529,2023R1,S,2023-01-31,SJUD Committee ~ Public Hearing: Heard,,1,
SB0529,2023R1,S,2023-02-07,SJUD Committee ~ Work Session: Heard and Reported Out,,2,
SB0529,2023R1,H,2023-03-27,HJUD Committee ~ Public Hearing: Heard,,3,
SB0529,2023R1,H,2023-04-06,HJUD Committee ~ Work Session: None,,4,
SB0529,2023R1,H,2023-04-12,HJUD Committee ~ Work Session: Heard,,5,
SB0529,2023R1,H,2023-04-24,HJUD Committee ~ Work Session: Heard,,6,
SB0529,2023R1,H,2023-04-25,HJUD Committee ~ Work Session: Heard and Reported Out,,7,
SB0529,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0529,2023R1,S,2023-01-13,"Referred to Judiciary, then Ways and Means.",2,,
SB0529,2023R1,S,2023-01-31,Public Hearing held.,3,,
SB0529,2023R1,S,2023-02-07,Work Session held.,4,,
SB0529,2023R1,S,2023-02-14,Recommendation: Do pass and subsequent referral to Ways and Means be rescinded.,5,,
SB0529,2023R1,S,2023-02-14,Subsequent referral rescinded by order of the President.,6,,
SB0529,2023R1,S,2023-02-14,Second reading.,7,,
SB0529,2023R1,S,2023-02-15,Carried over to 02-16 by unanimous consent.,8,,
SB0529,2023R1,S,2023-02-16,Carried over to 02-20 by unanimous consent.,9,,
SB0529,2023R1,S,2023-02-20,Carried over to 02-21 by unanimous consent.,10,,
SB0529,2023R1,S,2023-02-21,Carried over to 02-22 by unanimous consent.,11,,
SB0529,2023R1,S,2023-02-22,Third reading.  Carried by Dembrow.  Passed.,12,,"Ayes, 23; Nays, 4--Boquist, Findley, Girod, Hayden; Excused, 3--Hansell, Linthicum, Robinson."
SB0529,2023R1,H,2023-02-28,First reading. Referred to Speaker's desk.,13,,
SB0529,2023R1,H,2023-03-03,Referred to Judiciary.,14,,
SB0529,2023R1,H,2023-03-27,Public Hearing held.,15,,
SB0529,2023R1,H,2023-04-06,Work Session cancelled.,16,,
SB0529,2023R1,H,2023-04-12,Work Session held.,17,,
SB0529,2023R1,H,2023-04-24,Work Session held.,18,,
SB0529,2023R1,H,2023-04-25,Work Session held.,19,,
SB0529,2023R1,H,2023-04-27,Recommendation: Do pass.,20,,
SB0529,2023R1,H,2023-05-01,Second reading.,21,,
SB0529,2023R1,H,2023-05-02,"Rules suspended. Carried over to May 3, 2023 Calendar.",22,,
SB0529,2023R1,H,2023-05-03,"Rules suspended. Carried over to May 4, 2023 Calendar.",23,,
SB0529,2023R1,H,2023-05-04,"Rules suspended. Carried over to May 8, 2023 Calendar.",24,,
SB0529,2023R1,H,2023-05-08,Third reading. Carried by Morgan. Passed.,25,,"Ayes, 48; Nays, 12--Boshart Davis, Breese-Iverson, Cate, Elmer, Evans, Helfrich, Levy B, Lewis, McIntire, Osborne, Reschke, Scharf."
SB0529,2023R1,H,2023-05-08,Vote explanation(s) filed by Elmer.,26,,
SB0529,2023R1,S,2023-05-10,President signed.,27,,
SB0529,2023R1,H,2023-05-11,Speaker signed.,28,,
SB0529,2023R1,S,2023-05-19,Governor signed.,29,,
SB0529,2023R1,S,2023-05-26,"Chapter 108, 2023 Laws.",30,,
SB0529,2023R1,S,2023-05-30,"Effective date, January 1, 2024.",31,,
SB0530,2023R1,S,2023-02-15,SNR Committee ~ Public Hearing: Heard,,1,
SB0530,2023R1,S,2023-03-27,SNR Committee ~ Work Session: Not Heard,,2,
SB0530,2023R1,S,2023-03-29,SNR Committee ~ Work Session: Heard,,3,
SB0530,2023R1,S,2023-04-03,SNR Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
SB0530,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0530,2023R1,S,2023-01-14,"Referred to Natural Resources, then Ways and Means.",2,,
SB0530,2023R1,S,2023-02-15,Public Hearing held.,3,,
SB0530,2023R1,S,2023-03-29,Work Session held.,4,,
SB0530,2023R1,S,2023-04-03,Work Session held.,5,,
SB0530,2023R1,S,2023-04-11,Recommendation: Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.),6,,
SB0530,2023R1,S,2023-04-11,Referred to Ways and Means by prior reference.,7,,
SB0530,2023R1,S,2023-06-25,In committee upon adjournment.,8,,
SB0531,2023R1,S,2023-01-24,SED Committee ~ Public Hearing: Heard,,1,
SB0531,2023R1,S,2023-02-16,SED Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB0531,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0531,2023R1,S,2023-01-11,"Referred to Education, then Ways and Means.",2,,
SB0531,2023R1,S,2023-01-24,Public Hearing held.,3,,
SB0531,2023R1,S,2023-02-16,Work Session held.,4,,
SB0531,2023R1,S,2023-02-20,Recommendation: Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.),5,,
SB0531,2023R1,S,2023-02-20,Referred to Ways and Means by prior reference.,6,,
SB0531,2023R1,S,2023-06-25,In committee upon adjournment.,7,,
SB0532,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0532,2023R1,S,2023-01-13,Referred to Judiciary.,2,,
SB0532,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
SB0533,2023R1,S,2023-01-25,SFR Committee ~ Public Hearing: Heard,,1,
SB0533,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0533,2023R1,S,2023-01-14,Referred to Finance and Revenue.,2,,
SB0533,2023R1,S,2023-01-25,Public Hearing held.,3,,
SB0533,2023R1,S,2023-06-25,In committee upon adjournment.,4,,
SB0534,2023R1,S,2023-02-01,SHDEV Committee ~ Public Hearing: Heard,,1,
SB0534,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0534,2023R1,S,2023-01-14,"Referred to Housing and Development, then Ways and Means.",2,,
SB0534,2023R1,S,2023-02-01,Public Hearing held.,3,,
SB0534,2023R1,S,2023-06-25,In committee upon adjournment.,4,,
SB0535,2023R1,S,2023-01-26,SLB Committee ~ Work Session: Heard and Reported Out,,1,
SB0535,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0535,2023R1,S,2023-01-14,"Referred to Labor and Business, then Tax Expenditures.",2,,
SB0535,2023R1,S,2023-01-26,Work Session held.,3,,
SB0535,2023R1,S,2023-01-27,Recommendation: Without recommendation as to passage and be referred to Tax Expenditures by prior reference.,4,,
SB0535,2023R1,S,2023-01-27,Referred to Tax Expenditures by prior reference.,5,,
SB0535,2023R1,S,2023-06-25,In committee upon adjournment.,6,,
SB0536,2023R1,S,2023-01-25,SJUD Committee ~ Public Hearing: Heard,,1,
SB0536,2023R1,S,2023-03-21,SJUD Committee ~ Work Session: Not Heard,,2,
SB0536,2023R1,S,2023-03-22,SJUD Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
SB0536,2023R1,H,2023-04-25,HECDSB Committee ~ Public Hearing: Heard,,4,
SB0536,2023R1,H,2023-05-09,HECDSB Committee ~ Work Session: Heard and Reported Out,,5,
SB0536,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0536,2023R1,S,2023-01-13,Referred to Judiciary.,2,,
SB0536,2023R1,S,2023-01-25,Public Hearing held.,3,,
SB0536,2023R1,S,2023-03-22,Work Session held.,4,,
SB0536,2023R1,S,2023-03-31,Recommendation: Do pass with amendments.  (Printed A-Eng.),5,,
SB0536,2023R1,S,2023-04-03,Second reading.,6,,
SB0536,2023R1,S,2023-04-04,Carried over to 04-05 by unanimous consent.,7,,
SB0536,2023R1,S,2023-04-05,Carried over to 04-06 by unanimous consent.,8,,
SB0536,2023R1,S,2023-04-06,Carried over to 04-10 by unanimous consent.,9,,
SB0536,2023R1,S,2023-04-10,Carried over to 04-11 by unanimous consent.,10,,
SB0536,2023R1,S,2023-04-11,Third reading.  Carried by Sollman.  Passed.,11,,"Ayes, 26; Nays, 3--Bonham, Boquist, Robinson; Excused, 1--Gorsek."
SB0536,2023R1,H,2023-04-11,First reading. Referred to Speaker's desk.,12,,
SB0536,2023R1,H,2023-04-13,Referred to Economic Development and Small Business.,13,,
SB0536,2023R1,H,2023-04-25,Public Hearing held.,14,,
SB0536,2023R1,H,2023-05-09,Work Session held.,15,,
SB0536,2023R1,H,2023-05-10,Recommendation: Do pass.,16,,
SB0536,2023R1,H,2023-05-11,Second reading.,17,,
SB0536,2023R1,H,2023-05-15,"Rules suspended. Carried over to May 16, 2023 Calendar.",18,,
SB0536,2023R1,H,2023-05-16,"Rules suspended. Carried over to May 17, 2023 Calendar.",19,,
SB0536,2023R1,H,2023-05-17,"Rules suspended. Carried over to May 18, 2023 Calendar.",20,,
SB0536,2023R1,H,2023-05-18,"Rules suspended. Carried over to May 22, 2023 Calendar.",21,,
SB0536,2023R1,H,2023-05-22,Third reading. Carried by Javadi. Passed.,22,,"Ayes, 52; Nays, 5--Cate, Evans, Hieb, Morgan, Reschke; Excused, 3--Boshart Davis, Ruiz, Sosa."
SB0536,2023R1,S,2023-05-24,President signed.,23,,
SB0536,2023R1,H,2023-05-25,Speaker signed.,24,,
SB0536,2023R1,S,2023-06-01,Governor signed.,25,,
SB0536,2023R1,S,2023-06-14,"Chapter 143, 2023 Laws.",26,,
SB0536,2023R1,S,2023-06-14,Effective on the 91st day following adjournment sine die.,27,,
SB0537,2023R1,S,2023-02-27,SFR Committee ~ Public Hearing: Heard,,1,
SB0537,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0537,2023R1,S,2023-01-14,"Referred to Finance and Revenue, then Tax Expenditures.",2,,
SB0537,2023R1,S,2023-02-27,Public Hearing held.,3,,
SB0537,2023R1,S,2023-06-25,In committee upon adjournment.,4,,
SB0538,2023R1,S,2023-01-17,SLB Committee ~ Public Hearing: Heard,,1,
SB0538,2023R1,S,2023-02-09,SLB Committee ~ Public Hearing and Work Session: Heard and Reported Out,,2,
SB0538,2023R1,H,2023-04-13,HEMGGV Committee ~ Public Hearing: None,,3,
SB0538,2023R1,H,2023-04-18,HEMGGV Committee ~ Public Hearing: Heard,,4,
SB0538,2023R1,H,2023-05-09,HEMGGV Committee ~ Work Session: Heard,,5,
SB0538,2023R1,H,2023-05-11,HEMGGV Committee ~ Work Session: Heard and Reported Out,,6,
SB0538,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SB0538,2023R1,S,2023-01-11,Referred to Labor and Business.,2,,
