bill_num,term,session,action_date,chamber,action,order,votes
SB0235,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0235,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0235,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0236,2023_2024,2023-RS,2023-04-03,House,"Ref To Com On Rules, Calendar, and Operations of the House",17,
SB0236,2023_2024,2023-RS,2023-04-03,House,Passed 1st Reading,16,
SB0236,2023_2024,2023-RS,2023-03-30,House,Regular Message Received From Senate,15,
SB0236,2023_2024,2023-RS,2023-03-30,Senate,Regular Message Sent To House,14,
SB0236,2023_2024,2023-RS,2023-03-29,Senate,Engrossed,13,
SB0236,2023_2024,2023-RS,2023-03-29,Senate,Passed 3rd Reading,12,
SB0236,2023_2024,2023-RS,2023-03-29,Senate,Passed 2nd Reading,11,PASS: 48-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/83
SB0236,2023_2024,2023-RS,2023-03-29,Senate,Amend Adopted A1,10,PASS: 48-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/82
SB0236,2023_2024,2023-RS,2023-03-28,Senate,Reptd Fav,9,
SB0236,2023_2024,2023-RS,2023-03-22,Senate,Re-ref Com On Rules and Operations of the Senate,8,
SB0236,2023_2024,2023-RS,2023-03-22,Senate,Com Substitute Adopted,7,
SB0236,2023_2024,2023-RS,2023-03-22,Senate,Reptd Fav Com Substitute,6,
SB0236,2023_2024,2023-RS,2023-03-13,Senate,"Re-ref to Health Care.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0236,2023_2024,2023-RS,2023-03-13,Senate,Withdrawn From Com,4,
SB0236,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0236,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0236,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0237,2023_2024,2023-RS,2023-03-09,Senate,"Ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",3,
SB0237,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0237,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0238,2023_2024,2023-RS,2023-03-09,Senate,"Ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",3,
SB0238,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0238,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0239,2023_2024,2023-RS,2023-03-30,House,"Ref To Com On Rules, Calendar, and Operations of the House",17,
SB0239,2023_2024,2023-RS,2023-03-30,House,Passed 1st Reading,16,
SB0239,2023_2024,2023-RS,2023-03-29,House,Regular Message Received From Senate,15,
SB0239,2023_2024,2023-RS,2023-03-29,Senate,Regular Message Sent To House,14,
SB0239,2023_2024,2023-RS,2023-03-28,Senate,Engrossed,13,
SB0239,2023_2024,2023-RS,2023-03-28,Senate,Passed 3rd Reading,12,
SB0239,2023_2024,2023-RS,2023-03-28,Senate,Passed 2nd Reading,11,PASS: 49-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/78
SB0239,2023_2024,2023-RS,2023-03-28,Senate,Amend Adopted A1,10,PASS: 49-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/77
SB0239,2023_2024,2023-RS,2023-03-27,Senate,Reptd Fav,9,
SB0239,2023_2024,2023-RS,2023-03-15,Senate,Re-ref Com On Rules and Operations of the Senate,8,
SB0239,2023_2024,2023-RS,2023-03-15,Senate,Com Substitute Adopted,7,
SB0239,2023_2024,2023-RS,2023-03-15,Senate,Reptd Fav Com Substitute,6,
SB0239,2023_2024,2023-RS,2023-03-14,Senate,Re-ref Com On Education/Higher Education,5,
SB0239,2023_2024,2023-RS,2023-03-14,Senate,Reptd Fav,4,
SB0239,2023_2024,2023-RS,2023-03-09,Senate,"Ref to State and Local Government.  If fav, re-ref to Education/Higher Education.  If fav, re-ref to Rules and Operations of the Senate",3,
SB0239,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0239,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0240,2023_2024,2023-RS,2023-06-23,,Ch. SL 2023-53,28,
SB0240,2023_2024,2023-RS,2023-06-23,,Signed by Gov. 6/23/2023,27,
SB0240,2023_2024,2023-RS,2023-06-16,,Pres. To Gov. 6/16/2023,26,
SB0240,2023_2024,2023-RS,2023-06-15,,Ratified,25,
SB0240,2023_2024,2023-RS,2023-06-14,House,Ordered Enrolled,24,
SB0240,2023_2024,2023-RS,2023-06-14,House,Passed 3rd Reading,23,
SB0240,2023_2024,2023-RS,2023-06-14,House,Passed 2nd Reading,22,PASS: 99-7 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/428
SB0240,2023_2024,2023-RS,2023-06-14,House,Added to Calendar,21,
SB0240,2023_2024,2023-RS,2023-06-14,House,Cal Pursuant Rule 36(b),20,
SB0240,2023_2024,2023-RS,2023-06-14,House,Reptd Fav,19,
SB0240,2023_2024,2023-RS,2023-06-13,House,"Re-ref Com On Rules, Calendar, and Operations of the House",18,
SB0240,2023_2024,2023-RS,2023-06-13,House,Reptd Fav,17,
SB0240,2023_2024,2023-RS,2023-05-22,House,"Re-ref to the Com on Environment, if favorable, Rules, Calendar, and Operations of the House",16,
SB0240,2023_2024,2023-RS,2023-05-22,House,Withdrawn From Com,15,
SB0240,2023_2024,2023-RS,2023-05-03,House,"Ref To Com On Rules, Calendar, and Operations of the House",14,
SB0240,2023_2024,2023-RS,2023-05-03,House,Passed 1st Reading,13,
SB0240,2023_2024,2023-RS,2023-05-02,House,Regular Message Received From Senate,12,
SB0240,2023_2024,2023-RS,2023-05-02,Senate,Regular Message Sent To House,11,
SB0240,2023_2024,2023-RS,2023-04-27,Senate,Passed 3rd Reading,10,
SB0240,2023_2024,2023-RS,2023-04-27,Senate,Passed 2nd Reading,9,PASS: 43-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/139
SB0240,2023_2024,2023-RS,2023-04-26,Senate,Reptd Fav,8,
SB0240,2023_2024,2023-RS,2023-04-25,Senate,Re-ref Com On Rules and Operations of the Senate,7,
SB0240,2023_2024,2023-RS,2023-04-25,Senate,Reptd Fav,6,
SB0240,2023_2024,2023-RS,2023-04-19,Senate,"Re-ref to Agriculture, Energy, and Environment.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0240,2023_2024,2023-RS,2023-04-19,Senate,Withdrawn From Com,4,
SB0240,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0240,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0240,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0241,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0241,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0241,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0242,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0242,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0242,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0243,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0243,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0243,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0244,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0244,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0244,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0245,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0245,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0245,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0246,2023_2024,2023-RS,2023-07-10,,Ch. SL 2023-85,29,
SB0246,2023_2024,2023-RS,2023-07-08,Senate,Became Law W/o Signature,28,
SB0246,2023_2024,2023-RS,2023-06-27,,Pres. To Gov. 6/27/2023,27,
SB0246,2023_2024,2023-RS,2023-06-26,,Ratified,26,
SB0246,2023_2024,2023-RS,2023-06-22,House,Ordered Enrolled,25,
SB0246,2023_2024,2023-RS,2023-06-22,House,Passed 3rd Reading,24,
SB0246,2023_2024,2023-RS,2023-06-22,House,Passed 2nd Reading,23,PASS: 101-4 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/444
SB0246,2023_2024,2023-RS,2023-06-21,House,Placed On Cal For 06/22/2023,22,
SB0246,2023_2024,2023-RS,2023-06-21,House,Cal Pursuant Rule 36(b),21,
SB0246,2023_2024,2023-RS,2023-06-21,House,Reptd Fav,20,
SB0246,2023_2024,2023-RS,2023-06-21,House,"Re-ref Com On Rules, Calendar, and Operations of the House",19,
SB0246,2023_2024,2023-RS,2023-06-21,House,Reptd Fav,18,
SB0246,2023_2024,2023-RS,2023-06-19,House,"Re-ref to the Com on Judiciary 1, if favorable, Rules, Calendar, and Operations of the House",17,
SB0246,2023_2024,2023-RS,2023-06-19,House,Withdrawn From Com,16,
SB0246,2023_2024,2023-RS,2023-04-04,House,"Ref To Com On Rules, Calendar, and Operations of the House",15,
SB0246,2023_2024,2023-RS,2023-04-04,House,Passed 1st Reading,14,
SB0246,2023_2024,2023-RS,2023-04-03,House,Regular Message Received From Senate,13,
SB0246,2023_2024,2023-RS,2023-04-03,Senate,Regular Message Sent To House,12,
SB0246,2023_2024,2023-RS,2023-03-30,Senate,Passed 3rd Reading,11,
SB0246,2023_2024,2023-RS,2023-03-30,Senate,Passed 2nd Reading,10,PASS: 45-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/91
SB0246,2023_2024,2023-RS,2023-03-29,Senate,Reptd Fav,9,
SB0246,2023_2024,2023-RS,2023-03-28,Senate,Re-ref Com On Rules and Operations of the Senate,8,
SB0246,2023_2024,2023-RS,2023-03-28,Senate,Com Substitute Adopted,7,
SB0246,2023_2024,2023-RS,2023-03-28,Senate,Reptd Fav Com Substitute,6,
SB0246,2023_2024,2023-RS,2023-03-21,Senate,"Re-ref to Judiciary.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0246,2023_2024,2023-RS,2023-03-21,Senate,Withdrawn From Com,4,
SB0246,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0246,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0246,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0247,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0247,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0247,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0248,2023_2024,2023-RS,2023-06-12,,Ch. SL 2023-37,34,
SB0248,2023_2024,2023-RS,2023-06-12,,Ratified,33,
SB0248,2023_2024,2023-RS,2023-06-08,Senate,Ordered Enrolled,32,
SB0248,2023_2024,2023-RS,2023-06-08,Senate,Concurred In H Com Sub,31,
SB0248,2023_2024,2023-RS,2023-06-07,Senate,Placed On Cal For 06/08/2023,30,
SB0248,2023_2024,2023-RS,2023-06-07,Senate,Withdrawn From Com,29,
SB0248,2023_2024,2023-RS,2023-06-05,Senate,Ref To Com On Rules and Operations of the Senate,28,
SB0248,2023_2024,2023-RS,2023-06-05,Senate,Regular Message Received For Concurrence in H Com Sub,27,
SB0248,2023_2024,2023-RS,2023-06-01,House,Regular Message Sent To Senate,26,
SB0248,2023_2024,2023-RS,2023-05-31,House,Passed 3rd Reading,25,
SB0248,2023_2024,2023-RS,2023-05-31,House,Passed 2nd Reading,24,
SB0248,2023_2024,2023-RS,2023-05-31,House,Added to Calendar,23,
SB0248,2023_2024,2023-RS,2023-05-31,House,Cal Pursuant Rule 36(b),22,
SB0248,2023_2024,2023-RS,2023-05-31,House,Reptd Fav Com Substitute,21,
SB0248,2023_2024,2023-RS,2023-05-25,House,"Ref To Com On Rules, Calendar, and Operations of the House",20,
SB0248,2023_2024,2023-RS,2023-05-25,House,Passed 1st Reading,19,
SB0248,2023_2024,2023-RS,2023-05-25,House,Special Message Received From Senate,18,
SB0248,2023_2024,2023-RS,2023-05-25,Senate,Special Message Sent To House,17,
SB0248,2023_2024,2023-RS,2023-05-25,Senate,Engrossed,16,
SB0248,2023_2024,2023-RS,2023-05-25,Senate,Passed 3rd Reading,15,PASS: 27-17 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/244
SB0248,2023_2024,2023-RS,2023-05-25,Senate,Amend Failed A3,14,FAIL: 17-27 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/243
SB0248,2023_2024,2023-RS,2023-05-25,Senate,Amend Failed A2,13,FAIL: 17-27 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/242
SB0248,2023_2024,2023-RS,2023-05-23,Senate,Placed On Cal For 05/25/2023,12,
SB0248,2023_2024,2023-RS,2023-05-23,Senate,Passed 2nd Reading,11,PASS: 28-20 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/238
SB0248,2023_2024,2023-RS,2023-05-23,Senate,Amend Adopted A1,10,PASS: 28-20 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/237
SB0248,2023_2024,2023-RS,2023-05-22,Senate,Reptd Fav,9,
SB0248,2023_2024,2023-RS,2023-05-10,Senate,Re-ref Com On Rules and Operations of the Senate,8,
SB0248,2023_2024,2023-RS,2023-05-10,Senate,Com Substitute Adopted,7,
SB0248,2023_2024,2023-RS,2023-05-10,Senate,Reptd Fav Com Substitute,6,
SB0248,2023_2024,2023-RS,2023-03-28,Senate,"Re-ref to Redistricting and Elections.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0248,2023_2024,2023-RS,2023-03-28,Senate,Withdrawn From Com,4,
SB0248,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0248,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0248,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0249,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0249,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0249,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0250,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0250,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0250,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0251,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0251,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0251,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0252,2023_2024,2023-RS,2023-03-09,Senate,"Ref to Redistricting and Elections.  If fav, re-ref to Rules and Operations of the Senate",3,
SB0252,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0252,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0253,2023_2024,2023-RS,2023-03-09,Senate,"Ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",3,
SB0253,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0253,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0254,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0254,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0254,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0255,2023_2024,2023-RS,2023-06-26,House,"Referred To Rules, Calendar, and Operations of the House",12,
SB0255,2023_2024,2023-RS,2023-06-26,House,Passed 1st Reading,11,
SB0255,2023_2024,2023-RS,2023-06-26,House,Special Message Received From Senate,10,
SB0255,2023_2024,2023-RS,2023-06-26,Senate,Special Message Sent To House,9,
SB0255,2023_2024,2023-RS,2023-06-26,Senate,Passed 3rd Reading,8,PASS: 46-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/333
SB0255,2023_2024,2023-RS,2023-06-22,Senate,Passed 2nd Reading,7,PASS: 45-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/309
SB0255,2023_2024,2023-RS,2023-06-21,Senate,Reptd Fav,6,
SB0255,2023_2024,2023-RS,2023-06-20,Senate,Re-ref Com On Rules and Operations of the Senate,5,
SB0255,2023_2024,2023-RS,2023-06-20,Senate,Reptd Fav,4,
SB0255,2023_2024,2023-RS,2023-03-09,Senate,"Ref to Finance.  If fav, re-ref to Rules and Operations of the Senate",3,
SB0255,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0255,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0256,2023_2024,2023-RS,2023-03-09,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0256,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0256,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0257,2023_2024,2023-RS,2023-03-09,Senate,"Ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",3,
SB0257,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0257,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0258,2023_2024,2023-RS,2023-03-09,Senate,"Ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",3,
SB0258,2023_2024,2023-RS,2023-03-09,Senate,Passed 1st Reading,2,
SB0258,2023_2024,2023-RS,2023-03-08,Senate,Filed,1,
SB0259,2023_2024,2023-RS,2023-03-13,Senate,"Re-ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0259,2023_2024,2023-RS,2023-03-13,Senate,Withdrawn From Com,4,
SB0259,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0259,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0259,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0260,2023_2024,2023-RS,2023-03-13,Senate,"Re-ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0260,2023_2024,2023-RS,2023-03-13,Senate,Withdrawn From Com,4,
SB0260,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0260,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0260,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0261,2023_2024,2023-RS,2023-03-13,Senate,"Re-ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0261,2023_2024,2023-RS,2023-03-13,Senate,Withdrawn From Com,4,
SB0261,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0261,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0261,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0262,2023_2024,2023-RS,2023-03-13,Senate,"Re-ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0262,2023_2024,2023-RS,2023-03-13,Senate,Withdrawn From Com,4,
SB0262,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0262,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0262,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0263,2023_2024,2023-RS,2023-03-13,Senate,"Re-ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0263,2023_2024,2023-RS,2023-03-13,Senate,Withdrawn From Com,4,
SB0263,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0263,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0263,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0264,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0264,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0264,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0265,2023_2024,2023-RS,2023-06-16,,Ch. SL 2023-44,33,
SB0265,2023_2024,2023-RS,2023-06-15,,Ratified,32,
SB0265,2023_2024,2023-RS,2023-06-15,Senate,Ordered Enrolled,31,
SB0265,2023_2024,2023-RS,2023-06-15,Senate,Concurred In H Com Sub,30,
SB0265,2023_2024,2023-RS,2023-06-14,Senate,Placed On Cal For 06/15/2023,29,
SB0265,2023_2024,2023-RS,2023-06-14,Senate,Regular Message Received For Concurrence in H Com Sub,28,
SB0265,2023_2024,2023-RS,2023-06-14,House,Regular Message Sent To Senate,27,
SB0265,2023_2024,2023-RS,2023-06-13,House,Passed 3rd Reading,26,
SB0265,2023_2024,2023-RS,2023-06-13,House,Passed 2nd Reading,25,
SB0265,2023_2024,2023-RS,2023-06-13,House,Added to Calendar,24,
SB0265,2023_2024,2023-RS,2023-06-13,House,Cal Pursuant Rule 36(b),23,
SB0265,2023_2024,2023-RS,2023-06-13,House,Reptd Fav,22,
SB0265,2023_2024,2023-RS,2023-05-23,House,"Re-ref Com On Rules, Calendar, and Operations of the House",21,
SB0265,2023_2024,2023-RS,2023-05-23,House,Reptd Fav Com Substitute,20,
SB0265,2023_2024,2023-RS,2023-05-22,House,"Re-ref to the Com on Local Government, if favorable, Rules, Calendar, and Operations of the House",19,
SB0265,2023_2024,2023-RS,2023-05-22,House,Withdrawn From Com,18,
SB0265,2023_2024,2023-RS,2023-04-06,House,"Ref To Com On Rules, Calendar, and Operations of the House",17,
SB0265,2023_2024,2023-RS,2023-04-06,House,Passed 1st Reading,16,
SB0265,2023_2024,2023-RS,2023-04-05,House,Special Message Received From Senate,15,
SB0265,2023_2024,2023-RS,2023-04-05,Senate,Special Message Sent To House,14,
SB0265,2023_2024,2023-RS,2023-04-05,Senate,Engrossed,13,
SB0265,2023_2024,2023-RS,2023-04-05,Senate,Passed 3rd Reading,12,
SB0265,2023_2024,2023-RS,2023-04-05,Senate,Passed 2nd Reading,11,PASS: 47-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/96
SB0265,2023_2024,2023-RS,2023-04-05,Senate,Amend Adopted A1,10,PASS: 47-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/95
SB0265,2023_2024,2023-RS,2023-04-04,Senate,Reptd Fav,9,
SB0265,2023_2024,2023-RS,2023-03-29,Senate,Re-ref Com On Rules and Operations of the Senate,8,
SB0265,2023_2024,2023-RS,2023-03-29,Senate,Com Substitute Adopted,7,
SB0265,2023_2024,2023-RS,2023-03-29,Senate,Reptd Fav Com Substitute,6,
SB0265,2023_2024,2023-RS,2023-03-13,Senate,"Re-ref to Redistricting and Elections.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0265,2023_2024,2023-RS,2023-03-13,Senate,Withdrawn From Com,4,
SB0265,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0265,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0265,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0266,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0266,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0266,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0267,2023_2024,2023-RS,2023-04-04,House,"Ref To Com On Rules, Calendar, and Operations of the House",14,
SB0267,2023_2024,2023-RS,2023-04-04,House,Passed 1st Reading,13,
SB0267,2023_2024,2023-RS,2023-04-03,House,Regular Message Received From Senate,12,
SB0267,2023_2024,2023-RS,2023-04-03,Senate,Regular Message Sent To House,11,
SB0267,2023_2024,2023-RS,2023-03-30,Senate,Passed 3rd Reading,10,
SB0267,2023_2024,2023-RS,2023-03-30,Senate,Passed 2nd Reading,9,PASS: 45-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/92
SB0267,2023_2024,2023-RS,2023-03-29,Senate,Reptd Fav,8,
SB0267,2023_2024,2023-RS,2023-03-28,Senate,Re-ref Com On Rules and Operations of the Senate,7,
SB0267,2023_2024,2023-RS,2023-03-28,Senate,Reptd Fav,6,
SB0267,2023_2024,2023-RS,2023-03-22,Senate,"Re-ref to Judiciary.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0267,2023_2024,2023-RS,2023-03-22,Senate,Withdrawn From Com,4,
SB0267,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0267,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0267,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0268,2023_2024,2023-RS,2023-03-15,Senate,"Re-ref to Health Care.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0268,2023_2024,2023-RS,2023-03-15,Senate,Withdrawn From Com,4,
SB0268,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0268,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0268,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0269,2023_2024,2023-RS,2023-03-23,House,"Ref To Com On Rules, Calendar, and Operations of the House",14,
SB0269,2023_2024,2023-RS,2023-03-23,House,Passed 1st Reading,13,
SB0269,2023_2024,2023-RS,2023-03-22,House,Regular Message Received From Senate,12,
SB0269,2023_2024,2023-RS,2023-03-22,Senate,Regular Message Sent To House,11,
SB0269,2023_2024,2023-RS,2023-03-21,Senate,Passed 3rd Reading,10,
SB0269,2023_2024,2023-RS,2023-03-21,Senate,Passed 2nd Reading,9,PASS: 46-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/65
SB0269,2023_2024,2023-RS,2023-03-20,Senate,Reptd Fav,8,
SB0269,2023_2024,2023-RS,2023-03-15,Senate,Re-ref Com On Rules and Operations of the Senate,7,
SB0269,2023_2024,2023-RS,2023-03-15,Senate,Reptd Fav,6,
SB0269,2023_2024,2023-RS,2023-03-13,Senate,"Re-ref to Health Care.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0269,2023_2024,2023-RS,2023-03-13,Senate,Withdrawn From Com,4,
SB0269,2023_2024,2023-RS,2023-03-13,Senate,Ref To Com On Rules and Operations of the Senate,3,
SB0269,2023_2024,2023-RS,2023-03-13,Senate,Passed 1st Reading,2,
SB0269,2023_2024,2023-RS,2023-03-09,Senate,Filed,1,
SB0270,2023_2024,2023-RS,2023-03-13,Senate,"Re-ref to Appropriations/Base Budget.  If fav, re-ref to Rules and Operations of the Senate",5,
SB0270,2023_2024,2023-RS,2023-03-13,Senate,Withdrawn From Com,4,
