bill_id,term,session,summary,keywords,commem
HB1135,2023_2024,2024-RS,expand definitions pertaining to the purchasing of grain.,Public Utilities and Carriers,0
HB1136,2023_2024,2024-RS,revise the renewal fee for barber's certificate of registration.,Boards and Commissions; Fees; Licensure; Professions and Occupations; Promulgation of Rules,0
HB1137,2023_2024,2024-RS,provide for a minimum teacher salary.,Education; State Aid to Education; Teachers,0
HB1138,2023_2024,2024-RS,establish a sales tax exemption for certain disabled veterans.,Promulgation of Rules; Retail Sales and Service Tax; Tax Exemptions and Refunds; Taxation; Veterans Affairs,0
HB1139,2023_2024,2024-RS,revise the malt beverage license to also allow the sale of spirits produced by an artisan distiller.,Alcoholic Beverages,0
HB1140,2023_2024,2024-RS,revise certain provisions relating to petitions containing illegal actions and to declare an emergency.,Counties; Emergency Clause; Hoghouse-Vehicle Bill; Initiated Measures; Municipal Government; Petitions,0
HB1141,2023_2024,2024-RS,improve public safety in South Dakota.,Hoghouse-Vehicle Bill,0
HB1142,2023_2024,2024-RS,improve education and to provide for the workforce of South Dakota.,Hoghouse-Vehicle Bill,0
HB1143,2023_2024,2024-RS,improve agriculture in South Dakota.,Hoghouse-Vehicle Bill,0
HB1144,2023_2024,2024-RS,"provide for the study of the Community, Hope, Opportunity, Independence, Careers, Empowerment, Success waiver program and to provide an appropriation therefor.",Appropriation; Developmentally Disabled Persons; Government Operations and Audit; Human Services; Legislative Oversight; Medicaid,0
HB1145,2023_2024,2024-RS,modify brand registration and use laws.,Animals and Livestock; Commercial Trucking,0
HB1146,2023_2024,2024-RS,regulate the sale of certain cannabis-infused beverages.,Alcoholic Beverages; Industrial Hemp; Medical Cannabis; Penalty,0
HB1147,2023_2024,2024-RS,address discriminatory acts against entities participating in a 340B drug pricing program.,Delayed Effective Date; Health Care; Insurance,0
HB1148,2023_2024,2024-RS,require legislative authorization for the construction of new campgrounds and additional camping sites.,"Game, Fish, Parks and Forestry; Legislative Oversight; Procurement of Public Improvements; State Parks",0
HB1149,2023_2024,2024-RS,allow for a vacation home establishment and provide for municipal and county regulation thereof.,"Counties; Municipal Government; Planning, Zoning and Housing Programs; Tourism",0
HB1150,2023_2024,2024-RS,enable the exercise of control by local governments over the presence and operation of medical marijuana establishments within their jurisdictions.,Counties; Medical Cannabis; Municipal Government; Public Health and Safety,0
HB1151,2023_2024,2024-RS,define and require active efforts for purposes of preserving and reuniting families following instances of abuse or neglect.,Child Abuse; Indian Tribes; Minors; Parental Control,0
HB1152,2023_2024,2024-RS,establish the crime of possession of a weapon or tools with intent to commit theft and to provide a penalty therefor.,Crimes; Penalty,0
HB1153,2023_2024,2024-RS,impose a reporting requirement regarding a lost or stolen firearm and to provide a penalty therefor.,Crimes; Firearms; Law Enforcement; Penalty; Reports; Trade Regulation,0
HB1154,2023_2024,2024-RS,establish the minimum age for marriage.,Domestic Relations; Marriage,0
HB1155,2023_2024,2024-RS,require the consideration of certain definitions when investigating unfair or discriminatory practices.,Personal Rights and Obligations,0
HB1156,2023_2024,2024-RS,make an appropriation to enhance the economic health of South Dakota.,Hoghouse-Vehicle Bill,0
HB1157,2023_2024,2024-RS,make an appropriation for the economic development of South Dakota.,Hoghouse-Vehicle Bill,0
HB1158,2023_2024,2024-RS,limit reliance upon secondary sources as statements of law.,Legislature and Statutes,0
HB1159,2023_2024,2024-RS,transfer the Office of Indian Education to the Department of Education.,Code Commission; Education; Indian Tribes,0
HB1160,2023_2024,2024-RS,modify and establish provisions regarding remote sales tax and tribal tax agreements.,Hoghouse-Vehicle Bill,0
HB1161,2023_2024,2024-RS,regulate the acceptance of a central bank digital currency.,Banks and Banking; Trade Regulation,0
HB1162,2023_2024,2024-RS,revise certain provisions pertaining to time of school district elections.,Boards of School Districts; Delayed Effective Date; Education; Elections,0
HB1163,2023_2024,2024-RS,amend provisions of the Uniform Commercial Code.,Uniform Commercial Code,0
HB1164,2023_2024,2024-RS,require a school board to hold a bond election at a primary or school general election.,NA,0
HB1165,2023_2024,2024-RS,institute procedures for addressing the bullying of a student.,Education; Parental Control; Students,0
HB1166,2023_2024,2024-RS,clarify determinations regarding the wearing of facemasks.,Labor and Employment,0
HB1167,2023_2024,2024-RS,clarify determinations regarding the injection of a COVID-19 vaccine.,COVID-19; Immunization; Labor and Employment,0
HB1168,2023_2024,2024-RS,require the dispensing of drugs prescribed for an off-label use during a public health emergency.,Education; Health Care; Professions and Occupations,0
HB1169,2023_2024,2024-RS,"prohibit the manufacturing, delivering, distributing, and selling of food containing specified substances.",Crimes; Food and Drugs; Penalty,0
HB1170,2023_2024,2024-RS,allow a licensed distiller to sell and ship distilled spirits directly to a consumer.,Alcoholic Beverages; Fees,0
HB1171,2023_2024,2024-RS,improve child care in South Dakota.,Hoghouse-Vehicle Bill,0
HB1172,2023_2024,2024-RS,prohibit the act of collusion during the procurement process and provide a penalty therefor.,"Procurement of Public Improvements; Public Property, Purchases and Contracts; Reports",0
HB1173,2023_2024,2024-RS,revise unemployment insurance contribution rates.,Reemployment Assistance,0
HB1174,2023_2024,2024-RS,require proper storage of a firearm and to provide a penalty therefor.,Crimes; Firearms; Penalty; Trade Regulation,0
HB1175,2023_2024,2024-RS,allow for the permanent reduction of taxes in South Dakota.,Hoghouse-Vehicle Bill,0
HB1176,2023_2024,2024-RS,allow for changes to healthcare related provisions.,Hoghouse-Vehicle Bill,0
HB1177,2023_2024,2024-RS,provide for the enhancement and improvement of South Dakota.,Hoghouse-Vehicle Bill,0
HB1178,2023_2024,2024-RS,prohibit the Board of Regents or any institution under its control from using state resources for obscene live conduct.,Education; Higher Education; Obscenity and Public Indecency,0
HB1179,2023_2024,2024-RS,make an appropriation to ensure South Dakota's greatness.,Hoghouse-Vehicle Bill,0
HB1180,2023_2024,2024-RS,"require legislative approval for the purchase of real property by the Department of Game, Fish and Parks.","Game, Fish, Parks and Forestry; Legislative Oversight; Procurement of Public Improvements",0
HB1181,2023_2024,2024-RS,"increase the number of years the discretionary formula may be applied to a structure, and to allow for the individual application of the discretionary formula for a structure.",Counties; Property Tax; Tax Exemptions and Refunds; Taxation,0
HB1182,2023_2024,2024-RS,revise provisions pertaining to the observation of the conduct of an election.,Crimes; Election Verification; Elections; Penalty; Promulgation of Rules,0
HB1183,2023_2024,2024-RS,modernize the process for annual audits of third-party insurance administrators.,Insurance,0
HB1184,2023_2024,2024-RS,require the Department of Social Services and the Department of Education to apply for and administer the summer electronic benefit transfer for children program and to make an appropriation therefor.,Appropriation; Public Welfare and Assistance,0
HB1185,2023_2024,2024-RS,amend provisions regarding entry on private property for examination and survey of a project requiring a siting permit.,Eminent Domain; Judicial Remedies; Pipelines; Public Utilities and Carriers,0
HB1186,2023_2024,2024-RS,define the requirements for granting a carbon pipeline easement.,Pipelines; Property,0
HB1187,2023_2024,2024-RS,create a one-year career and technical education instructor educator permit.,Education; Licensure; Promulgation of Rules; Teachers,0
HB1188,2023_2024,2024-RS,revise the process by which a legislative vacancy is filled.,Appointments; Organization of the Legislature; Public Officers and Employees,0
HB1189,2023_2024,2024-RS,prohibit the use of public funds for campaigning or other partisan activity.,Campaign Finance; Crimes; Elections; Penalty,0
HB1190,2023_2024,2024-RS,establish public use criteria for purposes of condemnation proceedings.,"Eminent Domain; Highways, Roads, and Bridges; Judicial Remedies",0
HB1191,2023_2024,2024-RS,require an official declaration of war or other Congressional action before the South Dakota National Guard may be deployed by the federal government.,Military Affairs; National Guard,0
HB1192,2023_2024,2024-RS,enhance the penalty for rape of a child twelve years of age or under.,Capital Punishment; Crimes; Minors; Penalty; Sex Offenses,0
HB1193,2023_2024,2024-RS,provide that required siting permits be filed with condemnation petitions.,Eminent Domain; Judicial Remedies; Pipelines; Utilities,0
HB1194,2023_2024,2024-RS,clarify provisions pertaining to tax increment finance districts.,"Counties; Municipal Government; Planning, Zoning and Housing Programs; Property Tax",0
HB1195,2023_2024,2024-RS,provide authority for a court to order offenders convicted of vehicular homicide to pay restitution to a victim's children until age eighteen.,Child Support; Crimes; Criminal Procedure; Domestic Relations,0
HB1196,2023_2024,2024-RS,streamline the process by which an on-sale retail license holder may acquire a special event license.,Alcoholic Beverages,0
HB1197,2023_2024,2024-RS,require the publication of measures taken to restrict the access of obscene materials by minors.,Crimes; Libraries; Minors; Obscenity and Public Indecency; School Districts,0
HB1198,2023_2024,2024-RS,"revise the process for nominating candidates for the offices of lieutenant governor, attorney general, and secretary of state.",Campaign Finance; Elections; Political Parties; Promulgation of Rules,0
HB1199,2023_2024,2024-RS,repeal certain provisions of the Uniform Commercial Code.,Uniform Commercial Code,0
HB1200,2023_2024,2024-RS,increase the minimum fee required with an application for construction of an energy conversion and transmission facility.,Fees; Public Utilities and Carriers; Utilities,0
HB1201,2023_2024,2024-RS,make an appropriation for the teacher apprenticeship pathway program.,Appropriation; Labor and Employment; Teachers,0
HB1202,2023_2024,2024-RS,establish procedures for the termination of services by a provider through the CHOICES waiver program.,Administrative Procedure; Developmentally Disabled Persons; Human Services; Medicaid,0
HB1203,2023_2024,2024-RS,clarify references to the court in a condemnation proceeding.,Eminent Domain; Judicial Remedies,0
HB1204,2023_2024,2024-RS,establish a civil action for nonconsensual condom removal.,Liability; Personal Rights and Obligations,0
HB1205,2023_2024,2024-RS,"appropriate money for the ordinary expenses of the legislative, judicial, and executive departments of the state, the current expenses of state institutions, interest on the public debt, and for common schools.",Appropriation; Executive/Judiciary Request; Public Officers and Employees; State Affairs and Government; Transfer of Funds,0
HB1206,2023_2024,2024-RS,make an appropriation for a grant to the Douglas school district for the construction costs of a new school.,Appropriation; Education; Emergency Clause; Fund; Grants; Hoghouse-Vehicle Bill; Procurement of Public Improvements; School Districts; Taxation,0
HB1207,2023_2024,2024-RS,create requirements for the disclosure of certain information relating to health care sharing arrangements.,Health Care; Insurance,0
HB1208,2023_2024,2024-RS,require the director of equalization to adjust certain agricultural land values.,Agricultural Land; Property Tax; Taxation,0
HB1209,2023_2024,2024-RS,appropriate moneys to reconstruct Custer West Dam.,Appropriation; Municipal Government; Procurement of Public Improvements; Water Management,0
HB1210,2023_2024,2024-RS,permit a child adjudicated delinquent for theft of a firearm to be committed to the Department of Corrections.,Crimes; Firearms; Juvenile Justice; Minors,0
HB1211,2023_2024,2024-RS,repeal the Midwestern Regional Higher Education Compact.,Compacts; Education; Higher Education,0
HB1212,2023_2024,2024-RS,require certain vehicles to be equipped with mud flaps.,Commercial Trucking; Motor Vehicles,0
HB1213,2023_2024,2024-RS,create the Dr. Nicholas W. Drummond Center for Civic Engagement at Black Hills State University.,Education; Higher Education,0
HB1214,2023_2024,2024-RS,amend requirements for a cosmetology apprenticeship.,Licensure; Professions and Occupations,0
HB1215,2023_2024,2024-RS,require a study of radio communication services in the Piedmont Valley region and make an appropriation to perform the study and purchase digital vehicular repeater systems.,Appropriation; Emergency Management; Telecommunications,0
HB1216,2023_2024,2024-RS,create the local assistance fund and to provide for the transfer of certain unobligated cash balances.,Appropriation; Counties; Custody and Investment of State Funds; Fund; Municipal Government; Public Fiscal Administration; School Districts; Transfer of Funds,0
HB1217,2023_2024,2024-RS,allow a city or county to impose local restrictions and regulations on video lottery.,Counties; Lottery; Municipal Government; Recreation and Sports,0
HB1218,2023_2024,2024-RS,create the building opportunity through out-of-school time program and to make an appropriation therefor.,Appropriation; Child Care; Education; Grants; Nonprofit Corporations; Promulgation of Rules; Reports; Students,0
HB1219,2023_2024,2024-RS,prohibit the exercise of eminent domain for the construction of pipelines carrying carbon oxide.,Eminent Domain; Pipelines; Public Utilities and Carriers,0
HB1220,2023_2024,2024-RS,allow an appeal of a decision of the Department of Education regarding special education or related services by a civil action against the department.,Administrative Procedure; Education,0
HB1221,2023_2024,2024-RS,enhance right to work laws and provide a penalty therefor.,Crimes; Immunization; Labor and Employment; Penalty,0
HB1222,2023_2024,2024-RS,require free voice communication services for correctional inmates and to make an appropriation therefor.,Appropriation; Correctional Facilities and Parole; Telecommunications,0
HB1223,2023_2024,2024-RS,repeal a section of the Administrative Rules of South Dakota regarding cooperation with the Division of Child Support.,NA,0
HB1224,2023_2024,2024-RS,require the creation of an informational video and other materials describing the state's abortion law and medical care for a pregnant woman experiencing life-threatening or health-threatening medical conditions.,Abortion; Public Health and Safety,0
HB1225,2023_2024,2024-RS,define a multi-passenger quadricycle and to provide for the regulation of multi-passenger quadricycles.,Motor Vehicles,0
HB1226,2023_2024,2024-RS,make an appropriation to the Department of Education for grants to support the provision of telemedicine in school districts.,Appropriation; Education; Grants; Health Care; School Districts,0
HB1227,2023_2024,2024-RS,prohibit a homeowners' association from placing certain restrictions on firearms or firearm ammunition.,"Firearms; Homeowners' Associations; Planning, Zoning and Housing Programs",0
HB1228,2023_2024,2024-RS,provide that required exterior hunting garments may be fluorescent pink.,"Firearms; Game, Fish, Parks and Forestry; Hunting",0
HB1229,2023_2024,2024-RS,add a county as able to be assigned responsibility for secondary highways on municipal boundaries.,"Counties; Highways, Roads, and Bridges; Municipal Government; Townships",0
HB1230,2023_2024,2024-RS,amend provisions regarding reports to be done for a guardianship or conservatorship and to provide a penalty therefor.,Civil Procedure; Crimes; Penalty; Reports; Uniform Probate Code,0
HB1231,2023_2024,2024-RS,place restrictions on the ownership of agricultural land.,Agricultural Land; Property; Reports,0
HB1232,2023_2024,2024-RS,create the Indian Child Welfare Advisory Council.,Appointments; Child Abuse; Child Custody; Indian Tribes; Reports; State Affairs and Government,0
HB1233,2023_2024,2024-RS,amend requirements for a cosmetology apprenticeship.,Licensure; Professions and Occupations,0
HB1234,2023_2024,2024-RS,address the issuance and revocation requirements pertaining to a permit to carry a concealed weapon.,Civil Procedure; Firearms; Law Enforcement,0
HB1235,2023_2024,2024-RS,make an appropriation of State Fiscal Recovery Fund moneys for eligible water quality projects.,Appropriation; Grants; Water Management,0
HB1236,2023_2024,2024-RS,recognize students as Rushmore State Athletes upon demonstrating prescribed levels of physical fitness.,Education; Promulgation of Rules; Students,0
HB1237,2023_2024,2024-RS,establish provisions related to the rating of books available in school districts.,Education; Obscenity and Public Indecency; Parental Control; School Districts; Students,0
HB1238,2023_2024,2024-RS,reimburse school districts for costs incurred in providing reduced price meals to students.,Education; School Districts; Students,0
HB1239,2023_2024,2024-RS,prohibit the dissemination of incorrect or misleading ballot information and to provide a penalty therefor.,Crimes; Elections; Penalty,0
HB1240,2023_2024,2024-RS,"permit a homeowner's association, development, or incorporated community to modify a restrictive covenant.","Homeowners' Associations; Planning, Zoning and Housing Programs; Property",0
HB1241,2023_2024,2024-RS,modify the amount of time allowed to an employee to vote at any election in this state.,Elections; Labor and Employment; Voting,0
HB1242,2023_2024,2024-RS,require the placement of informational signs explaining works of art accepted by the state and displayed at a rest area or facility operated by the Department of Transportation.,"Highways, Roads, and Bridges",0
HB1243,2023_2024,2024-RS,extend deadlines for action by the Public Utilities Commission upon the request of any party.,Administrative Procedure; Public Utilities and Carriers,0
HB1244,2023_2024,2024-RS,"provide a process to withdraw a signature from a petition for an initiated measure, constitutional amendment, or a referendum on a law in certain situations and to declare an emergency.",Ballot Measures; Emergency Clause; Legislature and Statutes; Petitions,0
HB1245,2023_2024,2024-RS,revise provisions related to the custody of an alleged delinquent child before and after a temporary custody hearing.,Hoghouse-Vehicle Bill; Juvenile Justice; Minors,0
HB1246,2023_2024,2024-RS,establish a pre-condemnation process and to require reclamation and restoration of property damaged by condemnation.,Civil Procedure; Eminent Domain; Judicial Remedies,0
HB1247,2023_2024,2024-RS,provide consumer protection through fair access to financial and insurance products and services.,Banks and Banking,0
HB1248,2023_2024,2024-RS,prohibit a person from coercing an individual to submit to certain vaccinations.,Crimes; Immunization; Public Health and Safety,0
HB1249,2023_2024,2024-RS,establish a task force to address the welfare of Indian children in South Dakota.,Appointments; Boards and Commissions; Child Abuse; Child Custody; Indian Tribes; Reports,0
HB1250,2023_2024,2024-RS,provide for the creation and use of South Dakota educational empowerment accounts.,Education; Scholarships,0
HB1251,2023_2024,2024-RS,modify provisions related to the annexation of unplatted territory or agricultural land.,Agricultural Land; Annexation; Municipal Government,0
HB1252,2023_2024,2024-RS,address South Dakota State Brand Board administration and operations.,Hoghouse-Vehicle Bill,0
HB1253,2023_2024,2024-RS,permit nonaccredited schools to participate in the partners in education tax credit program.,Education; Scholarships; Students,0
HB1254,2023_2024,2024-RS,remove irreconcilable differences as a cause for divorce.,Domestic Relations; Marriage,0
HB1255,2023_2024,2024-RS,"establish a property tax exemption for religious societies, and to modify the application requirements for certain property tax exemptions.",Property Tax; Religion; Tax Exemptions and Refunds; Taxation,0
HB1256,2023_2024,2024-RS,establish percentage requirements for voluntary agreements governing pipeline construction prior to the filing of a petition for condemnation.,Eminent Domain; Judicial Remedies; Pipelines,0
HB1257,2023_2024,2024-RS,require the Executive Board of the Legislative Research Council to establish an interim study committee on minors' access to pornographic material.,Hoghouse-Vehicle Bill; Legislative Study; Minors; Obscenity and Public Indecency,0
HB1258,2023_2024,2024-RS,"provide that a company transporting hydrogen, by pipeline, is not a common carrier.",Pipelines; Public Utilities and Carriers,0
HB1259,2023_2024,2024-RS,"appropriate money for the ordinary expenses of the legislative, judicial, and executive departments of the state, the current expenses of state institutions, interest on the public debt, and for common schools.",Appropriation,0
SB0001,2023_2024,2024-RS,expand eligibility for the reduced tuition benefit for certain school district and Head Start employees at Board of Regents institutions to school counselors.,Education; Higher Education; Teachers; Therapists and Counselors; Tuition,0
SB0002,2023_2024,2024-RS,remove provisions for establishing a uniform method for calculating high school credit received from completing a postsecondary course.,Education; Higher Education; School Curriculum,0
SB0003,2023_2024,2024-RS,extend the length of time allowed for a tax agreement with an Indian tribe.,Indian Tribes; Retail Sales and Service Tax; Taxation,0
SB0004,2023_2024,2024-RS,revise provisions regarding township contracts for snow removal.,"Highways, Roads, and Bridges; Public Property, Purchases and Contracts; Townships",0
SB0005,2023_2024,2024-RS,reduce the amount of time required before the removal of a city manager is effective.,Municipal Government,0
SB0006,2023_2024,2024-RS,revise provisions related to death by distribution of a Schedule I or II substance.,Controlled Substances; Crimes; Penalty,0
SB0007,2023_2024,2024-RS,revise the water resources projects list.,Water Management,0
SB0008,2023_2024,2024-RS,allow licensed hunting preserve facilities to sell alcoholic beverages on designated days outside of the shooting preserve season.,Alcoholic Beverages; Hunting,0
SB0009,2023_2024,2024-RS,further limit applications for clemency for violent crime offenders sentenced to life imprisonment.,Correctional Facilities and Parole,0
SB0010,2023_2024,2024-RS,require that a notification of medical cannabis certification be provided to a patient's primary or referring practitioner.,Health Care; Medical Cannabis; Medical Records; Public Health and Safety,0
SB0011,2023_2024,2024-RS,prohibit a practitioner from referring a patient to a medical cannabis clinic with which the practitioner or an immediate family member has a financial relationship and to provide a penalty therefor.,Crimes; Health Care; Medical Cannabis; Public Health and Safety,0
SB0012,2023_2024,2024-RS,authorize certain employer actions regarding the use of cannabis by an employee or a prospective employee.,Labor and Employment; Liability; Medical Cannabis; Public Health and Safety,0
SB0013,2023_2024,2024-RS,"revise the process for nominating candidates for the offices of lieutenant governor, attorney general, and secretary of state.",Elections; Political Parties; Promulgation of Rules,0
SB0014,2023_2024,2024-RS,expand authorization for the conditional taking of coyotes from snowmobiles.,Hunting; Motor Vehicles,0
SB0015,2023_2024,2024-RS,require a convicted defendant to reimburse the cost of digital forensic examination fees.,Criminal Defense; Criminal Procedure; Fees; Fund,0
SB0016,2023_2024,2024-RS,make appropriations for water and environmental purposes and to declare an emergency.,Appropriation; Emergency Clause; Executive/Judiciary Request; Grants; Solid Waste; Water Management; Water Quality,0
SB0017,2023_2024,2024-RS,modify the residency requirements for voter registration and declare an emergency.,Elections; Emergency Clause; Executive/Judiciary Request; Residency; Voting,0
SB0018,2023_2024,2024-RS,allow the secretary of state to share information from the statewide voter registration file.,Elections; Executive/Judiciary Request; Voting,0
SB0019,2023_2024,2024-RS,rescind rulemaking authority pertaining to the process for publishing required voter registration numbers.,Elections; Executive/Judiciary Request; Promulgation of Rules; Voting,0
SB0020,2023_2024,2024-RS,establish the crime of threatening or intimidating an election official or election worker.,Crimes; Elections; Executive/Judiciary Request; Penalty,0
SB0021,2023_2024,2024-RS,rescind rule-making authority for the annual report of the number of voters removed from a county's voter registration list.,Elections; Executive/Judiciary Request; Promulgation of Rules; Reports; Voting,0
SB0022,2023_2024,2024-RS,amend language regarding the licensing period for a grain buyer.,Executive/Judiciary Request; Licensure; Public Utilities and Carriers,0
SB0023,2023_2024,2024-RS,exempt an electric vehicle charging station from being subject to a civil fine for overcharging.,Executive/Judiciary Request; Penalty; Public Utilities and Carriers,0
SB0024,2023_2024,2024-RS,increase the maximum user fee for a participant submitting to wear a drug patch under the 24/7 sobriety program.,Correctional Facilities and Parole; Executive/Judiciary Request; Fees; State Affairs and Government,0
SB0025,2023_2024,2024-RS,"revise provisions regarding possessing, manufacturing, or distributing child pornography.",Crimes; Executive/Judiciary Request; Minors; Obscenity and Public Indecency; Sex Offenses,0
SB0026,2023_2024,2024-RS,clarify the membership of the Open Meeting Commission.,Boards and Commissions; Executive/Judiciary Request; Open Meetings; State's Attorneys,0
SB0027,2023_2024,2024-RS,modify the criteria for removal from the sex offender registry.,Crimes; Executive/Judiciary Request; Sex Offenses,0
SB0028,2023_2024,2024-RS,"modify tax refunds for elderly persons and persons with a disability, to make an appropriation therefor, and to declare an emergency.",Appropriation; Developmentally Disabled Persons; Emergency Clause; Executive/Judiciary Request; Property Tax; Retail Sales and Service Tax; Tax Exemptions and Refunds; Taxation,0
SB0029,2023_2024,2024-RS,"allow eligible members of the South Dakota National Guard attending an in-state private, nonprofit post-secondary institution to receive the state tuition benefit.",Executive/Judiciary Request; Higher Education; Military Affairs; National Guard; Promulgation of Rules; Tuition,0
SB0030,2023_2024,2024-RS,prohibit discrimination based on military status.,Personal Rights and Obligations,0
SB0031,2023_2024,2024-RS,"create the indigent legal services fund, to provide ongoing revenue therefor, and to make an appropriation therefor.",Appropriation; Criminal Defense; Criminal Procedure; Fund,0
SB0032,2023_2024,2024-RS,provide for the distribution of tax revenue from certain gross receipts occurring on fairgrounds.,Counties; Retail Sales and Service Tax; Taxation,0
SB0033,2023_2024,2024-RS,repeal the Petroleum Release Compensation Board.,Boards and Commissions; Environmental Protection; State Affairs and Government,0
SB0034,2023_2024,2024-RS,establish and modify provisions related to school safety.,Code Commission; Education; Grants; Law Enforcement; Promulgation of Rules; School Districts,0
SB0035,2023_2024,2024-RS,provide that certain personal information of a lottery prize winner may only be used for advertising or promotion with the winner's consent.,Confidential Information; Lottery; Recreation and Sports,0
SB0036,2023_2024,2024-RS,revise provisions related to driving under the influence.,Crimes; Motor Vehicles; Penalty,0
SB0037,2023_2024,2024-RS,revise provisions regarding repair and maintenance of mail routes.,"Counties; Highways, Roads, and Bridges; Townships",0
SB0038,2023_2024,2024-RS,amend the amount a merchant or place of business may assess against returned checks.,Uniform Commercial Code,0
SB0039,2023_2024,2024-RS,prohibit a homeowners' association from placing restrictions on firearms or firearm ammunition.,"Firearms; Homeowners' Associations; Planning, Zoning and Housing Programs",0
SB0040,2023_2024,2024-RS,establish a criminal background check requirement for licensure as an occupational therapist or occupational therapy assistant.,Boards and Commissions; Criminal Background Investigation; Executive/Judiciary Request; Health Care; Licensure; Professions and Occupations,0
SB0041,2023_2024,2024-RS,modify an administrative procedure for revoking a nonresponsive insurance producer's license.,Administrative Procedure; Executive/Judiciary Request; Insurance; Licensure,0
SB0042,2023_2024,2024-RS,modify provisions related to medical cannabis.,Confidential Information; Executive/Judiciary Request; Health Care; Medical Cannabis; Public Health and Safety,0
SB0043,2023_2024,2024-RS,"establish procedures for the imposition of fines and probation against medical cannabis establishments, increase the allowable fee for a medical cannabis establishment registration certificate, and direct the Department of Health to promulgate rules to increase the fee for a registration certificate.",Executive/Judiciary Request; Fees; Health Care; Medical Cannabis; Promulgation of Rules; Public Health and Safety; Rule Change,0
SB0044,2023_2024,2024-RS,"make an appropriation to reimburse health care professionals who have complied with the requirements for health care recruitment assistance programs, and to declare an emergency.",Appropriation; Emergency Clause; Executive/Judiciary Request; Health Care; Public Health and Safety,0
SB0045,2023_2024,2024-RS,make an appropriation for the establishment of a Center for Quantum Information Science and Technology and to declare an emergency.,Appropriation; Emergency Clause; Executive/Judiciary Request; Higher Education,0
SB0046,2023_2024,2024-RS,authorize the disclosure of referral status by Department of Human Services personnel.,Confidential Information; Developmentally Disabled Persons; Executive/Judiciary Request; Human Services; State Affairs and Government,0
SB0047,2023_2024,2024-RS,revise the incentive program for juvenile diversion opportunities.,Corrections; Executive/Judiciary Request; Juvenile Justice; Minors,0
SB0048,2023_2024,2024-RS,provide for the disclosure of a cast vote record and ballot images as a public record and declare an emergency.,Election Verification; Elections; Emergency Clause; Executive/Judiciary Request; Public Records and Files,0
SB0049,2023_2024,2024-RS,"make an appropriation for the site preparation of a prison facility for offenders committed to the Department of Corrections, to transfer moneys to the incarceration construction fund, and to declare an emergency.",Appropriation; Corrections; Emergency Clause; Executive/Judiciary Request; Fund; Transfer of Funds,0
SB0050,2023_2024,2024-RS,"make an appropriation for the site preparation and construction of a prison facility for offenders committed to the Department of Corrections in Rapid City, to transfer moneys to the incarceration construction fund, and to declare an emergency.",Appropriation; Corrections; Emergency Clause; Executive/Judiciary Request; Fund; Transfer of Funds,0
SB0051,2023_2024,2024-RS,revise property tax levies for school districts and to revise the state aid to general and special education formulas.,Education; Executive/Judiciary Request; Property Tax; State Aid to Education,0
SB0052,2023_2024,2024-RS,revise the General Appropriations Act for fiscal year 2024.,Appropriation; Executive/Judiciary Request; Hoghouse-Vehicle Bill; Transfer of Funds,0
SB0053,2023_2024,2024-RS,make an appropriation for eligible water and wastewater projects and to declare an emergency.,Appropriation; Emergency Clause; Executive/Judiciary Request; Grants; Water Management; Water Quality,0
SB0054,2023_2024,2024-RS,update hunting and fishing residency requirements.,"Executive/Judiciary Request; Fishing; Game, Fish, Parks and Forestry; Hunting; Residency",0
SB0055,2023_2024,2024-RS,remove multiple vehicle ownership as a condition for purchasing an additional park entry license at a reduced price.,"Executive/Judiciary Request; Game, Fish, Parks and Forestry; State Parks",0
SB0056,2023_2024,2024-RS,permit the operation of a Class I electric bicycle on the Mickelson Trail.,"Executive/Judiciary Request; Game, Fish, Parks and Forestry; Motor Vehicles; State Parks",0
SB0057,2023_2024,2024-RS,create uniform procedures for consideration of criminal histories and convictions in professional or occupational licensure.,Compacts; Criminal Background Investigation; Executive/Judiciary Request; Licensure; Professions and Occupations,0
SB0058,2023_2024,2024-RS,revise provisions regarding money transmission.,Administrative Procedure; Banks and Banking; Compacts; Executive/Judiciary Request; Money Transmission; Promulgation of Rules,0
SB0059,2023_2024,2024-RS,provide for the downgrade of commercial driver licenses and commercial learners permits upon notice of certain drug and alcohol violations.,Commercial Trucking; Driver License; Executive/Judiciary Request; Motor Vehicles,0
SB0060,2023_2024,2024-RS,update references to certain regulations regarding medical qualifications for certain commercial drivers.,Commercial Trucking; Driver License; Executive/Judiciary Request; Motor Vehicles,0
SB0061,2023_2024,2024-RS,repeal the Visitation Grant Advisory Group.,Boards and Commissions; Domestic Relations; Executive/Judiciary Request; State Affairs and Government,0
SB0062,2023_2024,2024-RS,amend the requirements to notify a law enforcement officer after an accident has occurred.,Crimes; Executive/Judiciary Request; Law Enforcement; Motor Vehicles,0
SB0063,2023_2024,2024-RS,revise provisions related to the licensure and regulation of ambulance services.,Emergency Medical Services; Executive/Judiciary Request; Health Care; Licensure; Motor Vehicles; Promulgation of Rules; Public Health and Safety,0
SB0064,2023_2024,2024-RS,revise provisions related to the regulation of emergency medical services and associated personnel.,Administrative Procedure; Criminal Background Investigation; Emergency Medical Services; Executive/Judiciary Request; Health Care; Licensure; Promulgation of Rules; Public Health and Safety,0
SB0065,2023_2024,2024-RS,modify time limits for collection efforts for debts owed to the state.,Executive/Judiciary Request; State Affairs and Government,0
