bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
HB2802,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,Sunset; certain advisory councils; re-creating councils; modifying termination dates.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2802&Session=2300
HB2803,2023-RS,2023-02-06,Kendrix (H),,,Sunset; Reentry Policy Council; re-creating Council; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2803&Session=2300
HB2804,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,Professions and occupations; Board of Chiropractic Examiners; extending sunset date; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2804&Session=2300
HB2805,2023-RS,2023-02-06,Kendrix (H),Daniels (S),,"Sunset; Board of Governors of the Licensed Architects, Landscape Architects and Registered Commercial Interior Designers of Oklahoma; re-creating Board; modifying termination date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2805&Session=2300
HB2806,2023-RS,2023-02-06,Kendrix (H),Daniels (S),,Oklahoma Energy Resources Board; recreating board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2806&Session=2300
HB2807,2023-RS,2023-02-06,Kendrix (H),Daniels (S),,Sunset; Oklahoma Funeral Board; removing Board from Sunset Law.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2807&Session=2300
HB2808,2023-RS,2023-02-06,Kendrix (H),Daniels (S),,Sunset; State Board of Licensure for Professional Engineers and Land Surveyors; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2808&Session=2300
HB2809,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,Sunset; Board of Examiners in Optometry; extending sunset; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2809&Session=2300
HB2810,2023-RS,2023-02-06,Kendrix (H),Daniels (S),,Sunset; Construction Industries Board; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2810&Session=2300
HB2811,2023-RS,2023-02-06,Kendrix (H),Daniels (S),,Sunset; State Board of Licensed Social Workers; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2811&Session=2300
HB2812,2023-RS,2023-02-06,Kendrix (H),Daniels (S),,Sunset; State Board of Examiners of Psychologists; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2812&Session=2300
HB2813,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,Sunset; Polygraph Examiners Board; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2813&Session=2300
HB2814,2023-RS,2023-02-06,Kendrix (H),Daniels (S),,Sunset; Oklahoma Board of Licensed Alcohol and Drug Counselors; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2814&Session=2300
HB2815,2023-RS,2023-02-06,Kendrix (H),Daniels (S),,Sunset; State Board of Behavioral Health Licensure; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2815&Session=2300
HB2816,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,Sunset; State Anatomical Board; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2816&Session=2300
HB2817,2023-RS,2023-02-06,Kendrix (H),,,Sunset; Long-Term Care Facility Advisory Board; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2817&Session=2300
HB2818,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,Sunset; Opioid Overdose Fatality Review Board; re-creating Board; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2818&Session=2300
HB2819,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,Sunset; Oklahoma Advisory Council on Indian Education; re-creating Council; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2819&Session=2300
HB2820,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,Sunset; Oklahoma Educational Television Authority; re-creating authority; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2820&Session=2300
HB2821,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,State government; Oklahoma Climatological Survey; re-creating Survey; modifying termination date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2821&Session=2300
HB2822,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,Sunset; Board of Tests for Alcohol and Drug Influence; re-creating Board; modifying termination date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2822&Session=2300
HB2823,2023-RS,2023-02-06,Kendrix (H),,,Sunset; Oversight Committee for State Employee Charitable Contributions; re-creating Committee; modifying termination date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2823&Session=2300
HB2824,2023-RS,2023-02-06,Kendrix (H),Bergstrom (S),,"Long-term care; transfer of employees, powers, duties, monies and contractual rights; informal dispute resolution process; effective dates; emergency.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2824&Session=2300
HB2825,2023-RS,2023-02-06,Kendrix (H),,,Sunset; creating the Oklahoma Sunset Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2825&Session=2300
HB2826,2023-RS,2023-02-06,Kendrix (H),,,Sunset; creating the Oklahoma Sunset Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2826&Session=2300
HB2827,2023-RS,2023-02-06,Blancett (H),Pemberton (S),McBride (H); Waldron (H); Hefner (H); Alonso-Sandoval (H),"Schools; creating a grant program subject to the availability of funds to employ school nurses, school counselors, and mental health professionals; effective date; emergency.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2827&Session=2300
HB2828,2023-RS,2023-02-06,Blancett (H),,,Criminal procedure; authorizing drug court teams to recommend program participants; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2828&Session=2300
HB2829,2023-RS,2023-02-06,Blancett (H),,,Parole supervision; creating the Oklahoma Parole Supervision Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2829&Session=2300
HB2830,2023-RS,2023-02-06,Blancett (H),Garvin (S),Miller (H); Pittman (H); Hefner (H),Health; Alzheimer's Dementia and Other Forms of Dementia Special Care Disclosure Act; adding type of care; penalties; misdemeanor; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2830&Session=2300
HB2831,2023-RS,2023-02-06,Blancett (H),,,Auditory pathway testing; Oklahoma Auditory Pathway Testing Initiative Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2831&Session=2300
HB2832,2023-RS,2023-02-06,Deck (H),,,Foster care; Oklahoma Foster Care Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2832&Session=2300
HB2833,2023-RS,2023-02-06,Deck (H),,,Driver licenses; removing requirements for suspension of driver licenses for certain nonpayment; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2833&Session=2300
HB2834,2023-RS,2023-02-06,Deck (H),,,State government; providing for rates of compensation for on-call state employees; repealer; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2834&Session=2300
HB2835,2023-RS,2023-02-06,Deck (H),,,Labor; repealing section related to preemption by Oklahoma Legislature of mandated minimum wage and employee benefits; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2835&Session=2300
HB2836,2023-RS,2023-02-06,Deck (H),,,Workers' compensation; benefits; fees; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2836&Session=2300
HB2837,2023-RS,2023-02-06,Deck (H),,,Health care; revolving fund designated as the Access to Health Care Equalization Revolving Fund; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2837&Session=2300
HB2838,2023-RS,2023-02-06,Caldwell (Trey) (H),,,Agriculture; cattle market reports; disclosing methodology; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2838&Session=2300
HB2839,2023-RS,2023-02-06,Caldwell (Trey) (H),Rader (S),Boles (H),Petroleum Storage Tank Consolidation Act; requiring motor fuel with certain amount of ethanol be labeled pursuant to federal requirements; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2839&Session=2300
HB2840,2023-RS,2023-02-06,Caldwell (Trey) (H),,,Teachers; providing for and increasing annual bonus amount for teachers with National Board certification; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2840&Session=2300
HB2841,2023-RS,2023-02-06,Caldwell (Trey) (H),Kidd (S),Humphrey (H); West (Josh) (H); Burns (H); Hardin (H); Roe (H); Cantrell (H),Agriculture; law enforcement agents; salary; reductions; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2841&Session=2300
HB2842,2023-RS,2023-02-06,Caldwell (Trey) (H),,,Broadband; Oklahoma Broadband Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2842&Session=2300
HB2843,2023-RS,2023-02-06,Caldwell (Trey) (H),Seifried (S),,Alcoholic beverages; beer distributors; storage of alcohol; transporting to licensed retailers; brand label registration; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2843&Session=2300
HB2844,2023-RS,2023-02-06,Caldwell (Trey) (H),,,Alcoholic beverages; Oklahoma Alcoholic Beverages Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2844&Session=2300
HB2845,2023-RS,2023-02-06,Caldwell (Trey) (H),Green (S),,Retail Electric Supplier Certified Territory Act; exclusive rights; service; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2845&Session=2300
HB2846,2023-RS,2023-02-06,Caldwell (Trey) (H),,,Broadband; public entities and providing of information by Internet service providers; penalty for failure to timely submit certain information; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2846&Session=2300
HB2847,2023-RS,2023-02-06,Caldwell (Trey) (H),,,Professions and occupations; creating the Professions and Occupations Modernization Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2847&Session=2300
HB2848,2023-RS,2023-02-06,Caldwell (Trey) (H),,,Public infrastructure; Public Infrastructure Laws Transparency Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2848&Session=2300
HB2849,2023-RS,2023-02-06,Deck (H),,,Mental health; Mental Health Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2849&Session=2300
HB2850,2023-RS,2023-02-06,Wallace (H),Howard (S),,Courts; creating the Office of Judicial Performance Evaluation; creating the Board of Judicial Performance Evaluation; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2850&Session=2300
HB2851,2023-RS,2023-02-06,Wallace (H),Green (S),,Investigations; Oklahoma State Bureau of Investigation; Alaunna Raffield Fund; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2851&Session=2300
HB2852,2023-RS,2023-02-06,Wallace (H),Weaver (S),Stephens (S); Woods (S),Fuel theft deterrence; creating the Bulk Fuel Transportation and Inspection Act; creating the Fuel Pump Security Act; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2852&Session=2300
HB2853,2023-RS,2023-02-06,Wallace (H),Montgomery (S),Caldwell (Chad) (H); Standridge (S); Kidd (S); Murdock (S); Hicks (S); Kirt (S); Stanley (S); Garvin (S); Rogers (S),Health care; creating the Oklahoma Rebate Pass-Through and PBM Meaningful Transparency Act of 2023; definitions; requirements; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2853&Session=2300
HB2854,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Deck (H); Hefner (H); Alonso-Sandoval (H); Pemberton (S),Public retirement systems; Oklahoma Public Employees Retirement System; defined contribution plan; defined benefit plan; accounts; service credit; effective dates.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2854&Session=2300
HB2855,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),,Alcoholic beverages; business interests; prohibited acts for manufacturers; exceptions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2855&Session=2300
HB2856,2023-RS,2023-02-06,Wallace (H),,,Public health and safety; boating; firearms; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2856&Session=2300
HB2857,2023-RS,2023-02-06,Wallace (H),Green (S),,Municipal franchise agreements; contract; fee collections; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2857&Session=2300
HB2858,2023-RS,2023-02-06,Wallace (H),Coleman (S),,Construction Industries Board; powers and duties; reports; votes; workforce development; contacts; reporting requirements; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2858&Session=2300
HB2859,2023-RS,2023-02-06,Wallace (H),,,Construction Industries Board; Sunset extension; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2859&Session=2300
HB2860,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),,State government; statewide elected officer salaries; limiting certain salary amounts to certain time period; benchmarks; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2860&Session=2300
HB2861,2023-RS,2023-02-06,Wallace (H),Hall (S),,Oklahoma Housing Authority Act; definitions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2861&Session=2300
HB2862,2023-RS,2023-02-06,Wallace (H),Hall (S),Dahm (S); Standridge (S); Bergstrom (S); Kidd (S); Paxton (S); Murdock (S); Boren (S); Stanley (S); Rogers (S); Woods (S); Alvord (S); Green (S),"Oklahoma Department of Agriculture, Food, and Forestry; cervidae; disease; effective date; emergency.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2862&Session=2300
HB2863,2023-RS,2023-02-06,Wallace (H),Kidd (S),Moore (H),Veterinary medicine; Oklahoma State University Veterinary Medicine Authority (OSUVMA); creation; revolving funds; bonds; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2863&Session=2300
HB2864,2023-RS,2023-02-06,Wallace (H),Bullard (S),,Mental health; transportation costs; law enforcement; creating the Mental Health Transport Revolving Fund; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2864&Session=2300
HB2865,2023-RS,2023-02-06,Wallace (H),,,Higher education; tuition aid grants; intellectual and developmental disabilities; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2865&Session=2300
HB2866,2023-RS,2023-02-06,Wallace (H),Coleman (S),Sims (H),Revenue and taxation; Oklahoma Tourism Development Act; cumulative inducement cap; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2866&Session=2300
HB2867,2023-RS,2023-02-06,Wallace (H),Rosino (S),,Professions and occupations; unprofessional conduct; adding a provision of unprofessional conduct; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2867&Session=2300
HB2868,2023-RS,2023-02-06,Wallace (H),Green (S),,"Wildlife, hunting licenses; modifying licenses authorization; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2868&Session=2300
HB2869,2023-RS,2023-02-06,Wallace (H),Weaver (S),Paxton (S),Council on Law Enforcement Education and Training; public funds; exemption; motor vehicles; hiring; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2869&Session=2300
HB2870,2023-RS,2023-02-06,Wallace (H),Hall (S),,Rural housing; creating the Housing Stability Program; Homebuilder Program; Increased House Program; creating revolving funds; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2870&Session=2300
HB2871,2023-RS,2023-02-06,Wallace (H),,,Public health and safety; Scope of Practice for Doctor of Nursing Practice Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2871&Session=2300
HB2872,2023-RS,2023-02-06,Wallace (H),,,Emergency transportation; Air Ambulance Transportation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2872&Session=2300
HB2873,2023-RS,2023-02-06,Wallace (H),,,Revenue and taxation; Filmed in Oklahoma Modifications Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2873&Session=2300
HB2874,2023-RS,2023-02-06,Wallace (H),,,Utilities; Utilities Enhancement Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2874&Session=2300
HB2875,2023-RS,2023-02-06,Wallace (H),,,Mental health; Mental Health Uninterrupted Services Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2875&Session=2300
HB2876,2023-RS,2023-02-06,Wallace (H),,,Emergency transportation; Health Care Transportation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2876&Session=2300
HB2877,2023-RS,2023-02-06,Wallace (H),,,Public finance; Public Finance Coordination Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2877&Session=2300
HB2878,2023-RS,2023-02-06,Wallace (H),,,Revenue and taxation; Revenue and Taxation Coordination Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2878&Session=2300
HB2879,2023-RS,2023-02-06,Wallace (H),,,Human services; Child Care Services Coordination Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2879&Session=2300
HB2880,2023-RS,2023-02-06,Wallace (H),,,Human services; Child Care Services Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2880&Session=2300
HB2881,2023-RS,2023-02-06,Wallace (H),,,Landlords and tenants; Landlord and Tenant Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2881&Session=2300
HB2882,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Commissioners of the Land Office; making an appropriation; establishing amount and purpose; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2882&Session=2300
HB2883,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2883&Session=2300
HB2884,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Department of Human Services; making appropriations; purposes; special accounts; joint committee; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2884&Session=2300
HB2885,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),State Regents for Higher Education; making an appropriation; identifying source; purpose; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2885&Session=2300
HB2886,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2886&Session=2300
HB2887,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S); Hamilton (S); Woods (S),Department of Veterans Affairs; making an appropriation; amount; identifying source; purpose; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2887&Session=2300
HB2888,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Water Resources Board; making an appropriation; identifying source; amount; purpose; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2888&Session=2300
HB2889,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2889&Session=2300
HB2890,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2890&Session=2300
HB2891,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2891&Session=2300
HB2892,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2892&Session=2300
HB2893,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2893&Session=2300
HB2894,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2894&Session=2300
HB2895,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2895&Session=2300
HB2896,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2896&Session=2300
HB2897,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2897&Session=2300
HB2898,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2898&Session=2300
HB2899,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2899&Session=2300
HB2900,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2900&Session=2300
HB2901,2023-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),Luttrell (H); McBride (H); Baker (H); Martinez (H); Pugh (S); Hall (S),Education; making an appropriation; purpose; distribution methodology for certain funds; legislative intent; reduction of certain tax credits; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2901&Session=2300
HB2902,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Luttrell (H); McBride (H); Baker (H); Martinez (H); Pugh (S); Hall (S),Schools; allocation of State Aid; calculation of weighted membership; modifying certain category weights; modifying calculation of small school district formula; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2902&Session=2300
HB2903,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Luttrell (H); Baker (H); Martinez (H); Pugh (S); Hall (S); Stephens (S),School security; creating a pilot program known as the School Resource Officer Program; Directing State Board of Education to administer; training; creating the School Security Revolving Fund; expenditures; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2903&Session=2300
HB2904,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),McBride (H); Baker (H); Martinez (H); Rosecrants (H); Pugh (S); Hall (S),School security; making an appropriation; amount; funding source; purpose; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2904&Session=2300
HB2905,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2905&Session=2300
HB2906,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2906&Session=2300
HB2907,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2907&Session=2300
HB2908,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2908&Session=2300
HB2909,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2909&Session=2300
HB2910,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2910&Session=2300
HB2911,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2911&Session=2300
HB2912,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2912&Session=2300
HB2913,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2913&Session=2300
HB2914,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2914&Session=2300
HB2915,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2915&Session=2300
HB2916,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2916&Session=2300
HB2917,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2917&Session=2300
HB2918,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2918&Session=2300
HB2919,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2919&Session=2300
HB2920,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2920&Session=2300
HB2921,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2921&Session=2300
HB2922,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2922&Session=2300
HB2923,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2923&Session=2300
