bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
HB4045,2024-RS,2024-02-05,McCall (H),,,Appropriation and budget; Oklahoma Appropriation and Budget Act of 2024; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4045&Session=2400
HB4046,2024-RS,2024-02-05,McCall (H),,,Appropriation and budget; Oklahoma Appropriation and Budget Act of 2024; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4046&Session=2400
HB4047,2024-RS,2024-02-05,McCall (H),,,Appropriation and budget; Oklahoma Appropriation and Budget Act of 2024; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4047&Session=2400
HB4048,2024-RS,2024-02-05,McCall (H),,,Appropriation and budget; Oklahoma Appropriation and Budget Act of 2024; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4048&Session=2400
HB4049,2024-RS,2024-02-05,May (H),,,Banks and trust companies; state-chartered credit unions; low-income designation; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4049&Session=2400
HB4050,2024-RS,2024-02-05,May (H),Prieto (S),Bullard (S),Higher education; private educational institutions; religious degrees; modifier; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4050&Session=2400
HB4051,2024-RS,2024-02-05,May (H),Rader (S),Munson (H),Retirement; Firefighters Pension and Retirement System; purchase; military service credit; effective dates.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4051&Session=2400
HB4052,2024-RS,2024-02-05,May (H),,,Firearms; creating the Oklahoma Firearms Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4052&Session=2400
HB4053,2024-RS,2024-02-05,May (H),,,Sex offenders; creating the Oklahoma Sex Offenders Registration Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4053&Session=2400
HB4054,2024-RS,2024-02-05,May (H),,,Landlord and tenant; Oklahoma Landlord and Tenant Modernization Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4054&Session=2400
HB4055,2024-RS,2024-02-05,May (H),,,Game and Fish; Oklahoma Wildlife Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4055&Session=2400
HB4056,2024-RS,2024-02-05,May (H),,,Revenue and taxation; Oklahoma Property Tax Payment Plan Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4056&Session=2400
HB4057,2024-RS,2024-02-05,May (H),,,Banks and trust companies; credit unions; Oklahoma Credit Union Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4057&Session=2400
HB4058,2024-RS,2024-02-05,May (H),,,Retirement; Retirement Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4058&Session=2400
HB4059,2024-RS,2024-02-05,May (H),,,Retirement; Retirement Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4059&Session=2400
HB4060,2024-RS,2024-02-05,Wallace (H),Green (S),,Agriculture; creating the Donated Agriculture and Wild Game Foods Act; liability; authority; rules; report; website; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4060&Session=2400
HB4061,2024-RS,2024-02-05,Wallace (H),Paxton (S),,Heated tobacco products; taxes on cigarettes and tobacco products; definitions; clarifying taxability of products; levy; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4061&Session=2400
HB4062,2024-RS,2024-02-05,Wallace (H),Thompson (Roger) (S),Kerbs (H),Revenue and taxation; tax credits; loan guarantee program fees; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4062&Session=2400
HB4063,2024-RS,2024-02-05,Wallace (H),Weaver (S),West (Josh) (H); Burns (H); Hardin (H); Cornwell (H); Hasenbeck (H); Sims (H); Strom (H); Roe (H); Bashore (H); Archer (H); Maynard (H); Hays (H); Kendrix (H); Murdock (S); Garvin (S); Hamilton (S); Woods (S); Prieto (S); Rogers (S); Stephens (S); Bullard (S); Coleman (S),Counties and county officers; sheriff's offices; Oklahoma Sheriff's Office Salary Assistance Grant Program Act; Oklahoma Sheriff's Office Salary Assistance Revolving Fund; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4063&Session=2400
HB4064,2024-RS,2024-02-05,Wallace (H),Hall (S),,State fiscal affairs; creating the OK Invest Advisory Commission; designating membership; prescribing member qualifications; prohibiting certain interest; authorizing promulgation of rules; creating the OK Invest Fund; providing sources of funds; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4064&Session=2400
HB4065,2024-RS,2024-02-05,Wallace (H),Paxton (S),Munson (H),Utilities; definitions; electric utilities; public utilities; exemptions from definitions; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4065&Session=2400
HB4066,2024-RS,2024-02-05,Wallace (H),Thompson (Roger) (S),Lepak (H); Hamilton (S),State government finance; Federal Overreach and Extraordinary Litigation Revolving Fund; Office of Attorney General; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4066&Session=2400
HB4067,2024-RS,2024-02-05,Wallace (H),Hall (S),,State property; Maintenance of State Buildings Revolving Fund; Legacy Capital Financing Fund; liquidation proceeds; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4067&Session=2400
HB4068,2024-RS,2024-02-05,Wallace (H),Hall (S),,Oklahoma Broadband Office; revolving fund; codification; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4068&Session=2400
HB4069,2024-RS,2024-02-05,Wallace (H),Weaver (S),Lepak (H); Stephens (S),Crimes and punishment; falsely manufactured credit and debit cards; rebuttable presumption; creating felonies and prescribing punishment; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4069&Session=2400
HB4070,2024-RS,2024-02-05,Wallace (H),Garvin (S),Sims (H),County economic development; creating the Rural County Economic Development Act of 2024; County Economic Development Organization; county-option sales tax levy; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4070&Session=2400
HB4071,2024-RS,2024-02-05,Wallace (H),,,Intoxicating beverages; Beverage Regulation Reform Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4071&Session=2400
HB4072,2024-RS,2024-02-05,Wallace (H),Haste (S),Lepak (H); Archer (H); Alonso-Sandoval (H),Revenue and taxation; income tax credit; aerospace industry; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4072&Session=2400
HB4073,2024-RS,2024-02-05,Wallace (H),Weaver (S),Waldron (H); Coleman (S),Schools; creating Alyssa's Law; requiring implementation of mobile panic alert systems; establishing minimum criteria for systems; School Security Revolving Fund; expanding authorization for expenditure; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4073&Session=2400
HB4074,2024-RS,2024-02-05,Wallace (H),Hall (S),,Oklahoma Capitol Improvement Authority; expanding authority related to property acquisition and improvements; transactions on behalf of other state agencies; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4074&Session=2400
HB4075,2024-RS,2024-02-05,Wallace (H),,,Revenue and taxation; Oklahoma Finance Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4075&Session=2400
HB4076,2024-RS,2024-02-05,Wallace (H),,,Workers' compensation; Workers' Compensation Improvement and Modernization Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4076&Session=2400
HB4077,2024-RS,2024-02-05,Wallace (H),,,"Courts, Office of Judicial Performance Evaluation; Board of Judicial Performance Evaluation; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4077&Session=2400
HB4078,2024-RS,2024-02-05,Wallace (H),,,State government; statewide elected officers; salaries; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4078&Session=2400
HB4079,2024-RS,2024-02-05,Wallace (H),,,Public Finance; Economic Development Implementation Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4079&Session=2400
HB4080,2024-RS,2024-02-05,Wallace (H),,,Public finance; Oklahoma Public Finance Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4080&Session=2400
HB4081,2024-RS,2024-02-05,Wallace (H),,,Revenue and taxation; Oklahoma Rebate Pass Through Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4081&Session=2400
HB4082,2024-RS,2024-02-05,Wallace (H),,,Public safety; Judicial Branch Physical Security Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4082&Session=2400
HB4083,2024-RS,2024-02-05,Wallace (H),,,Oklahoma Broadband Office; Oklahoma Broadband Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4083&Session=2400
HB4084,2024-RS,2024-02-05,Wallace (H),,,Agriculture; Oklahoma Agriculture Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4084&Session=2400
HB4085,2024-RS,2024-02-05,Wallace (H),,,Oklahoma Department of Wildlife Conservation Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4085&Session=2400
HB4086,2024-RS,2024-02-05,Wallace (H),Bullard (S),,Wildlife; requiring the Oklahoma Department of Wildlife Conservation to produce study on elk population; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4086&Session=2400
HB4087,2024-RS,2024-02-05,Wallace (H),,,Game and fish; Oklahoma Wildlife Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4087&Session=2400
HB4088,2024-RS,2024-02-05,Wallace (H),,,Housing; Oklahoma Housing Act of 2024; noncodification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4088&Session=2400
HB4089,2024-RS,2024-02-05,Wallace (H),,,Game and Fish; Oklahoma Game and Fish Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4089&Session=2400
HB4090,2024-RS,2024-02-05,Hardin (H),Weaver (S),Jett (S),Crimes and punishments; making certain acts unlawful; citizenship; unlawful presence; penalties; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4090&Session=2400
HB4091,2024-RS,2024-02-05,Caldwell (Trey) (H),Rosino (S),,Fire districts; agreements for fire protection services by municipalities; procedure for disagreements over service areas; directing disputes be arbitrated by Fire Marshal's Commission; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4091&Session=2400
HB4092,2024-RS,2024-02-05,Caldwell (Trey) (H),Jech (S),West (Rick) (H),Revenue and taxation; banks; credit unions; deductions; agriculture loans; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4092&Session=2400
HB4093,2024-RS,2024-02-05,Caldwell (Trey) (H),,,Utilities; requiring certain retail electric service provider to provide certain notification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4093&Session=2400
HB4094,2024-RS,2024-02-05,Caldwell (Trey) (H),,,Utility policies; creating the Utility Policies Modernization Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4094&Session=2400
HB4095,2024-RS,2024-02-05,Caldwell (Trey) (H),Paxton (S),Boles (H),Underground Facilities Damage Prevention Act; definitions; notice; meeting request; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4095&Session=2400
HB4096,2024-RS,2024-02-05,Caldwell (Trey) (H),,Archer (H); Moore (H); Hilbert (H),Rural hospitals; Oklahoma Rural Hospitals Reform Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4096&Session=2400
HB4097,2024-RS,2024-02-05,Caldwell (Trey) (H),Paxton (S),,Public utilities; rights of electric transmission owners; bids; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4097&Session=2400
HB4098,2024-RS,2024-02-05,Kendrix (H),Gollihare (S),McBride (H); McDugle (H); West (Josh) (H); Caldwell (Trey) (H),Dentists and dental hygienists; Compact; commission membership; license; oversight; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4098&Session=2400
HB4099,2024-RS,2024-02-05,Caldwell (Trey) (H),,,Utility policies; creating the Utility Policies Efficiency Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4099&Session=2400
HB4100,2024-RS,2024-02-05,Caldwell (Trey) (H),,,Utility policies; creating the Utility Policies Reform Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4100&Session=2400
HB4101,2024-RS,2024-02-05,Caldwell (Trey) (H),,,Agriculture; Oklahoma Agriculture Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4101&Session=2400
HB4102,2024-RS,2024-02-05,Caldwell (Trey) (H),,,Economic development; Oklahoma Economic Development Policy and Analysis Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4102&Session=2400
HB4103,2024-RS,2024-02-05,Caldwell (Trey) (H),,,Oklahoma Broadband Office; Oklahoma Broadband Office Employee Retirement Funding Act of 2024; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4103&Session=2400
HB4104,2024-RS,2024-02-05,Menz (H),,,Crimes and punishments; expanding scope of certain crimes to include deceptive audio or visual media; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4104&Session=2400
HB4105,2024-RS,2024-02-05,Menz (H),,,Court fees; forcible entry and detainer; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4105&Session=2400
HB4106,2024-RS,2024-02-05,Menz (H),,,Eminent domain; resale of surplus property; purchased; procedure; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4106&Session=2400
HB4107,2024-RS,2024-02-05,Grego (H),Green (S),,Professions and occupations; Certified Real Estate Appraisers Act; fine; forfeiture of fine; frivolous complaints; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4107&Session=2400
HB4108,2024-RS,2024-02-05,Grego (H),,,Revenue and taxation; Farm and Ranch Equipment Property Tax Reform Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4108&Session=2400
HB4109,2024-RS,2024-02-05,Grego (H),,,Transportation; allowing civil actions for certain violations; setting penalties; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4109&Session=2400
HB4110,2024-RS,2024-02-05,Grego (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4110&Session=2400
HB4111,2024-RS,2024-02-05,Grego (H),,,Revenue and taxation; Oklahoma Revenue and Tax Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4111&Session=2400
HB4112,2024-RS,2024-02-05,Grego (H),,,Public safety; creating the Oklahoma Public Safety Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4112&Session=2400
HB4113,2024-RS,2024-02-05,Grego (H),,,Public safety; creating the Oklahoma Public Safety Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4113&Session=2400
HB4114,2024-RS,2024-02-05,Grego (H),,,Transportation; creating the Transportation Modernization Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4114&Session=2400
HB4115,2024-RS,2024-02-05,Grego (H),,,Transportation; creating the Transportation Updating Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4115&Session=2400
HB4116,2024-RS,2024-02-05,Grego (H),,,Agriculture; Oklahoma Agriculture Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4116&Session=2400
HB4117,2024-RS,2024-02-05,Grego (H),,,Agriculture; Oklahoma Agriculture Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4117&Session=2400
HB4118,2024-RS,2024-02-05,Hardin (H),Howard (S),,"Agriculture; nutrient management plans; compliance, violation of Registered Poultry Feeding Operations Act; enforcement jurisdiction; nuisance liability; emergency.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4118&Session=2400
HB4119,2024-RS,2024-02-05,Hardin (H),,,Crimes and punishments; making certain acts unlawful; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4119&Session=2400
HB4120,2024-RS,2024-02-05,Hardin (H),Weaver (S),Wallace (H),Firearms; Firearms Act of 1971; renewing identification cards; expired permits; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4120&Session=2400
HB4121,2024-RS,2024-02-05,Hardin (H),,,Criminal justice; creating the Oklahoma Criminal Justice Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4121&Session=2400
HB4122,2024-RS,2024-02-05,Hardin (H),,,Public safety; creating the Public Safety Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4122&Session=2400
HB4123,2024-RS,2024-02-05,Hardin (H),,,Public safety; creating the Public Safety Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4123&Session=2400
HB4124,2024-RS,2024-02-05,Hardin (H),,,Transportation; creating the Transportation Modernization Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4124&Session=2400
HB4125,2024-RS,2024-02-05,Hardin (H),,,Transportation; creating the Transportation Efficiency Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4125&Session=2400
HB4126,2024-RS,2024-02-05,Swope (H),,,Revenue and taxation; sales tax; exemptions; drugs; diapers and baby wipes; feminine hygiene products; baby bottles; breast milk pumping products; maternity clothing; postpartum care products; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4126&Session=2400
HB4127,2024-RS,2024-02-05,Swope (H),,,Elections; authorizing county employees to use certain leave to serve a precinct official; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4127&Session=2400
HB4128,2024-RS,2024-02-05,Swope (H),,Luttrell (H),Appropriations; Oklahoma State Bureau of Investigation; Ida's Law; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4128&Session=2400
HB4129,2024-RS,2024-02-05,Swope (H),,Pae (H); Waldron (H); Hefner (H),School curriculum; Native American history and culture; public schools; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4129&Session=2400
HB4130,2024-RS,2024-02-05,Swope (H),,Menz (H); Deck (H),Children and Juvenile Code; deprived children; definitions; terms; letter of intent; change; educational instruction; information; school districts; Department of Human Services; background check; system; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4130&Session=2400
HB4131,2024-RS,2024-02-05,Swope (H),,,Children and juvenile code; clarifying scope of certain defined terms; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4131&Session=2400
HB4132,2024-RS,2024-02-05,Swope (H),,Deck (H),School safety; School Resource Officer Program; requiring completion of certain training for school resource officers; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4132&Session=2400
HB4133,2024-RS,2024-02-05,Blancett (H),,Swope (H),State government; Office of the Governor; requiring Governor to notify certain officials of absence; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4133&Session=2400
HB4134,2024-RS,2024-02-05,Swope (H),,,Schools; Passport to Financial Literacy Act; including instruction on multi-level marketing businesses and pyramid schemes; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4134&Session=2400
HB4135,2024-RS,2024-02-05,Swope (H),,,Infertility insurance coverage; Promoting Pregnancy Act; insurance coverage; state employees; terms; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4135&Session=2400
HB4136,2024-RS,2024-02-05,Swope (H),,,Firearms; requiring prior written or verbal consent to carry firearms onto private property; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4136&Session=2400
HB4137,2024-RS,2024-02-05,Swope (H),,,Schools; directing the State Board of Education to adopt information literacy subject matter standards; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4137&Session=2400
HB4138,2024-RS,2024-02-05,Swope (H),,,Revenue and taxation; E-Cigarette Tax Policy Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4138&Session=2400
HB4139,2024-RS,2024-02-05,Turner (H),,,"Crimes and punishments; repealer; decriminalization of HIV, AIDS, and other infectious diseases; retroactive treatment; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4139&Session=2400
HB4140,2024-RS,2024-02-05,Turner (H),,,Elections; authorizing certain persons the right to vote by absentee ballot; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4140&Session=2400
HB4141,2024-RS,2024-02-05,Turner (H),,,Elections; creating the Felony Voting Rights Notification Act; requiring notification of restoration of voting rights for individuals convicted of a felony; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4141&Session=2400
HB4142,2024-RS,2024-02-05,Turner (H),,,Elections; requiring county election boards to coordinate with county jails for absentee ballots of certain persons; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4142&Session=2400
HB4143,2024-RS,2024-02-05,Turner (H),,,Elections; creating Charlotte's Law; modifying voting rights of certain convicted felons; repealer; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4143&Session=2400
HB4144,2024-RS,2024-02-05,Turner (H),,,Criminal procedure; removing polygraph examination requirement for certain offenders; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4144&Session=2400
HB4145,2024-RS,2024-02-05,Turner (H),,,State government; identification; permits; gender evidence; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4145&Session=2400
HB4146,2024-RS,2024-02-05,Turner (H),,,Pedestrian safety; crosswalks; repealer; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4146&Session=2400
HB4147,2024-RS,2024-02-05,Schreiber (H),Pugh (S),Caldwell (Chad) (H); Lawson (H); Provenzano (H); Ranson (H); Talley (H); Cantrell (H); Deck (H); Menz (H); Hefner (H),Revenue and taxation; income tax credit; childcare; employer; qualified childcare worker; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4147&Session=2400
HB4148,2024-RS,2024-02-05,Schreiber (H),Daniels (S),Lepak (H); Pae (H); Stark (H); Wolfley (H); Swope (H); Hefner (H),Civil procedure; medical debts; civil actions; default judgments; procedures; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4148&Session=2400
HB4149,2024-RS,2024-02-05,Schreiber (H),,Pae (H),Civil procedure; judgments; renewal; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4149&Session=2400
HB4150,2024-RS,2024-02-05,Schreiber (H),Haste (S),Pae (H); Hefner (H),Debtor and creditor; exemptions; distributions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4150&Session=2400
HB4151,2024-RS,2024-02-05,Schreiber (H),Rader (S),Lepak (H); Hefner (H),Insurance; mortgage; release of mortgage affidavit; fee; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4151&Session=2400
HB4152,2024-RS,2024-02-05,Schreiber (H),Stanley (S),Swope (H); Hefner (H),Public health and safety; summary of mammography report for patient; notice; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4152&Session=2400
HB4153,2024-RS,2024-02-05,Schreiber (H),,,Driving under the influence; creating the Driving Under the Influence Reform Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4153&Session=2400
HB4154,2024-RS,2024-02-05,Schreiber (H),,,Criminal procedure; creating the Oklahoma Criminal Procedure Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4154&Session=2400
HB4155,2024-RS,2024-02-05,Staires (H),,,State government; creating the Anti-ESG Act of 2024; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4155&Session=2400
HB4156,2024-RS,2024-04-15,McCall (H),Treat (S),Williams (H); McBride (H); Echols (H); Lepak (H); Pfeiffer (H); Wallace (H); CrosswhiteHader (H); Olsen (H); Smith (H); Bashore (H); Townley (H); Sterling (H); Steagall (H); Sims (H); Manger (H); Baker (H); West (Josh) (H); West (Kevin) (H); Staires (H); Cantrell (H); George (H); Maynard (H); Hays (H); Boles (H); Culver (H); Moore (H); McCortney (S); Bullard (S); Burns (S); Garvin (S); Hamilton (S); Jett (S); Rogers (S); Stephens (S); Woods (S); Prieto (S),Immigration; legislative intent; making certain acts unlawful; codification; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4156&Session=2400
HB4157,2024-RS,2024-05-23,McCall (H),Treat (S),,Higher Learning Access Trust Fund; authorizing transfers; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB4157&Session=2400
HB9984,2024-RS,2024-05-23,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9984&Session=2400
HB9985,2024-RS,2024-05-23,,,,This is a testing for House user req.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9985&Session=2400
HB9986,2024-RS,2024-05-23,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9986&Session=2400
HB9988,2024-RS,2024-05-23,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9988&Session=2400
HB9990,2024-RS,2024-05-23,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9990&Session=2400
HB9992,2024-RS,2024-05-23,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9992&Session=2400
HB9997,2024-RS,2024-02-05,ZTestHAuthorA (H),,,Test bill.  Please disregard.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9997&Session=2400
HB9998,2024-RS,2024-02-05,ZTestHAuthorA (H),,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9998&Session=2400
HB9999,2024-RS,2024-04-05,ZTestHAuthorA (H),ZTestSAuthorA (S),,Test HB9999. 2024 Session. Effective Date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9999&Session=2400
HCR1001,2024-RS,2023-03-02,Steagall (H),,,Recognizing March 6 as Bob Wills Day at the Capitol; celebrating the life and legacy of Oklahoma's son; thanking the Oklahoma Historical Society and the Oklahoma Arts Council for their work; and directing distribution.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1001&Session=2400
HCR1002,2024-RS,2023-03-06,Provenzano (H),Rader (S),Roe (H),Raising awareness and encouraging research for diffuse intrinsic pontine glioma and pediatric cancers; designating December 11 as Addie's Day.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1002&Session=2400
HCR1003,2024-RS,2023-03-06,Kannady (H),Rosino (S),Provenzano (H); Stark (H),Mourning the loss of Oklahomans due to COVID-19; expressing condolences to those who have lost friends and family and asking for prayers on behalf of all Oklahomans impacted by the pandemic.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1003&Session=2400
HCR1004,2024-RS,2023-03-23,Pae (H),Dossett (S),Pittman (H); Montgomery (S),Concurrent Resolution; Millennial Action Project; National Week of Action.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1004&Session=2400
