bill_number,session_year,session_type,primary_sponsor,cosponsors,summary,subjects,companion,bill_url
SB0744,2024,RS,Trump,,"Prohibiting civil rights violations based on disability, gender identity or sexual orientation",Crime,HB4485,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=744&year=2024&sessiontype=RS&btype=bill
SB0745,2024,RS,Chapman,,Limiting cost of prescription medications for senior citizens,Health,SB319,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=745&year=2024&sessiontype=RS&btype=bill
SB0746,2024,RS,Woodrum,,Modifying composition of Regional Jail and Correctional Facility Authority Board,Boards and Commissions,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=746&year=2024&sessiontype=RS&btype=bill
SB0747,2024,RS,Woodrum,,Including corporate contributors to authorized use of certain political party funding,Elections,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=747&year=2024&sessiontype=RS&btype=bill
SB0748,2024,RS,Rucker,Chapman; Karnes,Providing license for certified professional midwife,Health; Professions and Occupations,HB5491,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=748&year=2024&sessiontype=RS&btype=bill
SB0749,2024,RS,Rucker,Chapman; Taylor; Karnes; Azinger,WV Legal Tender Act,Banking and Finance,"HB5649
SB843",http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=749&year=2024&sessiontype=RS&btype=bill
SB0750,2024,RS,Caputo,Woelfel,Establishing Laken's Law,Education (K12),HB5540,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=750&year=2024&sessiontype=RS&btype=bill
SB0751,2024,RS,Barrett,,Creating online charitable raffles,Legal Gaming,HB5397,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=751&year=2024&sessiontype=RS&btype=bill
SB0752,2024,RS,Hamilton,Deeds,Authorizing Department of Agriculture to complete certain land transfers,Agriculture,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=752&year=2024&sessiontype=RS&btype=bill
SB0753,2024,RS,Hunt,Chapman; Martin,Permitting Board of Pharmacy to promulgate certain legislative rules,Health; Rules,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=753&year=2024&sessiontype=RS&btype=bill
SB0754,2024,RS,Barrett,Plymale,Allowing car dealerships to utilize search engines to determine if buyers have valid motor vehicle insurance,Motor Vehicles,HB5178,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=754&year=2024&sessiontype=RS&btype=bill
SB0755,2024,RS,Barrett,Caputo; Woelfel,Providing safeguards for online sales of tobacco products,Health,HB5408,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=755&year=2024&sessiontype=RS&btype=bill
SB0756,2024,RS,Caputo,Chapman; Jeffries; Phillips; Plymale; Queen; Smith; Woelfel; Maroney; Hamilton,Increasing salary of state mine inspectors,,HB5176,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=756&year=2024&sessiontype=RS&btype=bill
SB0757,2024,RS,Weld,Caputo; Martin; Queen; Deeds,Clarifying sheriff's compensation for collection of taxes,Taxation,"HB5537
SB730",http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=757&year=2024&sessiontype=RS&btype=bill
SB0758,2024,RS,Grady,,Relating to unlawful expenditures by local fiscal bodies,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=758&year=2024&sessiontype=RS&btype=bill
SB0759,2024,RS,Rucker,Chapman; Karnes; Woelfel,Requiring transportation companies to provide annual human trafficking awareness training to employees,Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=759&year=2024&sessiontype=RS&btype=bill
SB0760,2024,RS,Nelson,Hunt,Modifying length of service for certain employees to obtain credit for retirement,Legislature,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=760&year=2024&sessiontype=RS&btype=bill
SB0761,2024,RS,Rucker,,Providing greater access to unused buildings for public charter schools,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=761&year=2024&sessiontype=RS&btype=bill
SB0762,2024,RS,Barrett,,Updating requirements for issuance of occupational licenses or other authorization to practice,Boards and Commissions,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=762&year=2024&sessiontype=RS&btype=bill
SB0763,2024,RS,Weld,Deeds,Exempting certain records from public release,Military and Veterans,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=763&year=2024&sessiontype=RS&btype=bill
SB0764,2024,RS,Woodrum,Trump; Deeds,Designating certain law-enforcement officers as special Natural Resources police officers,Natural Resources,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=764&year=2024&sessiontype=RS&btype=bill
SB0765,2024,RS,Takubo,Deeds; Plymale; Woelfel; Maroney; Woodrum,Establishing and administering DNA identification system,Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=765&year=2024&sessiontype=RS&btype=bill
SB0766,2024,RS,Taylor,Hunt,Relieving railroad companies of liability during parades,Roads and Transportation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=766&year=2024&sessiontype=RS&btype=bill
SB0767,2024,RS,Barrett,,"Providing for retail franchise agreements, governing law, and competition restrictions",Consumer Protection,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=767&year=2024&sessiontype=RS&btype=bill
SB0768,2024,RS,Trump,Woelfel; Deeds; Rucker; Stuart,Providing exception for sharing of confidential child welfare records,Health; Records and Papers,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=768&year=2024&sessiontype=RS&btype=bill
SB0769,2024,RS,Chapman,Rucker,Prohibiting certain medical exams on anesthetized patients,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=769&year=2024&sessiontype=RS&btype=bill
SB0770,2024,RS,Woodrum,,Updating definitions and requirements for Industrial Hemp Development Act,Agriculture,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=770&year=2024&sessiontype=RS&btype=bill
SB0771,2024,RS,Woodrum,Plymale,Distributing funds to volunteer fire departments in counties with excess levy or fees,Counties; Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=771&year=2024&sessiontype=RS&btype=bill
SB0772,2024,RS,Woodrum,Rucker,Codifying security policy of absentee ballots,Elections,HB5623,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=772&year=2024&sessiontype=RS&btype=bill
SB0773,2024,RS,Woodrum,Deeds,Expanding powers of National Park Service law-enforcement officers,Natural Resources; Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=773&year=2024&sessiontype=RS&btype=bill
SB0774,2024,RS,Woodrum,Jeffries,Mountain Bike Responsibility Act,Natural Resources,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=774&year=2024&sessiontype=RS&btype=bill
SB0775,2024,RS,Weld,,Modifying form of certain deeds,Estates and Trusts,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=775&year=2024&sessiontype=RS&btype=bill
SB0776,2024,RS,Tarr,,Creating Medicaid state plan amendment to provide cost sharing for certain populations,Health,HB5683,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=776&year=2024&sessiontype=RS&btype=bill
SB0777,2024,RS,Tarr,Deeds; Stuart,Modifying prohibitions on illegal immigrants entering or residing in WV,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=777&year=2024&sessiontype=RS&btype=bill
SB0778,2024,RS,Weld,Deeds,Amending certain qualifying offenses to enhance sentences of repeat offenders,Boards and Commissions; Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=778&year=2024&sessiontype=RS&btype=bill
SB0779,2024,RS,Weld,Deeds,Imposing deadlines for autopsies and autopsy reports,Crime,HB5614,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=779&year=2024&sessiontype=RS&btype=bill
SB0780,2024,RS,Weld,Woelfel; Deeds,Adding liability to person in position of trust for child abuse cases,Crime,HB5662,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=780&year=2024&sessiontype=RS&btype=bill
SB0781,2024,RS,Swope,Jeffries; Queen; Plymale,Increasing amount of matching grants for local economic development,Economic Development,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=781&year=2024&sessiontype=RS&btype=bill
SB0782,2024,RS,Swope,Jeffries; Plymale,Defining deadlines for local permits and extensions for property development or improvement,Municipalities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=782&year=2024&sessiontype=RS&btype=bill
SB0783,2024,RS,Jeffries,Swope; Plymale,West Virginia School Construction Alternatives Pilot Program Act,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=783&year=2024&sessiontype=RS&btype=bill
SB0784,2024,RS,Stuart,Hunt,Authorizing Department of Homeland Security to assist with border security in Texas,Crime; Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=784&year=2024&sessiontype=RS&btype=bill
SB0785,2024,RS,Rucker,Chapman; Deeds; Grady; Takubo; Woelfel; Jeffries; Woodrum,Allowing Foster Care Ombudsman access to child protective records,Juveniles,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=785&year=2024&sessiontype=RS&btype=bill
SB0786,2024,RS,Rucker,,Relating to massage therapy establishments,Professions and Occupations,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=786&year=2024&sessiontype=RS&btype=bill
SB0787,2024,RS,Hunt,Chapman; Stuart; Woelfel,Establishing limit on fees charged for medical records,"Actions, Suits and Liens; Records and Papers",,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=787&year=2024&sessiontype=RS&btype=bill
SB0788,2024,RS,Tarr,Takubo,Prioritizing medical services for Medicaid beneficiaries in WV be delivered within state,Health,HB5684,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=788&year=2024&sessiontype=RS&btype=bill
SB0789,2024,RS,Tarr,Rucker,Establishing Medicaid cost containment measures,Health,HB5685,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=789&year=2024&sessiontype=RS&btype=bill
SB0790,2024,RS,Blair (Mr. President),Woelfel,"Changing reference to Curator of Department of Arts, Culture, and History to Cabinet Secretary",Governor -- Bills Requested By,HB5590,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=790&year=2024&sessiontype=RS&btype=bill
SB0791,2024,RS,Tarr,,Modifying membership requirements of Medical Services Fund Advisory Council,Health,HB5686,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=791&year=2024&sessiontype=RS&btype=bill
SB0792,2024,RS,Chapman,Woelfel,Providing Medicaid coverage for postpartum health care,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=792&year=2024&sessiontype=RS&btype=bill
SB0793,2024,RS,Maroney,,Requiring managed care contract terms for Bureau for Medical Services,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=793&year=2024&sessiontype=RS&btype=bill
SB0794,2024,RS,Deeds,Woelfel,Modifying parole eligibility for crime of second degree murder,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=794&year=2024&sessiontype=RS&btype=bill
SB0795,2024,RS,Nelson,,Limiting liability for accredited academic hospitals,"Actions, Suits and Liens; Education (Higher); Health",,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=795&year=2024&sessiontype=RS&btype=bill
SB0796,2024,RS,Takubo,,Requiring Bureau for Medical Services give preference to in-state providers of medical services,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=796&year=2024&sessiontype=RS&btype=bill
SB0797,2024,RS,Deeds,Woelfel,Allowing for testimony of spouses in criminal case,Courts; Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=797&year=2024&sessiontype=RS&btype=bill
SB0798,2024,RS,Jeffries,,Requiring utilities to hold minimum capital reserve for eligibility of additional state funding,Corporations; Public Service Commission,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=798&year=2024&sessiontype=RS&btype=bill
SB0799,2024,RS,Weld,Deeds; Woelfel,Modifying parole eligibility for person serving sentence of first degree murder,Boards and Commissions; Crime,HB5538,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=799&year=2024&sessiontype=RS&btype=bill
SB0800,2024,RS,Chapman,,Providing water filtration equipment to residents whose water is deemed unsafe,Utilities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=800&year=2024&sessiontype=RS&btype=bill
SB0801,2024,RS,Phillips,Smith; Tarr,Establishing tax on production of electricity from wind and solar,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=801&year=2024&sessiontype=RS&btype=bill
SB0802,2024,RS,Hamilton,Caputo; Deeds; Hunt; Karnes; Martin; Plymale; Stover; Swope; Taylor; Woelfel,Updating consumer credit and protection laws on certain agricultural vehicles and equipment,Consumer Protection,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=802&year=2024&sessiontype=RS&btype=bill
SB0803,2024,RS,Woodrum,,Updating definitions for assessment of real property,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=803&year=2024&sessiontype=RS&btype=bill
SB0804,2024,RS,Woodrum,Deeds,Authorizing Director of DNR to enter into certain agreements with federal agencies,Natural Resources,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=804&year=2024&sessiontype=RS&btype=bill
SB0805,2024,RS,Maroney,Plymale,Modifying Medicaid reimbursements for services at residential substance abuse treatment facilities,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=805&year=2024&sessiontype=RS&btype=bill
SB0806,2024,RS,Grady,,Removing certain required reports to Legislative Oversight Commission on Education Accountability,Education (K12); Legislature,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=806&year=2024&sessiontype=RS&btype=bill
SB0807,2024,RS,Woodrum,,West Virginia Precious Metals Reserve and Tax Payment Act,Finance and Administration; Natural Resources,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=807&year=2024&sessiontype=RS&btype=bill
SB0808,2024,RS,Maynard,,Allocating funds to WV Flatwater Trails Commission,Natural Resources,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=808&year=2024&sessiontype=RS&btype=bill
SB0809,2024,RS,Maynard,,Allowing motor vehicle racing on county or municipal roads under certain circumstances,Counties; Municipalities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=809&year=2024&sessiontype=RS&btype=bill
SB0810,2024,RS,Deeds,Stuart,Increasing penalty for voluntary manslaughter,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=810&year=2024&sessiontype=RS&btype=bill
SB0811,2024,RS,Azinger,,Limiting liability of medical monitoring damages,"Actions, Suits and Liens",,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=811&year=2024&sessiontype=RS&btype=bill
SB0812,2024,RS,Azinger,,Placing age restrictions on distribution of pornographic material,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=812&year=2024&sessiontype=RS&btype=bill
