bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1715911,1293822,2023-04-04,House,"House Committee Without recommendation as to passage and be referred to Rules",11,0,0,0,11
1715911,1323929,2023-05-11,House,"House Committee Do pass with amendments and be referred to Ways and Means. (Printed A-Eng.)",6,0,0,1,7
1715911,1341352,2023-06-07,House,"House Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",18,2,0,3,23
1715911,1344149,2023-06-14,House,"House Third Reading",56,0,0,4,60
1715911,1347234,2023-06-23,Senate,"Senate Third Reading",22,2,0,6,30
1715913,1276697,2023-03-15,Senate,"Senate Committee Do pass with amendments. Refer to Ways and Means by prior reference. (Printed A-Eng)",12,2,0,0,14
1715913,1284085,2023-03-24,Senate,"Senate Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",20,2,0,1,23
1715913,1287885,2023-03-29,Senate,"Senate Special Order",22,7,0,1,30
1715913,1287886,2023-03-29,Senate,"Senate Third Reading",21,8,0,1,30
1715913,1295212,2023-04-06,House,"House Third Reading",44,10,0,6,60
1715917,1289632,2023-03-30,House,"House Committee Do pass with amendments and be referred to Ways and Means. (Printed A-Eng.)",4,3,0,0,7
1715919,1291961,2023-04-03,House,"House Committee Do pass with amendments and be referred to Ways and Means. (Printed A-Eng.)",7,0,0,0,7
1715921,1292725,2023-04-04,House,"House Committee Do pass with amendments. (Printed A-Eng.)",8,2,0,1,11
1715921,1301756,2023-04-14,House,"House Third Reading",37,5,0,18,60
1715921,1320269,2023-05-08,Senate,"Senate Committee Do pass",4,0,0,1,5
1715921,1346797,2023-06-22,Senate,"Senate Motion to Refer",22,2,0,6,30
1715921,1347190,2023-06-23,Senate,"Senate Committee Do pass with amendments to the A-Eng bill to resolve conflicts. (Printed B-Eng.)",4,0,0,1,5
1715921,1347296,2023-06-24,Senate,"Senate Third Reading",22,3,0,5,30
1715921,1347367,2023-06-25,House,"House Third Reading in Concurrence",39,12,0,9,60
1717115,1311373,2023-04-26,Senate,"Senate Withdraw from Committee",13,15,0,2,30
1717118,1291398,2023-04-03,Senate,"Senate Committee Do pass with amendments and requesting referral to Ways and Means. (Printed A-Engrossed.)",3,2,0,1,6
1717118,1337518,2023-06-02,Senate,"Senate Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",14,8,0,1,23
1717118,1345420,2023-06-20,Senate,"Senate Third Reading",17,8,0,5,30
1717118,1347235,2023-06-23,House,"House Third Reading",34,20,0,6,60
1717130,1293383,2023-04-04,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",5,0,0,0,5
1717130,1306605,2023-04-20,Senate,"Senate Third Reading",27,0,0,3,30
1717130,1326552,2023-05-17,House,"House Committee Do Pass the A-Eng bill",10,0,0,0,10
1717130,1333872,2023-05-25,House,"House Third Reading",46,0,0,14,60
1717140,1273963,2023-03-13,Senate,"Senate Committee Do pass and refer to Ways and Means by prior reference",3,2,0,0,5
1717140,1341361,2023-06-07,Senate,"Senate Committee Do pass",16,4,0,3,23
1717140,1345520,2023-06-20,Senate,"Senate Third Reading",17,8,0,5,30
1717140,1347139,2023-06-23,House,"House Third Reading",34,20,0,6,60
1717150,1302992,2023-04-17,Senate,"Senate Withdraw from Committee",12,16,0,2,30
1717165,1282802,2023-03-22,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",5,0,0,1,6
1717165,1292680,2023-04-04,Senate,"Senate Third Reading",23,6,0,1,30
1717165,1322691,2023-05-10,House,"House Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",6,0,0,4,10
1717165,1332486,2023-05-24,House,"House Third Reading",39,17,0,4,60
1717165,1344746,2023-06-15,Senate,"Senate Third Reading in Concurrence",20,2,0,8,30
1717175,1286375,2023-03-28,Senate,"Senate Committee Do pass and refer to Tax Expenditures by prior reference",5,0,0,0,5
1717184,1291117,2023-04-03,Senate,"Senate Committee Do pass with amendments. Refer to Ways and Means by prior reference. (Printed A-Eng)",5,0,0,0,5
1717197,1269010,2023-03-06,Senate,"Senate Committee Without recommendation as to passage and request referral to Education",5,0,0,0,5
1717197,1294104,2023-04-04,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",6,1,0,0,7
1717197,1302140,2023-04-17,Senate,"Senate Third Reading",26,2,0,2,30
1717197,1322800,2023-05-10,House,"House Committee Do Pass the A-Eng bill",7,0,0,0,7
1717197,1332273,2023-05-24,House,"House Third Reading",48,9,0,3,60
1717200,1291920,2023-04-03,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",5,0,0,0,5
1717200,1302944,2023-04-17,Senate,"Senate Third Reading",28,0,0,2,30
1717200,1327066,2023-05-17,House,"House Committee Do Pass the A-Eng bill",10,0,0,0,10
1717200,1333528,2023-05-25,House,"House Third Reading",53,0,0,7,60
1717213,1280446,2023-03-21,Senate,"Senate Committee Do adopt",4,0,0,1,5
1717213,1295587,2023-04-06,Senate,"Senate Final Reading",26,0,0,4,30
1717213,1306285,2023-04-20,House,"House Committee Be Adopted",7,0,0,0,7
1717213,1308260,2023-04-24,House,"House Read and Adopted",56,0,0,4,60
1717222,1283034,2023-03-23,Senate,"Senate Committee Do pass",5,0,0,1,6
1717222,1293926,2023-04-05,Senate,"Senate Third Reading",28,0,0,2,30
1717222,1309675,2023-04-25,House,"House Committee Do Pass",7,0,0,0,7
1717222,1321184,2023-05-09,House,"House Third Reading",56,0,0,4,60
1717228,1291639,2023-04-03,Senate,"Senate Committee Do pass with amendments and requesting referral to Ways and Means. (Printed A-Engrossed.)",4,1,0,1,6
1717228,1337596,2023-06-02,Senate,"Senate Committee Do pass the A-Eng bill",20,2,0,1,23
1717228,1345517,2023-06-20,Senate,"Senate Third Reading",25,0,0,5,30
1717228,1347184,2023-06-23,House,"House Third Reading",48,6,0,6,60
1717234,1273940,2023-03-13,Senate,"Senate Committee Do pass",5,0,0,0,5
1717234,1278833,2023-03-20,Senate,"Senate Third Reading",25,3,0,2,30
1717234,1309676,2023-04-24,House,"House Committee Do Pass",11,0,0,0,11
1717234,1318724,2023-05-04,House,"House Third Reading",54,0,0,6,60
1717243,1307771,2023-04-20,Senate,"Senate Withdraw from Committee",12,15,0,3,30
1717246,1280753,2023-03-21,Senate,"Senate Committee Do pass",5,0,0,0,5
1717246,1293215,2023-04-04,Senate,"Senate Third Reading",29,0,0,1,30
1717246,1325541,2023-05-16,House,"House Committee Do Pass",6,0,0,1,7
1717246,1333252,2023-05-25,House,"House Third Reading",52,2,0,6,60
1717249,1280359,2023-03-21,Senate,"Senate Committee Do pass",4,0,0,1,5
1717249,1294208,2023-04-05,Senate,"Senate Third Reading",28,0,0,2,30
1717249,1309732,2023-04-25,House,"House Committee Do Pass",7,0,0,0,7
