bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
S.B. 129,2023-RS,"Sen. Cullimore, Kirk A.","Rep. Lisonbee, Karianne",Jacqueline Carlton,250,"14 Mar 2023, Governor Signed",Judiciary Amendments,This bill amends provisions related to the judiciary.,,https://le.utah.gov/~2023/bills/static/SB0129.html
S.B. 130,2023-RS,"Sen. Cullimore, Kirk A.", ,Daniel M. Cheung,,"3 Mar 2023, Senate/ filed",Social Care Information Privacy Requirements,This bill creates requirements for a governmental entity that uses a closed loop referral system.,,https://le.utah.gov/~2023/bills/static/SB0130.html
S.B. 131,2023-RS,"Sen. Fillmore, Lincoln", ,Amy Shewan,,"3 Mar 2023, Senate/ filed",Motor Vehicle Insurance Amendments,This bill increases certain minimum motor vehicle insurance coverage limits.,,https://le.utah.gov/~2023/bills/static/SB0131.html
S.B. 132,2023-RS,"Sen. Weiler, Todd D.","Rep. Thurston, Norman K",Braden Hess,454,"21 Mar 2023, Governor Signed",Driving Privilege Card Fingerprinting Requirements,This bill allows an approved private fingerprint vendor to take and submit digital fingerprint scans and a photograph of an applicant to the Bureau of Criminal Investigation for driving privilege card purposes.,,https://le.utah.gov/~2023/bills/static/SB0132.html
S.B. 133,2023-RS,"Sen. Harper, Wayne A.","Rep. Acton, Cheryl K.",Daniel M. Cheung,316,"15 Mar 2023, Governor Signed",Modifications to Medicaid Coverage,This bill addresses Medicaid for postpartum women.,,https://le.utah.gov/~2023/bills/static/SB0133.html
S.B. 134,2023-RS,"Sen. Weiler, Todd D.","Rep. Wilcox, Ryan D.",Shad Larson,,"3 Mar 2023, Senate/ filed",Sex and Kidnap Offender Registry Amendments,This bill address registration on the Sex and Kidnap Offender Registry.,,https://le.utah.gov/~2023/bills/static/SB0134.html
S.B. 135,2023-RS,"Sen. Pitcher, Stephanie","Rep. Wilcox, Ryan D.",Jacqueline Carlton,497,"23 Mar 2023, Governor Signed",Government Transportation Cost Amendments,This bill amends provisions related to government transportation costs for individuals charged with or convicted of a crime.,,https://le.utah.gov/~2023/bills/static/SB0135.html
S.B. 136,2023-RS,"
Sen. Bramble, Curtis S.","

Rep. Schultz, Mike
          ",Victoria Ashby,021,"3 Mar 2023, Governor Signed",Legislative Offices Amendments,This bill amends provisions governing staff offices of the Utah Legislature.,,https://le.utah.gov/~2023/bills/static/SB0136.html
S.B. 137,2023-RS,"Sen. Escamilla, Luz","Rep. Ward, Raymond P.",Christopher Williams,317,"15 Mar 2023, Governor Signed",Medical Cannabis Amendments,This bill enacts provisions related to medical cannabis.,,https://le.utah.gov/~2023/bills/static/SB0137.html
S.B. 138,2023-RS,"Sen. Sandall, Scott D.","Rep. Dunnigan, James A.",Amy Shewan,251,"14 Mar 2023, Governor Signed",Fraudulent Ticket Sales Modifications,This bill makes changes to the Ticket Website Sales Act and the Ticket Transferability Act.,,https://le.utah.gov/~2023/bills/static/SB0138.html
S.B. 139,2023-RS,"Sen. Wilson, Chris H.", ,Amy Shewan,,"3 Mar 2023, Senate/ filed",Motor Vehicle Consumer Data Protection,This bill enacts provisions related to motor vehicle consumer data protection.,,https://le.utah.gov/~2023/bills/static/SB0139.html
S.B. 140,2023-RS,"Sen. Kwan, Karen","Rep. Hayes, Sahara",Alan Houston,318,"15 Mar 2023, Governor Signed",Adult Protective Services Amendments,This bill amends provisions regarding the powers of Adult Protective Services.,,https://le.utah.gov/~2023/bills/static/SB0140.html
S.B. 141,2023-RS,"Sen. Harper, Wayne A.","Rep. Spendlove, Robert M.",Mike Curtis,,"3 Mar 2023, Senate/ filed",Reduction of Minimum Basic Tax Rate,This bill amends provisions related to the minimum basic tax rate that funds public education.,,https://le.utah.gov/~2023/bills/static/SB0141.html
S.B. 142,2023-RS,"Sen. Blouin, Nate", ,Michael Cipriano,,"3 Mar 2023, Senate/ filed",Ballot Delivery Amendments,This bill amends provisions governing manual ballots and ballot drop boxes.,,https://le.utah.gov/~2023/bills/static/SB0142.html
S.B. 143,2023-RS,"Sen. Anderegg, Jacob L.","Rep. Moss, Jefferson",Rhonda Bailey,252,"14 Mar 2023, Governor Signed",Public School District Resource Sharing Agreements and Student Transportation Amendments,"This bill amends provisions regarding resource sharing, including through agreements and transportation of certain students.",,https://le.utah.gov/~2023/bills/static/SB0143.html
S.B. 144,2023-RS,"Sen. Hinkins, David P.","Rep. Chew, Scott H.",Patricia Owen,253,"14 Mar 2023, Governor Signed",Water Instream Flow Amendments,This bill modifies provisions related to instream flow.,,https://le.utah.gov/~2023/bills/static/SB0144.html
S.B. 145,2023-RS,"Sen. Riebe, Kathleen A.","Rep. Moss, Carol Spackman",Rhonda Bailey,,"3 Mar 2023, Senate/ filed",Higher Education for Incarcerated Youth Program Amendments,This bill expands the Incarcerated Youth Program to include students held in detention.,,https://le.utah.gov/~2023/bills/static/SB0145.html
S.B. 146,2023-RS,"Sen. Millner, Ann","Rep. Peterson, Karen M.",Mike Curtis,254,"14 Mar 2023, Governor Signed",Higher Education Governance Amendments,This bill amends provisions regarding governance of the state's system of higher education.,,https://le.utah.gov/~2023/bills/static/SB0146.html
S.B. 147,2023-RS,"Sen. McKell, Michael K.","Rep. Brammer, Brady",Patricia Owen,455,"21 Mar 2023, Governor Signed",Department of Environmental Quality Adjudicative Proceedings Amendments,This bill addresses adjudicative proceedings of the Department of Environmental Quality.,,https://le.utah.gov/~2023/bills/static/SB0147.html
S.B. 148,2023-RS,"Sen. Anderegg, Jacob L.","Rep. Eliason, Steve",Jackie Rogers,456,"21 Mar 2023, Governor Signed",Invisible Condition Information Amendments,This bill concerns individuals with an invisible condition.,,https://le.utah.gov/~2023/bills/static/SB0148.html
S.B. 149,2023-RS,"Sen. Riebe, Kathleen A.","Rep. Moss, Carol Spackman",Jeff Van Hulten,,"3 Mar 2023, Senate/ filed",Teacher Evaluation Amendments,This bill amends the educator evaluation frequency to include a biennial option.,,https://le.utah.gov/~2023/bills/static/SB0149.html
S.B. 150,2023-RS,"Sen. Riebe, Kathleen A.","Rep. Moss, Carol Spackman",Jeff Van Hulten,,"3 Mar 2023, Senate/ filed",School Employee Licensing Amendments,This bill addresses the use of money appropriated for targeted school-based mental health support.,,https://le.utah.gov/~2023/bills/static/SB0150.html
S.B. 151,2023-RS,"Sen. Anderegg, Jacob L.","Rep. Stoddard, Andrew",Anikka Hoidal,362,"17 Mar 2023, Governor Signed",Food Preparation Amendments,This bill amends provisions of the Home Consumption and Homemade Foods Act related to homemade food produced by minors.,,https://le.utah.gov/~2023/bills/static/SB0151.html
S.B. 152,2023-RS,"Sen. McKell, Michael K.","Rep. Teuscher, Jordan D.",Eric N. Weeks,498,"23 Mar 2023, Governor Signed",Social Media Regulation Amendments,This bill enacts provisions related to the regulation of social media companies and social media platforms.,,https://le.utah.gov/~2023/bills/static/SB0152.html
S.B. 153,2023-RS,"Sen. Winterton, Ronald M.","Rep. Stenquist, Jeffrey D.",Gus Harb,499,"23 Mar 2023, Governor Signed",Governor's Office of Economic Opportunity Amendments,This bill modifies provisions related to the Governor's Office of Economic Opportunity.,,https://le.utah.gov/~2023/bills/static/SB0153.html
S.B. 154,2023-RS,"Sen. Wilson, Chris H.","Rep. Burton, Jefferson S.",Alan Houston,466,"22 Mar 2023, Governor Signed",Adoption Amendments,This bill addresses adoptions.,,https://le.utah.gov/~2023/bills/static/SB0154.html
S.B. 155,2023-RS,"Sen. Plumb, Jen","Rep. Ward, Raymond P.",Daniel M. Cheung,319,"15 Mar 2023, Governor Signed",Litigation Proceed Fund Amendments,This bill enacts requirements for the use of funds received from opioid litigation proceeds.,,https://le.utah.gov/~2023/bills/static/SB0155.html
S.B. 156,2023-RS,"Sen. Weiler, Todd D.","Rep. Eliason, Steve",Jackie Rogers,500,"23 Mar 2023, Governor Signed",Investigative Genetic Genealogy Modifications,This bill concerns investigative searches for genetic information.,,https://le.utah.gov/~2023/bills/static/SB0156.html
S.B. 157,2023-RS,"Sen. Harper, Wayne A.","Rep. Eliason, Steve",Andrea Valenti Arthur,363,"17 Mar 2023, Governor Signed",Personal Property Tax Amendments,This bill addresses assessment and taxation of noncapitalized personal property.,,https://le.utah.gov/~2023/bills/static/SB0157.html
S.B. 158,2023-RS,"Sen. McKell, Michael K.","Rep. Whyte, Stephen L.",Patricia Owen,255,"14 Mar 2023, Governor Signed",Local Government Water Amendments,This bill addresses exactions for a water interest.,,https://le.utah.gov/~2023/bills/static/SB0158.html
S.B. 159,2023-RS,"Sen. Bramble, Curtis S.","Rep. Snider, Casey",Ericka A. Evans,364,"17 Mar 2023, Governor Signed",Occupational Injuries Amendments,This bill addresses provisions related to occupational injuries and diseases.,,https://le.utah.gov/~2023/bills/static/SB0159.html
S.B. 160,2023-RS,"Sen. Cullimore, Kirk A.","Rep. Teuscher, Jordan D.",Scott Elder,365,"17 Mar 2023, Governor Signed",Blockchain Liability Amendments,This bill creates a judicial cause of action and an agency action for the reversal of certain transactions occurring on a blockchain.,,https://le.utah.gov/~2023/bills/static/SB0160.html
S.B. 161,2023-RS,"Sen. Harper, Wayne A.","Rep. Christofferson, Kay J.",Braden Hess,366,"17 Mar 2023, Governor Signed",Advanced Air Mobility Revisions,This bill creates a study for the Department of Transportation regarding advanced air mobility.,,https://le.utah.gov/~2023/bills/static/SB0161.html
S.B. 162,2023-RS,"Sen. McCay, Daniel", ,Jacqueline Carlton,,"3 Mar 2023, Senate/ filed",Marriage Solemnization Amendments,This bill amends provisions related to marriage solemnization.,,https://le.utah.gov/~2023/bills/static/SB0162.html
S.B. 163,2023-RS,"Sen. Harper, Wayne A.","Rep. Lisonbee, Karianne",Alan Houston,320,"15 Mar 2023, Governor Signed",Child Welfare Modifications,This bill amends provisions regarding the placement of a child.,,https://le.utah.gov/~2023/bills/static/SB0163.html
S.B. 164,2023-RS,"Sen. Escamilla, Luz", ,Scott Elder,,"3 Mar 2023, Senate/ filed",Food Tax Amendments,This bill modifies the sales and use tax exemptions.,,https://le.utah.gov/~2023/bills/static/SB0164.html
S.B. 165,2023-RS,"Sen. Stevenson, Jerry W.","Rep. Peterson, Karen M.",Shad Larson,367,"17 Mar 2023, Governor Signed",Concealed Firearm Review Board Sunset Extension,This bill extends the repeal date of the Concealed Firearm Review Board.,,https://le.utah.gov/~2023/bills/static/SB0165.html
S.B. 166,2023-RS,"Sen. Fillmore, Lincoln","Rep. Maloy, A. Cory",Braden Hess,,"3 Mar 2023, Senate/ filed",Education Entity Amendments,"This bill defines ""home-based education entity"" and ""micro-education entity"" and provides these entities and students of these entities with similar duties, requirements, waivers, and rights as private and charter schools.",,https://le.utah.gov/~2023/bills/static/SB0166.html
S.B. 167,2023-RS,"Sen. Cullimore, Kirk A.","Rep. Birkeland, Kera",Jeff Van Hulten,368,"17 Mar 2023, Governor Signed",Statewide Online Education Program Modifications,This bill amends provisions of the Statewide Online Education Program (SOEP).,,https://le.utah.gov/~2023/bills/static/SB0167.html
S.B. 168,2023-RS,"Sen. Buxton, David G.","Rep. Christofferson, Kay J.",Kurt P. Gasser,369,"17 Mar 2023, Governor Signed",State Agency Capital Development Fund,This bill creates a capital projects fund to facilitate administration and funding processes of the Division of Facilities Construction and Management for capital development projects for state agencies.,,https://le.utah.gov/~2023/bills/static/SB0168.html
S.B. 169,2023-RS,"Sen. Winterton, Ronald M.","Rep. Watkins, Christine F.",Jackie Rogers,457,"21 Mar 2023, Governor Signed",Enticement of a Minor Amendments,This bill concerns the offense of enticement of a minor.,,https://le.utah.gov/~2023/bills/static/SB0169.html
S.B. 170,2023-RS,"Sen. Cullimore, Kirk A.", ,Ericka A. Evans,,"3 Mar 2023, Senate/ filed",Post-employment Restrictions Modifications,This bill amends the Post-employment Restrictions Act.,,https://le.utah.gov/~2023/bills/static/SB0170.html
S.B. 171,2023-RS,"Sen. Cullimore, Kirk A.","Rep. Lisonbee, Karianne",Christopher Williams,321,"15 Mar 2023, Governor Signed",Health Care Practitioner Liability Amendments,This bill modifies a health care provider's liability under certain circumstances.,,https://le.utah.gov/~2023/bills/static/SB0171.html
S.B. 172,2023-RS,"Sen. Ipson, Don L.","Rep. Eliason, Steve",Braden Hess,370,"17 Mar 2023, Governor Signed",Vehicle Sales Amendments,This bill allows a licensed vehicle dealer to sell and deliver a vehicle to a buyer at the buyer's home or place of business.,,https://le.utah.gov/~2023/bills/static/SB0172.html
S.B. 173,2023-RS,"Sen. Stevenson, Jerry W.","Rep. Burton, Jefferson S.",Ericka A. Evans,371,"17 Mar 2023, Governor Signed",Alcoholic Beverage Control Act Amendments,This bill modifies the Alcoholic Beverage Control Act and related provisions.,,https://le.utah.gov/~2023/bills/static/SB0173.html
S.B. 174,2023-RS,"Sen. Fillmore, Lincoln","Rep. Whyte, Stephen L.",Gregory N. Gunn,501,"23 Mar 2023, Governor Signed",Local Land Use and Development Revisions,This bill amends provisions related to local land use and development.,,https://le.utah.gov/~2023/bills/static/SB0174.html
S.B. 175,2023-RS,"Sen. Owens, Derrin R.","Rep. Albrecht, Carl R.",Kurt P. Gasser,372,"17 Mar 2023, Governor Signed",Rural Transportation Infrastructure Fund,"This bill sets aside certain new growth in class B and class C road funds for projects of regional significance in certain rural cities, towns, and counties.",,https://le.utah.gov/~2023/bills/static/SB0175.html
S.B. 176,2023-RS,"Sen. Kwan, Karen","Rep. Judkins, Marsha",Rhonda Bailey,,"3 Mar 2023, Senate/ filed",Student Athlete Privacy Protections,This bill enacts provisions requiring schools to protect student athletic participation forms.,,https://le.utah.gov/~2023/bills/static/SB0176.html
S.B. 177,2023-RS,"Sen. Bramble, Curtis S.", ,Amy Shewan,,"3 Mar 2023, Senate/ filed",Financial Institutions and Creditor Amendments,This bill amends provisions related to transactions involving banks and gift cards.,,https://le.utah.gov/~2023/bills/static/SB0177.html
S.B. 178,2023-RS,"Sen. McKell, Michael K.","Rep. Birkeland, Kera",Jackie Rogers,,"3 Mar 2023, Senate/ filed",Sexual Crime Modifications,This bill adds an offense to the list of sexual assault offenses against a victim.,,https://le.utah.gov/~2023/bills/static/SB0178.html
S.B. 179,2023-RS,"Sen. Riebe, Kathleen A.", ,Jeff Van Hulten,,"3 Mar 2023, Senate/ filed",Educator Salary Adjustments Amendments,This bill adds the educator salary adjustments to the list of programs receiving a cost adjustment for inflation.,,https://le.utah.gov/~2023/bills/static/SB0179.html
S.B. 180,2023-RS,"Sen. Bramble, Curtis S.","Rep. Whyte, Stephen L.",Amy Shewan,458,"21 Mar 2023, Governor Signed",Private Postsecondary Education Modifications,"This bill repeals the Utah Postsecondary School State Authorization Act and repeals, reenacts, and modifies provisions of the Utah Postsecondary Proprietary School Act as the Utah Postsecondary School and State Authorization Act.",,https://le.utah.gov/~2023/bills/static/SB0180.html
S.B. 181,2023-RS,"Sen. McKell, Michael K.","Rep. Snider, Casey",Michael Cipriano,,"3 Mar 2023, Senate/ filed",Campaign Sign Amendments,This bill enacts provisions related to the removal of campaign signs.,,https://le.utah.gov/~2023/bills/static/SB0181.html
S.B. 182,2023-RS,"Sen. Kennedy, Michael S.", ,Alan Houston,,"3 Mar 2023, Senate/ filed",Mental Health Professional Licensing Modifications,This bill creates substance use disorder counselor licenses.,,https://le.utah.gov/~2023/bills/static/SB0182.html
S.B. 183,2023-RS,"Sen. Vickers, Evan J.","Rep. Lund, Steven J.",Jeff Van Hulten,373,"17 Mar 2023, Governor Signed",Educator Salary Amendments,This bill makes additions to the appropriations calculation of certain educator salary programs.,,https://le.utah.gov/~2023/bills/static/SB0183.html
S.B. 184,2023-RS,"Sen. Bramble, Curtis S.","Rep. Lisonbee, Karianne",Christopher Williams,,"3 Mar 2023, Senate/ filed",Prescription Cost Amendments,This bill enacts provisions related to health benefit plan cost sharing.,,https://le.utah.gov/~2023/bills/static/SB0184.html
S.B. 185,2023-RS,"Sen. Harper, Wayne A.","Rep. Christofferson, Kay J.",Kurt P. Gasser,022,"8 Mar 2023, Governor Signed",Transportation Amendments,"This bill amends provisions related to active transportation, local option sales taxes, the Department of Transportation, and other transportation items.",,https://le.utah.gov/~2023/bills/static/SB0185.html
S.B. 186,2023-RS,"Sen. Pitcher, Stephanie","Rep. Stoddard, Andrew",Jacqueline Carlton,256,"14 Mar 2023, Governor Signed",Juvenile Court Amendments,This bill amends provisions related to the juvenile court.,,https://le.utah.gov/~2023/bills/static/SB0186.html
S.B. 187,2023-RS,"Sen. Sandall, Scott D.","Rep. Schultz, Mike",Robert H. Rees,502,"23 Mar 2023, Governor Signed",State Fair Park Amendments,This bill modifies provisions relating to the state fair park.,,https://le.utah.gov/~2023/bills/static/SB0187.html
S.B. 188,2023-RS,"Sen. Escamilla, Luz","Rep. Wilcox, Ryan D.",Shad Larson,322,"15 Mar 2023, Governor Signed",Inmate Amendments,This bill amends and enacts provisions related to inmates in correctional facilities.,,https://le.utah.gov/~2023/bills/static/SB0188.html
S.B. 189,2023-RS,"Sen. Kennedy, Michael S.", ,Thomas R. Vaughn,,"3 Mar 2023, Senate/ filed",Voting Changes,This bill amends provisions relating to voting and elections.,,https://le.utah.gov/~2023/bills/static/SB0189.html
S.B. 190,2023-RS,"Sen. Pitcher, Stephanie","Rep. Clancy, Tyler",Scott Elder,,"3 Mar 2023, Senate/ filed",Utility Shut off Protection Amendments,This bill amends provisions that prohibit an essential utility provider from terminating utility services during severe weather.,,https://le.utah.gov/~2023/bills/static/SB0190.html
S.B. 191,2023-RS,"Sen. Harper, Wayne A.","Rep. Maloy, A. Cory",Amy Shewan,503,"23 Mar 2023, Governor Signed",Condominium and Community Association Amendments,This bill amends provisions governing community associations and condominium associations.,,https://le.utah.gov/~2023/bills/static/SB0191.html
S.B. 192,2023-RS,"Sen. Escamilla, Luz","Rep. Lesser, Rosemary T.",Daniel M. Cheung,,"3 Mar 2023, Senate/ filed",Medicaid Doula Services,This bill authorizes the Medicaid program to apply for a state plan amendment to cover doula services.,,https://le.utah.gov/~2023/bills/static/SB0192.html
S.B. 193,2023-RS,"Sen. Vickers, Evan J.","Rep. Eliason, Steve",Daniel M. Cheung,323,"15 Mar 2023, Governor Signed",Pharmaceutical Amendments,This bill addresses certain prescription drugs.,,https://le.utah.gov/~2023/bills/static/SB0193.html
S.B. 194,2023-RS,"Sen. Vickers, Evan J.","Rep. Peterson, Val L.",Jeff Van Hulten,374,"17 Mar 2023, Governor Signed",Higher Education Funding Amendments,This bill modifies provisions related to higher education.,,https://le.utah.gov/~2023/bills/static/SB0194.html
S.B. 195,2023-RS,"Sen. Blouin, Nate", ,Christopher Williams,,"3 Mar 2023, Senate/ filed",Medical Debt Relief,This bill requires the Department of Workforce Services to contract with one or more medical debt relief entities for the purchase and forgiveness of medical debt.,,https://le.utah.gov/~2023/bills/static/SB0195.html
S.B. 196,2023-RS,"Sen. Pitcher, Stephanie", ,Christopher Williams,,"3 Mar 2023, Senate/ filed",Medical Expense Liability Amendments,This bill exempts a spouse's medical expenses from being considered a family expense.,,https://le.utah.gov/~2023/bills/static/SB0196.html
S.B. 197,2023-RS,"Sen. Kennedy, Michael S.","Rep. Eliason, Steve",Christopher Williams,324,"15 Mar 2023, Governor Signed",Anesthesia Amendments,This bill modifies requirements related to anesthesia and sedation provisions.,,https://le.utah.gov/~2023/bills/static/SB0197.html
S.B. 198,2023-RS,"Sen. McKell, Michael K.","Rep. Judkins, Marsha",Alan Houston,325,"15 Mar 2023, Governor Signed",Human Services Fund and Account Amendments,This bill creates certain expendable special revenue funds.,,https://le.utah.gov/~2023/bills/static/SB0198.html
S.B. 199,2023-RS,"Sen. McKell, Michael K.","Rep. Schultz, Mike",Gregory N. Gunn,504,"23 Mar 2023, Governor Signed",Local Land Use Amendments,This bill modifies provisions regarding referenda.,,https://le.utah.gov/~2023/bills/static/SB0199.html
S.B. 200,2023-RS,"Sen. Escamilla, Luz", ,Christopher Williams,,"3 Mar 2023, Senate/ filed",Psilocybin Recommendation Pilot Program Amendments,This bill authorizes the production and medical use of psilocybin in the state.,,https://le.utah.gov/~2023/bills/static/SB0200.html
S.B. 201,2023-RS,"Sen. Kennedy, Michael S.","Rep. Hall, Katy",Andrea Valenti Arthur,505,"23 Mar 2023, Governor Signed",Radon Notice Amendments,This bill requires educational information about radon to be provided to residential property owners.,,https://le.utah.gov/~2023/bills/static/SB0201.html
S.B. 202,2023-RS,"Sen. Riebe, Kathleen A.", ,Kurt P. Gasser,,"3 Mar 2023, Senate/ filed",Fuel Tax Amendments,This bill reduces the motor fuel taxes.,,https://le.utah.gov/~2023/bills/static/SB0202.html
S.B. 203,2023-RS,"Sen. Bramble, Curtis S.","Rep. Moss, Jefferson",Andrea Valenti Arthur,506,"23 Mar 2023, Governor Signed",Corporate Tax Amendments,This bill amends corporate franchise and income tax provisions related to Utah net loss.,,https://le.utah.gov/~2023/bills/static/SB0203.html
S.B. 204,2023-RS,"Sen. Bramble, Curtis S.","Rep. Eliason, Steve",Christopher Williams,326,"15 Mar 2023, Governor Signed",Autism Coverage Amendments,This bill requires the Department of Health and Human Services to request a state plan amendment for the Medicaid program to provide coverage for autism treatment services.,,https://le.utah.gov/~2023/bills/static/SB0204.html
S.B. 205,2023-RS,"Sen. McKell, Michael K.","Rep. Clancy, Tyler",Amy Shewan,375,"17 Mar 2023, Governor Signed",Consumer Protection Education and Training Fund Amendments,This bill amends provisions related to the Consumer Protection Education and Training Fund.,,https://le.utah.gov/~2023/bills/static/SB0205.html
S.B. 206,2023-RS,"Sen. Anderegg, Jacob L.","Rep. Ward, Raymond P.",Daniel M. Cheung,327,"15 Mar 2023, Governor Signed","Health and Human Services Recodification - Cross References, Titles 4-31a",This bill updates cross-references to the Utah Health and Human Services Code in Titles 4 through 31A.,,https://le.utah.gov/~2023/bills/static/SB0206.html
S.B. 207,2023-RS,"Sen. Anderegg, Jacob L.","Rep. Ward, Raymond P.",Daniel M. Cheung,328,"15 Mar 2023, Governor Signed","Health and Human Services Recodification - Cross References, Titles 31a-58",This bill updates cross-references to the Utah Health and Human Services Code in Titles 31A through 58.,,https://le.utah.gov/~2023/bills/static/SB0207.html
S.B. 208,2023-RS,"Sen. Anderegg, Jacob L.","Rep. Ward, Raymond P.",Daniel M. Cheung,329,"15 Mar 2023, Governor Signed","Health and Human Services Recodification - Cross References, Titles 58-63j",This bill updates cross-references to the Utah Health and Human Services Code in Titles 58 through 63J.,,https://le.utah.gov/~2023/bills/static/SB0208.html
S.B. 209,2023-RS,"Sen. Anderegg, Jacob L.","Rep. Ward, Raymond P.",Daniel M. Cheung,330,"15 Mar 2023, Governor Signed","Health and Human Services Recodification - Cross References, Titles 63j-80",This bill updates cross-references to the Utah Health and Human Services Code in Titles 63J through 80.,,https://le.utah.gov/~2023/bills/static/SB0209.html
S.B. 210,2023-RS,"Sen. McCay, Daniel", ,Patricia Owen,,"3 Mar 2023, Senate/ filed",State Golf Course Amendments,This bill addresses golf courses.,,https://le.utah.gov/~2023/bills/static/SB0210.html
S.B. 211,2023-RS,"Sen. Harper, Wayne A.", ,Scott Elder,,"3 Mar 2023, Senate/ filed",Net Metering Energy Amendments,This bill modifies provisions regarding the net metering of electricity.,,https://le.utah.gov/~2023/bills/static/SB0211.html
S.B. 212,2023-RS,"Sen. Harper, Wayne A.","Rep. Wilcox, Ryan D.",Scott Elder,507,"23 Mar 2023, Governor Signed",Utah Communications Authority Amendments,This bill makes changes to the Utah Communications Authority Act.,,https://le.utah.gov/~2023/bills/static/SB0212.html
S.B. 213,2023-RS,"Sen. Wilson, Chris H.","Rep. Petersen, Michael J.",Kurt P. Gasser,508,"23 Mar 2023, Governor Signed",Transit District Amendments,This bill amends provisions related to the membership of a board of trustees of a small public transit district.,,https://le.utah.gov/~2023/bills/static/SB0213.html
S.B. 214,2023-RS,"Sen. Weiler, Todd D.","Rep. Abbott, Nelson T.",Amy Shewan,331,"15 Mar 2023, Governor Signed",Utah False Claims Act Amendments,This bill amends provisions of the Utah False Claims Act.,,https://le.utah.gov/~2023/bills/static/SB0214.html
S.B. 215,2023-RS,"Sen. Weiler, Todd D.","Rep. Abbott, Nelson T.",Ericka A. Evans,,"3 Mar 2023, Senate/ filed",Insurance Adjuster Claim Amendments,This bill modifies provisions related to insurance adjuster claim practices.,,https://le.utah.gov/~2023/bills/static/SB0215.html
S.B. 216,2023-RS,"Sen. Harper, Wayne A.","Rep. Maloy, A. Cory",Ericka A. Evans,509,"23 Mar 2023, Governor Signed",Vehicle Value Protection Agreements,This bill enacts the Vehicle Value Protection Agreement Act.,,https://le.utah.gov/~2023/bills/static/SB0216.html
S.B. 217,2023-RS,"Sen. Escamilla, Luz","Rep. Dunnigan, James A.",Christopher Williams,332,"15 Mar 2023, Governor Signed",Children's Health Coverage Amendments,This bill creates alternative eligibility requirements for the Children's Health Insurance Program.,,https://le.utah.gov/~2023/bills/static/SB0217.html
S.B. 218,2023-RS,"Sen. Plumb, Jen","Rep. Loubet, Anthony E.",Amy Shewan,257,"14 Mar 2023, Governor Signed",Private Probation and Court Ordered Services Amendments,This bill amends provisions related to persons providing certain services to criminal defendants.,,https://le.utah.gov/~2023/bills/static/SB0218.html
S.B. 219,2023-RS,"Sen. Winterton, Ronald M.","Rep. Chew, Scott H.",Kurt P. Gasser,510,"23 Mar 2023, Governor Signed",Criminal Privacy Violation Amendments,"This bill amends provisions related to criminal trespass to include a trespass to capture data, information, or characteristics of property for which the owner has an expectation of privacy.",,https://le.utah.gov/~2023/bills/static/SB0219.html
S.B. 220,2023-RS,"Sen. Weiler, Todd D.","Rep. Teuscher, Jordan D.",Michael Cipriano,511,"23 Mar 2023, Governor Signed",Juvenile Court Judge Amendments,This bill addresses juvenile judges.,,https://le.utah.gov/~2023/bills/static/SB0220.html
S.B. 221,2023-RS,"Sen. Harper, Wayne A.","Rep. Albrecht, Carl R.",Andrea Valenti Arthur,512,"23 Mar 2023, Governor Signed",Public Retirement Withdrawal Amendments,This bill modifies provisions of the Utah State Retirement and Insurance Benefit Act by providing the circumstances for a participating entity's withdrawal.,,https://le.utah.gov/~2023/bills/static/SB0221.html
S.B. 222,2023-RS,"Sen. Fillmore, Lincoln","Rep. Pierucci, Candice B.",Jeff Van Hulten,376,"17 Mar 2023, Governor Signed",Effective Teachers in High Poverty Schools Incentive Program Amendments,This bill amends requirements of the Effective Teachers in High Poverty Schools Incentive Program.,,https://le.utah.gov/~2023/bills/static/SB0222.html
S.B. 223,2023-RS,"Sen. Escamilla, Luz","Rep. Romero, Angela",Scott Elder,513,"23 Mar 2023, Governor Signed",Charitable Contribution Amendments,This bill creates the Nonprofit Capacity Fund and provides an option for a taxpayer to make a contribution for nonprofit support organizations on the income tax return.,,https://le.utah.gov/~2023/bills/static/SB0223.html
S.B. 224,2023-RS,"Sen. Weiler, Todd D.","Rep. Wilcox, Ryan D.",Jacqueline Carlton,,"3 Mar 2023, Senate/ filed",Parental Liability Amendments,This bill addresses parental liability for the acts of a minor.,,https://le.utah.gov/~2023/bills/static/SB0224.html
S.B. 225,2023-RS,"Sen. Cullimore, Kirk A.","Rep. Brammer, Brady",Amy Shewan,377,"17 Mar 2023, Governor Signed",Commercial Email Act,This bill enacts the Utah Commercial Email Act.,,https://le.utah.gov/~2023/bills/static/SB0225.html
S.B. 226,2023-RS,"Sen. Weiler, Todd D.","Rep. Wilcox, Ryan D.",Jackie Rogers,514,"23 Mar 2023, Governor Signed",Electronic Information or Data Privacy Act Amendments,This bill concerns the ability of law enforcement to obtain certain information or data without a search warrant.,,https://le.utah.gov/~2023/bills/static/SB0226.html
S.B. 227,2023-RS,"Sen. Bramble, Curtis S.","Rep. Pierucci, Candice B.",Jeff Van Hulten,378,"17 Mar 2023, Governor Signed",School Board Ethics Complaint Investigation Requirements,This bill addresses the process for an ethics complaint regarding a local school board member.,,https://le.utah.gov/~2023/bills/static/SB0227.html
