bill_id,session,chamber,location,action_date,action,vote,vote_url,order
H.B. 11,2023-RS,Senate,Senate Rules Committee,2023-01-24,Senate/ 1st reading (Introduced),,,17
H.B. 11,2023-RS,Senate,Senate Economic Development and Workforce Services Committee,2023-01-25,Senate/ to standing committee,,,18
H.B. 11,2023-RS,,Senate Economic Development and Workforce Services Committee,2023-01-25,Senate Comm - Favorable Recommendation,4 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=25964,19
H.B. 11,2023-RS,,Senate Economic Development and Workforce Services Committee,2023-01-25,Senate Comm - Consent Calendar Recommendation,4 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=25965,20
H.B. 11,2023-RS,Senate,Senate Economic Development and Workforce Services Committee,2023-01-26,Senate/ comm rpt/ placed on Consent Calendar,,,21
H.B. 11,2023-RS,Senate,Senate Consent Calendar,2023-01-26,Senate/ 2nd reading,,,22
H.B. 11,2023-RS,Senate,Senate Consent Calendar,2023-01-31,Senate/ 3rd reading,,,23
H.B. 11,2023-RS,Senate,Senate President,2023-01-31,Senate/ passed 3rd reading,27 0 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=134&house=S,24
H.B. 11,2023-RS,Senate,House Speaker,2023-01-31,Senate/ signed by President/ returned to House,,,25
H.B. 11,2023-RS,Senate,House Speaker,2023-01-31,Senate/ to House,,,26
H.B. 11,2023-RS,House,House Speaker,2023-01-31,House/ received from Senate,,,27
H.B. 11,2023-RS,House,Legislative Research and General Counsel / Enrolling,2023-01-31,House/ signed by Speaker/ sent for enrolling,,,28
H.B. 11,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from House for Enrolling,,,29
H.B. 11,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,30
H.B. 11,2023-RS,,Clerk of the House,2023-03-09,Enrolled Bill Returned to House or Senate,,,31
H.B. 11,2023-RS,House,Clerk of the House,2023-03-09,House/ enrolled bill to Printing,,,32
H.B. 11,2023-RS,House,Clerk of the House,2023-03-13,House/ received enrolled bill from Printing,,,33
H.B. 11,2023-RS,House,Executive Branch - Governor,2023-03-13,House/ to Governor,,,34
H.B. 11,2023-RS,,Lieutenant Governor's office for filing,2023-03-13,Governor Signed,,,35
H.B. 12,2023-RS,,Legislative Research and General Counsel,2022-12-16,Bill Numbered but not Distributed,,,1
H.B. 12,2023-RS,,Legislative Research and General Counsel,2022-12-16,Numbered Bill Publicly Distributed,,,2
H.B. 12,2023-RS,House,Clerk of the House,2023-01-04,House/ received bill from Legislative Research,,,3
H.B. 12,2023-RS,House,Clerk of the House,2023-01-17,House/ received fiscal note from Fiscal Analyst,,,4
H.B. 12,2023-RS,House,House Rules Committee,2023-01-17,House/ 1st reading (Introduced),,,5
H.B. 12,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ Rules to 3rd Reading Calendar,,,6
H.B. 12,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ 2nd reading,,,7
H.B. 12,2023-RS,Fiscal,House 3rd Reading Calendar for House bills,2023-01-18,LFA/ fiscal note sent to sponsor,,,8
H.B. 12,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-18,House/ to Printing with fiscal note,,,9
H.B. 12,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-18,House/ 3rd reading,,,10
H.B. 12,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-18,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=31&house=H,11
H.B. 12,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-18,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=33&house=H,12
H.B. 12,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-18,House/ substituted from # 0 to # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=34&house=H,13
H.B. 12,2023-RS,House,Senate Secretary,2023-01-18,House/ passed 3rd reading,63 7 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=35&house=H,14
H.B. 12,2023-RS,House,Senate Secretary,2023-01-18,House/ to Senate,,,15
H.B. 12,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-19,Senate/ received from House,,,16
H.B. 12,2023-RS,Senate,Senate Rules Committee,2023-01-19,Senate/ 1st reading (Introduced),,,17
H.B. 12,2023-RS,Senate,Senate Business and Labor Committee,2023-01-23,Senate/ to standing committee,,,18
H.B. 12,2023-RS,,Senate Business and Labor Committee,2023-01-23,Senate Comm - Favorable Recommendation,6 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=25792,19
H.B. 12,2023-RS,Senate,Senate Business and Labor Committee,2023-01-24,Senate/ committee report favorable,,,20
H.B. 12,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-24,Senate/ placed on 2nd Reading Calendar,,,21
H.B. 12,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-01,Senate/ 2nd reading,,,22
H.B. 12,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-01,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=208&house=S,23
H.B. 12,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-01,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=215&house=S,24
H.B. 12,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-01,Senate/ passed 2nd reading,23 1 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=216&house=S,25
H.B. 12,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-02,Senate/ 3rd reading,,,26
H.B. 12,2023-RS,Senate,Senate President,2023-02-02,Senate/ passed 3rd reading,28 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=264&house=S,27
H.B. 12,2023-RS,Senate,House Speaker,2023-02-02,Senate/ signed by President/ returned to House,,,28
H.B. 12,2023-RS,Senate,House Speaker,2023-02-02,Senate/ to House,,,29
H.B. 12,2023-RS,House,House Speaker,2023-02-02,House/ received from Senate,,,30
H.B. 12,2023-RS,House,Legislative Research and General Counsel / Enrolling,2023-02-02,House/ signed by Speaker/ sent for enrolling,,,31
H.B. 12,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from House for Enrolling,,,32
H.B. 12,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,33
H.B. 12,2023-RS,,Clerk of the House,2023-03-09,Enrolled Bill Returned to House or Senate,,,34
H.B. 12,2023-RS,House,Clerk of the House,2023-03-09,House/ enrolled bill to Printing,,,35
H.B. 12,2023-RS,House,Clerk of the House,2023-03-13,House/ received enrolled bill from Printing,,,36
H.B. 12,2023-RS,House,Executive Branch - Governor,2023-03-13,House/ to Governor,,,37
H.B. 12,2023-RS,,Lieutenant Governor's office for filing,2023-03-13,Governor Signed,,,38
H.B. 13,2023-RS,,Legislative Research and General Counsel,2022-12-19,Bill Numbered but not Distributed,,,1
H.B. 13,2023-RS,,Legislative Research and General Counsel,2022-12-19,Numbered Bill Publicly Distributed,,,2
H.B. 13,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ bill sent to agencies for fiscal input,,,3
H.B. 13,2023-RS,House,Clerk of the House,2023-01-04,House/ received bill from Legislative Research,,,4
H.B. 13,2023-RS,Fiscal,Clerk of the House,2023-01-11,LFA/ fiscal note publicly available,,,5
H.B. 13,2023-RS,House,Clerk of the House,2023-01-17,House/ received fiscal note from Fiscal Analyst,,,6
H.B. 13,2023-RS,House,House Rules Committee,2023-01-17,House/ 1st reading (Introduced),,,7
H.B. 13,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ Rules to 3rd Reading Calendar,,,8
H.B. 13,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ 2nd reading,,,9
H.B. 13,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ 3rd reading,,,10
H.B. 13,2023-RS,House,Senate Secretary,2023-01-17,House/ passed 3rd reading,71 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=2&house=H,11
H.B. 13,2023-RS,House,Senate Secretary,2023-01-17,House/ to Senate,,,12
H.B. 13,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-17,Senate/ received from House,,,13
H.B. 13,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,14
H.B. 13,2023-RS,Senate,Senate Economic Development and Workforce Services Committee,2023-01-23,Senate/ to standing committee,,,15
H.B. 13,2023-RS,,Senate Economic Development and Workforce Services Committee,2023-01-25,Senate Comm - Favorable Recommendation,4 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=25968,16
H.B. 13,2023-RS,,Senate Economic Development and Workforce Services Committee,2023-01-25,Senate Comm - Consent Calendar Recommendation,4 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=25969,17
H.B. 13,2023-RS,Senate,Senate Economic Development and Workforce Services Committee,2023-01-26,Senate/ comm rpt/ placed on Consent Calendar,,,18
H.B. 13,2023-RS,Senate,Senate Consent Calendar,2023-01-26,Senate/ 2nd reading,,,19
H.B. 13,2023-RS,Senate,Senate Consent Calendar,2023-01-31,Senate/ 3rd reading,,,20
H.B. 13,2023-RS,Senate,Senate President,2023-01-31,Senate/ passed 3rd reading,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=135&house=S,21
H.B. 13,2023-RS,Senate,House Speaker,2023-01-31,Senate/ signed by President/ returned to House,,,22
H.B. 13,2023-RS,Senate,House Speaker,2023-01-31,Senate/ to House,,,23
H.B. 13,2023-RS,House,House Speaker,2023-01-31,House/ received from Senate,,,24
H.B. 13,2023-RS,House,Legislative Research and General Counsel / Enrolling,2023-01-31,House/ signed by Speaker/ sent for enrolling,,,25
H.B. 13,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from House for Enrolling,,,26
H.B. 13,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,27
H.B. 13,2023-RS,,Clerk of the House,2023-03-09,Enrolled Bill Returned to House or Senate,,,28
H.B. 13,2023-RS,House,Clerk of the House,2023-03-09,House/ enrolled bill to Printing,,,29
H.B. 13,2023-RS,House,Clerk of the House,2023-03-13,House/ received enrolled bill from Printing,,,30
H.B. 13,2023-RS,House,Executive Branch - Governor,2023-03-13,House/ to Governor,,,31
H.B. 13,2023-RS,,Lieutenant Governor's office for filing,2023-03-13,Governor Signed,,,32
H.B. 14,2023-RS,,Legislative Research and General Counsel,2022-12-19,Bill Numbered but not Distributed,,,1
H.B. 14,2023-RS,,Legislative Research and General Counsel,2022-12-19,Numbered Bill Publicly Distributed,,,2
H.B. 14,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ bill sent to agencies for fiscal input,,,3
H.B. 14,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ fiscal note publicly available,,,4
H.B. 14,2023-RS,House,Clerk of the House,2023-01-04,House/ received bill from Legislative Research,,,5
H.B. 14,2023-RS,House,Clerk of the House,2023-01-17,House/ received fiscal note from Fiscal Analyst,,,6
H.B. 14,2023-RS,House,House Rules Committee,2023-01-17,House/ 1st reading (Introduced),,,7
H.B. 14,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ Rules to 3rd Reading Calendar,,,8
H.B. 14,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ 2nd reading,,,9
H.B. 14,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ 3rd reading,,,10
H.B. 14,2023-RS,House,Senate Secretary,2023-01-17,House/ passed 3rd reading,73 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=3&house=H,11
H.B. 14,2023-RS,House,Senate Secretary,2023-01-17,House/ to Senate,,,12
H.B. 14,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-17,Senate/ received from House,,,13
H.B. 14,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,14
H.B. 14,2023-RS,Senate,Senate Business and Labor Committee,2023-01-23,Senate/ to standing committee,,,15
H.B. 14,2023-RS,,Senate Business and Labor Committee,2023-01-23,Senate Comm - Favorable Recommendation,6 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=25789,16
H.B. 14,2023-RS,Senate,Senate Business and Labor Committee,2023-01-24,Senate/ committee report favorable,,,17
H.B. 14,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-24,Senate/ placed on 2nd Reading Calendar,,,18
H.B. 14,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-01,Senate/ 2nd reading,,,19
H.B. 14,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-01,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=209&house=S,20
H.B. 14,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-01,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=217&house=S,21
H.B. 14,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-01,Senate/ passed 2nd reading,23 0 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=218&house=S,22
H.B. 14,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-02,Senate/ 3rd reading,,,23
H.B. 14,2023-RS,Senate,Senate President,2023-02-02,Senate/ passed 3rd reading,27 0 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=265&house=S,24
H.B. 14,2023-RS,Senate,House Speaker,2023-02-02,Senate/ signed by President/ returned to House,,,25
H.B. 14,2023-RS,Senate,House Speaker,2023-02-02,Senate/ to House,,,26
H.B. 14,2023-RS,House,House Speaker,2023-02-02,House/ received from Senate,,,27
H.B. 14,2023-RS,House,Legislative Research and General Counsel / Enrolling,2023-02-02,House/ signed by Speaker/ sent for enrolling,,,28
H.B. 14,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from House for Enrolling,,,29
H.B. 14,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,30
H.B. 14,2023-RS,,Clerk of the House,2023-03-09,Enrolled Bill Returned to House or Senate,,,31
H.B. 14,2023-RS,House,Clerk of the House,2023-03-09,House/ enrolled bill to Printing,,,32
H.B. 14,2023-RS,House,Clerk of the House,2023-03-13,House/ received enrolled bill from Printing,,,33
H.B. 14,2023-RS,House,Executive Branch - Governor,2023-03-13,House/ to Governor,,,34
H.B. 14,2023-RS,,Lieutenant Governor's office for filing,2023-03-13,Governor Signed,,,35
H.B. 15,2023-RS,,Legislative Research and General Counsel,2022-12-19,Bill Numbered but not Distributed,,,1
H.B. 15,2023-RS,,Legislative Research and General Counsel,2022-12-19,Numbered Bill Publicly Distributed,,,2
H.B. 15,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ bill sent to agencies for fiscal input,,,3
H.B. 15,2023-RS,House,Clerk of the House,2023-01-04,House/ received bill from Legislative Research,,,4
H.B. 15,2023-RS,Fiscal,Clerk of the House,2023-01-10,LFA/ fiscal note publicly available,,,5
H.B. 15,2023-RS,House,Clerk of the House,2023-01-17,House/ received fiscal note from Fiscal Analyst,,,6
H.B. 15,2023-RS,House,House Rules Committee,2023-01-17,House/ 1st reading (Introduced),,,7
H.B. 15,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ Rules to 3rd Reading Calendar,,,8
H.B. 15,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ 2nd reading,,,9
H.B. 15,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ 3rd reading,,,10
H.B. 15,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=21&house=H,11
H.B. 15,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-17,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=25&house=H,12
H.B. 15,2023-RS,House,Senate Secretary,2023-01-17,House/ passed 3rd reading,73 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=26&house=H,13
H.B. 15,2023-RS,House,Senate Secretary,2023-01-17,House/ to Senate,,,14
H.B. 15,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-18,Senate/ received from House,,,15
H.B. 15,2023-RS,Senate,Senate Rules Committee,2023-01-18,Senate/ 1st reading (Introduced),,,16
H.B. 15,2023-RS,Senate,Senate Business and Labor Committee,2023-01-20,Senate/ to standing committee,,,17
H.B. 15,2023-RS,,Senate Business and Labor Committee,2023-01-23,Senate Comm - Favorable Recommendation,6 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=25790,18
H.B. 15,2023-RS,Senate,Senate Business and Labor Committee,2023-01-24,Senate/ committee report favorable,,,19
H.B. 15,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-24,Senate/ placed on 2nd Reading Calendar,,,20
H.B. 15,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-01,Senate/ 2nd reading,,,21
H.B. 15,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-01,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=210&house=S,22
H.B. 15,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-01,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=219&house=S,23
H.B. 15,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-01,Senate/ passed 2nd reading,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=220&house=S,24
H.B. 15,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-02,Senate/ 3rd reading,,,25
H.B. 15,2023-RS,Senate,Senate President,2023-02-02,Senate/ passed 3rd reading,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=266&house=S,26
H.B. 15,2023-RS,Senate,House Speaker,2023-02-02,Senate/ signed by President/ returned to House,,,27
H.B. 15,2023-RS,Senate,House Speaker,2023-02-02,Senate/ to House,,,28
H.B. 15,2023-RS,House,House Speaker,2023-02-02,House/ received from Senate,,,29
H.B. 15,2023-RS,House,Legislative Research and General Counsel / Enrolling,2023-02-02,House/ signed by Speaker/ sent for enrolling,,,30
H.B. 15,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from House for Enrolling,,,31
H.B. 15,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,32
H.B. 15,2023-RS,,Clerk of the House,2023-03-09,Enrolled Bill Returned to House or Senate,,,33
H.B. 15,2023-RS,House,Clerk of the House,2023-03-09,House/ enrolled bill to Printing,,,34
H.B. 15,2023-RS,House,Clerk of the House,2023-03-13,House/ received enrolled bill from Printing,,,35
H.B. 15,2023-RS,House,Executive Branch - Governor,2023-03-13,House/ to Governor,,,36
H.B. 15,2023-RS,,Lieutenant Governor's office for filing,2023-03-13,Governor Signed,,,37
H.B. 16,2023-RS,,Legislative Research and General Counsel,2022-12-19,Bill Numbered but not Distributed,,,1
H.B. 16,2023-RS,,Legislative Research and General Counsel,2022-12-19,Numbered Bill Publicly Distributed,,,2
