bill_id,session,chamber,location,action_date,action,vote,vote_url,order
S.B. 194,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-16,Senate/ 2nd reading,,,11
S.B. 194,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-16,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1071&house=S,12
S.B. 194,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-20,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1153&house=S,13
S.B. 194,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-20,Senate/ floor amendment # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1154&house=S,14
S.B. 194,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-20,Senate/ passed 2nd reading,28 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1155&house=S,15
S.B. 194,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-21,Senate/ 3rd reading,,,16
S.B. 194,2024-RS,Senate,Clerk of the House,2024-02-21,Senate/ passed 3rd reading,21 1 7,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1198&house=S,17
S.B. 194,2024-RS,Senate,Clerk of the House,2024-02-21,Senate/ to House,,,18
S.B. 194,2024-RS,House,Clerk of the House,2024-02-21,House/ received from Senate,,,19
S.B. 194,2024-RS,House,House Rules Committee,2024-02-21,House/ 1st reading (Introduced),,,20
S.B. 194,2024-RS,House,House Judiciary Committee,2024-02-22,House/ to standing committee,,,21
S.B. 194,2024-RS,,House Judiciary Committee,2024-02-26,House Comm - Favorable Recommendation,11 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=32613,22
S.B. 194,2024-RS,House,House Judiciary Committee,2024-02-26,House/ committee report favorable,,,23
S.B. 194,2024-RS,House,House Rules Committee,2024-02-26,House/ return to Rules due to fiscal impact,,,24
S.B. 194,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-27,House/ Rules to 3rd Reading Calendar,,,25
S.B. 194,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-27,House/ 2nd reading,,,26
S.B. 194,2024-RS,Fiscal,House 3rd Reading Calendar for Senate bills,2024-02-28,LFA/ fiscal note sent to sponsor,,,27
S.B. 194,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ 3rd reading,,,28
S.B. 194,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1158&house=H,29
S.B. 194,2024-RS,Senate,House 3rd Reading Calendar for Senate bills,2024-02-28,Senate/ to Printing with fiscal note,,,30
S.B. 194,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1183&house=H,31
S.B. 194,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ substituted from # 1 to # 2,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1184&house=H,32
S.B. 194,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ floor amendment # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1185&house=H,33
S.B. 194,2024-RS,House,Senate Secretary,2024-02-28,House/ passed 3rd reading,61 11 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1186&house=H,34
S.B. 194,2024-RS,House,Senate Secretary,2024-02-28,House/ to Senate,,,35
S.B. 194,2024-RS,Senate,Senate Secretary,2024-02-28,Senate/ received from House,,,36
S.B. 194,2024-RS,Senate,Senate Concurrence Calendar,2024-02-28,Senate/ placed on Concurrence Calendar,,,37
S.B. 194,2024-RS,Senate,House Speaker,2024-02-28,Senate/ concurs with House amendment,26 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1831&house=S,38
S.B. 194,2024-RS,Senate,House Speaker,2024-02-28,Senate/ to House,,,39
S.B. 194,2024-RS,House,House Speaker,2024-02-28,House/ received from Senate,,,40
S.B. 194,2024-RS,House,Senate President,2024-02-28,House/ signed by Speaker/ returned to Senate,,,41
S.B. 194,2024-RS,House,Senate President,2024-02-28,House/ to Senate,,,42
S.B. 194,2024-RS,Senate,Senate President,2024-02-29,Senate/ received from House,,,43
S.B. 194,2024-RS,Senate,Legislative Research and General Counsel / Enrolling,2024-02-29,Senate/ signed by President/ sent for enrolling,,,44
S.B. 194,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Bill Received from Senate for Enrolling,,,45
S.B. 194,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Draft of Enrolled Bill Prepared,,,46
S.B. 194,2024-RS,,Senate Secretary,2024-03-08,Enrolled Bill Returned to House or Senate,,,47
S.B. 194,2024-RS,Senate,Senate Secretary,2024-03-08,Senate/ enrolled bill to Printing,,,48
S.B. 194,2024-RS,Senate,Senate Secretary,2024-03-12,Senate/ received enrolled bill from Printing,,,49
S.B. 194,2024-RS,Senate,Executive Branch - Governor,2024-03-12,Senate/ to Governor,,,50
S.B. 194,2024-RS,,Lieutenant Governor's office for filing,2024-03-13,Governor Signed,,,51
S.B. 195,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
S.B. 195,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
S.B. 195,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received bill from Legislative Research,,,3
S.B. 195,2024-RS,Senate,Senate Rules Committee,2024-02-05,Senate/ 1st reading (Introduced),,,4
S.B. 195,2024-RS,Senate,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-06,Senate/ to standing committee,,,5
S.B. 195,2024-RS,,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-08,Senate Comm - Favorable Recommendation,4 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=31287,6
S.B. 195,2024-RS,Senate,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-09,Senate/ committee report favorable,,,7
S.B. 195,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-09,Senate/ placed on 2nd Reading Calendar,,,8
S.B. 195,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-12,Senate/ received fiscal note from Fiscal Analyst,,,9
S.B. 195,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-12,Senate/ 2nd reading,,,10
S.B. 195,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-12,Senate/ passed 2nd reading,20 1 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=669&house=S,11
S.B. 195,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-13,Senate/ 3rd reading,,,12
S.B. 195,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-13,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=740&house=S,13
S.B. 195,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-27,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1602&house=S,14
S.B. 195,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-27,Senate/ substituted from # 0 to # 2,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1603&house=S,15
S.B. 195,2024-RS,Senate,Clerk of the House,2024-02-27,Senate/ passed 3rd reading,26 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1604&house=S,16
S.B. 195,2024-RS,Senate,Clerk of the House,2024-02-27,Senate/ to House,,,17
S.B. 195,2024-RS,House,Clerk of the House,2024-02-27,House/ received from Senate,,,18
S.B. 195,2024-RS,House,House Rules Committee,2024-02-27,House/ 1st reading (Introduced),,,19
S.B. 195,2024-RS,Fiscal,House Rules Committee,2024-02-27,LFA/ fiscal note sent to sponsor,,,20
S.B. 195,2024-RS,Fiscal,House Rules Committee,2024-02-27,LFA/ fiscal note publicly available,,,21
S.B. 195,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ Rules to 3rd Reading Calendar,,,22
S.B. 195,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ 2nd reading,,,23
S.B. 195,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ 3rd reading,,,24
S.B. 195,2024-RS,House,Clerk of the House,2024-02-28,House/ failed,17 49 9,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1178&house=H,25
S.B. 195,2024-RS,House,Senate Secretary,2024-02-28,House/ to Senate,,,26
S.B. 195,2024-RS,Senate,Senate Secretary,2024-03-01,Senate/ strike enacting clause,,,27
S.B. 195,2024-RS,Senate,Senate file for bills not passed,2024-03-01,Senate/ filed,,,28
S.B. 196,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
S.B. 196,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
S.B. 196,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received bill from Legislative Research,,,3
S.B. 196,2024-RS,Senate,Senate Rules Committee,2024-02-05,Senate/ 1st reading (Introduced),,,4
S.B. 196,2024-RS,Senate,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-12,Senate/ to Printing with fiscal note,,,5
S.B. 196,2024-RS,Senate,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-12,Senate/ to standing committee,,,6
S.B. 196,2024-RS,,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-13,Senate Comm - Substitute Recommendation from # 0 to # 1,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=31650,7
S.B. 196,2024-RS,,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-13,Senate Comm - Favorable Recommendation,6 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=31673,8
S.B. 196,2024-RS,Senate,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-14,Senate/ comm rpt/ substituted,,,9
S.B. 196,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-14,Senate/ placed on 2nd Reading Calendar,,,10
S.B. 196,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-16,Senate/ 2nd reading,,,11
S.B. 196,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-16,Senate/ floor amendment # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1066&house=S,12
S.B. 196,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-16,Senate/ passed 2nd reading,16 5 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1067&house=S,13
S.B. 196,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-20,Senate/ 3rd reading,,,14
S.B. 196,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-20,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1114&house=S,15
S.B. 196,2024-RS,Senate,Senate Rules Committee,2024-02-28,Senate/ 3nd Reading Calendar to Rules,,,16
S.B. 196,2024-RS,Senate,Senate Secretary,2024-03-01,Senate/ strike enacting clause,,,17
S.B. 196,2024-RS,Senate,Senate file for bills not passed,2024-03-01,Senate/ filed,,,18
S.B. 197,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
S.B. 197,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
S.B. 197,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received bill from Legislative Research,,,3
S.B. 197,2024-RS,Senate,Senate Rules Committee,2024-02-06,Senate/ 1st reading (Introduced),,,4
S.B. 197,2024-RS,Senate,Senate Health and Human Services Committee,2024-02-06,Senate/ to standing committee,,,5
S.B. 197,2024-RS,,Senate Health and Human Services Committee,2024-02-08,Senate Comm - Favorable Recommendation,3 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=31126,6
S.B. 197,2024-RS,Senate,Senate Health and Human Services Committee,2024-02-08,Senate/ received fiscal note from Fiscal Analyst,,,7
S.B. 197,2024-RS,Senate,Senate Health and Human Services Committee,2024-02-08,Senate/ committee report favorable,,,8
S.B. 197,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-08,Senate/ placed on 2nd Reading Calendar,,,9
S.B. 197,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-12,Senate/ 2nd reading,,,10
S.B. 197,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-12,Senate/ passed 2nd reading,21 0 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=666&house=S,11
S.B. 197,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-13,Senate/ 3rd reading,,,12
S.B. 197,2024-RS,Senate,Clerk of the House,2024-02-13,Senate/ passed 3rd reading,27 0 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=738&house=S,13
S.B. 197,2024-RS,Senate,Clerk of the House,2024-02-13,Senate/ to House,,,14
S.B. 197,2024-RS,House,Clerk of the House,2024-02-13,House/ received from Senate,,,15
S.B. 197,2024-RS,House,House Rules Committee,2024-02-13,House/ 1st reading (Introduced),,,16
S.B. 197,2024-RS,House,House Business and Labor Committee,2024-02-16,House/ to standing committee,,,17
S.B. 197,2024-RS,,House Business and Labor Committee,2024-02-22,House Comm - Substitute Recommendation from # 0 to # 2,13 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=32277,18
S.B. 197,2024-RS,,House Business and Labor Committee,2024-02-22,House Comm - Favorable Recommendation,13 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=32278,19
S.B. 197,2024-RS,House,House Substituted Bill,2024-02-22,House/ comm rpt/ substituted,,,20
S.B. 197,2024-RS,House,House Rules Committee,2024-02-22,House/ return to Rules due to fiscal impact,,,21
S.B. 197,2024-RS,Fiscal,House Rules Committee,2024-02-27,LFA/ fiscal note sent to sponsor,,,22
S.B. 197,2024-RS,Senate,House 3rd Reading Calendar for Senate bills,2024-02-27,Senate/ to Printing with fiscal note,,,23
S.B. 197,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ Rules to 3rd Reading Calendar,,,24
S.B. 197,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ 2nd reading,,,25
S.B. 197,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ 3rd reading,,,26
S.B. 197,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ substituted from # 2 to # 4,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1259&house=H,27
S.B. 197,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-28,House/ floor amendment # 2,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1260&house=H,28
S.B. 197,2024-RS,House,Senate Secretary,2024-02-28,House/ passed 3rd reading,71 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1261&house=H,29
S.B. 197,2024-RS,House,Senate Secretary,2024-02-28,House/ to Senate,,,30
S.B. 197,2024-RS,Senate,Senate Secretary,2024-02-29,Senate/ received from House,,,31
S.B. 197,2024-RS,Senate,Senate Concurrence Calendar,2024-02-29,Senate/ placed on Concurrence Calendar,,,32
S.B. 197,2024-RS,Senate,House Speaker,2024-02-29,Senate/ concurs with House amendment,21 0 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1909&house=S,33
S.B. 197,2024-RS,Senate,House Speaker,2024-02-29,Senate/ to House,,,34
S.B. 197,2024-RS,House,House Speaker,2024-02-29,House/ received from Senate,,,35
S.B. 197,2024-RS,House,Senate President,2024-02-29,House/ signed by Speaker/ returned to Senate,,,36
S.B. 197,2024-RS,House,Senate President,2024-02-29,House/ to Senate,,,37
S.B. 197,2024-RS,Senate,Senate President,2024-02-29,Senate/ received from House,,,38
S.B. 197,2024-RS,Senate,Legislative Research and General Counsel / Enrolling,2024-02-29,Senate/ signed by President/ sent for enrolling,,,39
S.B. 197,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Bill Received from Senate for Enrolling,,,40
S.B. 197,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Draft of Enrolled Bill Prepared,,,41
S.B. 197,2024-RS,Fiscal,Legislative Research and General Counsel / Enrolling,2024-03-01,LFA/ fiscal note publicly available,,,42
S.B. 197,2024-RS,,Senate Secretary,2024-03-11,Enrolled Bill Returned to House or Senate,,,43
S.B. 197,2024-RS,Senate,Senate Secretary,2024-03-11,Senate/ enrolled bill to Printing,,,44
S.B. 197,2024-RS,Senate,Senate Secretary,2024-03-12,Senate/ received enrolled bill from Printing,,,45
S.B. 197,2024-RS,Senate,Executive Branch - Governor,2024-03-12,Senate/ to Governor,,,46
S.B. 197,2024-RS,,Lieutenant Governor's office for filing,2024-03-14,Governor Signed,,,47
S.B. 198,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
S.B. 198,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
S.B. 198,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received bill from Legislative Research,,,3
S.B. 198,2024-RS,Senate,Senate Rules Committee,2024-02-06,Senate/ 1st reading (Introduced),,,4
S.B. 198,2024-RS,Senate,Senate Revenue and Taxation Committee,2024-02-06,Senate/ to standing committee,,,5
S.B. 198,2024-RS,Senate,Senate Revenue and Taxation Committee,2024-02-12,Senate/ received fiscal note from Fiscal Analyst,,,6
S.B. 198,2024-RS,,Senate Revenue and Taxation Committee,2024-02-12,Senate Comm - Amendment Recommendation # 1,6 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=31547,7
S.B. 198,2024-RS,,Senate Revenue and Taxation Committee,2024-02-12,Senate Comm - Favorable Recommendation,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=31549,8
S.B. 198,2024-RS,Senate,Senate Revenue and Taxation Committee,2024-02-13,Senate/ comm rpt/ amended,,,9
S.B. 198,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-13,Senate/ placed on 2nd Reading Calendar,,,10
S.B. 198,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-16,Senate/ 2nd reading,,,11
S.B. 198,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-16,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1045&house=S,12
S.B. 198,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-16,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1079&house=S,13
S.B. 198,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-16,Senate/ passed 2nd reading,21 0 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1080&house=S,14
S.B. 198,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-20,Senate/ 3rd reading,,,15
S.B. 198,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-20,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1119&house=S,16
S.B. 198,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-23,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1416&house=S,17
S.B. 198,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-23,Senate/ substituted from # 0 to # 2,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1417&house=S,18
S.B. 198,2024-RS,Senate,Clerk of the House,2024-02-23,Senate/ passed 3rd reading,21 3 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1418&house=S,19
S.B. 198,2024-RS,Senate,Clerk of the House,2024-02-23,Senate/ to House,,,20
S.B. 198,2024-RS,House,Clerk of the House,2024-02-23,House/ received from Senate,,,21
S.B. 198,2024-RS,House,House Rules Committee,2024-02-23,House/ 1st reading (Introduced),,,22
S.B. 198,2024-RS,House,House Government Operations Committee,2024-02-26,House/ to standing committee,,,23
S.B. 198,2024-RS,,House Government Operations Committee,2024-02-26,House Comm - Favorable Recommendation,7 0 6,https://le.utah.gov/mtgvotes.jsp?voteid=32611,24
S.B. 198,2024-RS,House,House Government Operations Committee,2024-02-26,House/ committee report favorable,,,25
S.B. 198,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-26,House/ 2nd reading,,,26
S.B. 198,2024-RS,House,House Rules Committee,2024-02-27,House/ 3rd Reading Calendar to Rules,,,27
S.B. 198,2024-RS,Fiscal,House Rules Committee,2024-03-01,LFA/ fiscal note sent to sponsor,,,28
S.B. 198,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ Rules to 3rd Reading Calendar,,,29
S.B. 198,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ 3rd reading,,,30
S.B. 198,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ substituted from # 2 to # 3,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1468&house=H,31
S.B. 198,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ floor amendment # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1469&house=H,32
S.B. 198,2024-RS,House,Senate Secretary,2024-03-01,House/ passed 3rd reading,53 13 9,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1470&house=H,33
S.B. 198,2024-RS,House,Senate Secretary,2024-03-01,House/ to Senate,,,34
S.B. 198,2024-RS,Senate,Senate Secretary,2024-03-01,Senate/ received from House,,,35
S.B. 198,2024-RS,Senate,Senate Concurrence Calendar,2024-03-01,Senate/ placed on Concurrence Calendar,,,36
S.B. 198,2024-RS,Senate,House Speaker,2024-03-01,Senate/ concurs with House amendment,25 2 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=2182&house=S,37
S.B. 198,2024-RS,Senate,House Speaker,2024-03-01,Senate/ to House,,,38
S.B. 198,2024-RS,House,House Speaker,2024-03-01,House/ received from Senate,,,39
S.B. 198,2024-RS,House,Senate President,2024-03-01,House/ signed by Speaker/ returned to Senate,,,40
S.B. 198,2024-RS,House,Senate President,2024-03-01,House/ to Senate,,,41
S.B. 198,2024-RS,Senate,Senate President,2024-03-01,Senate/ received from House,,,42
S.B. 198,2024-RS,Senate,Legislative Research and General Counsel / Enrolling,2024-03-01,Senate/ signed by President/ sent for enrolling,,,43
S.B. 198,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-02,Bill Received from Senate for Enrolling,,,44
S.B. 198,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-02,Draft of Enrolled Bill Prepared,,,45
S.B. 198,2024-RS,Fiscal,Legislative Research and General Counsel / Enrolling,2024-03-05,LFA/ fiscal note publicly available,,,46
S.B. 198,2024-RS,,Senate Secretary,2024-03-11,Enrolled Bill Returned to House or Senate,,,47
S.B. 198,2024-RS,Senate,Senate Secretary,2024-03-11,Senate/ enrolled bill to Printing,,,48
S.B. 198,2024-RS,Senate,Senate Secretary,2024-03-12,Senate/ received enrolled bill from Printing,,,49
S.B. 198,2024-RS,Senate,Executive Branch - Governor,2024-03-12,Senate/ to Governor,,,50
S.B. 198,2024-RS,,Lieutenant Governor's office for filing,2024-03-13,Governor Signed,,,51
S.B. 199,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
S.B. 199,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
S.B. 199,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-05,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 199,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received bill from Legislative Research,,,4
S.B. 199,2024-RS,Senate,Senate Rules Committee,2024-02-06,Senate/ 1st reading (Introduced),,,5
S.B. 199,2024-RS,Senate,Senate Health and Human Services Committee,2024-02-06,Senate/ to standing committee,,,6
S.B. 199,2024-RS,Fiscal,Senate Health and Human Services Committee,2024-02-06,LFA/ fiscal note sent to sponsor,,,7
S.B. 199,2024-RS,Fiscal,Senate Health and Human Services Committee,2024-02-07,LFA/ fiscal note publicly available,,,8
S.B. 199,2024-RS,Senate,Senate Health and Human Services Committee,2024-02-07,Senate/ received fiscal note from Fiscal Analyst,,,9
S.B. 199,2024-RS,,Senate Health and Human Services Committee,2024-02-08,Senate Comm - Amendment Recommendation # 1,3 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=31122,10
S.B. 199,2024-RS,,Senate Health and Human Services Committee,2024-02-08,Senate Comm - Favorable Recommendation,3 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=31123,11
S.B. 199,2024-RS,Senate,Senate Health and Human Services Committee,2024-02-08,Senate/ comm rpt/ amended,,,12
S.B. 199,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-08,Senate/ placed on 2nd Reading Calendar,,,13
S.B. 199,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-12,Senate/ 2nd reading,,,14
S.B. 199,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-12,Senate/ passed 2nd reading,21 0 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=667&house=S,15
S.B. 199,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-13,Senate/ 3rd reading,,,16
S.B. 199,2024-RS,Senate,Clerk of the House,2024-02-13,Senate/ passed 3rd reading,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=739&house=S,17
S.B. 199,2024-RS,Senate,Clerk of the House,2024-02-13,Senate/ to House,,,18
S.B. 199,2024-RS,House,Clerk of the House,2024-02-13,House/ received from Senate,,,19
S.B. 199,2024-RS,House,House Rules Committee,2024-02-13,House/ 1st reading (Introduced),,,20
S.B. 199,2024-RS,House,House Health and Human Services Committee,2024-02-23,House/ to standing committee,,,21
S.B. 199,2024-RS,,House Health and Human Services Committee,2024-02-27,House Comm - Returned to Rules,,,22
S.B. 199,2024-RS,House,House Rules Committee,2024-02-27,House/ comm rpt/ sent to Rules,,,23
S.B. 199,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-29,House/ Rules to 3rd Reading Calendar,,,24
S.B. 199,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-29,House/ 2nd reading,,,25
S.B. 199,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-29,House/ 3rd reading,,,26
S.B. 199,2024-RS,House,House Speaker,2024-02-29,House/ passed 3rd reading,73 0 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1365&house=H,27
S.B. 199,2024-RS,House,Senate President,2024-02-29,House/ signed by Speaker/ returned to Senate,,,28
S.B. 199,2024-RS,House,Senate President,2024-02-29,House/ to Senate,,,29
S.B. 199,2024-RS,Senate,Senate President,2024-03-01,Senate/ received from House,,,30
S.B. 199,2024-RS,Senate,Legislative Research and General Counsel / Enrolling,2024-03-01,Senate/ signed by President/ sent for enrolling,,,31
S.B. 199,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-01,Bill Received from Senate for Enrolling,,,32
