bill_number,session,session_year,session_type,chamber,action_date,action,journal_page,order
SB0666,102nd,2023,RS,,2023-04-11,"Hearing Conducted S Agriculture, Food Production and Outdoor Resources Committee",,3
SB0666,102nd,2023,RS,,2023-04-18,"Voted Do Pass S Agriculture, Food Production and Outdoor Resources Committee",,4
SB0667,102nd,2023,RS,,2023-02-27,S First Read,S451-452,1
SB0667,102nd,2023,RS,,2023-04-06,"Second Read and Referred S Veterans, Military Affairs and Pensions Committee",S959,2
SB0668,102nd,2023,RS,,2023-02-27,S First Read,S452,1
SB0668,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S959,2
SB0669,102nd,2023,RS,,2023-02-27,S First Read,S452,1
SB0669,102nd,2023,RS,,2023-04-06,Second Read and Referred S Health and Welfare Committee,S959,2
SB0670,102nd,2023,RS,,2023-02-27,S First Read,S452,1
SB0670,102nd,2023,RS,,2023-04-06,Second Read and Referred S Governmental Accountability Committee,S959,2
SB0670,102nd,2023,RS,,2023-04-20,Hearing Conducted S Governmental Accountability Committee,,3
SB0671,102nd,2023,RS,,2023-02-27,S First Read,S452,1
SB0671,102nd,2023,RS,,2023-04-06,Second Read and Referred S Emerging Issues Committee,S959,2
SB0672,102nd,2023,RS,,2023-02-27,S First Read,S452,1
SB0672,102nd,2023,RS,,2023-04-06,Second Read and Referred S Fiscal Oversight Committee,S959,2
SB0673,102nd,2023,RS,,2023-02-27,S First Read,S452,1
SB0673,102nd,2023,RS,,2023-04-06,Second Read and Referred S Health and Welfare Committee,S959,2
SB0674,102nd,2023,RS,,2023-02-27,S First Read,S452,1
SB0674,102nd,2023,RS,,2023-04-06,Second Read and Referred S Local Government and Elections Committee,S959,2
SB0675,102nd,2023,RS,,2023-02-27,S First Read,S452,1
SB0675,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S959,2
SB0676,102nd,2023,RS,,2023-02-27,S First Read,S452,1
SB0676,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S959,2
SB0677,102nd,2023,RS,,2023-02-27,S First Read,S453,1
SB0677,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S959,2
SB0678,102nd,2023,RS,,2023-02-27,S First Read,S453,1
SB0678,102nd,2023,RS,,2023-04-06,Second Read and Referred S Education and Workforce Development Committee,S959,2
SB0679,102nd,2023,RS,,2023-02-27,S First Read,S453,1
SB0679,102nd,2023,RS,,2023-04-06,Second Read and Referred S Insurance and Banking Committee,S959,2
SB0680,102nd,2023,RS,,2023-02-27,S First Read,S453,1
SB0680,102nd,2023,RS,,2023-04-06,Second Read and Referred S Education and Workforce Development Committee,S959,2
SB0681,102nd,2023,RS,,2023-02-27,S First Read,S453,1
SB0681,102nd,2023,RS,,2023-04-06,Second Read and Referred S Fiscal Oversight Committee,S959,2
SB0681,102nd,2023,RS,,2023-04-20,Hearing Conducted S Fiscal Oversight Committee,,3
SB0682,102nd,2023,RS,,2023-02-27,S First Read,S453,1
SB0682,102nd,2023,RS,,2023-04-06,Second Read and Referred S General Laws Committee,S959,2
SB0683,102nd,2023,RS,,2023-02-28,S First Read,S464,1
SB0683,102nd,2023,RS,,2023-04-06,Second Read and Referred S Education and Workforce Development Committee,S959,2
SB0684,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0684,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S959,2
SB0685,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0685,102nd,2023,RS,,2023-04-06,Second Read and Referred S Health and Welfare Committee,S959,2
SB0685,102nd,2023,RS,,2023-04-26,Hearing Cancelled S Health and Welfare Committee,,3
SB0685,102nd,2023,RS,,2023-05-03,Hearing Conducted S Health and Welfare Committee,,4
SB0686,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0686,102nd,2023,RS,,2023-04-06,Second Read and Referred S General Laws Committee,S959,2
SB0687,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0687,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S959,2
SB0688,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0688,102nd,2023,RS,,2023-04-06,Second Read and Referred S General Laws Committee,S959,2
SB0688,102nd,2023,RS,,2023-04-19,Hearing Conducted S General Laws Committee,,3
SB0688,102nd,2023,RS,,2023-05-01,Voted Do Pass S General Laws Committee,,4
SB0689,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0689,102nd,2023,RS,,2023-04-06,Second Read and Referred S General Laws Committee,S959,2
SB0690,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0690,102nd,2023,RS,,2023-04-06,Second Read and Referred S Governmental Accountability Committee,S959,2
SB0691,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0691,102nd,2023,RS,,2023-04-06,Second Read and Referred S Education and Workforce Development Committee,S959,2
SB0691,102nd,2023,RS,,2023-04-18,Hearing Conducted S Education and Workforce Development Committee,,3
SB0692,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0692,102nd,2023,RS,,2023-04-06,Second Read and Referred S Insurance and Banking Committee,S959,2
SB0693,102nd,2023,RS,,2023-02-28,S First Read,S465,1
SB0693,102nd,2023,RS,,2023-04-06,Second Read and Referred S Emerging Issues Committee,S960,2
SB0694,102nd,2023,RS,,2023-02-28,S First Read,S466,1
SB0694,102nd,2023,RS,,2023-04-06,"Second Read and Referred S Commerce, Consumer Protection, Energy and the Environment Committee",S960,2
SB0695,102nd,2023,RS,,2023-02-28,S First Read,S466,1
SB0695,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S960,2
SB0696,102nd,2023,RS,,2023-02-28,S First Read,S466,1
SB0696,102nd,2023,RS,,2023-04-06,Second Read and Referred S Economic Development and Tax Policy Committee,S960,2
SB0697,102nd,2023,RS,,2023-02-28,S First Read,S466,1
SB0697,102nd,2023,RS,,2023-04-06,Second Read and Referred S Emerging Issues Committee,S960,2
SB0697,102nd,2023,RS,,2023-04-18,Hearing Conducted S Emerging Issues Committee,,3
SB0698,102nd,2023,RS,,2023-02-28,S First Read,S466,1
SB0698,102nd,2023,RS,,2023-04-06,Second Read and Referred S Emerging Issues Committee,S960,2
SB0699,102nd,2023,RS,,2023-03-01,S First Read,S487,1
SB0699,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S960,2
SB0700,102nd,2023,RS,,2023-03-01,S First Read,S487,1
SB0700,102nd,2023,RS,,2023-04-06,"Second Read and Referred S Transportation, Infrastructure and Public Safety Committee",S960,2
SB0701,102nd,2023,RS,,2023-03-01,S First Read,S487,1
SB0701,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S960,2
SB0702,102nd,2023,RS,,2023-03-01,S First Read,S487,1
SB0702,102nd,2023,RS,,2023-04-06,"Second Read and Referred S Transportation, Infrastructure and Public Safety Committee",S960,2
SB0703,102nd,2023,RS,,2023-03-01,S First Read,S487,1
SB0703,102nd,2023,RS,,2023-04-06,Second Read and Referred S Education and Workforce Development Committee,S960,2
SB0704,102nd,2023,RS,,2023-03-01,S First Read,S487,1
SB0704,102nd,2023,RS,,2023-04-06,Second Read and Referred S Governmental Accountability Committee,S960,2
SB0705,102nd,2023,RS,,2023-03-01,S First Read,S487,1
SB0705,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S960,2
SB0706,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0706,102nd,2023,RS,,2023-04-06,Second Read and Referred S General Laws Committee,S960,2
SB0706,102nd,2023,RS,,2023-04-19,Hearing Conducted S General Laws Committee,,3
SB0706,102nd,2023,RS,,2023-05-01,Voted Do Pass S General Laws Committee,,4
SB0707,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0707,102nd,2023,RS,,2023-04-06,Second Read and Referred S Local Government and Elections Committee,S960,2
SB0707,102nd,2023,RS,,2023-04-17,Hearing Scheduled S Local Government and Elections Committee,,3
SB0707,102nd,2023,RS,,2023-04-17,Voted Do Pass S Local Government and Elections Committee,,4
SB0708,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0708,102nd,2023,RS,,2023-04-06,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S960,2
SB0709,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0709,102nd,2023,RS,,2023-04-06,"Second Read and Referred S Commerce, Consumer Protection, Energy and the Environment Committee",S960,2
SB0709,102nd,2023,RS,,2023-04-18,"Hearing Conducted S Commerce, Consumer Protection, Energy and the Environment Committee",,3
SB0710,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0710,102nd,2023,RS,,2023-04-06,"Second Read and Referred S Agriculture, Food Production and Outdoor Resources Committee",S960,2
SB0711,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0711,102nd,2023,RS,,2023-04-06,Second Read and Referred S Education and Workforce Development Committee,S960,2
SB0712,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0712,102nd,2023,RS,,2023-04-06,Second Read and Referred S Local Government and Elections Committee,S960,2
SB0713,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0713,102nd,2023,RS,,2023-04-06,Second Read and Referred S Insurance and Banking Committee,S960,2
SB0714,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0714,102nd,2023,RS,,2023-04-06,Second Read and Referred S Health and Welfare Committee,S960,2
SB0715,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0715,102nd,2023,RS,,2023-04-06,Second Read and Referred S Health and Welfare Committee,S960,2
SB0716,102nd,2023,RS,,2023-03-01,S First Read,S488,1
SB0716,102nd,2023,RS,,2023-04-06,"Second Read and Referred S Transportation, Infrastructure and Public Safety Committee",S960,2
SB0717,102nd,2023,RS,,2023-03-01,S First Read,S489,1
SB0717,102nd,2023,RS,,2023-04-06,"Second Read and Referred S Commerce, Consumer Protection, Energy and the Environment Committee",S960,2
SB0717,102nd,2023,RS,,2023-04-18,"Hearing Conducted S Commerce, Consumer Protection, Energy and the Environment Committee",,3
SB0718,102nd,2023,RS,,2023-03-01,S First Read,S489,1
SB0718,102nd,2023,RS,,2023-04-06,Second Read and Referred S Emerging Issues Committee,S960,2
SB0719,102nd,2023,RS,,2023-03-01,S First Read,S489,1
SB0719,102nd,2023,RS,,2023-04-06,"Second Read and Referred S Veterans, Military Affairs and Pensions Committee",S960,2
SB0719,102nd,2023,RS,,2023-04-12,"Hearing Conducted S Veterans, Military Affairs and Pensions Committee",,3
SB0720,102nd,2023,RS,,2023-03-01,S First Read,S489,1
SB0720,102nd,2023,RS,,2023-04-06,Second Read and Referred S Economic Development and Tax Policy Committee,S960,2
SB0720,102nd,2023,RS,,2023-04-17,Hearing Conducted S Economic Development and Tax Policy Committee,,3
SB0720,102nd,2023,RS,,2023-05-01,Voted Do Pass S Economic Development and Tax Policy Committee,,4
SB0721,102nd,2023,RS,,2023-03-01,S First Read,S523,1
SB0721,102nd,2023,RS,,2023-04-06,Second Read and Referred S Economic Development and Tax Policy Committee,S960,2
SB0721,102nd,2023,RS,,2023-04-17,Hearing Conducted S Economic Development and Tax Policy Committee,,3
SB0721,102nd,2023,RS,,2023-04-24,Voted Do Pass S Economic Development and Tax Policy Committee,,4
SB0722,102nd,2023,RS,,2023-03-01,S First Read,S523,1
SB0722,102nd,2023,RS,,2023-04-06,Second Read and Referred S Economic Development and Tax Policy Committee,S960,2
SB0723,102nd,2023,RS,,2023-03-01,S First Read,S523,1
SB0723,102nd,2023,RS,,2023-04-06,Second Read and Referred S Local Government and Elections Committee,S960,2
SCR0001,102nd,2023,RS,,2023-01-05,S Offered,S89-90,1
SCR0001,102nd,2023,RS,,2023-01-09,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S103,2
SCR0002,102nd,2023,RS,,2023-01-05,S Offered,S90-91,1
SCR0002,102nd,2023,RS,,2023-01-09,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S103,2
SCR0003,102nd,2023,RS,,2023-01-05,S Offered,S91,1
SCR0003,102nd,2023,RS,,2023-01-09,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S103,2
SCR0003,102nd,2023,RS,,2023-01-31,"Hearing Conducted S Rules, Joint Rules, Resolutions and Ethics Committee",,3
SCR0003,102nd,2023,RS,,2023-02-14,"Voted Do Pass S Rules, Joint Rules, Resolutions and Ethics Committee",,4
SCR0003,102nd,2023,RS,,2023-02-15,"Reported from S Rules, Joint Rules, Resolutions and Ethics Committee",S371,5
SCR0003,102nd,2023,RS,,2023-02-21,S adopted,S391-392,6
SCR0003,102nd,2023,RS,,2023-02-21,H First Read,H630,7
SCR0003,102nd,2023,RS,,2023-02-22,H Second Read,H640,8
SCR0003,102nd,2023,RS,,2023-03-28,Referred H Transportation Infrastructure,H1193,9
SCR0003,102nd,2023,RS,,2023-04-05,Hearing Conducted H Transportation Infrastructure,,10
SCR0004,102nd,2023,RS,,2023-01-09,S offered,S100-101,1
SCR0004,102nd,2023,RS,,2023-01-10,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S118,2
SCR0004,102nd,2023,RS,,2023-01-25,"Hearing Conducted S Rules, Joint Rules, Resolutions and Ethics Committee",,3
SCR0004,102nd,2023,RS,,2023-01-31,"SCS Voted Do Pass S Rules, Joint Rules, Resolutions and Ethics Committee (1363S.03C)",,4
SCR0004,102nd,2023,RS,,2023-02-02,"Reported from S Rules, Joint Rules, Resolutions and Ethics Committee w/SCS",S275,5
SCR0004,102nd,2023,RS,,2023-02-09,SCS S adopted,S325,6
SCR0004,102nd,2023,RS,,2023-02-09,S adopted,S325,7
SCR0004,102nd,2023,RS,,2023-02-13,H First Read,H576,8
SCR0004,102nd,2023,RS,,2023-02-14,H Second Read,H584,9
SCR0004,102nd,2023,RS,,2023-03-28,Referred H Special Committee on Homeland Security,H1193,10
SCR0004,102nd,2023,RS,,2023-04-03,Hearing Conducted H Special Committee on Homeland Security,,11
SCR0004,102nd,2023,RS,,2023-04-06,Voted Do Pass H Special Committee on Homeland Security,,12
SCR0004,102nd,2023,RS,,2023-04-13,Reported Do Pass H Special Committee on Homeland Security,H1665-1666,13
SCR0004,102nd,2023,RS,,2023-04-17,Referred H Rules - Legislative Oversight,H1789,14
SCR0004,102nd,2023,RS,,2023-04-19,Voted Do Pass H Rules - Legislative Oversight,,15
SCR0004,102nd,2023,RS,,2023-04-20,Reported Do Pass H Rules - Legislative Oversight,H1886,16
SCR0004,102nd,2023,RS,,2023-05-12,H Calendar Senate Concurrent Resolutions for Third Reading,,17
SCR0005,102nd,2023,RS,,2023-01-12,S offered,S137-138,1
SCR0005,102nd,2023,RS,,2023-01-17,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S153,2
SCR0006,102nd,2023,RS,,2023-01-12,S First Read,S138,1
SCR0006,102nd,2023,RS,,2023-01-19,"Second Read and Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S185,2
SCR0006,102nd,2023,RS,,2023-01-31,"Hearing Conducted S Rules, Joint Rules, Resolutions and Ethics Committee",,3
SCR0006,102nd,2023,RS,,2023-02-14,"Voted Do Pass S Rules, Joint Rules, Resolutions and Ethics Committee",,4
SCR0006,102nd,2023,RS,,2023-02-15,"Reported from S Rules, Joint Rules, Resolutions and Ethics Committee",S371,5
SCR0006,102nd,2023,RS,,2023-02-21,S Third Read and Passed,S392,6
SCR0006,102nd,2023,RS,,2023-02-21,H First Read,H630,7
SCR0006,102nd,2023,RS,,2023-02-22,H Second Read,H640,8
SCR0006,102nd,2023,RS,,2023-03-28,Referred H Health and Mental Health Policy,H1193,9
SCR0006,102nd,2023,RS,,2023-04-03,Hearing Conducted H Health and Mental Health Policy,,10
SCR0006,102nd,2023,RS,,2023-05-01,Voted Do Pass H Health and Mental Health Policy,,11
SCR0006,102nd,2023,RS,,2023-05-02,Reported Do Pass H Health and Mental Health Policy,H2585,12
SCR0006,102nd,2023,RS,,2023-05-02,Referred H Rules - Legislative Oversight,H2588,13
SCR0006,102nd,2023,RS,,2023-05-05,Voted Do Pass H Rules - Legislative Oversight,,14
SCR0006,102nd,2023,RS,,2023-05-05,Reported Do Pass H Rules - Legislative Oversight,H2996,15
SCR0006,102nd,2023,RS,,2023-05-12,H Calendar Senate Concurrent Resolutions for Third Reading,,16
SCR0007,102nd,2023,RS,,2023-01-19,S First Read,S180-181,1
SCR0007,102nd,2023,RS,,2023-01-26,"Second Read and Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S232,2
SCR0007,102nd,2023,RS,,2023-01-31,"Hearing Conducted S Rules, Joint Rules, Resolutions and Ethics Committee",,3
SCR0007,102nd,2023,RS,,2023-02-14,"Voted Do Pass S Rules, Joint Rules, Resolutions and Ethics Committee",,4
SCR0007,102nd,2023,RS,,2023-02-15,"Reported from S Rules, Joint Rules, Resolutions and Ethics Committee",S370,5
SCR0007,102nd,2023,RS,,2023-02-21,S Third Read and Passed,S392-393,6
SCR0007,102nd,2023,RS,,2023-02-21,H First Read,H630,7
SCR0007,102nd,2023,RS,,2023-02-22,H Second Read,H640,8
SCR0007,102nd,2023,RS,,2023-02-23,Referred H Special Committee on Tourism,H658,9
SCR0007,102nd,2023,RS,,2023-03-28,Hearing Cancelled H Special Committee on Tourism,,10
SCR0007,102nd,2023,RS,,2023-04-04,Hearing Conducted H Special Committee on Tourism,,11
SCR0007,102nd,2023,RS,,2023-04-11,HCS Voted Do Pass H Special Committee on Tourism,,12
SCR0007,102nd,2023,RS,,2023-04-12,HCS Reported Do Pass H Special Committee on Tourism,H1615,13
SCR0007,102nd,2023,RS,,2023-04-12,Referred H Rules - Legislative Oversight,H1619,14
SCR0007,102nd,2023,RS,,2023-04-17,HCS Voted Do Pass H Rules - Legislative Oversight,,15
SCR0007,102nd,2023,RS,,2023-04-17,HCS Reported Do Pass H Rules - Legislative Oversight,H1783,16
SCR0007,102nd,2023,RS,,2023-04-17,Referred H Fiscal Review Committee,H1791,17
SCR0007,102nd,2023,RS,,2023-04-19,HCS Voted Do Pass H Fiscal Review,,18
SCR0007,102nd,2023,RS,,2023-04-19,HCS Reported Do Pass H Fiscal Review,H1842,19
SCR0007,102nd,2023,RS,,2023-05-02,HCS H adopted,H2427,20
SCR0007,102nd,2023,RS,,2023-05-02,H Third Read and Passed,H2427-2428 / S1864,21
SCR0007,102nd,2023,RS,,2023-05-10,S concurs in HCS (Bernskoetter),S2731-2732,22
SCR0007,102nd,2023,RS,,2023-05-10,S Third Read and Passed,S2732 / H3322,23
SCR0007,102nd,2023,RS,,2023-05-10,Truly Agreed To and Finally Passed,S2732,24
SCR0007,102nd,2023,RS,,2023-05-30,"Reported Duly Enrolled Rules, Joint Rules, Resolutions & Ethics Committee",S2797,25
SCR0007,102nd,2023,RS,,2023-05-30,Signed by Senate President Pro Tem,S2798,26
SCR0007,102nd,2023,RS,,2023-05-30,Signed by House Speaker,H3510,27
SCR0007,102nd,2023,RS,,2023-05-30,Delivered to Governor,S2809,28
SCR0007,102nd,2023,RS,,2023-07-06,Signed by Governor,S2827,29
SCR0008,102nd,2023,RS,,2023-01-19,S Offered,S181,1
SCR0008,102nd,2023,RS,,2023-01-23,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S198,2
SCR0008,102nd,2023,RS,,2023-01-31,"Hearing Conducted S Rules, Joint Rules, Resolutions and Ethics Committee",,3
SCR0008,102nd,2023,RS,,2023-02-14,"Voted Do Pass S Rules, Joint Rules, Resolutions and Ethics Committee",,4
SCR0008,102nd,2023,RS,,2023-02-15,"Reported from S Rules, Joint Rules, Resolutions and Ethics Committee",S371,5
SCR0008,102nd,2023,RS,,2023-02-21,S adopted,S393,6
SCR0008,102nd,2023,RS,,2023-02-21,H First Read,H630,7
SCR0008,102nd,2023,RS,,2023-02-22,H Second Read,H640,8
SCR0008,102nd,2023,RS,,2023-03-28,Referred H Special Committee on Tourism,H1193,9
SCR0008,102nd,2023,RS,,2023-04-04,Hearing Conducted H Special Committee on Tourism,,10
SCR0008,102nd,2023,RS,,2023-04-11,Voted Do Pass H Special Committee on Tourism,,11
SCR0008,102nd,2023,RS,,2023-04-12,Reported Do Pass H Special Committee on Tourism,H1615,12
SCR0008,102nd,2023,RS,,2023-04-12,Referred H Rules - Legislative Oversight,H1619,13
SCR0008,102nd,2023,RS,,2023-04-17,Voted Do Pass H Rules - Legislative Oversight,,14
SCR0008,102nd,2023,RS,,2023-04-17,Reported Do Pass H Rules - Legislative Oversight,H1783,15
SCR0008,102nd,2023,RS,,2023-05-03,H adopted,H2717-2718 / S2221,16
SCR0008,102nd,2023,RS,,2023-05-30,"Reported Duly Enrolled Rules, Joint Rules, Resolutions & Ethics Committee",S2797,17
SCR0009,102nd,2023,RS,,2023-01-25,S Offered,S212-213,1
SCR0009,102nd,2023,RS,,2023-01-26,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S232,2
SCR0009,102nd,2023,RS,,2023-02-14,"Hearing Conducted S Rules, Joint Rules, Resolutions and Ethics Committee",,3
SCR0009,102nd,2023,RS,,2023-03-28,"Voted Do Pass S Rules, Joint Rules, Resolutions and Ethics Committee",,4
SCR0009,102nd,2023,RS,,2023-03-30,"Reported from S Rules, Joint Rules, Resolutions and Ethics Committee",S821,5
SCR0009,102nd,2023,RS,,2023-04-04,S adopted,S891,6
SCR0009,102nd,2023,RS,,2023-04-04,H First Read,H1342,7
SCR0009,102nd,2023,RS,,2023-04-05,H Second Read,H1358,8
SCR0009,102nd,2023,RS,,2023-04-11,Referred H Health and Mental Health Policy,H1488,9
SCR0009,102nd,2023,RS,,2023-05-01,Hearing Scheduled But Not Heard H Health and Mental Health Policy,,10
SCR0010,102nd,2023,RS,,2023-01-25,S Offered,S213,1
SCR0010,102nd,2023,RS,,2023-01-26,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S232,2
SCR0010,102nd,2023,RS,,2023-02-14,"Hearing Conducted S Rules, Joint Rules, Resolutions and Ethics Committee",,3
SCR0010,102nd,2023,RS,,2023-03-28,"Voted Do Pass S Rules, Joint Rules, Resolutions and Ethics Committee",,4
SCR0010,102nd,2023,RS,,2023-03-30,"Reported from S Rules, Joint Rules, Resolutions and Ethics Committee",S821,5
SCR0010,102nd,2023,RS,,2023-04-04,S adopted,S891,6
SCR0010,102nd,2023,RS,,2023-04-04,H First Read,H1342,7
SCR0010,102nd,2023,RS,,2023-04-05,H Second Read,H1358,8
SCR0010,102nd,2023,RS,,2023-04-11,Referred H Government Efficiency and Downsizing,H1488,9
SCR0010,102nd,2023,RS,,2023-04-26,Voted Do Pass H Government Efficiency and Downsizing,,10
SCR0010,102nd,2023,RS,,2023-04-26,Reported Do Pass H Government Efficiency and Downsizing,H2192,11
SCR0010,102nd,2023,RS,,2023-04-26,Referred H Rules - Regulatory Oversight,H2196,12
SCR0010,102nd,2023,RS,,2023-05-01,Voted Do Pass H Rules - Regulatory Oversight,,13
SCR0010,102nd,2023,RS,,2023-05-09,Reported Do Pass H Rules - Regulatory Oversight,H3164-3165,14
SCR0010,102nd,2023,RS,,2023-05-12,H adopted,H3479 / S2795,15
SCR0010,102nd,2023,RS,,2023-05-30,"Reported Duly Enrolled Rules, Joint Rules, Resolutions & Ethics Committee",S2797,16
SCR0011,102nd,2023,RS,,2023-02-09,S First Read,S323,1
SCR0011,102nd,2023,RS,,2023-02-15,"Second Read and Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S371,2
SCR0012,102nd,2023,RS,,2023-02-13,S First Read,S342,1
SCR0012,102nd,2023,RS,,2023-02-15,"Second Read and Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S371,2
SCR0013,102nd,2023,RS,,2023-02-27,S First Read,S450-451,1
SCR0013,102nd,2023,RS,,2023-03-02,"Second Read and Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S541,2
SCR0014,102nd,2023,RS,,2023-02-28,S Offered,S462-463,1
SCR0014,102nd,2023,RS,,2023-03-01,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S489,2
SCR0015,102nd,2023,RS,,2023-02-28,S offered,S464,1
SCR0015,102nd,2023,RS,,2023-03-01,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S489,2
SCR0016,102nd,2023,RS,,2023-03-01,S Offered,S484-486,1
SCR0016,102nd,2023,RS,,2023-03-02,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S541,2
SCR0017,102nd,2023,RS,,2023-03-01,S Offered,S486-487,1
SCR0017,102nd,2023,RS,,2023-03-02,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S541,2
SCR0018,102nd,2023,RS,,2023-04-06,S Offered,S948-949,1
SCR0018,102nd,2023,RS,,2023-04-12,"Referred S Rules, Joint Rules, Resolutions and Ethics Committee",S979,2
SCR0019,102nd,2023,RS,,2023-05-05,S First Read,S2420-2422,1
SCR0019,102nd,2023,RS,,2023-05-12,S Resolutions Calendar - To be Referred,,2
SJR0001,102nd,2023,RS,,2022-12-01,Prefiled,,1
SJR0001,102nd,2023,RS,,2023-01-04,S First Read,S71,2
SJR0001,102nd,2023,RS,,2023-01-12,"Second Read and Referred S Agriculture, Food Production and Outdoor Resources Committee",S143,3
SJR0001,102nd,2023,RS,,2023-02-14,"Hearing Conducted S Agriculture, Food Production and Outdoor Resources Committee",,4
SJR0002,102nd,2023,RS,,2022-12-01,Prefiled,,1
SJR0002,102nd,2023,RS,,2023-01-04,S First Read,S71,2
SJR0002,102nd,2023,RS,,2023-01-12,Second Read and Referred S Local Government and Elections Committee,S143,3
SJR0002,102nd,2023,RS,,2023-02-06,Hearing Cancelled S Local Government and Elections Committee,,4
SJR0002,102nd,2023,RS,,2023-02-13,Hearing Conducted S Local Government and Elections Committee,,5
SJR0003,102nd,2023,RS,,2022-12-01,Prefiled,,1
SJR0003,102nd,2023,RS,,2023-01-04,S First Read,S71,2
SJR0003,102nd,2023,RS,,2023-01-12,Second Read and Referred S Economic Development and Tax Policy Committee,S143,3
SJR0003,102nd,2023,RS,,2023-01-23,Hearing Conducted S Economic Development and Tax Policy Committee,,4
SJR0003,102nd,2023,RS,,2023-01-30,Voted Do Pass S Economic Development and Tax Policy Committee,,5
SJR0003,102nd,2023,RS,,2023-02-02,Reported from S Economic Development and Tax Policy Committee,S274,6
SJR0003,102nd,2023,RS,,2023-02-06,SS S offered & adopted (Koenig)--(0738S.02F),S290-291,7
SJR0003,102nd,2023,RS,,2023-02-06,Perfected,S291,8
SJR0003,102nd,2023,RS,,2023-02-06,"Reported Truly Perfected S Rules, Joint Rules, Resolutions and Ethics Committee",S293,9
SJR0003,102nd,2023,RS,,2023-02-07,Referred S Fiscal Oversight Committee,S301,10
SJR0003,102nd,2023,RS,,2023-02-09,Voted Do Pass S Fiscal Oversight Committee,,11
SJR0003,102nd,2023,RS,,2023-02-09,Reported from S Fiscal Oversight Committee,S327,12
SJR0003,102nd,2023,RS,,2023-02-09,S Third Read and Passed,S329,13
SJR0003,102nd,2023,RS,,2023-02-09,H First Read,H563,14
SJR0003,102nd,2023,RS,,2023-02-13,H Second Read,H572,15
SJR0003,102nd,2023,RS,,2023-04-03,Referred H Ways and Means,H1317,16
SJR0003,102nd,2023,RS,,2023-04-06,Hearing Conducted H Ways and Means,,17
SJR0003,102nd,2023,RS,,2023-04-13,Voted Do Pass H Ways and Means,,18
SJR0003,102nd,2023,RS,,2023-04-13,Reported Do Pass H Ways and Means,H1666,19
