bill_number,session_year,session_type,sponsors,title,status,comm_reports,bill_url
HB0109,2023,RS,John Block,REPEAL NM CIVIL RIGHTS ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=109&year=23
HB0110,2023,RS,John Block; Mark Duncan,VOTER ID REQUIREMENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=110&year=23
HB0111,2023,RS,Pamelya Herndon; Meredith A. Dixon,HOLOCAUST AND GENOCIDE STUDIES ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=111&year=23
HB0112,2023,RS,Pamelya Herndon,PUBLIC SCHOOL WELLNESS ROOM PILOT PROJECT,Died (API.),HEC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=112&year=23
HB0113,2023,RS,Christine Chandler,MAGISTRATE COURT CHANGES,Died (API.),HGEIC Committee Report; HJC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=113&year=23
HB0114,2023,RS,Kathleen Cates; Pamelya Herndon; Patricia Roybal Caballero,APPRENTICESHIP PROGRAMS,Died (API.),HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=114&year=23
HB0115,2023,RS,Kathleen Cates; Joanne J. Ferrary,HOME INSPECTOR LICENSING EXAMINATION CHANGES,Chaptered,HCEDC Committee Report; HJC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=115&year=23
HB0116,2023,RS,Debra M. Sariñana; Alan T. Martinez; Eliseo Lee Alcon,ACTIVE DUTY NAT'L GUARD AS STATE EMPLOYEES,Chaptered,HLVMC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=116&year=23
HB0117,2023,RS,"William ""Bill"" R. Rehm; Greg Nibert; Dayan Hochman-Vigil",TITLE TRANSFER ELECTRONIC SIGNATURES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=117&year=23
HB0118,2023,RS,T. Ryan Lane; Meredith A. Dixon; Linda Serrato; Joshua Hernandez; Doreen Y. Gallegos,CREATE OFFICE OF ENTREPRENEURSHIP,Vetoed,HCEDC Committee Report; HAFC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=118&year=23
HB0119,2023,RS,"Christine Chandler; Benny Shendo, Jr.; Peter Wirth; Derrick J. Lente",INCOME TAX BRACKET CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=119&year=23
HB0120,2023,RS,Christine Chandler; Peter Wirth; Derrick J. Lente,LIMIT CAPITAL GAINS TAX DEDUCTION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=120&year=23
HB0121,2023,RS,Christine Chandler; Susan K. Herrera; Peter Wirth,WATER RIGHT LEASE EFFECTIVE DATE,Died (API.),HENRC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=121&year=23
HB0122,2023,RS,Matthew McQueen; Debra M. Sariñana; Jeff Steinborn; Patricia Roybal Caballero,STORAGE OF CERTAIN RADIOACTIVE WASTE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=122&year=23
HB0123,2023,RS,"Elizabeth ""Liz"" Thomson; Joanne J. Ferrary; Tara Jaramillo; Kathleen Cates; Gail Chasey",TOBACCO TAX RATES & DEFINITIONS,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=123&year=23
HB0124,2023,RS,"Joanne J. Ferrary; Elizabeth ""Liz"" Thomson; Tara Jaramillo; Kathleen Cates; Gail Chasey",TOBACCO TAX RATES & DEFINITIONS,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=124&year=23
HB0125,2023,RS,G. Andres Romero; Natalie Figueroa; Joanne J. Ferrary,SCHOOL DUAL CREDIT TASK FORCE,Vetoed,HEC Committee Report; SRC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=125&year=23
HB0126,2023,RS,G. Andres Romero; T. Ryan Lane,SCHOOL GRADUATION REQUIREMENTS,Vetoed,HCEDC Committee Report; HEC Committee Report; SEC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=126&year=23
HB0127,2023,RS,Susan K. Herrera; Brian G. Baca; Willie D. Madrid; Debra M. Sariñana; Christine Trujillo,EDUCATION ASSISTANT SALARY INCREASE,Chaptered,HCEDC Committee Report; HEC Committee Report; HAFC Committee Report; SEC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=127&year=23
HB0128,2023,RS,Stefani Lord; John Block,CHEMICAL CASTRATION OF SOME SEX OFFENDERS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=128&year=23
HB0129,2023,RS,Stefani Lord; Harlan Vincent,MONITORING OF CYFD CUSTODY CHILDREN,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=129&year=23
HB0130,2023,RS,Joy Garratt; G. Andres Romero; Mimi Stewart,K-12 PLUS PROGRAM,Chaptered,HEC Committee Report; HJC Committee Report; HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=130&year=23
HB0131,2023,RS,"Elizabeth ""Liz"" Thomson; Kathleen Cates; Joshua Hernandez; John Block; Siah Correa Hemphill",PROSTHETIC & CUSTOM ORTHOTIC DEVICE COVERAGE,Chaptered,HCPAC Committee Report; HHHC Committee Report; STBTC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=131&year=23
HB0132,2023,RS,"Elizabeth ""Liz"" Thomson; Elizabeth ""Liz"" Stefanics",MAIL-ORDER & COMMUNITY PHARMACY ACCESS,Died (API.),HHHC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=132&year=23
HB0133,2023,RS,Christine Trujillo; Tara L. Lujan; Joy Garratt; Kristina Ortez; Linda Serrato,RECRUIT SEXUAL ASSAULT SERVICE PROVIDERS,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=133&year=23
HB0134,2023,RS,Christine Trujillo; Kristina Ortez; Tara L. Lujan; Linda Serrato,MENSTRUAL PRODUCTS IN SCHOOL BATHROOMS,Chaptered,HEC Committee Report; HAFC Committee Report; SEC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=134&year=23
HB0135,2023,RS,Christine Trujillo; Tara L. Lujan; Joy Garratt; Kristina Ortez; Patricia Roybal Caballero,CHILD ADVOCACY CENTER FUNDING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=135&year=23
HB0136,2023,RS,"Christine Trujillo; Kristina Ortez; Joy Garratt; Tara L. Lujan; Elizabeth ""Liz"" Thomson",HUMAN PAPILLOMAVIRUS PAP REGISTRY,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=136&year=23
HB0137,2023,RS,Micaela Lara Cadena,GRT DEDUCTIONS FOR CHILD CARE ASSISTANCE,Died (API.),HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=137&year=23
HB0138,2023,RS,Micaela Lara Cadena,FLEXIBILITY IN FINE AND FEE PAYMENTS,Died (API.),HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=138&year=23
HB0139,2023,RS,Micaela Lara Cadena,ELIMINATING COURT FEES,Chaptered,HJC Committee Report; HAFC Committee Report; HJC Committee Report 2; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=139&year=23
HB0140,2023,RS,Derrick J. Lente; G. Andres Romero; Javier Martínez; Patricia Roybal Caballero; Anthony Allison,TRIBAL EDUCATION TRUST FUND,Died (API.),HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=140&year=23
HB0141,2023,RS,Candy Spence Ezzell; Greg Nibert,CONCERNS OF POLICE SURVIVORS LICENSE PLATE,Chaptered,HTPWC Committee Report; HAFC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=141&year=23
HB0142,2023,RS,Anthony Allison; Reena Szczepanski; Marian Matthews,GENERATING FACILITY AND MINE REMEDIATION,Chaptered,HENRC Committee Report; HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=142&year=23
HB0143,2023,RS,Natalie Figueroa,SCHOOL BOARD GOVERNANCE REQUIREMENTS,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=143&year=23
HB0144,2023,RS,"Christine Chandler; Derrick J. Lente; Elizabeth ""Liz"" Stefanics",INCREASE CERTAIN CHILD INCOME TAX CREDIT,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=144&year=23
HB0145,2023,RS,Greg Nibert; Candy Spence Ezzell; Randall T. Pettigrew,NMMI LEGISLATIVE SCHOLARSHIP PROGRAM,Chaptered,HGEIC Committee Report; HEC Committee Report; SEC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=145&year=23
HB0146,2023,RS,Greg Nibert; Candy Spence Ezzell; Randall T. Pettigrew,PRIORITIZING NMMI BARRACKS FUNDING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=146&year=23
HB0147,2023,RS,Derrick J. Lente; D. Wonda Johnson; Anthony Allison,INDIAN EDUCATION FUND DISTRIBUTIONS,Died (API.),HEC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=147&year=23
HB0148,2023,RS,Derrick J. Lente,EARLY CHILDHOOD DEPT. TRIBAL AGREEMENTS,Chaptered,HGEIC Committee Report; HEC Committee Report; SEC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=148&year=23
HB0149,2023,RS,Derrick J. Lente,PUBLIC ED DEPT. NATIVE AMERICAN FUNDING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=149&year=23
HB0150,2023,RS,Natalie Figueroa; Mimi Stewart,RETIREE HEALTH CARE CONTRIBUTIONS,Died (API.),HLVMC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=150&year=23
HB0151,2023,RS,Christine Trujillo; Patricia Roybal Caballero,NON-TENURE-TRACK FACULTY UNEMPLOYMENT,Died (API.),HEC Committee Report; HLVMC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=151&year=23
HB0152,2023,RS,Christine Trujillo; Yanira Gurrola,PRUEBA DE ESPANOL PARA LA CERTIFICATION,Died (API.),HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=152&year=23
HB0153,2023,RS,Candy Spence Ezzell; Cathrynn N. Brown; Jimmy Mason; Alan T. Martinez; Luis M. Terrazas,LIVESTOCK LARCENY SEPARATE OFFENSES,Died (API.),HAAWC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=153&year=23
HB0154,2023,RS,"Andrea Reeb; William ""Bill"" R. Rehm",CANNABIS USE AS CHILD DELINQUENT ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=154&year=23
HB0155,2023,RS,"Andrea Reeb; William ""Bill"" R. Rehm",AGGRAVATED BATTERY ON PEACE OFFICER PENALTY,Died (API.),HCPAC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=155&year=23
HB0156,2023,RS,"Andrea Reeb; William ""Bill"" R. Rehm",CANNABIS SCHOOL USE PREVENTION RESOURCE ACT,Died (API.),HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=156&year=23
HB0157,2023,RS,"Andrea Reeb; William ""Bill"" R. Rehm; Gail Armstrong; Mark Duncan",CANNABIS PACKAGING REQUIREMENTS,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=157&year=23
HB0158,2023,RS,"Andrea Reeb; William ""Bill"" R. Rehm",DWI TESTING REQUIREMENTS,Died (API.),HTPWC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=158&year=23
HB0159,2023,RS,"Andrea Reeb; William ""Bill"" R. Rehm",VIDEO TESTIMONY FOR TRAFFIC OFFENSES,Died (API.),HTPWC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=159&year=23
HB0160,2023,RS,Christine Chandler; Michael Padilla; Natalie Figueroa; Gail Armstrong,BROADBAND INFRASTRUCTURE,Chaptered,HRDLC Committee Report; HTPWC Committee Report; STBTC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=160&year=23
HB0161,2023,RS,D. Wonda Johnson,INTERTRIBAL INDIAN CEREMONIAL ASSOCIATION,Chaptered,HGEIC Committee Report; HAFC Committee Report; SIRC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=161&year=23
HB0162,2023,RS,John Block; Jimmy Mason,INTERFERENCE WITH FEDERAL IMMIGRATION LAW,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=162&year=23
HB0163,2023,RS,John Block; Tanya Mirabal Moya,25% GRT DEDUCTION FOR SMALL BUSINESSES,Died (API.),HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=163&year=23
HB0164,2023,RS,John Block; Tanya Mirabal Moya; Mark Duncan; Jimmy Mason; Stefani Lord,PERMITLESS CARRY OF FIREARMS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=164&year=23
HB0165,2023,RS,Greg Nibert,UNIFORM UNCLAIMED PROPERTY ACT,Pocket Veto,HGEIC Committee Report; HJC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=165&year=23
HB0166,2023,RS,Tara L. Lujan; Bill Tallman,NM WORK & SAVE ACT & RETIREMENT CHANGES,Died (API.),HLVMC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=166&year=23
HB0167,2023,RS,Greg Nibert; Candy Spence Ezzell; Siah Correa Hemphill,CHILD CRIME VICTIMS SERVICES,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=167&year=23
HB0168,2023,RS,"Kathleen Cates; Jason C. Harper; Eleanor Chávez; Tara Jaramillo; Elizabeth ""Liz"" Thomson",PROHIBIT SMOKING IN RACINOS,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=168&year=23
HB0169,2023,RS,Reena Szczepanski; Christine Chandler; Joseph Cervantes; Mimi Stewart,DISCLOSURE OF LEGISLATIVE ETHICS COMPLAINTS,Chaptered,HGEIC Committee Report; HJC Committee Report; SRC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=169&year=23
HB0170,2023,RS,Andrea Romero; Gail Armstrong,"TELECOMM ACT ""CRAMMING"" DEFINITION",Chaptered,HCPAC Committee Report; HCEDC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=170&year=23
HB0171,2023,RS,Andrea Romero,CREATE OFFICE OF PEACEBUILDING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=171&year=23
HB0172,2023,RS,Andrea Romero,ABATEMENT OF ASSAULT AND BATTERY,Died (API.),HHHC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=172&year=23
HB0173,2023,RS,Tara Jaramillo; Meredith A. Dixon; Jason C. Harper; Andrea Reeb; Kristina Ortez,CHILD FORENSIC INTERVIEWS,Died (API.),HHHC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=173&year=23
HB0174,2023,RS,Meredith A. Dixon; Nathan P. Small,UNDERGROUND INJECTION FUND,Died (API.),HENRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=174&year=23
HB0175,2023,RS,Andrea Romero; Dayan Hochman-Vigil,CRIME REDUCTION ACT CHANGES & FUND,Chaptered,HJC Committee Report; HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=175&year=23
HB0176,2023,RS,Cathrynn N. Brown; Gay G. Kernan,CARLSBAD GROSS RECEIPTS DISTRIBUTION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=176&year=23
HB0177,2023,RS,"Elizabeth ""Liz"" Thomson; Christine Trujillo; Tara L. Lujan",DRUG PRODUCT SELECTION ACT CHANGES,Died (API.),HHHC Committee Report; HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=177&year=23
HB0178,2023,RS,Eleanor Chávez; Tara Jaramillo; Patricia Roybal Caballero; Joanne J. Ferrary; Art De La Cruz,ABQ WESTSIDE ANIMAL SHELTER INTERNSHIP,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=178&year=23
HB0179,2023,RS,Eleanor Chávez; Tara Jaramillo; Patricia Roybal Caballero; Tara L. Lujan; Yanira Gurrola,FILING OF LIENS WITH PROPERTY OWNER,Chaptered,HGEIC Committee Report; HJC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=179&year=23
HB0180,2023,RS,Reena Szczepanski; Cynthia Borrego,ELECTRONIC STORAGE OF STATE RECORDS,Chaptered,HCPAC Committee Report; HGEIC Committee Report; SHPAC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=180&year=23
HB0181,2023,RS,Debra M. Sariñana; Joanne J. Ferrary; Christine Trujillo; William P. Soules,NATIONAL BOARD CERTIFIED PROGRAM UNITS,Chaptered,HLVMC Committee Report; HEC Committee Report; SEC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=181&year=23
HB0182,2023,RS,Raymundo Lara; Carrie Hamblen,ADD CAMINO REAL AS OFFICIAL SPANISH PAPER,Chaptered,HCPAC Committee Report; HGEIC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=182&year=23
HB0183,2023,RS,Matthew McQueen,TRANSFER GAME & FISH DEPT. & GAME COMMISSION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=183&year=23
HB0184,2023,RS,Matthew McQueen; Crystal R. Brantley,STATE GAME COMMISSION CHANGES,Pocket Veto,HENRC Committee Report; HGEIC Committee Report; SRC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=184&year=23
HB0185,2023,RS,Kristina Ortez; Patricia Roybal Caballero,ENVIRO STANDARDS FOR APPLIANCES & FIXTURES,Died (API.),HENRC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=185&year=23
HB0186,2023,RS,Alan T. Martinez,DISABLED VETERAN PROPERTY TAX  PROOF,Chaptered,HLVMC Committee Report; HTRC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=186&year=23
HB0187,2023,RS,Alan T. Martinez,CYFD POLICIES & STATE RULES ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=187&year=23
HB0188,2023,RS,Angelica Rubio; Kristina Ortez; Linda Serrato; Anthony Allison; D. Wonda Johnson,ECONOMIC TRANSITION DIVISION,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=188&year=23
HB0189,2023,RS,Cathrynn N. Brown,EDUCATIONAL RETIREMENT CHANGES,Pocket Veto,HEC Committee Report; HAFC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=189&year=23
HB0190,2023,RS,Gail Chasey,ADMISSION OF CERTAIN GRAND JURY EVIDENCE,Died (API.),HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=190&year=23
HB0191,2023,RS,Meredith A. Dixon; Siah Correa Hemphill; Doreen Y. Gallegos; Tara Jaramillo,INCREASE EARLY CHILDHOOD FUND TRANSFER,Chaptered,HHHC Committee Report; HAFC Committee Report; SEC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=191&year=23
HB0192,2023,RS,Cathrynn N. Brown; Gail Armstrong,SOCIAL SECURITY INCOME TAX EXEMPTION CAP,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=192&year=23
HB0193,2023,RS,Cathrynn N. Brown; Gail Armstrong,INDEX SOCIAL SECURITY INCOME FOR TAXES,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=193&year=23
HB0194,2023,RS,Nathan P. Small; Mimi Stewart,PUBLIC SCHOOL FINANCE CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=194&year=23
