bill_number,session_year,session_type,action_date,legislative_day,action,order
SB0442,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:43 N:23,8
SB0442,2023,RS,,,Signed by Governor - Chapter 131 - Apr. 4,9
SB0443,2023,RS,2023-02-14,LD: 8,Sent to STBTC - Referrals: STBTC/SFC,1
SB0443,2023,RS,,,Action Postponed Indefinitely,2
SB0444,2023,RS,2023-02-14,LD: 8,Sent to STBTC - Referrals: STBTC/SJC,1
SB0444,2023,RS,2023-03-10,LD: 12,STBTC: Reported by committee with Do Pass recommendation,2
SB0444,2023,RS,,,Action Postponed Indefinitely,3
SB0445,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0445,2023,RS,,,Action Postponed Indefinitely,2
SB0446,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0446,2023,RS,,,Action Postponed Indefinitely,2
SB0447,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0447,2023,RS,,,Action Postponed Indefinitely,2
SB0448,2023,RS,2023-02-15,LD: 8,Sent to STBTC - Referrals: STBTC/SFC,1
SB0448,2023,RS,,,Action Postponed Indefinitely,2
SB0449,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0449,2023,RS,2023-03-07,LD: 12,SHPAC: Reported by committee with Do Pass recommendation,2
SB0449,2023,RS,,,Action Postponed Indefinitely,3
SB0450,2023,RS,2023-02-15,LD: 8,Sent to SEC - Referrals: SEC/SFC,1
SB0450,2023,RS,2023-02-20,LD: 8,SEC: Reported by committee without a recommendation,2
SB0450,2023,RS,2023-03-03,LD: 12,SFC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0450,2023,RS,2023-03-04,LD: 12,Passed in the Senate - Y:33 N:0,4
SB0450,2023,RS,2023-03-07,LD: 14,Sent to HEC - Referrals: HEC/HAFC,5
SB0450,2023,RS,2023-03-10,LD: 15,HEC: Reported by committee with Do Pass recommendation,6
SB0450,2023,RS,2023-03-15,LD: 18,HAFC: Reported by committee with Do Pass recommendation,7
SB0450,2023,RS,2023-03-18,LD: 19,Passed in the House of Representatives - Y:64 N:0,8
SB0450,2023,RS,,,Signed by Governor - Chapter 178 - Apr. 5,9
SB0451,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0451,2023,RS,,,Action Postponed Indefinitely,2
SB0452,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0452,2023,RS,2023-03-07,LD: 12,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SB0452,2023,RS,2023-03-16,LD: 20,SJC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0452,2023,RS,2023-03-17,LD: 21,Passed in the Senate - Y:32 N:0,4
SB0452,2023,RS,2023-03-17,LD: 19,Sent to HAFC - Referrals: HAFC,5
SB0452,2023,RS,2023-03-17,LD: 19,HAFC: Reported by committee with Do Pass recommendation,6
SB0452,2023,RS,2023-03-17,LD: 19,Passed in the House of Representatives - Y:62 N:1,7
SB0452,2023,RS,,,Signed by Governor - Chapter 132 - Apr. 4,8
SB0453,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SFC,1
SB0453,2023,RS,2023-03-04,LD: 12,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SB0453,2023,RS,2023-03-09,LD: 12,SFC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0453,2023,RS,2023-03-10,LD: 15,Passed in the Senate - Y:26 N:12,4
SB0453,2023,RS,2023-03-13,LD: 17,Sent to HAFC - Referrals: HAFC,5
SB0453,2023,RS,2023-03-16,LD: 18,HAFC: Reported by committee with Do Pass recommendation,6
SB0453,2023,RS,,,Action Postponed Indefinitely,7
SB0454,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SFC,1
SB0454,2023,RS,2023-03-02,LD: 10,SHPAC: Reported by committee with Do Pass recommendation,2
SB0454,2023,RS,,,Action Postponed Indefinitely,3
SB0455,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SFC,1
SB0455,2023,RS,2023-03-09,LD: 12,SHPAC: Reported by committee with Do Pass recommendation,2
SB0455,2023,RS,,,Action Postponed Indefinitely,3
SB0456,2023,RS,2023-02-15,LD: 8,Sent to SCONC - Referrals: SCONC/STBTC,1
SB0456,2023,RS,2023-03-03,LD: 12,SCONC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SB0456,2023,RS,2023-03-10,LD: 12,STBTC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0456,2023,RS,2023-03-13,LD: 17,Floor substitute adopted,4
SB0456,2023,RS,2023-03-13,LD: 17,Passed in the Senate - Y:25 N:11,5
SB0456,2023,RS,2023-03-14,LD: 17,Sent to HENRC - Referrals: HENRC,6
SB0456,2023,RS,2023-03-16,LD: 18,HENRC: Reported by committee with Do Pass recommendation,7
SB0456,2023,RS,,,Action Postponed Indefinitely,8
SB0457,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0457,2023,RS,,,Action Postponed Indefinitely,2
SB0458,2023,RS,2023-02-15,LD: 8,Sent to SCONC - Referrals: SCONC/SJC,1
SB0458,2023,RS,,,Action Postponed Indefinitely,2
SB0459,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0459,2023,RS,,,Action Postponed Indefinitely,2
SB0460,2023,RS,2023-02-15,LD: 8,Sent to SRC - Referrals: SRC/SJC,1
SB0460,2023,RS,,,Action Postponed Indefinitely,2
SB0461,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0461,2023,RS,,,Action Postponed Indefinitely,2
SB0462,2023,RS,2023-02-15,LD: 8,Sent to SCONC - Referrals: SCONC/SJC,1
SB0462,2023,RS,,,Action Postponed Indefinitely,2
SB0463,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SFC,1
SB0463,2023,RS,,,Action Postponed Indefinitely,2
SB0464,2023,RS,2023-02-15,LD: 8,Sent to SCONC - Referrals: SCONC/SJC,1
SB0464,2023,RS,2023-03-03,LD: 12,SCONC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SB0464,2023,RS,2023-03-09,LD: 12,SJC: Reported by committee with Do Pass recommendation,3
SB0464,2023,RS,2023-03-10,LD: 12,Passed in the Senate - Y:38 N:0,4
SB0464,2023,RS,2023-03-10,LD: 15,Sent to HCEDC - Referrals: HCEDC,5
SB0464,2023,RS,2023-03-14,LD: 17,HCEDC: Reported by committee with Do Pass recommendation,6
SB0464,2023,RS,2023-03-17,LD: 19,Passed in the House of Representatives - Y:59 N:0,7
SB0464,2023,RS,,,Vetoed by Governor,8
SB0465,2023,RS,2023-02-15,LD: 8,Sent to SEC - Referrals: SEC/SJC,1
SB0465,2023,RS,,,Action Postponed Indefinitely,2
SB0466,2023,RS,2023-02-15,LD: 8,Sent to SEC - Referrals: SEC/SFC,1
SB0466,2023,RS,2023-02-25,LD: 9,SEC: Reported by committee with Do Pass recommendation,2
SB0466,2023,RS,,,Action Postponed Indefinitely,3
SB0467,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SFC,1
SB0467,2023,RS,2023-03-02,LD: 10,SHPAC: Reported by committee with Do Pass recommendation,2
SB0467,2023,RS,2023-03-08,LD: 12,SFC: Reported by committee with Do Pass recommendation,3
SB0467,2023,RS,,,Action Postponed Indefinitely,4
SB0468,2023,RS,2023-02-15,LD: 8,Sent to SIRC - Referrals: SIRC/SFC,1
SB0468,2023,RS,2023-02-25,LD: 9,SIRC: Reported by committee with Do Pass recommendation with amendment(s),2
SB0468,2023,RS,2023-03-03,LD: 12,SFC: Reported by committee with Do Pass recommendation,3
SB0468,2023,RS,2023-03-08,LD: 12,Passed in the Senate - Y:33 N:4,4
SB0468,2023,RS,2023-03-08,LD: 15,Sent to HRDLC - Referrals: HRDLC,5
SB0468,2023,RS,2023-03-14,LD: 17,HRDLC: Reported by committee with Do Pass recommendation,6
SB0468,2023,RS,2023-03-17,LD: 19,Passed in the House of Representatives - Y:50 N:10,7
SB0468,2023,RS,,,Signed by Governor - Chapter 179 - Apr. 5,8
SB0470,2023,RS,2023-02-16,LD: 8,Sent to SCONC - Referrals: SCONC/SJC,1
SB0470,2023,RS,2023-03-03,LD: 12,SCONC: Reported by committee with Do Pass recommendation with amendment(s),2
SB0470,2023,RS,,,Action Postponed Indefinitely,3
SB0471,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0471,2023,RS,2023-02-25,LD: 9,SHPAC: Reported by committee with Do Pass recommendation,2
SB0471,2023,RS,2023-03-07,LD: 12,SJC: Reported by committee with Do Pass recommendation,3
SB0471,2023,RS,2023-03-09,LD: 12,Passed in the Senate - Y:38 N:0,4
SB0471,2023,RS,2023-03-10,LD: 15,Sent to HJC - Referrals: HJC,5
SB0471,2023,RS,2023-03-14,LD: 17,HJC: Reported by committee with Do Pass recommendation,6
SB0471,2023,RS,2023-03-15,LD: 18,Passed in the House of Representatives - Y:66 N:0,7
SB0471,2023,RS,,,Signed by Governor - Chapter 133 - Apr. 4,8
SB0472,2023,RS,2023-02-16,LD: 8,Sent to STBTC - Referrals: STBTC/SJC,1
SB0472,2023,RS,2023-03-04,LD: 12,STBTC: Reported by committee with Do Pass recommendation,2
SB0472,2023,RS,2023-03-07,LD: 12,SJC: Reported by committee with Do Pass recommendation,3
SB0472,2023,RS,2023-03-10,LD: 15,Passed in the Senate - Y:39 N:0,4
SB0472,2023,RS,2023-03-12,LD: 16,Sent to HCPAC - Referrals: HCPAC/HJC,5
SB0472,2023,RS,2023-03-15,LD: 18,HCPAC: Reported by committee with Do Pass recommendation,6
SB0472,2023,RS,,,Action Postponed Indefinitely,7
SB0473,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/SFC,1
SB0473,2023,RS,,,Action Postponed Indefinitely,2
SB0474,2023,RS,2023-02-16,LD: 8,Sent to STBTC - Referrals: STBTC/SFC,1
SB0474,2023,RS,2023-02-25,LD: 9,STBTC: Reported by committee with Do Pass recommendation,2
SB0474,2023,RS,2023-03-02,LD: 10,SFC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0474,2023,RS,2023-03-06,LD: 12,Passed in the Senate - Y:38 N:0,4
SB0474,2023,RS,2023-03-07,LD: 15,Sent to HTRC - Referrals: HTRC,5
SB0474,2023,RS,2023-03-10,LD: 15,HTRC: Reported by committee with Do Pass recommendation,6
SB0474,2023,RS,2023-03-14,LD: 17,Passed in the House of Representatives - Y:69 N:0,7
SB0474,2023,RS,,,Signed by Governor - Chapter 180 - Apr. 5,8
SB0475,2023,RS,2023-02-16,LD: 8,Sent to STBTC - Referrals: STBTC/SFC,1
SB0475,2023,RS,,,Action Postponed Indefinitely,2
SB0476,2023,RS,2023-02-16,LD: 8,Sent to STBTC - Referrals: STBTC/SFC,1
SB0476,2023,RS,2023-03-12,LD: 17,STBTC: Reported by committee with Do Pass recommendation,2
SB0476,2023,RS,,,Action Postponed Indefinitely,3
SB0477,2023,RS,2023-02-16,LD: 8,Sent to SJC - Referrals: SJC/SFC,1
SB0477,2023,RS,,,Action Postponed Indefinitely,2
SB0478,2023,RS,2023-02-16,LD: 8,Sent to SCONC - Referrals: SCONC/SFC,1
SB0478,2023,RS,2023-03-03,LD: 12,SCONC: Reported by committee with Do Pass recommendation,2
SB0478,2023,RS,,,Action Postponed Indefinitely,3
SB0479,2023,RS,2023-02-16,LD: 8,Sent to SRC - Referrals: SRC/SFC,1
SB0479,2023,RS,,,Action Postponed Indefinitely,2
SB0480,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0480,2023,RS,,,Action Postponed Indefinitely,2
SB0481,2023,RS,2023-02-16,LD: 8,Sent to SEC - Referrals: SEC/SFC,1
SB0481,2023,RS,2023-02-22,LD: 9,SEC: Reported by committee without a recommendation,2
SB0481,2023,RS,,,Action Postponed Indefinitely,3
SB0482,2023,RS,2023-02-16,LD: 8,Sent to SEC - Referrals: SEC/SJC,1
SB0482,2023,RS,2023-02-22,LD: 9,SEC: Reported by committee with Do Pass recommendation,2
SB0482,2023,RS,2023-03-11,LD: 15,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0482,2023,RS,2023-03-14,LD: 17,Passed in the Senate - Y:37 N:1,4
SB0482,2023,RS,2023-03-15,LD: 18,Sent to HEC - Referrals: HEC,5
SB0482,2023,RS,,,Action Postponed Indefinitely,6
SB0483,2023,RS,2023-02-16,LD: 8,Sent to SIRC - Referrals: SIRC/SFC,1
SB0483,2023,RS,2023-02-25,LD: 9,SIRC: Reported by committee with Do Pass recommendation,2
SB0483,2023,RS,,,Action Postponed Indefinitely,3
SB0484,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0484,2023,RS,,,Action Postponed Indefinitely,2
SB0485,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/STBTC,1
SB0485,2023,RS,2023-03-04,LD: 12,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SB0485,2023,RS,2023-03-10,LD: 12,STBTC: Reported by committee with Do Pass recommendation,3
SB0485,2023,RS,2023-03-11,LD: 16,Passed in the Senate - Y:38 N:2,4
SB0485,2023,RS,2023-03-13,LD: 17,Sent to HTPWC - Referrals: HTPWC,5
SB0485,2023,RS,2023-03-14,LD: 17,HTPWC: Reported by committee with Do Pass recommendation,6
SB0485,2023,RS,2023-03-17,LD: 19,Passed in the House of Representatives - Y:65 N:0,7
SB0485,2023,RS,,,Signed by Governor - Chapter 180 - Apr. 5,8
SB0486,2023,RS,2023-02-16,LD: 8,Sent to STBTC - Referrals: STBTC/SFC,1
SB0486,2023,RS,,,Action Postponed Indefinitely,2
SB0487,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/STBTC,1
SB0487,2023,RS,,,Action Postponed Indefinitely,2
SB0488,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/STBTC,1
SB0488,2023,RS,,,Action Postponed Indefinitely,2
SB0489,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0489,2023,RS,,,Action Postponed Indefinitely,2
SB0490,2023,RS,2023-02-16,LD: 8,Sent to SEC - Referrals: SEC/SJC,1
SB0490,2023,RS,,,Action Postponed Indefinitely,2
SB0491,2023,RS,2023-02-16,LD: 8,Sent to STBTC - Referrals: STBTC/SFC,1
SB0491,2023,RS,2023-03-10,LD: 12,STBTC: Reported by committee with Do Pass recommendation,2
SB0491,2023,RS,2023-03-14,LD: 18,SFC: Reported by committee with Do Pass recommendation,3
SB0491,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:38 N:0,4
SB0491,2023,RS,2023-03-16,LD: 18,Sent to HCEDC - Referrals: HCEDC,5
SB0491,2023,RS,2023-03-16,LD: 18,HCEDC: Reported by committee with Do Pass recommendation,6
SB0491,2023,RS,2023-03-17,LD: 19,Passed in the House of Representatives - Y:65 N:0,7
SB0491,2023,RS,,,Signed by Governor - Chapter 181 - Apr. 5,8
SB0492,2023,RS,2023-02-16,LD: 8,Sent to SEC - Referrals: SEC/SFC,1
SB0492,2023,RS,2023-02-25,LD: 9,SEC: Reported by committee with Do Pass recommendation,2
SB0492,2023,RS,2023-03-07,LD: 12,SFC: Reported by committee with Do Pass recommendation,3
SB0492,2023,RS,2023-03-11,LD: 16,Passed in the Senate - Y:34 N:6,4
SB0492,2023,RS,2023-03-13,LD: 17,Sent to HEC - Referrals: HEC/HLVMC,5
SB0492,2023,RS,2023-03-15,LD: 18,HEC: Reported by committee with Do Pass recommendation,6
SB0492,2023,RS,,,Action Postponed Indefinitely,7
SB0493,2023,RS,2023-02-16,LD: 8,Sent to SCONC - Referrals: SCONC/SFC,1
SB0493,2023,RS,2023-03-03,LD: 12,SCONC: Reported by committee without a recommendation with amendment(s),2
SB0493,2023,RS,2023-03-09,LD: 12,SFC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0493,2023,RS,,,Action Postponed Indefinitely,4
SB0494,2023,RS,2023-02-16,LD: 8,Sent to SEC - Referrals: SEC/SFC,1
SB0494,2023,RS,2023-02-25,LD: 9,SEC: Reported by committee without a recommendation,2
SB0494,2023,RS,2023-02-27,LD: 10,SFC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0494,2023,RS,2023-03-06,LD: 12,Senate Floor Amendment,4
SB0494,2023,RS,2023-03-06,LD: 12,Passed in the Senate - Y:23 N:19,5
SB0494,2023,RS,2023-03-07,LD: 15,Sent to HEC - Referrals: HEC/HAFC,6
SB0494,2023,RS,,,Action Postponed Indefinitely,7
SB0495,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/SFC,1
SB0495,2023,RS,2023-03-02,LD: 10,SHPAC: Reported by committee with Do Pass recommendation,2
SB0495,2023,RS,,,Action Postponed Indefinitely,3
SB0496,2023,RS,2023-02-16,LD: 8,Sent to SJC - Referrals: SJC/SFC,1
SB0496,2023,RS,,,Action Postponed Indefinitely,2
SB0497,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0497,2023,RS,2023-03-10,LD: 15,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SB0497,2023,RS,,,Action Postponed Indefinitely,3
SB0498,2023,RS,2023-02-16,LD: 8,Sent to STBTC - Referrals: STBTC/SJC,1
SB0498,2023,RS,,,Action Postponed Indefinitely,2
SB0500,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0500,2023,RS,2023-03-08,LD: 12,Referred to: SHPAC/STBTC,2
SB0500,2023,RS,2023-03-11,LD: 15,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0500,2023,RS,,,Action Postponed Indefinitely,4
SB0501,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0501,2023,RS,2023-02-24,LD: 9,Referred to: SHPAC/SFC,2
SB0501,2023,RS,2023-03-09,LD: 12,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0501,2023,RS,,,Action Postponed Indefinitely,4
SB0502,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0502,2023,RS,,,Action Postponed Indefinitely,2
SB0503,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0503,2023,RS,2023-03-01,LD: 10,Withdrawn from committee or daily calendar for subsequent action,2
SB0503,2023,RS,2023-03-01,LD: 10,Referred to: SJC,3
SB0503,2023,RS,2023-03-16,LD: 20,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0503,2023,RS,2023-03-17,LD: 21,Passed in the Senate - Y:34 N:4,5
SB0503,2023,RS,,,Action Postponed Indefinitely,6
SB0504,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0504,2023,RS,,,Action Postponed Indefinitely,2
SB0505,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0505,2023,RS,,,Action Postponed Indefinitely,2
SB0506,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0506,2023,RS,,,Action Postponed Indefinitely,2
SB0507,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0507,2023,RS,,,Action Postponed Indefinitely,2
SB0508,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0508,2023,RS,,,Action Postponed Indefinitely,2
SB0509,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0509,2023,RS,,,Action Postponed Indefinitely,2
SB0510,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0510,2023,RS,,,Action Postponed Indefinitely,2
SB0511,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0511,2023,RS,,,Action Postponed Indefinitely,2
SB0512,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0512,2023,RS,,,Action Postponed Indefinitely,2
SB0513,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0513,2023,RS,2023-02-22,LD: 9,Withdrawn from committee or daily calendar for subsequent action,2
SB0513,2023,RS,2023-02-22,LD: 9,Referred to: SJC/SFC,3
SB0513,2023,RS,2023-03-10,LD: 15,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0513,2023,RS,2023-03-11,LD: 15,Withdrawn from committee or daily calendar for subsequent action,5
SB0513,2023,RS,2023-03-11,LD: 16,Passed in the Senate - Y:39 N:1,6
SB0513,2023,RS,2023-03-13,LD: 17,Sent to HCPAC - Referrals: HCPAC/HJC,7
SB0513,2023,RS,2023-03-15,LD: 18,HCPAC: Reported by committee with Do Pass recommendation,8
SB0513,2023,RS,,,Action Postponed Indefinitely,9
SB0514,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0514,2023,RS,2023-02-21,LD: 8,Withdrawn from committee or daily calendar for subsequent action,2
SB0514,2023,RS,2023-02-21,LD: 8,Referred to: STBTC,3
SB0514,2023,RS,2023-02-21,LD: 8,Withdrawn from committee or daily calendar for subsequent action,4
SB0514,2023,RS,2023-02-21,LD: 8,Referred to: SIRC,5
SB0514,2023,RS,2023-02-21,LD: 8,SIRC: Reported by committee with Do Not Pass but without recommendation on Committee Substitution,6
SB0514,2023,RS,2023-02-21,LD: 8,Referred to: STBTC/SFC,7
SB0514,2023,RS,2023-03-04,LD: 12,STBTC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,8
SB0514,2023,RS,,,Action Postponed Indefinitely,9
SB0515,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0515,2023,RS,2023-03-07,LD: 12,Withdrawn from committee or daily calendar for subsequent action,2
SB0515,2023,RS,2023-03-07,LD: 12,Referred to: SJC,3
SB0515,2023,RS,,,Action Postponed Indefinitely,4
SB0516,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0516,2023,RS,,,Action Postponed Indefinitely,2
SB0517,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0517,2023,RS,2023-02-25,LD: 10,Referred to: SRC/SFC,2
SB0517,2023,RS,2023-03-06,LD: 12,SRC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0517,2023,RS,,,Action Postponed Indefinitely,4
SB0518,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0518,2023,RS,2023-02-23,LD: 9,Referred to: SHPAC/SFC,2
SB0518,2023,RS,,,Action Postponed Indefinitely,3
SB0519,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0519,2023,RS,,,Action Postponed Indefinitely,2
SB0520,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0520,2023,RS,2023-03-01,LD: 10,Withdrawn from committee or daily calendar for subsequent action,2
SB0520,2023,RS,2023-03-01,LD: 10,Referred to: SCONC/SFC,3
SB0520,2023,RS,,,Action Postponed Indefinitely,4
SB0521,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0521,2023,RS,2023-03-08,LD: 12,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution as amended,2
SB0521,2023,RS,2023-03-09,LD: 12,Passed in the Senate - Y:26 N:10,3
SB0521,2023,RS,2023-03-10,LD: 15,Sent to HAFC - Referrals: HAFC,4
SB0521,2023,RS,2023-03-15,LD: 18,HAFC: Reported by committee with Do Pass recommendation,5
SB0521,2023,RS,2023-03-17,LD: 19,Passed in the House of Representatives - Y:51 N:17,6
SB0521,2023,RS,,,Pocket Veto,7
SB0522,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0522,2023,RS,,,Action Postponed Indefinitely,2
SB0523,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0523,2023,RS,2023-03-14,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
SB0523,2023,RS,2023-03-14,LD: 18,Referred to: STBTC,3
SB0523,2023,RS,2023-03-14,LD: 18,STBTC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0523,2023,RS,2023-03-15,LD: 18,Senate Floor Amendment,5
SB0523,2023,RS,2023-03-15,LD: 18,Passed in the Senate - Y:40 N:2,6
SB0523,2023,RS,2023-03-16,LD: 18,Sent to HCEDC - Referrals: HCEDC,7
SB0523,2023,RS,2023-03-16,LD: 18,HCEDC: Reported by committee with Do Pass recommendation,8
SB0523,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:63 N:0,9
SB0523,2023,RS,,,Signed by Governor - Chapter 207 - Apr. 7,10
SB0524,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0524,2023,RS,2023-03-07,LD: 12,Withdrawn from committee or daily calendar for subsequent action,2
SB0524,2023,RS,2023-03-07,LD: 12,Referred to: STBTC/SJC,3
SB0524,2023,RS,,,Action Postponed Indefinitely,4
SB0525,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0525,2023,RS,,,Action Postponed Indefinitely,2
SB0526,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0526,2023,RS,,,Action Postponed Indefinitely,2
SB0527,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0527,2023,RS,,,Action Postponed Indefinitely,2
SB0528,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0528,2023,RS,,,Action Postponed Indefinitely,2
SB0529,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0529,2023,RS,,,Action Postponed Indefinitely,2
SB0530,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0530,2023,RS,,,Action Postponed Indefinitely,2
SB0531,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0531,2023,RS,2023-03-04,LD: 12,Referred to: STBTC/SJC,2
SB0531,2023,RS,,,Action Postponed Indefinitely,3
SB0532,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0532,2023,RS,,,Action Postponed Indefinitely,2
SB0533,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0533,2023,RS,,,Action Postponed Indefinitely,2
SB0534,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0534,2023,RS,,,Action Postponed Indefinitely,2
SB0535,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0535,2023,RS,,,Action Postponed Indefinitely,2
SB0536,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0536,2023,RS,,,Action Postponed Indefinitely,2
SB0537,2023,RS,2023-02-16,LD: 8,Not Printed,1
SB0537,2023,RS,,,Action Postponed Indefinitely,2
SJM0001,2023,RS,2023-01-19,LD: 2,Sent to SRC - Referrals: SRC/SHPAC,1
SJM0001,2023,RS,2023-03-13,LD: 17,SRC: Reported by committee with Do Pass recommendation,2
SJM0001,2023,RS,2023-03-16,LD: 20,SHPAC: Reported by committee with Do Pass recommendation,3
SJM0001,2023,RS,,,Action Postponed Indefinitely,4
SJM0002,2023,RS,2023-01-19,LD: 2,Sent to SRC - Referrals: SRC/SHPAC,1
SJM0002,2023,RS,2023-02-01,LD: 6,SRC: Reported by committee with Do Pass recommendation,2
SJM0002,2023,RS,2023-03-11,LD: 15,SHPAC: Reported by committee with Do Pass recommendation,3
SJM0002,2023,RS,,,Action Postponed Indefinitely,4
SJM0003,2023,RS,2023-03-09,LD: 2,tabled temporarily by motion in Senate,1
SJM0003,2023,RS,2023-03-09,LD: 12,Withdrawn from committee or daily calendar for subsequent action,2
SJM0003,2023,RS,2023-03-09,LD: 12,Passed in the Senate - Y:36 N:0,3
