bill_number,session_year,session_type,sponsors,title,status,comm_reports,bill_url
SB0205,2024,RS,Pete Campos,LOCAL COUNCILS OF GOV'T,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=205&year=24
SB0206,2024,RS,Pete Campos,MORA BAILIFF SALARY INCREASE,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=206&year=24
SB0207,2024,RS,Peter Wirth,"LODGERS' TAX, AFFORDABLE HOUSING & RENTALS",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=207&year=24
SB0208,2024,RS,Peter Wirth; Christine Chandler,AUTOMATIC LICENSE PLATE READER ACT,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=208&year=24
SB0209,2024,RS,William P. Soules,LAS CRUCES SCHOOL SERVICES,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=209&year=24
SB0210,2024,RS,Michael Padilla,HEALTH CARE FUND PURPOSE FUNDING,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=210&year=24
SB0211,2024,RS,Michael Padilla,SCIENCE EDUCATION PROMOTION FUND,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=211&year=24
SB0212,2024,RS,Antonio Maestas,REGIONAL AFFORDABLE HOUSING PLANS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=212&year=24
SB0213,2024,RS,Crystal R. Brantley,BLACK FIRE RECOVERY REPORTING,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=213&year=24
SB0214,2024,RS,William E. Sharer,STUDENT ACHIEVEMENT & INNOVATION LEADERS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=214&year=24
SB0215,2024,RS,William E. Sharer; Leo Jaramillo; Meredith A. Dixon; Jack Chatfield,GEOLOGIC CARBON DIOXIDE SEQUESTRATION ACT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=215&year=24
SB0216,2024,RS,Nancy Rodriguez,NMFA AFFORDABLE HOUSING PROJECTS,Chaptered,SCC Committee Report; SHPAC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=216&year=24
SB0217,2024,RS,Nancy Rodriguez,SEVERANCE TAX BOND FUND DISTRIBUTIONS,Vetoed,SCC Committee Report; STBTC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=217&year=24
SB0218,2024,RS,George K. Muñoz,APPROPRIATIONS & LEGISLATIVE CONFIDENTIALITY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=218&year=24
SB0219,2024,RS,Antonio Maestas; Art De La Cruz; Leo Jaramillo,NALOXONE NASAL SPRAY IN HIGH SCHOOLS,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=219&year=24
SB0220,2024,RS,Shannon D. Pinto,SCHOOL DISTRICT BUDGET GROWTH,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=220&year=24
SB0221,2024,RS,Shannon D. Pinto; Linda M. Lopez; Harold Pope,DIVERSITY ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=221&year=24
SB0222,2024,RS,George K. Muñoz,APPLICATIONS TO ECON. DEVELOPMENT DEPT.,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=222&year=24
SB0223,2024,RS,William E. Sharer,MEDICAID TRUST FUND,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=223&year=24
SB0224,2024,RS,Katy M. Duhigg,HEALTH CARE CONSOLIDATION OVERSIGHT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=224&year=24
SB0225,2024,RS,Pete Campos,STATE AIRPLANE FLEET PILOTS,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=225&year=24
SB0226,2024,RS,William P. Soules,HIGH-SPEED RAILROAD ACROSS THE STATE,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=226&year=24
SB0227,2024,RS,Martin Hickey,ENTREPRENEUR-IN-DEVELOPMENT PROGRAM,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=227&year=24
SB0228,2024,RS,Michael Padilla; Mimi Stewart,USE OF ENVIRONMENT FEES & FUNDING,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=228&year=24
SB0229,2024,RS,Greg Nibert,BALLOT COLLECTION BOX PROCEDURES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=229&year=24
SB0230,2024,RS,Greg Nibert,DISCLOSURE OF CERTAIN HEALTH INFO,Chaptered,SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=230&year=24
SB0231,2024,RS,Leo Jaramillo,SCHOOL DRUG EDUCATION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=231&year=24
SB0232,2024,RS,Peter Wirth; Christine Chandler; Leo Jaramillo,ENERGY STORAGE INDUSTRIAL REVENUE BONDS,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=232&year=24
SB0233,2024,RS,Harold Pope,GRADUATE SCHOLARSHIP ELIGIBILITY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=233&year=24
SB0234,2024,RS,Nancy Rodriguez,DOMESTIC VIOLENCE SERVICES,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=234&year=24
SB0235,2024,RS,Antonio Maestas,HIGHER ED STUDENT RETENTION & GRADUATION,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=235&year=24
SB0236,2024,RS,Carrie Hamblen; Cristina Parajon,METRO DEVELOPMENT PROJECT GRT INCREMENTS,Chaptered,SCC Committee Report; SHPAC Committee Report; STBTC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=236&year=24
SB0237,2024,RS,Greg Nibert; Joseph Cervantes,REVISED UNIFORM UNCLAIMED PROPERTY ACT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=237&year=24
SB0238,2024,RS,William F. Burt,REGIONAL ED COOPERATIVE REVENUE BOND ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=238&year=24
SB0239,2024,RS,George K. Muñoz; Siah Correa Hemphill,LOTTERY & OPPORTUNITY SCHOLARSHIP CHANGES,Chaptered,SCC Committee Report; SEC Committee Report; SFC Committee Report; HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=239&year=24
SB0240,2024,RS,Siah Correa Hemphill; Leo Jaramillo,CYFD TRAUMA-INFORMED TRAINING,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=240&year=24
SB0241,2024,RS,Leo Jaramillo,AGING DEPT. BACKGROUND CHECKS,Chaptered,SCC Committee Report; SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=241&year=24
SB0242,2024,RS,Siah Correa Hemphill,PRESCHOOL LITERACY PROGRAM ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=242&year=24
SB0243,2024,RS,Siah Correa Hemphill,HOTEL RENOVATION TAX CREDITS,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=243&year=24
SB0244,2024,RS,"Roberto ""Bobby"" J. Gonzales",GOV'T TOTAL QUALITY MANAGEMENT TRAINING,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=244&year=24
SB0245,2024,RS,Bill Tallman,PUBLIC WORKS INTERIM COMMITTEE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=245&year=24
SB0246,2024,RS,Nancy Rodriguez,CAPITAL OUTLAY REAUTHORIZATIONS,Chaptered,SFC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=246&year=24
SB0247,2024,RS,Martin Hickey; George K. Muñoz,BIOSCIENCE COMPANY INVESTMENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=247&year=24
SB0248,2024,RS,Leo Jaramillo,UNSAFE USE OF PUBLIC ROADWAYS & SPACES ACT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=248&year=24
SB0249,2024,RS,Greg Nibert; Joseph Cervantes; George K. Muñoz; Steven McCutcheon  II,OIL & GAS FUND ACCOUNTING,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=249&year=24
SB0250,2024,RS,George K. Muñoz; William P. Soules,INNOVATION FELLOWSHIP ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=250&year=24
SB0251,2024,RS,Cliff R. Pirtle,ADJUST GRT BASED ON SALES,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=251&year=24
SB0252,2024,RS,Pete Campos,COUNTY & TRIBAL HEALTH COUNCIL CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=252&year=24
SB0253,2024,RS,William E. Sharer,"FREIGHT LINE PROJECT, STB",Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=253&year=24
SB0254,2024,RS,Antoinette Sedillo Lopez,BRAIN INJURY SERVICES,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=254&year=24
SB0255,2024,RS,Mark Moores,CRIME OF STUDENT ATHLETE HARASSMENT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=255&year=24
SB0256,2024,RS,Martin Hickey,HEALTH CARE WORK FORCE WORK GROUP REPORTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=256&year=24
SB0257,2024,RS,Mark Moores; Antoinette Sedillo Lopez,INTIMATE EXAMS OF CERTAIN PATIENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=257&year=24
SB0258,2024,RS,Katy M. Duhigg,SHARING OF CERTAIN CYFD INFO,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=258&year=24
SB0259,2024,RS,Gerald Ortiz y Pino,FUNDS FOR NONPROFITS FOR CAPITAL OUTLAY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=259&year=24
SB0260,2024,RS,George K. Muñoz; Shannon D. Pinto,ZUNI & NAVAJO NATION STUDENTS,Died (API.),SCC Committee Report; SIRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=260&year=24
SB0261,2024,RS,Gregory A. Baca; Craig W. Brandt,STAYED ADULT SENTENCES & YOUTHFUL OFFENDER,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=261&year=24
SB0262,2024,RS,William P. Soules,STUDY HIGH-SPEED PASSENGER TRAIN,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=262&year=24
SB0263,2024,RS,Joshua A. Sanchez,NMSU WOMEN'S SPORTS NUTRITIONIST,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=263&year=24
SB0264,2024,RS,Antonio Maestas,ADULT HIGH SCHOOL DIPLOMA PILOT PROJECT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=264&year=24
SB0265,2024,RS,George K. Muñoz,DRUG-RELATED INCIDENT RESPONSE ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=265&year=24
SB0266,2024,RS,"Roberto ""Bobby"" J. Gonzales; Leo Jaramillo",ACEQUIA & COMMUNITY DITCH FUNDING,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=266&year=24
SB0267,2024,RS,Pete Campos,STORRIE LAKE NATIVE AQUATIC SPECIES,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=267&year=24
SB0268,2024,RS,Pete Campos,HEALTH FACILITY VIABILITY FUND,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=268&year=24
SB0269,2024,RS,Siah Correa Hemphill,PUBLIC FINANCE ACCOUNTABILITY ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=269&year=24
SB0270,2024,RS,Pete Campos,UNM MEDICAL RESIDENTS COMPENSATION,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=270&year=24
SB0271,2024,RS,Daniel A. Ivey-Soto; Joseph Cervantes,REPEAT FELONY OFFENDER NO BOND HOLD,Chaptered,SCC Committee Report; SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=271&year=24
SB0272,2024,RS,Carrie Hamblen,SEXUAL ORIENTATION & GENDER ORIENTATION DATA,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=272&year=24
SB0273,2024,RS,William P. Soules,GENERAL & LAND FUNDS FOR SCHOOLS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=273&year=24
SB0274,2024,RS,Katy M. Duhigg,CANNABIS COMPLIANCE BUREAU,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=274&year=24
SB0275,2024,RS,Nancy Rodriguez,CAPITAL OUTLAY PROJECTS,Chaptered,SFC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=275&year=24
SB0276,2024,RS,Antonio Maestas; Bill B. O'Neill,PROBATION AND PAROLE SENTENCE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=276&year=24
SB0277,2024,RS,Linda M. Lopez,TRIBAL LAW ENFORCEMENT REPRESENTATIVE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=277&year=24
SB0278,2024,RS,Siah Correa Hemphill,GRANT & HIDALGO SENIOR CITIZEN ASSISTANCE,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=278&year=24
SB0279,2024,RS,Mimi Stewart,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=279&year=24
SB0280,2024,RS,Mimi Stewart,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=280&year=24
SB0281,2024,RS,Mimi Stewart,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=281&year=24
SB0282,2024,RS,Leo Jaramillo,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=282&year=24
SB0283,2024,RS,Peter Wirth,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=283&year=24
SB0284,2024,RS,Peter Wirth,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=284&year=24
SB0285,2024,RS,Michael Padilla,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=285&year=24
SB0286,2024,RS,Michael Padilla,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=286&year=24
SB0287,2024,RS,Michael Padilla,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=287&year=24
SB0288,2024,RS,Gregory A. Baca,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=288&year=24
SB0289,2024,RS,Gregory A. Baca,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=289&year=24
SB0290,2024,RS,Gregory A. Baca,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=290&year=24
SB0291,2024,RS,Craig W. Brandt,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=291&year=24
SB0292,2024,RS,Craig W. Brandt,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=292&year=24
SB0293,2024,RS,Craig W. Brandt,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=293&year=24
SB0294,2024,RS,"Elizabeth ""Liz"" Stefanics; George K. Muñoz; William E. Sharer",STRATEGIC WATER SUPPLY PROGRAM,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=294&year=24
SB0295,2024,RS,"Elizabeth ""Liz"" Stefanics","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=295&year=24
SB0296,2024,RS,"Elizabeth ""Liz"" Stefanics","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=296&year=24
SB0297,2024,RS,William P. Soules,SOWORKS PROGRAM AT SAN JUAN COLLEGE,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=297&year=24
SB0298,2024,RS,William P. Soules,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=298&year=24
SB0299,2024,RS,William P. Soules,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=299&year=24
SB0300,2024,RS,George K. Muñoz,TRANSPORTATION PROJECT BONDS,Died (API.),SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=300&year=24
SB0301,2024,RS,George K. Muñoz,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=301&year=24
SB0302,2024,RS,George K. Muñoz,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=302&year=24
SB0303,2024,RS,Gerald Ortiz y Pino,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=303&year=24
SB0304,2024,RS,Gerald Ortiz y Pino,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=304&year=24
SB0305,2024,RS,Gerald Ortiz y Pino,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=305&year=24
SB0306,2024,RS,Shannon D. Pinto,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=306&year=24
SB0307,2024,RS,Shannon D. Pinto,ALCOHOL ABUSE TASK FORCE,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=307&year=24
SB0308,2024,RS,Shannon D. Pinto,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=308&year=24
SB0309,2024,RS,Joseph Cervantes,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=309&year=24
SB0310,2024,RS,Joseph Cervantes,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=310&year=24
SB0311,2024,RS,Joseph Cervantes,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=311&year=24
SB0312,2024,RS,Katy M. Duhigg,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=312&year=24
SB0313,2024,RS,Katy M. Duhigg,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=313&year=24
SB0314,2024,RS,Katy M. Duhigg,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=314&year=24
SB0315,2024,RS,Bill Tallman,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=315&year=24
SB0316,2024,RS,"Benny Shendo, Jr.","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=316&year=24
SB0317,2024,RS,"Benny Shendo, Jr.","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=317&year=24
SJM0001,2024,RS,Bill Tallman,SUPPORT NATIONAL INFRASTRUCTURE BANK,Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=1&year=24
SJM0002,2024,RS,"Shannon D. Pinto; Linda M. Lopez; Brenda G. McKenna; Roberto ""Bobby"" J. Gonzales; Antoinette Sedillo Lopez",MISSING & MURDERED INDIGENOUS TASK FORCE,Signed,SRC Committee Report; SIRC Committee Report; HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=2&year=24
SJR0001,2024,RS,Katy M. Duhigg,"APPELLATE JUDGES NOMINATION COMMISSION, CA",Constitutional Amendment,SRC Committee Report; SJC Committee Report; HGEIC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=1&year=24
SJR0002,2024,RS,Jeff Steinborn; Siah Correa Hemphill; Mark Moores,"BOARD OF REGENTS NOMINATING COMMITTEES, CA",Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=2&year=24
SJR0003,2024,RS,Bill Tallman; Matthew McQueen; Brenda G. McKenna,"SESSION LENGTH, SUBJECTS & OVERRIDES, CA",Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=3&year=24
SJR0004,2024,RS,Linda M. Lopez,"LEGISLATIVE SESSION CHANGES, CA",Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=4&year=24
SJR0005,2024,RS,"Roberto ""Bobby"" J. Gonzales","PUBLIC EMPLOYEES RETIREE HEALTH CARE FUND, CA",Died,SRC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=5&year=24
SJR0006,2024,RS,Gerald Ortiz y Pino; Eleanor Chávez; Siah Correa Hemphill; Bill Tallman; Harold Pope,"CYFD COMMISSION & EXECUTIVE DIRECTOR, CA",Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=6&year=24
SJR0007,2024,RS,Leo Jaramillo; Antoinette Sedillo Lopez; Natalie Figueroa; John Block; Bill B. O'Neill,"INDEPENDENT REDISTRICTING COMMISSION, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=7&year=24
SJR0008,2024,RS,Antoinette Sedillo Lopez; Shannon D. Pinto; Linda M. Lopez; Joanne J. Ferrary; Tara L. Lujan,"ENVIRONMENTAL RIGHTS, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=8&year=24
SJR0009,2024,RS,Steven P. Neville; William P. Soules; Mimi Stewart,"STATE SCHOOL BOARD, CA",Died (API.),SRC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=9&year=24
SJR0010,2024,RS,Antonio Maestas,"LEGISLATIVE VACANCIES, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=10&year=24
SJR0011,2024,RS,Ron Griggs; Greg Nibert,"REQUIREMENTS FOR DENIAL OF BAIL, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=11&year=24
