bill_number,session_year,session_type,action_date,legislative_day,action,order
HB0033,2024,RS,,,Signed by Governor - Chapter 33 - Mar. 1,12
HB0034,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0034,2024,RS,2024-01-16,LD: 1,Sent to HHHC - Referrals: HHHC/HAFC,2
HB0034,2024,RS,2024-01-23,LD: 3,HHHC: Reported by committee with Do Pass recommendation,3
HB0034,2024,RS,,,Action Postponed Indefinitely,4
HB0035,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0035,2024,RS,2024-01-16,LD: 1,Sent to HHHC - Referrals: HHHC/HAFC,2
HB0035,2024,RS,2024-01-23,LD: 3,HHHC: Reported by committee with Do Pass recommendation,3
HB0035,2024,RS,,,Action Postponed Indefinitely,4
HB0036,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0036,2024,RS,2024-01-16,LD: 1,Not Printed,2
HB0036,2024,RS,,,Action Postponed Indefinitely,3
HB0037,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0037,2024,RS,2024-01-17,LD: 2,Sent to HTRC - Referrals: HTRC,2
HB0037,2024,RS,,,Action Postponed Indefinitely,3
HB0038,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0038,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0038,2024,RS,2024-01-22,LD: 3,"Withdrawn from committee or daily calendar, ordered printed and referred to",3
HB0038,2024,RS,2024-01-22,LD: 3,Sent to HCPAC - Referrals: HCPAC/HAFC,4
HB0038,2024,RS,,,Action Postponed Indefinitely,5
HB0039,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0039,2024,RS,2024-01-17,LD: 2,Sent to HEC - Referrals: HEC/HAFC,2
HB0039,2024,RS,2024-01-24,LD: 3,HEC: Reported by committee with Do Pass recommendation,3
HB0039,2024,RS,,,Action Postponed Indefinitely,4
HB0040,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0040,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0040,2024,RS,,,Action Postponed Indefinitely,3
HB0041,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0041,2024,RS,2024-01-17,LD: 2,Sent to HENRC - Referrals: HENRC/HJC,2
HB0041,2024,RS,2024-01-22,LD: 2,HENRC: Reported by committee with Do Pass recommendation,3
HB0041,2024,RS,2024-01-31,LD: 4,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
HB0041,2024,RS,2024-02-03,LD: 8,Passed in the House of Representatives - Y:36 N:33,5
HB0041,2024,RS,2024-02-05,LD: 6,Sent to SCONC - Referrals: SCONC/SFC,6
HB0041,2024,RS,2024-02-08,LD: 7,SCONC: Reported by committee with Do Pass recommendation,7
HB0041,2024,RS,2024-02-13,LD: 9,SFC: Reported by committee with Do Pass recommendation,8
HB0041,2024,RS,2024-02-13,LD: 12,Passed in the Senate - Y:26 N:15,9
HB0041,2024,RS,,,Signed by Governor - Chapter 54 - Mar. 5,10
HB0042,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0042,2024,RS,2024-01-18,LD: 2,Not Printed,2
HB0042,2024,RS,,,Action Postponed Indefinitely,3
HB0043,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0043,2024,RS,2024-01-17,LD: 2,Sent to HJC - Referrals: HJC/HAFC,2
HB0043,2024,RS,2024-01-23,LD: 3,HJC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0043,2024,RS,,,Action Postponed Indefinitely,4
HB0044,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0044,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0044,2024,RS,,,Action Postponed Indefinitely,3
HB0045,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0045,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0045,2024,RS,,,Action Postponed Indefinitely,3
HB0046,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0046,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0046,2024,RS,2024-01-25,LD: 4,"Withdrawn from committee or daily calendar, ordered printed and referred to",3
HB0046,2024,RS,2024-01-25,LD: 4,Sent to HCPAC - Referrals: HCPAC/HJC,4
HB0046,2024,RS,,,Action Postponed Indefinitely,5
HB0047,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0047,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0047,2024,RS,,,Action Postponed Indefinitely,3
HB0048,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0048,2024,RS,2024-01-17,LD: 2,Sent to HENRC - Referrals: HENRC/HCEDC,2
HB0048,2024,RS,2024-01-22,LD: 2,HENRC: Reported by committee with Do Pass recommendation,3
HB0048,2024,RS,2024-01-30,LD: 5,HCEDC: Reported by committee with Do Pass recommendation,4
HB0048,2024,RS,2024-02-10,LD: 13,Passed in the House of Representatives - Y:39 N:28,5
HB0048,2024,RS,2024-02-11,LD: 9,Sent to SFC - Referrals: SFC,6
HB0048,2024,RS,,,Action Postponed Indefinitely,7
HB0049,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0049,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0049,2024,RS,,,Action Postponed Indefinitely,3
HB0050,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0050,2024,RS,2024-01-17,LD: 2,Sent to HHHC - Referrals: HHHC/HAFC,2
HB0050,2024,RS,2024-01-29,LD: 4,HHHC: Reported by committee with Do Pass recommendation,3
HB0050,2024,RS,,,Action Postponed Indefinitely,4
HB0051,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0051,2024,RS,2024-01-17,LD: 2,Sent to HCEDC - Referrals: HCEDC/HTRC,2
HB0051,2024,RS,,,Action Postponed Indefinitely,3
HB0052,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0052,2024,RS,2024-01-17,LD: 2,Sent to HCPAC - Referrals: HCPAC/HAFC,2
HB0052,2024,RS,2024-01-26,LD: 4,HCPAC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0052,2024,RS,,,Action Postponed Indefinitely,4
HB0053,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0053,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0053,2024,RS,,,Action Postponed Indefinitely,3
HB0054,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0054,2024,RS,2024-01-17,LD: 2,Sent to HTRC - Referrals: HTRC/HAFC,2
HB0054,2024,RS,,,Action Postponed Indefinitely,3
HB0055,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0055,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0055,2024,RS,,,Action Postponed Indefinitely,3
HB0056,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0056,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0056,2024,RS,,,Action Postponed Indefinitely,3
HB0057,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0057,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0057,2024,RS,,,Action Postponed Indefinitely,3
HB0058,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0058,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0058,2024,RS,,,Action Postponed Indefinitely,3
HB0059,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0059,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0059,2024,RS,,,Action Postponed Indefinitely,3
HB0060,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0060,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0060,2024,RS,,,Action Postponed Indefinitely,3
HB0061,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0061,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0061,2024,RS,,,Action Postponed Indefinitely,3
HB0062,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0062,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0062,2024,RS,,,Action Postponed Indefinitely,3
HB0063,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0063,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0063,2024,RS,,,Action Postponed Indefinitely,3
HB0064,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0064,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0064,2024,RS,,,Action Postponed Indefinitely,3
HB0065,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0065,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0065,2024,RS,,,Action Postponed Indefinitely,3
HB0066,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0066,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0066,2024,RS,,,Action Postponed Indefinitely,3
HB0067,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0067,2024,RS,2024-01-17,LD: 2,Sent to HGEIC - Referrals: HGEIC/HAFC,2
HB0067,2024,RS,2024-01-23,LD: 3,HGEIC: Reported by committee with Do Pass recommendation,3
HB0067,2024,RS,,,Action Postponed Indefinitely,4
HB0068,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0068,2024,RS,2024-01-17,LD: 2,Sent to HGEIC - Referrals: HGEIC/HAFC,2
HB0068,2024,RS,2024-01-23,LD: 3,HGEIC: Reported by committee with Do Pass recommendation,3
HB0068,2024,RS,,,Action Postponed Indefinitely,4
HB0069,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0069,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0069,2024,RS,,,Action Postponed Indefinitely,3
HB0070,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0070,2024,RS,2024-01-17,LD: 2,Sent to HEC - Referrals: HEC/HAFC,2
HB0070,2024,RS,,,Action Postponed Indefinitely,3
HB0071,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0071,2024,RS,2024-01-17,LD: 2,Sent to HEC - Referrals: HEC/HCEDC,2
HB0071,2024,RS,2024-01-30,LD: 5,HEC: Reported by committee with Do Pass recommendation,3
HB0071,2024,RS,2024-02-08,LD: 10,HCEDC: Reported by committee with Do Pass recommendation with amendment(s),4
HB0071,2024,RS,,,Action Postponed Indefinitely,5
HB0072,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0072,2024,RS,2024-01-17,LD: 2,Sent to HCPAC - Referrals: HCPAC/HAFC,2
HB0072,2024,RS,,,Action Postponed Indefinitely,3
HB0073,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0073,2024,RS,2024-01-17,LD: 2,Sent to HENRC - Referrals: HENRC/HTRC,2
HB0073,2024,RS,2024-01-24,LD: 3,HENRC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0073,2024,RS,,,Action Postponed Indefinitely,4
HB0074,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0074,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0074,2024,RS,,,Action Postponed Indefinitely,3
HB0075,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0075,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0075,2024,RS,,,Action Postponed Indefinitely,3
HB0076,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0076,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0076,2024,RS,,,Action Postponed Indefinitely,3
HB0077,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0077,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0077,2024,RS,,,Action Postponed Indefinitely,3
HB0078,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0078,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0078,2024,RS,,,Action Postponed Indefinitely,3
HB0079,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0079,2024,RS,2024-01-17,LD: 2,Sent to HTRC - Referrals: HTRC/HAFC,2
HB0079,2024,RS,,,Action Postponed Indefinitely,3
HB0080,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0080,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0080,2024,RS,,,Action Postponed Indefinitely,3
HB0081,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0081,2024,RS,2024-01-17,LD: 2,Sent to HCEDC - Referrals: HCEDC/HTRC,2
HB0081,2024,RS,2024-01-29,LD: 4,HCEDC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0081,2024,RS,,,Action Postponed Indefinitely,4
HB0082,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0082,2024,RS,2024-01-17,LD: 2,Sent to HRDLC - Referrals: HRDLC/HAFC,2
HB0082,2024,RS,2024-01-24,LD: 3,HRDLC: Reported by committee with Do Pass recommendation,3
HB0082,2024,RS,,,Action Postponed Indefinitely,4
HB0083,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0083,2024,RS,2024-01-17,LD: 2,Sent to HCEDC - Referrals: HCEDC/HTRC,2
HB0083,2024,RS,2024-01-29,LD: 4,HCEDC: Reported by committee with Do Pass recommendation,3
HB0083,2024,RS,,,Action Postponed Indefinitely,4
HB0084,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0084,2024,RS,2024-01-17,LD: 2,Sent to HEC - Referrals: HEC/HAFC,2
HB0084,2024,RS,,,Action Postponed Indefinitely,3
HB0085,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0085,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0085,2024,RS,,,Action Postponed Indefinitely,3
HB0086,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0086,2024,RS,2024-01-17,LD: 2,Sent to HJC - Referrals: HJC/HAFC,2
HB0086,2024,RS,2024-01-23,LD: 3,HJC: Reported by committee with Do Pass recommendation,3
HB0086,2024,RS,,,Action Postponed Indefinitely,4
HB0087,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0087,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0087,2024,RS,,,Action Postponed Indefinitely,3
HB0088,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0088,2024,RS,2024-01-17,LD: 2,Sent to HGEIC - Referrals: HGEIC/HAFC,2
HB0088,2024,RS,2024-01-23,LD: 3,HGEIC: Reported by committee with Do Pass recommendation,3
HB0088,2024,RS,2024-02-02,LD: 7,HAFC: Reported by committee with Do Pass recommendation with amendment(s),4
HB0088,2024,RS,2024-02-05,LD: 9,House of Representatives Floor Amendment,5
HB0088,2024,RS,2024-02-05,LD: 9,Passed in the House of Representatives - Y:65 N:0,6
HB0088,2024,RS,2024-02-05,LD: 6,Sent to SFC - Referrals: SFC,7
HB0088,2024,RS,,,Action Postponed Indefinitely,8
HB0089,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0089,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0089,2024,RS,,,Action Postponed Indefinitely,3
HB0090,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0090,2024,RS,2024-01-17,LD: 2,Sent to HTPWC - Referrals: HTPWC/HAFC,2
HB0090,2024,RS,2024-01-24,LD: 3,HTPWC: Reported by committee with Do Pass recommendation,3
HB0090,2024,RS,,,Action Postponed Indefinitely,4
HB0091,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0091,2024,RS,2024-01-17,LD: 2,Sent to HENRC - Referrals: HENRC/HAFC,2
HB0091,2024,RS,2024-01-24,LD: 3,HENRC: Reported by committee with Do Pass recommendation,3
HB0091,2024,RS,2024-02-02,LD: 7,HAFC: Reported by committee with Do Pass recommendation with amendment(s),4
HB0091,2024,RS,2024-02-06,LD: 9,Passed in the House of Representatives - Y:60 N:5,5
HB0091,2024,RS,2024-02-07,LD: 7,Sent to SFC - Referrals: SFC,6
HB0091,2024,RS,2024-02-10,LD: 8,SFC: Reported by committee with Do Pass recommendation,7
HB0091,2024,RS,2024-02-14,LD: 13,Passed in the Senate - Y:39 N:0,8
HB0091,2024,RS,,,Signed by Governor - Chapter 55 - Mar. 5,9
HB0092,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0092,2024,RS,2024-01-17,LD: 2,Sent to HENRC - Referrals: HENRC/HTRC,2
HB0092,2024,RS,2024-01-24,LD: 3,HENRC: Reported by committee with Do Pass recommendation,3
HB0092,2024,RS,,,Action Postponed Indefinitely,4
HB0093,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0093,2024,RS,2024-01-17,LD: 2,Sent to HHHC - Referrals: HHHC/HTRC,2
HB0093,2024,RS,2024-01-29,LD: 4,HHHC: Reported by committee with Do Pass recommendation,3
HB0093,2024,RS,,,Action Postponed Indefinitely,4
HB0094,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0094,2024,RS,2024-01-17,LD: 2,Sent to HHHC - Referrals: HHHC/HAFC,2
HB0094,2024,RS,2024-01-29,LD: 4,HHHC: Reported by committee with Do Pass recommendation,3
HB0094,2024,RS,,,Action Postponed Indefinitely,4
HB0095,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0095,2024,RS,2024-01-17,LD: 2,Sent to HHHC - Referrals: HHHC/HAFC,2
HB0095,2024,RS,,,Action Postponed Indefinitely,3
HB0096,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0096,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0096,2024,RS,,,Action Postponed Indefinitely,3
HB0097,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0097,2024,RS,2024-01-17,LD: 1,Sent to HHHC - Referrals: HHHC/HAFC,2
HB0097,2024,RS,,,Action Postponed Indefinitely,3
HB0098,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0098,2024,RS,2024-01-17,LD: 2,Sent to HHHC - Referrals: HHHC/HAFC,2
HB0098,2024,RS,2024-01-29,LD: 4,HHHC: Reported by committee with Do Pass recommendation,3
HB0098,2024,RS,2024-02-02,LD: 7,HAFC: Reported by committee with Do Pass recommendation,4
HB0098,2024,RS,2024-02-09,LD: 12,Passed in the House of Representatives - Y:63 N:0,5
HB0098,2024,RS,2024-02-09,LD: 7,Sent to SHPAC - Referrals: SHPAC,6
HB0098,2024,RS,2024-02-13,LD: 9,SHPAC: Reported by committee with Do Pass recommendation,7
HB0098,2024,RS,2024-02-15,LD: 15,Passed in the Senate - Y:40 N:0,8
HB0098,2024,RS,,,Signed by Governor - Chapter 17 - Feb. 29,9
HB0099,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0099,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0099,2024,RS,,,Action Postponed Indefinitely,3
HB0100,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0100,2024,RS,2024-01-18,LD: 2,Sent to HEC - Referrals: HEC/HAFC,2
HB0100,2024,RS,,,Action Postponed Indefinitely,3
HB0101,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0101,2024,RS,2024-01-17,LD: 2,Sent to HJC - Referrals: HJC/HAFC,2
HB0101,2024,RS,2024-01-29,LD: 4,HJC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0101,2024,RS,2024-01-30,LD: 5,Withdrawn from committee or daily calendar for subsequent action,4
HB0101,2024,RS,2024-02-01,LD: 7,Passed in the House of Representatives - Y:57 N:6,5
HB0101,2024,RS,2024-02-02,LD: 6,Sent to SJC - Referrals: SJC,6
HB0101,2024,RS,,,Action Postponed Indefinitely,7
HB0102,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0102,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0102,2024,RS,2024-01-26,LD: 4,"Withdrawn from committee or daily calendar, ordered printed and referred to",3
HB0102,2024,RS,2024-01-26,LD: 4,Sent to HJC - Referrals: HJC/HAFC,4
HB0102,2024,RS,2024-02-04,LD: 8,HJC: Reported by committee with Do Pass recommendation with amendment(s),5
HB0102,2024,RS,2024-02-07,LD: 10,HAFC: Reported by committee with Do Pass recommendation with amendment(s),6
HB0102,2024,RS,2024-02-10,LD: 13,Passed in the House of Representatives - Y:35 N:27,7
HB0102,2024,RS,2024-02-10,LD: 9,Sent to SJC - Referrals: SJC,8
HB0102,2024,RS,,,Action Postponed Indefinitely,9
HB0103,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0103,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0103,2024,RS,,,Action Postponed Indefinitely,3
HB0104,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0104,2024,RS,2024-01-17,LD: 2,Sent to HHHC - Referrals: HHHC/HAFC,2
HB0104,2024,RS,2024-01-29,LD: 4,HHHC: Reported by committee with Do Pass recommendation,3
HB0104,2024,RS,,,Action Postponed Indefinitely,4
HB0105,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0105,2024,RS,2024-01-17,LD: 2,Sent to HEC - Referrals: HEC/HTRC,2
HB0105,2024,RS,,,Action Postponed Indefinitely,3
HB0106,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0106,2024,RS,2024-01-17,LD: 2,Sent to HJC - Referrals: HJC/HAFC,2
HB0106,2024,RS,2024-01-23,LD: 3,HJC: Reported by committee with Do Pass recommendation,3
HB0106,2024,RS,,,Action Postponed Indefinitely,4
HB0107,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0107,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0107,2024,RS,,,Action Postponed Indefinitely,3
HB0108,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0108,2024,RS,2024-01-17,LD: 2,Sent to HENRC - Referrals: HENRC/HAFC,2
HB0108,2024,RS,2024-01-24,LD: 3,HENRC: Reported by committee with Do Pass recommendation,3
HB0108,2024,RS,,,Action Postponed Indefinitely,4
HB0109,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0109,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0109,2024,RS,,,Action Postponed Indefinitely,3
HB0110,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0110,2024,RS,2024-01-17,LD: 2,Not Printed,2
HB0110,2024,RS,,,Action Postponed Indefinitely,3
HB0111,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0111,2024,RS,2024-01-17,LD: 2,Sent to HGEIC - Referrals: HGEIC/HAFC,2
HB0111,2024,RS,,,Action Postponed Indefinitely,3
HB0112,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0112,2024,RS,2024-01-17,LD: 2,Sent to HTRC - Referrals: HTRC/HAFC,2
HB0112,2024,RS,,,Action Postponed Indefinitely,3
HB0113,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0113,2024,RS,2024-01-17,LD: 2,Sent to HJC - Referrals: HJC/HAFC,2
HB0113,2024,RS,,,Action Postponed Indefinitely,3
HB0114,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0114,2024,RS,2024-01-17,LD: 2,Sent to HCPAC - Referrals: HCPAC/HJC,2
HB0114,2024,RS,2024-01-24,LD: 3,HCPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0114,2024,RS,2024-01-29,LD: 4,HJC: Reported by committee with Do Pass recommendation with amendment(s),4
HB0114,2024,RS,,,Action Postponed Indefinitely,5
HB0115,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0115,2024,RS,2024-01-18,LD: 2,Sent to HJC - Referrals: HJC/HAFC,2
HB0115,2024,RS,,,Action Postponed Indefinitely,3
HB0116,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0116,2024,RS,2024-01-18,LD: 2,Not Printed,2
HB0116,2024,RS,2024-01-23,LD: 3,"Withdrawn from committee or daily calendar, ordered printed and referred to",3
HB0116,2024,RS,2024-01-23,LD: 3,Sent to HCPAC - Referrals: HCPAC/HJC,4
HB0116,2024,RS,2024-01-29,LD: 4,HCPAC: Reported by committee with Do Pass recommendation,5
HB0116,2024,RS,2024-02-03,LD: 8,HJC: Reported by committee with Do Pass recommendation,6
HB0116,2024,RS,,,Action Postponed Indefinitely,7
HB0117,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0117,2024,RS,2024-01-18,LD: 2,Sent to HCEDC - Referrals: HCEDC/HTRC,2
HB0117,2024,RS,2024-02-04,LD: 8,HCEDC: Reported by committee with Do Pass recommendation,3
HB0117,2024,RS,,,Action Postponed Indefinitely,4
HB0118,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0118,2024,RS,2024-01-18,LD: 2,Sent to HTRC - Referrals: HTRC,2
HB0118,2024,RS,,,Action Postponed Indefinitely,3
HB0119,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0119,2024,RS,2024-01-18,LD: 2,Sent to HLVMC - Referrals: HLVMC/HTPWC,2
HB0119,2024,RS,2024-01-24,LD: 3,HLVMC: Reported by committee with Do Pass recommendation,3
HB0119,2024,RS,,,Action Postponed Indefinitely,4
HB0120,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0120,2024,RS,2024-01-18,LD: 2,Sent to HCPAC - Referrals: HCPAC/HAFC,2
HB0120,2024,RS,2024-01-24,LD: 3,HCPAC: Reported by committee with Do Pass recommendation,3
HB0120,2024,RS,,,Action Postponed Indefinitely,4
HB0121,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0121,2024,RS,2024-01-18,LD: 2,Not Printed,2
HB0121,2024,RS,,,Action Postponed Indefinitely,3
HB0122,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0122,2024,RS,2024-01-18,LD: 2,Sent to HGEIC - Referrals: HGEIC/HAFC,2
HB0122,2024,RS,2024-01-24,LD: 3,HGEIC: Reported by committee with Do Pass recommendation,3
HB0122,2024,RS,,,Action Postponed Indefinitely,4
HB0123,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0123,2024,RS,2024-01-18,LD: 2,Not Printed,2
HB0123,2024,RS,2024-01-30,LD: 5,"Withdrawn from committee or daily calendar, ordered printed and referred to",3
HB0123,2024,RS,2024-01-30,LD: 5,Sent to HCPAC - Referrals: HCPAC/HEC,4
HB0123,2024,RS,2024-02-02,LD: 7,HCPAC: Reported by committee with Do Pass recommendation,5
HB0123,2024,RS,2024-02-07,LD: 10,HEC: Reported by committee with Do Pass recommendation,6
HB0123,2024,RS,,,Action Postponed Indefinitely,7
HB0124,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0124,2024,RS,2024-01-18,LD: 2,Sent to HGEIC - Referrals: HGEIC/HAFC,2
