bill_id,term,session,title,description,commem
HB0447,2023_2024,2024-RS,Jury Amendments,This bill amends jury composition.,0
HB0448,2023_2024,2024-RS,State Water Program Reporting Requirements,This bill addresses reporting regarding legislative water optimization efforts.,0
HB0449,2023_2024,2024-RS,Pedestrian Safety and Facilities Act Modifications,This bill makes changes to the Pedestrian Safety and Facilities Act.,0
HB0450,2023_2024,2024-RS,State Agency Capital Development Amendments,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
HB0451,2023_2024,2024-RS,Foster Care Amendments,This bill addresses licensing related to foster care.,0
HB0452,2023_2024,2024-RS,Carbon Capture Amendments,This bill address regulation of carbon capture.,0
HB0453,2023_2024,2024-RS,Great Salt Lake Revisions,This bill addresses actions affecting the Great Salt Lake.,0
HB0454,2023_2024,2024-RS,Minimum Wage Modifications,This bill addresses the minimum wage.,0
HB0455,2023_2024,2024-RS,Education Industry Employee Privacy,This bill provides for the personal privacy of local education agency employees.,0
HB0456,2023_2024,2024-RS,Protection Order Amendments,This bill enacts the Uniform Recognition of Canadian Domestic Violence Protection Orders Act.,0
HB0457,2023_2024,2024-RS,Governmental Accounting Amendments,This bill addresses a political subdivision's annual financial report.,0
HB0458,2023_2024,2024-RS,Public Contracts Labor Amendments,This bill addresses wages and payment standards.,0
HB0459,2023_2024,2024-RS,Blended Plea Amendments,This bill modifies procedures relating certain convictions of a minor that involve both juvenile dispositions and adult criminal sentences.,0
HB0460,2023_2024,2024-RS,Government Employee Conscience Protection Amendments,This bill addresses required accommodations for government employees in certain circumstances.,0
HB0461,2023_2024,2024-RS,Child Care Grant Amendments,This bill modifies provisions related to child care subsidy and creates a grant program for child care providers.,0
HB0462,2023_2024,2024-RS,Employee Compensation Amendments,This bill modifies principles upon which the Division of Human Resource Management is required to establish a career service system.,0
HB0463,2023_2024,2024-RS,Medicaid Funding Amendments,This bill amends provisions related to the Medicaid program and Medicaid expansion.,0
HB0464,2023_2024,2024-RS,Social Media Amendments,This bill enacts provisions regarding harm to minors from the excessive use of algorithmically curated social media services.,0
HB0465,2023_2024,2024-RS,Housing Affordability Revisions,This bill addresses funding issues related to housing affordability.,0
HB0466,2023_2024,2024-RS,Disclosures Amendments,"This bill amends provisions relating to the disclosure of certain travel by, or donations to, an officeholder.",0
HB0467,2023_2024,2024-RS,Child Abandonment Amendments,This bill amends the child abandonment statute.,0
HB0468,2023_2024,2024-RS,Student Health Amendments,This bill allows employees of a local education agency to volunteer to administer certain adrenal insufficiency medication within a public school.,0
HB0469,2023_2024,2024-RS,Department of Natural Resources Law Enforcement Amendments,This bill creates a law enforcement division managed by the Department of Natural Resources.,0
HB0470,2023_2024,2024-RS,Federal Agency Regulatory Review Amendments,This bill addresses state agency review of federal regulations.,0
HB0471,2023_2024,2024-RS,Public Lands Possession Amendments,This bill asserts ownership and exclusive jurisdiction of roads included on a county travel plan and requires due process before the federal government may close a road.,0
HB0472,2023_2024,2024-RS,Water Revisions,This bill addresses the need for a water database within the state.,0
HB0473,2023_2024,2024-RS,School Transit Amendments,This bill creates the Transit Access Pass for Students pilot grant program (the program).,0
HB0474,2023_2024,2024-RS,Criminal Justice Changes,This bill amends provisions related to the criminal justice system.,0
HB0475,2023_2024,2024-RS,School Prescription Amendments,This bill modifies provisions related to certain prescription drugs and schools.,0
HB0476,2023_2024,2024-RS,Municipal Land Use Regulation Modifications,This bill modifies provisions relating to municipal land use regulation.,0
HB0477,2023_2024,2024-RS,School Employee Conduct Amendments,This bill requires certain administrative leave for school employees who are the subject of a criminal investigation.,0
HB0478,2023_2024,2024-RS,Animal Care Amendments,This bill addresses the care of animals.,0
HB0479,2023_2024,2024-RS,State Agency Contact Information Amendments,This bill addresses state agency contact information.,0
HB0480,2023_2024,2024-RS,Murdered and Missing Indigenous Relatives Amendments,This bill extends the Murdered and Missing Indigenous Relatives Task Force's sunset date.,0
HB0481,2023_2024,2024-RS,Technology Upgrade Incentives Amendments,This bill provides for tax incentives related to railroad upgrades.,0
HB0482,2023_2024,2024-RS,Utah Retirement Systems Appeals Amendments,This bill amends the options for obtaining judicial review of a decision by the Utah State Retirement Board.,0
HB0483,2023_2024,2024-RS,Construction Trade Amendments,This bill modifies the exemptions from licensure under the Utah Construction Trades Licensing Act.,0
HB0484,2023_2024,2024-RS,Nonprofit Entity Amendments,This bill modifies provisions related to disclosure of nonprofit entity related personal information by public agencies.,0
HB0485,2023_2024,2024-RS,Special Education Amendments,This bill establishes a grant program to support co-teaching models for special education students.,0
HB0486,2023_2024,2024-RS,Economic Development Grant Amendments,This bill modifies requirements for grant applications to the Governor's Office of Economic Opportunity.,0
HB0487,2023_2024,2024-RS,Historic Preservation Amendments,This bill addresses historic preservation activities.,0
HB0488,2023_2024,2024-RS,Transportation Funding Modifications,This bill distributes money from the County of the First Class Highway Projects Fund to Sandy for a pedestrian bridge.,0
HB0489,2023_2024,2024-RS,Party Affiliation Disclosure Amendments,This bill permits party affiliation to appear on the ballot next to the name of certain nonpartisan candidates.,0
HB0490,2023_2024,2024-RS,Elections Office,"This bill establishes the Elections Office, to assume all responsibility for elections currently under the authority of the lieutenant governor.",0
HB0491,2023_2024,2024-RS,Data Privacy Amendments,This bill enacts the Government Data Privacy Act.,0
HB0492,2023_2024,2024-RS,Special Education Hearings Amendments,This bill creates a training program for an attorney to be certified in special education hearings.,0
HB0493,2023_2024,2024-RS,Concurrent Enrollment Participation Amendments,This bill amends provisions of the concurrent enrollment program.,0
HB0494,2023_2024,2024-RS,Funds Administration Modifications,This bill modifies a provision of the State Money Management Act.,0
HB0495,2023_2024,2024-RS,Vulnerable Population Amendments,This bill concerns protections for vulnerable populations.,0
HB0496,2023_2024,2024-RS,Public Land Use Amendments,This bill changes provisions relating to public land use in the state.,0
HB0497,2023_2024,2024-RS,School Construction Amendments,This bill amends provisions on the school plant capital outlay report.,0
HB0498,2023_2024,2024-RS,Firearm Safety in Schools,This bill creates a pilot program to provide a firearm safety course in public school.,0
HB0499,2023_2024,2024-RS,Education Reporting Amendments,This bill makes changes regarding training and reporting requirements for LEAs.,0
HB0500,2023_2024,2024-RS,Real Estate Amendments,This bill modifies the Real Estate Code and the Real Estate Licensing and Practices Act.,0
HB0501,2023_2024,2024-RS,Health Amendments,This bill updates Medicaid provisions.,0
HB0502,2023_2024,2024-RS,Critical Infrastructure and Mining,This bill addresses issues related to critical infrastructure materials and mining.,0
HB0503,2023_2024,2024-RS,Nursing Care Facility Amendments,This bill amends Medicaid provisions impacting nursing care facilities.,0
HB0504,2023_2024,2024-RS,Abortion Revisions,This bill modifies provisions related to abortion.,0
HB0505,2023_2024,2024-RS,Property Loss Amendments,This bill creates the Property Loss Related to Homelessness Compensation Fund.,0
HB0506,2023_2024,2024-RS,Higher Education Residency Amendments,This bill provides that a nonimmigrant under a certain type of temporary federal immigration benefit may become a resident student under certain circumstances.,0
HB0507,2023_2024,2024-RS,Construction Amendments,This bill addresses construction site storm water runoff controls.,0
HB0508,2023_2024,2024-RS,Occupational Licensing Amendments,This bill modifies the review criteria for periodic review standards for occupational licensing under Commerce and Trade.,0
HB0509,2023_2024,2024-RS,Utah Permanent Fund,This bill creates the Utah Permanent Fund.,0
HB0510,2023_2024,2024-RS,Income Tax Age Requirements,This bill modifies the circumstances under which an individual is exempt from taxation on income.,0
HB0511,2023_2024,2024-RS,Home Ownership Modifications,This bill modifies provisions related to the reporting of information when applying for a local business license.,0
HB0512,2023_2024,2024-RS,Minimum Basic Tax Rate Reduction,This bill amends provisions related to the minimum basic tax rate that funds public education.,0
HB0513,2023_2024,2024-RS,Public Employees 401k Match Amendments,This bill addresses public employee 401(k) matches.,0
HB0514,2023_2024,2024-RS,School Chaplain Amendments,This bill allows an LEA to permit a volunteer chaplain at a school.,0
HB0515,2023_2024,2024-RS,Election Administration Modifications,This bill modifies provisions related to recounts and tie votes in elections.,0
HB0516,2023_2024,2024-RS,State Land Purchase Amendments,This bill deals with land conveyances to restricted foreign entities in the state.,0
HB0517,2023_2024,2024-RS,Half-day Kindergarten Amendments,This bill amends provisions regarding half-day kindergarten to ensure that a student attending half-day kindergarten receives instruction in all of the kindergarten core competencies.,0
HB0518,2023_2024,2024-RS,State Construction Code Modifications,This bill modifies State Construction Code.,0
HB0519,2023_2024,2024-RS,Department of Natural Resources Modifications,This bill modifies provisions related to the Department of Natural Resources.,0
HB0520,2023_2024,2024-RS,Fallow Land Amendments,This bill addresses the applicability of fallow land to agricultural and urban farming property tax assessment.,0
HB0521,2023_2024,2024-RS,Class Size Reduction Amendments,This bill makes changes to the allocation of an existing appropriation for class size reduction.,0
HB0522,2023_2024,2024-RS,Veterinarian Education Loan Repayment Program Amendments,This bill makes changes to the Veterinarian Education Loan Repayment Program.,0
HB0523,2023_2024,2024-RS,Domestic Violence Revisions,This bill amends provisions related to domestic violence.,0
HB0524,2023_2024,2024-RS,Water Interests Study,This bill addresses conveyances of water interests.,0
HB0525,2023_2024,2024-RS,Agricultural Amendments,This bill creates a requirement for the Department of Agriculture and Food to study issues related to local food.,0
HB0526,2023_2024,2024-RS,Shell Egg Producers Amendments,This bill modifies provisions relating to the sale of eggs by small producers.,0
HB0527,2023_2024,2024-RS,Public Employee Gender-specific Language Requirements,This bill prohibits certain employment action against a public employee.,0
HB0528,2023_2024,2024-RS,Behavioral Health Amendments,This bill modifies various behavioral health programs.,0
HB0529,2023_2024,2024-RS,Utah Fits All Scholarship Program Amendments,This bill amends provisions regarding the Utah Fits All Scholarship Program.,0
HB0530,2023_2024,2024-RS,Licensed School Psychological Practitioner Amendments,This bill enacts provisions relating to the licensure of a licensed school psychological practitioner.,0
HB0531,2023_2024,2024-RS,Laser Pointer Amendments,This bill concerns the criminal offense of unlawful use of a laser pointer.,0
HB0532,2023_2024,2024-RS,State Boards and Commissions Modifications,This bill modifies or repeals various boards and commissions.,0
HB0533,2023_2024,2024-RS,Small School District Scale of Operations Formula,This bill amends the formula for necessarily existent small schools funding.,0
HB0534,2023_2024,2024-RS,Boards and Commissions Modifications,This bill modifies boards and commissions.,0
HB0535,2023_2024,2024-RS,Water Conservation Modifications,This bill addresses a study concerning water conservation.,0
HB0536,2023_2024,2024-RS,Fireworks Revisions,This bill makes changes related to the sale and use of fireworks.,0
HB0537,2023_2024,2024-RS,Counterfeit Airbag Amendments,This bill prohibits a counterfeit or nonfunctional airbag.,0
HB0538,2023_2024,2024-RS,Protection of State Official or Employee Personal Information,This bill address state elected official's personal identifying information.,0
HB0539,2023_2024,2024-RS,State Legal Dispute Amendments,This bill modifies provisions related to state legal actions.,0
HB0540,2023_2024,2024-RS,Lobbyist Disclosure and Regulation Amendments,This bill modifies the Lobbyist Disclosure and Regulation Act.,0
HB0541,2023_2024,2024-RS,Child Care Grants Amendments,This bill requires the Office of Child Care to offer grants within available funds to child care providers.,0
HB0542,2023_2024,2024-RS,Lobbyist Disclosure and Regulation Act Modifications,This bill amends provisions of the Lobbyist Disclosure and Regulation Act.,0
HB0543,2023_2024,2024-RS,Income Tax Modifications,This bill amends income tax provisions.,0
HB0544,2023_2024,2024-RS,Mental Health Amendments,This bill addresses the rights and privileges of individuals under commitment to the custody or treatment services of a local mental health authority.,0
HB0545,2023_2024,2024-RS,State Officers Amendments,"This bill enacts provisions relating to the attorney general, the state auditor, and the state treasurer (designated statewide public officers).",0
HB0546,2023_2024,2024-RS,Public Education Modifications,This bill creates additional corrective action options for the State Board of Education (state board) to utilize.,0
HB0547,2023_2024,2024-RS,Law Enforcement Quota Amendments,This bill concerns law enforcement quotas.,0
HB0548,2023_2024,2024-RS,Alcohol Amendments,This bill modifies provisions related to alcohol.,0
HB0549,2023_2024,2024-RS,Product Disclosure Requirements,This bill creates a labeling and disclosure requirement for genetically modified meat products.,0
HB0550,2023_2024,2024-RS,Consumer Privacy Modifications,This bill modifies the Utah Consumer Privacy Act.,0
HB0551,2023_2024,2024-RS,Olympic Public Funding Requirements,This bill addresses the use of public money by certain entities involved with the Olympic and Paralympic Winter Games.,0
HB0552,2023_2024,2024-RS,Pollution Control Amendments,This bill makes changes to the Pollution Control Act.,0
HB0553,2023_2024,2024-RS,Reverse-keyword Information Prohibition,This bill prohibits access to and use of reverse-keyword information.,0
HB0554,2023_2024,2024-RS,Licensure by Endorsement Amendments,This bill modifies provisions related to professional licensing.,0
HB0555,2023_2024,2024-RS,School Policy Amendments,This bill adds provisions related to educational opportunity.,0
HB0556,2023_2024,2024-RS,Sexually Oriented Business Regulations for Higher Education,This bill establishes restrictions on sexual content in higher education.,0
HB0557,2023_2024,2024-RS,Income Tax Deduction Amendments,This bill provides for income tax deductions.,0
HB0558,2023_2024,2024-RS,Transient Room Tax Revisions,This bill addresses the imposition and expenditure of transient room taxes.,0
HB0559,2023_2024,2024-RS,Firearm Revisions,This bill concerns firearm restrictions and requirements.,0
HB0560,2023_2024,2024-RS,Licensing Modifications,This bill modifies licensing provisions related to abortion.,0
HB0561,2023_2024,2024-RS,Communication Awareness Pilot Program,"This bill creates the Communication Habits to reduce Adolescent Threats, or CHAT, Pilot Program.",0
HB0562,2023_2024,2024-RS,Utah Fairpark Area Investment and Restoration District,"This bill enacts and modifies provisions relating to the Utah Fairpark Area Investment and Restoration District. The boundary information for the Utah Fairpark Area Investment and Restoration District boundary: ▸     is delineated in a shapefile that: •     is enacted as part of this bill in electronic form; •     may be found at: https://le.utah.gov/~2024/documents/HB0562_shapefile.zip; and •     has the following electronic file security code: cf4d4953297c3ea4c936028b7c89e3c0; and ▸     is also depicted in a format that: •     is intended to be more accessible to the general public and is provided for informational purposes only; •     shows the boundary as delineated in the shapefile, but is not enacted as part of this bill; and •     may be found at:",0
HB0563,2023_2024,2024-RS,Corporate Renewal Amendments,This bill standardizes the renewal process for business entities.,0
HB0564,2023_2024,2024-RS,Public Records Amendments,This bill modifies a provision relating to public records.,0
HB0565,2023_2024,2024-RS,Medicaid Eligibility and Enrollment Amendments,This bill enacts provisions related to the Medicaid application and enrollment.,0
HB0566,2023_2024,2024-RS,Flavored Tobacco Restrictions,This bill prohibits the distribution of certain flavored tobacco and similar products.,0
HB0567,2023_2024,2024-RS,Fire Regulation Amendments,This bill addresses government authority over fire.,0
HB0568,2023_2024,2024-RS,Intermittent Sentencing Amendments,This bill amends provisions related to alternative incarceration programs and sentencing requirements.,0
HB0569,2023_2024,2024-RS,Uniform Premarital Agreement Act Amendments,This bill modifies provisions of the Uniform Premarital Act in relation to criminal acts between the parties.,0
HB0570,2023_2024,2024-RS,Health Care Facility Amendments,This bill amends requirements impacting health care facilities.,0
HB0571,2023_2024,2024-RS,Egg Labeling Amendments,This bill makes changes related to the labeling of cage-free eggs.,0
HB0572,2023_2024,2024-RS,State Treasurer Investment Amendments,This bill directs the state treasurer to invest in the Utah Homes Investment Program.,0
HB0573,2023_2024,2024-RS,Assisted Living Facility Amendments,This bill modifies provisions related to assisted living facilities.,0
HB0574,2023_2024,2024-RS,Estate Planning Amendments,This bill amends provisions related to estate planning.,0
HB0575,2023_2024,2024-RS,Urban Farming Assessment Amendments,This bill modifies provisions related to the application for assessment under the Urban Farming Assessment Act.,0
HB0576,2023_2024,2024-RS,Controlled Substance Revisions,This bill revises provisions relating to controlled substances.,0
HB0577,2023_2024,2024-RS,Utility Shut off Protection Amendments,This bill amends provisions that prohibit an essential utility provider from terminating utility services during severe weather.,0
HB0578,2023_2024,2024-RS,Property Manager Requirements,This bill modifies the Utah Real Estate Licensing and Practices Act.,0
HB0579,2023_2024,2024-RS,Certificate of Death Amendments,This bill requires the collection of information related to firefighter service on a certificate of death.,0
HB0580,2023_2024,2024-RS,Municipal Election Amendments,This bill modifies a municipal council's dismissal power.,0
HB0581,2023_2024,2024-RS,Election Crimes and Security Amendments,This bill creates the Office of Election Crimes and Security.,0
HB0582,2023_2024,2024-RS,Voting Methods Amendments,This bill modifies the Municipal Alternate Voting Methods Pilot Project.,0
HB0583,2023_2024,2024-RS,Student Access to Books,This bill amends provisions regarding sensitive materials to provide broad access to materials.,0
HB0584,2023_2024,2024-RS,Economic Interruption Amendments,This bill addresses the economic interruption of a business or governmental entity due to property damage or theft.,0
HB0585,2023_2024,2024-RS,Expungement Modifications,This bill prohibits the State Board of Education from accessing expunged records and limits the number of years the state board may consider certain offenses when conducting a background check.,0
SB0001,2023_2024,2024-RS,Higher Education Base Budget,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
SB0002,2023_2024,2024-RS,Public Education Budget Amendments,"This bill supplements or reduces appropriations otherwise provided for the support and operation of public education for the fiscal year beginning July 1, 2023, and ending June 30, 2024, and for the fiscal year beginning July 1, 2024, and ending June 30, 2025.",0
SB0003,2023_2024,2024-RS,Current Fiscal Year Supplemental Appropriations,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024.",0
SB0004,2023_2024,2024-RS,"Business, Economic Development, and Labor Base Budget","This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
SB0006,2023_2024,2024-RS,Infrastructure and General Government Base Budget,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
SB0007,2023_2024,2024-RS,"National Guard, Veterans Affairs, and Legislature Base Budget","This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
SB0008,2023_2024,2024-RS,State Agency and Higher Education Compensation Appropriations,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
SB0011,2023_2024,2024-RS,Sex and Kidnap Offender Registry Access,This bill addresses access to information included on the Sex and Kidnap Offender Registry.,0
SB0012,2023_2024,2024-RS,Property Tax Deferral Amendments,This bill provides for the deferral of tax notice charges.,0
SB0013,2023_2024,2024-RS,Education Entity Amendments,"This bill provides a home-based education entity and micro-education entity with certain similar duties, requirements, waivers, and rights as private and charter schools.",0
SB0014,2023_2024,2024-RS,Corporate Dissolution Amendments,This bill amends provisions related to the administrative dissolution of corporations and nonprofit corporations.,0
SB0015,2023_2024,2024-RS,Concealed Firearm Review Board Amendments,This bill extends the repeal date of the Concealed Firearm Review Board.,0
SB0016,2023_2024,2024-RS,Motor Vehicle Act Amendments,This bill amends provisions and definitions related to certain motor vehicles to clarify titling and registration requirements.,0
SB0017,2023_2024,2024-RS,Safe Drinking Water Act Sunset Extension,This bill addresses safe drinking water.,0
SB0018,2023_2024,2024-RS,Water Modifications,This bill addresses regulation of water.,0
SB0019,2023_2024,2024-RS,Utah Communications Authority Modifications,This bill amends provisions related to the Utah Communications Authority.,0
SB0020,2023_2024,2024-RS,Agricultural and Wildlife Damage Prevention Board Amendments,This bill addresses the sunset date of the Agricultural and Wildlife Damage Prevention Board.,0
SB0021,2023_2024,2024-RS,State Tax Commission Public Meeting Requirements,This bill modifies provisions relating to meetings held by the State Tax Commission (the commission).,0
SB0022,2023_2024,2024-RS,Tax Information Sharing Amendments,This bill addresses the disclosure of tax information by the State Tax Commission.,0
SB0023,2023_2024,2024-RS,Offender Registry Amendments,This bill amends provisions relating to the Sex and Kidnap Offender Registry and the Child Abuse Offender Registry.,0
SB0024,2023_2024,2024-RS,Physician Assistant Practice Amendments,This bill modifies provisions relating to physician assistants.,0
SB0025,2023_2024,2024-RS,Financial Institution and Consumer Notification Amendments,This bill modifies the requirements for engaging in business as a consumer lender in the state.,0
SB0026,2023_2024,2024-RS,Behavioral Health Licensing Amendments,This bill amends behavioral health licensing provisions.,0
SB0027,2023_2024,2024-RS,Behavioral Health System Amendments,This bill creates the Utah Behavioral Health Commission.,0
SB0028,2023_2024,2024-RS,Scenic Byway Program Amendments,This bill restructures the administration of the Utah State Scenic Byway Program.,0
SB0029,2023_2024,2024-RS,Truth in Taxation Modifications,This bill modifies notice and public hearing requirements in the property tax code.,0
SB0030,2023_2024,2024-RS,Property Transaction Amendments,This bill modifies provisions relating to property.,0
SB0031,2023_2024,2024-RS,Insurance Amendments,This bill updates the Insurance Code.,0
SB0032,2023_2024,2024-RS,Caregiver Compensation Amendments,This bill amends a definition related to reimbursement for certain personal care services under Medicaid.,0
SB0033,2023_2024,2024-RS,Individual Income Tax Act Amendments,This bill addresses the State Tax Commission's determination of domicile for purposes of individual income taxation.,0
SB0034,2023_2024,2024-RS,Utah State Retirement Systems Revisions,This bill modifies the Utah State Retirement and Insurance Benefit Act.,0
SB0035,2023_2024,2024-RS,Infertility Treatment Coverage Amendments,This bill modifies provisions related to the expanded infertility treatment coverage health benefit.,0
SB0036,2023_2024,2024-RS,Heber Valley Historic Railroad Authority Sunset Amendments,This bill addresses the sunset provision for the Heber Valley Historic Railroad Authority.,0
SB0037,2023_2024,2024-RS,Election Law Revisions,"This bill amends provisions of the Election Code to provide that, subject to certain exceptions, a county clerk shall be responsible to conduct all elections in the state and process, count, and tabulate ballots.",0
SB0038,2023_2024,2024-RS,Property Tax Appeals Modifications,This bill modifies provisions related to property tax appeals.,0
SB0039,2023_2024,2024-RS,Water Shareholder Amendments,This bill addresses change applications by a shareholder in a water company.,0
SB0040,2023_2024,2024-RS,State Rehabilitation Advisory Council Amendments,This bill addresses the State Rehabilitation Advisory Council within the Department of Workforce Services.,0
SB0041,2023_2024,2024-RS,Women in the Economy Subcommittee Amendments,This bill addresses the Women in the Economy Subcommittee within the Unified Economic Opportunity Commission.,0
SB0042,2023_2024,2024-RS,Health and Human Services Reporting Requirements,This bill modifies and repeals reporting provisions related to Department of Health and Human Services programs.,0
SB0043,2023_2024,2024-RS,Commercial Filing Amendments,This bill requires a filing office to send notice to a secured party of record if a debtor files a termination statement terminating a financing statement.,0
SB0044,2023_2024,2024-RS,Alternative Education Scholarship Combination,This bill combines the Carson Smith Scholarship and Special Needs Opportunity Scholarship Programs.,0
SB0045,2023_2024,2024-RS,License Plate Revisions,This bill amends provisions related to the requirement to issue and display a license plate for the front of a vehicle.,0
SB0046,2023_2024,2024-RS,Health and Human Services Amendments,This bill clarifies and amends portions of the code effecting the Department of Health and Human Services.,0
SB0047,2023_2024,2024-RS,Local Government Business License Amendments,This bill modifies provisions relating to business licenses issued by a county or municipality.,0
SB0048,2023_2024,2024-RS,County Correctional Facility Reimbursement Amendments,This bill concerns county correctional facility reimbursement.,0
SB0049,2023_2024,2024-RS,Carpool Lane Usage Modifications,This bill amends provisions related to high occupancy vehicle lanes on a highway to consider a vehicle with a pregnant individual as containing two occupants for purposes of high occupancy vehicle lane purposes.,0
SB0050,2023_2024,2024-RS,Aggravated Assault Modifications,This bill amends the crime of aggravated assault.,0
SB0051,2023_2024,2024-RS,Road Construction Bid Limit Amendments,This bill updates a statutory bid limit related to procurement for class B and class C road projects.,0
SB0052,2023_2024,2024-RS,Educator Salary Amendments,This bill amends educator salary adjustments and the Teacher Salary Supplemental Program to include regional education service agencies.,0
SB0053,2023_2024,2024-RS,Motor Vehicle Safety Inspection Amendments,This bill amends safety inspection requirements to include a transportation network vehicle.,0
SB0054,2023_2024,2024-RS,Property Tax Refund Amendments,This bill modifies provisions related to property tax refunds.,0
SB0055,2023_2024,2024-RS,Bear Lake Preservation Amendments,This bill addresses Bear Lake.,0
SB0056,2023_2024,2024-RS,Home School Amendments,This bill removes the notary requirement on a home school affidavit.,0
SB0057,2023_2024,2024-RS,Utah Constitutional Sovereignty Act,This bill enacts the Utah Constitutional Sovereignty Act.,0
SB0058,2023_2024,2024-RS,Property Tax Administration Amendments,This bill modifies the procedures for obtaining a residential property exemption on a primary residence.,0
SB0059,2023_2024,2024-RS,Government Leased Property Tax Exemption,This bill amends the property tax exemptions in the Property Tax Act.,0
SB0060,2023_2024,2024-RS,Drug Paraphernalia Amendments,This bill concerns possession of certain types of drug paraphernalia.,0
SB0061,2023_2024,2024-RS,Electronic Cigarette Amendments,This bill codifies the nicotine content limit for electronic cigarettes.,0
SB0062,2023_2024,2024-RS,Dog Related Liability Amendments,This bill addresses liability related to dogs.,0
SB0063,2023_2024,2024-RS,Board of Pardons and Parole Amendments,This bill modifies provisions relating to the Board of Pardons and Parole.,0
SB0064,2023_2024,2024-RS,Effective Teachers in High Poverty Schools Incentive Program Amendments,This bill requires the state board of education to notify each qualifying teacher of potential eligibility in the program.,0
SB0065,2023_2024,2024-RS,Online Student Funding Amendments,This bill requires the exclusion of a fully online student from an local education agency's (LEA) capital outlay funding formulas.,0
SB0066,2023_2024,2024-RS,Criminal Offense Amendments,This bill amends the definition of counterfeit intimate image.,0
SB0067,2023_2024,2024-RS,Public Thoroughfare Amendments,This bill amends provisions related to the establishment and invalidation of a public thoroughfare.,0
SB0068,2023_2024,2024-RS,Teacher Evaluation Amendments,This bill amends the educator evaluation frequency to include a biennial option.,0
SB0069,2023_2024,2024-RS,Income Tax Amendments,This bill modifies income tax provisions.,0
SB0070,2023_2024,2024-RS,Judiciary Amendments,This bill amends provisions regarding the number of judges in each judicial district.,0
SB0071,2023_2024,2024-RS,Cannabis Business Tax Credit Amendments,This bill enacts a cannabis business expenses income tax credit.,0
SB0072,2023_2024,2024-RS,Bureau of Emergency Medical Services Amendments,This bill makes technical and conforming changes related to the Bureau of Emergency Medical Services.,0
SB0073,2023_2024,2024-RS,State Food Supply Amendments,This bill restricts the regulation of local food.,0
SB0074,2023_2024,2024-RS,Port of Entry Amendments,This bill amends provisions related to port-of-entry weight limits and agreements between states at certain ports-of-entry.,0
SB0075,2023_2024,2024-RS,Mineral Amendments,This bill addresses mineral exploration or development.,0
SB0076,2023_2024,2024-RS,Evidence Retention Amendments,This bill amends provisions related to the retention and disposal of evidence of an offense.,0
SB0077,2023_2024,2024-RS,Water Rights Restricted Account Amendments,This bill modifies provisions related to the Water Rights Restricted Account.,0
SB0078,2023_2024,2024-RS,Higher Education for Incarcerated Youth Program Amendments,This bill amends the Higher Education for Incarcerated Youth Program to include students held in certain types of detention.,0
SB0079,2023_2024,2024-RS,Estate Planning Recodification,This bill recodifies estate planning statutes.,0
SB0080,2023_2024,2024-RS,Public Education Trust Fund Amendments,This bill creates the Public Education Trust Fund.,0
SB0081,2023_2024,2024-RS,County Clerk Amendments,This bill modifies provisions related to the solemnization of marriages.,0
SB0082,2023_2024,2024-RS,Public Accommodation Amendments,This bill modifies provisions related to places of public accommodation.,0
SB0083,2023_2024,2024-RS,Firearm Storage Requirements,This bill addresses the secure storage of firearms.,0
SB0084,2023_2024,2024-RS,Governor's Office of Economic Opportunity Amendments,This bill modifies provisions related to the Governor's Office of Economic Opportunity.,0
SB0085,2023_2024,2024-RS,Medicaid Doula Services,This bill authorizes the Medicaid program to cover doula services.,0
SB0086,2023_2024,2024-RS,Local Government Bonds Amendments,This bill modifies provisions relating to local government bonds.,0
SB0087,2023_2024,2024-RS,Motor Vehicle Rental Tax Amendments,This bill modifies the motor vehicle rental tax.,0
SB0088,2023_2024,2024-RS,Juvenile Justice Amendments,This bill amends provisions related to juvenile justice.,0
SB0089,2023_2024,2024-RS,Social Media Modifications,This bill changes when the provisions of the Utah Social Media Regulation Act become effective.,0
SB0090,2023_2024,2024-RS,Technical Code Amendments,This bill amends provisions to modify gender-specific language.,0
SB0091,2023_2024,2024-RS,Local Government Officers Compensation Amendments,This bill modifies provisions relating to compensation of municipal officers.,0
