bill_id,term,session,title,summary,approp_bill,commem
HB1174,2023_2024,2023_2024,AN ACT Relating to improving access and removing barriers to jail-based voting;,Improving access and removing barriers to jail-based voting.,0,0
HB1175,2023_2024,2023_2024,AN ACT Relating to creating a state financial assurance program for petroleum underground storage tanks;,Creating a state financial assurance program for petroleum underground storage tanks.,0,0
HB1176,2023_2024,2023_2024,AN ACT Relating to developing opportunities for service and workforce programs to support climate-ready communities;,Developing opportunities for service and workforce programs to support climate-ready communities.,0,0
HB1177,2023_2024,2023_2024,AN ACT Relating to a missing and murdered indigenous women and people cold case investigations unit;,Creating a missing and murdered indigenous women and people cold case investigations unit.,0,0
HB1178,2023_2024,2023_2024,AN ACT Relating to the restoration of local government authority to regulate firearms by adopting ordinances or regulations relating to firearms that are in addition to or more restrictive than the requirements of state law;,Concerning local government authority to regulate firearms.,0,0
HB1179,2023_2024,2023_2024,AN ACT Relating to authorizing the state auditor to receive nonconviction data;,Authorizing the state auditor to receive nonconviction data.,0,0
HB1180,2023_2024,2023_2024,"AN ACT Relating to establishing firearms-related safety measures to increase public safety by prohibiting the manufacture, importation, distribution, selling, and offering for sale of assault weapons, and by providing limited exemptions applicable to licensed firearm manufacturers and dealers for purposes of sale to armed forces branches and law enforcement agencies for purposes of sale or transfer outside the state;",Establishing firearms-related safety measures to increase public safety.,0,0
HB1181,2023_2024,2023_2024,AN ACT Relating to improving the state's climate response through updates to the state's planning framework;,Improving the state's response to climate change by updating the state's planning framework.,0,0
HB1182,2023_2024,2023_2024,"AN ACT Relating to providing a tax exemption for the first 20,000 gallons of wine sold by a winery in Washington;","Providing a tax exemption for the first 20,000 gallons of wine sold by a winery in Washington.",0,0
HB1183,2023_2024,2023_2024,AN ACT Relating to prohibiting Washington from adopting California vehicle emissions standards;,Prohibiting Washington from adopting California vehicle emissions standards.,0,0
HB1184,2023_2024,2023_2024,AN ACT Relating to enacting the used motor vehicles express warranties act;,Enacting the used motor vehicles express warranties act.,0,0
HB1185,2023_2024,2023_2024,AN ACT Relating to reducing environmental impacts associated with lighting products;,Reducing environmental impacts associated with lighting products.,0,0
HB1186,2023_2024,2023_2024,AN ACT Relating to making permanent and expanding the child welfare housing assistance program;,Making permanent and expanding the child welfare housing assistance program.,0,0
HB1187,2023_2024,2023_2024,AN ACT Relating to privileged communication between employees and the unions that represent them;,Concerning privileged communication between employees and the unions that represent them.,0,0
HB1188,2023_2024,2023_2024,AN ACT Relating to individuals with developmental disabilities that have also received child welfare services;,Concerning individuals with developmental disabilities that have also received child welfare services.,0,0
HB1189,2023_2024,2023_2024,AN ACT Relating to the release of incarcerated individuals from total confinement prior to the expiration of a sentence;,Concerning the release of incarcerated individuals from total confinement prior to the expiration of a sentence.,0,0
HB1190,2023_2024,2023_2024,AN ACT Relating to environmental leadership through outdoor recreation and climate adaptation investments;,Concerning environmental leadership through outdoor recreation and climate adaptation investments.,0,0
HB1191,2023_2024,2023_2024,AN ACT Relating to reauthorizing the business and occupation tax deduction for cooperative finance organizations;,Reauthorizing the business and occupation tax deduction for cooperative finance organizations.,0,0
HB1192,2023_2024,2023_2024,AN ACT Relating to electric power system transmission planning;,Concerning electric power system transmission planning.,0,0
HB1193,2023_2024,2023_2024,AN ACT Relating to affirming that the legislature has not provided authority for the state building code council to use greenhouse gas emissions as a consideration in residential building codes or energy codes;,Affirming that the legislature has not provided authority for the state building code council to use greenhouse gas emissions as a consideration in residential building codes or energy codes.,0,0
HB1194,2023_2024,2023_2024,"AN ACT Relating to training, educating, and inspiring the next generation of the clean and renewable energy workforce;","Training, educating, and inspiring the next generation of the clean and renewable energy workforce.",0,0
HB1195,2023_2024,2023_2024,AN ACT Relating to prohibiting the open carry of certain weapons in public parks and public hospitals;,Prohibiting the open carry of certain weapons in public parks and public hospitals.,0,0
HB1196,2023_2024,2023_2024,AN ACT Relating to public transparency in the criminal plea negotiation process;,Concerning public transparency in the criminal plea negotiation process.,0,0
HB1197,2023_2024,2023_2024,"AN ACT Relating to defining attending provider and clarifying other provider functions for workers' compensation claims, and adding psychologists as attending providers for mental health only claims;","Defining attending provider and clarifying other provider functions for workers' compensation claims, and adding psychologists as attending providers for mental health only claims.",0,0
HB1198,2023_2024,2023_2024,AN ACT Relating to authorizing public transportation benefit areas to become limited authority Washington law enforcement agencies;,Authorizing public transportation benefit areas to become limited authority Washington law enforcement agencies.,0,0
HB1199,2023_2024,2023_2024,AN ACT Relating to licensed child care in common interest communities;,Addressing licensed child care in common interest communities.,0,0
HB1200,2023_2024,2023_2024,AN ACT Relating to requiring public employers to provide employee information to exclusive bargaining representatives;,Requiring public employers to provide employee information to exclusive bargaining representatives.,0,0
HB1201,2023_2024,2023_2024,AN ACT Relating to actuarial funding of state retirement systems;,Concerning actuarial funding of state retirement systems.,0,0
HB1202,2023_2024,2023_2024,AN ACT Relating to eliminating accounts;,Eliminating accounts.,0,0
HB1203,2023_2024,2023_2024,"AN ACT Relating to improving the fiscal process by updating accounts administered by the office of financial management, creating new accounts including one for the opioid litigation settlement and one for the receipt of federal funds, and reenacting accounts created in the supplemental budget bill;","Improving the fiscal process by updating accounts administered by the office of financial management, creating new accounts including one for the opioid litigation settlement and one for the receipt of federal funds, and reenacting accounts created in the supplemental budget bill.",0,0
