bill_id,term,session,summary,keywords,commem
SB 39,88,88-SS4,"Relating to certain regulations adopted by governmental entities for the building products, materials, or methods used in the construction of residential or commercial buildings.","Energy--Conservation (I0317); Environment--General (I0340); State Agencies, Boards & Commissions (I0749); BUILDING CONSTRUCTION (S0426); STATE ENERGY CONSERVATION OFFICE (V0110)",0
SB 40,88,88-SS4,Relating to the temperature at which a facility operated by the Texas Department of Criminal Justice is maintained.,"Corrections--Jails & Prisons (I0092); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)",0
SB 6,88,88-SS4,Relating to requirements for trial in the contest of an election on a proposed constitutional amendment.,Elections--General (I0310); SUPREME COURT (V0311),0
SB 34,88,88-SS4,Relating to a uniform coordination of benefits questionnaire for health benefit plans.,"Insurance--Health & Accident (I0422); INSURANCE, COMMISSIONER OF (V0396)",0
SB 35,88,88-SS4,Relating to an annual study by the Texas A&M University Texas Real Estate Research Center of the purchase and sale of single-family homes by certain institutional buyers.,Business & Commerce--General (I0050); Education--Higher--Institutions & Programs (I0223); Housing--General (I0405); Property Interests--Real Property (I0595); TEXAS A&M UNIVERSITY (U0030); REAL ESTATE COMMISSION (V1090),0
SB 36,88,88-SS4,"Relating to property owners' associations, including condominium owners' associations.",Property Interests--Property Owners Association (I0618); INTERNET (S0130); TEXAS REAL ESTATE COMMISSION (V4353),0
SB 3,88,88-SS4,"Relating to an appropriation to provide funding for the construction, operation, and maintenance of border barrier infrastructure and border security operations, including funding for additional overtime expenses and costs due to certain increased law enforcement presence.","LIBERTY COUNTY (G0084); Aliens (I0032); Governor (I0375); Law Enforcement (I0510); State Finances--Appropriations (I0746); State Finances--Management & Control (I0748); BORDER (S0045); PUBLIC SAFETY, DEPARTMENT OF (V0251)",0
SB 11,88,88-SS4,"Relating to the basic allotment and guaranteed yield under the Foundation School Program, including an adjustment in those amounts to reflect inflation.",Education--Primary & Secondary--Finance (I0250); FOUNDATION SCHOOL PROGRAM (S0541),0
SB 12,88,88-SS4,Relating to the eligibility of certain children of classroom teachers for enrollment in a free prekindergarten program.,Education--Primary & Secondary--Teachers (I0242); PRESCHOOL & PREKINDERGARTEN (S0040),0
SB 13,88,88-SS4,Relating to a paid parental leave policy at public schools and an allotment under the Foundation School Program for the cost of providing paid parental leave under that policy.,"Education--Primary & Secondary--Other School Personnel (I0246); Education--Primary & Secondary--Teachers (I0242); EMPLOYEE BENEFITS & LEAVE (S0452); FAMILY & MEDICAL LEAVE (S0419); EDUCATION AGENCY, TEXAS (V9941)",0
SB 14,88,88-SS4,Relating to the use of average enrollment for purposes of the public school finance system.,"Education--Primary & Secondary--Admission & Attendance (I0227); Education--Primary & Secondary--Finance (I0250); EDUCATION, COMMISSIONER OF (V9954)",0
SB 15,88,88-SS4,Relating to the establishment of a grant program for school districts or open-enrollment charter school campuses that are designated as full-service community schools.,"Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Finance (I0250); Education--School Districts (I0220); EDUCATION AGENCY, TEXAS (V9941); EDUCATION, COMMISSIONER OF (V9954)",0
SB 16,88,88-SS4,Relating to academic distinction designations under the public school accountability system and the career and technology allotment under the Foundation School Program.,"Education--Primary & Secondary--Accountability (I0007); Education--Primary & Secondary--Curriculum (I0228); Education--Primary & Secondary--Finance (I0250); FOUNDATION SCHOOL PROGRAM (S0541); EDUCATION, COMMISSIONER OF (V9954)",0
SB 17,88,88-SS4,Relating to the development and implementation of the Live Well Texas program and the expansion of Medicaid eligibility to provide health benefit coverage to certain individuals; imposing penalties.,"Human Services--Medical Assistance (I0905); Insurance--Health & Accident (I0422); MEDICAID (S4885); HEALTH & HUMAN SERVICES COMMISSION (V0177); INSURANCE, TEXAS DEPARTMENT OF (V0006)",0
SB 18,88,88-SS4,Relating to the regulation of certain continuing education programs.,"Occupational Regulation--Other Trades & Professions (I0541); Safety (I0740); INSURANCE, COMMISSIONER OF (V0396)",0
SB 19,88,88-SS4,Relating to designating the second Saturday in October as Hospice and Palliative Care Day.,HOSPICE & PALLIATIVE CARE DAY (HL7I2); Holidays (I0395),1
SB 45,88,88-SS4,Relating to the authority of a municipality or county to prohibit the movement of people through the municipality or county.,City Government--General (I0060); County Government--General (I0096); TRAVEL (S0220),0
SB 24,88,88-SS4,Relating to air conditioning requirements at facilities operated by the Texas Department of Criminal Justice.,"Corrections--Jails & Prisons (I0092); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)",0
SB 25,88,88-SS4,Relating to the period for which an applicant for admission as an undergraduate student to a public institution of higher education is entitled to an academic fresh start.,Education--Higher--Admission & Attendance (I0257),0
SB 26,88,88-SS4,Relating to the eligibility of a person employed by a school district as a teacher to serve on the appraisal review board of an appraisal district.,Education--Primary & Secondary--Teachers (I0242); Taxation--Property-Appeal of Tax Decisions (I0796); Taxation--Property-Appraisals & Appraisal Districts (I0792),0
SB 27,88,88-SS4,Relating to a cost-of-living adjustment applicable to certain benefits paid by the Employees Retirement System of Texas and a biennial study on providing additional adjustments based on the effects of increased inflation.,Retirement Systems--State Employees (I0727); EMPLOYEES RETIREMENT SYSTEM OF TEXAS (ERS) (V0471),0
SB 28,88,88-SS4,Relating to paid rest breaks for construction employees of construction contractors and subcontractors; providing an administrative penalty.,"Business & Commerce--General (I0050); Civil Remedies & Liabilities (I0065); Labor--Health & Safety (I0490); BUILDING CONSTRUCTION (S0426); CONTRACTORS & SUBCONTRACTORS (S2563); WORKFORCE COMMISSION, TEXAS (V0470)",0
SB 29,88,88-SS4,"Relating to the use, possession, delivery, or manufacture of testing equipment that identifies the presence of a substance listed in Penalty Group 1-B.",Crimes--Drugs (I0185); DRUG & ALCOHOL TESTING (S0010),0
SB 30,88,88-SS4,"Relating to the defense to prosecution for certain offenses involving possession of small amounts of controlled substances, marihuana, dangerous drugs, or abusable volatile chemicals, or possession of drug paraphernalia for defendants seeking assistance for a suspected overdose.",Alcoholism & Drug Abuse (I0030); Crimes--Drugs (I0185); Health--Emergency Services & Personnel (I0384); CRIMINAL RECORDS (S0008); MARIHUANA (S3105),0
SB 23,88,88-SS4,Relating to the combination of certain election precincts.,County Government--General (I0096); Elections--Administration (I0277); Redistricting (I0645),0
SB 20,88,88-SS4,Relating to the display of the Ten Commandments in public school classrooms.,Education--Primary & Secondary--General (I0230); Religion (I0646); SIGNS (S0235),0
SB 21,88,88-SS4,"Relating to law enforcement agency accreditation, including a grant program to assist agencies in becoming accredited; making an appropriation.","Law Enforcement (I0510); State Agencies, Boards & Commissions (I0749); State Finances--Management & Control (I0748); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); LAW ENFORCEMENT, TEXAS COMMISSION ON (V0986)",0
SB 32,88,88-SS4,"Relating to land development, waste management, and the creation of special districts in counties.","County Government--Land Use & Zoning (I0098); Environment--General (I0340); Special Districts & Authorities--Groundwater Conserve Dist. (I0013); Special Districts & Authorities--Miscellaneous (I0770); State Finances--Management & Control (I0748); Utilities--Water & Sewer (I0002); TIRES (S9805); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334)",0
SB 41,88,88-SS4,"Relating to the creation of the Travis County Municipal Utility District No. 27; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 27 (DN1U5); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
SB 42,88,88-SS4,Relating to bond requirements for certain judges.,Courts--County & Statutory (I0115); Courts--Judges (I0140); Probate--Guardians & Related Trusts (I0589); BONDS (S6060),0
SB 43,88,88-SS4,Relating to special appointments in suits affecting the parent-child relationship.,Courts--Administration (I0130); Family--Parent & Child (I0355); Lawyers (I0515); CHILD CUSTODY (S4378),0
SB 44,88,88-SS4,Relating to guardianships for persons who are incapacitated; changing a fee.,Probate--Guardians & Related Trusts (I0589); Probate--Wills & Admin of Estates (I0590); GUARDIANS & WARDS (S0301); INCAPACITATED PERSONS (S0353),0
HB 64,88,88-SS4,Relating to prohibiting the transfer of semiautomatic rifles to certain recipients; increasing a criminal penalty.,Minors--General (I0537); Weapons (I0887),0
HB 65,88,88-SS4,Relating to extreme risk protective orders; creating criminal offenses.,"Courts--General (I0160); Crimes--Against Persons--General (I0170); Family--Family Violence (I0353); Weapons (I0887); PROTECTIVE ORDERS (S0495); PUBLIC SAFETY, DEPARTMENT OF (V0251)",0
HB 66,88,88-SS4,Relating to a study conducted by the Commission on Jail Standards on the living conditions and safety of persons confined in the Harris County jail.,"HARRIS COUNTY (G0330); Corrections--Jails & Prisons (I0092); Interim Studies (I0448); JAIL STANDARDS, COMMISSION ON (V9946)",0
HB 67,88,88-SS4,Relating to the establishment of the Texas Environmental Justice Advisory Council.,"Environment--General (I0340); Governor (I0375); Health--Other Diseases & Medical Conditions (I0383); State Agencies, Boards & Commissions--Newly Proposed (I0773); PERMITS (S0011); AGRICULTURE, COMMISSIONER OF (V4357); ATTORNEY GENERAL (V2811); EDUCATION, COMMISSIONER OF (V9954); ENVIRONMENTAL JUSTICE ADVISORY COUNCIL, TEXAS (V1179); ENVIRONMENTAL JUSTICE REVIEW BOARD (V1180); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334); HEALTH & HUMAN SERVICES COMMISSION (V0177); HOUSING & COMMUNITY AFFAIRS, TEXAS DEPARTMENT OF (V0008); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",0
HB 68,88,88-SS4,Relating to the creation of the Climate Change Impact Assessment Council.,"Environment--General (I0340); Health--General (I0385); Interim Studies (I0448); Safety (I0740); State Agencies, Boards & Commissions--Newly Proposed (I0773); CLIMATOLOGY & CLIMATOLOGISTS (S0750); LIEUTENANT GOVERNOR (S0096); SPEAKER OF THE HOUSE (S0306); CLIMATE CHANGE IMPACT ASSESSMENT COUNCIL (V1192)",0
HB 69,88,88-SS4,"Relating to a ""Texas Way"" to reforming and addressing issues related to the Medicaid program, including the creation of an alternative program designed to ensure health benefit plan coverage to certain low-income individuals through the private marketplace.","Human Services--Medical Assistance (I0905); Insurance--Health & Accident (I0422); MEDICAID (S4885); HEALTH & HUMAN SERVICES COMMISSION (V0177); INSURANCE, COMMISSIONER OF (V0396)",0
HB 82,88,88-SS4,Relating to the creation of certain criminal offenses concerning firearm sales at gun shows.,Weapons (I0887); GUN SHOWS (S0427),0
HB 85,88,88-SS4,"Relating to the definition of ""eligible school district"" for purposes of the study of school district property values conducted by the comptroller of public accounts.",Education--School Districts (I0220); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),0
HB 2,88,88-SS4,"Relating to measures for ensuring safety and security in public schools, including the establishment of a school safety grant program and a school safety plan implementation grant program, and the allocation of certain constitutional transfers of money to the state school safety fund, the economic stabilization fund, and the state highway fund.","Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Facilities (I0241); Education--Primary & Secondary--Finance (I0250); Education--Primary & Secondary--General (I0230); Education--School Districts (I0220); Minors--Health & Safety (I0533); Safety (I0740); State Finances--Management & Control (I0748); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); EDUCATION, COMMISSIONER OF (V9954)",0
