bill_number,session_year,session_num,action_date,chamber,action,committee,order
SB0129,2015,131,2016-05-24,House,Reported - Substitute,Insurance,7
SB0129,2015,131,2016-01-20,House,Refer to Committee,Insurance,6
SB0129,2015,131,2015-12-14,House,Introduced,,5
SB0129,2015,131,2015-12-09,Senate,Passed,,4
SB0129,2015,131,2015-12-09,Senate,Reported - Substitute,Insurance,3
SB0129,2015,131,2015-03-17,Senate,Refer to Committee,Insurance,2
SB0129,2015,131,2015-03-16,Senate,Introduced,,1
SR0129,2015,131,2015-06-10,Senate,Adopted,,1
SB0130,2015,131,2016-02-16,House,Refer to Committee,State Government,6
SB0130,2015,131,2016-02-11,House,Introduced,,5
SB0130,2015,131,2016-02-10,Senate,Passed,,4
SB0130,2015,131,2015-06-25,Senate,Reported,Education,3
SB0130,2015,131,2015-03-17,Senate,Refer to Committee,Education,2
SB0130,2015,131,2015-03-16,Senate,Introduced,,1
SR0130,2015,131,2015-06-10,Senate,Adopted,,1
SB0131,2015,131,2015-10-07,House,Refer to Committee,Transportation and Infrastructure,6
SB0131,2015,131,2015-09-28,House,Introduced,,5
SB0131,2015,131,2015-09-23,Senate,Passed,,4
SB0131,2015,131,2015-09-23,Senate,Reported,"Transportation, Commerce and Labor",3
SB0131,2015,131,2015-03-17,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0131,2015,131,2015-03-16,Senate,Introduced,,1
SR0131,2015,131,2015-06-11,Senate,Adopted,,1
SR0132,2015,131,2015-06-11,Senate,Adopted,,1
SB0132,2015,131,2015-03-25,Senate,Refer to Committee,Medicaid,2
SB0132,2015,131,2015-03-17,Senate,Introduced,,1
SB0133,2015,131,2016-08-05,,Effective 8/5/16,,9
SB0133,2015,131,2016-04-12,House,Passed,,8
SB0133,2015,131,2015-11-19,House,Reported,Health and Aging,7
SB0133,2015,131,2015-10-01,House,Refer to Committee,Health and Aging,6
SB0133,2015,131,2015-06-25,House,Introduced,,5
SB0133,2015,131,2015-06-24,Senate,Passed,,4
SB0133,2015,131,2015-06-17,Senate,Reported,Health and Human Services,3
SB0133,2015,131,2015-03-25,Senate,Refer to Committee,Health and Human Services,2
SB0133,2015,131,2015-03-18,Senate,Introduced,,1
SR0133,2015,131,2015-06-11,Senate,Adopted,,1
SR0134,2015,131,2015-06-16,Senate,Adopted,,1
SB0134,2015,131,2015-03-25,Senate,Refer to Committee,Civil Justice,2
SB0134,2015,131,2015-03-24,Senate,Introduced,,1
SR0135,2015,131,2015-06-16,Senate,Adopted,,1
SB0135,2015,131,2015-04-14,Senate,Refer to Committee,Insurance,2
SB0135,2015,131,2015-03-25,Senate,Introduced,,1
SR0136,2015,131,2015-06-16,Senate,Adopted,,1
SB0136,2015,131,2015-04-14,Senate,Refer to Committee,Education,2
SB0136,2015,131,2015-03-26,Senate,Introduced,,1
SR0137,2015,131,2015-06-16,Senate,Adopted,,1
SB0137,2015,131,2015-04-14,Senate,Refer to Committee,Insurance,2
SB0137,2015,131,2015-04-06,Senate,Introduced,,1
SR0138,2015,131,2015-06-16,Senate,Adopted,,1
SB0138,2015,131,2015-04-14,Senate,Refer to Committee,Criminal Justice,2
SB0138,2015,131,2015-04-06,Senate,Introduced,,1
SB0139,2015,131,2017-04-06,,Effective 4/6/17,,10
SB0139,2015,131,2016-12-08,Senate,Concurred in House amendments,,9
SB0139,2015,131,2016-12-06,House,Passed,,8
SB0139,2015,131,2016-11-30,House,Reported - Amended,Judiciary,7
SB0139,2015,131,2015-10-26,House,Refer to Committee,Judiciary,6
SB0139,2015,131,2015-10-13,House,Introduced,,5
SB0139,2015,131,2015-10-07,Senate,Passed,,4
SB0139,2015,131,2015-09-30,Senate,Reported - Substitute,Criminal Justice,3
SB0139,2015,131,2015-04-14,Senate,Refer to Committee,Criminal Justice,2
SB0139,2015,131,2015-04-06,Senate,Introduced,,1
SR0139,2015,131,2015-06-16,Senate,Adopted,,1
SR0140,2015,131,2015-06-16,Senate,Adopted,,1
SB0140,2015,131,2015-04-22,Senate,Refer to Committee,Finance,2
SB0140,2015,131,2015-04-14,Senate,Introduced,,1
SB0141,2015,131,2015-10-01,House,Refer to Committee,Health and Aging,6
SB0141,2015,131,2015-06-25,House,Introduced,,5
SB0141,2015,131,2015-06-24,Senate,Passed,,4
SB0141,2015,131,2015-06-17,Senate,Reported - Amended,Health and Human Services,3
SB0141,2015,131,2015-04-22,Senate,Refer to Committee,Health and Human Services,2
SB0141,2015,131,2015-04-14,Senate,Introduced,,1
SR0141,2015,131,2015-06-16,Senate,Adopted,,1
SR0142,2015,131,2015-06-16,Senate,Adopted,,1
SB0142,2015,131,2015-04-22,Senate,Refer to Committee,Government Oversight and Reform,2
SB0142,2015,131,2015-04-14,Senate,Introduced,,1
SR0143,2015,131,2015-06-17,Senate,Adopted,,1
SB0143,2015,131,2015-04-22,Senate,Refer to Committee,Government Oversight and Reform,2
SB0143,2015,131,2015-04-14,Senate,Introduced,,1
SR0144,2015,131,2015-06-18,Senate,Adopted,,1
SB0144,2015,131,2015-04-22,Senate,Refer to Committee,Finance,2
SB0144,2015,131,2015-04-14,Senate,Introduced,,1
SR0145,2015,131,2015-06-18,Senate,Adopted,,1
SB0145,2015,131,2015-04-22,Senate,Refer to Committee,Government Oversight and Reform,2
SB0145,2015,131,2015-04-14,Senate,Introduced,,1
SB0146,2015,131,2015-10-01,House,Refer to Committee,Judiciary,6
SB0146,2015,131,2015-06-26,House,Introduced,,5
SB0146,2015,131,2015-06-25,Senate,Passed,,4
SB0146,2015,131,2015-06-24,Senate,Reported - Substitute,Criminal Justice,3
SB0146,2015,131,2015-04-22,Senate,Refer to Committee,Criminal Justice,2
SB0146,2015,131,2015-04-15,Senate,Introduced,,1
SR0146,2015,131,2015-06-18,Senate,Adopted,,1
SR0147,2015,131,2015-06-18,Senate,Adopted,,1
SB0147,2015,131,2015-04-22,Senate,Refer to Committee,Ways and Means,2
SB0147,2015,131,2015-04-15,Senate,Introduced,,1
SR0148,2015,131,2015-06-18,Senate,Adopted,,1
SB0148,2015,131,2015-04-22,Senate,Refer to Committee,Finance - Education Subcommittee,2
SB0148,2015,131,2015-04-15,Senate,Introduced,,1
SR0149,2015,131,2015-06-23,Senate,Adopted,,1
SB0149,2015,131,2015-04-22,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0149,2015,131,2015-04-20,Senate,Introduced,,1
SR0150,2015,131,2015-06-23,Senate,Adopted,,1
SB0150,2015,131,2015-04-29,Senate,Refer to Committee,Civil Justice,2
SB0150,2015,131,2015-04-22,Senate,Introduced,,1
SB0151,2015,131,2016-12-08,House,Introduced,,5
SB0151,2015,131,2016-12-06,Senate,Passed,,4
SB0151,2015,131,2016-12-01,Senate,Reported,Agriculture,3
SB0151,2015,131,2015-04-29,Senate,Refer to Committee,Agriculture,2
SB0151,2015,131,2015-04-27,Senate,Introduced,,1
SR0151,2015,131,2015-06-23,Senate,Adopted,,1
SB0152,2015,131,2016-05-04,Senate,Refused to concur in House amendments,,12
SB0152,2015,131,2016-05-04,House,Passed,,11
SB0152,2015,131,2016-05-03,House,Reported - Substitute,State Government,10
SB0152,2015,131,2015-10-01,House,Refer to Committee,State Government,9
SB0152,2015,131,2015-06-26,House,Introduced,,8
SB0152,2015,131,2015-06-25,Senate,Passed - Amended,,7
SB0152,2015,131,2015-06-25,Senate,Bill Read on the Floor,,6
SB0152,2015,131,2015-06-25,Senate,Informally passed,,5
SB0152,2015,131,2015-06-24,Senate,Informally passed,,4
SB0152,2015,131,2015-06-24,Senate,Reported,Government Oversight and Reform,3
SB0152,2015,131,2015-05-12,Senate,Refer to Committee,Government Oversight and Reform,2
SB0152,2015,131,2015-04-29,Senate,Introduced,,1
SR0152,2015,131,2015-06-23,Senate,Adopted,,1
SR0153,2015,131,2015-06-23,Senate,Adopted,,1
SB0153,2015,131,2015-05-12,Senate,Refer to Committee,Agriculture,2
SB0153,2015,131,2015-04-29,Senate,Introduced,,1
SR0154,2015,131,2015-06-23,Senate,Adopted,,1
SB0154,2015,131,2015-05-12,Senate,Refer to Committee,Criminal Justice,2
SB0154,2015,131,2015-04-29,Senate,Introduced,,1
SR0155,2015,131,2015-06-23,Senate,Adopted,,1
SB0155,2015,131,2015-05-12,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0155,2015,131,2015-04-29,Senate,Introduced,,1
SR0156,2015,131,2015-06-23,Senate,Adopted,,1
SB0156,2015,131,2015-05-12,Senate,Refer to Committee,Public Utilities,2
SB0156,2015,131,2015-04-30,Senate,Introduced,,1
SR0157,2015,131,2015-06-23,Senate,Adopted,,1
SB0157,2015,131,2015-05-12,Senate,Refer to Committee,Civil Justice,2
SB0157,2015,131,2015-05-05,Senate,Introduced,,1
SR0158,2015,131,2015-06-23,Senate,Adopted,,1
SB0158,2015,131,2015-05-12,Senate,Refer to Committee,Government Oversight and Reform,2
SB0158,2015,131,2015-05-05,Senate,Introduced,,1
SB0159,2015,131,2016-09-14,,Effective 9/14/16,,10
SB0159,2015,131,2016-05-25,Senate,Concurred in House amendments,,9
SB0159,2015,131,2016-05-25,House,Passed - Amended,,8
SB0159,2015,131,2016-05-24,House,Reported - Substitute,Transportation and Infrastructure,7
SB0159,2015,131,2015-10-07,House,Refer to Committee,Transportation and Infrastructure,6
SB0159,2015,131,2015-09-28,House,Introduced,,5
SB0159,2015,131,2015-09-23,Senate,Passed,,4
SB0159,2015,131,2015-09-23,Senate,Reported,"Transportation, Commerce and Labor",3
SB0159,2015,131,2015-05-12,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0159,2015,131,2015-05-07,Senate,Introduced,,1
SR0159,2015,131,2015-06-23,Senate,Adopted,,1
SR0160,2015,131,2015-06-24,Senate,Adopted,,1
SB0160,2015,131,2015-05-27,Senate,Refer to Committee,Ways and Means,2
SB0160,2015,131,2015-05-12,Senate,Introduced,,1
SB0161,2015,131,2016-03-23,,Effective 3/23/16,,10
SB0161,2015,131,2015-12-09,House,Passed,,9
SB0161,2015,131,2015-10-07,House,Reported,Judiciary,8
SB0161,2015,131,2015-06-23,House,Refer to Committee,Judiciary,7
SB0161,2015,131,2015-06-18,House,Introduced,,6
SB0161,2015,131,2015-06-18,Senate,Passed,,5
SB0161,2015,131,2015-06-17,Senate,Informally passed,,4
SB0161,2015,131,2015-06-11,Senate,Reported,Criminal Justice,3
SB0161,2015,131,2015-05-27,Senate,Refer to Committee,Criminal Justice,2
SB0161,2015,131,2015-05-12,Senate,Introduced,,1
SR0161,2015,131,2015-06-24,Senate,Adopted,,1
SR0162,2015,131,2015-06-29,Senate,Adopted,,1
SB0162,2015,131,2016-11-30,Senate,Reported - Amended,Criminal Justice,3
SB0162,2015,131,2015-05-27,Senate,Refer to Committee,Criminal Justice,2
SB0162,2015,131,2015-05-13,Senate,Introduced,,1
SR0163,2015,131,2015-06-29,Senate,Adopted,,1
SB0163,2015,131,2015-05-27,Senate,Refer to Committee,Education,2
SB0163,2015,131,2015-05-13,Senate,Introduced,,1
SR0164,2015,131,2015-06-29,Senate,Adopted,,1
SB0164,2015,131,2015-05-27,Senate,Refer to Committee,Public Utilities,2
SB0164,2015,131,2015-05-13,Senate,Introduced,,1
SB0165,2015,131,2016-11-10,House,Refer to Committee,Health and Aging,6
SB0165,2015,131,2016-05-09,House,Introduced,,5
SB0165,2015,131,2016-05-04,Senate,Passed,,4
SB0165,2015,131,2016-05-04,Senate,Reported - Substitute,Civil Justice,3
SB0165,2015,131,2015-05-27,Senate,Refer to Committee,Civil Justice,2
SB0165,2015,131,2015-05-18,Senate,Introduced,,1
SR0165,2015,131,2015-06-29,Senate,Adopted,,1
SR0166,2015,131,2015-06-29,Senate,Adopted,,1
SB0166,2015,131,2015-05-27,Senate,Refer to Committee,Energy and Natural Resources,2
SB0166,2015,131,2015-05-18,Senate,Introduced,,1
SR0167,2015,131,2015-06-30,Senate,Adopted,,1
SB0167,2015,131,2015-05-27,Senate,Refer to Committee,Energy and Natural Resources,2
SB0167,2015,131,2015-05-20,Senate,Introduced,,1
SB0168,2015,131,2016-12-06,House,Reported - Substitute,Education,7
SB0168,2015,131,2015-10-01,House,Refer to Committee,Education,6
SB0168,2015,131,2015-07-01,House,Introduced,,5
SB0168,2015,131,2015-06-30,Senate,Passed,,4
SB0168,2015,131,2015-06-25,Senate,Reported,Education,3
SB0168,2015,131,2015-05-27,Senate,Refer to Committee,Education,2
SB0168,2015,131,2015-05-20,Senate,Introduced,,1
SR0168,2015,131,2015-06-30,Senate,Adopted,,1
SB0169,2015,131,2016-11-10,House,Refer to Committee,State Government,6
SB0169,2015,131,2016-10-05,House,Introduced,,5
SB0169,2015,131,2016-09-28,Senate,Passed,,4
SB0169,2015,131,2015-10-14,Senate,Reported - Amended,Government Oversight and Reform,3
SB0169,2015,131,2015-05-27,Senate,Refer to Committee,Government Oversight and Reform,2
SB0169,2015,131,2015-05-20,Senate,Introduced,,1
SR0169,2015,131,2015-06-30,Senate,Adopted,,1
SR0170,2015,131,2015-06-30,Senate,Adopted,,1
SB0170,2015,131,2015-05-27,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0170,2015,131,2015-05-21,Senate,Introduced,,1
SB0171,2015,131,2016-09-14,,Effective 9/14/16,,9
SB0171,2015,131,2016-05-24,House,Passed,,8
SB0171,2015,131,2016-05-18,House,Reported,Judiciary,7
SB0171,2015,131,2016-04-26,House,Refer to Committee,Judiciary,6
SB0171,2015,131,2016-04-25,House,Introduced,,5
SB0171,2015,131,2016-04-20,Senate,Passed,,4
SB0171,2015,131,2016-04-14,Senate,Reported,Civil Justice,3
SB0171,2015,131,2015-06-03,Senate,Refer to Committee,Civil Justice,2
SB0171,2015,131,2015-05-26,Senate,Introduced,,1
SR0171,2015,131,2015-06-30,Senate,Adopted,,1
SB0172,2015,131,2016-09-14,,Effective 9/14/16,,11
SB0172,2015,131,2016-05-25,Senate,Concurred in House amendments,,10
SB0172,2015,131,2016-05-25,House,Passed,,9
SB0172,2015,131,2016-05-25,House,Informally passed,,8
SB0172,2015,131,2016-05-25,House,Reported - Substitute,Ways and Means,7
SB0172,2015,131,2016-01-20,House,Refer to Committee,Ways and Means,6
SB0172,2015,131,2015-12-14,House,Introduced,,5
SB0172,2015,131,2015-12-09,Senate,Passed,,4
SB0172,2015,131,2015-11-18,Senate,Reported,Ways and Means,3
SB0172,2015,131,2015-06-03,Senate,Refer to Committee,Ways and Means,2
SB0172,2015,131,2015-05-27,Senate,Introduced,,1
SR0172,2015,131,2015-06-30,Senate,Adopted,,1
SR0173,2015,131,2015-06-30,Senate,Adopted,,1
SB0173,2015,131,2015-06-03,Senate,Refer to Committee,Government Oversight and Reform,2
SB0173,2015,131,2015-05-27,Senate,Introduced,,1
SR0174,2015,131,2015-07-01,Senate,Adopted,,1
SB0174,2015,131,2015-06-03,Senate,Refer to Committee,Civil Justice,2
SB0174,2015,131,2015-06-01,Senate,Introduced,,1
SB0175,2015,131,2016-04-25,House,Introduced,,5
SB0175,2015,131,2016-04-20,Senate,Passed,,4
SB0175,2015,131,2016-04-19,Senate,Reported - Substitute,Financial Institutions,3
SB0175,2015,131,2015-06-03,Senate,Refer to Committee,Financial Institutions,2
SB0175,2015,131,2015-06-01,Senate,Introduced,,1
SR0175,2015,131,2015-07-06,Senate,Adopted,,1
SR0176,2015,131,2015-07-06,Senate,Adopted,,1
SB0176,2015,131,2015-06-03,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0176,2015,131,2015-06-02,Senate,Introduced,,1
SR0177,2015,131,2015-07-06,Senate,Adopted,,1
SB0177,2015,131,2015-06-16,Senate,Refer to Committee,Health and Human Services,2
SB0177,2015,131,2015-06-03,Senate,Introduced,,1
SR0178,2015,131,2015-07-06,Senate,Adopted,,1
SB0178,2015,131,2015-06-16,Senate,Refer to Committee,Criminal Justice,2
SB0178,2015,131,2015-06-03,Senate,Introduced,,1
SB0179,2015,131,2016-01-20,House,Refer to Committee,Transportation and Infrastructure,15
SB0179,2015,131,2015-11-19,House,Introduced,,14
SB0179,2015,131,2015-11-17,Senate,Passed,,13
SB0179,2015,131,2015-11-12,Senate,Informally passed,,12
SB0179,2015,131,2015-11-12,Senate,Bill Read on the Floor,,11
SB0179,2015,131,2015-11-10,Senate,Informally passed,,10
SB0179,2015,131,2015-11-09,Senate,Informally passed,,9
SB0179,2015,131,2015-11-04,Senate,Informally passed,,8
SB0179,2015,131,2015-10-29,Senate,Informally passed,,7
SB0179,2015,131,2015-10-27,Senate,Informally passed,,6
SB0179,2015,131,2015-10-22,Senate,Informally passed,,5
SB0179,2015,131,2015-10-21,Senate,Informally passed,,4
SB0179,2015,131,2015-10-07,Senate,Reported,"Transportation, Commerce and Labor",3
SB0179,2015,131,2015-06-16,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0179,2015,131,2015-06-08,Senate,Introduced,,1
SR0179,2015,131,2015-07-06,Senate,Adopted,,1
SR0180,2015,131,2015-07-06,Senate,Adopted,,1
SB0180,2015,131,2015-06-16,Senate,Refer to Committee,Civil Justice,2
SB0180,2015,131,2015-06-10,Senate,Introduced,,1
SB0181,2015,131,2016-07-06,,Effective 7/6/16,,9
SB0181,2015,131,2016-02-24,House,Passed,,8
SB0181,2015,131,2016-01-27,House,Reported,Judiciary,7
SB0181,2015,131,2015-10-26,House,Refer to Committee,Judiciary,6
SB0181,2015,131,2015-10-19,House,Introduced,,5
SB0181,2015,131,2015-10-14,Senate,Passed,,4
SB0181,2015,131,2015-10-13,Senate,Reported,Civil Justice,3
SB0181,2015,131,2015-06-16,Senate,Refer to Committee,Civil Justice,2
SB0181,2015,131,2015-06-10,Senate,Introduced,,1
SR0181,2015,131,2015-07-06,Senate,Adopted,,1
SB0182,2015,131,2016-08-05,,Effective 8/5/16,,18
SB0182,2015,131,2016-04-12,Senate,Concurred in House amendments,,17
SB0182,2015,131,2016-02-24,House,Passed,,16
SB0182,2015,131,2016-02-23,House,Reported - Substitute,Transportation and Infrastructure,15
SB0182,2015,131,2016-01-20,House,Refer to Committee,Transportation and Infrastructure,14
SB0182,2015,131,2015-11-19,House,Introduced,,13
SB0182,2015,131,2015-11-17,Senate,Passed,,12
SB0182,2015,131,2015-11-12,Senate,Informally passed,,11
SB0182,2015,131,2015-11-10,Senate,Informally passed,,10
SB0182,2015,131,2015-11-09,Senate,Informally passed,,9
SB0182,2015,131,2015-11-04,Senate,Informally passed,,8
SB0182,2015,131,2015-10-29,Senate,Informally passed,,7
SB0182,2015,131,2015-10-27,Senate,Informally passed,,6
SB0182,2015,131,2015-10-22,Senate,Informally passed,,5
SB0182,2015,131,2015-10-21,Senate,Informally passed,,4
SB0182,2015,131,2015-10-07,Senate,Reported,"Transportation, Commerce and Labor",3
SB0182,2015,131,2015-06-16,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0182,2015,131,2015-06-10,Senate,Introduced,,1
SR0182,2015,131,2015-07-06,Senate,Adopted,,1
SR0183,2015,131,2015-07-08,Senate,Adopted,,1
SB0183,2015,131,2016-05-11,Senate,Reported - Substitute,"Transportation, Commerce and Labor",3
SB0183,2015,131,2015-06-16,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0183,2015,131,2015-06-11,Senate,Introduced,,1
SB0184,2015,131,2016-01-20,House,Refer to Committee,Judiciary,6
SB0184,2015,131,2015-12-14,House,Introduced,,5
SB0184,2015,131,2015-12-09,Senate,Passed,,4
SB0184,2015,131,2015-10-21,Senate,Reported - Substitute,Criminal Justice,3
SB0184,2015,131,2015-06-17,Senate,Refer to Committee,Criminal Justice,2
SB0184,2015,131,2015-06-16,Senate,Introduced,,1
SR0184,2015,131,2015-07-08,Senate,Adopted,,1
SR0185,2015,131,2015-07-13,Senate,Adopted,,1
SB0185,2015,131,2016-05-25,Senate,Reported,Energy and Natural Resources,3
SB0185,2015,131,2015-06-17,Senate,Refer to Committee,Energy and Natural Resources,2
SB0185,2015,131,2015-06-16,Senate,Introduced,,1
SR0186,2015,131,2015-07-13,Senate,Adopted,,1
SB0186,2015,131,2015-06-17,Senate,Refer to Committee,Government Oversight and Reform,2
SB0186,2015,131,2015-06-16,Senate,Introduced,,1
SB0187,2015,131,2016-01-20,House,Refer to Committee,Transportation and Infrastructure,6
SB0187,2015,131,2015-12-14,House,Introduced,,5
SB0187,2015,131,2015-12-09,Senate,Passed,,4
SB0187,2015,131,2015-10-07,Senate,Reported,"Transportation, Commerce and Labor",3
SB0187,2015,131,2015-06-24,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0187,2015,131,2015-06-18,Senate,Introduced,,1
SR0187,2015,131,2015-09-17,Senate,Refer to Committee,Government Oversight and Reform,2
SR0187,2015,131,2015-07-13,Senate,Offered,,1
SB0188,2015,131,2016-08-31,,Effective 8/31/16,,9
SB0188,2015,131,2016-05-18,House,Passed,,8
SB0188,2015,131,2016-04-28,House,Reported,State Government,7
SB0188,2015,131,2016-01-20,House,Refer to Committee,State Government,6
SB0188,2015,131,2015-11-19,House,Introduced,,5
SB0188,2015,131,2015-11-17,Senate,Passed,,4
SB0188,2015,131,2015-10-21,Senate,Reported,Criminal Justice,3
SB0188,2015,131,2015-06-24,Senate,Refer to Committee,Criminal Justice,2
SB0188,2015,131,2015-06-18,Senate,Introduced,,1
SR0188,2015,131,2015-07-16,Senate,Adopted,,1
SR0189,2015,131,2015-07-16,Senate,Adopted,,1
SB0189,2015,131,2015-06-24,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0189,2015,131,2015-06-23,Senate,Introduced,,1
SB0190,2015,131,2016-03-23,,Effective 3/23/16,,10
SB0190,2015,131,2015-12-09,Senate,Concurred in House amendments,,9
SB0190,2015,131,2015-12-09,House,Passed,,8
SB0190,2015,131,2015-12-03,House,Reported - Substitute,Transportation and Infrastructure,7
SB0190,2015,131,2015-10-26,House,Refer to Committee,Transportation and Infrastructure,6
SB0190,2015,131,2015-10-19,House,Introduced,,5
SB0190,2015,131,2015-10-14,Senate,Passed,,4
SB0190,2015,131,2015-10-07,Senate,Reported - Substitute,"Transportation, Commerce and Labor",3
SB0190,2015,131,2015-06-25,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0190,2015,131,2015-06-24,Senate,Introduced,,1
SR0190,2015,131,2015-07-16,Senate,Adopted,,1
SR0191,2015,131,2015-07-16,Senate,Adopted,,1
SB0191,2015,131,2015-09-23,Senate,Refer to Committee,Ways and Means,2
SB0191,2015,131,2015-06-29,Senate,Introduced,,1
SR0192,2015,131,2015-07-20,Senate,Adopted,,1
SB0192,2015,131,2015-09-17,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0192,2015,131,2015-06-30,Senate,Introduced,,1
SR0193,2015,131,2015-07-20,Senate,Adopted,,1
SB0193,2015,131,2015-09-17,Senate,Refer to Committee,Energy and Natural Resources,2
SB0193,2015,131,2015-07-01,Senate,Introduced,,1
SR0194,2015,131,2015-07-22,Senate,Adopted,,1
SB0194,2015,131,2015-09-17,Senate,Refer to Committee,Health and Human Services,2
SB0194,2015,131,2015-07-08,Senate,Introduced,,1
SB0195,2015,131,2016-12-05,House,Introduced,,5
SB0195,2015,131,2016-11-30,Senate,Passed,,4
SB0195,2015,131,2016-11-30,Senate,Reported - Amended,Criminal Justice,3
SB0195,2015,131,2015-09-17,Senate,Refer to Committee,Criminal Justice,2
SB0195,2015,131,2015-07-16,Senate,Introduced,,1
SR0195,2015,131,2015-07-22,Senate,Adopted,,1
SB0196,2015,131,2016-01-20,House,Refer to Committee,Transportation and Infrastructure,14
SB0196,2015,131,2015-11-19,House,Introduced,,13
SB0196,2015,131,2015-11-17,Senate,Passed,,12
SB0196,2015,131,2015-11-12,Senate,Informally passed,,11
SB0196,2015,131,2015-11-10,Senate,Informally passed,,10
SB0196,2015,131,2015-11-09,Senate,Informally passed,,9
SB0196,2015,131,2015-11-04,Senate,Informally passed,,8
SB0196,2015,131,2015-10-29,Senate,Informally passed,,7
SB0196,2015,131,2015-10-27,Senate,Informally passed,,6
SB0196,2015,131,2015-10-22,Senate,Informally passed,,5
SB0196,2015,131,2015-10-21,Senate,Informally passed,,4
SB0196,2015,131,2015-10-07,Senate,Reported - Amended,"Transportation, Commerce and Labor",3
SB0196,2015,131,2015-09-17,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0196,2015,131,2015-07-16,Senate,Introduced,,1
SR0196,2015,131,2015-07-22,Senate,Adopted,,1
SR0197,2015,131,2015-07-27,Senate,Adopted,,1
SB0197,2015,131,2015-09-17,Senate,Refer to Committee,Government Oversight and Reform,2
SB0197,2015,131,2015-07-20,Senate,Introduced,,1
SR0198,2015,131,2015-07-27,Senate,Adopted,,1
SB0198,2015,131,2015-09-17,Senate,Refer to Committee,State and Local Government,2
SB0198,2015,131,2015-07-20,Senate,Introduced,,1
SB0199,2015,131,2017-03-21,,Effective 3/21/17,,10
SB0199,2015,131,2016-12-08,Senate,Concurred in House amendments,,9
SB0199,2015,131,2016-12-08,House,Passed,,8
SB0199,2015,131,2016-12-07,House,Informally passed,,7
SB0199,2015,131,2016-12-07,House,Reported - Substitute,State Government,6
SB0199,2015,131,2016-05-05,House,Refer to Committee,State Government,5
SB0199,2015,131,2016-04-27,Senate,Passed,,4
SB0199,2015,131,2016-04-25,Senate,Reported - Substitute,Civil Justice,3
SB0199,2015,131,2015-09-17,Senate,Refer to Committee,Civil Justice,2
SB0199,2015,131,2015-07-20,Senate,Introduced,,1
SR0199,2015,131,2015-08-03,Senate,Adopted,,1
SB0200,2015,131,2016-01-20,House,Refer to Committee,Transportation and Infrastructure,14
SB0200,2015,131,2015-11-19,House,Introduced,,13
SB0200,2015,131,2015-11-17,Senate,Passed - Amended,,12
SB0200,2015,131,2015-11-12,Senate,Informally passed,,11
SB0200,2015,131,2015-11-10,Senate,Informally passed,,10
SB0200,2015,131,2015-11-09,Senate,Informally passed,,9
SB0200,2015,131,2015-11-04,Senate,Informally passed,,8
SB0200,2015,131,2015-10-29,Senate,Informally passed,,7
SB0200,2015,131,2015-10-27,Senate,Informally passed,,6
SB0200,2015,131,2015-10-22,Senate,Informally passed,,5
SB0200,2015,131,2015-10-21,Senate,Informally passed,,4
SB0200,2015,131,2015-10-07,Senate,Reported,"Transportation, Commerce and Labor",3
SB0200,2015,131,2015-09-17,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0200,2015,131,2015-07-27,Senate,Introduced,,1
SR0200,2015,131,2015-08-03,Senate,Adopted,,1
SR0201,2015,131,2015-08-03,Senate,Adopted,,1
SB0201,2015,131,2015-09-17,Senate,Refer to Committee,Civil Justice,2
SB0201,2015,131,2015-08-10,Senate,Introduced,,1
SR0202,2015,131,2015-08-03,Senate,Adopted,,1
SB0202,2015,131,2015-09-17,Senate,Refer to Committee,"Transportation, Commerce and Labor",2
SB0202,2015,131,2015-08-13,Senate,Introduced,,1
SR0203,2015,131,2015-08-05,Senate,Adopted,,1
SB0203,2015,131,2015-09-17,Senate,Refer to Committee,Health and Human Services,2
SB0203,2015,131,2015-08-13,Senate,Introduced,,1
SB0204,2015,131,2016-09-13,,Effective 9/13/16,,9
SB0204,2015,131,2016-05-24,House,Passed,,8
SB0204,2015,131,2016-05-18,House,Reported,Judiciary,7
SB0204,2015,131,2016-04-26,House,Refer to Committee,Judiciary,6
SB0204,2015,131,2016-04-13,House,Introduced,,5
SB0204,2015,131,2016-04-12,Senate,Passed,,4
SB0204,2015,131,2016-04-07,Senate,Reported - Substitute,Government Oversight and Reform,3
SB0204,2015,131,2015-09-17,Senate,Refer to Committee,Government Oversight and Reform,2
SB0204,2015,131,2015-08-17,Senate,Introduced,,1
SR0204,2015,131,2015-08-10,Senate,Adopted,,1
SR0205,2015,131,2015-08-10,Senate,Adopted,,1
