bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
SR0286,2021,134,Stephanie Kunze,,As Adopted by the Senate,,Honoring Taylor Leone as a 2022 NCAA Division III Champion in women's swimming.,,,https://www.legislature.ohio.gov/legislation/134/sr286
SR0287,2021,134,Stephen A. Huffman,,As Adopted by the Senate,,Honoring Connor Havill as a 2022 Division III State Wrestling Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr287
SB0287,2021,134,Nathan H. Manning,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Terry Johnson; Stephanie Kunze; Tina Maharath; Rob McColley; Bill Reineke; Michael A. Rulli; Vernon Sykes; Cecil Thomas; Kenny Yuko",As Enrolled,State and Local Government : Local Government,Allow county credit card charges for veteran assistance,House Armed Services and Veterans Affairs Committee; Senate Local Government and Elections Committee,To amend section 301.27 of the Revised Code to allow county credit card charges for temporary and necessary assistance care provided by a county veterans service office.,https://www.legislature.ohio.gov/legislation/134/sb287
SR0288,2021,134,Stephen A. Huffman,,As Adopted by the Senate,,Honoring Max Shore as a 2022 Division III State Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr288
SB0288,2021,134,Nathan H. Manning,"Nickie J. Antonio; Louis W. Blessing, III; Jerry C. Cirino; Hearcel F. Craig; Theresa Gavarone; Bob D. Hackett; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; George F. Lang; Rob McColley; Bill Reineke; Kirk Schuring; Vernon Sykes; Cecil Thomas",As Enrolled,"Courts and Civil Law : Courts; Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Law Enforcement; Public Safety; State and Local Government",Revise the Criminal Law,House Criminal Justice Committee; Senate Judiciary Committee,"To amend sections 9.242, 9.79, 102.03, 102.99, 109.11, 109.42, 109.57, 109.572, 109.71, 109.73, 109.75, 109.79, 109.801, 149.43, 307.93, 307.932, 313.10, 341.42, 753.32, 1547.11, 1547.111, 1547.99, 2151.23, 2151.34, 2151.358, 2152.02, 2152.10, 2152.11, 2152.12, 2152.121, 2501.03, 2501.14, 2501.15, 2743.191, 2746.02, 2901.01, 2901.011, 2901.13, 2903.06, 2903.08, 2903.13, 2903.214, 2907.05, 2907.231, 2913.02, 2917.12, 2919.27, 2923.12, 2923.125, 2923.128, 2923.1213, 2923.16, 2925.11, 2925.12, 2925.14, 2925.141, 2929.01, 2929.13, 2929.14, 2929.141, 2929.142, 2929.143, 2929.15, 2929.20, 2929.24, 2929.25, 2930.03, 2930.06, 2930.16, 2930.17, 2933.82, 2935.01, 2935.10, 2939.21, 2941.1413, 2941.1414, 2941.1415, 2941.1421, 2941.1423, 2945.71, 2945.73, 2950.151, 2950.99, 2951.02, 2951.041, 2953.25, 2953.31, 2953.32, 2953.34, 2953.37, 2953.38, 2953.52, 2953.521, 2953.57, 2953.58, 2953.59, 2953.61, 2967.04, 2967.12, 2967.13, 2967.131, 2967.132, 2967.193, 2967.26, 2967.28, 3301.221, 3313.60, 3319.073, 3321.141, 3770.021, 4301.69, 4301.99, 4506.01, 4507.11, 4508.02, 4510.036, 4510.04, 4510.17, 4511.043, 4511.181, 4511.19, 4511.191, 4511.192, 4511.193, 4511.195, 4511.204, 4511.21, 4511.991, 4723.28, 4729.16, 4729.56, 4729.57, 4729.96, 4730.25, 4731.22, 4734.31, 4752.09, 4759.07, 4760.13, 4761.09, 4762.13, 4774.13, 4778.14, 5101.63, 5101.74, 5101.99, 5120.035, 5120.66, 5139.45, 5147.30, and 5149.101; to amend, for the purpose of adopting new section numbers as indicated in parentheses, sections 2953.37 (2953.35), 2953.38 (2953.36), 2953.52 (2953.33), and 2953.56 (2953.37); to enact sections 109.38, 109.772, 109.773, 2152.022, 2305.118, 2743.671, 2903.18, 2907.13, 2907.14, 2930.20, 2953.39, 2967.194, 3314.0310, 3326.091, 4507.214, 4511.122, 4511.992, 4731.86, 4731.861, 4731.862, 4731.864, 4731.865, 4731.867, 4731.869, 4731.8610, 4731.8611, and 5139.101; and to repeal sections 2941.1416, 2953.321, 2953.33, 2953.35, 2953.36, 2953.51, 2953.53, 2953.54, 2953.55, and 2967.19 of the Revised Code to modify various aspects of the law regarding crimes and corrections, trial procedures, correctional officers and employees, coroner records, inmate internet access, civil protection orders, delinquent child adjudications and case transfers, youthful offender parole review, OVI, texting while driving, and other traffic offenses, data collection requirements for distracted driving, engaging in prostitution with a person with a developmental disability, ethics violations, certificates of qualification for employment, licensing collateral sanctions, criminal record sealing and expungement, the chief justice of the court of appeals, sexual assault examination kits, a statewide electronic warrant system, the office of the Attorney General, the Elder Abuse Commission, funeral expenses to victims of crime, funds for electronic monitoring, certain assisted reproduction matters, and developmentally appropriate student instruction in child sexual abuse and sexual violence prevention and in-service staff training in child sexual abuse prevention.",https://www.legislature.ohio.gov/legislation/134/sb288
SB0289,2021,134,Tim Schaffer,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; Matt Dolan; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Terry Johnson; Stephanie Kunze; Tina Maharath; Nathan H. Manning; Rob McColley; Bob Peterson; Bill Reineke; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Kenny Yuko",As Reported by the House Transportation and Public Safety Committee,Special Designations; Special Designations : Memorial Highways and Bridges,Designate Corporal Dustin A. Derga Memorial Highway,House Transportation and Public Safety Committee; Senate Transportation Committee,"To enact section 5534.839 of the Revised Code to designate the portion of I-70 in Fairfield County as the ""Corporal Dustin A. Derga Memorial Highway.""",https://www.legislature.ohio.gov/legislation/134/sb289
SR0289,2021,134,Niraj Antani,,As Adopted by the Senate,,Honoring the Archbishop Alter High School girls basketball team on securing the 2022 Division II State Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr289
SR0290,2021,134,Niraj Antani,,As Adopted by the Senate,,Honoring the Centerville High School boys bowling team on winning the 2022 Division I State Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr290
SB0290,2021,134,Frank Hoagland,,As Introduced,"Crimes, Corrections, and Law Enforcement : Law Enforcement; Military and Veterans; State and Local Government",Exempt certain military veterans - law enforcement basic training,Senate Veterans and Public Safety Committee,"To amend sections 109.71, 109.741, 109.744, 109.747, 109.77, 109.80, 109.801, 109.803, 109.804, 311.01, 2929.43, 5503.01, and 5503.05 of the Revised Code to exempt qualifying military veterans from the basic training otherwise required for initial appointment or hiring in a specified law enforcement capacity.",https://www.legislature.ohio.gov/legislation/134/sb290
SR0291,2021,134,Niraj Antani,,As Adopted by the Senate,,Honoring the Washington Township Fire Department as the 2022 Ohio Fire Department of the Year.,,,https://www.legislature.ohio.gov/legislation/134/sr291
SB0291,2021,134,Frank Hoagland,,As Introduced,Commerce; Military and Veterans,Establish a veteran-owned business enterprise program,Senate Small Business and Economic Opportunity Committee,"To amend sections 122.87, 122.925, 125.08, 125.081, and 4503.03 and to enact section 122.926 of the Revised Code to establish a veteran-owned business enterprise certification program and to allow duly certified veteran-owned business enterprises and duly certified women-owned business enterprises to compete for purchases set aside by state agencies.",https://www.legislature.ohio.gov/legislation/134/sb291
SR0292,2021,134,Kristina D. Roegner,,As Adopted by the Senate,,Honoring Sujaan Singh for heroism.,,,https://www.legislature.ohio.gov/legislation/134/sr292
SB0292,2021,134,Andrew O. Brenner,Mark Romanchuk; Tim Schaffer,As Introduced,"Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Law Enforcement; Utilities  : Telecommunications",Prohibit swatting,Senate Judiciary Committee,To amend section 2929.18 and to enact section 2917.321 of the Revised Code to prohibit swatting.,https://www.legislature.ohio.gov/legislation/134/sb292
SR0293,2021,134,Matt Dolan,,As Adopted by the Senate,,Honoring Gianna Ravagnani as a 2022 State Gymnastics Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr293
SB0293,2021,134,Theresa Gavarone; Terry Johnson,,As Introduced,"Crimes, Corrections, and Law Enforcement : Firearms","Prohibit requiring fees, liability insurance to possess firearms",Senate Veterans and Public Safety Committee,To amend section 9.68 of the Revised Code to prohibit requiring fees or firearms liability insurance for the possession of firearms.,https://www.legislature.ohio.gov/legislation/134/sb293
SR0294,2021,134,Matt Dolan,,As Adopted by the Senate,,Honoring Dominic Roberto on winning a 2022 Division I State Diving Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr294
SB0294,2021,134,Tina Maharath,Nickie J. Antonio; Hearcel F. Craig; Cecil Thomas; Kenny Yuko,As Introduced,Military and Veterans; Public Safety; Transportation : Drivers' Licenses,Allow veterans and certain other persons to obtain free ID cards,Senate Local Government and Elections Committee,To amend sections 4507.50 and 4507.52 of the Revised Code to allow any veteran and any unemployed mobility impaired person to obtain a free identification card that is valid for eight years.,https://www.legislature.ohio.gov/legislation/134/sb294
SR0295,2021,134,Matt Dolan,,As Adopted by the Senate,,Honoring the Rocky River High School boys 400-yard freestyle relay team on winning the 2022 Division II State Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr295
SB0295,2021,134,Tina Maharath,Teresa Fedor; Vernon Sykes; Kenny Yuko,As Introduced,Commerce; Courts and Civil Law; Employment; Employment : Collective Bargaining; Health and Human Services; State and Local Government; State and Local Government : Local Government; State and Local Government : Public Officials and Employees; State and Local Government : State Government,"Regards domestic worker wages, overtime, other employment matters",Senate Workforce and Higher Education Committee,"To amend sections 4111.02, 4111.08, 4111.10, 4111.13, 4111.14, 4111.99, 4112.01, 4112.02, and 4112.052 and to enact sections 4111.021, 4111.031, and 4112.025 of the Revised Code regarding wages, overtime, and other matters related to the employment of domestic workers.",https://www.legislature.ohio.gov/legislation/134/sb295
SR0296,2021,134,Andrew O. Brenner,Hearcel F. Craig; Stephanie Kunze,As Adopted by the Senate,,Honoring The Ohio State University women's ice hockey team as the 2022 NCAA Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr296
SB0296,2021,134,Nathan H. Manning; Stephen A. Huffman,,As Introduced,Health and Human Services : Public Health; Health and Human Services : Substance Abuse & Addiction; Occupational Licensing and Regulation; Health and Human Services : Health Care,Regards access to naloxone and certain narcotic testing products,Senate Health Committee,"To amend sections 149.43, 4729.01, 4729.16, 4729.28, 4729.29, 4729.51, 4729.541, and 4729.60; to amend, for the purpose of adopting new section numbers as indicated in parentheses, sections 4729.44 (3715.502) and 4765.44 (3715.505); to enact sections 2925.142, 3715.50, 3715.501, 3715.503, and 3715.504; and to repeal sections 2925.61, 3707.56, 3707.561, 3707.562, 4723.484, 4723.485, 4723.486, 4729.514, 4729.515, 4730.434, 4730.435, 4730.436, 4731.94, 4731.941, 4731.942, and 4731.943 of the Revised Code to revise the laws governing access to naloxone and certain narcotic testing products.",https://www.legislature.ohio.gov/legislation/134/sb296
SR0297,2021,134,Hearcel F. Craig,"Niraj Antani; Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Matt Dolan; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; George F. Lang; Tina Maharath; Nathan H. Manning; Rob McColley; Sandra O'Brien; Bob Peterson; Bill Reineke; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Steve Wilson; Kenny Yuko",As Adopted by the Senate,,Honoring Debbie Tavenner for her commendable service to the Ohio Legislative Service Commission.,,,https://www.legislature.ohio.gov/legislation/134/sr297
SB0297,2021,134,Tim Schaffer,,As Introduced,Taxation,Authorize tax incentive re: nonprofit management and operations,Senate Ways and Means Committee,"To amend sections 5739.02, 5747.08, and 5747.98 and to enact sections 122.97 and 5747.77 of the Revised Code to authorize tax incentives relating to nonprofit management and operations.",https://www.legislature.ohio.gov/legislation/134/sb297
SR0298,2021,134,Tim Schaffer,,As Adopted by the Senate,,Honoring the Pickerington High School Central boys basketball team as the 2022 Division I State Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr298
SB0298,2021,134,Hearcel F. Craig,Nickie J. Antonio; Andrew O. Brenner; Teresa Fedor; Tina Maharath; Mark Romanchuk; Vernon Sykes; Cecil Thomas; Kenny Yuko,As Introduced,Transportation; Special Designations : Memorial Highways and Bridges,Designate Jesse Owens Memorial Highway,Senate Transportation Committee,"To enact section 5534.962 of the Revised Code to designate a portion of State Route 315 in Franklin County as the ""Jesse Owens Memorial Highway.""",https://www.legislature.ohio.gov/legislation/134/sb298
SB0299,2021,134,Tim Schaffer,Jerry C. Cirino; George F. Lang; Bill Reineke,As Passed by the Senate,Commerce : Insurance; Employment; Employment : Collective Bargaining; State and Local Government : Local Government; State and Local Government : Public Officials and Employees,Expand the category of part-time township employees,House State and Local Government Committee; Senate Local Government and Elections Committee,To amend section 505.60 of the Revised Code to expand the category of township employees who are considered part-time for purposes of health coverage and to declare an emergency.,https://www.legislature.ohio.gov/legislation/134/sb299
SR0299,2021,134,Matt Dolan,,As Adopted by the Senate,,Honoring Annmarie Canzoni on winning a 2022 State Gymnastics Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr299
SB0300,2021,134,Steve Wilson,"Nickie J. Antonio; Louis W. Blessing, III; Jerry C. Cirino; Hearcel F. Craig; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; George F. Lang; Tina Maharath; Nathan H. Manning; Bob Peterson; Bill Reineke; Kristina D. Roegner; Michael A. Rulli; Kirk Schuring; Vernon Sykes; Cecil Thomas; Kenny Yuko",As Passed by the Senate,Courts and Civil Law; State and Local Government; State and Local Government : State Government,Revise notaries public law,House Civil Justice Committee; Senate General Government Budget Committee,"To amend sections 147.01, 147.011, 147.03, 147.14, 147.141, 147.371, 147.53, 147.542, 147.55, 147.551, and 147.591 and to enact sections 147.49 and 147.50 of the Revised Code to amend the law regarding notaries public.",https://www.legislature.ohio.gov/legislation/134/sb300
