bill_number,session_year,session_num,action_date,chamber,action,committee,order
HB0569,2021,134,2022-03-01,House,Referred to committee,Higher Education and Career Readiness,2
HB0569,2021,134,2022-02-15,House,Introduced,,1
HB0570,2021,134,2022-03-01,House,Referred to committee,Ways and Means,2
HB0570,2021,134,2022-02-15,House,Introduced,,1
HB0571,2021,134,2022-03-01,House,Referred to committee,Criminal Justice,2
HB0571,2021,134,2022-02-15,House,Introduced,,1
HB0572,2021,134,2022-12-14,Senate,Introduced,,5
HB0572,2021,134,2022-12-13,House,Passed,,4
HB0572,2021,134,2022-12-01,House,Reported - Substitute,"Families, Aging, and Human Services",3
HB0572,2021,134,2022-03-01,House,Referred to committee,"Families, Aging, and Human Services",2
HB0572,2021,134,2022-02-15,House,Introduced,,1
HB0573,2021,134,2022-03-01,House,Referred to committee,Government Oversight,2
HB0573,2021,134,2022-02-15,House,Introduced,,1
HB0574,2021,134,2022-03-01,House,Referred to committee,Commerce and Labor,2
HB0574,2021,134,2022-02-15,House,Introduced,,1
HB0575,2021,134,2023-04-06,,Effective,,12
HB0575,2021,134,2023-01-05,,Signed By The Governor,,11
HB0575,2021,134,2022-12-29,,Sent To The Governor,,10
HB0575,2021,134,2022-12-14,House,Concurred in Senate amendments,,9
HB0575,2021,134,2022-12-14,Senate,Passed,,8
HB0575,2021,134,2022-12-12,Senate,Reported - Amended,Insurance,7
HB0575,2021,134,2022-11-15,Senate,Referred to committee,Insurance,6
HB0575,2021,134,2022-06-08,Senate,Introduced,,5
HB0575,2021,134,2022-06-01,House,Passed,,4
HB0575,2021,134,2022-05-25,House,Reported,Insurance,3
HB0575,2021,134,2022-03-01,House,Referred to committee,Insurance,2
HB0575,2021,134,2022-02-16,House,Introduced,,1
HB0576,2021,134,2022-11-30,House,Reported,Transportation and Public Safety,3
HB0576,2021,134,2022-03-01,House,Referred to committee,Transportation and Public Safety,2
HB0576,2021,134,2022-02-16,House,Introduced,,1
HB0577,2021,134,2022-03-01,House,Referred to committee,Higher Education and Career Readiness,2
HB0577,2021,134,2022-02-22,House,Introduced,,1
HB0578,2021,134,2023-04-06,,Effective,,12
HB0578,2021,134,2023-01-05,,Signed By The Governor,,11
HB0578,2021,134,2022-12-29,,Sent To The Governor,,10
HB0578,2021,134,2022-12-14,Senate,Reported - Substitute,Transportation,9
HB0578,2021,134,2022-12-14,House,Concurred in Senate amendments,,8
HB0578,2021,134,2022-12-14,Senate,Passed,,7
HB0578,2021,134,2022-11-15,Senate,Referred to committee,Transportation,6
HB0578,2021,134,2022-06-08,Senate,Introduced,,5
HB0578,2021,134,2022-06-01,House,Passed,,4
HB0578,2021,134,2022-05-18,House,Reported - Substitute,Transportation and Public Safety,3
HB0578,2021,134,2022-03-01,House,Referred to committee,Transportation and Public Safety,2
HB0578,2021,134,2022-02-22,House,Introduced,,1
HB0579,2021,134,2022-03-01,House,Referred to committee,Energy and Natural Resources,2
HB0579,2021,134,2022-02-22,House,Introduced,,1
HB0580,2021,134,2022-03-01,House,Referred to committee,Criminal Justice,2
HB0580,2021,134,2022-02-28,House,Introduced,,1
HB0581,2021,134,2022-05-26,House,Reported,Armed Services and Veterans Affairs,3
HB0581,2021,134,2022-03-01,House,Referred to committee,Armed Services and Veterans Affairs,2
HB0581,2021,134,2022-02-28,House,Introduced,,1
HB0582,2021,134,2022-03-01,House,Referred to committee,Government Oversight,2
HB0582,2021,134,2022-02-28,House,Introduced,,1
HB0583,2021,134,2022-09-23,,"EffectiveAppropriations effective June 24, 2022",,14
HB0583,2021,134,2022-06-24,,Signed By The Governor,,13
HB0583,2021,134,2022-06-16,,Sent To The Governor,,12
HB0583,2021,134,2022-06-01,House,Concurred in Senate amendments,,11
HB0583,2021,134,2022-05-25,Senate,Passed,,10
HB0583,2021,134,2022-05-25,Senate,Reported - Substitute,Primary and Secondary Education,9
HB0583,2021,134,2022-04-06,Senate,Referred to committee,Primary and Secondary Education,8
HB0583,2021,134,2022-04-05,Senate,Introduced,,7
HB0583,2021,134,2022-03-30,House,Passed,,6
HB0583,2021,134,2022-03-30,House,Reported,Finance,5
HB0583,2021,134,2022-03-29,House,Reported - Re-referred to Finance,Rules and Reference,4
HB0583,2021,134,2022-03-23,House,Reported - Substitute - Re-referred to Rules and Reference,Primary and Secondary Education,3
HB0583,2021,134,2022-03-01,House,Referred to committee,Primary and Secondary Education,2
HB0583,2021,134,2022-02-28,House,Introduced,,1
HB0584,2021,134,2022-03-23,House,Reported,Transportation and Public Safety,3
HB0584,2021,134,2022-03-01,House,Referred to committee,Transportation and Public Safety,2
HB0584,2021,134,2022-02-28,House,Introduced,,1
HB0585,2021,134,2022-03-08,House,Referred to committee,Government Oversight,2
HB0585,2021,134,2022-03-01,House,Introduced,,1
HB0586,2021,134,2022-03-08,House,Referred to committee,Criminal Justice,2
HB0586,2021,134,2022-03-01,House,Introduced,,1
HB0587,2021,134,2022-03-08,House,Referred to committee,Finance,2
HB0587,2021,134,2022-03-02,House,Introduced,,1
HB0588,2021,134,2022-03-08,House,Referred to committee,Government Oversight,2
HB0588,2021,134,2022-03-02,House,Introduced,,1
HB0589,2021,134,2022-03-23,House,Reported,Transportation and Public Safety,3
HB0589,2021,134,2022-03-08,House,Referred to committee,Transportation and Public Safety,2
HB0589,2021,134,2022-03-02,House,Introduced,,1
HB0590,2021,134,2022-05-25,House,Reported,Transportation and Public Safety,3
HB0590,2021,134,2022-03-22,House,Referred to committee,Transportation and Public Safety,2
HB0590,2021,134,2022-03-08,House,Introduced,,1
HB0591,2021,134,2022-05-31,Senate,Referred to committee,Health,6
HB0591,2021,134,2022-05-27,Senate,Introduced,,5
HB0591,2021,134,2022-05-25,House,Passed,,4
HB0591,2021,134,2022-05-18,House,Reported,Health,3
HB0591,2021,134,2022-03-22,House,Referred to committee,Health,2
HB0591,2021,134,2022-03-08,House,Introduced,,1
HB0592,2021,134,2022-03-22,House,Referred to committee,Agriculture and Conservation,2
HB0592,2021,134,2022-03-08,House,Introduced,,1
HB0593,2021,134,2022-12-13,Senate,Referred to committee,Local Government and Elections,6
HB0593,2021,134,2022-12-12,Senate,Introduced,,5
HB0593,2021,134,2022-11-30,House,Passed,,4
HB0593,2021,134,2022-11-22,House,Reported,Government Oversight,3
HB0593,2021,134,2022-03-22,House,Referred to committee,Government Oversight,2
HB0593,2021,134,2022-03-08,House,Introduced,,1
HB0594,2021,134,2022-03-22,House,Referred to committee,Government Oversight,2
HB0594,2021,134,2022-03-08,House,Introduced,,1
HB0595,2021,134,2022-03-22,House,Referred to committee,Ways and Means,2
HB0595,2021,134,2022-03-08,House,Introduced,,1
HB0596,2021,134,2022-03-22,House,Referred to committee,Government Oversight,2
HB0596,2021,134,2022-03-09,House,Introduced,,1
HB0597,2021,134,2022-07-01,,Effective,,11
HB0597,2021,134,2022-04-01,,Signed By The Governor,,10
HB0597,2021,134,2022-04-01,,Sent To The Governor,,9
HB0597,2021,134,2022-03-30,Senate,Passed,,8
HB0597,2021,134,2022-03-30,Senate,Reported,Finance,7
HB0597,2021,134,2022-03-29,Senate,Referred to committee,Finance,6
HB0597,2021,134,2022-03-28,Senate,Introduced,,5
HB0597,2021,134,2022-03-23,House,Reported - Amended,Finance,4
HB0597,2021,134,2022-03-23,House,Passed,,3
HB0597,2021,134,2022-03-22,House,Referred to committee,Finance,2
HB0597,2021,134,2022-03-15,House,Introduced,,1
HB0598,2021,134,2022-03-22,House,Referred to committee,Government Oversight,2
HB0598,2021,134,2022-03-15,House,Introduced,,1
HB0599,2021,134,2022-03-22,House,Referred to committee,Ways and Means,2
HB0599,2021,134,2022-03-15,House,Introduced,,1
HB0600,2021,134,2022-03-22,House,Referred to committee,Finance,2
HB0600,2021,134,2022-03-15,House,Introduced,,1
HB0601,2021,134,2022-03-29,House,Referred to committee,Insurance,2
HB0601,2021,134,2022-03-21,House,Introduced,,1
HB0602,2021,134,2022-03-29,House,Referred to committee,Health,2
HB0602,2021,134,2022-03-21,House,Introduced,,1
HB0603,2021,134,2022-11-16,House,Reported,Transportation and Public Safety,3
HB0603,2021,134,2022-03-29,House,Referred to committee,Transportation and Public Safety,2
HB0603,2021,134,2022-03-21,House,Introduced,,1
HB0604,2021,134,2022-03-29,House,Referred to committee,Criminal Justice,2
HB0604,2021,134,2022-03-21,House,Introduced,,1
HB0605,2021,134,2022-03-29,House,Referred to committee,Civil Justice,2
HB0605,2021,134,2022-03-28,House,Introduced,,1
HB0606,2021,134,2022-05-31,Senate,Referred to committee,Primary and Secondary Education,6
HB0606,2021,134,2022-05-27,Senate,Introduced,,5
HB0606,2021,134,2022-05-25,House,Passed,,4
HB0606,2021,134,2022-05-18,House,Reported - Substitute,Primary and Secondary Education,3
HB0606,2021,134,2022-03-29,House,Referred to committee,Primary and Secondary Education,2
HB0606,2021,134,2022-03-28,House,Introduced,,1
HB0607,2021,134,2022-05-31,House,Re-referred,Rules and Reference,6
HB0607,2021,134,2022-05-25,House,Informally passed,,5
HB0607,2021,134,2022-05-18,House,Informally passed,,4
HB0607,2021,134,2022-05-12,House,Reported,Criminal Justice,3
HB0607,2021,134,2022-03-29,House,Referred to committee,Criminal Justice,2
HB0607,2021,134,2022-03-28,House,Introduced,,1
HB0608,2021,134,2022-12-14,House,Informally passed,,7
HB0608,2021,134,2022-12-13,House,Informally passed,,6
HB0608,2021,134,2022-11-30,House,Reported,Health,5
HB0608,2021,134,2022-05-31,House,Reported - Re-referred to Health,Rules and Reference,4
HB0608,2021,134,2022-05-26,House,Reported - Re-referred to Rules and Reference,Insurance,3
HB0608,2021,134,2022-04-05,House,Referred to committee,Insurance,2
HB0608,2021,134,2022-03-29,House,Introduced,,1
HB0609,2021,134,2022-04-05,House,Referred to committee,Finance,2
HB0609,2021,134,2022-03-29,House,Introduced,,1
HB0610,2021,134,2022-04-05,House,Referred to committee,Transportation and Public Safety,2
HB0610,2021,134,2022-03-29,House,Introduced,,1
HB0611,2021,134,2022-04-05,House,Referred to committee,Insurance,2
HB0611,2021,134,2022-03-30,House,Introduced,,1
HB0612,2021,134,2022-04-05,House,Referred to committee,Commerce and Labor,2
HB0612,2021,134,2022-03-30,House,Introduced,,1
HB0613,2021,134,2022-04-05,House,Referred to committee,Civil Justice,2
HB0613,2021,134,2022-03-31,House,Introduced,,1
HB0614,2021,134,2022-04-05,House,Referred to committee,Ways and Means,2
HB0614,2021,134,2022-04-01,House,Introduced,,1
HB0615,2021,134,2022-05-17,House,Referred to committee,Ways and Means,2
HB0615,2021,134,2022-04-04,House,Introduced,,1
HB0616,2021,134,2022-05-17,House,Referred to committee,State and Local Government,2
HB0616,2021,134,2022-04-04,House,Introduced,,1
HB0617,2021,134,2022-05-17,House,Referred to committee,Government Oversight,2
HB0617,2021,134,2022-04-05,House,Introduced,,1
HB0618,2021,134,2022-05-17,House,Referred to committee,Finance,2
HB0618,2021,134,2022-04-05,House,Introduced,,1
HB0619,2021,134,2022-05-17,House,Referred to committee,Primary and Secondary Education,2
HB0619,2021,134,2022-04-12,House,Introduced,,1
HB0620,2021,134,2022-05-17,House,Referred to committee,Finance,2
HB0620,2021,134,2022-04-12,House,Introduced,,1
HB0621,2021,134,2022-05-17,House,Referred to committee,Transportation and Public Safety,2
HB0621,2021,134,2022-04-12,House,Introduced,,1
HB0622,2021,134,2022-05-17,House,Referred to committee,Civil Justice,2
HB0622,2021,134,2022-04-12,House,Introduced,,1
HB0623,2021,134,2022-05-17,House,Referred to committee,State and Local Government,2
HB0623,2021,134,2022-04-12,House,Introduced,,1
HB0624,2021,134,2022-05-25,House,Reported,Transportation and Public Safety,3
HB0624,2021,134,2022-05-17,House,Referred to committee,Transportation and Public Safety,2
HB0624,2021,134,2022-04-20,House,Introduced,,1
HB0625,2021,134,2022-05-17,House,Referred to committee,Finance,2
HB0625,2021,134,2022-04-20,House,Introduced,,1
HB0626,2021,134,2022-05-17,House,Referred to committee,Criminal Justice,2
HB0626,2021,134,2022-04-20,House,Introduced,,1
HB0627,2021,134,2022-05-17,House,Referred to committee,Agriculture and Conservation,2
HB0627,2021,134,2022-04-20,House,Introduced,,1
HB0628,2021,134,2022-05-17,House,Referred to committee,Finance,2
HB0628,2021,134,2022-04-20,House,Introduced,,1
HB0629,2021,134,2022-05-17,House,Referred to committee,Commerce and Labor,2
HB0629,2021,134,2022-04-20,House,Introduced,,1
HB0630,2021,134,2022-05-17,House,Referred to committee,Government Oversight,2
HB0630,2021,134,2022-04-20,House,Introduced,,1
HB0631,2021,134,2022-05-17,House,Referred to committee,Civil Justice,2
HB0631,2021,134,2022-04-21,House,Introduced,,1
HB0632,2021,134,2022-05-17,House,Referred to committee,Behavioral Health and Recovery Supports,2
HB0632,2021,134,2022-04-21,House,Introduced,,1
HB0633,2021,134,2022-05-17,House,Referred to committee,Primary and Secondary Education,2
HB0633,2021,134,2022-04-21,House,Introduced,,1
HB0634,2021,134,2022-05-17,House,Referred to committee,State and Local Government,2
HB0634,2021,134,2022-04-26,House,Introduced,,1
HB0635,2021,134,2022-05-17,House,Referred to committee,Civil Justice,2
HB0635,2021,134,2022-05-02,House,Introduced,,1
HB0636,2021,134,2022-05-17,House,Referred to committee,Civil Justice,2
HB0636,2021,134,2022-05-02,House,Introduced,,1
HB0637,2021,134,2022-05-17,House,Referred to committee,Health,2
HB0637,2021,134,2022-05-02,House,Introduced,,1
HB0638,2021,134,2022-05-17,House,Referred to committee,Financial Institutions,2
HB0638,2021,134,2022-05-02,House,Introduced,,1
HB0639,2021,134,2022-05-17,House,Referred to committee,Health,2
HB0639,2021,134,2022-05-02,House,Introduced,,1
HB0640,2021,134,2022-05-17,House,Referred to committee,Criminal Justice,2
HB0640,2021,134,2022-05-02,House,Introduced,,1
HB0641,2021,134,2022-05-17,House,Referred to committee,Government Oversight,2
HB0641,2021,134,2022-05-05,House,Introduced,,1
HB0642,2021,134,2022-05-17,House,Referred to committee,State and Local Government,2
HB0642,2021,134,2022-05-05,House,Introduced,,1
HB0643,2021,134,2022-05-17,House,Referred to committee,Primary and Secondary Education,2
HB0643,2021,134,2022-05-11,House,Introduced,,1
HB0644,2021,134,2022-05-17,House,Referred to committee,Finance,2
HB0644,2021,134,2022-05-11,House,Introduced,,1
HB0645,2021,134,2022-12-14,Senate,Introduced,,5
HB0645,2021,134,2022-12-13,House,Passed,,4
HB0645,2021,134,2022-12-13,House,Reported,Health,3
HB0645,2021,134,2022-05-17,House,Referred to committee,Health,2
HB0645,2021,134,2022-05-11,House,Introduced,,1
HB0646,2021,134,2022-05-17,House,Referred to committee,Civil Justice,2
HB0646,2021,134,2022-05-11,House,Introduced,,1
HB0647,2021,134,2022-05-17,House,Referred to committee,Transportation and Public Safety,2
HB0647,2021,134,2022-05-11,House,Introduced,,1
HB0648,2021,134,2022-11-22,Senate,Introduced,,5
HB0648,2021,134,2022-06-01,House,Passed,,4
HB0648,2021,134,2022-06-01,House,Reported - Substitute,Civil Justice,3
HB0648,2021,134,2022-05-17,House,Referred to committee,Civil Justice,2
HB0648,2021,134,2022-05-11,House,Introduced,,1
HB0649,2021,134,2022-05-17,House,Referred to committee,Agriculture and Conservation,2
HB0649,2021,134,2022-05-11,House,Introduced,,1
HB0650,2021,134,2022-05-17,House,Referred to committee,Government Oversight,2
HB0650,2021,134,2022-05-11,House,Introduced,,1
HB0651,2021,134,2022-05-17,House,Referred to committee,"Families, Aging, and Human Services",2
HB0651,2021,134,2022-05-11,House,Introduced,,1
HB0652,2021,134,2022-05-17,House,Referred to committee,Health,2
HB0652,2021,134,2022-05-12,House,Introduced,,1
HB0653,2021,134,2022-05-17,House,Referred to committee,Health,2
HB0653,2021,134,2022-05-12,House,Introduced,,1
HB0654,2021,134,2022-05-17,House,Referred to committee,Civil Justice,2
HB0654,2021,134,2022-05-12,House,Introduced,,1
HB0655,2021,134,2022-05-17,House,Referred to committee,Health,2
HB0655,2021,134,2022-05-12,House,Introduced,,1
HB0656,2021,134,2022-05-17,House,Referred to committee,Ways and Means,2
HB0656,2021,134,2022-05-12,House,Introduced,,1
HB0657,2021,134,2022-05-17,House,Referred to committee,Behavioral Health and Recovery Supports,2
HB0657,2021,134,2022-05-12,House,Introduced,,1
HB0658,2021,134,2022-05-17,House,Referred to committee,Civil Justice,2
HB0658,2021,134,2022-05-12,House,Introduced,,1
HB0659,2021,134,2022-05-17,House,Referred to committee,Primary and Secondary Education,2
HB0659,2021,134,2022-05-12,House,Introduced,,1
HB0660,2021,134,2022-05-17,House,Referred to committee,Transportation and Public Safety,2
HB0660,2021,134,2022-05-12,House,Introduced,,1
HB0661,2021,134,2022-05-17,House,Referred to committee,Government Oversight,2
HB0661,2021,134,2022-05-12,House,Introduced,,1
HB0662,2021,134,2022-05-17,House,Referred to committee,Ways and Means,2
HB0662,2021,134,2022-05-12,House,Introduced,,1
HB0663,2021,134,2022-05-17,House,Referred to committee,Higher Education and Career Readiness,2
HB0663,2021,134,2022-05-12,House,Introduced,,1
HB0664,2021,134,2022-05-17,House,Referred to committee,Finance,2
HB0664,2021,134,2022-05-12,House,Introduced,,1
HB0665,2021,134,2022-05-17,House,Referred to committee,Criminal Justice,2
HB0665,2021,134,2022-05-12,House,Introduced,,1
HB0666,2021,134,2022-05-17,House,Referred to committee,Finance,2
HB0666,2021,134,2022-05-12,House,Introduced,,1
HB0667,2021,134,2022-05-17,House,Referred to committee,Higher Education and Career Readiness,2
HB0667,2021,134,2022-05-12,House,Introduced,,1
HB0668,2021,134,2022-05-17,House,Referred to committee,Civil Justice,2
HB0668,2021,134,2022-05-12,House,Introduced,,1
HB0669,2021,134,2022-05-17,House,Referred to committee,Agriculture and Conservation,2
HB0669,2021,134,2022-05-12,House,Introduced,,1
HB0670,2021,134,2022-05-17,House,Referred to committee,Criminal Justice,2
HB0670,2021,134,2022-05-12,House,Introduced,,1
HB0671,2021,134,2022-11-30,House,Reported,Transportation and Public Safety,3
HB0671,2021,134,2022-05-17,House,Referred to committee,Transportation and Public Safety,2
HB0671,2021,134,2022-05-12,House,Introduced,,1
HB0672,2021,134,2022-05-17,House,Referred to committee,Criminal Justice,2
HB0672,2021,134,2022-05-12,House,Introduced,,1
HB0673,2021,134,2022-05-18,House,Referred to committee,Government Oversight,2
HB0673,2021,134,2022-05-16,House,Introduced,,1
HB0674,2021,134,2022-05-18,House,Referred to committee,Criminal Justice,2
HB0674,2021,134,2022-05-16,House,Introduced,,1
HB0675,2021,134,2022-12-14,Senate,Introduced,,5
HB0675,2021,134,2022-12-13,House,Passed,,4
HB0675,2021,134,2022-11-30,House,Reported - Amended,Insurance,3
HB0675,2021,134,2022-05-18,House,Referred to committee,Insurance,2
HB0675,2021,134,2022-05-16,House,Introduced,,1
HB0676,2021,134,2022-05-18,House,Referred to committee,Civil Justice,2
HB0676,2021,134,2022-05-16,House,Introduced,,1
HB0677,2021,134,2022-05-18,House,Referred to committee,Ways and Means,2
HB0677,2021,134,2022-05-16,House,Introduced,,1
HB0678,2021,134,2022-05-18,House,Referred to committee,Civil Justice,2
HB0678,2021,134,2022-05-16,House,Introduced,,1
HB0679,2021,134,2022-05-18,House,Referred to committee,Civil Justice,2
HB0679,2021,134,2022-05-16,House,Introduced,,1
HB0680,2021,134,2022-05-18,House,Referred to committee,Health,2
HB0680,2021,134,2022-05-16,House,Introduced,,1
HB0681,2021,134,2022-05-24,House,Referred to committee,Health,2
HB0681,2021,134,2022-05-23,House,Introduced,,1
HB0682,2021,134,2022-05-24,House,Referred to committee,Financial Institutions,2
HB0682,2021,134,2022-05-23,House,Introduced,,1
HB0683,2021,134,2022-05-24,House,Referred to committee,State and Local Government,2
HB0683,2021,134,2022-05-23,House,Introduced,,1
HB0684,2021,134,2022-05-24,House,Referred to committee,Agriculture and Conservation,2
HB0684,2021,134,2022-05-23,House,Introduced,,1
HB0685,2021,134,2022-05-31,House,Referred to committee,Energy and Natural Resources,2
HB0685,2021,134,2022-05-25,House,Introduced,,1
HB0686,2021,134,2022-11-16,House,Reported,Transportation and Public Safety,3
HB0686,2021,134,2022-05-31,House,Referred to committee,Transportation and Public Safety,2
HB0686,2021,134,2022-05-25,House,Introduced,,1
HB0687,2021,134,2022-09-13,,"EffectiveAppropriations in Sections 301.10 to 329.10 of the act effective June 14, 2022",,9
HB0687,2021,134,2022-06-14,,Signed By The Governor,,8
HB0687,2021,134,2022-06-08,,Sent To The Governor,,7
HB0687,2021,134,2022-06-01,Senate,Passed,,6
HB0687,2021,134,2022-06-01,Senate,Introduced,,5
HB0687,2021,134,2022-06-01,House,Passed,,4
HB0687,2021,134,2022-06-01,House,Reported - Substitute,Finance,3
HB0687,2021,134,2022-05-31,House,Referred to committee,Finance,2
HB0687,2021,134,2022-05-25,House,Introduced,,1
HB0688,2021,134,2022-12-14,House,Reported - Substitute,Health,3
HB0688,2021,134,2022-05-31,House,Referred to committee,Health,2
HB0688,2021,134,2022-05-25,House,Introduced,,1
HB0689,2021,134,2022-05-31,House,Referred to committee,Criminal Justice,2
HB0689,2021,134,2022-05-26,House,Introduced,,1
HB0690,2021,134,2022-11-15,House,Referred to committee,Public Utilities,2
HB0690,2021,134,2022-05-31,House,Introduced,,1
HB0691,2021,134,2022-11-15,House,Referred to committee,State and Local Government,2
HB0691,2021,134,2022-05-31,House,Introduced,,1
HB0692,2021,134,2022-11-15,House,Referred to committee,Civil Justice,2
HB0692,2021,134,2022-05-31,House,Introduced,,1
HB0693,2021,134,2022-11-15,House,Referred to committee,Commerce and Labor,2
HB0693,2021,134,2022-05-31,House,Introduced,,1
HB0694,2021,134,2022-11-15,House,Referred to committee,Ways and Means,2
HB0694,2021,134,2022-06-01,House,Introduced,,1
HB0695,2021,134,2022-11-15,House,Referred to committee,Ways and Means,2
HB0695,2021,134,2022-06-07,House,Introduced,,1
HB0696,2021,134,2022-11-30,House,Reported,Transportation and Public Safety,3
HB0696,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0696,2021,134,2022-06-07,House,Introduced,,1
HB0697,2021,134,2022-11-30,House,Reported,Transportation and Public Safety,3
HB0697,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0697,2021,134,2022-06-07,House,Introduced,,1
HB0698,2021,134,2022-11-15,House,Referred to committee,Civil Justice,2
HB0698,2021,134,2022-06-07,House,Introduced,,1
HB0699,2021,134,2022-11-15,House,Referred to committee,Criminal Justice,2
HB0699,2021,134,2022-06-13,House,Introduced,,1
HB0700,2021,134,2022-11-15,House,Referred to committee,Ways and Means,2
HB0700,2021,134,2022-06-13,House,Introduced,,1
HB0701,2021,134,2022-11-15,House,Referred to committee,Ways and Means,2
HB0701,2021,134,2022-06-22,House,Introduced,,1
HB0702,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0702,2021,134,2022-06-30,House,Introduced,,1
HB0703,2021,134,2022-11-15,House,Referred to committee,Government Oversight,2
HB0703,2021,134,2022-07-11,House,Introduced,,1
HB0704,2021,134,2022-11-15,House,Referred to committee,Government Oversight,2
HB0704,2021,134,2022-07-11,House,Introduced,,1
HB0705,2021,134,2022-11-15,House,Referred to committee,Primary and Secondary Education,2
HB0705,2021,134,2022-07-14,House,Introduced,,1
HB0706,2021,134,2022-11-15,House,Referred to committee,Ways and Means,2
HB0706,2021,134,2022-07-14,House,Introduced,,1
HB0707,2021,134,2022-11-15,House,Referred to committee,Commerce and Labor,2
HB0707,2021,134,2022-07-20,House,Introduced,,1
HB0708,2021,134,2022-11-15,House,Referred to committee,Criminal Justice,2
HB0708,2021,134,2022-07-26,House,Introduced,,1
HB0709,2021,134,2022-11-15,House,Referred to committee,Civil Justice,2
HB0709,2021,134,2022-07-26,House,Introduced,,1
HB0710,2021,134,2022-11-30,House,Reported,Transportation and Public Safety,3
HB0710,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0710,2021,134,2022-07-26,House,Introduced,,1
HB0711,2021,134,2022-11-15,House,Referred to committee,Ways and Means,2
HB0711,2021,134,2022-08-03,House,Introduced,,1
HB0712,2021,134,2022-11-15,House,Referred to committee,State and Local Government,2
HB0712,2021,134,2022-08-17,House,Introduced,,1
HB0713,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0713,2021,134,2022-08-31,House,Introduced,,1
HB0714,2021,134,2022-11-15,House,Referred to committee,Health,2
HB0714,2021,134,2022-08-31,House,Introduced,,1
HB0715,2021,134,2022-11-15,House,Referred to committee,Health,2
HB0715,2021,134,2022-08-31,House,Introduced,,1
HB0716,2021,134,2022-11-15,House,Referred to committee,Commerce and Labor,2
HB0716,2021,134,2022-08-31,House,Introduced,,1
HB0717,2021,134,2022-11-30,House,Reported,Transportation and Public Safety,3
HB0717,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0717,2021,134,2022-08-31,House,Introduced,,1
HB0718,2021,134,2022-11-15,House,Referred to committee,"Families, Aging, and Human Services",2
HB0718,2021,134,2022-08-31,House,Introduced,,1
HB0719,2021,134,2022-11-15,House,Referred to committee,Primary and Secondary Education,2
HB0719,2021,134,2022-09-06,House,Introduced,,1
HB0720,2021,134,2022-11-30,House,Reported,Transportation and Public Safety,3
HB0720,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0720,2021,134,2022-09-12,House,Introduced,,1
HB0721,2021,134,2022-11-15,House,Referred to committee,Government Oversight,2
HB0721,2021,134,2022-09-15,House,Introduced,,1
HB0722,2021,134,2022-11-15,House,Referred to committee,State and Local Government,2
HB0722,2021,134,2022-09-15,House,Introduced,,1
HB0723,2021,134,2022-11-15,House,Referred to committee,Insurance,2
HB0723,2021,134,2022-09-21,House,Introduced,,1
HB0724,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0724,2021,134,2022-09-27,House,Introduced,,1
HB0725,2021,134,2022-11-15,House,Referred to committee,Agriculture and Conservation,2
HB0725,2021,134,2022-09-27,House,Introduced,,1
HB0726,2021,134,2022-11-15,House,Referred to committee,Ways and Means,2
HB0726,2021,134,2022-10-03,House,Introduced,,1
HB0727,2021,134,2022-11-15,House,Referred to committee,Agriculture and Conservation,2
HB0727,2021,134,2022-10-03,House,Introduced,,1
HB0728,2021,134,2022-11-15,House,Referred to committee,Finance,2
HB0728,2021,134,2022-10-03,House,Introduced,,1
HB0729,2021,134,2022-11-15,House,Referred to committee,Armed Services and Veterans Affairs,2
HB0729,2021,134,2022-10-06,House,Introduced,,1
HB0730,2021,134,2022-11-15,House,Referred to committee,Behavioral Health and Recovery Supports,2
HB0730,2021,134,2022-10-17,House,Introduced,,1
HB0731,2021,134,2022-11-15,House,Referred to committee,Health,2
HB0731,2021,134,2022-10-17,House,Introduced,,1
HB0732,2021,134,2022-11-15,House,Referred to committee,Civil Justice,2
HB0732,2021,134,2022-10-17,House,Introduced,,1
HB0733,2021,134,2022-11-15,House,Referred to committee,Finance,2
HB0733,2021,134,2022-10-20,House,Introduced,,1
HB0734,2021,134,2022-11-15,House,Referred to committee,Agriculture and Conservation,2
HB0734,2021,134,2022-10-20,House,Introduced,,1
HB0735,2021,134,2022-11-15,House,Referred to committee,Criminal Justice,2
HB0735,2021,134,2022-10-26,House,Introduced,,1
HB0736,2021,134,2022-11-30,House,Reported,Transportation and Public Safety,3
HB0736,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0736,2021,134,2022-10-26,House,Introduced,,1
HB0737,2021,134,2022-11-30,House,Reported,Transportation and Public Safety,3
HB0737,2021,134,2022-11-15,House,Referred to committee,Transportation and Public Safety,2
HB0737,2021,134,2022-10-26,House,Introduced,,1
HB0738,2021,134,2022-11-15,House,Referred to committee,Criminal Justice,2
HB0738,2021,134,2022-10-26,House,Introduced,,1
HB0739,2021,134,2022-11-15,House,Referred to committee,Primary and Secondary Education,2
