bill_number,session_year,session_num,action_date,chamber,action,committee,order
HB0390,2023_2024,135,2024-02-01,House,Introduced,,1
HR0390,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HR0391,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0391,2023_2024,135,2024-02-06,House,Referred to committee,Government Oversight,2
HB0391,2023_2024,135,2024-02-01,House,Introduced,,1
HR0392,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0392,2023_2024,135,2024-02-06,House,Referred to committee,Government Oversight,2
HB0392,2023_2024,135,2024-02-01,House,Introduced,,1
HR0393,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0393,2023_2024,135,2024-02-06,House,Referred to committee,Public Utilities,2
HB0393,2023_2024,135,2024-02-01,House,Introduced,,1
HR0394,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0394,2023_2024,135,2024-02-06,House,Referred to committee,Higher Education,2
HB0394,2023_2024,135,2024-02-01,House,Introduced,,1
HR0395,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0395,2023_2024,135,2024-02-06,House,Referred to committee,Homeland Security,2
HB0395,2023_2024,135,2024-02-01,House,Introduced,,1
HB0396,2023_2024,135,2024-02-06,House,Referred to committee,Finance,2
HB0396,2023_2024,135,2024-02-05,House,Introduced,,1
HR0396,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HR0397,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0397,2023_2024,135,2024-07-02,Senate,Introduced,,5
HB0397,2023_2024,135,2024-06-26,House,Passed,,4
HB0397,2023_2024,135,2024-06-20,House,Reported,Public Health Policy,3
HB0397,2023_2024,135,2024-02-06,House,Referred to committee,Public Health Policy,2
HB0397,2023_2024,135,2024-02-05,House,Introduced,,1
HR0398,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0398,2023_2024,135,2024-02-06,House,Referred to committee,Commerce and Labor,2
HB0398,2023_2024,135,2024-02-05,House,Introduced,,1
HR0399,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0399,2023_2024,135,2024-07-02,Senate,Introduced,,5
HB0399,2023_2024,135,2024-06-26,House,Passed,,4
HB0399,2023_2024,135,2024-06-12,House,Reported - Substitute,Ways and Means,3
HB0399,2023_2024,135,2024-02-06,House,Referred to committee,Ways and Means,2
HB0399,2023_2024,135,2024-02-05,House,Introduced,,1
HR0400,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0400,2023_2024,135,2024-02-06,House,Referred to committee,Insurance,2
HB0400,2023_2024,135,2024-02-05,House,Introduced,,1
HB0401,2023_2024,135,2024-04-02,House,Referred to committee,Criminal Justice,2
HB0401,2023_2024,135,2024-02-06,House,Introduced,,1
HR0401,2023_2024,135,2024-03-27,House,Adopted,,1
HR0402,2023_2024,135,2024-04-02,House,Adopted,,1
HB0402,2023_2024,135,2024-04-02,House,Referred to committee,Ways and Means,2
HB0402,2023_2024,135,2024-02-07,House,Introduced,,1
HR0403,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0403,2023_2024,135,2024-06-25,Senate,Referred to committee,Judiciary,6
HB0403,2023_2024,135,2024-06-17,Senate,Introduced,,5
HB0403,2023_2024,135,2024-06-12,House,Passed,,4
HB0403,2023_2024,135,2024-05-01,House,Reported - Amended,Civil Justice,3
HB0403,2023_2024,135,2024-04-02,House,Referred to committee,Civil Justice,2
HB0403,2023_2024,135,2024-02-07,House,Introduced,,1
HR0404,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0404,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0404,2023_2024,135,2024-02-12,House,Introduced,,1
HR0405,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0405,2023_2024,135,2024-04-02,House,Referred to committee,Ways and Means,2
HB0405,2023_2024,135,2024-02-12,House,Introduced,,1
HR0406,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0406,2023_2024,135,2024-04-02,House,Referred to committee,Financial Institutions,2
HB0406,2023_2024,135,2024-02-12,House,Introduced,,1
HR0407,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0407,2023_2024,135,2024-04-02,House,Referred to committee,Primary and Secondary Education,2
HB0407,2023_2024,135,2024-02-12,House,Introduced,,1
HR0408,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0408,2023_2024,135,2024-04-02,House,Referred to committee,Primary and Secondary Education,2
HB0408,2023_2024,135,2024-02-12,House,Introduced,,1
HR0409,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0409,2023_2024,135,2024-04-02,House,Referred to committee,State and Local Government,2
HB0409,2023_2024,135,2024-02-12,House,Introduced,,1
HR0410,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0410,2023_2024,135,2024-04-02,House,Referred to committee,Criminal Justice,2
HB0410,2023_2024,135,2024-02-12,House,Introduced,,1
HR0411,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0411,2023_2024,135,2024-04-02,House,Referred to committee,Primary and Secondary Education,2
HB0411,2023_2024,135,2024-02-12,House,Introduced,,1
HR0412,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HR0413,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0413,2023_2024,135,2024-04-02,House,Referred to committee,Civil Justice,2
HB0413,2023_2024,135,2024-02-15,House,Introduced,,1
HR0414,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0414,2023_2024,135,2024-04-02,House,Referred to committee,Higher Education,2
HB0414,2023_2024,135,2024-02-15,House,Introduced,,1
HR0415,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0415,2023_2024,135,2024-04-02,House,Referred to committee,State and Local Government,2
HB0415,2023_2024,135,2024-02-15,House,Introduced,,1
HR0416,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0416,2023_2024,135,2024-04-02,House,Referred to committee,Homeland Security,2
HB0416,2023_2024,135,2024-02-15,House,Introduced,,1
HR0417,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0417,2023_2024,135,2024-04-02,House,Referred to committee,Criminal Justice,2
HB0417,2023_2024,135,2024-02-21,House,Introduced,,1
HR0418,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0418,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0418,2023_2024,135,2024-02-21,House,Introduced,,1
HR0419,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0419,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0419,2023_2024,135,2024-02-21,House,Introduced,,1
HR0420,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0420,2023_2024,135,2024-04-02,House,Referred to committee,Finance,2
HB0420,2023_2024,135,2024-02-21,House,Introduced,,1
HR0421,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0421,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0421,2023_2024,135,2024-02-21,House,Introduced,,1
HR0422,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0422,2023_2024,135,2024-04-02,House,Referred to committee,Civil Justice,2
HB0422,2023_2024,135,2024-02-21,House,Introduced,,1
HR0423,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0423,2023_2024,135,2024-04-02,House,Referred to committee,Homeland Security,2
HB0423,2023_2024,135,2024-02-21,House,Introduced,,1
HR0424,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0424,2023_2024,135,2024-05-15,House,Reported,Ways and Means,3
HB0424,2023_2024,135,2024-04-02,House,Referred to committee,Ways and Means,2
HB0424,2023_2024,135,2024-02-21,House,Introduced,,1
HR0425,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0425,2023_2024,135,2024-04-02,House,Referred to committee,Homeland Security,2
HB0425,2023_2024,135,2024-02-21,House,Introduced,,1
HR0426,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0426,2023_2024,135,2024-04-02,House,Referred to committee,State and Local Government,2
HB0426,2023_2024,135,2024-02-21,House,Introduced,,1
HR0427,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0427,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0427,2023_2024,135,2024-02-21,House,Introduced,,1
HR0428,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0428,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0428,2023_2024,135,2024-02-27,House,Introduced,,1
HR0429,2023_2024,135,2024-04-02,House,Adopted,Rules and Reference,1
HB0429,2023_2024,135,2024-04-02,House,Referred to committee,Criminal Justice,2
HB0429,2023_2024,135,2024-02-27,House,Introduced,,1
HB0430,2023_2024,135,2024-05-08,House,Reported,Government Oversight,3
HB0430,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0430,2023_2024,135,2024-02-27,House,Introduced,,1
HR0430,2023_2024,135,2024-04-10,House,Adopted,,1
HB0431,2023_2024,135,2024-05-08,House,Reported,Transportation,3
HB0431,2023_2024,135,2024-04-02,House,Referred to committee,Transportation,2
HB0431,2023_2024,135,2024-02-27,House,Introduced,,1
HR0431,2023_2024,135,2024-04-16,House,Adopted,,1
HR0432,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0432,2023_2024,135,2024-06-25,Senate,Referred to committee,Education,6
HB0432,2023_2024,135,2024-06-17,Senate,Introduced,,5
HB0432,2023_2024,135,2024-06-12,House,Passed,,4
HB0432,2023_2024,135,2024-05-22,House,Reported - Amended,Primary and Secondary Education,3
HB0432,2023_2024,135,2024-04-02,House,Referred to committee,Primary and Secondary Education,2
HB0432,2023_2024,135,2024-02-27,House,Introduced,,1
HR0433,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0433,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0433,2023_2024,135,2024-02-27,House,Introduced,,1
HB0434,2023_2024,135,2024-04-02,House,Referred to committee,Finance,2
HB0434,2023_2024,135,2024-02-27,House,Introduced,,1
HR0434,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0435,2023_2024,135,2024-04-02,House,Referred to committee,Finance,2
HB0435,2023_2024,135,2024-02-27,House,Introduced,,1
HR0436,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0436,2023_2024,135,2024-04-02,House,Referred to committee,Primary and Secondary Education,2
HB0436,2023_2024,135,2024-03-04,House,Introduced,,1
HR0437,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0437,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0437,2023_2024,135,2024-03-04,House,Introduced,,1
HB0438,2023_2024,135,2024-04-02,House,Referred to committee,Civil Justice,2
HB0438,2023_2024,135,2024-03-04,House,Introduced,,1
HR0439,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0439,2023_2024,135,2024-05-08,House,Reported,Transportation,3
HB0439,2023_2024,135,2024-04-02,House,Referred to committee,Transportation,2
HB0439,2023_2024,135,2024-03-04,House,Introduced,,1
HR0440,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0440,2023_2024,135,2024-04-02,House,Referred to committee,Primary and Secondary Education,2
HB0440,2023_2024,135,2024-03-04,House,Introduced,,1
HR0441,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0441,2023_2024,135,2024-04-02,House,Referred to committee,Criminal Justice,2
HB0441,2023_2024,135,2024-03-07,House,Introduced,,1
HR0442,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0442,2023_2024,135,2024-04-02,House,Referred to committee,State and Local Government,2
HB0442,2023_2024,135,2024-03-07,House,Introduced,,1
HR0443,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0443,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0443,2023_2024,135,2024-03-07,House,Introduced,,1
HR0444,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0444,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0444,2023_2024,135,2024-03-07,House,Introduced,,1
HR0445,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0445,2023_2024,135,2024-04-02,House,Referred to committee,Primary and Secondary Education,2
HB0445,2023_2024,135,2024-03-12,House,Introduced,,1
HR0446,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0446,2023_2024,135,2024-04-02,House,Referred to committee,State and Local Government,2
HB0446,2023_2024,135,2024-03-12,House,Introduced,,1
HR0447,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0447,2023_2024,135,2024-04-02,House,Referred to committee,Ways and Means,2
HB0447,2023_2024,135,2024-03-12,House,Introduced,,1
HR0448,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0448,2023_2024,135,2024-05-08,House,Reported,Transportation,3
HB0448,2023_2024,135,2024-04-02,House,Referred to committee,Transportation,2
HB0448,2023_2024,135,2024-03-14,House,Introduced,,1
HR0449,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0449,2023_2024,135,2024-04-02,House,Referred to committee,Homeland Security,2
HB0449,2023_2024,135,2024-03-14,House,Introduced,,1
HR0450,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0450,2023_2024,135,2024-04-02,House,Referred to committee,Criminal Justice,2
HB0450,2023_2024,135,2024-03-20,House,Introduced,,1
HR0451,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0451,2023_2024,135,2024-04-02,House,Referred to committee,Ways and Means,2
HB0451,2023_2024,135,2024-03-20,House,Introduced,,1
HR0452,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0452,2023_2024,135,2024-07-02,Senate,Introduced,,5
HB0452,2023_2024,135,2024-06-26,House,Passed,,4
HB0452,2023_2024,135,2024-06-26,House,Reported - Substitute,Public Health Policy,3
HB0452,2023_2024,135,2024-04-02,House,Referred to committee,Public Health Policy,2
HB0452,2023_2024,135,2024-03-20,House,Introduced,,1
HR0453,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0453,2023_2024,135,2024-05-22,House,Reported,Transportation,3
HB0453,2023_2024,135,2024-04-02,House,Referred to committee,Transportation,2
HB0453,2023_2024,135,2024-03-20,House,Introduced,,1
HR0454,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0454,2023_2024,135,2024-04-02,House,Referred to committee,State and Local Government,2
HB0454,2023_2024,135,2024-03-21,House,Introduced,,1
HR0455,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0455,2023_2024,135,2024-06-12,House,Reported,Government Oversight,3
HB0455,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0455,2023_2024,135,2024-03-27,House,Introduced,,1
HR0456,2023_2024,135,2024-04-23,House,Adopted,Rules and Reference,1
HB0456,2023_2024,135,2024-05-22,House,Reported,Transportation,3
HB0456,2023_2024,135,2024-04-02,House,Referred to committee,Transportation,2
HB0456,2023_2024,135,2024-03-27,House,Introduced,,1
HR0457,2023_2024,135,2024-04-24,House,Adopted,,1
HB0457,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0457,2023_2024,135,2024-03-27,House,Introduced,,1
HR0458,2023_2024,135,2024-04-24,House,Adopted,,1
HB0458,2023_2024,135,2024-06-27,House,Reported,Transportation,3
HB0458,2023_2024,135,2024-04-02,House,Referred to committee,Transportation,2
HB0458,2023_2024,135,2024-03-27,House,Introduced,,1
HB0459,2023_2024,135,2024-04-02,House,Referred to committee,State and Local Government,2
HB0459,2023_2024,135,2024-03-27,House,Introduced,,1
HR0459,2023_2024,135,2024-04-30,House,Introduced and Referred to Committee,Families and Aging,1
HB0460,2023_2024,135,2024-04-02,House,Referred to committee,Criminal Justice,2
HB0460,2023_2024,135,2024-03-27,House,Introduced,,1
HR0460,2023_2024,135,2024-04-30,House,Adopted,Rules and Reference,1
HB0461,2023_2024,135,2024-04-02,House,Referred to committee,Commerce and Labor,2
HB0461,2023_2024,135,2024-03-27,House,Introduced,,1
HR0461,2023_2024,135,2024-04-30,House,Adopted,Rules and Reference,1
HB0462,2023_2024,135,2024-04-02,House,Referred to committee,Higher Education,2
HB0462,2023_2024,135,2024-03-27,House,Introduced,,1
HR0462,2023_2024,135,2024-04-30,House,Adopted,Rules and Reference,1
HB0463,2023_2024,135,2024-04-02,House,Referred to committee,Health Provider Services,2
HB0463,2023_2024,135,2024-03-27,House,Introduced,,1
HR0463,2023_2024,135,2024-04-30,House,Adopted,Rules and Reference,1
HB0464,2023_2024,135,2024-04-02,House,Referred to committee,Finance,2
HB0464,2023_2024,135,2024-03-27,House,Introduced,,1
HR0464,2023_2024,135,2024-04-30,House,Adopted,Rules and Reference,1
HB0465,2023_2024,135,2024-06-25,House,Reported - Substitute,Families and Aging,3
HB0465,2023_2024,135,2024-04-02,House,Referred to committee,Families and Aging,2
HB0465,2023_2024,135,2024-03-27,House,Introduced,,1
HR0465,2023_2024,135,2024-04-30,House,Adopted,Rules and Reference,1
HR0466,2023_2024,135,2024-05-07,House,Adopted,Rules and Reference,1
HB0466,2023_2024,135,2024-10-24,,Effective,,12
HB0466,2023_2024,135,2024-07-24,,Signed By The Governor,,11
HB0466,2023_2024,135,2024-07-15,,Sent To The Governor,,10
HB0466,2023_2024,135,2024-06-26,Senate,Passed,,9
HB0466,2023_2024,135,2024-06-26,Senate,Reported - Amended,Select Committee on Housing,8
HB0466,2023_2024,135,2024-06-26,House,Concurred in Senate amendments,,7
HB0466,2023_2024,135,2024-05-22,Senate,Referred to committee,Select Committee on Housing,6
HB0466,2023_2024,135,2024-05-14,Senate,Introduced,,5
HB0466,2023_2024,135,2024-05-08,House,Passed,,4
HB0466,2023_2024,135,2024-05-01,House,Reported - Amended,Civil Justice,3
HB0466,2023_2024,135,2024-04-02,House,Referred to committee,Civil Justice,2
HB0466,2023_2024,135,2024-03-27,House,Introduced,,1
HR0467,2023_2024,135,2024-05-07,House,Adopted,Rules and Reference,1
HB0467,2023_2024,135,2024-04-02,House,Referred to committee,Government Oversight,2
HB0467,2023_2024,135,2024-03-27,House,Introduced,,1
HR0468,2023_2024,135,2024-05-07,House,Adopted,Rules and Reference,1
HB0468,2023_2024,135,2024-04-23,House,Referred to committee,Primary and Secondary Education,2
HB0468,2023_2024,135,2024-04-02,House,Introduced,,1
HR0469,2023_2024,135,2024-06-26,House,Adopted,,3
HR0469,2023_2024,135,2024-06-25,House,Reported,Energy and Natural Resources,2
HR0469,2023_2024,135,2024-05-21,House,Introduced and Referred to Committee,Energy and Natural Resources,1
HB0469,2023_2024,135,2024-04-23,House,Referred to committee,Economic and Workforce Development,2
HB0469,2023_2024,135,2024-04-02,House,Introduced,,1
HR0470,2023_2024,135,2024-05-08,House,Adopted,,1
HB0470,2023_2024,135,2024-04-23,House,Referred to committee,Primary and Secondary Education,2
HB0470,2023_2024,135,2024-04-02,House,Introduced,,1
HB0471,2023_2024,135,2024-04-23,House,Referred to committee,Government Oversight,2
HB0471,2023_2024,135,2024-04-08,House,Introduced,,1
HR0471,2023_2024,135,2024-05-15,House,Adopted,,1
HB0472,2023_2024,135,2024-04-23,House,Referred to committee,Homeland Security,2
HB0472,2023_2024,135,2024-04-08,House,Introduced,,1
HR0472,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HR0473,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HB0473,2023_2024,135,2024-04-23,House,Referred to committee,Homeland Security,2
HB0473,2023_2024,135,2024-04-08,House,Introduced,,1
HR0474,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HB0474,2023_2024,135,2024-04-23,House,Referred to committee,Insurance,2
HB0474,2023_2024,135,2024-04-08,House,Introduced,,1
HB0475,2023_2024,135,2024-04-23,House,Referred to committee,Government Oversight,2
HB0475,2023_2024,135,2024-04-08,House,Introduced,,1
HR0475,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HB0476,2023_2024,135,2024-04-23,House,Referred to committee,Economic and Workforce Development,2
HB0476,2023_2024,135,2024-04-08,House,Introduced,,1
HR0476,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HB0477,2023_2024,135,2024-06-25,House,Reported,Aviation and Aerospace,3
HB0477,2023_2024,135,2024-04-23,House,Referred to committee,Aviation and Aerospace,2
HB0477,2023_2024,135,2024-04-08,House,Introduced,,1
HR0477,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HB0478,2023_2024,135,2024-04-23,House,Referred to committee,Criminal Justice,2
HB0478,2023_2024,135,2024-04-08,House,Introduced,,1
HR0478,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HB0479,2023_2024,135,2024-04-23,House,Referred to committee,State and Local Government,2
HB0479,2023_2024,135,2024-04-08,House,Introduced,,1
HR0479,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HB0480,2023_2024,135,2024-04-23,House,Referred to committee,Criminal Justice,2
HB0480,2023_2024,135,2024-04-08,House,Introduced,,1
HR0480,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HR0481,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HB0481,2023_2024,135,2024-04-23,House,Referred to committee,Financial Institutions,2
HB0481,2023_2024,135,2024-04-08,House,Introduced,,1
HB0482,2023_2024,135,2024-06-27,House,Reported,Transportation,3
HB0482,2023_2024,135,2024-04-23,House,Referred to committee,Transportation,2
HB0482,2023_2024,135,2024-04-08,House,Introduced,,1
HR0482,2023_2024,135,2024-05-21,House,Adopted,Rules and Reference,1
HB0483,2023_2024,135,2024-04-23,House,Referred to committee,Homeland Security,2
HB0483,2023_2024,135,2024-04-08,House,Introduced,,1
HR0483,2023_2024,135,2024-05-28,House,Adopted,,1
HR0484,2023_2024,135,2024-06-25,House,Adopted,,1
HB0484,2023_2024,135,2024-04-23,House,Referred to committee,Finance,2
HB0484,2023_2024,135,2024-04-10,House,Introduced,,1
HB0485,2023_2024,135,2024-04-23,House,Referred to committee,Primary and Secondary Education,2
HB0485,2023_2024,135,2024-04-10,House,Introduced,,1
HR0485,2023_2024,135,2024-05-28,House,Adopted,,1
HB0486,2023_2024,135,2024-04-23,House,Referred to committee,Criminal Justice,2
HB0486,2023_2024,135,2024-04-10,House,Introduced,,1
HR0486,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0487,2023_2024,135,2024-06-27,House,Reported,Transportation,3
HB0487,2023_2024,135,2024-04-23,House,Referred to committee,Transportation,2
HB0487,2023_2024,135,2024-04-10,House,Introduced,,1
HR0487,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0488,2023_2024,135,2024-04-23,House,Referred to committee,Economic and Workforce Development,2
HB0488,2023_2024,135,2024-04-10,House,Introduced,,1
HR0488,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0489,2023_2024,135,2024-04-23,House,Referred to committee,Criminal Justice,2
HB0489,2023_2024,135,2024-04-16,House,Introduced,,1
HR0489,2023_2024,135,2024-06-03,House,Adopted,,1
HB0490,2023_2024,135,2024-04-23,House,Referred to committee,State and Local Government,2
HB0490,2023_2024,135,2024-04-16,House,Introduced,,1
HR0490,2023_2024,135,2024-06-03,House,Adopted,,1
HB0491,2023_2024,135,2024-04-23,House,Referred to committee,State and Local Government,2
HB0491,2023_2024,135,2024-04-16,House,Introduced,,1
HR0491,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HR0492,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0492,2023_2024,135,2024-04-23,House,Referred to committee,Pensions,2
HB0492,2023_2024,135,2024-04-16,House,Introduced,,1
HR0493,2023_2024,135,2024-06-12,House,Adopted,,1
HB0493,2023_2024,135,2024-05-08,House,Reported,Transportation,3
HB0493,2023_2024,135,2024-04-23,House,Referred to committee,Transportation,2
HB0493,2023_2024,135,2024-04-16,House,Introduced,,1
HB0494,2023_2024,135,2024-05-08,House,Reported,Transportation,3
HB0494,2023_2024,135,2024-04-23,House,Referred to committee,Transportation,2
HB0494,2023_2024,135,2024-04-16,House,Introduced,,1
HR0494,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0495,2023_2024,135,2024-04-23,House,Referred to committee,Commerce and Labor,2
HB0495,2023_2024,135,2024-04-16,House,Introduced,,1
HR0495,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0496,2023_2024,135,2024-07-02,Senate,Introduced,,5
HB0496,2023_2024,135,2024-06-26,House,Passed,,4
HB0496,2023_2024,135,2024-06-12,House,Reported,Ways and Means,3
HB0496,2023_2024,135,2024-04-30,House,Referred to committee,Ways and Means,2
HB0496,2023_2024,135,2024-04-22,House,Introduced,,1
HR0496,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0497,2023_2024,135,2024-07-02,Senate,Introduced,,5
HB0497,2023_2024,135,2024-06-26,House,Passed,,4
HB0497,2023_2024,135,2024-06-25,House,Reported - Substitute,State and Local Government,3
HB0497,2023_2024,135,2024-04-30,House,Referred to committee,State and Local Government,2
HB0497,2023_2024,135,2024-04-22,House,Introduced,,1
HR0497,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HR0498,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0498,2023_2024,135,2024-04-30,House,Referred to committee,Criminal Justice,2
HB0498,2023_2024,135,2024-04-22,House,Introduced,,1
HR0499,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0499,2023_2024,135,2024-04-30,House,Referred to committee,Government Oversight,2
HB0499,2023_2024,135,2024-04-22,House,Introduced,,1
HR0500,2023_2024,135,2024-06-11,House,Adopted,Rules and Reference,1
HB0500,2023_2024,135,2024-04-30,House,Referred to committee,Government Oversight,2
HB0500,2023_2024,135,2024-04-22,House,Introduced,,1
HR0501,2023_2024,135,2024-06-18,House,Adopted,Rules and Reference,1
HB0501,2023_2024,135,2024-04-30,House,Referred to committee,Pensions,2
HB0501,2023_2024,135,2024-04-22,House,Introduced,,1
HR0502,2023_2024,135,2024-06-18,House,Adopted,Rules and Reference,1
HB0502,2023_2024,135,2024-04-30,House,Referred to committee,Public Health Policy,2
HB0502,2023_2024,135,2024-04-22,House,Introduced,,1
HB0503,2023_2024,135,2024-06-25,Senate,Referred to committee,Agriculture and Natural Resources,6
HB0503,2023_2024,135,2024-06-17,Senate,Introduced,,5
HB0503,2023_2024,135,2024-06-12,House,Reported - Substitute,Agriculture,4
HB0503,2023_2024,135,2024-06-12,House,Passed,,3
HB0503,2023_2024,135,2024-04-30,House,Referred to committee,Agriculture,2
HB0503,2023_2024,135,2024-04-22,House,Introduced,,1
HR0503,2023_2024,135,2024-06-18,House,Adopted,Rules and Reference,1
HR0504,2023_2024,135,2024-06-18,House,Adopted,Rules and Reference,1
HB0504,2023_2024,135,2024-04-30,House,Referred to committee,Civil Justice,2
HB0504,2023_2024,135,2024-04-23,House,Introduced,,1
HR0505,2023_2024,135,2024-06-18,House,Adopted,Rules and Reference,1
HB0505,2023_2024,135,2024-04-30,House,Referred to committee,Insurance,2
HB0505,2023_2024,135,2024-04-24,House,Introduced,,1
HR0506,2023_2024,135,2024-06-18,House,Adopted,Rules and Reference,1
HB0506,2023_2024,135,2024-04-30,House,Referred to committee,Primary and Secondary Education,2
HB0506,2023_2024,135,2024-04-24,House,Introduced,,1
HR0507,2023_2024,135,2024-06-18,House,Adopted,Rules and Reference,1
