bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0143,2023_2024,135,Michele Grim,Munira Abdullahi; Rachel B. Baker; Sean P. Brennan; Juanita O. Brent; Richard D. Brown; Elliot Forhan; Tavia Galonski; Mary Lightbody; Beth Liston; Lauren McNally; Adam C. Miller; Ismail Mohamed; Anita Somani; Daniel P. Troy; Terrence Upchurch; Casey Weinstein,As Introduced,Housing and Real Property; Housing and Real Property : Landlords and Tenants; Taxation,Enact the Ohio Safe Homes Act,House Criminal Justice Committee,"To amend sections 3767.01, 3767.05, 4301.74, 5321.02, and 5747.98 and to enact sections 5321.172 and 5747.35 of the Revised Code  to allow a tenant to terminate a rental agreement if the tenant is a victim of a specified crime and to authorize an income tax credit for landlords who rented to such tenants and to name this act the Ohio Safe Homes Act.",https://www.legislature.ohio.gov/legislation/135/hb143
HR0144,2023_2024,135,Melanie Miller,,As Adopted by the House,,Honoring the Loudonville Fire Department on its One Hundred Fiftieth Anniversary.,,,https://www.legislature.ohio.gov/legislation/135/hr144
HB0144,2023_2024,135,Susan Manchester,,As Introduced,Elections; Finance and Appropriations,Allow an August special election for certain purposes,House Government Oversight Committee,To amend section 3501.022 of the Revised Code to allow a special election to be held in August for certain purposes and to make an appropriation.,https://www.legislature.ohio.gov/legislation/135/hb144
HR0145,2023_2024,135,Melanie Miller,,As Adopted by the House,,Honoring the Ashland Golf Club on its One Hundredth Anniversary.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr145
HB0145,2023_2024,135,Thomas Hall; Brian E. Lampton,,As Introduced,State and Local Government : Local Government,Expand political subdivision joint purchasing authority,House State and Local Government Committee,To amend section 9.48 of the Revised Code to expand political subdivision joint purchasing authority to expressly include purchases for construction services.,https://www.legislature.ohio.gov/legislation/135/hb145
HB0146,2023_2024,135,Adam C. Bird,Mary Lightbody,As Reported by the House Pensions Committee,Retirement; State and Local Government : Public Officials and Employees,Establish a SERS contribution based benefit cap,House Pensions Committee,To enact section 3309.363 of the Revised Code to establish a contribution based benefit cap in calculating a School Employees Retirement System member's retirement benefit.,https://www.legislature.ohio.gov/legislation/135/hb146
HR0146,2023_2024,135,"Andrea White; Willis E. Blackshear, Jr.; Rodney Creech; Brian E. Lampton; Phil Plummer; Tom Young",,As Adopted by the House,,Honoring the National Museum of the U.S. Air Force on its Centennial.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr146
HB0147,2023_2024,135,Sarah Fowler Arthur; Adam C. Miller,Nickie J. Antonio; Andrew O. Brenner; Jerry C. Cirino; William P. DeMora; Theresa Gavarone; Sandra O'Brien; Tim Schaffer; Shane Wilkin; Steve Wilson; Tim Barhorst; Adam C. Bird; Sara P. Carruthers; Thaddeus J. Claggett; Gary Click; Bill Dean; Dave Dobos; Jennifer Gross; Adam Holmes; James M. Hoops; Mark Johnson; Don Jones; Beth Lear; Adam Mathews; Derek Merrin; Gail K. Pavliga; Phil Plummer; Sharon A. Ray; Jean Schmidt; Josh Williams; Bernard Willis; Tom Young,As Enrolled,Education; Education : Primary and Secondary Education,"Regards teacher licensure revocation, hiring practices, conduct ",House Primary and Secondary Education Committee; Senate Education Committee,"To amend sections 109.57, 121.086, 3310.41, 3310.52, 3310.58, 3313.5319, 3319.31, 3319.313, and 5104.013 to enact sections 3310.582 and 3313.5313 of the Revised Code and to amend Section 265.330 of H.B. 33 of the 135th General Assembly to make changes to the education law regarding teacher licensure, hiring, conduct, professional development stipends, interscholastic athletics, school-event ticket pricing, school funding calculations, special needs scholarship program service providers, background checks for private before and after school care program staff, and the High School Financial Literacy Fund; and to amend the version of section 5104.013 of the Revised Code that is scheduled to take effect on January 1, 2025, to continue the changes on and after that date.",https://www.legislature.ohio.gov/legislation/135/hb147
HR0147,2023_2024,135,Tracy M. Richardson; Anita Somani,,As Adopted by the House,,Honoring the Dublin Jerome High School girls swim and dive team as the 2023 Division I State Champion.,,,https://www.legislature.ohio.gov/legislation/135/hr147
HR0148,2023_2024,135,Tracy M. Richardson; Anita Somani,,As Adopted by the House,,Honoring the Dublin Jerome High School girls 400-yard freestyle relay team on securing the 2023 Division I State Championship title.,,,https://www.legislature.ohio.gov/legislation/135/hr148
HB0148,2023_2024,135,Richard Dell'Aquila,Munira Abdullahi; Sean P. Brennan; Elliot Forhan; Tavia Galonski; Lauren McNally; Daniel P. Troy; Terrence Upchurch,As Introduced,"Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Sex Offenses",Require sexual motivation for criminal child enticement offense,House Criminal Justice Committee,To amend sections 2905.05 and 2950.01 of the Revised Code to require that a person act with a sexual motivation to commit the offense of criminal child enticement.,https://www.legislature.ohio.gov/legislation/135/hb148
HR0149,2023_2024,135,Jessica E. Miranda; Rachel B. Baker,,As Adopted by the House,,Honoring Eugene Harney as a 2023 Division I State Wrestling Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr149
HB0149,2023_2024,135,Bernard Willis,"Gary Click; Richard Dell'Aquila; Adam Holmes; Joseph A. Miller, III; Phil Plummer; Bill Seitz",As Reported by the House Aviation and Aerospace Committee,"Crimes, Corrections, and Law Enforcement; State and Local Government; Transportation; Transportation : Air and Rail Transport",Regards use of an uncrewed aerial vehicle for surveillance,House Aviation and Aerospace Committee,"To enact sections 4561.60, 4561.61, 4561.62, 4561.63, and 4561.64 of the Revised Code to establish requirements related to the use of an unmanned aerial vehicle by law enforcement.",https://www.legislature.ohio.gov/legislation/135/hb149
HR0150,2023_2024,135,Bill Dean,,As Adopted by the House,,Honoring Eve Matt as the 2023 Girls Wrestling State Champion in the 140-pound weight class.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr150
HB0150,2023_2024,135,Terrence Upchurch; Adam C. Miller,"Munira Abdullahi; Juanita O. Brent; Darnell T. Brewer; Sedrick Denson; Elliot Forhan; Tavia Galonski; Dani Isaacsohn; Mary Lightbody; Lauren McNally; Joseph A. Miller, III; Ismail Mohamed; Elgin Rogers, Jr.; Michael J. Skindell; Casey Weinstein",As Introduced,Courts and Civil Law : Civil Law; Housing and Real Property,Prohibit rental discrimination based on lawful source of income,House Civil Justice Committee,To amend sections 4112.01 and 4112.02 of the Revised Code to prohibit discrimination in rental housing based on lawful source of income.,https://www.legislature.ohio.gov/legislation/135/hb150
HR0151,2023_2024,135,Bill Dean; P. Scott Lipps,,As Adopted by the House,,Honoring Dillon Campbell as a 2023 Division III State Wrestling Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr151
HB0151,2023_2024,135,Steve Demetriou; Josh Williams,Tim Barhorst; Ron Ferguson; Jennifer Gross; Thomas Hall; Marilyn S. John; Angela N. King; Brian Stewart; Bernard Willis; Tom Young,As Introduced,Education; Education : Higher Education,Enact Ohio Higher Education Enhancement Act ,House Higher Education Committee,"To amend sections 3345.45, 4117.14, and 4117.15 and to enact sections 1713.57, 3333.0419, 3345.029, 3345.0216, 3345.0217, 3345.0219, 3345.382, 3345.451, 3345.452, 3345.453, 3345.591, 3345.80, and 3345.87 of the Revised Code to enact the Ohio Higher Education Enhancement Act regarding the operation of state institutions of higher education.",https://www.legislature.ohio.gov/legislation/135/hb151
HB0152,2023_2024,135,Casey Weinstein; Bob Young,"Munira Abdullahi; Rachel B. Baker; Willis E. Blackshear, Jr.; Sean P. Brennan; Juanita O. Brent; Darnell T. Brewer; Richard D. Brown; Sara P. Carruthers; Gary Click; Al Cutrona; Bill Dean; Richard Dell'Aquila; Sedrick Denson; Dave Dobos; Elliot Forhan; Tavia Galonski; Haraz N. Ghanbari; Michele Grim; Latyna M. Humphrey; Dani Isaacsohn; Dontavius L. Jarrells; Don Jones; Mary Lightbody; Beth Liston; Adam Mathews; Lauren McNally; Adam C. Miller; Joseph A. Miller, III; Jessica E. Miranda; Ismail Mohamed; Scott Oelslager; Thomas F. Patton; Monica Robb Blasdel; Elgin Rogers, Jr.; C. Allison Russo; Jean Schmidt; Bill Seitz; Michael J. Skindell; Anita Somani; Bride Rose Sweeney; Cecil Thomas; Daniel P. Troy; Terrence Upchurch; Andrea White; Tom Young",As Passed by the House,Commerce : Insurance; Health and Human Services : Health Care,Enact Madeline's Law regarding hearing aid coverage,House Insurance Committee; Senate Insurance Committee,To enact section 3902.63 of the Revised Code to require health plan issuers to cover hearing aids and related services for persons twenty-one years of age and younger and to name this act Madeline's Law.,https://www.legislature.ohio.gov/legislation/135/hb152
HR0152,2023_2024,135,"Joseph A. Miller, III",,As Adopted by the House,,Honoring St. Anthony of Padua Catholic Church on its Centennial.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr152
HR0153,2023_2024,135,Anita Somani,,As Adopted by the House,,Honoring the Hilliard Darby High School Shades of Blue on winning the 2023 Varsity Vocals International Championship of High School A Cappella.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr153
HB0153,2023_2024,135,Brett Hudson Hillyer,Sara P. Carruthers; Bill Dean; Jean Schmidt; Bill Seitz,As Introduced,Housing and Real Property; Taxation,Specify which abandoned land is subject to expedited foreclosure,House State and Local Government Committee,"To amend sections 323.71, 323.78, and 5721.20 of the Revised Code to limit which abandoned land may be subject to certain expedited foreclosure proceedings.",https://www.legislature.ohio.gov/legislation/135/hb153
HR0154,2023_2024,135,Michele Grim,,As Adopted by the House,,Honoring The University of Toledo women's basketball team on winning the 2023 Mid-American Conference Tournament Championship.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr154
HB0154,2023_2024,135,Michael J. Skindell; Latyna M. Humphrey,Munira Abdullahi; Juanita O. Brent; Richard D. Brown; Elliot Forhan; Adam C. Miller; Terrence Upchurch; Casey Weinstein,As Introduced,Employment; Health and Human Services : Health Care,Regards employment conditions for certain registered nurses ,House Health Provider Services Committee,"To amend sections 3727.50, 3727.51, 3727.52, and 3727.53 and to enact sections 3727.81, 3727.82, 3727.83, 3727.84, 3727.85, 3727.86, 3727.87, 3727.88, 3727.89, and 3727.90 of the Revised Code regarding staffing ratios and other employment conditions for registered nurses employed by hospitals.",https://www.legislature.ohio.gov/legislation/135/hb154
HR0155,2023_2024,135,Cindy Abrams,,As Adopted by the House,,Honoring White Water Shaker Village on its Two Hundredth Anniversary.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr155
HB0155,2023_2024,135,Tom Young; Steve Demetriou,Tim Barhorst; Bill Dean; Angela N. King; Phil Plummer; Nick Santucci; Scott Wiggam; Josh Williams; Bernard Willis,As Re-Referred by the House Rules and Reference Committee,Commerce; Commerce : Consumer Finance; Commerce : Financial Institutions; Commerce : Securities; Commerce : Uniform Commercial Code; State and Local Government : State Government,Exclude central bank digital currencies as money under the UCC,House Financial Institutions Committee; House Infrastructure Committee; House Rules and Reference Committee,To amend section 1301.201 of the Revised Code to exclude central bank digital currencies from being treated as money under the Ohio Uniform Commercial Code.,https://www.legislature.ohio.gov/legislation/135/hb155
HR0156,2023_2024,135,Jason Stephens; C. Allison Russo,,As Adopted by the House,,Relative to travel allowance.,,,https://www.legislature.ohio.gov/legislation/135/hr156
HB0156,2023_2024,135,Gayle Manning; Scott Oelslager,,As Introduced,Commerce : Insurance; Health and Human Services : Health Care,Regards physician-administered drugs,House Insurance Committee,To amend section 3902.50 and to enact section 3902.63 of the Revised Code to amend the law related to physician-administered drugs.,https://www.legislature.ohio.gov/legislation/135/hb156
HR0157,2023_2024,135,Andrea White,,As Adopted by the House,,Honoring the Oakwood High School Academic Decathlon team on being named the 2023 United States Academic Decathlon Division III National Champion.,,,https://www.legislature.ohio.gov/legislation/135/hr157
HB0157,2023_2024,135,Casey Weinstein; Anita Somani,Sean P. Brennan; Juanita O. Brent; Darnell T. Brewer; Richard D. Brown; Elliot Forhan; Michele Grim; Beth Liston; Lauren McNally; Adam C. Miller; Jessica E. Miranda; Ismail Mohamed; Cecil Thomas; Terrence Upchurch,As Introduced,"Crimes, Corrections, and Law Enforcement",Create the Bureau of Hate Crimes in the Attorney General's Office,House State and Local Government Committee,To enact sections 109.50 and 109.96 of the Revised Code to create the Bureau of Hate Crimes in the Office of the Attorney General and to authorize the Attorney General to prosecute hate crimes.,https://www.legislature.ohio.gov/legislation/135/hb157
HB0158,2023_2024,135,Bill Roemer; Melanie Miller,"Nickie J. Antonio; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Paula Hicks-Hudson; Terry Johnson; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Kent Smith; Shane Wilkin; Sean P. Brennan; Sara P. Carruthers; Rodney Creech; Jay Edwards; Ron Ferguson; Elliot Forhan; Sarah Fowler Arthur; Jennifer Gross; Mark Johnson; Don Jones; Darrell Kick; Brian Lorenz; Mike Loychik; Adam Mathews; Derek Merrin; Bob Peterson; Sharon A. Ray; Elgin Rogers, Jr.; Terrence Upchurch; Bernard Willis; Tom Young",As Enrolled,"Education; Occupational Licensing and Regulation; State and Local Government : State Government; Crimes, Corrections, and Law Enforcement : Law Enforcement",Regards the regulation of cosmetologists and barbers,House Commerce and Labor Committee; Senate Government Oversight Committee,"To amend sections 2925.01, 3333.26, 3937.41, 4709.01, 4709.07, 4709.08, 4709.09, 4709.11, 4709.12, 4709.14, 4709.99, 4713.01, 4713.02, 4713.06, 4713.07, 4713.071, 4713.08, 4713.081, 4713.09, 4713.10, 4713.14, 4713.141, 4713.16, 4713.17, 4713.25, 4713.28, 4713.30, 4713.31, 4713.34, 4713.35, 4713.37, 4713.39, 4713.41, 4713.46, 4713.49, 4713.55, 4713.56, 4713.58, 4713.59, 4713.60, 4713.61, 4713.62, 4713.63, 4713.64, 4713.641, 4713.66, 4713.69, 4713.99, and 4973.17; to enact new sections 4709.02, 4709.03, 4709.05, 4709.10, 4709.13, 4713.44, and 4713.45 and sections 4709.031, 4709.051, 4709.071, 4709.072, 4709.073, 4709.091, 4709.111, 4709.112, 4713.33, and 4713.331; and to repeal sections 4709.02, 4709.03, 4709.05, 4709.10, 4709.13, 4709.23, 4713.26, 4713.36, 4713.44, and 4713.45 of the Revised Code to make changes to the law governing the regulation of cosmetologists and barbers, to enter into the Cosmetology Licensure Compact, and to revise the law governing hospital police officer commissions.",https://www.legislature.ohio.gov/legislation/135/hb158
