bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
SR0417,2019,133,Stephen A. Huffman; Peggy Lehner,,As Adopted by the Senate,,In memory of Jorge DelRio.,,,https://www.legislature.ohio.gov/legislation/133/sr417
SR0418,2019,133,Bob Peterson,,As Introduced,,Honoring Karnes Farm on being named a Bicentennial Farm.,,,https://www.legislature.ohio.gov/legislation/133/sr418
SR0419,2019,133,Jay Hottinger,,As Introduced,,Honoring Boy Scout Troop 4 on its Centennial.,,,https://www.legislature.ohio.gov/legislation/133/sr419
SR0420,2019,133,Jay Hottinger,,As Introduced,,Honoring United Church of Granville on its Two Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/133/sr420
SR0421,2019,133,Bob Peterson,,As Adopted by the Senate,,Honoring Ken and Judy Roush on receiving an Ohio Sesquicentennial Farm Award.,,,https://www.legislature.ohio.gov/legislation/133/sr421
SR0422,2019,133,Tim Schaffer,,As Adopted by the Senate,,Honoring Buckeye Honda Racing as the 2019 National Auto Sports Association's National Champion.,,,https://www.legislature.ohio.gov/legislation/133/sr422
SR0423,2019,133,Theresa Gavarone; Teresa Fedor,,As Introduced,,Honoring the Lucas County Special Olympics flag football team on winning the 2019 State Championship.,,,https://www.legislature.ohio.gov/legislation/133/sr423
SR0424,2019,133,Theresa Gavarone,,As Introduced,,Honoring Bowling Green American Legion Post 45 on the celebration of its One Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/133/sr424
SR0425,2019,133,Bob Peterson,,As Introduced,,Honoring the South Point High School Band of Gold as the 2019 Overall Grand Champion of the Tri-State Marching Championships.,,,https://www.legislature.ohio.gov/legislation/133/sr425
SR0426,2019,133,Bob Peterson,,As Introduced,,Honoring the Fayette County Dragons basketball team on winning the 2019 Special Olympics State Championship.,,,https://www.legislature.ohio.gov/legislation/133/sr426
SR0427,2019,133,Bob Peterson,,As Introduced,,Honoring Home Health Services of Highland District Hospital as a HomeCare Elite Agency.,,,https://www.legislature.ohio.gov/legislation/133/sr427
SR0428,2019,133,Kristina D. Roegner,,As Introduced,,Honoring Laura Jones on being named the 2019 Ohio Middle Level Association Parent of the Year.,,,https://www.legislature.ohio.gov/legislation/133/sr428
SR0429,2019,133,Nathan H. Manning,,As Adopted by the Senate,,Honoring Firelands High School on being chosen to decorate ornaments for the 2019 National Christmas Tree Display.,,,https://www.legislature.ohio.gov/legislation/133/sr429
SR0430,2019,133,Nickie J. Antonio,,As Adopted by the Senate,,Honoring Ridgewood United Methodist Church on its One Hundred Fiftieth Anniversary. ,,,https://www.legislature.ohio.gov/legislation/133/sr430
SR0431,2019,133,Bob D. Hackett,,As Adopted by the Senate,,In memory of Stephanie M. Kaylor.,,,https://www.legislature.ohio.gov/legislation/133/sr431
SR0432,2019,133,Theresa Gavarone,,As Adopted by the Senate,,Honoring the Owens Community College women's volleyball team as the 2019 NJCAA Division III National Champion.,,,https://www.legislature.ohio.gov/legislation/133/sr432
SR0433,2019,133,Larry Obhof,,As Adopted by the Senate,,Honoring Cecilia Mainzer as a member of the 2019 National 4-H Congress Design Team.,,,https://www.legislature.ohio.gov/legislation/133/sr433
SR0434,2019,133,Bob Peterson,,As Adopted by the Senate,,Honoring American Legion Post 49 on its Centennial.,,,https://www.legislature.ohio.gov/legislation/133/sr434
SR0435,2019,133,Tim Schaffer,,As Adopted by the Senate,,Honoring the Pickerington High School Central football team as the 2019 Division I State Champion.,,,https://www.legislature.ohio.gov/legislation/133/sr435
SR0436,2019,133,Stephanie Kunze,,As Adopted by the Senate,,Honoring the Upper Arlington High School girls water polo team on winning the 2019 State Championship.,,,https://www.legislature.ohio.gov/legislation/133/sr436
SR0437,2019,133,Stephanie Kunze,,As Adopted by the Senate,,Honoring Aidan Schumer as the 2019 Division III State Champion in boys golf.,,,https://www.legislature.ohio.gov/legislation/133/sr437
SR0438,2019,133,Bob Peterson,,As Adopted by the Senate,,Honoring the Our House Tavern Museum on its Bicentennial.,,,https://www.legislature.ohio.gov/legislation/133/sr438
SR0439,2019,133,Nickie J. Antonio,,As Adopted by the Senate,,Honoring Mike Summers on receiving the 2020 National Environmental Achievement Award for Local Public Service.,,,https://www.legislature.ohio.gov/legislation/133/sr439
SR0440,2019,133,Kristina D. Roegner,,As Adopted by the Senate,,Honoring the Woodridge High School boys cross country team as the 2019 Division II State Champion.,,,https://www.legislature.ohio.gov/legislation/133/sr440
SR0441,2019,133,Kristina D. Roegner,,As Adopted by the Senate,,Honoring Austin Dotterer on receiving a 2019 National FFA Proficiency Award.,,,https://www.legislature.ohio.gov/legislation/133/sr441
SR0442,2019,133,Vernon Sykes,,As Adopted by the Senate,,Honoring Dr. John Green on your retirement from The University of Akron.,,,https://www.legislature.ohio.gov/legislation/133/sr442
SR0443,2019,133,Theresa Gavarone,,As Adopted by the Senate,,Honoring the Wood County Health Department on its One Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/133/sr443
SR0444,2019,133,Jay Hottinger,,As Introduced,,Honoring the Tuscarawas County YMCA on its Centennial.,,,https://www.legislature.ohio.gov/legislation/133/sr444
SR0445,2019,133,Nathan H. Manning,,As Introduced,,Honoring the Vermilion-on-the-Lake Community Center on its Centennial.,,,https://www.legislature.ohio.gov/legislation/133/sr445
SR0446,2019,133,Larry Obhof,,As Introduced,,Honoring the Seville-Guilford Fire Department on its One Hundred Fiftieth Anniversary.,,,https://www.legislature.ohio.gov/legislation/133/sr446
SR0447,2019,133,Steve Wilson,,As Introduced,,Honoring the Mason High School girls tennis team as the 2019 OTCA Division I State Champion.,,,https://www.legislature.ohio.gov/legislation/133/sr447
SR0448,2019,133,Rob McColley,,As Introduced,,Honoring Paulding County on its Bicentennial.,,,https://www.legislature.ohio.gov/legislation/133/sr448
SR0449,2019,133,Rob McColley,,As Introduced,,Honoring the Liberty-Benton High School volleyball team as the 2019 Division III State Champion.,,,https://www.legislature.ohio.gov/legislation/133/sr449
SR0450,2019,133,Larry Obhof,,As Adopted by the Senate,,Honoring Dan Stone on his induction into the Ohio Fairs Hall of Fame Class of 2019.,,,https://www.legislature.ohio.gov/legislation/133/sr450
SR0451,2019,133,Stephanie Kunze,,As Adopted by the Senate,,Honoring the Wellington High School boys soccer team as the 2019 Division III State Champion.,,,https://www.legislature.ohio.gov/legislation/133/sr451
SR0452,2019,133,Vernon Sykes,,As Adopted by the Senate,,Honoring Firestone Community Learning Center robotics team B on its outstanding performance at the VEX Kalahari Classic.,,,https://www.legislature.ohio.gov/legislation/133/sr452
SR0453,2019,133,Cecil Thomas,"Louis W. Blessing, III; Steve Wilson",As Adopted by the Senate,,In memory of the Honorable Nathaniel R. Jones.,,,https://www.legislature.ohio.gov/legislation/133/sr453
SR0454,2019,133,Kristina D. Roegner,Frank Hoagland,As Reported by the Senate Agriculture and Natural Resources Committee,,Urge Congress eliminate E-Check and revise air quality standards,Senate Agriculture and Natural Resources Committee,To respectfully urge Congress and President Donald Trump to amend the Federal Clean Air Act to eliminate the requirement to implement the E-Check Program and direct the Administrator of USEPA to begin new rule-making procedures under the Administrative Procedures Act to repeal and replace the 2015 National Ambient Air Quality Standards; to respectfully urge Congress and President Donald Trump to pass legislation to achieve improvements in air quality more efficiently while allowing companies to innovate and help the economy grow; to urge the Administrator of USEPA to alleviate burdensome requirements of the E-Check Program and the Clean Air Act if Congress and the President fail to act; and to encourage OEPA to explore alternatives to E-Check in Ohio.,https://www.legislature.ohio.gov/legislation/133/sr454
SR0455,2019,133,Kirk Schuring; Kristina D. Roegner,,As Adopted by the Senate,,Honoring the Stark County Health Department on its Centennial.,,,https://www.legislature.ohio.gov/legislation/133/sr455
SR0456,2019,133,Rob McColley,,As Adopted by the Senate,,Honoring Williams County on its Two Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/133/sr456
SR0457,2019,133,Rob McColley,,As Adopted by the Senate,,Honoring the Kiwanis Club of Findlay on its One Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/133/sr457
SR0458,2019,133,Terry Johnson,,As Adopted by the Senate,,Honoring the City of Portsmouth on setting a Guinness World Record.,,,https://www.legislature.ohio.gov/legislation/133/sr458
SR0459,2019,133,Kristina D. Roegner,,As Adopted by the Senate,,Honoring James R. France on his four hundredth career win as a high school football coach.,,,https://www.legislature.ohio.gov/legislation/133/sr459
SR0460,2019,133,Teresa Fedor; Theresa Gavarone,,As Adopted by the Senate,,Honoring Nigel Burgoine on being recognized at the 2020 Governor's Awards for the Arts.,,,https://www.legislature.ohio.gov/legislation/133/sr460
SR0461,2019,133,Teresa Fedor; Theresa Gavarone,,As Adopted by the Senate,,Honoring The Ability Center on the auspicious occasion of its Centennial.,,,https://www.legislature.ohio.gov/legislation/133/sr461
SR0462,2019,133,Frank Hoagland,,As Introduced,,Honoring Mark Kefalos as the 2019 Teacher of the Year by the Correctional Education Association of Ohio.,,,https://www.legislature.ohio.gov/legislation/133/sr462
SR0463,2019,133,Larry Obhof; Kenny Yuko,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Dave Burke; William P. Coley, II; Hearcel F. Craig; Matt Dolan; John Eklund; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Peggy Lehner; Tina Maharath; Nathan H. Manning; Rob McColley; Sean J. O'Brien; Bob Peterson; Kristina D. Roegner; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Steve Wilson",As Introduced,,"Recognizing American Heart Month in Ohio, February 2020.",,,https://www.legislature.ohio.gov/legislation/133/sr463
SR0464,2019,133,Stephanie Kunze,,As Introduced,,Honoring Patrick J. Murphy as the 2018-2019 All-Ohio Coach of the Year in hockey.,,,https://www.legislature.ohio.gov/legislation/133/sr464
SR0465,2019,133,Larry Obhof; Kenny Yuko,,As Introduced,,In memory of Dale Thomas Hottinger.,,,https://www.legislature.ohio.gov/legislation/133/sr465
SR0466,2019,133,Rob McColley,,As Introduced,,Honoring Henry County on its Bicentennial.,,,https://www.legislature.ohio.gov/legislation/133/sr466
SR0467,2019,133,Teresa Fedor,,As Introduced,,Honoring Rudy's Hot Dog on its Centennial.,,,https://www.legislature.ohio.gov/legislation/133/sr467
SR0468,2019,133,Kristina D. Roegner,Jay Hottinger; Larry Obhof,As Adopted by the Senate,,"Honoring the Ashland, Wayne, Medina, and Holmes county farm bureaus on receiving the 2020 County Activities of Excellence Award.",,,https://www.legislature.ohio.gov/legislation/133/sr468
SR0469,2019,133,Tim Schaffer,,As Adopted by the Senate,,"Honoring Jennifer Crank on your dog, P!nk, being named the Westminster Kennel Club Masters Agility Champion.
",,,https://www.legislature.ohio.gov/legislation/133/sr469
SR0470,2019,133,Stephanie Kunze; Dave Burke,,As Adopted by the Senate,,"Honoring the Dublin Jerome High School boys golf team as the 2019 Division I State Champion.
",,,https://www.legislature.ohio.gov/legislation/133/sr470
SR0471,2019,133,Theresa Gavarone,,As Adopted by the Senate,,Honoring Tara Toft on being named the Ohio Association for Gifted Children Coordinator of the Year.,,,https://www.legislature.ohio.gov/legislation/133/sr471
SR0472,2019,133,Bob Peterson,,As Adopted by the Senate,,Honoring Wilmington College on its One Hundred Fiftieth Anniversary.,,,https://www.legislature.ohio.gov/legislation/133/sr472
SR0473,2019,133,Larry Obhof,,As Adopted by the Senate,,Honoring Granger Township on its Bicentennial.,,,https://www.legislature.ohio.gov/legislation/133/sr473
SR0474,2019,133,Matt Dolan,,As Adopted by the Senate,,"Honoring Colonel Guion Stewart Bluford, Jr. on being presented with the Ohio Distinguished Service Medal.",,,https://www.legislature.ohio.gov/legislation/133/sr474
SR0475,2019,133,Larry Obhof,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Dave Burke; William P. Coley, II; Hearcel F. Craig; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Peggy Lehner; Tina Maharath; Rob McColley; Sean J. O'Brien; Kristina D. Roegner; Michael A. Rulli; Vernon Sykes; Cecil Thomas; Steve Wilson",As Adopted by the Senate,,"Authorizing the Western Ohio National Speech and Debate Association to use the Ohio Senate Chambers on March 21, 2020.",,,https://www.legislature.ohio.gov/legislation/133/sr475
SR0476,2019,133,Larry Obhof,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Dave Burke; William P. Coley, II; Hearcel F. Craig; John Eklund; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Jay Hottinger; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Peggy Lehner; Tina Maharath; Rob McColley; Sean J. O'Brien; Kristina D. Roegner; Michael A. Rulli; Vernon Sykes; Cecil Thomas; Steve Wilson",As Adopted by the Senate,,"Authorizing the Ohio YMCA Youth & Government Program to use the Ohio Senate Chambers on March 26-27, 2020, and April 16-17, 2020.",,,https://www.legislature.ohio.gov/legislation/133/sr476
SR0477,2019,133,Nickie J. Antonio,"Louis W. Blessing, III; Andrew O. Brenner; Dave Burke; William P. Coley, II; Hearcel F. Craig; Matt Dolan; John Eklund; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Rob McColley; Larry Obhof; Michael A. Rulli; Kirk Schuring; Vernon Sykes; Steve Wilson",As Adopted by the Senate,,"Authorizing Cleveland State University to use the Ohio Senate Chambers on March 12, 2020.",,,https://www.legislature.ohio.gov/legislation/133/sr477
SR0478,2019,133,Stephen A. Huffman; Peggy Lehner,,As Adopted by the Senate,,Honoring Mackenzie Hoog on being named the 2020 Ohio Fairs' Queen.,,,https://www.legislature.ohio.gov/legislation/133/sr478
SR0479,2019,133,Stephanie Kunze,,As Adopted by the Senate,,"Recognizing Ohio Child Abuse and Neglect Prevention Month, April 2020.",,,https://www.legislature.ohio.gov/legislation/133/sr479
SR0480,2019,133,Tim Schaffer,,As Adopted by the Senate,,Honoring the Pickerington Jaguars Purple basketball team on winning the 2020 Special Olympics State Championship. ,,,https://www.legislature.ohio.gov/legislation/133/sr480
