bill_number,session_year,session_num,action_date,chamber,action,committee,order
SB0172,2019,133,2019-06-30,,Signed By The Governor,,8
SB0172,2019,133,2019-06-30,,Sent To The Governor,,7
SB0172,2019,133,2019-06-30,House,Manually Generate Message Element,,6
SB0172,2019,133,2019-06-30,House,Introduced,,5
SB0172,2019,133,2019-06-30,House,Senate Bill - No amendment,,4
SB0172,2019,133,2019-06-30,House,Passed,,3
SB0172,2019,133,2019-06-29,Senate,Passed,,2
SB0172,2019,133,2019-06-29,Senate,Introduced,,1
SR0172,2019,133,2019-04-25,Senate,Adopted,,1
SR0173,2019,133,2019-04-30,Senate,Adopted,,1
SB0173,2019,133,2020-05-12,House,Referred to committee,Health,6
SB0173,2019,133,2020-05-05,House,Introduced,,5
SB0173,2019,133,2019-11-13,Senate,Passed,,4
SB0173,2019,133,2019-10-16,Senate,Reported,"Health, Human Services and Medicaid",3
SB0173,2019,133,2019-07-17,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0173,2019,133,2019-07-11,Senate,Introduced,,1
SB0174,2019,133,2020-08-31,House,Referred to committee,Health,6
SB0174,2019,133,2020-07-27,House,Introduced,,5
SB0174,2019,133,2020-07-21,Senate,Passed,,4
SB0174,2019,133,2020-02-24,Senate,Reported,"Health, Human Services and Medicaid",3
SB0174,2019,133,2019-07-17,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0174,2019,133,2019-07-11,Senate,Introduced,,1
SR0174,2019,133,2019-04-30,Senate,Adopted,,1
SB0175,2019,133,2021-04-06,,Effective,,16
SB0175,2019,133,2021-01-04,,Signed By The Governor,,15
SB0175,2019,133,2020-12-23,,Sent To The Governor,,14
SB0175,2019,133,2020-12-18,Senate,Concurred in House amendments,,13
SB0175,2019,133,2020-12-17,House,Informally passed,,12
SB0175,2019,133,2020-12-17,House,Passed - Amended,,11
SB0175,2019,133,2020-12-08,House,Informally passed,,10
SB0175,2019,133,2020-12-02,House,Informally passed,,9
SB0175,2019,133,2020-11-19,House,Informally passed,,8
SB0175,2019,133,2020-11-18,House,Reported,Civil Justice,7
SB0175,2019,133,2020-05-12,House,Referred to committee,Civil Justice,6
SB0175,2019,133,2020-05-05,House,Introduced,,5
SB0175,2019,133,2019-12-11,Senate,Passed,,4
SB0175,2019,133,2019-11-13,Senate,Reported - Amended,Judiciary,3
SB0175,2019,133,2019-07-17,Senate,Referred to committee,Judiciary,2
SB0175,2019,133,2019-07-11,Senate,Introduced,,1
SR0175,2019,133,2019-04-30,Senate,Adopted,,1
SR0176,2019,133,2019-04-30,Senate,Adopted,,1
SB0176,2019,133,2019-07-17,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0176,2019,133,2019-07-11,Senate,Introduced,,1
SR0177,2019,133,2019-04-30,Senate,Adopted,,1
SB0177,2019,133,2019-09-11,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0177,2019,133,2019-07-16,Senate,Introduced,,1
SB0178,2019,133,2021-03-02,,Effective,,12
SB0178,2019,133,2020-11-27,,Signed By The Governor,,11
SB0178,2019,133,2020-11-21,,Sent To The Governor,,10
SB0178,2019,133,2020-11-19,House,Senate Bill - No amendment,,9
SB0178,2019,133,2020-11-19,House,Passed,,8
SB0178,2019,133,2020-11-12,House,Reported,Health,7
SB0178,2019,133,2020-05-12,House,Referred to committee,Health,6
SB0178,2019,133,2020-05-05,House,Introduced,,5
SB0178,2019,133,2020-02-12,Senate,Passed,,4
SB0178,2019,133,2020-01-31,Senate,Reported,"Health, Human Services and Medicaid",3
SB0178,2019,133,2019-09-11,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0178,2019,133,2019-07-17,Senate,Introduced,,1
SR0178,2019,133,2019-04-30,Senate,Adopted,,1
SR0179,2019,133,2019-04-30,Senate,Adopted,,1
SB0179,2019,133,2019-09-11,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0179,2019,133,2019-07-29,Senate,Introduced,,1
SR0180,2019,133,2019-04-30,Senate,Adopted,,1
SB0180,2019,133,2019-09-11,Senate,Referred to committee,Finance,2
SB0180,2019,133,2019-08-05,Senate,Introduced,,1
SR0181,2019,133,2019-04-30,Senate,Adopted,,1
SB0181,2019,133,2020-05-05,House,Referred to committee,Higher Education,6
SB0181,2019,133,2019-11-12,House,Introduced,,5
SB0181,2019,133,2019-11-06,Senate,Passed,,4
SB0181,2019,133,2019-10-30,Senate,Reported,Higher Education,3
SB0181,2019,133,2019-09-11,Senate,Referred to committee,Higher Education,2
SB0181,2019,133,2019-08-09,Senate,Introduced,,1
SR0182,2019,133,2019-05-01,Senate,Adopted,,1
SB0182,2019,133,2019-09-11,Senate,Referred to committee,Government Oversight and Reform,2
SB0182,2019,133,2019-08-13,Senate,Introduced,,1
SR0183,2019,133,2019-05-02,Senate,Adopted,,1
SB0183,2019,133,2019-09-11,Senate,Referred to committee,Government Oversight and Reform,2
SB0183,2019,133,2019-08-13,Senate,Introduced,,1
SR0184,2019,133,2019-05-02,Senate,Adopted,,1
SB0184,2019,133,2019-09-11,Senate,Referred to committee,Government Oversight and Reform,2
SB0184,2019,133,2019-08-19,Senate,Introduced,,1
SR0185,2019,133,2019-05-07,Senate,Adopted,,1
SB0185,2019,133,2019-09-11,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0185,2019,133,2019-08-19,Senate,Introduced,,1
SR0186,2019,133,2019-05-07,Senate,Adopted,,1
SB0186,2019,133,2019-09-18,Senate,Referred to committee,Government Oversight and Reform,2
SB0186,2019,133,2019-08-21,Senate,Introduced,,1
SR0187,2019,133,2019-05-07,Senate,Adopted,,1
SB0187,2019,133,2019-10-02,Senate,Referred to committee,General Government and Agency Review,2
SB0187,2019,133,2019-08-28,Senate,Introduced,,1
SR0188,2019,133,2019-05-07,Senate,Adopted,,1
SB0188,2019,133,2019-09-18,Senate,Referred to committee,Finance,2
SB0188,2019,133,2019-09-03,Senate,Introduced,,1
SR0189,2019,133,2019-05-07,Senate,Adopted,,1
SB0189,2019,133,2019-09-11,Senate,Referred to committee,"Local Government, Public Safety and Veterans Affairs",2
SB0189,2019,133,2019-09-03,Senate,Introduced,,1
SR0190,2019,133,2019-05-07,Senate,Adopted,,1
SB0190,2019,133,2019-10-02,Senate,Referred to committee,Ways and Means,2
SB0190,2019,133,2019-09-03,Senate,Introduced,,1
SR0191,2019,133,2019-05-07,Senate,Adopted,,1
SB0191,2019,133,2019-09-18,Senate,Referred to committee,Government Oversight and Reform,2
SB0191,2019,133,2019-09-04,Senate,Introduced,,1
SR0192,2019,133,2019-05-07,Senate,Adopted,,1
SB0192,2019,133,2020-05-05,House,Referred to committee,State and Local Government,6
SB0192,2019,133,2019-11-12,House,Introduced,,5
SB0192,2019,133,2019-11-06,Senate,Passed,,4
SB0192,2019,133,2019-10-28,Senate,Reported,General Government and Agency Review,3
SB0192,2019,133,2019-09-11,Senate,Referred to committee,General Government and Agency Review,2
SB0192,2019,133,2019-09-09,Senate,Introduced,,1
SR0193,2019,133,2019-05-07,Senate,Adopted,,1
SB0193,2019,133,2019-09-11,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0193,2019,133,2019-09-09,Senate,Introduced,,1
SR0194,2019,133,2019-05-08,Senate,Adopted,,1
SB0194,2019,133,2020-12-23,Senate,Amendments laid over under the rule,,9
SB0194,2019,133,2020-12-17,House,Reported - Substitute,State and Local Government,8
SB0194,2019,133,2020-12-17,House,Passed,,7
SB0194,2019,133,2020-05-05,House,Referred to committee,State and Local Government,6
SB0194,2019,133,2019-11-12,House,Introduced,,5
SB0194,2019,133,2019-11-06,Senate,Passed - Amended,,4
SB0194,2019,133,2019-10-30,Senate,Reported - Substitute,General Government and Agency Review,3
SB0194,2019,133,2019-09-11,Senate,Referred to committee,General Government and Agency Review,2
SB0194,2019,133,2019-09-09,Senate,Introduced,,1
SR0195,2019,133,2019-05-08,Senate,Adopted,,2
SR0195,2019,133,2019-05-08,Senate,Offered,,1
SB0195,2019,133,2020-05-12,House,Referred to committee,Health,6
SB0195,2019,133,2020-05-05,House,Introduced,,5
SB0195,2019,133,2019-12-11,Senate,Passed,,4
SB0195,2019,133,2019-12-04,Senate,Reported - Amended,Agriculture and Natural Resources,3
SB0195,2019,133,2019-09-18,Senate,Referred to committee,Agriculture and Natural Resources,2
SB0195,2019,133,2019-09-11,Senate,Introduced,,1
SR0196,2019,133,2019-05-08,Senate,Adopted,,1
SB0196,2019,133,2019-10-02,Senate,Referred to committee,Judiciary,2
SB0196,2019,133,2019-09-16,Senate,Introduced,,1
SR0197,2019,133,2019-05-08,Senate,Adopted,,1
SB0197,2019,133,2019-09-18,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0197,2019,133,2019-09-16,Senate,Introduced,,1
SR0198,2019,133,2019-05-08,Senate,Adopted,,1
SB0198,2019,133,2019-10-02,Senate,Referred to committee,Insurance and Financial Institutions,2
SB0198,2019,133,2019-09-16,Senate,Introduced,,1
SB0199,2019,133,2019-10-09,Senate,Referred to committee,Ways and Means,2
SB0199,2019,133,2019-09-17,Senate,Introduced,,1
SR0199,2019,133,2019-05-13,Senate,Adopted,,1
SB0200,2019,133,2019-10-09,Senate,Referred to committee,Education,2
SB0200,2019,133,2019-09-17,Senate,Introduced,,1
SR0200,2019,133,2019-05-13,Senate,Adopted,,1
SB0201,2019,133,2021-03-24,,Effective,,12
SB0201,2019,133,2020-12-17,,Signed By The Governor,,11
SB0201,2019,133,2020-12-14,,Sent To The Governor,,10
SB0201,2019,133,2020-12-03,House,Senate Bill - No amendment,,9
SB0201,2019,133,2020-12-03,House,Passed,,8
SB0201,2019,133,2020-12-02,House,Reported,Commerce and Labor,7
SB0201,2019,133,2020-11-17,House,Referred to committee,Commerce and Labor,6
SB0201,2019,133,2020-09-30,House,Introduced,,5
SB0201,2019,133,2020-09-23,Senate,Reported - Substitute,"Transportation, Commerce and Workforce",4
SB0201,2019,133,2020-09-23,Senate,Passed,,3
SB0201,2019,133,2019-10-02,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0201,2019,133,2019-09-18,Senate,Introduced,,1
SR0201,2019,133,2019-05-14,Senate,Adopted,,1
SB0202,2019,133,2019-10-02,Senate,Referred to committee,General Government and Agency Review,2
SB0202,2019,133,2019-09-19,Senate,Introduced,,1
SR0202,2019,133,2019-05-14,Senate,Adopted,,1
SB0203,2019,133,2019-10-02,Senate,Referred to committee,Government Oversight and Reform,2
SB0203,2019,133,2019-09-24,Senate,Introduced,,1
SR0203,2019,133,2019-05-15,Senate,Adopted,,1
SB0204,2019,133,2020-06-10,House,Referred to committee,Economic and Workforce Development,6
SB0204,2019,133,2020-06-09,House,Introduced,,5
SB0204,2019,133,2020-06-03,Senate,Passed,,4
SB0204,2019,133,2020-06-03,Senate,Reported - Substitute,Finance,3
SB0204,2019,133,2019-10-09,Senate,Referred to committee,Finance,2
SB0204,2019,133,2019-09-30,Senate,Introduced,,1
SR0204,2019,133,2019-05-15,Senate,Adopted,,1
SB0205,2019,133,2019-10-09,Senate,Referred to committee,Judiciary,2
SB0205,2019,133,2019-09-30,Senate,Introduced,,1
SR0205,2019,133,2019-05-15,Senate,Adopted,,1
SB0206,2019,133,2019-10-09,Senate,Referred to committee,Ways and Means,2
SB0206,2019,133,2019-09-30,Senate,Introduced,,1
SR0206,2019,133,2019-05-15,Senate,Adopted,,1
SB0207,2019,133,2019-10-23,Senate,Referred to committee,General Government and Agency Review,2
SB0207,2019,133,2019-09-30,Senate,Introduced,,1
SR0207,2019,133,2019-05-15,Senate,Adopted,,1
SB0208,2019,133,2020-05-05,House,Referred to committee,Criminal Justice,6
SB0208,2019,133,2019-11-12,House,Introduced,,5
SB0208,2019,133,2019-11-06,Senate,Passed,,4
SB0208,2019,133,2019-11-06,Senate,Reported - Substitute,"Health, Human Services and Medicaid",3
SB0208,2019,133,2019-10-09,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0208,2019,133,2019-10-02,Senate,Introduced,,1
SR0208,2019,133,2019-05-15,Senate,Adopted,,1
SB0209,2019,133,2019-10-09,Senate,Referred to committee,Finance,2
SB0209,2019,133,2019-10-02,Senate,Introduced,,1
SR0209,2019,133,2019-05-21,Senate,Adopted,,1
SB0210,2019,133,2019-10-23,Senate,Referred to committee,Finance,2
SB0210,2019,133,2019-10-07,Senate,Introduced,,1
SR0210,2019,133,2019-05-21,Senate,Adopted,,1
SB0211,2019,133,2019-10-23,Senate,Referred to committee,Government Oversight and Reform,2
SB0211,2019,133,2019-10-07,Senate,Introduced,,1
SR0211,2019,133,2019-05-21,Senate,Adopted,,1
SB0212,2019,133,2020-12-17,House,Reported - Substitute,Ways and Means,7
SB0212,2019,133,2020-05-12,House,Referred to committee,Ways and Means,6
SB0212,2019,133,2020-05-05,House,Introduced,,5
SB0212,2019,133,2020-03-04,Senate,Passed,,4
SB0212,2019,133,2020-02-26,Senate,Reported - Substitute,Ways and Means,3
SB0212,2019,133,2019-10-23,Senate,Referred to committee,Ways and Means,2
SB0212,2019,133,2019-10-07,Senate,Introduced,,1
SR0212,2019,133,2019-05-21,Senate,Adopted,,1
SB0213,2019,133,2019-10-09,Senate,Referred to committee,"Local Government, Public Safety and Veterans Affairs",2
SB0213,2019,133,2019-10-07,Senate,Introduced,,1
SR0213,2019,133,2019-05-21,Senate,Adopted,,1
SB0214,2019,133,2019-10-23,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0214,2019,133,2019-10-09,Senate,Introduced,,1
SR0214,2019,133,2019-05-21,Senate,Adopted,,1
SB0215,2019,133,2019-10-23,Senate,Referred to committee,Judiciary,2
SB0215,2019,133,2019-10-10,Senate,Introduced,,1
SR0215,2019,133,2019-05-21,Senate,Adopted,,1
SB0216,2019,133,2019-10-23,Senate,Referred to committee,Finance,2
SB0216,2019,133,2019-10-10,Senate,Introduced,,1
SR0216,2019,133,2019-05-23,Senate,Adopted,,1
SB0217,2019,133,2019-10-23,Senate,Referred to committee,Judiciary,2
SB0217,2019,133,2019-10-15,Senate,Introduced,,1
SR0217,2019,133,2019-05-23,Senate,Adopted,,1
SB0218,2019,133,2019-10-23,Senate,Referred to committee,Education,2
SB0218,2019,133,2019-10-15,Senate,Introduced,,1
SR0218,2019,133,2019-05-28,Senate,Adopted,,1
SB0219,2019,133,2019-10-23,Senate,Referred to committee,Education,2
SB0219,2019,133,2019-10-15,Senate,Introduced,,1
SR0219,2019,133,2019-05-29,Senate,Adopted,,1
SB0220,2019,133,2020-05-12,House,Referred to committee,Health,6
SB0220,2019,133,2020-05-05,House,Introduced,,5
SB0220,2019,133,2020-02-12,Senate,Passed,,4
SB0220,2019,133,2020-01-31,Senate,Reported,"Health, Human Services and Medicaid",3
SB0220,2019,133,2019-10-23,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0220,2019,133,2019-10-15,Senate,Introduced,,1
SR0220,2019,133,2019-05-30,Senate,Adopted,,1
SB0221,2019,133,2019-10-23,Senate,Referred to committee,Government Oversight and Reform,2
SB0221,2019,133,2019-10-15,Senate,Introduced,,1
SR0221,2019,133,2019-06-11,Senate,Referred to committee,General Government and Agency Review,2
SR0221,2019,133,2019-06-04,Senate,Offered,,1
SR0222,2019,133,2019-06-04,Senate,Adopted,,1
SB0222,2019,133,2019-10-23,Senate,Referred to committee,"Local Government, Public Safety and Veterans Affairs",2
SB0222,2019,133,2019-10-15,Senate,Introduced,,1
SB0223,2019,133,2019-10-23,Senate,Referred to committee,Government Oversight and Reform,2
SB0223,2019,133,2019-10-16,Senate,Introduced,,1
SR0223,2019,133,2019-06-10,Senate,Adopted,,1
SB0224,2019,133,2019-10-23,Senate,Referred to committee,Finance Subcommittee on Primary and Secondary Education,2
SB0224,2019,133,2019-10-16,Senate,Introduced,,1
SR0224,2019,133,2019-06-10,Senate,Adopted,,1
SB0225,2019,133,2019-10-23,Senate,Referred to committee,Government Oversight and Reform,2
SB0225,2019,133,2019-10-16,Senate,Introduced,,1
SR0225,2019,133,2019-06-10,Senate,Adopted,,1
SB0226,2019,133,2019-10-23,Senate,Referred to committee,Finance Subcommittee on Primary and Secondary Education,2
SB0226,2019,133,2019-10-21,Senate,Introduced,,1
SR0226,2019,133,2019-06-10,Senate,Adopted,,1
SB0227,2019,133,2019-10-23,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0227,2019,133,2019-10-22,Senate,Introduced,,1
SR0227,2019,133,2019-06-10,Senate,Adopted,,1
SB0228,2019,133,2019-10-23,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0228,2019,133,2019-10-22,Senate,Introduced,,1
SR0228,2019,133,2019-06-11,Senate,Adopted,,1
SB0229,2019,133,2020-12-02,House,Reported,Health,7
SB0229,2019,133,2020-05-12,House,Referred to committee,Health,6
SB0229,2019,133,2020-05-05,House,Introduced,,5
SB0229,2019,133,2020-01-28,Senate,Passed,,4
SB0229,2019,133,2020-01-27,Senate,Reported,"Health, Human Services and Medicaid",3
SB0229,2019,133,2019-11-06,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0229,2019,133,2019-10-28,Senate,Introduced,,1
SR0229,2019,133,2019-06-12,Senate,Adopted,,1
SR0230,2019,133,2019-06-13,Senate,Adopted,,1
SB0230,2019,133,2020-05-12,House,Referred to committee,State and Local Government,6
SB0230,2019,133,2020-05-05,House,Introduced,,5
SB0230,2019,133,2020-02-26,Senate,Passed,,4
SB0230,2019,133,2020-02-14,Senate,Reported,"Health, Human Services and Medicaid",3
SB0230,2019,133,2019-11-13,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0230,2019,133,2019-11-04,Senate,Introduced,,1
SR0231,2019,133,2019-06-13,Senate,Adopted,,1
SB0231,2019,133,2019-11-13,Senate,Referred to committee,Finance Subcommittee on Health and Medicaid,2
SB0231,2019,133,2019-11-04,Senate,Introduced,,1
SR0232,2019,133,2019-06-17,Senate,Adopted,,1
SB0232,2019,133,2019-11-13,Senate,Referred to committee,Finance Subcommittee on Health and Medicaid,2
SB0232,2019,133,2019-11-04,Senate,Introduced,,1
SR0233,2019,133,2019-06-17,Senate,Adopted,,1
SB0233,2019,133,2019-11-06,Senate,Referred to committee,Government Oversight and Reform,2
SB0233,2019,133,2019-11-04,Senate,Introduced,,1
SR0234,2019,133,2019-06-17,Senate,Adopted,,1
SB0234,2019,133,2019-11-13,Senate,Referred to committee,Energy and Public Utilities,2
SB0234,2019,133,2019-11-06,Senate,Introduced,,1
SR0235,2019,133,2019-06-17,Senate,Adopted,,1
SB0235,2019,133,2019-11-13,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0235,2019,133,2019-11-06,Senate,Introduced,,1
SR0236,2019,133,2019-06-17,Senate,Adopted,,1
SB0236,2019,133,2020-12-23,Senate,Amendments laid over under the rule,,9
SB0236,2019,133,2020-12-17,House,Passed - Amended,,8
SB0236,2019,133,2020-12-02,House,Reported - Substitute,Health,7
SB0236,2019,133,2020-05-12,House,Referred to committee,Health,6
SB0236,2019,133,2020-05-05,House,Introduced,,5
SB0236,2019,133,2020-02-12,Senate,Passed,,4
SB0236,2019,133,2020-02-06,Senate,Reported - Amended,"Health, Human Services and Medicaid",3
SB0236,2019,133,2019-11-13,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0236,2019,133,2019-11-12,Senate,Introduced,,1
SR0237,2019,133,2019-07-17,Senate,Referred to committee,Government Oversight and Reform,2
SR0237,2019,133,2019-06-19,Senate,Offered,,1
SB0237,2019,133,2019-11-13,Senate,Referred to committee,Government Oversight and Reform,2
SB0237,2019,133,2019-11-12,Senate,Introduced,,1
SR0238,2019,133,2019-06-19,Senate,Adopted,,1
SB0238,2019,133,2019-12-04,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0238,2019,133,2019-11-13,Senate,Introduced,,1
SR0239,2019,133,2019-06-19,Senate,Adopted,,1
SB0239,2019,133,2019-12-04,Senate,Referred to committee,Judiciary,2
SB0239,2019,133,2019-11-20,Senate,Introduced,,1
SR0240,2019,133,2019-06-19,Senate,Adopted,,1
SB0240,2019,133,2019-12-04,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0240,2019,133,2019-11-20,Senate,Introduced,,1
SR0241,2019,133,2019-06-19,Senate,Adopted,,1
SB0241,2019,133,2019-12-11,Senate,Referred to committee,Insurance and Financial Institutions,2
SB0241,2019,133,2019-11-20,Senate,Introduced,,1
SR0242,2019,133,2019-06-19,Senate,Adopted,,1
SB0242,2019,133,2019-12-04,Senate,Referred to committee,General Government and Agency Review,2
SB0242,2019,133,2019-11-26,Senate,Introduced,,1
SR0243,2019,133,2019-06-19,Senate,Adopted,,1
SB0243,2019,133,2020-12-14,House,Introduced,,8
SB0243,2019,133,2020-12-09,Senate,Passed - Amended,,7
SB0243,2019,133,2020-12-08,Senate,Informally passed,,6
SB0243,2019,133,2020-12-03,Senate,Informally passed,,5
SB0243,2019,133,2020-12-02,Senate,Informally passed,,4
SB0243,2019,133,2020-12-02,Senate,Reported,"Transportation, Commerce and Workforce",3
SB0243,2019,133,2019-12-11,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0243,2019,133,2019-11-26,Senate,Introduced,,1
SR0244,2019,133,2019-06-19,Senate,Adopted,,1
SB0244,2019,133,2019-12-04,Senate,Referred to committee,"Local Government, Public Safety and Veterans Affairs",2
SB0244,2019,133,2019-11-26,Senate,Introduced,,1
SR0245,2019,133,2019-06-19,Senate,Adopted,,1
SB0245,2019,133,2019-12-11,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0245,2019,133,2019-11-26,Senate,Introduced,,1
SR0246,2019,133,2019-06-19,Senate,Adopted,,1
SB0246,2019,133,2019-12-04,Senate,Referred to committee,General Government and Agency Review,2
SB0246,2019,133,2019-11-26,Senate,Introduced,,1
SR0247,2019,133,2019-06-19,Senate,Adopted,,1
SB0247,2019,133,2019-12-11,Senate,Referred to committee,Judiciary,2
SB0247,2019,133,2019-11-26,Senate,Introduced,,1
SR0248,2019,133,2019-06-19,Senate,Adopted,,1
SB0248,2019,133,2020-06-03,House,Referred to committee,Primary and Secondary Education,6
SB0248,2019,133,2020-06-02,House,Introduced,,5
SB0248,2019,133,2020-05-20,Senate,Passed,,4
SB0248,2019,133,2020-05-20,Senate,Reported,General Government and Agency Review,3
SB0248,2019,133,2019-12-11,Senate,Referred to committee,General Government and Agency Review,2
SB0248,2019,133,2019-12-02,Senate,Introduced,,1
SR0249,2019,133,2019-06-19,Senate,Adopted,,1
SB0249,2019,133,2019-12-17,Senate,Referred to committee,"Transportation, Commerce and Workforce",2
SB0249,2019,133,2019-12-02,Senate,Introduced,,1
SR0250,2019,133,2019-06-19,Senate,Adopted,,1
SB0250,2019,133,2019-12-17,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0250,2019,133,2019-12-09,Senate,Introduced,,1
SR0251,2019,133,2019-06-19,Senate,Adopted,,1
SB0251,2019,133,2019-12-17,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0251,2019,133,2019-12-09,Senate,Introduced,,1
SR0252,2019,133,2019-06-19,Senate,Adopted,,1
SB0252,2019,133,2021-03-24,,Effective,,11
SB0252,2019,133,2020-12-21,,Signed By The Governor,,10
SB0252,2019,133,2020-12-08,House,Senate Bill - No amendment,,9
SB0252,2019,133,2020-12-08,House,Passed,,8
SB0252,2019,133,2020-12-02,House,Reported,Health,7
SB0252,2019,133,2020-06-10,House,Referred to committee,Health,6
SB0252,2019,133,2020-06-09,House,Introduced,,5
SB0252,2019,133,2020-06-03,Senate,Passed,,4
SB0252,2019,133,2020-03-09,Senate,Reported,"Health, Human Services and Medicaid",3
SB0252,2019,133,2019-12-17,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0252,2019,133,2019-12-09,Senate,Introduced,,1
SR0253,2019,133,2019-06-19,Senate,Adopted,,1
SB0253,2019,133,2019-12-17,Senate,Referred to committee,"Local Government, Public Safety and Veterans Affairs",2
SB0253,2019,133,2019-12-11,Senate,Introduced,,1
SR0254,2019,133,2019-06-19,Senate,Adopted,,1
SB0254,2019,133,2019-12-17,Senate,Referred to committee,Insurance and Financial Institutions,2
SB0254,2019,133,2019-12-11,Senate,Introduced,,1
SR0255,2019,133,2019-06-19,Senate,Adopted,,1
SB0255,2019,133,2020-01-22,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0255,2019,133,2019-12-23,Senate,Introduced,,1
SB0256,2019,133,2021-04-12,,Effective,,11
SB0256,2019,133,2021-01-09,,Signed By The Governor,,10
SB0256,2019,133,2020-12-18,Senate,Concurred in House amendments,,9
SB0256,2019,133,2020-12-17,House,Passed,,8
SB0256,2019,133,2020-12-17,House,Reported - Substitute,Criminal Justice,7
SB0256,2019,133,2020-11-17,House,Referred to committee,Criminal Justice,6
SB0256,2019,133,2020-09-30,House,Introduced,,5
SB0256,2019,133,2020-09-23,Senate,Passed,,4
SB0256,2019,133,2020-09-16,Senate,Reported - Substitute,Judiciary,3
SB0256,2019,133,2020-01-22,Senate,Referred to committee,Judiciary,2
SB0256,2019,133,2019-12-23,Senate,Introduced,,1
SR0256,2019,133,2019-06-19,Senate,Adopted,,1
SR0257,2019,133,2019-06-19,Senate,Adopted,,1
SB0257,2019,133,2020-01-22,Senate,Referred to committee,Ways and Means,2
SB0257,2019,133,2019-12-23,Senate,Introduced,,1
SR0258,2019,133,2019-06-19,Senate,Adopted,,1
SB0258,2019,133,2020-12-23,Senate,Amendments laid over under the rule,,9
SB0258,2019,133,2020-12-17,House,Passed - Amended,,8
SB0258,2019,133,2020-12-16,House,Reported - Substitute,Health,7
SB0258,2019,133,2020-06-03,House,Referred to committee,Health,6
SB0258,2019,133,2020-06-02,House,Introduced,,5
SB0258,2019,133,2020-05-20,Senate,Passed,,4
SB0258,2019,133,2020-05-20,Senate,Reported,Finance Subcommittee on Health and Medicaid,3
SB0258,2019,133,2020-01-22,Senate,Referred to committee,Finance Subcommittee on Health and Medicaid,2
SB0258,2019,133,2020-01-08,Senate,Introduced,,1
SB0259,2019,133,2021-04-12,,Effective,,11
SB0259,2019,133,2021-01-09,,Signed By The Governor,,10
SB0259,2019,133,2020-12-22,Senate,Concurred in House amendments,,9
SB0259,2019,133,2020-12-17,House,Passed,,8
SB0259,2019,133,2020-12-17,House,Reported - Substitute,State and Local Government,7
SB0259,2019,133,2020-06-03,House,Referred to committee,State and Local Government,6
SB0259,2019,133,2020-06-02,House,Introduced,,5
SB0259,2019,133,2020-05-20,Senate,Passed - Amended,,4
SB0259,2019,133,2020-05-06,Senate,Reported,"Local Government, Public Safety and Veterans Affairs",3
SB0259,2019,133,2020-01-22,Senate,Referred to committee,"Local Government, Public Safety and Veterans Affairs",2
SB0259,2019,133,2020-01-08,Senate,Introduced,,1
SR0259,2019,133,2019-06-19,Senate,Adopted,,1
SR0260,2019,133,2019-06-19,Senate,Adopted,,1
SB0260,2019,133,2021-04-12,,Effective,,11
SB0260,2019,133,2021-01-09,,Signed By The Governor,,10
SB0260,2019,133,2020-12-17,House,Senate Bill - No amendment,,9
SB0260,2019,133,2020-12-17,House,Passed,,8
SB0260,2019,133,2020-12-16,House,Reported,Health,7
SB0260,2019,133,2020-05-12,House,Referred to committee,Health,6
SB0260,2019,133,2020-05-05,House,Introduced,,5
SB0260,2019,133,2020-03-04,Senate,Passed,,4
SB0260,2019,133,2020-02-27,Senate,Reported,"Health, Human Services and Medicaid",3
SB0260,2019,133,2020-01-22,Senate,Referred to committee,"Health, Human Services and Medicaid",2
SB0260,2019,133,2020-01-21,Senate,Introduced,,1
SR0261,2019,133,2019-06-19,Senate,Adopted,,1
SB0261,2019,133,2020-01-22,Senate,Referred to committee,General Government and Agency Review,2
SB0261,2019,133,2020-01-21,Senate,Introduced,,1
