bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0720,2017,132,Niraj J. Antani; Todd Smith,,As Introduced,State and Local Government : Local Government; Taxation,Require voter approval to increase county sales tax,House State and Local Government Committee,"To amend sections 305.31, 5739.021, 5739.022, and 5739.026 of the Revised Code to require voter approval of any increase in the rate of a county sales tax.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-720
HB0721,2017,132,Craig S. Riedel,REPRESENTATIVES Marlene Anielski; Niraj J. Antani; Nickie J. Antonio; Steven Arndt; Michael Ashford; John Barnes; Louis W. Blessing III; Janine R. Boyd; Richard Brown; Rick Carfagna; Nicholas J. Celebrezze; Hearcel F. Craig; Robert R. Cupp; Jonathan Dever; Keith Faber; Teresa Fedor; Theresa Gavarone; Timothy Ginter; Doug Green; Stephen D. Hambley; Glenn W. Holmes; Ron Hood; James M. Hoops; Stephanie Howse; Jim Hughes; Terry Johnson; Bernadine Kennedy Kent; Al Landis; Laura Lanese; George F. Lang; David Leland; P. Scott Lipps; Riordan T. McClain; Adam C. Miller; Michael J. O'Brien; John Patterson; Thomas F. Patton; Dan Ramos; Bill Reineke; Kristina Roegner; John M. Rogers; Mark J. Romanchuk; Scott K. Ryan; Tim Schaffer; Gary Scherer; Michael Sheehy; Marilyn Slaby; Kent Smith; Ryan Smith; Todd Smith; Robert Sprague; Fred Strahorn; Bride Rose Sweeney; Emilia Strong Sykes; Andy Thompson; Thomas West; Shane Wilkin; Ron Young,As Passed by the House,Special Designations; Transportation,Designate One Small Step Week,House Finance Committee,"To enact section 5.51 of the Revised Code to designate the week that includes July 20th as ""One Small Step Week.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-721
HB0722,2017,132,Kristin Boggs,,As Introduced,Courts and Civil Law; State and Local Government; State and Local Government : State Government; Finance and Appropriations; State and Local Government : Local Government; State and Local Government : Public Officials and Employees,Prohibit using state funds for agreement not to disparage,House Government Accountability and Oversight Committee,To enact section 9.78 of the Revised Code to prohibit a person or public entity from using state funds in exchange for an individual to agree not to make any disparaging or negative statement about the person or public entity.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-722
HB0723,2017,132,Glenn W. Holmes,REPRESENTATIVES Michael Ashford,As Introduced,Environment and Natural Resources; Environment and Natural Resources : Oil and Gas; Environment and Natural Resources : Waste Disposal,Limit number of injection well permits in a county,House Energy and Natural Resources Committee,To amend section 1509.22 of the Revised Code to limit the number of injection well permits that the Chief of the Division of Oil and Gas Resources Management may issue in a county.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-723
HB0724,2017,132,Dorothy Pelanda,REPRESENTATIVES Nickie J. Antonio; Mike Duffey; John M. Rogers,As Introduced,Courts and Civil Law; Courts and Civil Law : Civil Law; Courts and Civil Law : Courts; Juvenile and Family Law; Juvenile and Family Law : Domestic Relations,Require certain abusive litigators to get court approval to sue,House Civil Justice Committee,"To amend section 2505.02 and to enact sections 2323.54, 2323.541, 2323.542, and 2323.543 of the Revised Code to restrict persons designated as abusive civil action plaintiffs from filing civil actions against certain defendants without the court's permission.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-724
HB0725,2017,132,Emilia Strong Sykes; Janine R. Boyd,REPRESENTATIVES Nickie J. Antonio; Michael Ashford; Kristin Boggs; Nicholas J. Celebrezze; Stephanie Howse; Catherine D. Ingram; Brigid Kelly; Michele Lepore-Hagan; Adam C. Miller; Dan Ramos; Kent Smith; Thomas West,As Introduced,Health and Human Services : Health Care; State and Local Government; Courts and Civil Law,Require accuracy if funded by Parenting and Pregnancy Program,House Community and Family Advancement Committee,To enact sections 5101.805 and 5101.806 of the Revised Code to require entities funded through the Ohio Parenting and Pregnancy Program to provide only medically accurate information.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-725
HB0726,2017,132,Theresa Gavarone,,As Introduced,Health and Human Services : Health Care; Occupational Licensing and Regulation,Regards drug prescribing arrangements  and concussed athletes,House Health Committee,"To amend sections 1751.67, 2133.211, 2919.171, 2919.202, 3313.539, 3701.926, 3707.511, 3719.06, 3727.06, 3923.233, 3923.301, 3923.63, 3923.64, 4723.01, 4723.07, 4723.28, 4723.41, 4723.42, 4723.43, 4723.432, 4723.44, 4723.48, 4723.481, 4723.482, 4723.493, 4723.50, 4731.22, 4731.27, 4731.281, 4761.17, and 5164.07, to enact section 4731.058, and to repeal sections 4723.431 and 5164.73 of the Revised Code regarding standard care arrangements entered into by advanced practice registered nurses and collaborating physicians or podiatrists, physician prescribing of schedule II controlled substances from convenience care clinics, and clearances by licensed health professionals of concussed student athletes.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-726
HB0727,2017,132,Kirk Schuring,,As Introduced,Economic Development; Taxation,"Grant income tax credit if invest in an 
 opportunity zone.",House Finance Committee,To amend sections 5747.02 and 5747.98 and to enact section 5747.74 of the Revised Code to authorize an income tax credit for investments in an Ohio Opportunity Zone.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-727
HB0728,2017,132,Kristina Roegner,REPRESENTATIVES John Becker; George F. Lang; Craig S. Riedel; Kent Smith; Andy Thompson,As Introduced,State and Local Government : Public Records,Exempt emergency service telecommunicator data from disclosure,House Government Accountability and Oversight Committee,"To amend sections 149.43 and 149.45 of the Revised Code to include emergency service telecommunicators as individuals whose residential and familial information is exempt from disclosure under the Public Records Law, and whose addresses public offices, upon request, must redact from records available to the general public on the internet.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-728
HB0729,2017,132,Steven Arndt,,As Introduced,Special Designations; Special Designations : Memorial Highways and Bridges,Designate Catawba Island Township Veterans Memorial Highway,House Transportation and Public Safety Committee,"To enact section 5534.98 of the Revised Code to designate a portion of State Route 53 in Ottawa County as the ""Catawba Island Township Veterans Memorial Highway.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-729
HB0730,2017,132,Dan Ramos,REPRESENTATIVES Michael Ashford; Stephanie Howse; Michele Lepore-Hagan; Adam C. Miller; John Patterson; Kent Smith; Thomas West,As Introduced,Environment and Natural Resources; Environment and Natural Resources : Air and Water Pollution Control,Require state asbestos rules to align with federal regulations,House Energy and Natural Resources Committee,"To amend section 3704.03 of the Revised Code to require all rules adopted by the Director of Environmental Protection governing the fabrication, manufacturing, usage, and disposal of asbestos, asbestos-containing materials, and asbestos-containing products to be consistent with the United States Environmental Protection Agency regulations governing asbestos as those regulations existed on August 1, 2018.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-730
HB0731,2017,132,James M. Hoops,REPRESENTATIVES Doug Green; Craig S. Riedel,As Introduced,Housing and Real Property; State and Local Government; Taxation,Report on and review property tax exemptions,House Ways and Means Committee,"To amend sections 107.03, 5703.48, and 5703.95 of the Revised Code to require the Tax Commissioner's biennial tax expenditure report to include information on property tax exemptions and to require the Tax Expenditure Review Committee to periodically review each property tax exemption.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-731
HB0732,2017,132,Dorothy Pelanda; Steven Arndt,REPRESENTATIVES Kristin Boggs; Rick Carfagna; Theresa Gavarone; J. Kyle Koehler; Laura Lanese; John Patterson,As Introduced,Health and Human Services; Health and Human Services : Health Care; Health and Human Services : Long-Term Care; Occupational Licensing and Regulation,Establish dementia training requirements for long-term care,House Aging and Long Term Care Committee,To enact section 173.041 of the Revised Code to establish dementia training requirements for long-term services and supports providers.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-732
HB0733,2017,132,Rick Perales,REPRESENTATIVES Jim Butler; Jay Edwards; Michael Henne; Brian Hill; George F. Lang; Michael J. O'Brien; John Patterson; Craig S. Riedel; Kent Smith,As Introduced,"Crimes, Corrections, and Law Enforcement : Prisons; Employment : Workers' Compensation; Crimes, Corrections, and Law Enforcement; Employment; Health and Human Services : Health Care",Pay workers comp for diagnosing harm caused by bodily fluids,House Insurance Committee,To amend section 4123.026 of the Revised Code to require the Administrator of Workers' Compensation or a self-insuring public employer to pay for services used to determine whether a person employed by a detention facility sustained an injury or occupational disease after exposure to another person's blood or bodily fluids under specified circumstances.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-733
HB0734,2017,132,Sarah LaTourette; P. Scott Lipps,REPRESENTATIVES Kristin Boggs; Kent Smith,As Introduced,Education; Education : Primary and Secondary Education,Regards public school breakfast programs,House Education and Career Readiness Committee,"To amend sections 3313.813, 3314.03, 3314.18, and 3326.11 and to enact section 3313.818 of the Revised Code with regard to breakfast programs at public schools.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-734
HB0735,2017,132,Kent Smith; Thomas West,REPRESENTATIVES Michael Ashford; Brigid Kelly; Bernadine Kennedy Kent; Adam C. Miller; Michael J. O'Brien; John Patterson; Dan Ramos,As Introduced,Economic Development; State and Local Government : State Government,Require annual performance audits of Jobs Ohio,"House Economic Development, Commerce, and Labor Committee",To amend section 187.01 of the Revised Code to require that a performance audit of JobsOhio be conducted annually.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-735
HB0736,2017,132,Tom Brinkman,REPRESENTATIVES John Becker; George F. Lang; Derek Merrin; Craig S. Riedel,As Introduced,Taxation,Require board to have approval of creating board to levy tax,House Ways and Means Committee,"To amend sections 511.27, 511.28, 1545.041, 1545.21, 5705.23, 5705.34, and 5739.023 and to enact sections 511.271, 1545.212, and 5705.17 of the Revised Code to require certain subdivisions governed by a board comprised of at least one unelected official to obtain the approval of the legislative body that created the subdivision before levying a tax.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-736
HB0737,2017,132,Steven Arndt,REPRESENTATIVES Terry Johnson; William Seitz,As Introduced,Courts and Civil Law : Civil Law; Environment and Natural Resources; Environment and Natural Resources : Waste Disposal,Create immunity for release of hazardous substance for purchasers,"House Economic Development, Commerce, and Labor Committee",To amend section 3746.04 and to enact section 3746.122 of the Revised Code to establish immunity from liability for a release or threatened release of hazardous substances from a facility for certain bona fide prospective purchasers.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-737
HB0738,2017,132,Niraj J. Antani,,As Introduced,Education; Education : Primary and Secondary Education,"Study school air conditioning, accessibility, safety, amenities",House Education and Career Readiness Committee,"To enact section 101.36 of the Revised Code regarding appropriations to the Ohio Facilities Construction Commission and to require the Commission and the Department of Education to study the status of school buildings regarding air conditioning, accessibility, school safety, and other amenities.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-738
HB0739,2017,132,Michael J. O'Brien,,As Introduced,Commerce : Insurance; Health and Human Services : Health Care; Health and Human Services : Medicaid,Require insurance cover alternative treatments in lieu of opioids,House Insurance Committee,"To enact sections 3902.30, 5164.061, and 5167.15 of the Revised Code to require health insurers and the Medicaid program to provide coverage for chiropractic and other services when prescribed as alternatives to opioid analgesics.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-739
HB0740,2017,132,Steven Arndt; Adam C. Miller,REPRESENTATIVES Michael Ashford; Dave Greenspan; Stephen D. Hambley; John Patterson; Bill Reineke; Kent Smith,As Introduced,Economic Development; Finance and Appropriations; State and Local Government,Authorize bonds for loans to port authorities & comm. dev. corps.,House State and Local Government Committee,"To enact sections 158.01, 158.02, 158.03, 158.04, 158.05, 158.06, 158.07, 158.08, 158.09, 158.10, and 158.11 of the Revised Code to authorize the Treasurer of State to issue revenue obligations of the state for the purpose of making loans to port authorities, community improvement corporations, or community development corporations through the Treasurer's purchase of those authorities' and corporations' revenue obligations.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-740
HB0741,2017,132,Jack Cera; Kathleen Clyde,REPRESENTATIVES Nickie J. Antonio; Michael Ashford; Janine R. Boyd; Teresa Fedor; Glenn W. Holmes; Stephanie Howse; Catherine D. Ingram; Brigid Kelly; David Leland; Michele Lepore-Hagan; Adam C. Miller; John Patterson; Dan Ramos; John M. Rogers; Michael Sheehy; Kent Smith; Emilia Strong Sykes,As Introduced,Courts and Civil Law; Courts and Civil Law : Civil Law; Employment; State and Local Government; State and Local Government : Ethics; State and Local Government : Local Government; State and Local Government : Public Officials and Employees; State and Local Government : State Government,Revise whistleblower protection laws,House State and Local Government Committee,"To amend sections 124.341, 4113.51, 4113.52, and 4925.10 of the Revised Code to revise Ohio's whistleblower protection laws.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-741
HB0742,2017,132,Tom Brinkman,REPRESENTATIVES John Becker,As Introduced,Public Safety; Transportation; Transportation : Traffic Offenses,Yield to vehicles engaged in parking on street,House Transportation and Public Safety Committee,To enact section 4511.433 of the Revised Code to require drivers to yield the right of way to any other vehicle that is attempting to park or exit either an angled parking space or a parallel parking space on a public road.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-742
HB0743,2017,132,Rick Perales,REPRESENTATIVES Jim Butler; Terry Johnson; Wes Retherford; Scott Wiggam; Ron Young,As Introduced,Military and Veterans; State and Local Government,Authorize county veteran services to contribute for vet services,"House Armed Services, Veterans Affairs, and Homeland Security Committee",To amend section 5901.11 and to enact section 5901.10 of the Revised Code to authorize county veterans service commissions to make contributions to public entities or nonprofit corporations for programs of outreach and coordination to enhance available veterans' services.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-743
HB0744,2017,132,Ron Young; Stephen D. Hambley,REPRESENTATIVES Michael Henne; Darrell Kick; Wes Retherford,As Introduced,Commerce : Insurance; Health and Human Services : Health Care,Prohibit insurers discriminating against living organ donors,House Insurance Committee,To enact section 3901.80 of the Revised Code to prohibit insurers from discriminating against living organ donors.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-744
HB0745,2017,132,Ron Young,,As Introduced,Commerce; Courts and Civil Law : Civil Law; Environment and Natural Resources,Require marinas to have electrical inspection before fire exam,House Transportation and Public Safety Committee,To amend section 3737.51 and to enact section 3737.15 of the Revised Code to require marina operators to obtain electrical inspections before scheduled fire code examinations.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-745
HB0746,2017,132,Kent Smith,REPRESENTATIVES Nickie J. Antonio; Michael Ashford; Kristin Boggs; Teresa Fedor; Glenn W. Holmes; John Patterson; Dan Ramos,As Introduced,Public Safety; State and Local Government; State and Local Government : Local Government; Transportation,Establish Electric Vehicle Infrastructure Study Committee,House Transportation and Public Safety Committee,To establish the Electric Vehicle Infrastructure Study Committee.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-746
HB0747,2017,132,Mark J. Romanchuk; Laura Lanese,REPRESENTATIVES Marlene Anielski; Richard Brown; Rick Carfagna; Hearcel F. Craig; Robert R. Cupp; Mike Duffey; Keith Faber; Stephen D. Hambley; Michael Henne; Terry Johnson; Darrell Kick; J. Kyle Koehler; Al Landis; George F. Lang; P. Scott Lipps; Adam C. Miller; Rick Perales; Bill Reineke; John M. Rogers; Scott K. Ryan; Tim Schaffer; Gary Scherer; William Seitz; Marilyn Slaby; Ryan Smith; Todd Smith; Robert Sprague; Ron Young,As Passed by the House,Elections; Military and Veterans,Create Civilian Cyber Security Reserve Forces,"Senate Local Government, Public Safety and Veterans Affairs Committee; House Armed Services, Veterans Affairs, and Homeland Security Committee","To amend sections 5923.01, 5923.03, 5923.12, 5923.37, and 5924.01 and to enact sections 5922.01, 5922.02, 5922.03, 5922.04, 5922.05, 5922.06, 5922.07, and 5922.08 of the Revised Code to create the civilian cyber security reserve forces.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-747
HB0748,2017,132,Laura Lanese,,As Introduced,Public Safety; Transportation; Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling,Create Keep Ohio Beautiful license plate,House Transportation and Public Safety Committee,"To amend section 4501.21 and to enact section 4503.578 of the Revised Code to create the ""Keep Ohio Beautiful"" license plate.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-748
HB0749,2017,132,Sarah LaTourette,REPRESENTATIVES Glenn W. Holmes; George F. Lang; P. Scott Lipps,As Introduced,Commerce; Commerce : Insurance,Authorize domestic surplus lines insurers,House Insurance Committee,"To amend sections 3905.30, 3905.33, 3955.05, and 3960.11 and to enact section 3905.332 of the Revised Code to authorize domestic surplus lines insurers.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-749
HB0750,2017,132,Jay Edwards,,As Introduced,Education : Higher Education; Finance and Appropriations,Award supplemental Ohio college opportunity grants,House Higher Education and Workforce Development Committee,"To amend Section 381.360 of Am. Sub. H.B. 49 of the 132nd General Assembly and Section 381.10 of Am. Sub. H.B. 49 of the 132nd General Assembly, as subsequently amended, to require the Chancellor of Higher Education to award supplemental grants   from the Ohio College Opportunity Grant Program to students enrolled in eligible public institutions of higher education in the 2018-2019 academic year and to make an appropriation.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-750
HB0751,2017,132,Todd Smith,,As Introduced,Public Safety; Taxation,Allow income tax benefits for volunteer firefighters,House Ways and Means Committee,To amend sections 5747.01 and 5747.06 of the Revised Code to authorize an income tax deduction for volunteer firefighters and to exempt certain income received by volunteer firefighters from withholding requirements.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-751
HB0752,2017,132,Emilia Strong Sykes,,As Introduced,Education; Education : Primary and Secondary Education,Develop health ed standards for K-12; limit GA approval,House Education and Career Readiness Committee,To amend sections 3301.0718 and 3313.6011 and to enact section 3301.0727 of the Revised Code to require the State Board of Education to develop and adopt health education standards for grades kindergarten through twelve and to require only venereal disease education standards and curriculum adopted by the State Board to be approved by concurrent resolution of the General Assembly.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-752
HB0753,2017,132,Niraj J. Antani,,As Introduced,Taxation,Exempt infant and toddler diapers from sales tax,House Ways and Means Committee,To amend section 5739.02 of the Revised Code to exempt from sales and use tax the sale of diapers designed for infants and toddlers.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-753
HB0754,2017,132,Tom Brinkman,REPRESENTATIVES John Becker; Theresa Gavarone; Dave Greenspan; Sarah LaTourette; Mark J. Romanchuk,As Introduced,"Agriculture; Agriculture : Animals; Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment",Prohibit animal abuser from having a companion animal,House Criminal Justice Committee,"To amend sections 959.132 and 959.99 and to enact section 959.30 of the Revised Code to prohibit an animal abuse offender from owning, possessing, having custody of, or residing with a companion animal for a specified time period.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-754
HB0755,2017,132,Tom Brinkman; Laura Lanese,REPRESENTATIVES John Becker; Theresa Gavarone; Dave Greenspan; Sarah LaTourette; Mark J. Romanchuk,As Introduced,"Agriculture; Agriculture : Animals; Crimes, Corrections, and Law Enforcement; State and Local Government; State and Local Government : Public Records",Establish animal abuser registry,House Government Accountability and Oversight Committee,"To amend section 2953.32 and to enact sections 959.30, 959.31, 959.32, 959.33, and 959.34 of the Revised Code to require the Attorney General to establish an animal abuser registry.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-755
HB0756,2017,132,Anne Gonzales,,As Introduced,Special Designations; Special Designations : Memorial Highways and Bridges; Transportation,Designate Dr. Glyde Marsh Memorial Highway,House Transportation and Public Safety Committee,"To enact section 5534.901 of the Revised Code to designate a portion of State Route 161 in Franklin County as the ""Dr. Glyde Marsh Memorial Highway.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-756
HB0757,2017,132,Anne Gonzales,,As Introduced,Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling,Create Healthy New Albany License plate,House Transportation and Public Safety Committee,"To amend section 4501.21 and to enact section 4503.931 of the Revised Code to create the ""Healthy New Albany"" license plate.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-757
HB0758,2017,132,Niraj J. Antani; Andrew Brenner,REPRESENTATIVES John Becker; Derek Merrin; Scott Wiggam,As Introduced,Education; Education : Primary and Secondary Education,Regards free speech on college campuses,House Higher Education and Workforce Development Committee,"To amend sections 3345.021 and 3345.21 and to enact sections 3345.0211, 3345.0212, 3345.0213, 3345.0214, and 3345.0215 of the Revised Code to enact the ""Forming Open and Robust University Minds Act"" regarding free speech on college campuses.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-758
HB0759,2017,132,Niraj J. Antani; Mike Duffey,,As Introduced,Elections,Allow voter to photograph and publicize own marked ballot,House Government Accountability and Oversight Committee,To amend sections 3501.35 and 3599.20 of the Revised Code to allow an elector to photograph and make public the elector's own marked ballot.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-759
HB0760,2017,132,Scott Wiggam,REPRESENTATIVES John Barnes; John Becker; Jonathan Dever; Brigid Kelly; David Leland; John Patterson; Wes Retherford; Craig S. Riedel; Mark J. Romanchuk; Kirk Schuring; Kent Smith,As Introduced,Agriculture; Environment and Natural Resources,Designate April as Ohio Native Plant Month,House State and Local Government Committee,"To enact section 5.2512 of the Revised Code to designate the month of April as ""Ohio Native Plant Month.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-760
HB0761,2017,132,Tom Brinkman; John Becker,REPRESENTATIVES Bill Dean; Michael Henne,As Introduced,Economic Development; State and Local Government : Local Government; State and Local Government : Public Officials and Employees; State and Local Government : Public Records,Require convention and visitors' bureau transparency,House Government Accountability and Oversight Committee,"To amend section 3.111 of the Revised Code to require certain convention and visitors' bureaus to make available for inspection by the public all meeting minutes, vendor payment information, and financial information.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-761
HB0762,2017,132,John Patterson,REPRESENTATIVES Nickie J. Antonio; Hearcel F. Craig; Dan Ramos; Craig S. Riedel; Kent Smith,As Introduced,Health and Human Services : Health Care; Special Designations,Designate Arthrogryposis Multiplex Congenita Awareness Day,House Health Committee,"To enact section 5.2514 of the Revised Code to designate June 30 as ""Arthrogryposis Multiplex Congenita Awareness Day.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-762
HB0763,2017,132,Tom Brinkman,REPRESENTATIVES John Becker; A. Nino Vitale,As Introduced,Public Safety; State and Local Government : Public Records; Transportation; Transportation : Drivers' Licenses,Bureau of Motor Vehicles put seal in photo corner,House Transportation and Public Safety Committee,"To amend sections 4501.27 and 4507.53 of the Revised Code to require the Department of Public Safety, including the Bureau of Motor Vehicles, to place an image of the Bureau's seal or emblem in a corner of any photograph or digital image of a person under certain circumstances.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-763
HB0764,2017,132,James M. Hoops,,As Introduced,Special Designations; Special Designations : Memorial Highways and Bridges,Designate Damascus Bridge in Henry County,House Transportation and Public Safety Committee,"To enact section 5534.752 of the Revised Code to designate the bridge spanning the Maumee River that is part of State Route 109 in Henry County as the ""Damascus Bridge.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-764
HB0765,2017,132,Darrell Kick,REPRESENTATIVES Marlene Anielski; Stephen D. Hambley; James M. Hoops,As Reported by the House State and Local Government Committee,Special Designations,Designate Monarch as state butterfly,House State and Local Government Committee,To enact section 5.035 of the Revised Code to designate the Monarch Butterfly as the official state butterfly.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-765
HB0766,2017,132,Steven Arndt,,As Introduced,Environment and Natural Resources; Housing and Real Property,Prohibit leaving junk watercraft/outboard motor on property,House State and Local Government Committee,To enact section 1547.306 of the Revised Code to prohibit a property owner from leaving a junk watercraft vessel or outboard motor uncovered in the open on the owner's property.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-766
HB0767,2017,132,Richard Brown,REPRESENTATIVES Nickie J. Antonio; Michael Ashford; Kristin Boggs; Teresa Fedor; Brigid Kelly; Adam C. Miller; John Patterson; Dan Ramos; Michael Sheehy; Kent Smith; Emilia Strong Sykes; Thomas West,As Introduced,State and Local Government,Establish Governor's Office of Drug Policy,House Government Accountability and Oversight Committee,To enact section 107.64 of the Revised Code to establish the Governor's Office of Drug Policy.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-767
HB0768,2017,132,Jonathan Dever,,As Introduced,Occupational Licensing and Regulation; Health and Human Services : Health Care,Train EMTs in proper response to medical identification product,House Health Committee,"To amend sections 4765.01, 4765.11, and 4765.16 and to enact section 4765.53 of the Revised Code to require that emergency medical service personnel receive training for the recognition, reading, and proper response to a patient with a medical identification product.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-768
HB0769,2017,132,Jonathan Dever,,As Introduced,Commerce; Commerce : Consumer Finance; Commerce : Uniform Commercial Code,Require credit agency to provide credit reports to businesses,"House Economic Development, Commerce, and Labor Committee",To enact section 1349.72 of the Revised Code to require a commercial credit reporting agency to provide credit reports to businesses and to establish a procedure whereby a business may dispute statements on the report.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-769
HB0770,2017,132,William Seitz,,As Introduced,Commerce : Financial Institutions,Revise credit union laws,"House Financial Institutions, Housing, and Urban Development Committee","To amend sections 1733.01, 1733.04, 1733.041, 1733.05, 1733.13, 1733.14, 1733.16, 1733.19, 1733.22, 1733.24, 1733.329, and 1733.39, to enact sections 1733.051 and 1733.152, and to repeal section 1733.26 of the Revised Code to revise the laws governing credit unions.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-770
HB0771,2017,132,Dick Stein,,As Introduced,Economic Development; Education : Higher Education; Environment and Natural Resources; Environment and Natural Resources : Waste Disposal; Health and Human Services; Health and Human Services : Health Care; Health and Human Services : Public Health; Military and Veterans; State and Local Government : State Government; Utilities : Electric Utilities,Establish Medical-Isotope Economic Development Authority,House Public Utilities Committee,"To amend sections 3748.03, 5725.98, 5726.98, 5729.98, 5747.02, 5747.98, and 5751.98 and to enact sections 122.97, 3748.23, 4164.01, 4164.02, 4164.03, 4164.05, 4164.07, 4164.09, 4164.11, 4164.13, 4164.15, 4164.17, 4164.19, 4164.21, 4164.23, 4164.25, 4164.27, 4164.29, 4164.31, 4164.33, 4164.35, 4164.41, 4164.43, 4164.45, 4164.46, 4164.48, 4164.49, 4164.50, 4164.51, 4164.52, 4164.54, 4164.56, 4164.58, 4164.59, 4164.60, 4164.61, 4164.63, 4164.64, 4164.66, 4164.68, 4164.70, 4164.71, 4164.72, 4164.73, 4164.74, 4164.75, 4164.76, 4164.78, 4164.80, 4164.81, 4164.82, 4164.83, 4164.84, 4164.86, 4164.87, 4164.88, 4164.91, 4164.93, 4164.95, and 4164.97 of the Revised Code to establish the Ohio Medical-Isotope Economic Development Consortium and Authority and to authorize tax credits for investments therein.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-771
HB0772,2017,132,Jim Butler,,As Introduced,Special Designations; Special Designations : Memorial Highways and Bridges; Transportation,Designate CWO3 James E. Groves III Memorial Highway,House Transportation and Public Safety Committee,"To enact section 5534.882 of the Revised Code to designate a portion of State Route 48 in Montgomery County as the ""CWO3 James E. Groves III Memorial Highway.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-772
HB0773,2017,132,Dan Ramos,REPRESENTATIVES Michael Ashford; Teresa Fedor; William Seitz,As Introduced,"Agriculture; Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Health and Human Services",Decriminalize hemp/sell medical marijuana paraphernalia,House Health Committee,To amend sections 3719.01 and 3796.20 and to enact section 3796.201 of the Revised Code to decriminalize industrial hemp and to authorize licensed retail dispensaries to sell medical marijuana paraphernalia and accessories.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-773
