bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
SR0319,2015,131,Scott Oelslager,,As Adopted by the Senate,,Honoring the University of Mount Union football team as the 2015 NCAA Division III National Champion.,,Honoring the University of Mount Union football team as the 2015 NCAA Division III National Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-319
SR0320,2015,131,Keith Faber,SENATORS Kevin Bacon; Troy Balderson; Bill Beagle; Edna Brown; Dave Burke; Capri S. Cafaro; Bill Coley; John Eklund; Randy Gardner; Lou Gentile; Cliff Hite; Jay Hottinger; Jim Hughes; Shannon Jones; Kris Jordan; Frank LaRose; Peggy Lehner; Gayle Manning; Larry Obhof; Scott Oelslager; Tom Patton; Bob Peterson; Tom Sawyer; Joe Schiavoni; Bill Seitz; Michael J. Skindell; Charleta B. Tavares; Cecil Thomas; Joe Uecker; Sandra R. Williams; Kenny Yuko,As Adopted by the Senate,,Honoring Senator Chris Widener for his loyal service to the Ohio Senate.,,Honoring Senator Chris Widener for his loyal service to the Ohio Senate.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-320
SB0320,2015,131,Bill Seitz,SENATORS Troy Balderson; Shannon Jones,As Introduced,Utilities; Utilities : Electric Utilities,Modifies laws pertaining to energy,Senate Energy and Natural Resources Committee,"To amend sections 1710.01, 1710.02, 1710.06, 1710.13, 3706.25, 4582.06, 4582.31, 4928.01, 4928.02, 4928.55, 4928.64, 4928.66, 4928.662, 4928.6610, and 4928.67; to recodify section 4928.67 as sections 4928.6711, 4928.6713, 4928.6715, 4928.6717, 4928.6723, and 4928.6725; and to enact sections 1710.20, 1710.21, 1710.22, 1710.24, 1710.241, 1710.26, 1710.28, 3745.28, 4928.41, 4928.6620, 4928.6621, 4928.671, 4928.672, 4928.673, 4928.676, 4928.677, 4928.679, 4928.6719, and 4928.6721 of the Revised Code to revise the requirements for renewable energy, energy efficiency, and peak demand reduction, to permit property owners to petition municipal corporations and townships for the purpose of developing and implementing special energy improvement projects, to govern condominium association participation in special improvement districts, to require deployment and permit cost recovery of advanced energy analytics technology by electric distribution utilities, and to revise the law governing net metering service provided by electric utilities and electric services companies.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-320
SB0321,2015,131,Keith Faber,REPRESENTATIVES Ron Amstutz; Marlene Anielski; Steven Arndt; Terry Boose; Tim W. Brown; Jim Buchy; Michael F. Curtin; Mike Dovilla; Mike Duffey; Teresa Fedor; Doug Green; Michael Henne; Michele Lepore-Hagan; Nathan H. Manning; Michael J. O'Brien; John Patterson; John M. Rogers; Tim Schaffer; Michael Sheehy; Ryan Smith; Robert Sprague; Fred Strahorn; Martin J. Sweeney; Andy Thompson; SENATORS Kevin Bacon; Troy Balderson; Bill Beagle; Edna Brown; Dave Burke; Bill Coley; John Eklund; Randy Gardner; Bob D. Hackett; Cliff Hite; Jay Hottinger; Jim Hughes; Shannon Jones; Kris Jordan; Frank LaRose; Peggy Lehner; Gayle Manning; Larry Obhof; Scott Oelslager; Tom Patton; Bob Peterson; Tom Sawyer; Joe Schiavoni; Bill Seitz; Michael J. Skindell; Charleta B. Tavares; Cecil Thomas; Joe Uecker; Sandra R. Williams; Kenny Yuko,As Enrolled,Courts and Civil Law : Civil Law; Courts and Civil Law : Courts; State and Local Government : Local Government; State and Local Government : Public Officials and Employees; State and Local Government : Public Records; State and Local Government : State Government,Creates alternative remedy for public records denials,House Government Accountability and Oversight Committee; Senate Government Oversight and Reform Committee,"To amend sections 149.43, 149.433, 2323.52, 2743.03, 2746.04, and 3333.0412 and to enact section 2743.75 of the Revised Code to create a procedure within the Court of Claims to hear complaints alleging a denial of access to public records, to modify the circumstances under which a person who files a mandamus action seeking the release of public records may be awarded court costs and attorney's fees, to expand the infrastructure record exemption under Public Records Law, and to generally protect a private, nonprofit institution of higher education from liability for a breach of confidentiality or other claim that arises from the institution's disclosure of public records.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-321
SR0321,2015,131,Cliff Hite,,As Adopted by the Senate,,In memory of Michael Garver Oxley.,,In memory of Michael Garver Oxley.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-321
SB0322,2015,131,Cliff Hite,SENATORS John Eklund; Bob D. Hackett; Frank LaRose; Peggy Lehner; Gayle Manning; Tom Patton; Bob Peterson; Tom Sawyer; Joe Schiavoni; Michael J. Skindell; Charleta B. Tavares; Cecil Thomas; Joe Uecker; Kenny Yuko,As Passed by the Senate,"Crimes, Corrections, and Law Enforcement : Law Enforcement; State and Local Government : Local Government; State and Local Government : Public Officials and Employees",Requires chiefs of police to complete training,Senate State and Local Government Committee,"To amend sections 505.49, 737.052, and 737.15 and to enact section 109.804 of the Revised Code to require the Ohio peace officer training commission to develop and conduct a chief of police training course for newly appointed chiefs of police appointed on or after January 1, 2017, and to require newly appointed chiefs of police of villages, cities, and townships to attend the training course within six months of appointment as a chief of police.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-322
SR0322,2015,131,Scott Oelslager,,As Adopted by the Senate,,In memory of Thomas W. Hannon.,,In memory of Thomas W. Hannon.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-322
SR0323,2015,131,Larry Obhof,SENATORS Kevin Bacon; Bill Beagle; Edna Brown; Capri S. Cafaro; John Eklund; Keith Faber; Randy Gardner; Lou Gentile; Cliff Hite; Jim Hughes; Shannon Jones; Kris Jordan; Frank LaRose; Peggy Lehner; Gayle Manning; Scott Oelslager; Tom Patton; Joe Schiavoni; Bill Seitz; Michael J. Skindell; Charleta B. Tavares; Joe Uecker; Sandra R. Williams; Kenny Yuko,As Adopted by the Senate,,In memory of Martha Joan Douglass.,,In memory of Martha Joan Douglass.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-323
SB0323,2015,131,Shannon Jones,SENATORS Capri S. Cafaro; Cliff Hite; Bill Seitz; Kenny Yuko,As Introduced,Juvenile and Family Law : Child Welfare,Changes child abuse and neglect reporting law,Senate Civil Justice Committee,"To amend sections 307.627, 2151.421, 2151.422, 2151.99, 3701.701, 5153.16, 5153.175, and 5153.176 of the Revised Code to make changes in the child abuse and neglect reporting law.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-323
SR0324,2015,131,Randy Gardner; Cliff Hite,,As Adopted by the Senate,,Honoring Dave Wigent as the 2015 Ohio Outstanding Director of the Year.,,Honoring Dave Wigent as the 2015 Ohio Outstanding Director of the Year.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-324
SB0324,2015,131,Michael J. Skindell,SENATORS Capri S. Cafaro; Sandra R. Williams; Kenny Yuko,As Introduced,Employment; Health and Human Services : Health Care; Occupational Licensing and Regulation,Addresses working conditions for registered nurses,Senate Health and Human Services Committee,"To amend sections 3727.50, 3727.51, 3727.52, and 3727.53 and to enact sections 3727.70 to 3727.78 of the Revised Code to establish minimum ratios of direct-care registered nurses to patients in hospitals, to specify rights of registered nurses working in hospitals, and to prohibit retaliatory actions by hospitals against registered nurses.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-324
SR0325,2015,131,Jim Hughes,,As Adopted by the Senate,,"Honoring the Ohio United Way on Ohio 2-1-1 Day, February 11, 2016.",,"Honoring the Ohio United Way on Ohio 2-1-1 Day, February 11, 2016.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-325
SB0325,2015,131,Kris Jordan,,As Introduced,Utilities : Electric Utilities,Repeals renewable energy requirements,Senate Energy and Natural Resources Committee,"To amend sections 717.25, 4905.31, 4928.01, 4928.02, 4928.142, 4928.143, 4928.20, 4928.61, 4928.62, 5501.311, and 5727.75, to enact new section 4928.64, and to repeal sections 1710.061, 4928.64, 4928.643, 4928.644, 4928.645, 4928.65, 4928.66, 4928.662, 4928.6610, 4928.6611, 4928.6612, 4928.6613, 4928.6614, 4928.6615, and 4928.6616 of the Revised Code; and to amend Sections 3 and 4 and to repeal Sections 5, 6, 7, 8, 9, 10, and 11 of Sub. S.B. 310 of the 130th General Assembly to repeal the requirement that electric distribution utilities and electric services companies provide 12.5% of their retail power supplies from qualifying renewable energy resources by 2027, to repeal energy efficiency and peak demand reduction requirements for electric distribution utilities, and to modify the topics included in the Energy Mandates Study Committee report.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-325
SR0326,2015,131,Michael J. Skindell; Tom Patton,,As Adopted by the Senate,,Honoring the St. Edward High School football team as the 2015 Division I State Champion.,,Honoring the St. Edward High School football team as the 2015 Division I State Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-326
SB0326,2015,131,Randy Gardner,SENATORS John Eklund; Cliff Hite; Jim Hughes; Joe Schiavoni; Joe Uecker,As Introduced,Education; Education : Primary and Secondary Education,Assists schools with technology and security,Senate Finance Committee,To enact section 3318.39 of the Revised Code to require the Ohio School Facilities Commission to establish a program assisting school districts in purchasing technology and making physical alterations to improve technology infrastructure and school safety and security.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-326
SR0327,2015,131,Bob Peterson,,As Adopted by the Senate,,Honoring Gary Mohr as the recipient of the 2015 CEO's Award for Distinguished Leadership.,,Honoring Gary Mohr as the recipient of the 2015 CEO's Award for Distinguished Leadership.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-327
SB0327,2015,131,Troy Balderson,,As Introduced,Environment and Natural Resources; Environment and Natural Resources : Oil and Gas; Taxation,Regulates oil and gas unit operation and valuation,Senate State and Local Government Committee,To amend sections 1509.28 and 5713.051 of the Revised Code to revise provisions in the Oil and Gas Law governing unit operation and to specify that the discounted cash flow formula used to value certain producing oil and gas reserves for property tax purposes is the only method for valuing all oil and gas reserves.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-327
SR0328,2015,131,Tom Sawyer; Frank LaRose,,As Adopted by the Senate,,Honoring the Archbishop Hoban High School girls soccer team as the 2015 Division II State Champion.,,Honoring the Archbishop Hoban High School girls soccer team as the 2015 Division II State Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-328
SB0328,2015,131,Bill Coley,SENATORS John Eklund; Cliff Hite; Shannon Jones; Tom Patton,As Introduced,Health and Human Services : Child Care; Juvenile and Family Law : Child Welfare; Juvenile and Family Law : Juvenile Justice,Address child care host family affidavits,Senate Civil Justice Committee,"To amend sections 3109.04, 3109.78, 3109.79, 3109.80, 3310.51, 3313.64, 3313.649, and 3313.672 and to enact sections 3109.84, 3109.841, 3109.842, 3109.843, 3109.844, 3109.845, 3109.846, 3109.847, 3109.848, 3109.849, 3109.8410, 3109.8411, 3109.8412, 3109.8413, 3109.8414, 3109.8415, and 5153.164 of the Revised Code regarding host family affidavits for the care of children.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-328
SB0329,2015,131,Kris Jordan; Keith Faber,REPRESENTATIVES Niraj J. Antani; John Becker; Louis W. Blessing III; Terry Boose; Tom Brinkman; Jim Buchy; Wesley A. Goodman; Doug Green; Robert McColley; Derek Merrin; Wes Retherford; Kristina Roegner; Mark J. Romanchuk; Tim Schaffer; Louis Terhar; Andy Thompson; A. Nino Vitale; Ron Young; Paul Zeltwanger; SENATORS Kevin Bacon; Dave Burke; Bill Coley; John Eklund; Bob D. Hackett; Cliff Hite; Larry Obhof; Bob Peterson; Joe Uecker,As Enrolled,Occupational Licensing and Regulation; State and Local Government : State Government,Revise sunset review law,House Government Accountability and Oversight Committee; Senate Government Oversight and Reform Committee,"To enact sections 101.88, 101.881, 101.882, and 101.89 of the Revised Code to require standing committees of the General Assembly to establish a schedule for the periodic review and sunset of state departments that are currently in the Governor's cabinet.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-329
SR0329,2015,131,Troy Balderson,,As Adopted by the Senate,,Honoring the Village of Malta on its Two Hundredth Anniversary.,,Honoring the Village of Malta on its Two Hundredth Anniversary.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-329
SR0330,2015,131,Keith Faber,,As Adopted by the Senate,,Honoring Linda Gorry on her retirement from the Ohio Legislative Service Commission.,,Honoring Linda Gorry on her retirement from the Ohio Legislative Service Commission.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-330
SB0330,2015,131,Peggy Lehner,SENATORS Cliff Hite; Shannon Jones; Cecil Thomas,As Introduced,Health and Human Services : Health Care; Occupational Licensing and Regulation,License dental therapists,Senate Government Oversight and Reform Committee,"To amend sections 1751.01, 2305.234, 2925.01, 3701.245, 3701.74, 3709.161, 3715.872, 3721.21, 4715.01, 4715.02, 4715.03, 4715.05, 4715.22, 4715.23, 4715.231, 4715.25, 4715.30, 4715.301, 4715.33, 4715.39, 4715.42, 4715.421, 4715.52, 4715.56, 4715.61, 4715.64, 4715.66, 4715.99, 4769.01, and 4773.02, to enact sections 4715.221, 4715.232, 4715.70, 4715.71, 4715.72, 4715.73, 4715.74, 4715.75, 4715.751, 4715.752, 4715.76, 4715.761, 4715.77, 4715.78, 4715.79, and 4715.80, and to repeal sections 4715.36, 4715.361, 4715.362, 4715.363, 4715.364, 4715.365, 4715.366, 4715.367, 4715.368, 4715.369, 4715.37, 4715.371, 4715.372, 4715.373, 4715.374, and 4715.375 of the Revised Code to establish licensing requirements for dental therapists.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-330
SB0331,2015,131,Bob Peterson,REPRESENTATIVES Niraj J. Antani; Wesley A. Goodman; Robert McColley; Derek Merrin; Dorothy Pelanda; Bill Reineke; Gary Scherer; Ryan Smith; SENATORS John Eklund; Bill Seitz,As Enrolled,"Agriculture; Agriculture : Animals; Commerce; Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Economic Development; Employment; Utilities; Utilities : Telecommunications",Regulate dog sales and license pet stores,House Finance Committee; Senate Finance Committee,"To amend sections 956.01, 956.03, 956.04, 956.12, 956.13, 956.14, 956.15, 956.18, 959.15, 959.99, 1717.06, 4111.02, 4939.01, 4939.02, 4939.03, and 4939.08; to enact sections 956.051, 956.181, 956.19, 956.20, 956.21, 956.22, 956.23, 956.99, 959.21, 4113.85, 4939.031, 4939.032, 4939.033, 4939.035, 4939.037, 4939.038, 4939.039, 4939.0311, 4939.0313, 4939.0315, 4939.0317, 4939.0319, 4939.0321, 4939.0325, and 4939.0327 of the Revised Code; and to amend Section 211.10 of Am. Sub. H.B. 64 of the 131st General Assembly to regulate the sale of dogs from pet stores and dog retailers, to require the Director of Agriculture to license pet stores, and to revise the civil penalties applicable to dog breeders and other specified entities; to govern construction and attachment activities related to micro wireless facilities in the public way; to prohibit political subdivisions from establishing minimum wage rates different from the rate required by state law; to generally grant private employers exclusive authority to establish policies concerning hours and location of work, scheduling, and fringe benefits, unless an exception applies; to prohibit a person from engaging in sexual conduct with an animal and related acts, to provide for the seizure and impoundment of an animal that is the subject of a violation, and to authorize a sentencing court to require an offender to undergo psychological evaluation or counseling; to prohibit and establish an increased penalty for knowingly engaging in activities associated with cockfighting, bearbaiting, or pitting an animal against another; to remove the residency requirement for the appointment of an agent to a county humane society; and to make an appropriation.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-331
SR0331,2015,131,Keith Faber,,As Adopted by the Senate,,Honoring Mary Buehler on being crowned the 2016 Ohio Fairs' Queen.,,Honoring Mary Buehler on being crowned the 2016 Ohio Fairs' Queen.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-331
SB0332,2015,131,Shannon Jones; Charleta B. Tavares,REPRESENTATIVES Niraj J. Antani; Nickie J. Antonio; Steven Arndt; Nan A. Baker; Heather Bishoff; Kristin Boggs; Terry Boose; Kevin Boyce; Janine R. Boyd; Tony Burkley; Nicholas J. Celebrezze; Kathleen Clyde; Hearcel F. Craig; Denise Driehaus; Mike Duffey; Teresa Fedor; Doug Green; Cheryl L. Grossman; Christina Hagan; Michael Henne; Stephanie Howse; Stephen A. Huffman; Greta Johnson; Christie Bryant Kuhns; Stephanie Kunze; Sarah LaTourette; David Leland; Michele Lepore-Hagan; Nathan H. Manning; Robert McColley; Michael J. O'Brien; Sean O'Brien; John Patterson; Dorothy Pelanda; Rick Perales; Debbie Phillips; Alicia Reece; Bill Reineke; Jeff Rezabek; John M. Rogers; Mark J. Romanchuk; Scott K. Ryan; Gary Scherer; Michael Sheehy; Kent Smith; Ryan Smith; Robert Sprague; Martin J. Sweeney; Emilia Strong Sykes; Louis Terhar; Ron Young; SENATORS Kevin Bacon; Troy Balderson; Bill Beagle; Edna Brown; Dave Burke; Capri S. Cafaro; John Eklund; Keith Faber; Randy Gardner; Bob D. Hackett; Cliff Hite; Jay Hottinger; Frank LaRose; Peggy Lehner; Gayle Manning; Larry Obhof; Scott Oelslager; Tom Patton; Bob Peterson; Tom Sawyer; Joe Schiavoni; Bill Seitz; Michael J. Skindell; Cecil Thomas; Joe Uecker; Kenny Yuko,As Enrolled,Health and Human Services; Health and Human Services : Health Care; Health and Human Services : Medicaid; Health and Human Services : Public Assistance; Housing and Real Property; Occupational Licensing and Regulation; Juvenile and Family Law : Child Welfare,Implement infant mortality recommendations,House Finance Committee; Senate Health and Human Services Committee,"To amend sections 2101.16, 2151.3515, 2151.3516, 2151.3517, 2151.3518, 2151.3519, 2151.3521, 2151.3523, 2151.3525, 2151.3526, 2151.3527, 2151.3529, 2151.3530, 3701.132, 3701.142, 3701.61, 3701.63, 3701.66, 3701.67, 3701.68, 3701.84, 3701.928, 3713.01, 3713.02, 3713.99, 4729.01, 5162.01, 5162.13, 5163.01, 5163.10, 5163.101, and 5167.16; to amend, for the purpose of adopting new section numbers as shown in parentheses, sections 2151.3516 (2151.3517), 2151.3517 (2151.3518), 2151.3518 (2151.3519), 2151.3519 (2151.3521), 2151.3520 (2151.3522), 2151.3521 (2151.3523), 2151.3522 (2151.3524), 2151.3523 (2151.3525), 2151.3524 (2151.3526), 2151.3525 (2151.3528), 2151.3526 (2151.3529), 2151.3527 (2151.3530), 2151.3528 (2151.3531), 2151.3529 (2151.3534), 2151.3530 (2151.3535); to enact new section 2151.3516 and sections 175.14, 175.15, 191.09, 191.10, 2151.3532, 3701.611, 3701.612, 3701.613, 3701.671, 3701.90, 3701.951, 3701.952, 3701.953, 3701.97, 3702.34, 3705.40, 3705.41, 3713.021, 3713.022, 3727.20, 4729.45, 4731.057, 4743.08, 5162.135, 5162.136, 5164.471, 5164.721, 5167.171, 5167.172, 5167.173, and 5167.45 of the Revised Code to provide for the implementation of recommendations made by the Commission on Infant Mortality, to authorize pharmacists to administer by injection certain prescribed drugs, and to make changes to the law permitting controlled desertion of a child not older than thirty days.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-332
SR0332,2015,131,Lou Gentile,,As Adopted by the Senate,,In memory of Charles Lewis Scott.,,In memory of Charles Lewis Scott.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-332
SR0333,2015,131,Charleta B. Tavares; Jim Hughes; Kevin Bacon; Kris Jordan,,As Adopted by the Senate,,Honoring The Ohio State University Max M. Fisher College of Business on its Centennial.,,Honoring The Ohio State University Max M. Fisher College of Business on its Centennial.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-333
SB0333,2015,131,Cliff Hite,,As Introduced,Environment and Natural Resources; Environment and Natural Resources : Air and Water Pollution Control; Environment and Natural Resources : Waste Disposal,Revise environmental protection laws,Senate Energy and Natural Resources Committee,"To amend sections 1506.21, 1506.23, 3714.01, 3714.02, 3714.051, 3714.06, 3714.062, 3714.082, 3734.061, 3734.19, 3734.20, 3734.21, 3734.22, 3734.23, 3734.30, 5301.80, 6109.08, 6109.24, 6111.03, 6111.04, 6111.07, and 6111.30 and to enact sections 3714.022, 6109.25, 6111.33, and 6111.34 of the Revised Code to revise specified laws relating to environmental protection.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-333
SR0334,2015,131,Lou Gentile,,As Adopted by the Senate,,Honoring Olivia Bonecutter for her success at the 2015 World Tap Competition.,,Honoring Olivia Bonecutter for her success at the 2015 World Tap Competition,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-334
SB0334,2015,131,John Eklund,,As Introduced,Commerce; Occupational Licensing and Regulation; Transportation,Revise motor vehicle salvage dealers law,"Senate Transportation, Commerce and Labor Committee","To amend sections 4517.02, 4738.01, 4738.02, and 4738.99 of the Revised Code to amend the law regulating motor vehicle salvage dealers.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-334
SR0335,2015,131,Larry Obhof,,As Adopted by the Senate,,Honoring the Stellar Robotics team as the 2015 State and Mahoning Valley Robotics Challenge Champion.,,Honoring the Stellar Robotics team as the 2015 State and Mahoning Valley Robotics Challenge Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-335
SB0335,2015,131,Tom Patton,,As Introduced,Commerce : Financial Institutions,Regulate non-bank automated teller machines,Senate Financial Institutions Committee,To enact section 1181.081 of the Revised Code to regulate non-bank automated teller machines.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-335
SR0336,2015,131,Jim Hughes; Charleta B. Tavares; Kris Jordan; Lou Gentile,,As Adopted by the Senate,,Honoring the Ohio Department of Rehabilitation and Correction Ohio Certified Public Manager training team as the 2015 President's Award winner.,,Honoring the Ohio Department of Rehabilitation and Correction Ohio Certified Public Manager training team as the 2015 President's Award winner.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-336
SB0336,2015,131,Cliff Hite; Frank LaRose,SENATORS Tom Sawyer; Bill Seitz,As Introduced,Commerce; Transportation,Prohibit installing unsafe used tires,Senate Government Oversight and Reform Committee,To amend section 1345.99 and to enact section 1345.022 of the Revised Code to prohibit the installation of unsafe used tires on certain motor vehicles.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-336
SB0337,2015,131,Jim Hughes,SENATORS Kevin Bacon; Troy Balderson; Bill Beagle; Edna Brown; Dave Burke; Capri S. Cafaro; Bill Coley; John Eklund; Keith Faber; Randy Gardner; Lou Gentile; Bob D. Hackett; Cliff Hite; Jay Hottinger; Shannon Jones; Kris Jordan; Frank LaRose; Peggy Lehner; Gayle Manning; Larry Obhof; Scott Oelslager; Tom Patton; Bob Peterson; Tom Sawyer; Joe Schiavoni; Bill Seitz; Michael J. Skindell; Charleta B. Tavares; Cecil Thomas; Joe Uecker; Sandra R. Williams; Kenny Yuko,As Passed by the Senate,Special Designations : Memorial Highways and Bridges; Transportation,Designate memorial highway,"Senate Transportation, Commerce and Labor Committee","To enact section 5534.44 of the Revised Code to designate a portion of Interstate Route 270 in Franklin County as the ""Hilliard Patrol Officer Sean Johnson Memorial Highway.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-337
SR0337,2015,131,Keith Faber,,As Adopted by the Senate,,"Relative to the appointment of Robert Hackett, to fill the vacancy in the membership of the Senate created by the resignation of Chris Widener of the 10th Senatorial District.",,"Relative to the appointment of Robert Hackett, to fill the vacancy in the membership of the Senate created by the resignation of Chris Widener of the 10th Senatorial District.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-337
SR0338,2015,131,Keith Faber,,As Adopted by the Senate,,Relative to mileage reimbursement.,,Relative to mileage reimbursement.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-338
SB0338,2015,131,Joe Schiavoni; Charleta B. Tavares,SENATORS Capri S. Cafaro; Lou Gentile; Tom Sawyer; Michael J. Skindell; Cecil Thomas; Kenny Yuko,As Introduced,State and Local Government : State Government,Broadcast committee meetings,Senate Government Oversight and Reform Committee,"To amend section 3353.07 of the Revised Code to require the Ohio Government Telecommunications Service to broadcast live, with video and audio content, all General Assembly committee meetings and to name this act the Wire the Statehouse Act.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-338
SR0339,2015,131,Jim Hughes; Kris Jordan,,As Adopted by the Senate,,"Honoring Immaculate Conception Church on its One Hundredth Anniversary.
",,Honoring Immaculate Conception Church on its One Hundredth Anniversary.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-339
SB0339,2015,131,Charleta B. Tavares,SENATORS Capri S. Cafaro; Lou Gentile; Tom Sawyer; Joe Schiavoni; Michael J. Skindell; Kenny Yuko,As Introduced,Special Designations; Special Designations : Observances,Designates commemorative month,Senate State and Local Government Committee,"To enact section 5.2299 of the Revised Code to designate the month of June as ""Pride Month.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-339
SR0340,2015,131,Larry Obhof,,As Adopted by the Senate,,Honoring Denise Benson on being named the 2015 Ohio Boys Cross Country Coach of the Year.,,Honoring Denise Benson on being named the 2015 Ohio Boys Cross Country Coach of the Year.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-340
SB0340,2015,131,Bill Seitz,,As Introduced,Commerce; Courts and Civil Law : Civil Law,Regulates indemnity clauses in public improvement contracts,Senate State and Local Government Committee,To enact section 153.81 of the Revised Code to regulate the use of indemnity provisions in contracts related to public improvements.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-340
SR0341,2015,131,Larry Obhof,,As Adopted by the Senate,,Honoring Brady Long as Ohio's Best Bagger for 2015.,,Honoring Brady Long as Ohio's Best Bagger for 2015.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-341
SB0341,2015,131,Kris Jordan,,As Introduced,"Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Firearms; Crimes, Corrections, and Law Enforcement : Law Enforcement",Changes scope of concealed handgun authorizations,Senate State and Local Government Committee,"To amend sections 109.69, 109.731, 1547.69, 2923.11, 2923.12, 2923.121, 2923.122, 2923.123, 2923.124, 2923.125, 2923.126, 2923.128, 2923.129, 2923.1213, 2923.16, and 4749.10 and to enact section 2923.111 of the Revised Code to allow a person who has a concealed handgun license to carry concealed all firearms other than dangerous ordnance or firearms that state or federal law prohibits the person from possessing and to provide that a person 21 years of age or older and not legally prohibited from possessing or receiving a firearm by federal law does not need a concealed handgun license in order to carry or have concealed on the person's person or ready at hand a firearm and is subject to the same laws regarding carrying a concealed firearm as a person who has a concealed handgun license.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-341
SR0342,2015,131,Kenny Yuko,SENATORS Edna Brown; Capri S. Cafaro; John Eklund; Randy Gardner; Lou Gentile; Cliff Hite; Jim Hughes; Joe Schiavoni; Bill Seitz; Cecil Thomas,As Adopted by the Senate,,Recognizing March 2016 as Multiple Sclerosis Awareness Month in Ohio.,,Recognizing March 2016 as Multiple Sclerosis Awareness Month in Ohio.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-342
SB0342,2015,131,Cecil Thomas,,As Introduced,"Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Firearms; Crimes, Corrections, and Law Enforcement : Law Enforcement; State and Local Government : Local Government",Authorizes municipalities to ban handguns during events,Senate State and Local Government Committee,"To amend sections 9.68, 2923.122, and 2923.126 of the Revised Code and to amend Section 9 of Am. Sub. H.B. 12 of the 125th General Assembly to grant municipal corporations the authority to impose a ban or restriction on the open carry or concealed carry of any firearm in a publicly secured area established by the municipal corporation during an event of regional or national significance being held in the municipal corporation.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SB-342
SR0343,2015,131,Charleta B. Tavares,,As Adopted by the Senate,,Honoring Janet Cool as the 2015 Ohio Certified Public Manager of the Year.,,Honoring Janet Cool as the 2015 Ohio Certified Public Manager of the Year.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-SR-343
