bill_number,session,chamber,action_date,action,journal_page,order
LB0025,2023_2024,Unicameral,2024-04-03,Wayne AM3327 to AM440 filed,1486,17
LB0025,2023_2024,Unicameral,2024-03-19,Bosn MO1287 Recommit to the Judiciary Committee filed,1156,16
LB0025,2023_2024,Unicameral,2024-03-19,Bosn MO1286 Indefinitely postpone filed,1156,15
LB0025,2023_2024,Unicameral,2024-03-19,Bosn MO1285 Recommit to the Judiciary Committee filed,1156,14
LB0025,2023_2024,Unicameral,2024-03-19,"Bosn MO1284 Bracket until April 11, 2024 filed",1156,13
LB0025,2023_2024,Unicameral,2024-03-19,Bosn MO1283 Recommit to the Judiciary Committee filed,1156,12
LB0025,2023_2024,Unicameral,2024-03-19,"Bosn MO1282 Bracket until April 11, 2024 filed",1156,11
LB0025,2023_2024,Unicameral,2024-03-19,"Bosn MO1281 Indefinitely postpone pursuant to Rule 6, Sec. 3(f) filed",1156,10
LB0025,2023_2024,Unicameral,2024-02-15,Wayne priority bill,721,9
LB0025,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,7,8
LB0025,2023_2024,Unicameral,2023-05-31,Attorney General's Opinion,1825,7
LB0025,2023_2024,Unicameral,2023-03-02,Slama FA26 filed,668,6
LB0025,2023_2024,Unicameral,2023-02-28,Judiciary AM440 filed,639,5
LB0025,2023_2024,Unicameral,2023-02-28,Placed on General File with AM440,639,4
LB0025,2023_2024,Unicameral,2023-01-18,"Notice of hearing for January 25, 2023",342,3
LB0025,2023_2024,Unicameral,2023-01-09,Referred to Judiciary Committee,126,2
LB0025,2023_2024,Unicameral,2023-01-05,Date of introduction,71,1
LB0026,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,5
LB0026,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,7,4
LB0026,2023_2024,Unicameral,2023-01-30,"Notice of hearing for February 13, 2023",427,3
LB0026,2023_2024,Unicameral,2023-01-09,Referred to Transportation and Telecommunications Committee,126,2
LB0026,2023_2024,Unicameral,2023-01-05,Date of introduction,71,1
LB0027,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB27 amended into LB50 by AM1796,0,8
LB0027,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,7
LB0027,2023_2024,Unicameral,2023-02-22,Judiciary AM174 filed,573,6
LB0027,2023_2024,Unicameral,2023-02-22,Placed on General File with AM174,573,5
LB0027,2023_2024,Unicameral,2023-01-26,"Notice of hearing for February 02, 2023",404,4
LB0027,2023_2024,Unicameral,2023-01-10,Conrad name added,196,3
LB0027,2023_2024,Unicameral,2023-01-09,Referred to Judiciary Committee,126,2
LB0027,2023_2024,Unicameral,2023-01-05,Date of introduction,71,1
LB0028,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB28 amended into LB243 by AM977,0,9
LB0028,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,8
LB0028,2023_2024,Unicameral,2023-02-23,Erdman AM435 filed,596,7
LB0028,2023_2024,Unicameral,2023-02-23,"Cavanaugh, M. AM533 filed",595,6
LB0028,2023_2024,Unicameral,2023-02-13,Revenue AM351 filed,495,5
LB0028,2023_2024,Unicameral,2023-02-13,Placed on General File with AM351,495,4
LB0028,2023_2024,Unicameral,2023-01-18,"Notice of hearing for January 25, 2023",298,3
LB0028,2023_2024,Unicameral,2023-01-09,Referred to Revenue Committee,126,2
LB0028,2023_2024,Unicameral,2023-01-05,Date of introduction,71,1
LB0029,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,7
LB0029,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,7,6
LB0029,2023_2024,Unicameral,2023-03-06,Revenue AM130 filed,684,5
LB0029,2023_2024,Unicameral,2023-03-06,Placed on General File with AM130,684,4
LB0029,2023_2024,Unicameral,2023-01-18,"Notice of hearing for January 27, 2023",298,3
LB0029,2023_2024,Unicameral,2023-01-09,Referred to Revenue Committee,126,2
LB0029,2023_2024,Unicameral,2023-01-05,Date of introduction,71,1
LB0030,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB30 amended into LB50 by AM1796,0,6
LB0030,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,5
LB0030,2023_2024,Unicameral,2023-02-22,Placed on General File,572,4
LB0030,2023_2024,Unicameral,2023-02-08,"Notice of hearing for February 15, 2023",479,3
LB0030,2023_2024,Unicameral,2023-01-09,Referred to Judiciary Committee,126,2
LB0030,2023_2024,Unicameral,2023-01-05,Date of introduction,71,1
LB0031,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,35
LB0031,2023_2024,Unicameral,2024-02-02,Jacobson AM2305 pending,590,34
LB0031,2023_2024,Unicameral,2024-02-02,Jacobson MO1181 failed,590,33
LB0031,2023_2024,Unicameral,2024-02-02,"Jacobson MO1181 Invoke cloture pursuant to Rule 7, Sec. 10 filed",590,32
LB0031,2023_2024,Unicameral,2024-02-02,Slama FA210 withdrawn,590,31
LB0031,2023_2024,Unicameral,2024-02-02,Slama FA209 withdrawn,590,30
LB0031,2023_2024,Unicameral,2024-02-02,Slama FA209 pending,586,29
LB0031,2023_2024,Unicameral,2024-02-02,Slama FA209 pending,585,28
LB0031,2023_2024,Unicameral,2024-02-01,Jacobson AM2305 filed,580,27
LB0031,2023_2024,Unicameral,2024-02-01,Slama FA210 filed,579,26
LB0031,2023_2024,Unicameral,2024-02-01,Slama FA208 withdrawn,574,25
LB0031,2023_2024,Unicameral,2024-01-31,Slama FA209 filed,571,24
LB0031,2023_2024,Unicameral,2024-01-31,Slama FA208 pending,567,23
LB0031,2023_2024,Unicameral,2024-01-31,Slama FA208 filed,567,22
LB0031,2023_2024,Unicameral,2024-01-31,Transportation and Telecommunications AM2019 adopted,567,21
LB0031,2023_2024,Unicameral,2024-01-30,Transportation and Telecommunications AM2019 filed,561,20
LB0031,2023_2024,Unicameral,2024-01-30,Placed on General File with AM2019,561,19
LB0031,2023_2024,Unicameral,2024-01-16,Blood name added,401,18
LB0031,2023_2024,Unicameral,2024-01-08,DeBoer name added,312,17
LB0031,2023_2024,Unicameral,2024-01-05,Lippincott name added,273,16
LB0031,2023_2024,Unicameral,2024-01-05,Vargas name added,273,15
LB0031,2023_2024,Unicameral,2024-01-03,Jacobson priority bill,173,14
LB0031,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,8,13
LB0031,2023_2024,Unicameral,2023-03-06,"Cavanaugh, M. name added",687,12
LB0031,2023_2024,Unicameral,2023-02-28,Ibach name added,643,11
LB0031,2023_2024,Unicameral,2023-02-03,Dover name added,460,10
LB0031,2023_2024,Unicameral,2023-02-01,Dungan name added,442,9
LB0031,2023_2024,Unicameral,2023-02-01,Dorn name added,442,8
LB0031,2023_2024,Unicameral,2023-01-30,"Notice of hearing for March 06, 2023",427,7
LB0031,2023_2024,Unicameral,2023-01-25,Walz name added,398,6
LB0031,2023_2024,Unicameral,2023-01-12,Brewer name added,235,5
LB0031,2023_2024,Unicameral,2023-01-10,Conrad name added,196,4
LB0031,2023_2024,Unicameral,2023-01-10,Raybould name added,196,3
LB0031,2023_2024,Unicameral,2023-01-09,Referred to Transportation and Telecommunications Committee,126,2
LB0031,2023_2024,Unicameral,2023-01-05,Date of introduction,72,1
LB0032,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB32 amended into LB852 by AM2355,0,9
LB0032,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,8
LB0032,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,8,7
LB0032,2023_2024,Unicameral,2023-05-23,Hunt AM1859 filed,1668,6
LB0032,2023_2024,Unicameral,2023-05-23,Hunt AM1858 filed,1668,5
LB0032,2023_2024,Unicameral,2023-01-24,Correction,371,4
LB0032,2023_2024,Unicameral,2023-01-23,"Notice of hearing for February 07, 2023",365,3
LB0032,2023_2024,Unicameral,2023-01-09,"Referred to Banking, Commerce and Insurance Committee",126,2
LB0032,2023_2024,Unicameral,2023-01-05,Date of introduction,72,1
LB0033,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB33 amended into LB531 by AM1880,0,7
LB0033,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,6
LB0033,2023_2024,Unicameral,2023-02-23,"Cavanaugh, M. AM532 filed",595,5
LB0033,2023_2024,Unicameral,2023-02-13,Placed on General File,495,4
LB0033,2023_2024,Unicameral,2023-01-23,"Notice of hearing for January 31, 2023",365,3
LB0033,2023_2024,Unicameral,2023-01-09,Referred to Urban Affairs Committee,126,2
LB0033,2023_2024,Unicameral,2023-01-05,Date of introduction,72,1
LB0034,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,5
LB0034,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,8,4
LB0034,2023_2024,Unicameral,2023-02-09,"Notice of hearing for February 16, 2023",487,3
LB0034,2023_2024,Unicameral,2023-01-09,Referred to Judiciary Committee,126,2
LB0034,2023_2024,Unicameral,2023-01-05,Date of introduction,72,1
LB0035,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB35 amended into LB227 by AM1332,0,17
LB0035,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,16
LB0035,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO206 Bracket until June 1, 2023 filed",929,15
LB0035,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO203 Bracket until June 2, 2023 filed",929,14
LB0035,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO207 Recommit to Health and Human Services Committee filed",929,13
LB0035,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO205 Recommit to Health and Human Services Committee filed",929,12
LB0035,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO202 Recommit to Health and Human Services Committee filed",929,11
LB0035,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO204 Indefinitely postpone filed",928,10
LB0035,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO201 Indefinitely postpone pursuant to Rule 6 Section 3(f) filed",928,9
LB0035,2023_2024,Unicameral,2023-03-16,Fredrickson name added,799,8
LB0035,2023_2024,Unicameral,2023-03-14,Placed on General File,760,7
LB0035,2023_2024,Unicameral,2023-03-13,DeBoer priority bill,736,6
LB0035,2023_2024,Unicameral,2023-02-21,"Notice of hearing for March 02, 2023",554,5
LB0035,2023_2024,Unicameral,2023-02-10,Conrad name added,494,4
LB0035,2023_2024,Unicameral,2023-01-31,Hunt name added,434,3
LB0035,2023_2024,Unicameral,2023-01-09,Referred to Health and Human Services Committee,126,2
LB0035,2023_2024,Unicameral,2023-01-05,Date of introduction,72,1
LBA0035,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,3
LBA0035,2023_2024,Unicameral,2023-03-28,Placed on General File,857,2
LBA0035,2023_2024,Unicameral,2023-03-28,Date of introduction,857,1
LB0036,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,7
LB0036,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,8,6
LB0036,2023_2024,Unicameral,2023-03-08,"Notice of hearing for March 15, 2023",703,5
LB0036,2023_2024,Unicameral,2023-01-31,Hunt name added,434,4
LB0036,2023_2024,Unicameral,2023-01-10,Conrad name added,196,3
LB0036,2023_2024,Unicameral,2023-01-09,Referred to Revenue Committee,126,2
LB0036,2023_2024,Unicameral,2023-01-05,Date of introduction,73,1
LB0037,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,5
LB0037,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,8,4
LB0037,2023_2024,Unicameral,2023-01-13,"Notice of hearing for January 30, 2023",254,3
LB0037,2023_2024,Unicameral,2023-01-09,Referred to Transportation and Telecommunications Committee,126,2
LB0037,2023_2024,Unicameral,2023-01-05,Date of introduction,73,1
LB0038,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,10
LB0038,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,8,9
LB0038,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB38 amended into LB754 by AM906,0,8
LB0038,2023_2024,Unicameral,2023-02-08,"Notice of hearing for February 15, 2023",479,7
LB0038,2023_2024,Unicameral,2023-01-27,"Notice of hearing for February 03, 2023 (cancel)",420,6
LB0038,2023_2024,Unicameral,2023-01-26,"Notice of hearing for February 03, 2023",400,5
LB0038,2023_2024,Unicameral,2023-01-17,Ibach name added,291,4
LB0038,2023_2024,Unicameral,2023-01-10,Conrad name added,196,3
LB0038,2023_2024,Unicameral,2023-01-09,Referred to Revenue Committee,126,2
LB0038,2023_2024,Unicameral,2023-01-05,Date of introduction,73,1
LB0039,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,9
LB0039,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,9,8
LB0039,2023_2024,Unicameral,2023-01-31,Hunt name added,434,7
LB0039,2023_2024,Unicameral,2023-01-18,"Notice of hearing for January 27, 2023",341,6
LB0039,2023_2024,Unicameral,2023-01-10,Conrad name added,196,5
LB0039,2023_2024,Unicameral,2023-01-10,"Cavanaugh, M. name added",196,4
LB0039,2023_2024,Unicameral,2023-01-09,Referred to Executive Board,126,3
LB0039,2023_2024,Unicameral,2023-01-06,Day name added,123,2
LB0039,2023_2024,Unicameral,2023-01-05,Date of introduction,73,1
LB0040,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,6
LB0040,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,9,5
LB0040,2023_2024,Unicameral,2023-02-23,Blood AM469 filed,599,4
LB0040,2023_2024,Unicameral,2023-02-10,"Notice of hearing for February 23, 2023",493,3
LB0040,2023_2024,Unicameral,2023-01-09,Referred to Natural Resources Committee,126,2
LB0040,2023_2024,Unicameral,2023-01-05,Date of introduction,73,1
LB0041,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB41 amended into LB43 by AM2076,0,7
LB0041,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,6
LB0041,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,9,5
LB0041,2023_2024,Unicameral,2023-02-16,Placed on General File,538,4
LB0041,2023_2024,Unicameral,2023-01-31,"Notice of hearing for February 09, 2023",433,3
LB0041,2023_2024,Unicameral,2023-01-09,"Referred to Government, Military and Veterans Affairs Committee",126,2
LB0041,2023_2024,Unicameral,2023-01-05,Date of introduction,73,1
LB0042,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,8
LB0042,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,9,7
LB0042,2023_2024,Unicameral,2023-02-15,"Notice of hearing for February 22, 2023",526,6
LB0042,2023_2024,Unicameral,2023-01-30,Hunt name added,429,5
LB0042,2023_2024,Unicameral,2023-01-18,McKinney name added,342,4
LB0042,2023_2024,Unicameral,2023-01-17,Conrad name added,291,3
LB0042,2023_2024,Unicameral,2023-01-09,Referred to Judiciary Committee,126,2
LB0042,2023_2024,Unicameral,2023-01-05,Date of introduction,73,1
LB0043,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB650 amended into LB43 by AM2076,0,44
LB0043,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB637 amended into LB43 by AM2812,0,43
LB0043,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB366 amended into LB43 by AM2076,0,42
LB0043,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB297 amended into LB43 by AM2076,0,41
LB0043,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB277 amended into LB43 by AM2076,0,40
LB0043,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB41 amended into LB43 by AM2076,0,39
LB0043,2023_2024,Unicameral,2024-03-27,"Approved by Governor on March 27, 2024",1331,38
LB0043,2023_2024,Unicameral,2024-03-25,Hughes explanation of vote,1225,37
LB0043,2023_2024,Unicameral,2024-03-21,"Presented to Governor on  March 21, 2024",1197,36
LB0043,2023_2024,Unicameral,2024-03-21,President/Speaker signed,1191,35
LB0043,2023_2024,Unicameral,2024-03-21,Passed on Final Reading with Emergency Clause 39-0-10,1188,34
LB0043,2023_2024,Unicameral,2024-03-21,Dispensing of reading at large approved,1187,33
LB0043,2023_2024,Unicameral,2024-03-21,Conrad MO1295 withdrawn,1187,32
LB0043,2023_2024,Unicameral,2024-03-21,"Conrad MO1295 Recommit to the Government, Military and Veterans Affairs Committee filed",1187,31
LB0043,2023_2024,Unicameral,2024-03-12,Enrollment and Review ST40 recorded,982,30
LB0043,2023_2024,Unicameral,2024-03-12,Enrollment and Review ST40 filed,982,29
LB0043,2023_2024,Unicameral,2024-03-12,Placed on Final Reading with ST40,982,28
LB0043,2023_2024,Unicameral,2024-03-04,Advanced to Enrollment and Review for Engrossment,889,27
LB0043,2023_2024,Unicameral,2024-03-04,Brewer AM2740 not considered,883,26
LB0043,2023_2024,Unicameral,2024-03-04,"Cavanaugh, J. AM2701 lost",883,25
LB0043,2023_2024,Unicameral,2024-03-04,"Cavanaugh, J. AM2701 filed",883,24
LB0043,2023_2024,Unicameral,2024-03-04,Brewer AM2812 adopted,882,23
LB0043,2023_2024,Unicameral,2024-03-04,Brewer AM2812 filed,881,22
LB0043,2023_2024,Unicameral,2024-03-04,Brewer AM2649 withdrawn,881,21
LB0043,2023_2024,Unicameral,2024-03-04,Enrollment and Review ER44 adopted,881,20
LB0043,2023_2024,Unicameral,2024-02-28,Brewer AM2740 to AM2649 filed,842,19
LB0043,2023_2024,Unicameral,2024-02-23,Brewer AM2649 filed,806,18
LB0043,2023_2024,Unicameral,2024-01-26,Enrollment and Review ER44 filed,541,17
LB0043,2023_2024,Unicameral,2024-01-26,Placed on Select File with ER44,541,16
LB0043,2023_2024,Unicameral,2024-01-23,Advanced to Enrollment and Review Initial,501,15
LB0043,2023_2024,Unicameral,2024-01-23,"Government, Military and Veterans Affairs AM2076 adopted",501,14
LB0043,2023_2024,Unicameral,2024-01-23,"Cavanaugh, J. AM2081 withdrawn",501,13
LB0043,2023_2024,Unicameral,2024-01-23,"Cavanaugh, J. AM2081 pending",494,12
LB0043,2023_2024,Unicameral,2024-01-23,"Government, Military and Veterans Affairs AM2076 pending",494,11
LB0043,2023_2024,Unicameral,2024-01-10,"Cavanaugh, J. AM2081 to AM2076 filed",342,10
LB0043,2023_2024,Unicameral,2024-01-09,"Government, Military and Veterans Affairs AM2076 filed",328,9
LB0043,2023_2024,Unicameral,2024-01-09,Placed on General File with AM2076,328,8
LB0043,2023_2024,Unicameral,2024-01-03,"Government, Military and Veterans Affairs priority bill",216,7
LB0043,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,9,6
LB0043,2023_2024,Unicameral,2023-04-20,Conrad name added,1222,5
LB0043,2023_2024,Unicameral,2023-01-31,"Notice of hearing for February 09, 2023",433,4
LB0043,2023_2024,Unicameral,2023-01-13,"Rereferred to Government, Military and Veterans Affairs Committee",238,3
LB0043,2023_2024,Unicameral,2023-01-09,Referred to Judiciary Committee,126,2
LB0043,2023_2024,Unicameral,2023-01-05,Date of introduction,74,1
LB0044,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,12
LB0044,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,9,11
LB0044,2023_2024,Unicameral,2023-04-06,Raybould name added,1065,10
LB0044,2023_2024,Unicameral,2023-03-03,Walz name added,680,9
LB0044,2023_2024,Unicameral,2023-02-14,Day name added,517,8
LB0044,2023_2024,Unicameral,2023-01-31,Bostar name added,434,7
LB0044,2023_2024,Unicameral,2023-01-31,Aguilar name added,434,6
LB0044,2023_2024,Unicameral,2023-01-31,Hunt name added,434,5
LB0044,2023_2024,Unicameral,2023-01-30,"Notice of hearing for March 06, 2023",427,4
LB0044,2023_2024,Unicameral,2023-01-10,Blood name added,196,3
LB0044,2023_2024,Unicameral,2023-01-09,Referred to Transportation and Telecommunications Committee,126,2
LB0044,2023_2024,Unicameral,2023-01-05,Date of introduction,74,1
LB0045,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB45 amended into LB531 by AM1880,0,6
LB0045,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,5
LB0045,2023_2024,Unicameral,2023-03-07,Placed on General File,695,4
LB0045,2023_2024,Unicameral,2023-02-08,"Notice of hearing for February 21, 2023",479,3
LB0045,2023_2024,Unicameral,2023-01-09,Referred to Urban Affairs Committee,126,2
LB0045,2023_2024,Unicameral,2023-01-05,Date of introduction,74,1
LBA0045,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,3
LBA0045,2023_2024,Unicameral,2023-03-14,Placed on General File,755,2
LBA0045,2023_2024,Unicameral,2023-03-14,Date of introduction,755,1
LB0046,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,8
