bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
SB145-FN,2023,Rebecca Perkins Kwoka (D); Jeb Bradley (R); Suzanne Prentiss (D); Donna Soucy (D); David Watters (D); Mary Jane Wallner (D); Cindy Rosenwald (D); Shannon Chandley (D); Joe Alexander (R); Rebecca Whitley (D),"SPONSORS:	Sen. Perkins Kwoka, Dist 21; Sen. Soucy, Dist 18; Sen. Rosenwald, Dist 13; Sen. Whitley, Dist 15; Sen. Bradley, Dist 3; Sen. Watters, Dist 4; Sen. Chandley, Dist 11; Sen. Prentiss, Dist 5; Rep. Wallner, Merr. 19; Rep. Alexander Jr., Hills. 29",relative to New Hampshire housing champion designation for municipalities and making appropriations therefor.,1045,N,None,DIED ON THE TABLE,2023-03-30,Commerce,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1045&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1045&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=1045&sy=2023&sortoption=&txtsessionyear=2023
SB146,2023,Howard  Pearl (R); Donna Soucy (D); Judy Aron (R); David Watters (D); Sharon Carson (R); Peter Bixby (D); Daniel Innis (R); Michael Moffett (R),"SPONSORS:	Sen. Pearl, Dist 17; Sen. Watters, Dist 4; Sen. Innis, Dist 7; Sen. Soucy, Dist 18; Sen. Carson, Dist 14; Rep. Moffett, Merr. 4; Rep. Aron, Sull. 4; Rep. Bixby, Straf. 13",relative to the agricultural advisory board.,0813,N,0073,PASSED/ADOPTED WITH AMENDMENT,2023-02-22,Executive Departments and Administration,PASSED/ADOPTED,2023-05-04,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0813&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0813&sy=2023&sortoption=&txtsessionyear=2023,
SB147,2023,Daniel Innis (R); Donovan Fenton (D); Donna Soucy (D); Kevin Avard (R); Ruth Ward (R); Shannon Chandley (D); David Watters (D); Regina Birdsell (R); Juliet Harvey-Bolia (R); Jeb Bradley (R); Sharon Carson (R); John Sellers (R); Cindy Rosenwald (D); Denise Ricciardi (R),"SPONSORS:	Sen. Innis, Dist 7; Sen. Avard, Dist 12; Sen. Watters, Dist 4; Sen. Bradley, Dist 3; Sen. Rosenwald, Dist 13; Sen. Fenton, Dist 10; Sen. Ward, Dist 8; Sen. Birdsell, Dist 19; Sen. Carson, Dist 14; Sen. Ricciardi, Dist 9; Sen. Soucy, Dist 18; Sen. Chandley, Dist 11; Rep. J. Harvey-Bolia, Belk. 3; Rep. Sellers, Graf. 18",relative to the board of dental examiners.,0825,N,0215,CONFERENCE REPORT ADOPTED,2023-06-29,Executive Departments and Administration,CONFERENCE REPORT ADOPTED,2023-05-04,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0825&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0825&sy=2023&sortoption=&txtsessionyear=2023,
SB149-FN,2023,Cindy Rosenwald (D); Debra Altschiller (D); Nancy Murphy (D); Donovan Fenton (D); Shannon Chandley (D); Megan Murray (D); David Watters (D); Suzanne Prentiss (D); Amanda Bouldin (D); Donna Soucy (D); Lou D'Allesandro (D),"SPONSORS:	Sen. Rosenwald, Dist 13; Sen. Fenton, Dist 10; Sen. Watters, Dist 4; Sen. Soucy, Dist 18; Sen. Altschiller, Dist 24; Sen. Chandley, Dist 11; Sen. Prentiss, Dist 5; Sen. D'Allesandro, Dist 20; Rep. N. Murphy, Hills. 12; Rep. M. Murray, Hills. 37; Rep. Bouldin, Hills. 25",relative to nurse agencies.,1035,N,0242,CONCURRED,2023-06-15,Executive Departments and Administration,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1035&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1035&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=1035&sy=2023&sortoption=&txtsessionyear=2023
SB150-FN,2023,Suzanne Prentiss (D); David Watters (D); Rebecca Whitley (D); Debra Altschiller (D); Donovan Fenton (D); Corinne Morse (d); Rebecca Perkins Kwoka (D); Donna Soucy (D),"SPONSORS:	Sen. Prentiss, Dist 5; Sen. Altschiller, Dist 24; Sen. Perkins Kwoka, Dist 21; Sen. Watters, Dist 4; Sen. Fenton, Dist 10; Sen. Soucy, Dist 18; Sen. Whitley, Dist 15; Rep. Morse, Graf. 9",relative to the family mediator certification board.,1036,N,0216,CONCURRED,2023-06-15,Executive Departments and Administration,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1036&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1036&sy=2023&sortoption=&txtsessionyear=2023,
SB152-FN,2023,David Watters (D); Jeb Bradley (R); Kevin Avard (R); Donna Soucy (D); Rebecca Whitley (D); Shannon Chandley (D); Rebecca Perkins Kwoka (D); Donovan Fenton (D); Glenn Cordelli (R); Cindy Rosenwald (D); Debra Altschiller (D); Jeffrey Goley (D); Lou D'Allesandro (D); Sharon Carson (R),"SPONSORS:	Sen. Watters, Dist 4; Sen. Soucy, Dist 18; Sen. Perkins Kwoka, Dist 21; Sen. Rosenwald, Dist 13; Sen. D'Allesandro, Dist 20; Sen. Bradley, Dist 3; Sen. Whitley, Dist 15; Sen. Fenton, Dist 10; Sen. Altschiller, Dist 24; Sen. Carson, Dist 14; Sen. Avard, Dist 12; Sen. Chandley, Dist 11; Rep. Cordelli, Carr. 7; Rep. Goley, Hills. 21",relative to New Hampshire workforce training programs.,0830,N,0099,PASSED/ADOPTED,2023-03-16,Education,PASSED/ADOPTED,2023-05-04,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0830&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0830&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0830&sy=2023&sortoption=&txtsessionyear=2023
SB153-FN-A,2023,David Watters (D); Shannon Chandley (D); Suzanne Prentiss (D); Lou D'Allesandro (D); Sharon Carson (R); Rick Ladd (R); Donovan Fenton (D); Daryl Abbas (R); Timothy Soucy (D); Rebecca Perkins Kwoka (D); Denise Ricciardi (R); Terry Roy (R); Cindy Rosenwald (D); Donna Soucy (D); Linda Harriott-Gathright (D); Regina Birdsell (R); Rebecca Whitley (D),"SPONSORS:	Sen. Watters, Dist 4; Sen. D'Allesandro, Dist 20; Sen. Fenton, Dist 10; Sen. Perkins Kwoka, Dist 21; Sen. Rosenwald, Dist 13; Sen. Birdsell, Dist 19; Sen. Chandley, Dist 11; Sen. Carson, Dist 14; Sen. Abbas, Dist 22; Sen. Ricciardi, Dist 9; Sen. Soucy, Dist 18; Sen. Whitley, Dist 15; Sen. Prentiss, Dist 5; Rep. Ladd, Graf. 5; Rep. Soucy, Merr. 21; Rep. Roy, Rock. 31; Rep. Harriott-Gathright, Hills. 10","(New Title) establishing a law enforcement officers, professional firefighters, and emergency medical technicians career development, recruitment, and retention program and making an appropriation therefor.",0833,N,None,DIED ON THE TABLE,2023-03-30,Education,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0833&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0833&sy=2023&sortoption=&txtsessionyear=2023,
SB154-FN,2023,Sharon Carson (R); Regina Birdsell (R); Rebecca Whitley (D),"SPONSORS:	Sen. Carson, Dist 14; Sen. Birdsell, Dist 19; Sen. Whitley, Dist 15",relative to tuition waivers for children in guardianships after being in state foster care.,0850,N,None,DIED ON THE TABLE,2023-03-09,Education,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0850&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0850&sy=2023&sortoption=&txtsessionyear=2023,
SB155-FN-L,2023,Kevin Avard (R); Chris True (R); John Sellers (R); Timothy Lang (R); Erica Layon (R),"SPONSORS:	Sen. Avard, Dist 12; Sen. Lang, Dist 2; Rep. True, Rock. 9; Rep. Layon, Rock. 13; Rep. Sellers, Graf. 18",relative to the adoption of school administrative unit budgets.,0759,N,None,PASSED/ADOPTED WITH AMENDMENT,2023-03-16,Election Law and Municipal Affairs,DIED ON THE TABLE,2023-05-04,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0759&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0759&sy=2023&sortoption=&txtsessionyear=2023,
SB157-FN,2023,James Gray (R); Rebecca Perkins Kwoka (D); Steven Smith (R); Keith Murphy (R),"SPONSORS:	Sen. Gray, Dist 6; Sen. Murphy, Dist 16; Sen. Perkins Kwoka, Dist 21; Rep. S. Smith, Sull. 3",relative to election audits.,0819,N,None,CONFERENCE COMMITTEE,2023-06-01,Election Law and Municipal Affairs,CONFERENCE COMMITTEE,2023-05-04,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0819&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0819&sy=2023&sortoption=&txtsessionyear=2023,
SB159-FN-L,2023,Donovan Fenton (D); Nancy Murphy (D); Amanda Bouldin (D); Debra Altschiller (D); Ellen Read (D); Jim Fedolfi (R); David Watters (D),"SPONSORS:	Sen. Fenton, Dist 10; Sen. Altschiller, Dist 24; Sen. Watters, Dist 4; Rep. N. Murphy, Hills. 12; Rep. Read, Rock. 10; Rep. Bouldin, Hills. 25; Rep. Fedolfi, Hills. 30",(New Title) establishing a committee to study unlimited service area permits for landfills and out of state waste coming into New Hampshire.,0784,N,0100,PASSED/ADOPTED WITH AMENDMENT,2023-03-16,Energy and Natural Resources,PASSED/ADOPTED,2023-05-18,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0784&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0784&sy=2023&sortoption=&txtsessionyear=2023,
SB160-FN,2023,Howard  Pearl (R); Timothy Lang (R); Larry Gagne (R); David Watters (D); Sharon Carson (R); John Potucek (R); Daniel Innis (R),"SPONSORS:	Sen. Pearl, Dist 17; Sen. Watters, Dist 4; Sen. Innis, Dist 7; Sen. Lang, Dist 2; Sen. Carson, Dist 14; Rep. Gagne, Hills. 16; Rep. Potucek, Rock. 13",(New Title) relative to the use of OHRVs on designated trails.,0792,N,0217,CONCURRED,2023-06-15,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0792&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0792&sy=2023&sortoption=&txtsessionyear=2023,
SB161,2023,Rebecca Perkins Kwoka (D); Debra Altschiller (D); Chris Muns (D); David Watters (D); Rebecca McWilliams (D); David Preece (D),"SPONSORS:	Sen. Perkins Kwoka, Dist 21; Sen. Watters, Dist 4; Sen. Altschiller, Dist 24; Rep. McWilliams, Merr. 30; Rep. Muns, C, Rock. 29; Rep. Preece, Hills. 17",relative to low-moderate income community solar projects.,0804,N,0166,CONCURRED,2023-02-09,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2023-05-04,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0804&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0804&sy=2023&sortoption=&txtsessionyear=2023,
SB162,2023,Howard  Pearl (R),"SPONSORS:	Sen. Pearl, Dist 17","relative to exemptions from rabies vaccinations for dogs, cats, and ferrets.",0808,N,0101,PASSED/ADOPTED,2023-02-22,Energy and Natural Resources,PASSED/ADOPTED,2023-05-18,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0808&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0808&sy=2023&sortoption=&txtsessionyear=2023,
SB164-FN-L,2023,David Watters (D); Debra Altschiller (D); Peter Bixby (D); Rebecca Perkins Kwoka (D); Donovan Fenton (D); Ellen Read (D); Kevin Avard (R),"SPONSORS:	Sen. Watters, Dist 4; Sen. Perkins Kwoka, Dist 21; Sen. Avard, Dist 12; Sen. Altschiller, Dist 24; Sen. Fenton, Dist 10; Rep. Bixby, Straf. 13; Rep. Read, Rock. 10",(New Title) relative to consideration of biodiversity in the land and community heritage investment program.,1042,N,None,PASSED/ADOPTED WITH AMENDMENT,2023-02-22,Energy and Natural Resources,DIED ON THE TABLE,2023-05-18,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1042&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1042&sy=2023&sortoption=&txtsessionyear=2023,
SB166-FN,2023,David Watters (D); Kevin Avard (R); Donna Soucy (D); Rebecca Perkins Kwoka (D); Cindy Rosenwald (D); Rebecca McWilliams (D); Lou D'Allesandro (D); Debra Altschiller (D); Kat McGhee (D); Donovan Fenton (D); Shannon Chandley (D),"SPONSORS:	Sen. Watters, Dist 4; Sen. Perkins Kwoka, Dist 21; Sen. D'Allesandro, Dist 20; Sen. Fenton, Dist 10; Sen. Avard, Dist 12; Sen. Rosenwald, Dist 13; Sen. Altschiller, Dist 24; Sen. Chandley, Dist 11; Sen. Soucy, Dist 18; Rep. McWilliams, Merr. 30; Rep. McGhee, Hills. 35",relative to electric grid modernization.,1047,N,0243,CONFERENCE REPORT ADOPTED,2023-06-29,Energy and Natural Resources,CONFERENCE REPORT ADOPTED,2023-05-04,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1047&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1047&sy=2023&sortoption=&txtsessionyear=2023,
SB167-FN-L,2023,David Watters (D); Donovan Fenton (D); Debra Altschiller (D); Rebecca Perkins Kwoka (D); Cindy Rosenwald (D); Kat McGhee (D); Donna Soucy (D),"SPONSORS:	Sen. Watters, Dist 4; Sen. Perkins Kwoka, Dist 21; Sen. Soucy, Dist 18; Sen. Fenton, Dist 10; Sen. Rosenwald, Dist 13; Sen. Altschiller, Dist 24; Rep. McGhee, Hills. 35",relative to green hydrogen energy and infrastructure.,1050,N,None,PASSED/ADOPTED,2023-02-22,Energy and Natural Resources,INEXPEDIENT TO LEGISLATE,2023-05-04,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1050&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1050&sy=2023&sortoption=&txtsessionyear=2023,
SB169-FN-A,2023,Sharon Carson (R); David Lundgren (R); Bill Boyd (R); Regina Birdsell (R); Douglas Thomas (R); Ron Dunn (R); Donna Soucy (D),"SPONSORS:	Sen. Carson, Dist 14; Sen. Birdsell, Dist 19; Sen. Soucy, Dist 18; Rep. Lundgren, Rock. 16; Rep. D. Thomas, Rock. 16; Rep. B. Boyd, Hills. 12; Rep. Dunn, Rock. 16",making an appropriation to the department of environmental services to fund a water main interconnection project between Nashua and Litchfield.,0851,N,None,DIED ON THE TABLE,2023-03-23,Finance,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0851&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0851&sy=2023&sortoption=&txtsessionyear=2023,
SB170-FN,2023,Rebecca Perkins Kwoka (D); Cindy Rosenwald (D); Shannon Chandley (D); David Watters (D); Donna Soucy (D); Donovan Fenton (D); Bill Gannon (R); Timothy Lang (R); Suzanne Prentiss (D); Debra Altschiller (D); Rebecca Whitley (D),"SPONSORS:	Sen. Perkins Kwoka, Dist 21; Sen. Watters, Dist 4; Sen. Gannon, Dist 23; Sen. Altschiller, Dist 24; Sen. Rosenwald, Dist 13; Sen. Soucy, Dist 18; Sen. Lang, Dist 2; Sen. Whitley, Dist 15; Sen. Chandley, Dist 11; Sen. Fenton, Dist 10; Sen. Prentiss, Dist 5",relative to small group child day care centers.,0806,N,0218,CONCURRED,2023-06-15,Health and Human Services,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,Special Committee on Childcare,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0806&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0806&sy=2023&sortoption=&txtsessionyear=2023,
SB171,2023,Denise Ricciardi (R); Sharon Carson (R); Bill Gannon (R); Rebecca Perkins Kwoka (D); Daniel Innis (R); Howard  Pearl (R); David Watters (D); Donna Soucy (D); Jeb Bradley (R); Rebecca Whitley (D); Lou D'Allesandro (D); Debra Altschiller (D); Kevin Avard (R); Suzanne Prentiss (D); Catherine Rombeau (D); Donovan Fenton (D); Regina Birdsell (R); Linda Gould (R); Cindy Rosenwald (D); Shannon Chandley (D),"SPONSORS:	Sen. Ricciardi, Dist 9; Sen. Perkins Kwoka, Dist 21; Sen. Watters, Dist 4; Sen. Whitley, Dist 15; Sen. Avard, Dist 12; Sen. Fenton, Dist 10; Sen. Rosenwald, Dist 13; Sen. Carson, Dist 14; Sen. Innis, Dist 7; Sen. Soucy, Dist 18; Sen. D'Allesandro, Dist 20; Sen. Prentiss, Dist 5; Sen. Birdsell, Dist 19; Sen. Chandley, Dist 11; Sen. Gannon, Dist 23; Sen. Pearl, Dist 17; Sen. Bradley, Dist 3; Sen. Altschiller, Dist 24; Rep. Rombeau, Hills. 2; Rep. L. Gould, Hills. 2",relative to the definition of youth recreational programs.,0828,N,0167,CONCURRED,2023-02-09,Health and Human Services,PASSED/ADOPTED WITH AMENDMENT,2023-05-18,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0828&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0828&sy=2023&sortoption=&txtsessionyear=2023,
SB172-FN,2023,Sharon Carson (R); Cindy Rosenwald (D); Charles McMahon (R); Lou D'Allesandro (D); Donna Soucy (D); Wayne MacDonald (R); Rebecca Whitley (D); Patrick Long (D),"SPONSORS:	Sen. Carson, Dist 14; Sen. D'Allesandro, Dist 20; Sen. Whitley, Dist 15; Sen. Rosenwald, Dist 13; Sen. Soucy, Dist 18; Rep. Long, Hills. 23; Rep. McMahon, Rock. 17; Rep. W. MacDonald, Rock. 16",allowing court-appointed guardians to receive Temporary Assistance to Needy Families benefits.,0854,N,0219,PASSED/ADOPTED,2023-02-22,Health and Human Services,PASSED/ADOPTED,2023-06-08,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0854&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0854&sy=2023&sortoption=&txtsessionyear=2023,
SB174,2023,Sharon Carson (R); Linda Massimilla (D); Michael Moffett (R); Lou D'Allesandro (D); Jess Edwards (R),"SPONSORS:	Sen. Carson, Dist 14; Sen. D'Allesandro, Dist 20; Rep. Massimilla, Graf. 1; Rep. Edwards, Rock. 31; Rep. Moffett, Merr. 4",relative to veterans access to health care.,0861,N,0074,PASSED/ADOPTED,2023-02-22,Health and Human Services,PASSED/ADOPTED,2023-05-04,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0861&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0861&sy=2023&sortoption=&txtsessionyear=2023,
SB175-FN,2023,Rebecca Whitley (D); Debra Altschiller (D); Shannon Chandley (D); Suzanne Prentiss (D); Donovan Fenton (D); Denise Ricciardi (R); Rebecca Perkins Kwoka (D); David Watters (D); Alexis Simpson (D); Cindy Rosenwald (D); Donna Soucy (D); Megan Murray (D),"SPONSORS:	Sen. Whitley, Dist 15; Sen. Prentiss, Dist 5; Sen. Perkins Kwoka, Dist 21; Sen. Rosenwald, Dist 13; Sen. Altschiller, Dist 24; Sen. Fenton, Dist 10; Sen. Watters, Dist 4; Sen. Soucy, Dist 18; Sen. Chandley, Dist 11; Sen. Ricciardi, Dist 9; Rep. Simpson, Rock. 33; Rep. M. Murray, Hills. 37",relative to Medicaid coverage for mothers.,1034,N,None,DIED ON THE TABLE,2023-03-23,Health and Human Services,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1034&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1034&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=1034&sy=2023&sortoption=&txtsessionyear=2023
SB179,2023,Debra Altschiller (D); Shannon Chandley (D); Gaby Grossman (D); Sharon Carson (R); Patrick Long (D),"SPONSORS:	Sen. Altschiller, Dist 24; Sen. Carson, Dist 14; Sen. Chandley, Dist 11; Rep. Long, Hills. 23; Rep. Grossman, Rock. 11",relative to eliminating the use of seclusion as a form of punishment or discipline on children in schools and treatment facilities.,0577,N,0075,PASSED/ADOPTED WITH AMENDMENT,2023-03-09,Judiciary,PASSED/ADOPTED,2023-05-04,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0577&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0577&sy=2023&sortoption=&txtsessionyear=2023,
SB181-FN,2023,Rebecca Perkins Kwoka (D); Cindy Rosenwald (D); Karen Ebel (D); Lou D'Allesandro (D); Debra Altschiller (D); Lucy Weber (D); David Watters (D); Donna Soucy (D); Alexis Simpson (D); Rebecca Whitley (D); Shannon Chandley (D); Megan Murray (D); Donovan Fenton (D); Suzanne Prentiss (D); Matthew Wilhelm (D),"SPONSORS:	Sen. Perkins Kwoka, Dist 21; Sen. D'Allesandro, Dist 20; Sen. Watters, Dist 4; Sen. Whitley, Dist 15; Sen. Fenton, Dist 10; Sen. Rosenwald, Dist 13; Sen. Altschiller, Dist 24; Sen. Soucy, Dist 18; Sen. Chandley, Dist 11; Sen. Prentiss, Dist 5; Rep. Ebel, Merr. 7; Rep. Weber, Ches. 5; Rep. Simpson, Rock. 33; Rep. M. Murray, Hills. 37; Rep. Wilhelm, Hills. 40",relative to access to abortion care.,0770,N,None,INEXPEDIENT TO LEGISLATE,2023-03-09,Judiciary,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0770&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0770&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0770&sy=2023&sortoption=&txtsessionyear=2023
SB182,2023,Regina Birdsell (R); David Milz (R); Jodi Nelson (R); Sharon Carson (R),"SPONSORS:	Sen. Birdsell, Dist 19; Sen. Carson, Dist 14; Rep. Milz, Rock. 13; Rep. J. Nelson, Rock. 13","relative to the definition of ""way"" in driving or operating under the influence of drugs or liquor.",0836,N,0076,PASSED/ADOPTED WITH AMENDMENT,2023-03-16,Judiciary,PASSED/ADOPTED,2023-05-04,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0836&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0836&sy=2023&sortoption=&txtsessionyear=2023,
SB183,2023,Denise Ricciardi (R); Regina Birdsell (R); Bob Lynn (R); David Watters (D),"SPONSORS:	Sen. Ricciardi, Dist 9; Sen. Watters, Dist 4; Sen. Birdsell, Dist 19; Rep. Lynn, Rock. 17",exempting certain phone calls from the right to know law.,1038,N,0168,CONCURRED,2023-03-16,Judiciary,PASSED/ADOPTED WITH AMENDMENT,2023-05-18,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1038&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1038&sy=2023&sortoption=&txtsessionyear=2023,
SB184,2023,Shannon Chandley (D); Donna Soucy (D); Jennifer Morton (D); David Watters (D); Nancy Murphy (D); Peter Petrigno (D); Debra Altschiller (D),"SPONSORS:	Sen. Chandley, Dist 11; Sen. Watters, Dist 4; Sen. Altschiller, Dist 24; Sen. Soucy, Dist 18; Rep. N. Murphy, Hills. 12; Rep. Morton, Hills. 34; Rep. Petrigno, Hills. 43",relative to the age at which a minor may receive mental health treatment without parental consent.,1040,N,None,INEXPEDIENT TO LEGISLATE,2023-03-09,Judiciary,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1040&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1040&sy=2023&sortoption=&txtsessionyear=2023,
SB186-FN,2023,David Watters (D); Donna Soucy (D); George Sykes (D); Suzanne Prentiss (D); Donovan Fenton (D); Trinidad Tellez (D); Rebecca Perkins Kwoka (D),"SPONSORS:	Sen. Watters, Dist 4; Sen. Prentiss, Dist 5; Sen. Perkins Kwoka, Dist 21; Sen. Soucy, Dist 18; Sen. Fenton, Dist 10; Rep. Sykes, Graf. 14; Rep. Tellez, Hills. 40",relative to an electric bicycle low-income transportation incentive program and making an appropriation therefor.,0817,N,None,INEXPEDIENT TO LEGISLATE,2023-02-22,Transportation,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0817&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0817&sy=2023&sortoption=&txtsessionyear=2023,
