bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
HB116-FN,2024,Joe Sweeney (R); Joe Alexander (R); Ross Berry (R),"SPONSORS:	Rep. Sweeney, Rock. 25; Rep. Alexander Jr., Hills. 29; Rep. Berry, Hills. 39",(New Title) eliminating the fee to file as a candidate for the office of state representative.,0142,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-07,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0142&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0142&sy=2024&txtsessionyear=2024&sortoption=,
HB120-FN-A,2024,Jess Edwards (R); Kenneth Weyler (R); Jeb Bradley (R); Bob Lynn (R),"SPONSORS:	Rep. Edwards, Rock. 31; Rep. Lynn, Rock. 17; Rep. Weyler, Rock. 14; Sen. Bradley, Dist 3",relative to the closure of the Sununu Youth Services Center and operation of a replacement secure facility.,0137,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0137&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0137&sy=2024&txtsessionyear=2024&sortoption=,
HB121-FN,2024,Thomas Schamberg (D),"SPONSORS:	Rep. Schamberg, Merr. 6",relative to worldwide combined reporting for unitary businesses under the business profits tax.,0159,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Ways and Means,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0159&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0159&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0159&sy=2024&txtsessionyear=2024&sortoption=
HB122-FN,2024,Aidan Ankarberg (R); Melissa Blasek (R); Matthew Coulon (R); Leah Cushman (R),"SPONSORS:	Rep. Ankarberg, Straf. 7; Rep. Cushman, Hills. 28; Rep. Coulon, Graf. 5",relative to microenterprise home kitchen operations.,0114,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0114&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0114&sy=2024&txtsessionyear=2024&sortoption=,
HB130,2024,Jess Edwards (R); Peter Leishman (D),"SPONSORS:	Rep. Edwards, Rock. 31; Rep. Leishman, Hills. 33",repealing the drug affordability board.,0167,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0167&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0167&sy=2024&txtsessionyear=2024&sortoption=,
HB133-FN,2024,Jason Osborne (R); John Janigian (R); Fred Doucette (R); Laurie Sanborn (R),"SPONSORS:	Rep. Osborne, Rock. 2; Rep. L. Sanborn, Hills. 2; Rep. Janigian, Rock. 25; Rep. Doucette, Rock. 25",relative to repealing the communications services tax.,0134,N,None,,,,INTERIM STUDY,2024-01-03,Ways and Means,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0134&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0134&sy=2024&txtsessionyear=2024&sortoption=,
HB135-FN,2024,Kristina Schultz (D); Matthew Santonastaso (R); Glenn Bailey (R),"SPONSORS:	Rep. Schultz, Merr. 29; Rep. Santonastaso, Ches. 18; Rep. Bailey, Straf. 2",(Second New Title) relative to requisites for a criminal search warrant.,0011,N,0177,PASSED/ADOPTED WITH AMENDMENT,2024-02-08,Judiciary,CONCURRED,2023-03-22,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0011&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0011&sy=2024&txtsessionyear=2024&sortoption=,
HB144-FN,2024,Jason Gerhard (R),"SPONSORS:	Rep. Gerhard, Merr. 25",restoring firearm ownership rights to ex-felons.,0585,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0585&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0585&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0585&sy=2024&txtsessionyear=2024&sortoption=
HB145,2024,Michael Harrington (R),"SPONSORS:	Rep. Harrington, Straf. 18",relative to the collection of sales taxes of foreign jurisdictions by New Hampshire businesses.,0674,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Ways and Means,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0674&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0674&sy=2024&txtsessionyear=2024&sortoption=,
HB147,2024,Katelyn Kuttab (R); Linda Tanner (D); Ruth Ward (R); Glenn Cordelli (R),"SPONSORS:	Rep. Kuttab, Rock. 17; Rep. Cordelli, Carr. 7; Rep. Tanner, Sull. 5; Sen. Ward, Dist 8",relative to membership of the advisory committee on the education of students with disabilities.,0314,N,0096,PASSED/ADOPTED,2024-05-16,Education,PASSED/ADOPTED WITH AMENDMENT,2024-01-03,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0314&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0314&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0314&sy=2024&txtsessionyear=2024&sortoption=
HB149-FN,2024,Marjorie Smith (D); Charlotte DiLorenzo (D); Peter Schmidt (D),"SPONSORS:	Rep. M. Smith, Straf. 10; Rep. DiLorenzo, Rock. 10; Rep. P. Schmidt, Straf. 14",relative to the handling of requests made under the right-to-know law.,0252,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0252&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0252&sy=2024&txtsessionyear=2024&sortoption=,
HB154,2024,Juliet Harvey-Bolia (R); Lisa Post (R); Diane Pauer (R); Judy Aron (R),"SPONSORS:	Rep. Harvey-Bolia, Belk. 3; Rep. Aron, Sull. 4; Rep. Post, Hills. 42; Rep. Pauer, Hills. 36",(New Title) relative to electronic ballot counting devices.,0554,N,0004,PASSED/ADOPTED WITH AMENDMENT,2024-01-03,Election Law and Municipal Affairs,CONCURRED,2023-03-09,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0554&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0554&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0554&sy=2024&txtsessionyear=2024&sortoption=
HB155,2024,Michael Moffett (R),"SPONSORS:	Rep. Moffett, Merr. 4",(New Title) relative to the higher education commission.,0568,N,0044,PASSED/ADOPTED,2024-05-02,Education,PASSED/ADOPTED WITH AMENDMENT,2024-01-03,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0568&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0568&sy=2024&txtsessionyear=2024&sortoption=,
HB157,2024,Carol McGuire (R); Gregory Hill (R); Kevin Verville (R),"SPONSORS:	Rep. C. McGuire, Merr. 27; Rep. Hill, Merr. 2; Rep. Verville, Rock. 2",relative to the joint committee on legislative facilities and sexual harassment policies.,0640,N,None,,,,INTERIM STUDY,2024-01-03,Legislative Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0640&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0640&sy=2024&txtsessionyear=2024&sortoption=,
HB159,2024,Rebecca McWilliams (D); David Watters (D); Rebecca Perkins Kwoka (D),"SPONSORS:	Rep. McWilliams, Merr. 30; Sen. Watters, Dist 4; Sen. Perkins Kwoka, Dist 21",relative to the default service rate for electricity.,0710,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0710&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0710&sy=2024&txtsessionyear=2024&sortoption=,
HB166,2024,Michael Harrington (R),"SPONSORS:	Rep. Harrington, Straf. 18",relative to the elimination of useful thermal energy from renewable energy classes.,0678,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0678&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0678&sy=2024&txtsessionyear=2024&sortoption=,
HB172,2024,Jess Edwards (R); Peter Leishman (D),"SPONSORS:	Rep. Edwards, Rock. 31; Rep. Leishman, Hills. 33",relative to investigating potential redundancies between the prescription drug affordability board and existing state agency programs regarding prescription drug cost data.,0709,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0709&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0709&sy=2024&txtsessionyear=2024&sortoption=,
HB173,2024,Dan Hynes (I); Yury Polozov (R),"SPONSORS:	Rep. Hynes, Hills. 2; Rep. Polozov, Merr. 10",relative to toilet facilities provided by restaurants.,0586,N,None,INEXPEDIENT TO LEGISLATE,2024-05-02,Commerce,PASSED/ADOPTED WITH AMENDMENT,2024-01-03,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0586&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0586&sy=2024&txtsessionyear=2024&sortoption=,
HB175,2024,Michael Harrington (R),"SPONSORS:	Rep. Harrington, Straf. 18",relative to the state's energy consumption reduction goal.,0671,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0671&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0671&sy=2024&txtsessionyear=2024&sortoption=,
HB176,2024,Michael Harrington (R),"SPONSORS:	Rep. Harrington, Straf. 18",relative to rules of the site evaluation committee.,0677,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0677&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0677&sy=2024&txtsessionyear=2024&sortoption=,
HB178,2024,William Infantine (R),"SPONSORS:	Rep. Infantine, Hills. 16",relative to the enforcement of condominium liens for assessments.,0418,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0418&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0418&sy=2024&txtsessionyear=2024&sortoption=,
HB182-FN,2024,Dan Wolf (R); Mike Bordes (R); Suzanne Prentiss (D); Bill Boyd (R); Hope Damon (D),"SPONSORS:	Rep. Wolf, Merr. 7; Rep. B. Boyd, Hills. 12; Rep. Bordes, Belk. 5; Rep. Damon, Sull. 8; Sen. Prentiss, Dist 5",prohibiting discharge of volunteer firefighters or volunteer emergency medical technicians from other employment.,0389,N,0045,PASSED/ADOPTED,2024-05-02,Commerce,PASSED/ADOPTED WITH AMENDMENT,2024-01-03,"Labor, Industrial and Rehabilitative Services",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0389&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0389&sy=2024&txtsessionyear=2024&sortoption=,
HB183-FN,2024,Dan Wolf (R); Mike Bordes (R); Bill Boyd (R),"SPONSORS:	Rep. Wolf, Merr. 7; Rep. Bordes, Belk. 5; Rep. B. Boyd, Hills. 12",relative to employment of retired firefighters at the fire academy.,0390,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0390&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0390&sy=2024&txtsessionyear=2024&sortoption=,
HB185-FN,2024,Lisa Post (R); Jim Kofalt (R); Yury Polozov (R); Paul Terry (R); Jess Edwards (R); Kristine Perez (R); Candace Gibbons (D); Tina Harley (R); Kevin Avard (R); Susan Porcelli (R); John Potucek (R); Ruth Ward (R),"SPONSORS:	Rep. Post, Hills. 42; Rep. Terry, Belk. 7; Rep. Moulton, Hills. 20; Rep. Porcelli, Rock. 19; Rep. Kofalt, Hills. 32; Rep. Edwards, Rock. 31; Rep. Harley, Rock. 30; Rep. Potucek, Rock. 13; Rep. Polozov, Merr. 10; Rep. K. Perez, Rock. 16; Sen. Avard, Dist 12; Sen. Ward, Dist 8",(Fourth New Title) relative to the determination of parental rights and responsibilities based on shared parenting and requiring all municipalities and school governing bodies to post on their official website the amount of funds received by the state either by allocation or grant.,0366,N,0262,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,Judiciary,CONCURRED,2024-01-03,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0366&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0366&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0366&sy=2024&txtsessionyear=2024&sortoption=
HB186,2024,Laurel Stavis (D),"SPONSORS:	Rep. Stavis, Graf. 13",relative to waivers for alternative sewage disposal systems.,0409,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0409&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0409&sy=2024&txtsessionyear=2024&sortoption=,
HB190-FN,2024,Len Turcotte (R); JD Bernardy (R); Bill Gannon (R); Matthew Simon (R); Gregory Hill (R); Keith Murphy (R); Erica Layon (R); Timothy Lang (R),"SPONSORS:	Rep. L. Turcotte, Straf. 4; Rep. Simon, Graf. 1; Rep. Layon, Rock. 13; Rep. Bernardy, Rock. 36; Rep. Hill, Merr. 2; Sen. Lang, Dist 2; Sen. Gannon, Dist 23; Sen. Murphy, Dist 16",relative to the duration of unemployment benefits.,0307,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,"Labor, Industrial and Rehabilitative Services",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0307&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0307&sy=2024&txtsessionyear=2024&sortoption=,
HB192-FN,2024,Susan Almy (D),"SPONSORS:	Rep. Almy, Graf. 17",relative to the rate and exemptions of the interest and dividends tax.,0403,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Ways and Means,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0403&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0403&sy=2024&txtsessionyear=2024&sortoption=,
HB194-FN,2024,Nicholas Germana (D); Amanda Toll (D),"SPONSORS:	Rep. Germana, Ches. 1; Rep. Toll, Ches. 15",(Third New Title) requiring the director of the division of historical resources to compile and maintain a list of public monuments and requiring legislative approval of the amendment or permanent removal of historical markers.,0270,N,None,CONFERENCE REPORT ADOPTED,2024-06-13,Energy and Natural Resources,CONFERENCE REPORT ADOPTED,2024-01-03,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0270&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0270&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0270&sy=2024&txtsessionyear=2024&sortoption=
HB198-FN,2024,Andrew Prout (R); Tony Lekas (R); Brian Seaworth (R); Len Turcotte (R); Dan Hynes (I); Katherine Prudhomme-O'Brien (R); Kevin Verville (R); Aidan Ankarberg (R); Timothy Lang (R),"SPONSORS:	Rep. Prout, Hills. 13; Rep. L. Turcotte, Straf. 4; Rep. Verville, Rock. 2; Rep. T. Lekas, Hills. 38; Rep. Hynes, Hills. 2; Rep. Ankarberg, Straf. 7; Rep. Seaworth, Merr. 12; Rep. Prudhomme-O'Brien, Rock. 13; Sen. Lang, Dist 2",modifying the new resident drivers' license transfer requirement.,0263,N,None,INTERIM STUDY,2024-01-03,Transportation,PASSED/ADOPTED,2023-03-16,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0263&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0263&sy=2024&txtsessionyear=2024&sortoption=,
HB199,2024,Mark McConkey (R); John Cloutier (D),"SPONSORS:	Rep. McConkey, Carr. 8; Rep. Cloutier, Sull. 6","relative to making an appropriation to the Carroll, Strafford, and Coos county freight rail improvement projects.",0486,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,Public Works and Highways,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0486&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0486&sy=2024&txtsessionyear=2024&sortoption=,
HB200,2024,Frances Nutter-Upham (D); Paul Terry (R); Gerri Cannon (D); Oliver Ford (R); Walter Stapleton (R); Charles McMahon (R); Gary Merchant (D); Michael Vose (R); Kevin Avard (R); JD Bernardy (R),"SPONSORS:	Rep. Nutter-Upham, Hills. 8; Rep. O. Ford, Rock. 3; Rep. Merchant, Sull. 6; Rep. Bernardy, Rock. 36; Rep. Terry, Belk. 7; Rep. Stapleton, Sull. 6; Rep. Vose, Rock. 5; Rep. Cannon, Straf. 12; Rep. McMahon, Rock. 17; Sen. Avard, Dist 12",relative to choice of counselor to evaluate a child in family court proceedings.,0471,N,None,INTERIM STUDY,2024-01-03,Judiciary,PASSED/ADOPTED WITH AMENDMENT,2023-02-14,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0471&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0471&sy=2024&txtsessionyear=2024&sortoption=,
HB202,2024,John Janigian (R); Tony Piemonte (R),"SPONSORS:	Rep. Janigian, Rock. 25; Rep. Piemonte, Rock. 9",relative to property tax abatements.,0477,N,0210,PASSED/ADOPTED WITH AMENDMENT,2024-05-22,Election Law and Municipal Affairs,CONCURRED,2024-01-03,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0477&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0477&sy=2024&txtsessionyear=2024&sortoption=,
HB212-FN-A,2024,Rosemarie Rung (D); Ron Dunn (R); Shannon Chandley (D); Nancy Murphy (D); Richard Lascelles (R); Sharon Carson (R); Catherine Rombeau (D),"SPONSORS:	Rep. Rung, Hills. 12; Rep. N. Murphy, Hills. 12; Rep. Rombeau, Hills. 2; Rep. Dunn, Rock. 16; Rep. Lascelles, Hills. 14; Sen. Chandley, Dist 11; Sen. Carson, Dist 14","appropriating funding for investigations, testing, and monitoring relative to per- and polyfluoroalkyl substances.",0408,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-01-03,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0408&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0408&sy=2024&txtsessionyear=2024&sortoption=,
