bill_number,session_year,chamber,action_date,action,order
SB107,2023,H,2023-06-08,Ought to Pass with Amendment 2023-2012h 2023-2075h: MA VV 06/08/2023 HJ 15 P. 72,14
SB107,2023,S,2023-06-15,"Sen. Pearl Moved to Concur with the House Amendment, MA, VV; 06/15/2023; SJ 19",15
SB107,2023,H,2023-07-07,Enrolled Bill Amendment #2023-2240e: AA VV (in recess of) 06/29/2023 HJ 17 P. 16,16
SB107,2023,S,2023-07-11,"Enrolled Bill Amendment #2023-2240e Adopted, VV, (In recess of 06/29/2023); SJ 20",17
SB107,2023,H,2023-07-19,Enrolled (in recess of) 06/29/2023 HJ 17 P. 18,18
SB107,2023,S,2023-07-18,"Enrolled Adopted, VV, (In recess 06/29/2023); SJ 20",19
SB107,2023,S,2023-08-09,Signed by the Governor on 08/04/2023; Chapter 0212,20
SB107,2023,S,2023-08-09,I. Section 64-66 of this act shall take effect as provided in Section 67,21
SB107,2023,S,2023-08-09,II. Section 68 Effective 08/04/2023,22
SB107,2023,S,2023-08-09,III. Remainder Effective 10/03/2023,23
SB108-FN,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Executive Departments and Administration; SJ 4,1
SB108-FN,2023,S,2023-02-02,"Hearing: 02/08/2023, Room 103, SH, 09:00 am; SC 9",2
SB108-FN,2023,S,2023-02-16,"Committee Report: Ought to Pass with Amendment #2023-0568s, 02/22/2023; Vote 5-0; CC; SC 11",3
SB108-FN,2023,S,2023-02-22,"Committee Amendment #2023-0568s, AA, VV; 02/22/2023; SJ 8",4
SB108-FN,2023,S,2023-02-22,"Ought to Pass with Amendment 2023-0568s, MA, VV; Refer to Finance Rule 4-5; 02/22/2023; SJ 8",5
SB108-FN,2023,S,2023-03-08,"Committee Report: Ought to Pass, 03/16/2023; SC 13",6
SB108-FN,2023,S,2023-03-16,"Ought to Pass: MA, VV; OT3rdg; 03/16/2023; SJ 10",7
SB108-FN,2023,H,2023-03-21,Introduced (in recess of) 03/16/2023 and referred to Executive Departments and Administration,8
SB108-FN,2023,H,2023-04-12,Public Hearing: 04/26/2023 10:45 am LOB 306-308,9
SB108-FN,2023,H,2023-05-02,Executive Session: 04/26/2023 10:45 am LOB 306-308,10
SB108-FN,2023,H,2023-04-27,Committee Report: Ought to Pass 04/26/2023 (Vote 19-0; CC),11
SB108-FN,2023,H,2023-05-04,Ought to Pass: MA VV 05/04/2023 HJ 13 P. 12,12
SB108-FN,2023,H,2023-05-23,Enrolled (in recess of) 05/18/2023 HJ 14,13
SB108-FN,2023,S,2023-05-23,"Enrolled Adopted, VV, (In recess 05/18/2023); SJ 16",14
SB108-FN,2023,S,2023-06-02,Signed by the Governor on 06/01/2023; Chapter 0062; Effective 06/01/2023,15
SB109,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Education; SJ 4,1
SB109,2023,S,2023-01-19,"Hearing: 01/24/2023, Room 101, LOB, 09:30 am; SC 7",2
SB109,2023,S,2023-02-08,"Committee Report: Ought to Pass with Amendment #2023-0405s, 02/09/2023; Vote 5-0; CC; SC 9A",3
SB109,2023,S,2023-02-09,"Committee Amendment #2023-0405s, AA, VV; 02/09/2023; SJ 6",4
SB109,2023,S,2023-02-09,"Ought to Pass with Amendment 2023-0405s, MA, VV; OT3rdg; 02/09/2023; SJ 6",5
SB109,2023,H,2023-03-20,Introduced (in recess of) 03/16/2023 and referred to Education,6
SB109,2023,H,2023-03-23,Public Hearing: 03/30/2023 10:00 am LOB 205-207,7
SB109,2023,H,2023-04-05,Executive Session: 04/11/2023 11:00 am LOB 205-207,8
SB109,2023,H,2023-04-26,Committee Report: Ought to Pass 04/11/2023 (Vote 20-0; CC),9
SB109,2023,H,2023-05-04,Ought to Pass: MA VV 05/04/2023 HJ 13 P. 6,10
SB109,2023,H,2023-05-31,Enrolled (in recess of) 04/18/2023,11
SB109,2023,S,2023-05-31,"Enrolled Adopted, VV, (In recess 05/18/2023); SJ 16",12
SB109,2023,S,2023-06-08,Signed by the Governor on 06/07/2023; Chapter 0068; Effective 08/06/2023,13
SB110-FN-L,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Election Law and Municipal Affairs; SJ 4,1
SB110-FN-L,2023,S,2023-01-25,"Hearing: 02/07/2023, Room 103, LOB, 09:00 am; SC 8",2
SB110-FN-L,2023,S,2023-02-22,"Committee Report: Ought to Pass with Amendment #2023-0618s, 03/09/2023; Vote 5-0; CC; SC 12",3
SB110-FN-L,2023,S,2023-03-09,"Committee Amendment #2023-0618s, AA, VV; 03/09/2023; SJ 9",4
SB110-FN-L,2023,S,2023-03-09,"Ought to Pass with Amendment 2023-0618s, MA, VV; OT3rdg; 03/09/2023; SJ 9",5
SB110-FN-L,2023,H,2023-03-20,"Introduced (in recess of) 03/16/2023 and referred to Health, Human Services and Elderly Affairs",6
SB110-FN-L,2023,H,2023-03-28,Vacated and Referred to Municipal and County Government (): MA VV (in recess of) 03/23/2023 HJ 11 P. 54,7
SB110-FN-L,2023,H,2023-04-11,Public Hearing: 04/20/2023 10:45 am LOB 301-303,8
SB110-FN-L,2023,H,2023-04-25,Executive Session: 05/10/2023 10:30 am LOB 301-303,9
SB110-FN-L,2023,H,2023-05-15,Committee Report: Without Recommendation 05/10/2023 (Vote RC; ),10
SB110-FN-L,2023,H,2023-06-08,Ought to Pass: MA RC 190-180 06/08/2023 HJ 15 P. 49,11
SB110-FN-L,2023,H,2023-06-30,Enrolled (in recess of) 06/29/2023 HJ 17 P. 16,12
SB110-FN-L,2023,S,2023-06-30,"Enrolled Adopted, VV, (In recess 06/29/2023); SJ 20",13
SB110-FN-L,2023,S,2023-08-01,Signed by the Governor on 07/28/2023; Chapter 0161; Effective 09/26/2023,14
SB111-L,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Election Law and Municipal Affairs; SJ 4,1
SB111-L,2023,S,2023-02-15,"Hearing: 02/21/2023, Room 103, LOB, 09:30 am; SC 11",2
SB111-L,2023,S,2023-03-08,"Committee Report: Ought to Pass with Amendment #2023-0826s, 03/16/2023; Vote 5-0; CC; SC 13",3
SB111-L,2023,S,2023-03-16,"Committee Amendment #2023-0826s, AA, VV; 03/16/2023; SJ 10",4
SB111-L,2023,S,2023-03-16,"Ought to Pass with Amendment 2023-0826s, MA, VV; OT3rdg; 03/16/2023; SJ 10",5
SB111-L,2023,H,2023-03-21,Introduced (in recess of) 03/16/2023 and referred to Municipal and County Government,6
SB111-L,2023,H,2023-04-11,Public Hearing: 04/20/2023 10:15 am LOB 301-303,7
SB111-L,2023,H,2023-04-25,Executive Session: 05/10/2023 10:30 am LOB 301-303,8
SB111-L,2023,H,2023-05-15,Committee Report: Ought to Pass with Amendment #2023-1631h 05/10/2023 (Vote 18-1; CC),9
SB111-L,2023,H,2023-06-08,Amendment #2023-1631h: AA VV 06/08/2023 HJ 15 P. 13,10
SB111-L,2023,H,2023-06-08,Ought to Pass with Amendment 2023-1631h: MA VV 06/08/2023 HJ 15 P. 13,11
SB111-L,2023,S,2023-06-15,"Sen. Gray Moved to Concur with the House Amendment, MA, VV; 06/15/2023; SJ 19",12
SB111-L,2023,H,2023-07-19,Enrolled (in recess of) 06/29/2023 HJ 17 P. 18,13
SB111-L,2023,S,2023-07-18,"Enrolled Adopted, VV, (In recess 06/29/2023); SJ 20",14
SB111-L,2023,S,2023-08-09,Signed by the Governor on 08/04/2023; Chapter 0213; Effective 10/03/2023,15
SB113-FN,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Energy and Natural Resources; SJ 4,1
SB113-FN,2023,S,2023-01-25,"Hearing: 01/31/2023, Room 103, SH, 09:00 am; SC 8",2
SB113-FN,2023,S,2023-02-01,"Committee Report: Ought to Pass, 02/09/2023; SC 9",3
SB113-FN,2023,S,2023-02-09,"Ought to Pass: MA, VV; OT3rdg; 02/09/2023; SJ 6",4
SB113-FN,2023,H,2023-03-20,"Introduced (in recess of) 03/16/2023 and referred to Science, Technology and Energy",5
SB113-FN,2023,H,2023-03-28,Public Hearing: 04/10/2023 09:00 am LOB 302-304,6
SB113-FN,2023,H,2023-04-11,Full Committee Work Session: 04/17/2023 01:00 pm LOB 302-304,7
SB113-FN,2023,H,2023-04-11,Executive Session: 04/18/2023 09:00 am LOB 302-304,8
SB113-FN,2023,H,2023-04-25,Committee Report: Ought to Pass with Amendment #2023-1399h (NT) 04/18/2023 (Vote 20-0; CC),9
SB113-FN,2023,H,2023-05-04,Amendment #2023-1399h: AA VV 05/04/2023 HJ 13 P. 17,10
SB113-FN,2023,H,2023-05-04,Ought to Pass with Amendment 2023-1399h: MA VV 05/04/2023 HJ 13 P. 17,11
SB113-FN,2023,S,2023-06-01,"Sen. Avard Moved to Concur with the House Amendment, MA, VV; 06/01/2023; SJ 16",12
SB113-FN,2023,H,2023-06-30,Enrolled (in recess of) 06/29/2023 HJ 17 P. 16,13
SB113-FN,2023,S,2023-06-30,"Enrolled Adopted, VV, (In recess 06/29/2023); SJ 20",14
SB113-FN,2023,S,2023-08-01,Signed by the Governor on 07/28/2023; Chapter 0162; Effective 09/26/2023,15
SB114-FN-L,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Finance; SJ 4,1
SB114-FN-L,2023,S,2023-01-25,"Hearing: 01/31/2023, Room 103, SH, 01:55 pm; SC 8",2
SB114-FN-L,2023,S,2023-02-07,"Committee Report: Ought to Pass, 02/09/2023; SC 9A",3
SB114-FN-L,2023,S,2023-02-09,"Ought to Pass: RC 23Y-0N, MA; 02/09/2023; SJ 6",4
SB114-FN-L,2023,S,2023-02-09,"Sen. Gray Moved Laid on Table, MA, VV; 02/09/2023; SJ 6",5
SB114-FN-L,2023,S,2023-02-09,Pending Motion OT3rdg; 02/09/2023; SJ 6,6
SB114-FN-L,2023,S,2023-12-20,"Inexpedient to Legislate, Senate Rule 3-23, Adjournment 10/26/2023; SJ 21",7
SB115-FN-A,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Finance; SJ 4,1
SB115-FN-A,2023,S,2023-02-08,"Hearing: 02/14/2023, Room 103, SH, 02:45 pm; SC 10",2
SB115-FN-A,2023,S,2023-03-16,"Committee Report: Ought to Pass with Amendment #2023-1027s, 03/23/2023; SC 14",3
SB115-FN-A,2023,S,2023-03-23,"Committee Amendment #2023-1027s, AA, VV; 03/23/2023; SJ 11",4
SB115-FN-A,2023,S,2023-03-23,"Ought to Pass with Amendment 2023-1027s, MA, VV; 03/23/2023; SJ 11",5
SB115-FN-A,2023,S,2023-03-23,"Sen. Gray Moved Laid on Table, MA, VV; 03/23/2023; SJ 11",6
SB115-FN-A,2023,S,2023-03-23,Pending Motion OT3rdg; 03/23/2023; SJ 11,7
SB115-FN-A,2023,S,2023-12-20,"Inexpedient to Legislate, Senate Rule 3-23, Adjournment 10/26/2023; SJ 21",8
SB117,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Judiciary; SJ 4,1
SB117,2023,S,2023-01-19,"Hearing: 01/24/2023, Room 100, SH, 01:35 pm; SC 7",2
SB117,2023,S,2023-02-09,"Committee Report: Inexpedient to Legislate, 02/22/2023; SC 11",3
SB117,2023,S,2023-02-22,"Special Order to 03/09/2023, Without Objection, MA; 02/22/2023 SJ 8",4
SB117,2023,S,2023-02-22,"Committee Report: Inexpedient to Legislate, 03/09/2023; SC 12",5
SB117,2023,S,2023-03-09,"Inexpedient to Legislate, RC 14Y-10N, MA === BILL KILLED ===; 03/09/2023; SJ 9",6
SB118-FN,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Transportation; SJ 4,1
SB118-FN,2023,S,2023-01-19,"Hearing: 01/24/2023, Room 101, LOB, 01:15 pm; SC 7",2
SB118-FN,2023,S,2023-02-07,"Committee Report: Ought to Pass, 02/09/2023; Vote 5-0; CC; SC 9A",3
SB118-FN,2023,S,2023-02-09,"Ought to Pass: MA, VV; OT3rdg; 02/09/2023; SJ 6",4
SB118-FN,2023,H,2023-03-20,Introduced (in recess of) 03/16/2023 and referred to Transportation,5
SB118-FN,2023,H,2023-04-11,Public Hearing: 04/18/2023 10:00 am LOB 201-203,6
SB118-FN,2023,H,2023-05-03,Executive Session: 05/16/2023 10:00 am LOB 201-203,7
SB118-FN,2023,H,2023-05-17,Majority Committee Report: Ought to Pass 05/16/2023 (Vote 11-9; RC),8
SB118-FN,2023,H,2023-05-17,Minority Committee Report: Inexpedient to Legislate,9
SB118-FN,2023,H,2023-06-08,Ought to Pass: MA DV 192-173 06/08/2023 HJ 15 P. 62,10
SB118-FN,2023,H,2023-06-30,Enrolled (in recess of) 06/29/2023 HJ 17 P. 16,11
SB118-FN,2023,S,2023-06-30,"Enrolled Adopted, VV, (In recess 06/29/2023); SJ 20",12
SB118-FN,2023,S,2023-08-01,Signed by the Governor on 07/28/2023; Chapter 0163; Effective 01/01/2024,13
SB119-FN,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Ways and Means; SJ 4,1
SB119-FN,2023,S,2023-01-19,"Hearing: 01/25/2023, Room 100, SH, 09:00 am; SC 7",2
SB119-FN,2023,S,2023-01-25,"Committee Report: Ought to Pass, 02/09/2023; SC 9",3
SB119-FN,2023,S,2023-02-09,"Ought to Pass: MA, VV; Refer to Finance Rule 4-5; 02/09/2023; SJ 6",4
SB119-FN,2023,S,2023-02-15,"Committee Report: Ought to Pass, 02/22/2023; SC 11",5
SB119-FN,2023,S,2023-02-22,"Ought to Pass: MA, VV; OT3rdg; 02/22/2023; SJ 8",6
SB119-FN,2023,H,2023-03-20,Introduced (in recess of) 03/16/2023 and referred to Ways and Means,7
SB119-FN,2023,H,2023-04-19,Public Hearing: 04/25/2023 02:00 pm LOB 202-204,8
SB119-FN,2023,H,2023-04-19,Executive Session: 04/26/2023 01:30 pm LOB 202-204,9
SB119-FN,2023,H,2023-04-27,Committee Report: Ought to Pass 04/26/2023 (Vote 20-0; CC),10
SB119-FN,2023,H,2023-05-04,Ought to Pass: MA VV 05/04/2023 HJ 13 P. 19,11
SB119-FN,2023,H,2023-05-31,Enrolled (in recess of) 04/18/2023,12
SB119-FN,2023,S,2023-05-31,"Enrolled Adopted, VV, (In recess 05/18/2023); SJ 16",13
SB119-FN,2023,S,2023-06-08,Signed by the Governor on 06/07/2023; Chapter 0069; Effective 01/01/2024,14
SB120-FN,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Ways and Means; SJ 4,1
SB120-FN,2023,S,2023-01-19,"Hearing: 01/25/2023, Room 100, SH, 09:15 am; SC 7",2
SB120-FN,2023,S,2023-01-25,"Committee Report: Ought to Pass with Amendment #2023-0145s, 02/09/2023; SC 9",3
SB120-FN,2023,S,2023-02-09,"Committee Amendment #2023-0145s, AA, VV; 02/09/2023; SJ 6",4
SB120-FN,2023,S,2023-02-09,"Ought to Pass with Amendment 2023-0145s, MA, VV; Refer to Finance Rule 4-5; 02/09/2023; SJ 6",5
SB120-FN,2023,S,2023-02-22,"Committee Report: Ought to Pass, 03/09/2023; SC 12",6
SB120-FN,2023,S,2023-03-09,"Special Order to 03/23/2023, Without Objection, MA; 03/09/2023 SJ 9",7
SB120-FN,2023,S,2023-03-09,"Committee Report: Ought to Pass, 03/23/2023; SC 14",8
SB120-FN,2023,S,2023-03-23,"Special Order to 03/30/2023, Without Objection, MA; 03/23/2023 SJ 11",9
SB120-FN,2023,S,2023-03-23,"Committee Report: Ought to Pass, 03/30/2023; SC 15",10
SB120-FN,2023,S,2023-03-30,"Ought to Pass: MA, VV; OT3rdg; 03/30/2023; SJ 12",11
SB120-FN,2023,H,2023-04-07,Introduced (in recess of) 04/06/2023 and referred to Ways and Means,12
SB120-FN,2023,H,2023-04-19,Public Hearing: 04/25/2023 01:30 pm LOB 202-204,13
SB120-FN,2023,H,2023-04-19,==RECESSED== Executive Session: 04/26/2023 01:30 pm LOB 202-204,14
SB120-FN,2023,H,2023-04-27,==RECESSED== Executive Session: 05/03/2023 10:45 am LOB 202-204,15
SB120-FN,2023,H,2023-05-04,==CONTINUED== Executive Session: 05/09/2023 10:00 am LOB 202-204,16
SB120-FN,2023,H,2023-05-10,Majority Committee Report: Ought to Pass with Amendment #2023-1577h 05/09/2023 (Vote 11-8; RC),17
SB120-FN,2023,H,2023-05-10,Minority Committee Report: Inexpedient to Legislate,18
SB120-FN,2023,H,2023-05-18,Amendment #2023-1577h: AA VV 05/18/2023 HJ 14 P. 14,19
SB120-FN,2023,H,2023-05-18,Ought to Pass with Amendment 2023-1577h: MA DV 202-182 05/18/2023 HJ 14 P. 14,20
SB120-FN,2023,S,2023-06-01,"Sen. Lang Moved to Concur with the House Amendment, MA, VV; 06/01/2023; SJ 16",21
SB120-FN,2023,H,2023-06-20,Enrolled Bill Amendment #2023-2190e: AA VV (in recess of) 06/15/2023 HJ 16 P. 15,22
SB120-FN,2023,S,2023-06-20,"Enrolled Bill Amendment #2023-2190e Adopted, VV, (In recess of 06/15/2023); SJ 20",23
SB120-FN,2023,H,2023-06-21,Enrolled (in recess of) 06/15/2023 HJ 16 P. 15,24
SB120-FN,2023,S,2023-06-21,"Enrolled Adopted, VV, (In recess 06/15/2023); SJ 20",25
SB120-FN,2023,S,2023-06-27,Signed by the Governor on 06/26/2023; Chapter 0109; Effective 07/01/2023,26
SB121,2023,S,2023-01-19,Introduced 01/05/2023 and Referred to Election Law and Municipal Affairs; SJ 4,1
SB121,2023,S,2023-01-25,"Hearing: 01/31/2023, Room 103, LOB, 09:00 am; SC 8",2
SB121,2023,S,2023-02-01,Committee Report: Inexpedient to Legislate; Vote 5-0; CC; 02/09/2023; SC 9,3
SB121,2023,S,2023-02-09,"Inexpedient to Legislate, MA, VV === BILL KILLED ===; 02/09/2023; SJ 6",4
SB122-FN-A,2023,S,2023-01-19,Introduced 01/19/2023 and Referred to Finance; SJ 5,1
SB122-FN-A,2023,S,2023-01-25,"Hearing: 01/31/2023, Room 103, SH, 01:20 pm; SC 8",2
SB122-FN-A,2023,S,2023-03-16,"Committee Report: Ought to Pass with Amendment #2023-1034s, 03/23/2023; SC 14",3
SB122-FN-A,2023,S,2023-03-23,"Committee Amendment #2023-1034s, AA, VV; 03/23/2023; SJ 11",4
SB122-FN-A,2023,S,2023-03-23,"Ought to Pass with Amendment 2023-1034s, MA, VV; 03/23/2023; SJ 11",5
SB122-FN-A,2023,S,2023-03-23,"Sen. Gray Moved Laid on Table, MA, VV; 03/23/2023; SJ 11",6
SB122-FN-A,2023,S,2023-03-23,Pending Motion OT3rdg; 03/23/2023; SJ 11,7
SB122-FN-A,2023,S,2023-12-20,"Inexpedient to Legislate, Senate Rule 3-23, Adjournment 10/26/2023; SJ 21",8
SB123-FN,2023,S,2023-01-19,Introduced 01/19/2023 and Referred to Energy and Natural Resources; SJ 5,1
SB123-FN,2023,S,2023-01-25,"Hearing: 01/31/2023, Room 103, SH, 09:15 am; SC 8",2
SB123-FN,2023,S,2023-02-01,"Committee Report: Ought to Pass, 02/09/2023; SC 9",3
SB123-FN,2023,S,2023-02-09,"Ought to Pass: MA, VV; Refer to Finance Rule 4-5; 02/09/2023; SJ 6",4
SB123-FN,2023,S,2023-02-22,"Committee Report: Ought to Pass with Amendment #2023-0635s, 03/09/2023; SC 12",5
SB123-FN,2023,S,2023-03-09,"Committee Amendment #2023-0635s, AA, VV; 03/09/2023; SJ 9",6
SB123-FN,2023,S,2023-03-09,"Ought to Pass with Amendment 2023-0635s, MA, VV; OT3rdg; 03/09/2023; SJ 9",7
SB123-FN,2023,H,2023-03-20,"Introduced (in recess of) 03/16/2023 and referred to Resources, Recreation and Development",8
SB123-FN,2023,H,2023-04-04,Public Hearing: 04/12/2023 10:30 am LOB 305-307,9
SB123-FN,2023,H,2023-04-20,Executive Session: 04/12/2023 10:30 am LOB 305-307,10
SB123-FN,2023,H,2023-04-20,Committee Report: Ought to Pass 04/12/2023 (Vote 17-0; CC),11
SB123-FN,2023,H,2023-05-04,Ought to Pass: MA VV 05/04/2023 HJ 13 P. 15,12
SB123-FN,2023,H,2023-05-31,Enrolled (in recess of) 04/18/2023,13
SB123-FN,2023,S,2023-05-31,"Enrolled Adopted, VV, (In recess 05/18/2023); SJ 16",14
SB123-FN,2023,S,2023-06-08,Signed by the Governor on 06/07/2023; Chapter 0070; Effective 06/07/2023,15
SB124-FN-A,2023,S,2023-01-19,Introduced 01/19/2023 and Referred to Finance; SJ 5,1
SB124-FN-A,2023,S,2023-01-25,"Hearing: 01/31/2023, Room 103, SH, 01:30 pm; SC 8",2
SB124-FN-A,2023,S,2023-02-01,"Committee Report: Ought to Pass, 02/09/2023; SC 9",3
SB124-FN-A,2023,S,2023-02-09,"Ought to Pass: MA, VV; 02/09/2023; SJ 6",4
SB124-FN-A,2023,S,2023-02-09,"Sen. Gray Moved Laid on Table, MA, VV; 02/09/2023; SJ 6",5
SB124-FN-A,2023,S,2023-02-09,Pending Motion OT3rdg; 02/09/2023; SJ 6,6
SB124-FN-A,2023,S,2023-12-20,"Inexpedient to Legislate, Senate Rule 3-23, Adjournment 10/26/2023; SJ 21",7
SB125-FN-A,2023,S,2023-01-19,Introduced 01/19/2023 and Referred to Finance; SJ 5,1
SB125-FN-A,2023,S,2023-01-25,"Hearing: 01/31/2023, Room 103, SH, 01:40 pm; SC 8",2
SB125-FN-A,2023,S,2023-02-07,"Committee Report: Ought to Pass, 02/09/2023; SC 9A",3
SB125-FN-A,2023,S,2023-02-09,"Ought to Pass: MA, VV; 02/09/2023; SJ 6",4
SB125-FN-A,2023,S,2023-02-09,"Sen. Gray Moved Laid on Table, MA, VV; 02/09/2023; SJ 6",5
SB125-FN-A,2023,S,2023-02-09,Pending Motion OT3rdg; 02/09/2023; SJ 6,6
SB125-FN-A,2023,S,2023-12-20,"Inexpedient to Legislate, Senate Rule 3-23, Adjournment 10/26/2023; SJ 21",7
SB126-FN,2023,S,2023-01-19,Introduced 01/19/2023 and Referred to Executive Departments and Administration; SJ 5,1
SB126-FN,2023,S,2023-02-09,"Hearing: 02/15/2023, Room 103, SH, 09:15 am; SC 10",2
SB126-FN,2023,S,2023-02-16,"Committee Report: Ought to Pass with Amendment #2023-0573s, 02/22/2023; Vote 5-0; CC; SC 11",3
SB126-FN,2023,S,2023-02-22,"Committee Amendment #2023-0573s, AA, VV; 02/22/2023; SJ 8",4
SB126-FN,2023,S,2023-02-22,"Ought to Pass with Amendment 2023-0573s, MA, VV; OT3rdg; 02/22/2023; SJ 8",5
SB126-FN,2023,H,2023-03-20,Introduced (in recess of) 03/16/2023 and referred to Executive Departments and Administration,6
SB126-FN,2023,H,2023-03-21,Public Hearing: 03/30/2023 01:30 pm LOB 306-308,7
SB126-FN,2023,H,2023-04-11,Executive Session: 03/30/2023 01:30 pm LOB 306-308,8
SB126-FN,2023,H,2023-04-11,Committee Report: Ought to Pass 03/30/2023 (Vote 14-0; CC),9
SB126-FN,2023,H,2023-05-04,Ought to Pass: MA VV 05/04/2023 HJ 13 P. 12,10
SB126-FN,2023,H,2023-07-28,Enrolled (in recess of) 06/29/2023 HJ 17 P. 18,11
SB126-FN,2023,S,2023-07-27,"Enrolled Adopted, VV, (In recess 06/29/2023); SJ 20",12
SB126-FN,2023,S,2023-08-10,Signed by the Governor on 08/08/2023; Chapter 0241; Effective 10/07/2023,13
SB127-FN,2023,S,2023-01-19,Introduced 01/19/2023 and Referred to Health and Human Services; SJ 5,1
SB127-FN,2023,S,2023-02-01,"Hearing: 02/08/2023, Room 101, LOB, 09:00 am; SC 9",2
SB127-FN,2023,S,2023-02-16,"Committee Report: Ought to Pass with Amendment #2023-0574s, 02/22/2023; Vote 5-0; CC; SC 11",3
SB127-FN,2023,S,2023-02-22,"Committee Amendment #2023-0574s, AA, VV; 02/22/2023; SJ 8",4
SB127-FN,2023,S,2023-02-22,"Ought to Pass with Amendment 2023-0574s, MA, VV; Refer to Finance Rule 4-5; 02/22/2023; SJ 8",5
SB127-FN,2023,S,2023-03-08,"Committee Report: Ought to Pass, 03/16/2023; SC 13",6
SB127-FN,2023,S,2023-03-16,"Ought to Pass: MA, VV; OT3rdg; 03/16/2023; SJ 10",7
SB127-FN,2023,H,2023-03-21,"Introduced (in recess of) 03/16/2023 and referred to Health, Human Services and Elderly Affairs",8
SB127-FN,2023,H,2023-03-29,Public Hearing: 04/12/2023 09:30 am LOB 205-207,9
SB127-FN,2023,H,2023-04-19,==RECESSED== Executive Session: 04/26/2023 09:30 am LOB 205-207,10
SB127-FN,2023,H,2023-04-26,==CONTINUED== Executive Session: 05/03/2023 09:30 am LOB 201-203,11
SB127-FN,2023,H,2023-05-12,Majority Committee Report: Ought to Pass with Amendment #2023-1457h 05/03/2023 (Vote 15-5; RC),12
SB127-FN,2023,H,2023-05-12,Minority Committee Report: Inexpedient to Legislate,13
SB127-FN,2023,H,2023-05-18,Amendment #2023-1457h: AA VV 05/18/2023 HJ 14 P. 39,14
SB127-FN,2023,H,2023-05-18,Ought to Pass with Amendment 2023-1457h: MA VV 05/18/2023 HJ 14 P. 40,15
SB127-FN,2023,S,2023-06-01,"Sen. Birdsell Moved to Concur with the House Amendment, MA, VV; 06/01/2023; SJ 16",16
SB127-FN,2023,H,2023-06-21,Enrolled (in recess of) 06/15/2023 HJ 16 P. 15,17
SB127-FN,2023,S,2023-06-21,"Enrolled Adopted, VV, (In recess 06/15/2023); SJ 20",18
SB127-FN,2023,S,2023-07-11,Signed by the Governor on 06/30/2023; Chapter 0145,19
SB127-FN,2023,S,2023-07-11,"I. Sections 1, 2, 5, 6, 11, & 12 Effective 07/01/2023",20
SB127-FN,2023,S,2023-07-11,"II. Sections 3, 4, 8, & 9 Effective 08/29/2023",21
SB127-FN,2023,S,2023-07-11,III. Remainder Effective 06/30/2023,22
SB129-FN,2023,S,2023-01-19,Introduced 01/19/2023 and Referred to Judiciary; SJ 5,1
SB129-FN,2023,S,2023-01-25,"Hearing: 01/31/2023, Room 100, SH, 01:15 pm; SC 8",2
SB129-FN,2023,S,2023-02-08,"Committee Report: Ought to Pass, 02/09/2023; Vote 5-0; CC; SC 9A",3
SB129-FN,2023,S,2023-02-09,"Ought to Pass: MA, VV; Refer to Finance Rule 4-5; 02/09/2023; SJ 6",4
