bill_number,session_year,chamber,action_date,action,order
HB212-FN-A,2024,H,2023-01-17,Public Hearing: 01/25/2023 09:00 am LOB 305-307,2
HB212-FN-A,2024,H,2023-01-30,Executive Session: 02/08/2023 10:30 am LOB 305-307,3
HB212-FN-A,2024,H,2023-02-15,Committee Report: Ought to Pass 02/08/2023 (Vote 20-0; RC) HC 12 P. 15,4
HB212-FN-A,2024,H,2023-02-22,Ought to Pass: MA VV 02/22/2023 HJ 6 P. 61,5
HB212-FN-A,2024,H,2023-02-22,Referred to Finance 02/22/2023 HJ 6 P. 61,6
HB212-FN-A,2024,H,2023-02-24,Division Work Session: 03/03/2023 01:30 pm LOB 212,7
HB212-FN-A,2024,H,2023-03-16,Executive Session: 03/20/2023 01:00 pm LOB 210-211,8
HB212-FN-A,2024,H,2023-03-23,Retained in Committee,9
HB212-FN-A,2024,H,2023-09-12,Division Work Session: 09/21/2023 09:30 am LOB 212 HC 37,10
HB212-FN-A,2024,H,2023-10-17,Executive Session: 11/14/2023 10:00 am LOB 210-211 HC 42,11
HB212-FN-A,2024,H,2023-11-15,Committee Report: Inexpedient to Legislate HB212-FN-A 11/15/2023 (Vote 25-0; CC) HC 49 P. 12,12
HB212-FN-A,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 54,13
HB220,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Ways and Means HJ 2 P. 7,1
HB220,2024,H,2023-02-08,Public Hearing: 02/15/2023 10:15 am LOB 202-204,2
HB220,2024,H,2023-02-09,Public Hearing: 02/15/2023 10:30 am LOB 202-204,3
HB220,2024,H,2023-03-01,Executive Session: 03/08/2023 01:15 pm LOB 202-204,4
HB220,2024,H,2023-03-08,Retained in Committee,5
HB220,2024,H,2023-08-09,Full Committee Work Session: 09/19/2023 10:00 am LOB 202-204,6
HB220,2024,H,2023-09-13,Executive Session: 09/19/2023 10:30 am LOB 202-204 HC 37,7
HB220,2024,H,2023-10-03,Committee Report: Inexpedient to Legislate HB220 09/19/2023 (Vote 20-0; CC) HC 49 P. 22,8
HB220,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 69,9
HB225-FN,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Commerce and Consumer Affairs HJ 2 P. 7,1
HB225-FN,2024,H,2023-01-25,Public Hearing: 02/01/2023 01:45 pm LOB 302-304,2
HB225-FN,2024,H,2023-02-23,Subcommittee Work Session: 03/07/2023 10:00 am LOB210-211,3
HB225-FN,2024,H,2023-02-23,Executive Session: 03/08/2023 01:15 pm LOB 302-304,4
HB225-FN,2024,H,2023-03-13,Retained in Committee,5
HB225-FN,2024,H,2023-08-30,==CANCELLED== Subcommittee Work Session: 09/06/2023 10:00 am LOB 302-304,6
HB225-FN,2024,H,2023-09-06,==RESCHEDULED== Subcommittee Work Session: 09/20/2023 10:00 am LOB 302-304 HC 36,7
HB225-FN,2024,H,2023-10-17,==RECESSED== Executive Session: 11/08/2023 01:30 pm LOB 302-304 HC 42,8
HB225-FN,2024,H,2023-11-08,==CANCELLED== Executive Session: 11/15/2023 11:00 am LOB 302-304 HC 42,9
HB225-FN,2024,H,2023-11-17,Committee Report: Refer for Interim Study 11/08/2023 (Vote 14-5; RC) HC 49 P. 24,10
HB225-FN,2024,H,2024-01-03,Refer for Interim Study: MA VV 01/03/2024 HJ 1 P. 74,11
HB225-FN,2024,H,2024-08-14,Full Committee Work Session: 09/11/2024 10:00 am LOB 302-304,12
HB227,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Commerce and Consumer Affairs HJ 2 P. 7,1
HB227,2024,H,2023-01-25,Public Hearing: 02/01/2023 02:15 pm LOB 302-304,2
HB227,2024,H,2023-02-23,Subcommittee Work Session: 03/07/2023 10:00 am LOB210-211,3
HB227,2024,H,2023-02-23,Executive Session: 03/08/2023 01:15 pm LOB 302-304,4
HB227,2024,H,2023-03-13,Retained in Committee,5
HB227,2024,H,2023-08-30,==CANCELLED== Subcommittee Work Session: 09/06/2023 10:00 am LOB 302-304,6
HB227,2024,H,2023-09-06,==RESCHEDULED== Subcommittee Work Session: 09/20/2023 10:00 am LOB 302-304 HC 36,7
HB227,2024,H,2023-10-17,==RECESSED== Executive Session: 11/08/2023 01:30 pm LOB 302-304 HC 42,8
HB227,2024,H,2023-11-08,==CANCELLED== Executive Session: 11/15/2023 11:00 am LOB 302-304 HC 42,9
HB227,2024,H,2023-11-17,Majority Committee Report: Refer for Interim Study 11/08/2023 (Vote 10-9; RC) HC 49 P. 24,10
HB227,2024,H,2023-11-17,Minority Committee Report: Inexpedient to Legislate,11
HB227,2024,H,2024-01-05,Refer for Interim Study: MF RC 182-193 01/03/2024 HJ 1 P. 74,12
HB227,2024,H,2024-01-05,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 74,13
HB229-FN,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to State-Federal Relations and Veterans Affairs HJ 2 P. 7,1
HB229-FN,2024,H,2023-01-11,Public Hearing: 01/20/2023 10:00 am LOB 206-208,2
HB229-FN,2024,H,2023-01-26,Executive Session: 02/03/2023 01:00 pm LOB 206-208,3
HB229-FN,2024,H,2023-02-15,Retained in Committee,4
HB229-FN,2024,H,2023-08-16,Full Committee Work Session: 10/11/2023 10:00 am LOB 206-208,5
HB229-FN,2024,H,2023-08-14,Executive Session: 10/11/2023 10:30 am LOB 206-208,6
HB229-FN,2024,H,2023-10-27,Committee Report: Without Recommendation 10/11/2023 (Vote 8-11; RC) HC 49 P. 45,7
HB229-FN,2024,H,2024-01-04,FLAM #2024-0045h (Rep. Pauer): AA VV 01/04/2024 HJ 2 P. 44,8
HB229-FN,2024,H,2024-01-04,Ought to Pass with Amendment 2024-0045h: MA RC 187-182 01/04/2024 HJ 2 P. 45,9
HB229-FN,2024,H,2024-01-04,Referred to Finance 01/03/2024 HJ 2 P. 47,10
HB229-FN,2024,H,2024-01-04,Referral Waived by Committee Chair per House Rule 47(f) 01/04/2024 HJ 2 P. 59,11
HB229-FN,2024,S,2024-03-26,Introduced 03/21/2024 and Referred to Finance; SJ 8,12
HB229-FN,2024,S,2024-04-03,"Hearing: 04/09/2024, Room 103, SH, 02:00 pm; SC 14",13
HB229-FN,2024,S,2024-04-16,"Committee Report: Referred to Interim Study, 04/18/2024, Vote 7-0; SC 15A",14
HB229-FN,2024,S,2024-04-18,"Refer to Interim Study, MA, VV; 04/18/2024; SJ 10",15
HB230-FN,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Executive Departments and Administration HJ 2 P. 7,1
HB230-FN,2024,H,2023-01-11,Public Hearing: 01/18/2023 02:00 pm LOB 306-308,2
HB230-FN,2024,H,2023-01-25,Executive Session: 01/18/2023 02:00 pm LOB 306-308,3
HB230-FN,2024,H,2023-01-25,Committee Report: Ought to Pass 01/18/23 (Vote 18-0; RC) HC 9 P. 7,4
HB230-FN,2024,H,2023-02-02,Ought to Pass: MA VV 02/02/2023 HJ 4,5
HB230-FN,2024,H,2023-02-02,Referred to Finance 02/02/2023 HJ 4,6
HB230-FN,2024,H,2023-02-16,Division Work Session: 02/21/2023 09:30 am LOB 212,7
HB230-FN,2024,H,2023-02-23,Division Work Session: 03/03/2023 10:30 am LOB 212,8
HB230-FN,2024,H,2023-03-16,Executive Session: 03/20/2023 01:00 pm LOB 210-211,9
HB230-FN,2024,H,2023-03-23,Retained in Committee,10
HB230-FN,2024,H,2023-09-12,Division Work Session: 09/21/2023 09:30 am LOB 212 HC 37,11
HB230-FN,2024,H,2023-10-17,Executive Session: 11/14/2023 10:00 am LOB 210-211 HC 42,12
HB230-FN,2024,H,2023-11-15,Committee Report: Inexpedient to Legislate HB230-FN 11/16/2023 (Vote 25-0; CC) HC 41 P. 12,13
HB230-FN,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 54,14
HB232-FN,2024,H,2023-01-09,"Introduced (in recess of) 01/05/2023 and referred to Labor, Industrial and Rehabilitative Services HJ 2 P. 7",1
HB232-FN,2024,H,2023-01-11,Public Hearing: 01/26/2023 01:00 pm LOB 305-307,2
HB232-FN,2024,H,2023-02-09,Subcommittee Work Session: 02/16/2023 01:00 pm LOB 305-307,3
HB232-FN,2024,H,2023-02-23,Subcommittee Work Session: 03/02/2023 10:00 am LOB305-307,4
HB232-FN,2024,H,2023-03-03,Executive Session: 03/15/2023 02:15 pm LOB 305-307,5
HB232-FN,2024,H,2023-03-16,Retained in Committee,6
HB232-FN,2024,H,2023-06-07,Full Committee Work Session: 06/23/2023 01:00 pm LOB 305-307,7
HB232-FN,2024,H,2023-09-05,==CANCELLED== Subcommittee Work Session: 09/07/2023 10:00 am LOB 301-303,8
HB232-FN,2024,H,2023-09-06,==RESCHEDULED== Subcommittee Work Session: 09/14/2023 10:00 am LOB 301-303 HC 36,9
HB232-FN,2024,H,2023-09-14,Subcommittee Work Session: 09/21/2023 10:00 am LOB 301-303 HC 37,10
HB232-FN,2024,H,2023-09-21,Subcommittee Work Session: 09/28/2023 10:00 am LOB 302-304 HC 38,11
HB232-FN,2024,H,2023-10-10,Subcommittee Work Session: 10/12/2023 10:00 am LOB 301-303 HC 41,12
HB232-FN,2024,H,2023-10-16,==CANCELLED== Executive Session: 10/24/2023 02:00 pm LOB 302-304,13
HB232-FN,2024,H,2023-10-24,==RECESSED== Executive Session: 11/02/2023 02:00 pm LOB 301-303 HC 43,14
HB232-FN,2024,H,2023-11-02,==CONTINUED== Executive Session: 11/09/2023 02:00 pm LOB 301-303 HC 44,15
HB232-FN,2024,H,2023-11-17,Committee Report: Without Recommendation 11/09/2023 (Vote 10-10; RC) HC 49 P. 42,16
HB232-FN,2024,H,2024-01-04,Amendment #2023-2409h: AF DV 184-186 01/04/2024 HJ 2 P. 29,17
HB232-FN,2024,H,2024-01-04,Lay HB232 on Table (Rep. L. Turcotte): MA RC 190-182 01/04/2024 HJ 2 P. 30,18
HB232-FN,2024,H,2024-02-22,Remove from Table (Rep. B. Sullivan): MF DV 182-186 02/22/2024 HJ 6 P. 125,19
HB239,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Commerce and Consumer Affairs HJ 2 P. 8,1
HB239,2024,H,2023-01-11,Public Hearing: 01/18/2023 10:45 am LOB 302-304,2
HB239,2024,H,2023-01-25,Subcommittee Work Session: 02/01/2023 10:00 am LOB 302-304,3
HB239,2024,H,2023-01-26,Executive Session: 02/02/2023 01:30 pm LOB 302-304,4
HB239,2024,H,2023-02-23,Subcommittee Work Session: 03/07/2023 10:00 am LOB210-211,5
HB239,2024,H,2023-02-23,Executive Session: 03/08/2023 01:15 pm LOB 302-304,6
HB239,2024,H,2023-03-13,Retained in Committee,7
HB239,2024,H,2023-08-30,==CANCELLED== Subcommittee Work Session: 09/06/2023 10:00 am LOB 302-304,8
HB239,2024,H,2023-09-06,==RESCHEDULED== Subcommittee Work Session: 09/20/2023 10:00 am LOB 302-304 HC 36,9
HB239,2024,H,2023-10-17,==RECESSED== Executive Session: 11/08/2023 01:30 pm LOB 302-304 HC 42,10
HB239,2024,H,2023-11-08,==CANCELLED== Executive Session: 11/15/2023 11:00 am LOB 302-304 HC 42,11
HB239,2024,H,2023-11-16,Committee Report: Inexpedient to Legislate HB239 11/08/2023 (Vote 19-0; CC) HC 49 P. 4,12
HB239,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 35,13
HB242-FN,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Commerce and Consumer Affairs HJ 2 P. 8,1
HB242-FN,2024,H,2023-02-01,Public Hearing: 02/08/2023 01:15 pm LOB 302-304,2
HB242-FN,2024,H,2023-02-23,Subcommittee Work Session: 03/07/2023 10:00 am LOB210-211,3
HB242-FN,2024,H,2023-02-23,Executive Session: 03/08/2023 01:15 pm LOB 302-304,4
HB242-FN,2024,H,2023-03-13,Retained in Committee,5
HB242-FN,2024,H,2023-08-30,==CANCELLED== Subcommittee Work Session: 09/06/2023 10:00 am LOB 302-304,6
HB242-FN,2024,H,2023-09-06,==RESCHEDULED== Subcommittee Work Session: 09/20/2023 10:00 am LOB 302-304 HC 36,7
HB242-FN,2024,H,2023-10-04,Subcommittee Work Session: 10/17/2023 10:00 am LOB 302-304 HC 40,8
HB242-FN,2024,H,2023-10-17,Executive Session: 11/08/2023 01:30 pm LOB 302-304 HC 42,9
HB242-FN,2024,H,2023-11-08,==CANCELLED== Executive Session: 11/15/2023 11:00 am LOB 302-304 HC 42,10
HB242-FN,2024,H,2023-11-16,Committee Report: Refer for Interim Study 11/08/2023 (Vote 19-0; CC) HC 49 P. 4,11
HB242-FN,2024,H,2024-01-03,Refer for Interim Study: MA VV 01/03/2024 HJ 1 P. 35,12
HB242-FN,2024,H,2024-08-14,Full Committee Work Session: 09/11/2024 10:00 am LOB 302-304,13
HB243-FN,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Election Law HJ 2 P. 8,1
HB243-FN,2024,H,2023-02-16,Public Hearing: 02/21/2023 10:00 am LOB 306-308,2
HB243-FN,2024,H,2023-02-21,==RECESSED== Executive Session: 02/28/2023 02:30 pm LOB 206-208,3
HB243-FN,2024,H,2023-03-08,==CONTINUED== Executive Session: 03/15/2023 10:00 am LOB 206-208,4
HB243-FN,2024,H,2023-03-15,Retained in Committee,5
HB243-FN,2024,H,2023-10-17,Executive Session: 10/31/2023 10:00 am LOB 306-308 HC 42,6
HB243-FN,2024,H,2023-11-14,Committee Report: Ought to Pass with Amendment #2023-2394h 10/31/2023 (Vote 19-1; CC) HC 49 P. 10,7
HB243-FN,2024,H,2024-01-03,Amendment #2023-2394h: AA VV 01/03/2024 HJ 1 P. 50,8
HB243-FN,2024,H,2024-01-03,Ought to Pass with Amendment 2023-2394h: MA VV 01/03/2024 HJ 1 P. 50,9
HB243-FN,2024,S,2024-02-16,Introduced 02/15/2024 and Referred to Election Law and Municipal Affairs; SJ 5,10
HB243-FN,2024,S,2024-03-06,"Hearing: 03/12/2024, Room 103, LOB, 09:50 am; SC 10",11
HB243-FN,2024,S,2024-04-16,"Committee Report: Ought to Pass with Amendment #2024-1522s, 04/18/2024, Vote 4-0; SC 15A",12
HB243-FN,2024,S,2024-04-18,"Committee Amendment #2024-1522s, AA, VV; 04/18/2024; SJ 10",13
HB243-FN,2024,S,2024-04-18,"Ought to Pass with Amendment 2024-1522s, MA, VV; OT3rdg; 04/18/2024; SJ 10",14
HB243-FN,2024,H,2024-05-30,House Concurs with Senate Amendment 2024-1522s (Rep. S. Smith): MA VV 05/30/2024 HJ 15 P. 14,15
HB243-FN,2024,S,2024-06-27,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",16
HB243-FN,2024,H,2024-06-27,Enrolled (in recess of) 06/13/2024 HJ 16,17
HB243-FN,2024,H,2024-07-22,Signed by Governor Sununu 07/12/2024; Chapter 178; eff. 09/10/2024,18
HB250-FN,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Executive Departments and Administration HJ 2 P. 8,1
HB250-FN,2024,H,2023-01-18,Public Hearing: 01/26/2023 10:00 am LOB 306-308,2
HB250-FN,2024,H,2023-01-26,Subcommittee Work Session: 02/02/2023 01:00 pm LOB 306-308,3
HB250-FN,2024,H,2023-02-02,Executive Session: 02/08/2023 01:00 pm LOB 306-308,4
HB250-FN,2024,H,2023-02-15,Majority Committee Report: Ought to Pass 02/08/2023 (Vote 15-5; RC) HC 12 P. 11,5
HB250-FN,2024,H,2023-02-15,Minority Committee Report: Inexpedient to Legislate,6
HB250-FN,2024,H,2023-02-22,Ought to Pass: MA RC 260-103 02/22/2023 HJ 6 P. 34,7
HB250-FN,2024,H,2023-02-22,Referred to Finance 02/22/2023 HJ 6 P. 36,8
HB250-FN,2024,H,2023-02-24,Division Work Session: 03/03/2023 03:30 pm LOB 212,9
HB250-FN,2024,H,2023-03-16,Executive Session: 03/20/2023 01:00 pm LOB 210-211,10
HB250-FN,2024,H,2023-03-23,Executive Session: 03/28/2023 09:00 am LOB 210-211,11
HB250-FN,2024,H,2023-03-29,Committee Report: Ought to Pass with Amendment #2023-1045h (NT) 03/29/2023 (Vote 25-0; RC),12
HB250-FN,2024,H,2023-04-06,Amendment #2023-1045h: AA VV 04/06/2023 HJ 12 P. 198,13
HB250-FN,2024,H,2023-04-06,FLAM #2023-1319h (NT) (Rep. McGough): AA VV 04/06/2023 HJ 12 P. 199,14
HB250-FN,2024,H,2023-04-06,Ought to Pass with Amendment 2023-1045h 2023-1319h: MA RC 328-53 04/06/2023 HJ 12 P. 199,15
HB250-FN,2024,S,2023-04-11,Introduced 03/30/2023 and Referred to Executive Departments and Administration; SJ 13,16
HB250-FN,2024,S,2023-04-12,"Hearing: 04/19/2023, Room 103, SH, 09:00 am; SC 18",17
HB250-FN,2024,S,2023-05-17,"Committee Report: Rereferred to Committee, 05/18/2023; SC 22A",18
HB250-FN,2024,S,2023-05-18,"Rereferred to Committee, MA, VV; 05/18/2023; SJ 15",19
HB250-FN,2024,S,2023-12-18,"Committee Report: Referred to Interim Study, 01/03/2024, Vote 5-0; SC 49",20
HB250-FN,2024,S,2024-01-03,"Refer to Interim Study, MA, VV; 01/03/2024; SJ 1",21
HB257,2024,H,2023-01-09,"Introduced (in recess of) 01/05/2023 and referred to Science, Technology and Energy HJ 2 P. 8",1
HB257,2024,H,2023-02-01,==CANCELLED== Executive Session: 02/06/2023 02:30 pm LOB 302-304,2
HB257,2024,H,2023-02-01,Public Hearing: 02/06/2023 02:30 pm LOB 302-304,3
HB257,2024,H,2023-02-09,Executive Session: 02/16/2023 01:00 pm LOB 302-304,4
HB257,2024,H,2023-02-21,Subcommittee Work Session: 03/02/2023 10:00 am 302-304,5
HB257,2024,H,2023-02-27,Executive Session: 03/13/2023 10:30 am LOB 302-304,6
HB257,2024,H,2023-03-14,Committee Report: Ought to Pass with Amendment #2023-0924h 03/13/2023 (Vote 20-0; CC) HC 16 P. 13,7
HB257,2024,H,2023-03-22,Amendment #2023-0924h: AA VV 03/22/2023 HJ 10 P. 25,8
HB257,2024,H,2023-03-22,Ought to Pass with Amendment 2023-0924h: MA VV 03/22/2023 HJ 10 P. 24,9
HB257,2024,S,2023-03-24,Introduced 03/23/2023 and Referred to Energy and Natural Resources; SJ 12,10
HB257,2024,S,2023-04-05,"Hearing: 04/11/2023, Room 103, SH, 09:15 am; SC 17",11
HB257,2024,S,2023-05-16,"Committee Report: Rereferred to Committee, 05/18/2023; SC 22A",12
HB257,2024,S,2023-05-18,"Rereferred to Committee, MA, VV; 05/18/2023; SJ 15",13
HB257,2024,S,2023-12-18,Committee Report: Inexpedient to Legislate; Vote 5-0; CC; 01/03/2024; SC 49,14
HB257,2024,S,2024-01-03,"Inexpedient to Legislate, MA, VV === BILL KILLED ===; 01/03/2024; SJ 1",15
HB261,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Judiciary HJ 3 P. 8,1
HB261,2024,H,2023-01-18,Public Hearing: 01/25/2023 11:15 am LOB 206-208,2
HB261,2024,H,2023-01-30,Executive Session: 02/08/2023 11:00 am LOB 206-208,3
HB261,2024,H,2023-01-30,==CONTINUED== Executive Session: 02/09/2023 09:00 am LOB 206-208,4
HB261,2024,H,2023-02-23,Executive Session: 03/08/2023 10:00 am LOB 206-208,5
HB261,2024,H,2023-03-14,Committee Report: Without Recommendation 03/08/2023 (Vote ; RC) HC 16 P. 37,6
HB261,2024,H,2023-03-23,Ought to Pass: MA DV 193-191 03/23/2023 HJ 11 P. 29,7
HB261,2024,H,2023-03-23,Reconsider HB26 (Rep. Adjutant): MF DV 190-194 03/23/2023 HJ 11 P. 29,8
HB261,2024,S,2023-03-24,Introduced 03/23/2023 and Referred to Commerce; SJ 12,9
HB261,2024,S,2023-04-04,"Hearing: 04/11/2023, Room 100, SH, 10:00 am; SC 17",10
HB261,2024,S,2023-04-18,"Committee Report: Rereferred to Committee, 05/11/2023; SC 21",11
HB261,2024,S,2023-05-11,"Rereferred to Committee, MA, VV; 05/11/2023; SJ 14",12
HB261,2024,S,2023-12-18,"Committee Report: Ought to Pass with Amendment #2024-0009s, 01/03/2024, Vote 4-0; SC 49",13
HB261,2024,S,2024-01-03,"Special Order to Next Session, Without Objection; 01/03/2024; SJ 1",14
HB261,2024,S,2024-01-03,"Committee Report: Ought to Pass with Amendment #2024-0009, 01/18/2024, Vote 4-0; SC 3",15
HB261,2024,S,2024-01-18,"Special Order to Next Session, Without Objection; 01/18/2024; SJ 2",16
HB261,2024,S,2024-01-19,"Committee Report: Ought to Pass with Amendment #2024-0009, 02/08/2024, Vote 4-0; SC 6",17
HB261,2024,S,2024-02-08,"Special Order to the End of the Calendar, Without Objection, MA; 02/08/2024; SJ 3",18
HB261,2024,S,2024-02-08,"Committee Amendment #2024-0009s, AF, VV; 02/08/2024; SJ 3",19
HB261,2024,S,2024-02-08,"Sen. Chandley Floor Amendment #2024-0574s, AA, VV; 02/08/2024; SJ 3",20
HB261,2024,S,2024-02-08,"Ought to Pass with Amendment 2024-0574s, MA, VV; OT3rdg; 02/08/2024; SJ 3",21
HB261,2024,H,2024-04-11,House Concurs with Senate Amendment 2024-0574s (Rep. Lynn): MA VV 04/11/2024 HJ 11 P. 9,22
HB261,2024,S,2024-05-02,"Enrolled Adopted, VV, (In recess 05/02/2024); SJ 12",23
HB261,2024,H,2024-05-02,Enrolled 05/02/2024 adopted HJ 12 P. 44,24
HB261,2024,H,2024-05-14,Signed by Governor Sununu 05/14/2024; Chapter 9; eff. 01/01/2025,25
HB264-FN,2024,H,2023-01-09,"Introduced (in recess of) 01/05/2023 and referred to Health, Human Services and Elderly Affairs HJ 3 P. 9",1
HB264-FN,2024,H,2023-01-25,Public Hearing: 02/01/2023 09:45 am LOB 210-211,2
HB264-FN,2024,H,2023-01-26,Executive Session: 02/02/2023 01:30 pm LOB 210-211,3
HB264-FN,2024,H,2023-02-02,Executive Session: 02/08/2023 01:30 pm LOB 210-211,4
HB264-FN,2024,H,2023-02-15,Retained in Committee,5
HB264-FN,2024,H,2023-05-18,Full Committee Work Session: 05/24/2023 10:00 am LOB 205-207,6
HB264-FN,2024,H,2023-09-14,Subcommittee Work Session: 09/18/2023 10:00 am LOB 205-207 HC 37,7
HB264-FN,2024,H,2023-11-01,Subcommittee Work Session: 11/03/2023 11:00 am LOB 205-207 HC 44,8
HB264-FN,2024,H,2023-11-08,Executive Session: 11/13/2023 10:45 am LOB 201-203 HC 45,9
HB264-FN,2024,H,2023-11-16,Committee Report: Without Recommendation 11/13/2023 (Vote 10-10; RC) HC 49 P. 39,10
HB264-FN,2024,H,2024-01-04,Ought to Pass: MF DV 186-190 01/04/2024 HJ 2 P. 5,11
HB264-FN,2024,H,2024-01-04,Lay HB264 on Table (Rep. Weber): MF DV 185-191 01/04/2024 HJ 2 P. 5,12
HB264-FN,2024,H,2024-01-04,Inexpedient to Legislate: MA DV 191-185 01/04/2024 HJ 2 P. 5,13
HB267,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Education HJ 3 P. 9,1
HB267,2024,H,2023-01-11,Public Hearing: 01/18/2023 11:30 am LOB 205-207,2
HB267,2024,H,2023-01-25,==RECESSED== Executive Session: 02/03/2023 10:15 am LOB 205-207,3
HB267,2024,H,2023-03-01,==CONTINUED== Executive Session: 03/07/2023 09:30 am LOB 205-207,4
HB267,2024,H,2023-03-10,Retained in Committee,5
HB267,2024,H,2023-05-10,Full Committee Work Session: 05/30/2023 01:00 pm LOB 205-207,6
HB267,2024,H,2023-09-05,Subcommittee Work Session: 09/26/2023 09:00 am LOB 205-207 HC 36,7
HB267,2024,H,2023-10-10,Subcommittee Work Session: 10/17/2023 09:00 am LOB 205-207 HC 41,8
HB267,2024,H,2023-10-10,Executive Session: 11/13/2023 09:30 am LOB 205-207,9
HB267,2024,H,2023-11-17,Majority Committee Report: Refer for Interim Study 11/13/2023 (Vote 13-7; RC) HC 49 P. 27,10
HB267,2024,H,2023-11-17,Minority Committee Report: Ought to Pass with Amendment #2023-2317h,11
HB267,2024,H,2024-01-03,Lay HB267 on Table (Rep. Ladd): MA VV 01/03/2024 HJ 1 P. 97,12
HB270,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Municipal and County Government HJ 3 P. 9,1
HB270,2024,H,2023-01-31,Public Hearing: 02/08/2023 02:30 pm LOB 301-303,2
HB270,2024,H,2023-02-08,Executive Session: 02/15/2023 10:30 am LOB 301,3
HB270,2024,H,2023-02-13,==CONTINUED== Executive Session: 02/16/2023 10:30 am LOB 301-303,4
HB270,2024,H,2023-02-21,Retained in Committee,5
HB270,2024,H,2023-09-21,Executive Session: 10/18/2023 10:00 am LOB 301-303 HC 38,6
HB270,2024,H,2023-11-02,Committee Report: Inexpedient to Legislate HB270 10/18/2023 (Vote 20-0; CC) HC 49 P. 19,7
HB270,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 64,8
HB272-FN,2024,H,2023-01-09,Introduced (in recess of) 01/05/2023 and referred to Education HJ 3 P. 9,1
