bill_id,date,chamber,sequence,action
1641100,2023-02-16,House,2,"Public Hearing: 02/21/2023 10:45 am Legislative Office Building 201-203"
1641100,2023-03-01,House,3,"Executive Session: 03/07/2023 10:00 am Legislative Office Building 201-203"
1641100,2023-03-08,House,4,"Committee Report: Ought to Pass 03/07/2023 (Vote 20-0; Consent Calendar) House Calendar 15 P. 8"
1641100,2023-03-16,House,5,"Ought to Pass: Motion Adopted Voice Vote 03/16/2023 House Journal  9 P. 22"
1641100,2023-03-21,Senate,6,"Introduced 03/16/2023 and Referred to Transportation; Senate Journal 11"
1641100,2023-03-30,Senate,7,"Hearing: 04/04/2023, Room 101, Legislative Office Building, 01:10 pm; Senate Calendar  16"
1641100,2023-04-06,Senate,8,"Committee Report: Ought to Pass with Amendment # 2023-1338s, 04/13/2023; Vote 5-0; Consent Calendar; Senate Calendar  17"
1641100,2023-04-13,Senate,9,"Committee Amendment # 2023-1338s, Amendment Adopted, Voice Vote; 04/13/2023; Senate Journal 13"
1641100,2023-04-13,Senate,10,"Ought to Pass with Amendment 2023-1338s, Motion Adopted, Voice Vote; OT3rdg; 04/13/2023; Senate Journal 13"
1641100,2023-05-18,House,11,"House Concurs with Senate Amendment 2023-1338s (Rep. T. Walsh): Motion Adopted Voice Vote 05/18/2023 House Journal  14 P. 3"
1641100,2023-06-14,Senate,12,"Enrolled Bill Amendment # 2023-2181e Adopted, Voice Vote, (In recess of 06/08/2023); Senate Journal 19"
1641100,2023-06-15,House,13,"Enrolled Bill Amendment # 2023-2181e: Amendment Adopted Voice Vote (in recess of) 06/08/2023 House Journal  15 P. 76"
1641100,2023-06-21,Senate,14,"Enrolled Adopted, Voice Vote, (In recess 06/15/2023); Senate Journal 20"
1641100,2023-06-21,House,15,"Enrolled (in recess of) 06/15/2023 House Journal  16 P. 15"
1641100,2023-07-12,House,16,"Signed by Governor Sununu 06/30/2023; Chapter 116; Eff: I. Sec 3 eff 6/30/23 II. Rem eff 8/29/23 House Journal  17"
1641101,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Municipal and County Government"
1641101,2023-01-05,House,2,"Public Hearing: 01/11/2023 10:30 am Legislative Office Building 301-303"
1641101,2023-01-11,House,3,"Executive Session: 01/19/2023 10:30 am Legislative Office Building 301-303"
1641101,2023-01-26,House,4,"Retained in Committee"
1641101,2023-09-21,House,5,"Executive Session: 10/18/2023 10:00 am Legislative Office Building 301-303 House Calendar 38"
1641102,2022-12-23,House,1,"To Be Introduced 01/04/2023 and referred to Criminal Justice and Public Safety"
1641102,2023-01-18,House,2,"Public Hearing: 02/01/2023 09:00 am Legislative Office Building 202-204"
1641102,2023-01-24,House,3,"Executive Session: 02/03/2023 09:00 am Legislative Office Building 202-204"
1641102,2023-02-15,House,4,"Retained in Committee"
1641102,2023-08-22,House,5,"Subcommittee Work Session: 09/14/2023 10:00 am Legislative Office Building 202-204"
1641102,2023-08-22,House,6,"Subcommittee Work Session: 09/15/2023 10:00 am Legislative Office Building 202-204"
1641102,2023-08-24,House,7,"Subcommittee Work Session: 09/21/2023 10:00 am Legislative Office Building 202-204"
1641102,2023-08-24,House,8,"Subcommittee Work Session: 09/22/2023 10:00 am Legislative Office Building 202-204"
1641102,2023-09-06,House,9,"==CANCELLED== Subcommittee Work Session: 09/28/2023 10:00 am Legislative Office Building 202-204 House Calendar 36"
1641102,2023-09-06,House,10,"Subcommittee Work Session: 09/29/2023 10:00 am Legislative Office Building 202-204 House Calendar 36"
1641102,2023-09-13,House,11,"Subcommittee Work Session: 10/05/2023 10:00 am Legislative Office Building 202-204 House Calendar 37"
1641102,2023-09-13,House,12,"Subcommittee Work Session: 10/12/2023 10:00 am Legislative Office Building 202-204 House Calendar 37"
1641102,2023-09-13,House,13,"Subcommittee Work Session: 10/13/2023 10:00 am Legislative Office Building 202-204 House Calendar 37"
1641102,2023-09-14,House,14,"Subcommittee Work Session: 10/06/2023 10:00 am Legislative Office Building 202-204 House Calendar 37"
1641103,2022-12-28,House,1,"Introduced 01/04/2023 and referred to Executive Departments and Administration"
